	NielsenHB_2014__O2_UC16_2__bin.27	QinN_2014__LV-11__bin.12	ZeeviD_2015__PNP_Main_232__bin.44	Obregon-TitoAJ_2015__SM25__bin.23	CosteaPI_2017__SID713B003-11-90-0__bin.22	SchirmerM_2016__G88842__bin.7	ZellerG_2014__CCIS87116798ST-4-0__bin.37	ZellerG_2014__CCIS74726977ST-3-0__bin.91	ZeeviD_2015__PNP_Main_151__bin.1	CM_madagascar__A81_03_1FE__bin.28	LeChatelierE_2013__MH0152__bin.35	BackhedF_2015__SID39_M__bin.33	CosteaPI_2017__SID713A066-11-90-0__bin.18	NielsenHB_2014__O2_UC16_0__bin.5	LiJ_2014__MH0394__bin.43	CM_madagascar__V53_02_1FE__bin.39	LeChatelierE_2013__MH0046__bin.14	KarlssonFH_2013__S587__bin.28	ZeeviD_2015__PNP_Main_342__bin.22	ZeeviD_2015__PNP_Main_311__bin.11	ZeeviD_2015__PNP_Main_500__bin.44	Obregon-TitoAJ_2015__SM41__bin.13	LiuW_2016__SRR3993044__bin.61	CosteaPI_2017__SID713A089-11-0-0__bin.31	ZeeviD_2015__PNP_Main_126__bin.9	LiJ_2014__MH0400__bin.70	ZellerG_2014__CCIS77252613ST-4-0__bin.9	ZeeviD_2015__PNP_Main_744__bin.10	LiJ_2014__O2.UC16-1__bin.11	Obregon-TitoAJ_2015__SM24__bin.26	Obregon-TitoAJ_2015__SM40__bin.38	ZellerG_2014__CCIS19142497ST-3-0__bin.15	BritoIL_2016__W2.15.ST__bin.7	CM_madagascar__V36_02_2FE__bin.25	QinN_2014__HV-21__bin.18	ZellerG_2014__CCMD34381688ST-21-0__bin.4	CosteaPI_2017__SID713A066-11-0-0__bin.30	LiJ_2014__MH0389__bin.49	ChengpingW_2017__AS38raw__bin.17	LiJ_2017__H2M513938__bin.67	XieH_2016__YSZC12003_37315__bin.53	LeChatelierE_2013__MH0288__bin.38	ZellerG_2014__CCIS48174381ST-4-0__bin.65	Obregon-TitoAJ_2015__SM23__bin.16
LeChatelierE_2013__MH0152__bin.35	0.9660246035250039	0.9636658401678428	0.9660452497697688	0.9624862611719298	0.9688372667161979	0.9871234839781466	0.9686295707132588	0.9698235655231247	0.9644086527414573	0.964750231506533	1.0	0.9862212623124135	0.9697073347152646	0.9671809011477058	0.9873209505804816	0.9650822155463911	0.9865270212947493	0.9873582799467727	0.9878155946388995	0.9681898885600957	0.967922221332005	0.9621110138659403	0.9661717024655556	0.9679648440111323	0.9699007438271849	0.9679711981160486	0.9683829995461251	0.9721816807572069	0.9665144111843305	0.96357125143436	0.9587342943289059	0.9681026194770085	0.9634737584793653	0.9636663728055475	0.9638607271840093	0.9885768377649926	0.9686086752235219	0.9678766936306556	0.9633051558979471	0.9658725228477247	0.9668726735896433	0.980971856422045	0.9880242392331451	0.9623107257894579
BackhedF_2015__SID39_M__bin.33	0.9670012779522359	0.9655567621332706	0.9672649187118416	0.9657278529205962	0.9701003378208037	0.9865865317273708	0.9700057624004099	0.9706637679190162	0.9663221294583789	0.9671331777061052	0.9862212623124135	1.0	0.9702832674820403	0.9680027151043481	0.9861303962635893	0.9667535092546382	0.9862336532590943	0.9861217769744	0.9862954646544024	0.9699043948072197	0.96883111520831	0.963000424297231	0.9671090673038109	0.9690862248329567	0.9722194704671231	0.9689841484872346	0.9699737859145601	0.9717690606732576	0.967389636844875	0.9654341183369857	0.9623056118999324	0.9693542318340849	0.965200864284493	0.966512829705363	0.9652245001841351	0.9873656459616587	0.9693141962779468	0.9696975747239555	0.9654280538978258	0.966834710342932	0.967834677144073	0.9821991200188765	0.9866150637857468	0.963594736966192
CosteaPI_2017__SID713A066-11-90-0__bin.18	0.9732267429319146	0.9670019057983505	0.9720249127075492	0.967268569817516	0.9904570243349878	0.9695524039998543	0.9764533864045114	0.9779706743513392	0.967107946563002	0.9676843360094415	0.9697073347152646	0.9702832674820403	1.0	0.9741213917727849	0.9688711983286746	0.9696055820722206	0.9699641908978578	0.9684266080024212	0.9692119903848118	0.9739527629461993	0.9726526141297394	0.9651803785496049	0.9712125135361915	0.9922196890622424	0.9771591091586326	0.9737376215772182	0.9744657371428145	0.978495165534031	0.9737414524665313	0.9680247857836778	0.9624683883602585	0.975638088699093	0.9675733906477052	0.9681022207617952	0.9671091871979374	0.9711915308716997	0.9997946469577169	0.9737638028875718	0.9661558980125636	0.9717902284774758	0.9714633748506477	0.9666131387562896	0.9698688098119517	0.966687674807049
NielsenHB_2014__O2_UC16_0__bin.5	0.9982301926287139	0.9661874654717328	0.9691185619756318	0.965027075590729	0.970904381401908	0.9666529387601831	0.9737682830984047	0.9739702365451648	0.9666802394587055	0.9662125137931165	0.9671809011477058	0.9680027151043481	0.9741213917727849	1.0	0.966036443985205	0.9678090002105973	0.9669778750860092	0.9652206663821828	0.9661382491234035	0.9731821445479147	0.9698787316182774	0.9630723223398542	0.9686214711052694	0.9717741809063439	0.9752379609686781	0.9727422019850618	0.9725206347117565	0.9747756753635194	0.9982513902952161	0.9657531090793047	0.9614654283286219	0.9744362027749528	0.9658660779511793	0.9666403193224195	0.9663959437325793	0.9679080385650016	0.9732562840590797	0.972808134640355	0.9648209560534539	0.9686025568131302	0.9690288637232822	0.9633184518675435	0.9675416513970966	0.964607406298466
LiJ_2014__MH0394__bin.43	0.9654465155348961	0.9636894197201279	0.9655420128992318	0.9633756873070577	0.9682846851240949	0.9873548105617543	0.9676887924129142	0.9689971017814433	0.9637367176493942	0.9639318718472432	0.9873209505804816	0.9861303962635893	0.9688711983286746	0.966036443985205	1.0	0.964808910178233	0.9864181560452414	0.986745547126614	0.9875603317743109	0.9685983561632427	0.9679790208327139	0.9608641210542478	0.9641193237551209	0.9672958005064006	0.9702501058552319	0.9671716488047123	0.9675305597791541	0.9714372608803437	0.9659144303130996	0.9637579593730333	0.9578776679082683	0.9674783855601155	0.9633115608188191	0.964131140414007	0.9637698727704833	0.9882827142321652	0.9681783710849069	0.9671842295826761	0.9623404726627031	0.9650016505785947	0.966233579386121	0.9821570813077611	0.9874337469577879	0.9617818181509636
CM_madagascar__V53_02_1FE__bin.39	0.9668256791254343	0.9723433609099652	0.9744228276611725	0.9678066838009951	0.9678968558342427	0.9658243087866667	0.9681798649943022	0.9703222956811832	0.9693814714453581	0.9755589127579608	0.9650822155463911	0.9667535092546382	0.9696055820722206	0.9678090002105973	0.964808910178233	1.0	0.9661850043826257	0.9645052326183815	0.9653679241691728	0.972360359233961	0.9746148622082424	0.9679598551376429	0.9651212557217843	0.9680220984928707	0.9693194985778995	0.971965539528778	0.9705518148038091	0.971990212931232	0.9673513150284434	0.9686184747298373	0.9640604246848493	0.9681538760020564	0.9710794858199501	0.9747026812752562	0.9724600828666652	0.9671231548400143	0.9684260631124179	0.9717432674461276	0.9697886100124424	0.9723557060858582	0.9739193173383296	0.962834161920751	0.9657362491605804	0.9675401376420258
LeChatelierE_2013__MH0046__bin.14	0.9659797714684306	0.9647435619043317	0.9673801727080779	0.9644669991439732	0.9695251418182286	0.9858422363478287	0.9685098039714317	0.9702012475548588	0.9663186881573216	0.965193536111798	0.9865270212947493	0.9862336532590943	0.9699641908978578	0.9669778750860092	0.9864181560452414	0.9661850043826257	1.0	0.9862502474659974	0.986046480677754	0.9696573830786728	0.9676410931681949	0.9629965738184498	0.9662977703336048	0.9690677601562155	0.9706082766750197	0.9672572639450827	0.9698196613383521	0.9717891122947411	0.9666226046538234	0.9657129458457739	0.9608523140881385	0.9686341709932818	0.9646114541746174	0.9649978514963719	0.9650177879370927	0.9875800043164297	0.9691986490954669	0.9677953595692576	0.9636638842684754	0.9652351454669297	0.9670782902475874	0.9812026109367047	0.9867097873344716	0.9636706707917606
KarlssonFH_2013__S587__bin.28	0.9648157164264984	0.9635897818428029	0.9660015171534497	0.9623910525907429	0.9677677100870944	0.9863616300958389	0.9678645575015016	0.9685547716308616	0.9624515811330142	0.9633652006968235	0.9873582799467727	0.9861217769744	0.9684266080024212	0.9652206663821828	0.986745547126614	0.9645052326183815	0.9862502474659974	1.0	0.9871522592246802	0.9680053239969238	0.9672727043572613	0.9607872576192007	0.9636187115549653	0.9667599658409538	0.9695504837402424	0.9669023894004288	0.9675941272253963	0.9707140311274801	0.9653123411367055	0.9626942433623817	0.957760562439667	0.9666948018062843	0.9622082790045369	0.9640861878638858	0.9634487209789329	0.9882277088785224	0.9675173213811892	0.9665798086127709	0.9618239682864606	0.9643568493924657	0.9661180442774726	0.9821796649429881	0.9875278509196094	0.9605047564215243
ZeeviD_2015__PNP_Main_342__bin.22	0.9652403519493058	0.9642093887623981	0.9666658522879968	0.9634459501043592	0.9679183509838639	0.9871333911786248	0.9679659281526257	0.9692655524394537	0.963256796518083	0.9641743010986942	0.9878155946388995	0.9862954646544024	0.9692119903848118	0.9661382491234035	0.9875603317743109	0.9653679241691728	0.986046480677754	0.9871522592246802	1.0	0.9680795313431487	0.967955910969703	0.9616038585298777	0.9644532125891967	0.9673823827453054	0.9697073989129066	0.9673459494550158	0.9676430050876259	0.9718674911115763	0.9657733401755682	0.9637426150239751	0.9583321532174365	0.9679053705335356	0.9635413931147893	0.9635864915499478	0.9644226087386597	0.9878679955703211	0.9679704145733582	0.9670950411285093	0.9630744369570918	0.9652305674934929	0.9664517745604715	0.9822154266558296	0.9884830679436708	0.961833331718689
ZeeviD_2015__PNP_Main_311__bin.11	0.9723703717455359	0.9701127532688418	0.9738779210770869	0.9693345441633623	0.9741298878548866	0.9685501796047679	0.9731997665939001	0.9753282880431482	0.9693243468720137	0.9697796491257819	0.9681898885600957	0.9699043948072197	0.9739527629461993	0.9731821445479147	0.9685983561632427	0.972360359233961	0.9696573830786728	0.9680053239969238	0.9680795313431487	1.0	0.9749608065028531	0.9675742027244498	0.9684310691097934	0.9727350784474882	0.9750116259475238	0.9753507395733135	0.9754846698484119	0.9769080245537698	0.9730627052283374	0.9691788716471829	0.9644315141066394	0.9745868170040209	0.9700613686322725	0.9695606905059803	0.9686813238002271	0.9694786043351328	0.9734824789269999	0.9757096584384943	0.9690159388799974	0.9723151663342128	0.9743082753077223	0.9655605427420287	0.9687982647186872	0.9686197684586754
ZeeviD_2015__PNP_Main_500__bin.44	0.9695708986994341	0.9728857312116472	0.9812067713547814	0.9710546538725411	0.97149746413194	0.968001353417076	0.9720546938208354	0.9731815454977065	0.9712710646327108	0.9737041369666207	0.967922221332005	0.96883111520831	0.9726526141297394	0.9698787316182774	0.9679790208327139	0.9746148622082424	0.9676410931681949	0.9672727043572613	0.967955910969703	0.9749608065028531	1.0	0.9683745830671298	0.9675576250079365	0.9712420264952295	0.973164903409214	0.9739596957520382	0.9752469858204283	0.9738301611135279	0.9698199686854951	0.9724322608558524	0.9655782366173983	0.9706305747396156	0.9727308441571592	0.9746225987203053	0.9724755206921559	0.9675031819569476	0.9713717686221407	0.9752427964605385	0.9718917744428478	0.9771410891793464	0.97987365561988	0.9640151093084929	0.9682605136035802	0.9691234948555808
Obregon-TitoAJ_2015__SM41__bin.13	0.9625894105522866	0.9662224514688924	0.9679039555459341	0.967425740215812	0.9649368225820595	0.9610312447124303	0.9650906909272434	0.9655415087347023	0.9644395590062538	0.9682225008196248	0.9621110138659403	0.963000424297231	0.9651803785496049	0.9630723223398542	0.9608641210542478	0.9679598551376429	0.9629965738184498	0.9607872576192007	0.9616038585298777	0.9675742027244498	0.9683745830671298	1.0	0.9623989856597511	0.9663530311870877	0.9639685804398598	0.9666898982611184	0.9664942522180272	0.9682573821187395	0.963144043466181	0.9671967837858548	0.964607630245708	0.9649198057281355	0.9651665852692165	0.9689232584163977	0.9661102665584889	0.9628806326826134	0.9636145288747463	0.9679937831887061	0.9643116737509425	0.9663159158614631	0.9675266824378355	0.9623332343068659	0.9620103449252594	0.9670001796866653
LiuW_2016__SRR3993044__bin.61	0.9684656962685506	0.9642697474840931	0.9659734688833386	0.9627789067366508	0.971784210415665	0.9662020554069659	0.9693957394993472	0.9711834856613913	0.9653650620166592	0.964844614296784	0.9661717024655556	0.9671090673038109	0.9712125135361915	0.9686214711052694	0.9641193237551209	0.9651212557217843	0.9662977703336048	0.9636187115549653	0.9644532125891967	0.9684310691097934	0.9675576250079365	0.9623989856597511	1.0	0.9717546411199197	0.9707674971417292	0.968519261325152	0.9697080113365562	0.9730318418741157	0.9685970853312478	0.9637268631039364	0.9607736467252188	0.9699138852890347	0.964203621685261	0.9649902095873523	0.9639033127397751	0.967260386930395	0.970390751668063	0.9684966001797685	0.9624468863668636	0.966266362792838	0.96658670057035	0.9619112793739445	0.9651814227039638	0.9632133737033327
CosteaPI_2017__SID713A089-11-0-0__bin.31	0.9706829429721981	0.9662023096155586	0.9697127774706665	0.9660767844436021	0.9904172964924322	0.9682282636141739	0.9742176048518519	0.9760341576096345	0.9643555890494341	0.9672470383680717	0.9679648440111323	0.9690862248329567	0.9922196890622424	0.9717741809063439	0.9672958005064006	0.9680220984928707	0.9690677601562155	0.9667599658409538	0.9673823827453054	0.9727350784474882	0.9712420264952295	0.9663530311870877	0.9717546411199197	1.0	0.975148973041098	0.9715435691647687	0.973262498955131	0.9776904013204052	0.9706831303179293	0.9667426096969244	0.9620232985998983	0.9741119848426004	0.9669103524918626	0.9670972282861707	0.9652501918244704	0.9704103480644067	0.9922768741516014	0.9720619413128933	0.9660080670062047	0.9695880662573713	0.9700695013780801	0.9676407754164805	0.9681217392176379	0.9661695315634752
ZeeviD_2015__PNP_Main_126__bin.9	0.9748458153064274	0.9675679551265407	0.9689622865772657	0.9681192501854806	0.9760539623044958	0.970877432493759	0.9764481385994521	0.9773709913886564	0.9679168789938173	0.9684534326358818	0.9699007438271849	0.9722194704671231	0.9771591091586326	0.9752379609686781	0.9702501058552319	0.9693194985778995	0.9706082766750197	0.9695504837402424	0.9697073989129066	0.9750116259475238	0.973164903409214	0.9639685804398598	0.9707674971417292	0.975148973041098	1.0	0.9745841150200056	0.9756737416115737	0.9794389549433684	0.9756265479984141	0.9670884760050655	0.9636150921857106	0.9754255398241223	0.9676412955776693	0.9690465301252734	0.9685273864308044	0.971466395717511	0.976924258305177	0.9748473369088093	0.9682696156404331	0.969316728383221	0.9695589251813588	0.9671844376706056	0.9694305897538424	0.9675818404800789
LiJ_2014__MH0400__bin.70	0.9717090626654401	0.9680770666838995	0.9746674309365532	0.9683152157630708	0.9711450470899338	0.9679554021338213	0.973330427828746	0.9735496648711478	0.970953834334271	0.9698500264155037	0.9679711981160486	0.9689841484872346	0.9737376215772182	0.9727422019850618	0.9671716488047123	0.971965539528778	0.9672572639450827	0.9669023894004288	0.9673459494550158	0.9753507395733135	0.9739596957520382	0.9666898982611184	0.968519261325152	0.9715435691647687	0.9745841150200056	1.0	0.9777585464954555	0.9752934495756855	0.9723310567596042	0.9685721572329858	0.9645521715091612	0.9735135725187184	0.9687888762152084	0.9708054388121831	0.9686986180010515	0.9686650005930786	0.9727633533452993	0.9763182769967096	0.9670503535136477	0.9724970726113437	0.9731960805146176	0.9649353464854923	0.9678277252414195	0.9672485573394802
ZellerG_2014__CCIS77252613ST-4-0__bin.9	0.9723018617184904	0.9681400124387174	0.9741961424297253	0.9688508863524287	0.9722522254822235	0.967915554096008	0.9738617200674536	0.9749799178667977	0.9710622459124837	0.9688551309006358	0.9683829995461251	0.9699737859145601	0.9744657371428145	0.9725206347117565	0.9675305597791541	0.9705518148038091	0.9698196613383521	0.9675941272253963	0.9676430050876259	0.9754846698484119	0.9752469858204283	0.9664942522180272	0.9697080113365562	0.973262498955131	0.9756737416115737	0.9777585464954555	1.0	0.9767199816228109	0.9725508122409762	0.9689015994571616	0.9637190360450608	0.9739191617967123	0.9688693998372977	0.969582604618324	0.9685236193851914	0.9696770422329388	0.973366001187593	0.9772595313282287	0.9682887108843671	0.9724034923047126	0.9737909398464588	0.9655957813139385	0.968562960011602	0.9682258046591007
ZeeviD_2015__PNP_Main_744__bin.10	0.9746216626767117	0.969405218162277	0.9723781607436593	0.9700970714852268	0.9774641907264395	0.972676735663337	0.9753117901168805	0.9785863848617726	0.9707286683644661	0.9702420624274766	0.9721816807572069	0.9717690606732576	0.978495165534031	0.9747756753635194	0.9714372608803437	0.971990212931232	0.9717891122947411	0.9707140311274801	0.9718674911115763	0.9769080245537698	0.9738301611135279	0.9682573821187395	0.9730318418741157	0.9776904013204052	0.9794389549433684	0.9752934495756855	0.9767199816228109	1.0	0.9750393079318124	0.9707321134911218	0.966250453849083	0.9786266054890213	0.9695848842471307	0.9700315264847829	0.9703619591251673	0.9741929361618402	0.977605070748514	0.9760057897980249	0.9690949610278599	0.9725577904034107	0.9728300913298035	0.9699149386361765	0.9721120225927918	0.9692809420468963
LiJ_2014__O2.UC16-1__bin.11	0.9989856963765559	0.965631754134474	0.9691590896375702	0.9649177610171465	0.9709422917247724	0.9659066085321698	0.9739009333149913	0.9734091806401697	0.96634962449652	0.9655460569965713	0.9665144111843305	0.967389636844875	0.9737414524665313	0.9982513902952161	0.9659144303130996	0.9673513150284434	0.9666226046538234	0.9653123411367055	0.9657733401755682	0.9730627052283374	0.9698199686854951	0.963144043466181	0.9685970853312478	0.9706831303179293	0.9756265479984141	0.9723310567596042	0.9725508122409762	0.9750393079318124	1.0	0.9651733100094384	0.9606335417618395	0.9737504095637343	0.9656211450180995	0.9661527161194221	0.9665425413015354	0.9676613899208488	0.9726167937115272	0.972296783310206	0.9651257226220755	0.9682942130266614	0.9686556295303814	0.9629626716078377	0.9667310467690753	0.9636562625413071
