	NielsenHB_2014__O2_UC16_2__bin.27	QinN_2014__LV-11__bin.12	ZeeviD_2015__PNP_Main_232__bin.44	Obregon-TitoAJ_2015__SM25__bin.23	CosteaPI_2017__SID713B003-11-90-0__bin.22	SchirmerM_2016__G88842__bin.7	ZellerG_2014__CCIS87116798ST-4-0__bin.37	ZellerG_2014__CCIS74726977ST-3-0__bin.91	ZeeviD_2015__PNP_Main_151__bin.1	CM_madagascar__A81_03_1FE__bin.28	LeChatelierE_2013__MH0152__bin.35	BackhedF_2015__SID39_M__bin.33	CosteaPI_2017__SID713A066-11-90-0__bin.18	NielsenHB_2014__O2_UC16_0__bin.5	LiJ_2014__MH0394__bin.43	CM_madagascar__V53_02_1FE__bin.39	LeChatelierE_2013__MH0046__bin.14	KarlssonFH_2013__S587__bin.28	ZeeviD_2015__PNP_Main_342__bin.22	ZeeviD_2015__PNP_Main_311__bin.11	ZeeviD_2015__PNP_Main_500__bin.44	Obregon-TitoAJ_2015__SM41__bin.13	LiuW_2016__SRR3993044__bin.61	CosteaPI_2017__SID713A089-11-0-0__bin.31	ZeeviD_2015__PNP_Main_126__bin.9	LiJ_2014__MH0400__bin.70	ZellerG_2014__CCIS77252613ST-4-0__bin.9	ZeeviD_2015__PNP_Main_744__bin.10	LiJ_2014__O2.UC16-1__bin.11	Obregon-TitoAJ_2015__SM24__bin.26	Obregon-TitoAJ_2015__SM40__bin.38	ZellerG_2014__CCIS19142497ST-3-0__bin.15	BritoIL_2016__W2.15.ST__bin.7	CM_madagascar__V36_02_2FE__bin.25	QinN_2014__HV-21__bin.18	ZellerG_2014__CCMD34381688ST-21-0__bin.4	CosteaPI_2017__SID713A066-11-0-0__bin.30	LiJ_2014__MH0389__bin.49	ChengpingW_2017__AS38raw__bin.17	LiJ_2017__H2M513938__bin.67	XieH_2016__YSZC12003_37315__bin.53	LeChatelierE_2013__MH0288__bin.38	ZellerG_2014__CCIS48174381ST-4-0__bin.65	Obregon-TitoAJ_2015__SM23__bin.16
LeChatelierE_2013__MH0152__bin.35	0.7493345932069106	0.713626854504271	0.47414807081202837	0.6932744150989711	0.5067071745918852	0.7170178131542445	0.6629981109763994	0.6907823358591123	0.5392863408881164	0.7378903044545867	1.0	0.5637193387709309	0.782060097857874	0.7110808818380727	0.8585568992633517	0.8008751977731393	0.6500912254421031	0.844008427830408	0.8317455097334675	0.6248097011314473	0.5646437880548564	0.5011636259497241	0.6962979543314186	0.5590341511234616	0.4966023538445682	0.7249786983282023	0.6656412491630783	0.5277472469113559	0.765722915406203	0.4679503267829873	0.5501924821423935	0.80075364252687	0.7114357130100305	0.5586710589153495	0.7852354828024897	0.5606045347581129	0.6965800097086844	0.7666131403974896	0.6456456078431064	0.7731987597431054	0.7794189265845651	0.5284411739483111	0.8367760873687183	0.7579311847820699
BackhedF_2015__SID39_M__bin.33	0.7367966008719842	0.7561139649976223	0.3935454771385439	0.7453564268951954	0.5950474220762304	0.7354139674478587	0.6890154899947845	0.7360210260290118	0.558580903057145	0.7645072749520329	0.7165716491641443	1.0	0.7950497222982018	0.727850737596178	0.8596244537597878	0.8005677547883371	0.7461305015934038	0.8686388236464819	0.8386719318414227	0.6927593512773983	0.6297592717697258	0.5833737955712727	0.7333427675770712	0.6445807020377466	0.5603025691979276	0.7633446627599564	0.712662771957494	0.6395197136523675	0.7725130475090847	0.48603190207855057	0.5768656675369173	0.80137883305739	0.757462595140431	0.5383924548718951	0.7780365805300211	0.6331365976816763	0.6565558576402623	0.7763989224960208	0.7045119854065918	0.7731871125563617	0.7837301299575409	0.5764316256518754	0.8068803639551216	0.7847562289760962
CosteaPI_2017__SID713A066-11-90-0__bin.18	0.7453389331799026	0.7045482571554607	0.45884734028620905	0.6821037074684775	0.5465210698233601	0.6171586200351338	0.6710718682010988	0.7028658681068175	0.4959791557335313	0.7343233277649138	0.6206448398358757	0.4963643975383236	1.0	0.7206921989783287	0.7649488024880252	0.7920181269693302	0.5697317324673614	0.7447445244308551	0.733525371482054	0.6088999598212154	0.5879654705959666	0.5000644671253562	0.7017014013873075	0.5910096301085515	0.4820979631822472	0.7532404486412422	0.6682037835490511	0.5017861920470982	0.7853556915106006	0.45021374051997654	0.5439083561569851	0.8175364941684569	0.713479997864624	0.5472406665494916	0.7783092630049547	0.4880536016830759	0.8422225642431294	0.7833355134564588	0.6207703400024288	0.7864670860203741	0.7770651879708402	0.4547230052107544	0.7241100492853515	0.7648154975847462
NielsenHB_2014__O2_UC16_0__bin.5	0.866296884541805	0.6446678909724176	0.4024984828084869	0.644830927723434	0.4593004868625619	0.5926620165841616	0.6203184313521888	0.6625417841032519	0.47503875684319063	0.6724863927628144	0.5722450667136888	0.46079599290489387	0.7308190428191492	1.0	0.7083443475474999	0.7395891537189633	0.525883429672752	0.6699110452491882	0.677864389512843	0.5824429363457038	0.52620697056506	0.46092040735761114	0.645248491751765	0.504869733635938	0.4535897685099739	0.6903219801715653	0.615863254270534	0.47692903342633286	0.9044984530503226	0.41912949771701064	0.5021569920447563	0.7698123684427964	0.6690926957319511	0.5138623976152947	0.7193985558426198	0.46344162033837566	0.6538391039373533	0.7099715492955071	0.5952028572902912	0.7299490913787748	0.7151988557669264	0.41291257399573317	0.6876276000008864	0.7232060179872274
LiJ_2014__MH0394__bin.43	0.6876598207733413	0.6442497006244435	0.4312313305563882	0.6262972079445634	0.4480474512102746	0.6470909260044031	0.6049937762368899	0.6390875948514787	0.45970825833563433	0.676230245273853	0.6445243435517237	0.5076709541479203	0.7236017205050477	0.6607719828776377	1.0	0.7436352978177699	0.5958334010096819	0.796636953058208	0.7902735059646242	0.5673700577193119	0.5363740931984532	0.44621856556656914	0.6397629802006075	0.49767277033502005	0.4519476760926285	0.6872017872462322	0.5960699483051135	0.46220219330432355	0.7246683981968067	0.42139497935010034	0.49044670819779607	0.7430544132608237	0.6572949443552757	0.5026689090917145	0.7284138780319619	0.5168201074060567	0.6296791550447919	0.7144897769338332	0.5825917728200956	0.7281882573906264	0.7102041660083603	0.4678751939850246	0.7780356533770005	0.6960863382862577
CM_madagascar__V53_02_1FE__bin.39	0.682632131059413	0.7063537116246429	0.44359805515091755	0.6367879343555797	0.4475719892472665	0.560715240658626	0.5941208605673217	0.6378251384649211	0.4675380980617582	0.7550410115959363	0.5724073341492635	0.4501339311947641	0.7133003643569545	0.6568524496320582	0.7079948502492636	1.0	0.5273427977856859	0.6783719747393424	0.6794960576965522	0.5666837331587884	0.5506235174012146	0.47512889137810377	0.6464202400161724	0.4816456484521929	0.43772656330614224	0.7003644131868033	0.6112317761775949	0.45895592993122514	0.7179935091097673	0.4304121515673197	0.4966146771269924	0.7448812472990941	0.6983701359443099	0.5447216601338833	0.7936756697332932	0.44073358362314036	0.63439075294158	0.7178900417440212	0.6015328352841711	0.7545934027745561	0.7443141449167299	0.41499579523245994	0.6740814529967157	0.7074277478668993
LeChatelierE_2013__MH0046__bin.14	0.6931911822977214	0.7076465461322262	0.4213265071551531	0.7012738438515839	0.5102652874989397	0.696598807822787	0.6445370427661921	0.6921233285076395	0.5267641612532982	0.725777523357765	0.6771680484705638	0.6114208724848991	0.7478070274285991	0.6806887697922767	0.8267548595337912	0.7685547791374314	1.0	0.8320662643024181	0.800533435174186	0.6373804554892233	0.5781891478026839	0.4926276701979054	0.6666607933342321	0.5667972048947533	0.5165638218839547	0.7145175255459228	0.660372503133696	0.5547590588298928	0.7306533454023485	0.45262331027299113	0.5296935882468882	0.7613777034915049	0.6983468754622688	0.5216252685512961	0.7475263367738768	0.5790853090608992	0.6308012304494861	0.7380603005479819	0.6459318909248408	0.7387630516032354	0.7350038456668534	0.5321612074041687	0.7778364200427059	0.7418358971795301
KarlssonFH_2013__S587__bin.28	0.6654112617990977	0.628504642703981	0.421924526045093	0.62748224707053	0.4599995972927252	0.6298176487364758	0.6029083880018477	0.6293118604204564	0.47358135092663245	0.6760784966636905	0.6447869393014952	0.5220498761975658	0.7169250354397428	0.635950820425914	0.8106990307076318	0.725098490478828	0.6102463757096589	1.0	0.7838020916135008	0.5572525025702642	0.52458512886182	0.45237731027002726	0.6268319048745311	0.4944418882884009	0.4464364763834723	0.6576041501689417	0.5992774109167932	0.4553176744316042	0.6969874190039967	0.41955426315237454	0.4950023726671153	0.7181584016007314	0.6402883384087473	0.5003830227027729	0.708225957248716	0.5150611018131144	0.6274666196240457	0.6956882372510841	0.5740378827334448	0.7047783021320345	0.6981901313276507	0.4605814191464469	0.7597923232573368	0.6978944119557178
ZeeviD_2015__PNP_Main_342__bin.22	0.6952038178887571	0.6578139673306165	0.44784571637933296	0.645093090111528	0.4678733139179376	0.656443156198067	0.6237622060024334	0.6607878615846514	0.48597239745957593	0.6873440839105225	0.660972303675462	0.5243100927962546	0.7345221824438639	0.6693797368792899	0.836565550719074	0.7555085662409702	0.6107312159798126	0.8153231362908258	1.0	0.5810200960599418	0.550223581327708	0.44787228854495825	0.6636276445557071	0.5130325530911869	0.45688869326217413	0.7016230278763901	0.6135372366698386	0.4763016922405525	0.7334580453640012	0.4336815016462238	0.4966891081630943	0.7571485377806177	0.6725824643714151	0.5159389227831623	0.7332023273465723	0.5292940932264111	0.6361864128076588	0.7265320885472091	0.6008610632117433	0.7433350756337618	0.7261128735577567	0.472702257946328	0.7980559178401143	0.7099088543457682
ZeeviD_2015__PNP_Main_311__bin.11	0.7248355149967494	0.7129585309018042	0.4240585437045871	0.7243787670650909	0.5431125064734792	0.6429392267657363	0.6489992106872865	0.6962953052233432	0.5322778150070915	0.7255571613500515	0.6106504544219006	0.532636139142029	0.7498732216915283	0.7073514502323532	0.738654062269199	0.774899394347629	0.5980279869603848	0.7128981694327213	0.7145675292974194	1.0	0.5942094512219738	0.5427949359418716	0.6941361331827757	0.5861302415958188	0.531597306725075	0.7246463567624261	0.6967378278406319	0.5623174498086695	0.7596502418111208	0.4870040219192871	0.5352082297672777	0.7776444955530514	0.7223422403024686	0.5273039530610762	0.7428205415077372	0.5149140887129051	0.6526997147632235	0.7403080434156595	0.6663775467637987	0.7648021124207371	0.7571669632836947	0.4920128704492931	0.6967601269820765	0.7355560194802224
ZeeviD_2015__PNP_Main_500__bin.44	0.7230527055912734	0.7047103041478934	0.3979356714187875	0.6640978294576214	0.5206146802226759	0.6175337338668622	0.7399196390223356	0.6758621890489512	0.5607126688766212	0.725444796187248	0.5950605194775044	0.522112949791801	0.7807920514602117	0.689096627193717	0.7529811999091255	0.8118971061093248	0.584971037877117	0.7236575687073092	0.7296809108682999	0.640739085516617	1.0	0.4821314563644534	0.6594869400974083	0.5710882063715012	0.5168287926451298	0.7369583386536966	0.6702380814189699	0.5317729329766894	0.7652161007182076	0.41011128818017045	0.48726180664611485	0.773829699732517	0.7165339477869224	0.5036329098600565	0.7540188780307415	0.6341813577788132	0.6493555865472473	0.7713182118936237	0.6716194411877372	0.801293553046371	0.8071340681791423	0.4464760401241068	0.6906931507439941	0.705499652587189
Obregon-TitoAJ_2015__SM41__bin.13	0.7096967282290089	0.7359064056483637	0.43291484880680575	0.7512932236212522	0.5692906013819502	0.6039858225768776	0.6169934104934783	0.7039930751783952	0.5488279042430545	0.7670775218331563	0.59998087950509	0.5494245955497283	0.7543638055624627	0.6856788435020458	0.7115988878088478	0.7958458605541364	0.5661799888479478	0.7089069481806332	0.6747132867659802	0.6648883664504073	0.5476924482522172	1.0	0.6901208264574903	0.6093904235519286	0.5339685481987175	0.7291120366812095	0.7019015944420584	0.5496167423951293	0.7322603250672514	0.5039512549826314	0.6165827437062489	0.7543049370436512	0.7357589988772596	0.5357369585038165	0.7813020397706294	0.4771095651453158	0.6325521245412965	0.7272381339904002	0.6939190232912117	0.7687771737082835	0.7638529398467346	0.5516705472794268	0.6816847322377195	0.7757985396839749
LiuW_2016__SRR3993044__bin.61	0.6796092416030026	0.6739035657976523	0.3963239040008043	0.6310947247874187	0.4751332489742705	0.5711775564936662	0.6012384477545764	0.6453932314902263	0.46699991396535606	0.6844742268240552	0.5703507216759935	0.4725602653347086	0.7242628329371551	0.65676623807236	0.6980648005204613	0.740834974274997	0.5242393748020318	0.6720916826410767	0.6840353534718846	0.5817636844223483	0.5125857083889578	0.47218712631722426	1.0	0.5080274833964415	0.4701048945978944	0.6836316028769727	0.605766383396796	0.4901126216044913	0.7082284886806443	0.4229276203751948	0.49635641671830355	0.7394616422434613	0.6782127092180482	0.49763726956329524	0.702341076773514	0.45681205877036196	0.6415323060087949	0.704435230896684	0.5899914319805916	0.7254534621855184	0.7081256982259141	0.4379018373713226	0.6629339875832997	0.691866439432094
CosteaPI_2017__SID713A089-11-0-0__bin.31	0.749515769877124	0.754448182035225	0.41760330939355345	0.768292750900877	0.6787968054282081	0.6898247110179655	0.7370786036707663	0.7797874682637668	0.5769041043205868	0.754418454718329	0.6600834594421855	0.5987439279632794	0.8793303178686257	0.7407587526046239	0.7827699542292218	0.7956971566750367	0.6424895327330273	0.7641987419771081	0.7622766851440521	0.7081246615034034	0.6398484464225497	0.6010329313642702	0.7323199105207762	1.0	0.5896808122246159	0.7708943556186022	0.7501665194235502	0.6441756289882214	0.7991432029883385	0.5090789083757644	0.5652756140316652	0.8168569679437336	0.7581826762202831	0.545764275382716	0.7930179822397861	0.5670792260864638	0.7746975942239823	0.7839009857392487	0.7145541227608131	0.7816853716518448	0.7892152081237325	0.5520320943545038	0.7410815726865413	0.7802296621025946
ZeeviD_2015__PNP_Main_126__bin.9	0.7934615593536101	0.7726115201199544	0.38460814478859273	0.7850608780486755	0.608674537061687	0.7146113232794066	0.7730917895441097	0.7490772427049334	0.5963004733316015	0.7804716966418249	0.6789331672558437	0.6026208834913704	0.8305208261064349	0.7705812658353112	0.8230688517043111	0.8372994552464729	0.6779849981687375	0.7989295316216811	0.786024105975509	0.7436286318022258	0.6704684858820689	0.6097840508601555	0.7846322389321562	0.6827704823077457	1.0	0.777462079959212	0.7560645443383334	0.6490080258237588	0.8288293957156525	0.4552674476826328	0.5879551870442348	0.8463643389465159	0.7698751138152484	0.5409350356276014	0.8061610015849429	0.6150643254473417	0.6793623441880677	0.8031314857212619	0.7228813153681375	0.8102833589602516	0.8224014224149754	0.6078204857228754	0.7666616649806144	0.7880393014204251
LiJ_2014__MH0400__bin.70	0.7320724504765341	0.7190782081260242	0.4334953082352911	0.678590398840338	0.4859382593581973	0.60595630485531	0.6323342908978022	0.692964837742196	0.5074034298061787	0.7378697923154321	0.5947188523167101	0.49261819122934625	0.7786047913505532	0.7036798357059462	0.7509318020907219	0.8038410576365175	0.5627003576183817	0.7061249489324049	0.7242649977378588	0.60822974060566	0.573644474018292	0.4996004948958221	0.6846391255549668	0.535575639095221	0.46649546248685797	1.0	0.6786601024772544	0.4898545711064226	0.766058782109658	0.45425763367769945	0.5457230042009349	0.795228463351054	0.7177560979387732	0.5470044539333181	0.7813271056145634	0.4733786966323462	0.6673787624635589	0.8090946465670636	0.6292218298882741	0.7997582316445476	0.7623683617773653	0.461441303406378	0.7091118788550791	0.7488426291953684
ZellerG_2014__CCIS77252613ST-4-0__bin.9	0.7297273029298997	0.7195618170226903	0.4252005495245535	0.7195869586689294	0.546339106932809	0.6266853433181585	0.6508841778232722	0.6925916547692805	0.544041519632932	0.735587820668229	0.6077439862080112	0.5118796074311524	0.7687521662221983	0.6987175964586195	0.7249489534789753	0.7808111772575852	0.5788249872046979	0.7162075622480223	0.7049017231006833	0.6508859736551464	0.5806614048792752	0.5353019242338533	0.6752097980587057	0.5800662661961588	0.5049182447539261	0.7553466404475213	1.0	0.5331641659707819	0.7707846887374404	0.45362389893058214	0.5374483024899209	0.7881575662886441	0.7161152564896874	0.5331278901669225	0.7569377474880802	0.51121730463594	0.6617216640178146	0.772618233081019	0.639802099327461	0.7714204132209143	0.7507956433118731	0.46518869703418364	0.6959160987348364	0.7433095385609999
ZeeviD_2015__PNP_Main_744__bin.10	0.7091722906310851	0.7197023553640634	0.3879211481002802	0.7138671589693364	0.578872999730569	0.6364922600059265	0.6746925542931103	0.7266505193616946	0.5165982887195633	0.7173609497694534	0.6221312680364516	0.5930800311816423	0.7453697069695423	0.698629241276073	0.7258014178279788	0.7569839876423498	0.6278245610618082	0.702588623523405	0.7065540343452528	0.6782545143589052	0.594833882629219	0.5412004375817625	0.7053506381246125	0.6431315754937519	0.5596130953623104	0.7039418066339361	0.6883931854848621	1.0	0.7461937667321926	0.46782619341429243	0.5236651692615043	0.7652932182710327	0.7142566976303528	0.4937954374820592	0.7285713159497068	0.5326658310134915	0.6347588129644032	0.7291890129693187	0.6683769268831296	0.7252903802036452	0.7370141026907383	0.5124135305326432	0.6896689245996911	0.7335926547848101
LiJ_2014__O2.UC16-1__bin.11	0.8836797686616881	0.6435321566653769	0.4107921998958512	0.6370109298042992	0.4537323376166219	0.588630908916358	0.6153980200093676	0.6572649597514393	0.46868030686072865	0.6691117388483704	0.5662752844454659	0.4494331454970195	0.7318453826886097	0.8311908162879394	0.7138797168782128	0.7429098822071397	0.5187345631423842	0.674701154073294	0.6825562417997376	0.574810539391806	0.5369742740858616	0.45233854756079467	0.6394144976275604	0.5005184165893308	0.4483352194542953	0.6906079903647826	0.6243219419385057	0.46811388873534865	1.0	0.4204224717009126	0.48907805049761593	0.7600347938406756	0.6617387029112204	0.495873031573374	0.7171083292847189	0.46546245843503353	0.645671861499568	0.7090338890844508	0.582090772359261	0.7368709980537559	0.7286796086565679	0.40679672658615984	0.6793206473516243	0.7118523065465368
