	ZellerG_2014__CCIS70398272ST-4-0__bin.62	BritoIL_2016__M2.51.ST__bin.70	LeChatelierE_2013__MH0153__bin.32	XieH_2016__YSZC12003_35519__bin.65	Bengtsson-PalmeJ_2015__TRAVELRES70__bin.47	NielsenHB_2014__MH0174__bin.29	ZeeviD_2015__PNP_Main_291__bin.23	BritoIL_2016__WL.30.ST__bin.63	LeChatelierE_2013__MH0174__bin.47	KarlssonFH_2013__S462__bin.48	NielsenHB_2014__MH0107__bin.30	ZeeviD_2015__PNP_Validation_95__bin.6	XieH_2016__YSZC12003_37202R1__bin.28	NielsenHB_2014__MH0153__bin.20	NielsenHB_2014__MH0123__bin.30	ZeeviD_2015__PNP_Main_612__bin.9	XieH_2016__YSZC12003_37206__bin.8	NielsenHB_2014__V1_UC21_4__bin.26	XieH_2016__YSZC12003_36008__bin.114	HMP_2012__SRS050752__bin.51	XieH_2016__YSZC12003_37797__bin.38	FengQ_2015__SID31878__bin.51	QinN_2014__HD-55__bin.12	FengQ_2015__SID31300__bin.89	XieH_2016__YSZC12003_37754__bin.22	XieH_2016__YSZC12003_37405__bin.46	YuJ_2015__SZAXPI017588-123__bin.34	BritoIL_2016__W1.13.ST__bin.20	LeChatelierE_2013__MH0107__bin.1	VogtmannE_2016__MMRS25211151ST-27-0-0__bin.16	XieH_2016__YSZC12003_37210__bin.68	ZellerG_2014__CCIS51595129ST-4-0__bin.50	BritoIL_2016__WL.7.ST__bin.55	QinJ_2012__T2D-051__bin.39	BritoIL_2016__M1.26.ST__bin.26	XieH_2016__YSZC12003_35991__bin.7	KarlssonFH_2013__S397__bin.8
XieH_2016__YSZC12003_37206__bin.8	0.9957289307957963	0.9933543088560463	0.9970215154695617	0.9937827458291102	0.9976866386527563	0.9951706384166181	0.994025893109419	0.9937758686484213	0.9952515313722446	0.9969182397270656	0.993940197554316	0.9948780356082018	0.9974681136529611	0.9968038241911387	0.9964609032390429	0.9945480805668566	1.0	0.9943423603833703	0.9939619538812273	0.9956804961198393	0.9951057175064058	0.9951031005558915	0.994257449896593	0.9947471877880366	0.996237019221232	0.9956451885085974	0.994370044664215	0.993941543047196	0.9940868200543677	0.9946902508636145	0.9945951466970814	0.997455930485637	0.9942834843701467	0.99416649757964	0.9949526860286789	0.9936472993023875	0.9944005061453588
NielsenHB_2014__V1_UC21_4__bin.26	0.9949736657561141	0.9935924688087088	0.994648430387268	0.9927082277756596	0.9961614338962121	0.9949251455434623	0.9930381985090693	0.9936637008229725	0.995007819147058	0.9943048571492998	0.9945145956768539	0.9943572018509509	0.9949016426228067	0.9941889101338433	0.9961551516724654	0.9945281989776575	0.9943423603833703	1.0	0.9945963831281273	0.9952789298477979	0.9943395598175341	0.9953145931121776	0.9933808504595862	0.9979093014359929	0.9945043070615687	0.9945467010864623	0.9946999150209438	0.9943787640938593	0.9946926447231105	0.9954558481845924	0.9950094148824883	0.9952838760056493	0.9941512792885856	0.9941461860232546	0.9947219642709713	0.9932383380250209	0.9944071849522698
XieH_2016__YSZC12003_36008__bin.114	0.9926804819612195	0.9949469047248911	0.9942494966943642	0.9929007248200609	0.9941234494034015	0.9953590246626608	0.9962888299339215	0.9942539905104862	0.995453993231321	0.9943450380690388	0.9965203918640175	0.9955427388088569	0.9941306786273866	0.9937865663203507	0.9947665590125507	0.996064842305896	0.9939619538812273	0.9945963831281273	1.0	0.9938220268504218	0.9950999619645319	0.9933799150204928	0.9960764725428434	0.9946083814148522	0.9943539244834634	0.9933675323333702	0.9964877058834188	0.9956879882997066	0.9963353855174436	0.9943824326141669	0.9938055658696375	0.9940447734895025	0.9943415133360339	0.9954137407553557	0.9949965662709703	0.9918870353838413	0.9937929998497822
HMP_2012__SRS050752__bin.51	0.9952791342869183	0.993247059453956	0.9950700853837331	0.9934699065765252	0.9955704831508669	0.9943830210029531	0.9941007923603489	0.9928956118172687	0.994432733365764	0.9954748883212374	0.9938207745602211	0.9930138565062909	0.9948568882129526	0.9947223575228945	0.9958587097891405	0.9931762920517245	0.9956804961198393	0.9952789298477979	0.9938220268504218	1.0	0.9948197937946537	0.9945012511535265	0.9934061576975437	0.9949738794720998	0.9944361627770321	0.9944776550822749	0.9939819753781309	0.993785587659274	0.9939535279748852	0.9937137431118398	0.9948211195388544	0.9951353879083528	0.9940368500600385	0.9935158970000997	0.9939878273152566	0.9938139460666986	0.9929504538179965
XieH_2016__YSZC12003_37797__bin.38	0.9949667290475098	0.9941109860814806	0.9945491178566521	0.9947894881421115	0.9952708936319474	0.994697286224168	0.9929702067619712	0.9938364311017998	0.9946231431227599	0.9945328456383136	0.9944996731201542	0.9946619927609606	0.9949071794671984	0.9942597269343171	0.996110735216565	0.9945541295199275	0.9951057175064058	0.9943395598175341	0.9950999619645319	0.9948197937946537	1.0	0.9940002553388044	0.9939710791191753	0.995142204194934	0.994585833505759	0.9946141844321331	0.9947930810641255	0.994738375011134	0.9948444173949093	0.9947430876386576	0.9948312115141126	0.9948924084698985	0.9950244268324386	0.9948787547317787	0.9958106143614218	0.9929078261293733	0.9952980970487163
FengQ_2015__SID31878__bin.51	0.9930963469303449	0.9938443945540159	0.9950918586039669	0.9913895118108177	0.9960554210137118	0.9937627851598521	0.9941878319979194	0.9933744603576373	0.9952626339977907	0.9949385770340191	0.9933650517818855	0.9943961394194082	0.9953679921353956	0.9947350534190121	0.995690293996053	0.994663498978995	0.9951031005558915	0.9953145931121776	0.9933799150204928	0.9945012511535265	0.9940002553388044	1.0	0.9941417435957172	0.9958014857884986	0.9948326438994941	0.9955668675116005	0.9946456583775558	0.9945158265397311	0.9934718105151891	0.9952901909203821	0.9949527003928558	0.9953833715505366	0.9940406289393153	0.994226102897871	0.994632706819037	0.993060919497854	0.9942837607679964
QinN_2014__HD-55__bin.12	0.9941527428134095	0.9947929290760791	0.9938786188902667	0.9931541942806715	0.9948046936265406	0.9956724872563825	0.9957469248632548	0.9942769289975734	0.9956001507870904	0.9940906985698263	0.9958711332603917	0.9950637135880017	0.9939689383829229	0.9933692151519363	0.9948844249785972	0.9957907522344376	0.994257449896593	0.9933808504595862	0.9960764725428434	0.9934061576975437	0.9939710791191753	0.9941417435957172	1.0	0.9937711737444476	0.9937093615409535	0.993867332773603	0.9963017281193732	0.9958231584884298	0.9960082180030982	0.9940464047438481	0.994184028875429	0.9937329971538656	0.9935547206700439	0.995628442636163	0.9942991205165216	0.9916656377330535	0.9937732918122215
FengQ_2015__SID31300__bin.89	0.9953247026521116	0.9947710037566267	0.9953619882704497	0.9949692386567547	0.9962599273533215	0.9952378741696202	0.9948687485353055	0.994861245380171	0.9949971154745102	0.9955689144359752	0.9948175389552631	0.9946507327416152	0.994838048530542	0.9947661147519743	0.9959746417319464	0.9944336863492507	0.9947471877880366	0.9979093014359929	0.9946083814148522	0.9949738794720998	0.995142204194934	0.9958014857884986	0.9937711737444476	1.0	0.994799006355205	0.9946018342091979	0.9950757855276946	0.9951773706712144	0.9947119363896598	0.9963063981817886	0.9958354770686744	0.9957815594096426	0.9945388411587536	0.9942684928950307	0.995069142996343	0.9932790535171748	0.9947822730080297
XieH_2016__YSZC12003_37754__bin.22	0.9957085223396674	0.9929453675810509	0.9969925573924708	0.9942905791322715	0.9961665736044935	0.994671792319135	0.9940324835228767	0.9926502150538662	0.9950323376488627	0.9964863907413668	0.9937846157342761	0.9942478017020222	0.9969727595145186	0.9965761702895283	0.996488007048597	0.9940923564645316	0.996237019221232	0.9945043070615687	0.9943539244834634	0.9944361627770321	0.994585833505759	0.9948326438994941	0.9937093615409535	0.994799006355205	1.0	0.9949991060193573	0.9941723309521197	0.9936759551150007	0.9938499912734888	0.9941698226481355	0.9942639707652005	0.996311516160272	0.9942928714734253	0.993530695292269	0.9946616656126654	0.9928427660318923	0.9942353003081132
XieH_2016__YSZC12003_37405__bin.46	0.9943508937850482	0.9930440772312116	0.9951918446105236	0.9934166428139233	0.9964888881996247	0.9949123669986525	0.9939077082010009	0.9928255410737774	0.9950225545894789	0.9956151537832191	0.9939783648690367	0.9935672091755571	0.9954933320915207	0.9948254119776802	0.9959806082413728	0.9935738987727308	0.9956451885085974	0.9945467010864623	0.9933675323333702	0.9944776550822749	0.9946141844321331	0.9955668675116005	0.993867332773603	0.9946018342091979	0.9949991060193573	1.0	0.9942815792850727	0.9937492931039057	0.9940677801171883	0.9949019777478584	0.9948688750345639	0.995688880145368	0.9938422215294233	0.9934162353414643	0.9941032823797002	0.9930045242105824	0.9938313350859985
YuJ_2015__SZAXPI017588-123__bin.34	0.9949500029605153	0.9956310312892585	0.9943665075284612	0.9939786432979634	0.9949559390442138	0.9958641899194163	0.9992387143304388	0.9942829871935356	0.9958337155523869	0.9946266071912262	0.9956975427815844	0.9957622117353375	0.9946096390045656	0.9937984423994863	0.9952393879319792	0.9958100998866023	0.994370044664215	0.9946999150209438	0.9964877058834188	0.9939819753781309	0.9947930810641255	0.9946456583775558	0.9963017281193732	0.9950757855276946	0.9941723309521197	0.9942815792850727	1.0	0.996278191658575	0.9957139843914786	0.9946915899725051	0.9947724728584374	0.9943872934418772	0.9949921845379293	0.9962086261903851	0.9946239293524861	0.9924738749516203	0.9940518203435678
BritoIL_2016__W1.13.ST__bin.20	0.9946143885434753	0.998579573030654	0.9939000905116798	0.9935411712914665	0.9947952389302847	0.9956169398309789	0.9960735206723831	0.9946869426820173	0.9956588297636247	0.9942694058915945	0.9956341211940015	0.9949900589761966	0.9938779212569856	0.993399128672792	0.9952033765835526	0.9951732622313526	0.993941543047196	0.9943787640938593	0.9956879882997066	0.993785587659274	0.994738375011134	0.9945158265397311	0.9958231584884298	0.9951773706712144	0.9936759551150007	0.9937492931039057	0.996278191658575	1.0	0.9957764807865608	0.9939139748535084	0.9942373531148738	0.9939895273696925	0.9949234293732577	0.9963821820025744	0.9946568708121062	0.992276007265738	0.9942730437554651
LeChatelierE_2013__MH0107__bin.1	0.9945611122713002	0.9951732323275604	0.9944192527104184	0.9933724157231311	0.9944285451134512	0.9950442956325688	0.9956532912724323	0.9945915745890804	0.9952650033591327	0.9946301479873603	0.9999663069214833	0.9959060381993164	0.9943302138124189	0.9940798939438682	0.9949088287571626	0.9955033201601506	0.9940868200543677	0.9946926447231105	0.9963353855174436	0.9939535279748852	0.9948444173949093	0.9934718105151891	0.9960082180030982	0.9947119363896598	0.9938499912734888	0.9940677801171883	0.9957139843914786	0.9957764807865608	1.0	0.9945032489894837	0.9944305887663304	0.994241650575908	0.9947479724085324	0.9964379911357641	0.9948452379490461	0.9922373776921829	0.9940783989152088
VogtmannE_2016__MMRS25211151ST-27-0-0__bin.16	0.9950552550053174	0.9931845464754553	0.99491888570585	0.9935512830682968	0.9956099848167818	0.994893292113772	0.9943110841326624	0.9934358793170892	0.9947067469062818	0.9948598126577798	0.9940762444369474	0.9943438725748556	0.9948317581902352	0.9943970622959996	0.9964396773175898	0.9947556523127812	0.9946902508636145	0.9954558481845924	0.9943824326141669	0.9937137431118398	0.9947430876386576	0.9952901909203821	0.9940464047438481	0.9963063981817886	0.9941698226481355	0.9949019777478584	0.9946915899725051	0.9939139748535084	0.9945032489894837	1.0	0.9948637545684249	0.9948485787391476	0.993990811739578	0.9940651389448621	0.9945317703666612	0.9936203013335931	0.9937733634382703
XieH_2016__YSZC12003_37210__bin.68	0.9952102913211014	0.9936187221880284	0.9948800399482517	0.9936932834488763	0.9949463959530666	0.9949347908893829	0.9946940839995624	0.9932273217012503	0.9947195399669561	0.9949480131552844	0.9943675208408032	0.9943116594812588	0.9950535411098224	0.9943182291221221	0.9958471585658557	0.9944017781437658	0.9945951466970814	0.9950094148824883	0.9938055658696375	0.9948211195388544	0.9948312115141126	0.9949527003928558	0.994184028875429	0.9958354770686744	0.9942639707652005	0.9948688750345639	0.9947724728584374	0.9942373531148738	0.9944305887663304	0.9948637545684249	1.0	0.9948233764306386	0.9935870185879656	0.993941340169104	0.9942517889951042	0.9927691930255278	0.9942360473711597
ZellerG_2014__CCIS51595129ST-4-0__bin.50	0.9955705097874279	0.9936034818870554	0.9974712618971217	0.9920110846289547	0.999217982688226	0.9951841101006821	0.9942835854666303	0.993707617637947	0.9945914642584283	0.997240800784583	0.994005160601477	0.9947534636232747	0.9980241463041891	0.9972540595666864	0.9963859063978253	0.9945367998427077	0.997455930485637	0.9952838760056493	0.9940447734895025	0.9951353879083528	0.9948924084698985	0.9953833715505366	0.9937329971538656	0.9957815594096426	0.996311516160272	0.995688880145368	0.9943872934418772	0.9939895273696925	0.994241650575908	0.9948485787391476	0.9948233764306386	1.0	0.9944147449586517	0.9938698620557587	0.9947284664271576	0.9930635266436059	0.9945681445235087
BritoIL_2016__WL.7.ST__bin.55	0.9944857149238148	0.994516379288072	0.9946279694142005	0.9940120632249254	0.9947224860122755	0.9943920046420939	0.9949317859765621	0.9945864815607159	0.9946566245133711	0.9945955210318582	0.9947821930352352	0.9945804809395786	0.9947632077636241	0.9940505399317885	0.9958074234576513	0.9942099621189926	0.9942834843701467	0.9941512792885856	0.9943415133360339	0.9940368500600385	0.9950244268324386	0.9940406289393153	0.9935547206700439	0.9945388411587536	0.9942928714734253	0.9938422215294233	0.9949921845379293	0.9949234293732577	0.9947479724085324	0.993990811739578	0.9935870185879656	0.9944147449586517	1.0	0.994809959240739	0.9961765745180389	0.9928184579590253	0.9944002501878206
QinJ_2012__T2D-051__bin.39	0.994379861332678	0.995037760808502	0.9943022504288498	0.9936341294264578	0.9945753859682905	0.9952663876753537	0.9959810047064735	0.9940620360196443	0.995415649296047	0.9944163708824818	0.9962670132242145	0.9953381187880781	0.9940903814003128	0.9936755703103585	0.9949663701453677	0.9951372446860883	0.99416649757964	0.9941461860232546	0.9954137407553557	0.9935158970000997	0.9948787547317787	0.994226102897871	0.995628442636163	0.9942684928950307	0.993530695292269	0.9934162353414643	0.9962086261903851	0.9963821820025744	0.9964379911357641	0.9940651389448621	0.993941340169104	0.9938698620557587	0.994809959240739	1.0	0.9950567130475115	0.9919507584007806	0.9942525140651505
BritoIL_2016__M1.26.ST__bin.26	0.9947493121042549	0.9945440462578626	0.994675094301152	0.9942423418241699	0.9949463669257276	0.9953681970618999	0.9943929090865403	0.994693539409214	0.99550660495287	0.9947310522200822	0.9946353775720106	0.9947411046842112	0.9949596584195379	0.9941936427190265	0.9958249296820476	0.9948899011823842	0.9949526860286789	0.9947219642709713	0.9949965662709703	0.9939878273152566	0.9958106143614218	0.994632706819037	0.9942991205165216	0.995069142996343	0.9946616656126654	0.9941032823797002	0.9946239293524861	0.9946568708121062	0.9948452379490461	0.9945317703666612	0.9942517889951042	0.9947284664271576	0.9961765745180389	0.9950567130475115	1.0	0.9927802402254507	0.9950293836302123
