	ZellerG_2014__CCIS70398272ST-4-0__bin.62	BritoIL_2016__M2.51.ST__bin.70	LeChatelierE_2013__MH0153__bin.32	XieH_2016__YSZC12003_35519__bin.65	Bengtsson-PalmeJ_2015__TRAVELRES70__bin.47	NielsenHB_2014__MH0174__bin.29	ZeeviD_2015__PNP_Main_291__bin.23	BritoIL_2016__WL.30.ST__bin.63	LeChatelierE_2013__MH0174__bin.47	KarlssonFH_2013__S462__bin.48	NielsenHB_2014__MH0107__bin.30	ZeeviD_2015__PNP_Validation_95__bin.6	XieH_2016__YSZC12003_37202R1__bin.28	NielsenHB_2014__MH0153__bin.20	NielsenHB_2014__MH0123__bin.30	ZeeviD_2015__PNP_Main_612__bin.9	XieH_2016__YSZC12003_37206__bin.8	NielsenHB_2014__V1_UC21_4__bin.26	XieH_2016__YSZC12003_36008__bin.114	HMP_2012__SRS050752__bin.51	XieH_2016__YSZC12003_37797__bin.38	FengQ_2015__SID31878__bin.51	QinN_2014__HD-55__bin.12	FengQ_2015__SID31300__bin.89	XieH_2016__YSZC12003_37754__bin.22	XieH_2016__YSZC12003_37405__bin.46	YuJ_2015__SZAXPI017588-123__bin.34	BritoIL_2016__W1.13.ST__bin.20	LeChatelierE_2013__MH0107__bin.1	VogtmannE_2016__MMRS25211151ST-27-0-0__bin.16	XieH_2016__YSZC12003_37210__bin.68	ZellerG_2014__CCIS51595129ST-4-0__bin.50	BritoIL_2016__WL.7.ST__bin.55	QinJ_2012__T2D-051__bin.39	BritoIL_2016__M1.26.ST__bin.26	XieH_2016__YSZC12003_35991__bin.7	KarlssonFH_2013__S397__bin.8
NielsenHB_2014__MH0107__bin.30	0.917380450003485	0.9062779984919624	0.7874104206664513	0.8836777108242883	0.6150841776442932	0.8935788013002072	0.9364780352424582	0.6533788279126352	0.5507575037542533	0.891929464393205	1.0	0.9061538071612777	0.8938398565463405	0.8280761115440911	0.5093403286001229	0.9012286070928457	0.8792676513265029	0.8924446049638515	0.8849956596397184	0.5904360002787968	0.8839178563055614	0.9042776309870043	0.9236951989912623	0.8576830713276433	0.8921233549400903	0.9010454882430095	0.9061614107121359	0.9070757377028406	0.9591017671919453	0.6855329772337014	0.9048022759962235	0.8901698759987581	0.9119838297818414	0.9019870612909562	0.8846630042896699	0.7231312689692753	0.8640909638134342
ZeeviD_2015__PNP_Validation_95__bin.6	0.9227766914554796	0.928412293322519	0.8066601745635266	0.8843955757264225	0.624789803092962	0.8979250239579271	0.9250052307064425	0.6722213324998644	0.5586833601541573	0.9072479509837603	0.9235109276561011	1.0	0.9211086772899516	0.8505787356930492	0.5200775177779442	0.9305801305481005	0.8967917042287356	0.9132374327434474	0.888111960365452	0.6079469283483625	0.9056199743243348	0.9012604065227555	0.9260765568777978	0.8789659732859427	0.9124838235560021	0.9287771512410335	0.9136875318039867	0.9253513614043607	0.9006740507882223	0.6983845512053872	0.9186405587686013	0.9019617086457765	0.9254818061823076	0.926702304352206	0.8986140565226264	0.741112965177702	0.8770506306552978
XieH_2016__YSZC12003_37202R1__bin.28	0.9024616182229892	0.8987085780507826	0.8441462230704914	0.8841710273177104	0.6344975996299694	0.8833476076354385	0.8872791824764092	0.6543918257806604	0.5494629982133826	0.943612906341094	0.8962738988667813	0.9062578625143273	1.0	0.8936454365013813	0.5296297661132304	0.9076302286514469	0.9352579921266846	0.8958895092774493	0.86210388811658	0.6216284903210066	0.8968635080219883	0.8744342166457847	0.9050367107941679	0.86798981399356	0.9505427199788554	0.9141210121962687	0.8804789811960425	0.8965629852521468	0.8742899911304485	0.707364523318788	0.9070882710982233	0.9354168307999624	0.897199610654644	0.8953596234633947	0.8764527385057983	0.7336237327850645	0.8702955161748598
NielsenHB_2014__MH0153__bin.20	0.871159520715848	0.8751757945517395	0.8841589044027741	0.8489471483464908	0.6000590550791001	0.8481386090084758	0.8581323930320292	0.6195188266138915	0.5159082096468519	0.9119537652897497	0.8632861707405203	0.8700794865510975	0.9291134273678676	1.0	0.49655479010014925	0.8853512356978045	0.8949050791992026	0.8636970461230737	0.8283941312198573	0.60078766528321	0.8652612790907367	0.8455148195880545	0.8745806197612563	0.8259216126396365	0.9154693260388641	0.8815978692610387	0.8519230222989073	0.8668354206287187	0.8410975789399283	0.679795962719995	0.8727752782491688	0.9016296955889027	0.866925918904297	0.8675415714067726	0.8448331099501203	0.707540620184022	0.8418261891440383
NielsenHB_2014__MH0123__bin.30	0.9626686502969485	0.95716359943066	0.9143510405714381	0.9626722265534662	0.7874857247760667	0.9626698423824545	0.9557509781061576	0.7758593148369346	0.6374367300617739	0.9938583754735559	0.958253165583061	0.960063943466537	0.9937189014693646	0.896096635219451	1.0	0.9599804974811234	0.9761427927702399	0.9552562626212053	0.953041367751226	0.6470950068306499	0.9584462834350183	0.9169450186322965	0.960785155197612	0.9606909804426452	0.9687411338640498	0.9567785558122514	0.9573018813493455	0.9563279474910177	0.9590685520691028	0.7406331881373187	0.9610533744364416	0.9621536693583957	0.9638869616839877	0.9615063669286871	0.9616470330183844	0.8542854281851928	0.9566426580645777
ZeeviD_2015__PNP_Main_612__bin.9	0.9066884091239581	0.9213912378659118	0.7968559797155066	0.8837400836551205	0.6138542125058499	0.8815683779326758	0.9121144984217033	0.6568171557132053	0.5463490896298512	0.9004482476811326	0.9031806598810388	0.9150678912038933	0.9071259252768131	0.8510806775975854	0.5113636724432769	1.0	0.8881069901619191	0.9011270644698148	0.8715391615056906	0.5975264144821022	0.897955231112034	0.8847065562017756	0.9086219892189416	0.8725932642832513	0.9053726856570267	0.9127634701317437	0.9066039539014186	0.9099948628364636	0.8824567452735238	0.6918686130737954	0.9099288226624477	0.8913874088058222	0.9211302521782145	0.9067804843665763	0.889357943458181	0.7380338697192467	0.8713524710137611
XieH_2016__YSZC12003_37206__bin.8	0.9044564660691421	0.8885832266325224	0.8314001280409731	0.880516005121639	0.6362304737516005	0.8763879641485275	0.8836683738796415	0.6542829705505762	0.5402375160051216	0.9333758002560819	0.8883924455825865	0.8890685019206146	0.9423975672215109	0.8673137003841229	0.5242336747759283	0.8953841229193342	1.0	0.9053738796414853	0.8564980793854033	0.6061895006402048	0.8922323943661972	0.8916248399487836	0.9342394366197183	0.8536370038412292	0.9358982074263764	0.9180832266325224	0.8765076824583867	0.8900691421254802	0.8680883482714469	0.6973860435339309	0.9025889884763124	0.9247989756722151	0.8924654289372599	0.8834571062740076	0.8703809218950064	0.7404071702944942	0.859095390524968
NielsenHB_2014__V1_UC21_4__bin.26	0.8825855793925736	0.8694418287215018	0.7726772894500729	0.8464347113496595	0.5936766834799715	0.8732960947633569	0.8776896865369734	0.6283453313767863	0.5417773806541268	0.8756971433014387	0.8691320558183621	0.8726660586396403	0.8701175285799443	0.8068288264049929	0.4944839442606239	0.8756909725264758	0.872667292794633	1.0	0.839234651122896	0.5744578048578809	0.8710363569719267	0.8775304805429295	0.890868610625334	0.8662762211655113	0.8708734485129049	0.8820567439782493	0.8612168027733931	0.8703051201388178	0.8496891780651165	0.684683272633477	0.8848274219366113	0.8795347482508938	0.8745425913058718	0.8675622106677889	0.8445884154807466	0.7012511863314866	0.8193400726423629
XieH_2016__YSZC12003_36008__bin.114	0.890492117934939	0.8878413293414564	0.7672678560602445	0.8661525899687968	0.6165843911764213	0.889275077040559	0.9050933838638565	0.6338474100312032	0.557423433487135	0.8761488362973578	0.9008224539207808	0.8870041703160695	0.8751381828360472	0.8088175161014446	0.5156293333298936	0.885207954687639	0.862860710411343	0.8771562649550269	1.0	0.5700066172970728	0.8681893759488984	0.8747776497889044	0.8986811843026878	0.8681029512113008	0.8744435601316236	0.8927875331671055	0.889868440910633	0.8872673142932327	0.9019840281925233	0.6714170174178095	0.8980297739670632	0.8674960431659317	0.9075177912416913	0.8875091745663607	0.8875014350376206	0.7318543523884831	0.858700713713542
HMP_2012__SRS050752__bin.51	0.8717580553879891	0.8699651202795599	0.8120970441278345	0.8493953156190475	0.6373599939582842	0.8445582135168473	0.8681628615356214	0.6460831873407407	0.5002400836143632	0.9008160978161248	0.8688061923857598	0.8777596795652948	0.9122207687710423	0.8479818524758448	0.5061111768945394	0.8773391836038276	0.8828252107374716	0.8679679975534781	0.8240089208544552	1.0	0.8552925150786496	0.8547480147649092	0.8841687466143549	0.8288301727762897	0.904405697487187	0.890265471873855	0.8547405558565018	0.8635868212276804	0.8431633976446632	0.7187478730456495	0.8695539479536019	0.8912304681490626	0.8704238431466151	0.8601650469957848	0.8422356959114926	0.7303902967060528	0.8418263883126365
XieH_2016__YSZC12003_37797__bin.38	0.9117510260355521	0.9011551097050328	0.8008189091234793	0.8733697790544799	0.6164895029285598	0.8835204135491074	0.8996215744167672	0.6470834359635458	0.5567372869156876	0.9062118735425176	0.8924881082239589	0.8972147493210412	0.9031000188732962	0.8380178560575283	0.5143824113674823	0.9047020098461027	0.8916301729625637	0.9030718688721766	0.861205779707048	0.5868878574330398	1.0	0.8919878059313332	0.8987073391531328	0.8555245976629101	0.9090543838828448	0.9082565872602052	0.8810988736800689	0.9050110200856656	0.8703897175723183	0.6820137487164559	0.9024519290747927	0.8938495446417433	0.9007219835514425	0.8989619687087147	0.8863450102523583	0.7344757542121039	0.8534107884879291
FengQ_2015__SID31878__bin.51	0.8783320760401362	0.8395038334491	0.7248936879896419	0.822865719891016	0.5585771107282776	0.8459620564454906	0.8389204175249536	0.5984352976198304	0.536266233727418	0.827065597230209	0.8530903708875454	0.8342638498516952	0.8226959554212849	0.7651206941693077	0.45979511102237663	0.8328232429078501	0.8325141998414735	0.8500627052566014	0.8107610349894137	0.5480009038164727	0.833415625265257	1.0	0.8621153848452932	0.8027085801593156	0.8356757642091068	0.8631088656505506	0.8280387541200761	0.8408081506073862	0.8324293176066079	0.6526152694771852	0.8533031742369266	0.8214227218983016	0.8317395000077709	0.8373375431733762	0.8149035271557398	0.6647755462650023	0.7763472663736037
QinN_2014__HD-55__bin.12	0.8732609524569193	0.8725817396911032	0.7587356490621244	0.8326544227084274	0.5856361002793595	0.8523455500988907	0.880050662987799	0.621801762931782	0.532198250362418	0.8663419256165337	0.8809129731451116	0.8665848469082222	0.8607746772077587	0.800054627076539	0.48703301856293324	0.8646650435656978	0.8818175830298328	0.8723956208905059	0.8419996410565989	0.5730458885571381	0.8488521968967712	0.8715182036876903	1.0	0.8288855169963326	0.8599335169141503	0.8679940321127445	0.8648535794935756	0.8742670816874207	0.8609064106445451	0.6605531474925024	0.860191545251342	0.8558485718101322	0.8753034250089282	0.8697452408274552	0.854873865234277	0.6949591414847325	0.8285851889317325
FengQ_2015__SID31300__bin.89	0.8332057971437982	0.8322932589666464	0.7195427447127271	0.7979297132535973	0.5932898310130269	0.8392343932534269	0.8208606592555661	0.5906684905254918	0.5339438025021443	0.820463135953578	0.824026235320402	0.8286023190279733	0.8316637963414464	0.7611469369094602	0.49059793470512353	0.8365393922459214	0.8117151882513297	0.8546063088713443	0.8193837962683946	0.5411649685177373	0.8140595408331918	0.8174832331002374	0.8350345260858687	1.0	0.8212070463288145	0.8345164673875657	0.8249612977887842	0.8252973358633591	0.8244931577899652	0.6345415484902333	0.8400890987909325	0.814054670716169	0.8331394417993622	0.8350521802600764	0.8171831121387058	0.6734416082100433	0.7884719459952724
XieH_2016__YSZC12003_37754__bin.22	0.8989771394202092	0.8755672893386885	0.8216598898476956	0.8648583827096672	0.6198185916809162	0.8650466506939197	0.867227576848133	0.6499389837754006	0.5389621525430469	0.922574014793017	0.8748297510637452	0.877978113691494	0.9295852885035988	0.8611085566866823	0.5049334910724937	0.8859033880781008	0.9083296466775361	0.876898213504593	0.8424271533383704	0.6027147870521334	0.8828724599355788	0.8686467322145783	0.8842176750705849	0.8381796287827574	1.0	0.9209193691096353	0.860743826301348	0.8735535053883167	0.8544259752654392	0.6882561786694238	0.8984347039408279	0.9123565932317971	0.8770728118662265	0.8750689694595777	0.8547925696902215	0.7174290173778184	0.8502057899550642
XieH_2016__YSZC12003_37405__bin.46	0.8871642088198068	0.8481835160719957	0.7505072123702935	0.817699223064416	0.5731114634735989	0.8323846802902961	0.8488874509971226	0.6243796129068957	0.5143915584692615	0.8502573984271676	0.8426118829903725	0.8522210687486076	0.852517930194305	0.7908003763800205	0.47557618377204836	0.8517251145968135	0.8497264845442436	0.8469794792303644	0.820221064008305	0.5657835483060529	0.8411992728375925	0.8555653521807762	0.8511248737894452	0.812272169209839	0.8782210355664899	1.0	0.8311290926586935	0.8487025791986045	0.8220508207833824	0.657507217110596	0.8700197196585087	0.8403329825509464	0.8419766824518741	0.8480685637357376	0.8279045018653091	0.6898212668932532	0.7938075057950198
YuJ_2015__SZAXPI017588-123__bin.34	0.9283527862842127	0.9467935744333654	0.8115072637300923	0.9043059190658345	0.6327160575588356	0.9130590846958346	0.9751921895033537	0.6702572504847785	0.5703425503057018	0.9193148464073411	0.9471147732932088	0.9370324404225785	0.9177724296144024	0.8541081665306814	0.5318311381433249	0.9455293092303942	0.9067112680533628	0.9242831636167124	0.9137445296853973	0.6071294226102805	0.9120762824112829	0.9173909645767327	0.9478406164898858	0.8974627276869444	0.9174287137210855	0.9289335932946924	1.0	0.9555480645947464	0.9419404914541235	0.7088739628919288	0.9317912697487629	0.9126835800493786	0.9397430938933805	0.9345217911902769	0.9245235660623271	0.7528901274729001	0.884812790734638
BritoIL_2016__W1.13.ST__bin.20	0.896252682289254	0.9673205150996923	0.7801161302922788	0.8574267800760681	0.6032697012111303	0.8761771400098654	0.9142919382341085	0.639514095633471	0.5528407853192081	0.884134493801627	0.896113716544936	0.8969869472355833	0.8833226083494625	0.8214321484104071	0.50217400013521	0.8970545521922785	0.870281111425488	0.8828493736525956	0.8611444267224867	0.579796383885983	0.8854884708509961	0.88048758197101	0.9056478933544327	0.8486249902974368	0.880056287386167	0.8965907070727304	0.9031815643786979	1.0	0.8759267512813643	0.6802761286897909	0.8882327313153671	0.8732713788156112	0.904696416186129	0.8986902165612113	0.8862740654866681	0.7171452429897416	0.8404285152699567
LeChatelierE_2013__MH0107__bin.1	0.9198341882000395	0.9118320628084471	0.7879400957337843	0.893487537091795	0.6327591607047393	0.9201688852829004	0.9400306176203037	0.6526755906198863	0.5660365809586011	0.8951597201828202	0.9856399323573288	0.908199232019962	0.8960413930431192	0.829116302027001	0.5238790740741947	0.904914121547134	0.8829452301433142	0.8966215780641876	0.910656064886955	0.5888643545653268	0.8858839226237647	0.9067920717163384	0.9276950115157936	0.8819144412674992	0.8954253941318615	0.9033819382086673	0.9261472002979716	0.9111750407138816	1.0	0.6835315360837967	0.9117226676529595	0.8916460519744198	0.9151178244429149	0.9100153218333846	0.901436267228923	0.7384329274208725	0.870143392304702
VogtmannE_2016__MMRS25211151ST-27-0-0__bin.16	0.6193653702961224	0.6212234377684862	0.5742230368291426	0.5920694197834927	0.44099261126066785	0.6136296466006071	0.6189919239360788	0.45391488630505755	0.36671573400538404	0.6277959791511541	0.6196889856234606	0.6194409760009164	0.6376871527578899	0.5894398304599348	0.3558577238100693	0.6240643794031732	0.6239286327968383	0.6355220803024229	0.5962655363995647	0.4415418981614067	0.6105876625236267	0.6253302021879833	0.6261074517440861	0.5970233117589782	0.634449281173034	0.6355724841056188	0.6130803596998683	0.6224594764877713	0.6012434847356665	1.0	0.6367529640872902	0.622980124863967	0.6253668594993986	0.618239876281574	0.6028082937167077	0.4997164786070222	0.5811747522767627
XieH_2016__YSZC12003_37210__bin.68	0.9362548039943902	0.9324399739828989	0.829609756676777	0.9053905005917176	0.6514909039095576	0.9369039121962418	0.9285901818426493	0.6808300669030019	0.5825264557768651	0.944317862481414	0.9419773788430306	0.9384092627212673	0.9417926732571379	0.8715748657916019	0.5318168564956337	0.9452671172603412	0.9300216501333178	0.9458904986127291	0.9185006392132598	0.615223962119523	0.9305084812847065	0.94166601799824	0.9390260474455877	0.9103280767003139	0.9538381161085699	0.9685789411884221	0.9281290775407243	0.9360390942565798	0.9236255595589759	0.7333517599144022	1.0	0.9334327665070723	0.9403796755250586	0.9408262672452349	0.9123393885981241	0.7555626066180011	0.8861573717978318
ZellerG_2014__CCIS51595129ST-4-0__bin.50	0.8915932148729804	0.8710635869724861	0.814126493957297	0.8800315494281666	0.6401596471063962	0.8621043743582147	0.8673330295888387	0.6354791069411867	0.5374508837027329	0.9119328462171623	0.8780309606888376	0.8729410529434154	0.920155197187051	0.8530620382505567	0.5044396070321225	0.8773315983647796	0.902818636412215	0.8908107290555358	0.8406328885288954	0.5974160468341512	0.8731941733556079	0.8588363085919067	0.8851758311880598	0.8357498520339319	0.9177046166038241	0.8863545598236032	0.8613112637333449	0.8718998218157296	0.8558069884983335	0.6797758040635513	0.8843683458237319	1.0	0.8721466923412013	0.8713960809460328	0.8569457178588638	0.7203638184057914	0.8436190844040952
BritoIL_2016__WL.7.ST__bin.55	0.9081835935147853	0.907713916818419	0.7892298886783831	0.8707476352950945	0.6167254343558679	0.879331753377267	0.9192067344412463	0.6562613101127541	0.5480334744476228	0.8949698956886721	0.912289620018242	0.9083921274326052	0.8950630704179109	0.831846235075405	0.5125066474147816	0.9194475942855368	0.883594972621208	0.8983013676402264	0.8918723113227579	0.5917336901439518	0.8923717785788128	0.8819412796376453	0.9181209636168528	0.8674592645788344	0.8947106544352121	0.9006681325312278	0.8994099567656579	0.9160704857319065	0.8907770328729319	0.6920461107156644	0.9035704936549277	0.8845007324040791	1.0	0.899461931784689	0.9076372219732632	0.735557441586734	0.8816452755658464
QinJ_2012__T2D-051__bin.39	0.9230266091676999	0.9357976177281034	0.7956574188875342	0.8818111401240885	0.6258097069460161	0.9112937525293273	0.9129885629296635	0.6545112888549783	0.5732377193909509	0.9075954571348296	0.9173402947294619	0.9247626621024928	0.9081270991805624	0.846322583638571	0.5197687067114491	0.9202221168246342	0.8892663726417648	0.9059960200954249	0.8867576666005068	0.5945137118538777	0.9054843549023196	0.9026875955344645	0.9275085127168777	0.8839538186720419	0.9075567922587763	0.9223171086921219	0.9093321544842234	0.9251679988864515	0.900586159520968	0.6955714539797757	0.9190789253226583	0.898480857019866	0.9144655611948993	1.0	0.9086200763502419	0.739665523045555	0.875666002490018
BritoIL_2016__M1.26.ST__bin.26	0.8807920269620854	0.8856504791549534	0.7702443360460843	0.8453518357398397	0.597411840828211	0.8738398042547578	0.8888907036714797	0.6286129791156914	0.5578174028576544	0.8685592057115397	0.8770743750255203	0.8741614395693103	0.8665747409485101	0.8034242853508307	0.5067596812543778	0.8798233518545857	0.8540516940820987	0.8598034381056182	0.8644294585282043	0.5674689750701222	0.8703037003766023	0.8563898320523411	0.8887022454793592	0.8432643471651177	0.8642127316072656	0.8777239275943626	0.8769594155283268	0.8894202711913385	0.8696409557343117	0.6611383502998056	0.868816765240771	0.8613406287593484	0.8995498990178187	0.8857491056088299	1.0	0.734715569473542	0.8465033152936964
