	ZeeviD_2015__PNP_DietIntervention_50__bin.3	ZeeviD_2015__PNP_Main_224__bin.17	ZeeviD_2015__PNP_Main_98__bin.35	ZeeviD_2015__PNP_Main_317__bin.32	ZeeviD_2015__PNP_Main_265__bin.33	ZeeviD_2015__PNP_Main_88__bin.17	ZeeviD_2015__PNP_DietIntervention_36__bin.35	ZeeviD_2015__PNP_Validation_25__bin.19	ZeeviD_2015__PNP_Main_185__bin.22	ZeeviD_2015__PNP_Main_677__bin.30	ZeeviD_2015__PNP_Main_151__bin.36	ZeeviD_2015__PNP_Main_193__bin.23	KarlssonFH_2013__S543__bin.19	ZellerG_2014__CCIS59903910ST-4-0__bin.18	ZeeviD_2015__PNP_Main_347__bin.3	ZeeviD_2015__PNP_Main_400__bin.14	ZeeviD_2015__PNP_Main_589__bin.14	CosteaPI_2017__SID713A076-11-0-0__bin.23	ZeeviD_2015__PNP_Main_110__bin.8	ZeeviD_2015__PNP_Main_609__bin.45	ZeeviD_2015__PNP_Main_321__bin.31	SchirmerM_2016__G89250__bin.15	ZeeviD_2015__PNP_Main_298__bin.21	ZeeviD_2015__PNP_Main_223__bin.47	ZeeviD_2015__PNP_Main_16__bin.22	SchirmerM_2016__G88902__bin.9	ZeeviD_2015__PNP_DietIntervention_43__bin.27	ZeeviD_2015__PNP_Main_615__bin.12
ZeeviD_2015__PNP_Main_151__bin.36	0.9864303705998236	0.966793140469375	0.938179199420338	0.9618875147333227	0.9469669114488655	0.9582351725461685	0.9647490070194679	0.9888348292063666	0.9961606225476166	0.8773534657241921	1.0	0.9661539805866232	0.9526741870225016	0.5632839465324595	0.9553481531372098	0.9912240697204632	0.9974443422814081	0.8213449946466679	0.9972573070161788	0.9789465054596135	0.927878023552698	0.7399669816484533	0.9633180154232912	0.8780260072290849	0.6594976360411556	0.6942233593791804	0.9816396169164315	0.9286310736756945
ZeeviD_2015__PNP_Main_193__bin.23	0.9580613020918569	0.9669894781428392	0.9184296152254064	0.9300700815371731	0.9180498464559729	0.9317590658362133	0.9439434341878532	0.9939593180527345	0.9828314673803175	0.8531089055535768	0.9473055189210524	1.0	0.95010252312787	0.5452916373858047	0.9541649419035608	0.9882820396807824	0.9781438019233916	0.7929846263441119	0.9919285899941278	0.9623383937080642	0.90082403565687	0.7237401207173731	0.9318168253448724	0.8559299762223356	0.6358378498060243	0.672346672570972	0.947629934828021	0.9055035185167358
KarlssonFH_2013__S543__bin.19	0.8514760204166547	0.8390550421025615	0.9218122189841251	0.9120313555246636	0.9020345702630568	0.8616576312370962	0.8385785250219644	0.8752655225001029	0.8763591467190835	0.7893654351678365	0.8499540563954461	0.8645254932258367	1.0	0.5001116836907649	0.8488910904445187	0.867113927000036	0.8701245689228524	0.7585346048631022	0.8838292527178554	0.8659896445130022	0.8299985897196696	0.6604281470931145	0.9373401937777731	0.7620655613923059	0.5873778158524269	0.6220623904514386	0.8501691022470759	0.8424305174152101
ZellerG_2014__CCIS59903910ST-4-0__bin.18	0.9792593902260726	0.9686850793413327	0.9622095889619156	0.9787995267060852	0.9701751731500906	0.9867676609692325	0.9601848294339854	0.9795364983730522	0.9822531782434404	0.9196547878507629	0.9753501252936837	0.9629822616784933	0.9706197362202448	1.0	0.9471530963010313	0.9800601137673448	0.9782886616866535	0.8818541765127895	0.9817406131740273	0.9748010091496689	0.9627808057556893	0.7886514863536989	0.9804689757878883	0.897351832143865	0.7147622140090919	0.7305871292616003	0.9763497546827877	0.9654753849763182
ZeeviD_2015__PNP_Main_347__bin.3	0.9680674344614071	0.9553031667350615	0.9294695603140065	0.9386246416646247	0.9249299074847687	0.9355075052378717	0.9461505456341884	0.984631311893733	0.9872185105254405	0.8540594612840338	0.9575739772495786	0.975417184549238	0.953699575951354	0.5482740363939824	1.0	0.99332632654206	0.9755771007826547	0.79690539946091	0.9977080313376773	0.961219083271581	0.9049187281099279	0.7266027789012918	0.9405141134686864	0.869388293344434	0.6360011297466829	0.6757139890784593	0.9566695894433636	0.9119397888318439
ZeeviD_2015__PNP_Main_400__bin.14	0.969495117596596	0.9509941819576754	0.9237032025474571	0.9420285567877001	0.9238358428431972	0.9416320672705776	0.9520085462337313	0.98767113222329	0.991519609293218	0.8563247950516581	0.9633941411159151	0.979646394331011	0.9446202909116587	0.5501127442513791	0.9631932721788411	1.0	0.9878462364986016	0.7987460243695531	0.9930134825520756	0.9612967067991035	0.9055801486143861	0.7227197558655161	0.9431163980621157	0.8627578493950553	0.640987091904457	0.6764254299120089	0.9619207841617944	0.9074619231697787
ZeeviD_2015__PNP_Main_589__bin.14	0.9724041962669128	0.9510924957834249	0.9228221353747055	0.9479218410487044	0.9256938876107537	0.9420839463138695	0.9551241041267614	0.9862042433667005	0.9918814839674802	0.8577400492164178	0.9686171445133991	0.9687739848994648	0.947095687890492	0.5486524598197813	0.9451797562442973	0.987007990755475	1.0	0.8025074439593569	0.9926008521819882	0.9639038287169502	0.9110891396851942	0.724822350851467	0.9489329609844046	0.8607328879511306	0.6459626233628296	0.6794454238361156	0.9656562459180978	0.9138402821410764
CosteaPI_2017__SID713A076-11-0-0__bin.23	0.9400445109442871	0.9241712631904829	0.9591293789650109	0.9724084960728446	0.9604581896597739	0.9491478474671406	0.9259692311495702	0.9461222045109893	0.9512986666381988	0.8825140311733932	0.940067547408763	0.9256663859214614	0.9731007137370933	0.582904021661019	0.9099751824235147	0.9406108708513997	0.9458429576123435	1.0	0.9501962875332836	0.9390899023310092	0.9226806353794021	0.7403093740992602	0.9810409897364123	0.855552939761893	0.6583681080938337	0.7005040490800303	0.939557374000372	0.9272980418443331
ZeeviD_2015__PNP_Main_110__bin.8	0.9422180287761456	0.9271625059372275	0.8954735587810791	0.9193180158221946	0.8990487573853598	0.9199427453740155	0.9305806034336238	0.9743589861374349	0.9757237445921849	0.8317295545770168	0.9331723123537512	0.9466540679540383	0.9269833555510436	0.5305400878847484	0.931423988328582	0.9560433856299341	0.95645772831798	0.7768452260096962	1.0	0.9409258491957986	0.879333946425766	0.7024330459883635	0.9211311096023688	0.83079291960925	0.6221433552203044	0.6567772591093377	0.9357520779147998	0.8843487791590222
ZeeviD_2015__PNP_Main_609__bin.45	0.9713051631423799	0.9356271527153439	0.927601757603951	0.9443674481721352	0.9309959675378359	0.94269902599046	0.9471764328738463	0.9664131815475687	0.9757623233538131	0.863340749078656	0.9613129484698096	0.9638066635653907	0.9531636630086072	0.5528262184760523	0.9417107955736919	0.9712502078899353	0.9747114246667133	0.8057114897453016	0.9874306732259457	1.0	0.9071208027323366	0.7314597127382901	0.945215880139702	0.8679690418744561	0.6436985849022495	0.6818905570968201	0.9660463311343198	0.910608533008101
ZeeviD_2015__PNP_Main_321__bin.31	0.9569703250231827	0.938015432319883	0.9426610711809953	0.9678528652310662	0.9523135866773894	0.9842301548781731	0.9356764681843361	0.9636179073031582	0.9699577311442459	0.8964665295039439	0.9536137399511825	0.9442301346972919	0.9561101149603899	0.5714468783708379	0.9278558721823706	0.9575828147687726	0.9642263608725002	0.8285134661975285	0.9657858384702085	0.9493818091554604	1.0	0.7339367753171677	0.9687645365410171	0.8588251498178172	0.6747361602039077	0.7011771508026441	0.947631622230048	0.9565757887949693
SchirmerM_2016__G89250__bin.15	0.9679058298881424	0.9596545922343844	0.9429894775513016	0.9570963705269389	0.9495683997433487	0.9565472234588485	0.9521668029435812	0.9725592294337726	0.9742258046822282	0.8932282066425747	0.9613894122404307	0.9590161529601005	0.9617484944696235	0.5917509308712496	0.9418318678781493	0.9661059541318693	0.9697395091224745	0.8403627559656761	0.9752979489580238	0.967768702571488	0.9278206451234338	1.0	0.9590014835262258	0.8749532810421166	0.6781717548342162	0.7114637161120133	0.9682993533968669	0.9404982249985012
ZeeviD_2015__PNP_Main_298__bin.21	0.9015614190492575	0.8850188691676701	0.9725660420868458	0.9807176689348711	0.9552918772900141	0.9120986870280421	0.8836919878329558	0.9058957455608957	0.9168141487644447	0.8294486213245387	0.8978530144913744	0.8857729038020183	0.97922332602481	0.5277597301580911	0.8745612140689686	0.9044169591906207	0.9107676877857371	0.7988942045483662	0.9174922308810126	0.8971410740235068	0.8785615325204889	0.687967382511521	1.0	0.8040759049330702	0.6223370864248143	0.6549664710813076	0.8993098386878333	0.8929083225657676
ZeeviD_2015__PNP_Main_223__bin.47	0.9650771020471282	0.9553158896653244	0.9275166939038761	0.9458300128723429	0.9400156364751225	0.935305296519187	0.9384999436936027	0.9642360083990825	0.9728102064909153	0.8705971226083925	0.9637187438877924	0.958158689208623	0.9375279174661367	0.5688169244637556	0.9520199448574479	0.9743156617456492	0.9728543895012546	0.8204580269484034	0.9744983207761986	0.9701554541501587	0.9172042715272289	0.7391639820099714	0.9469006426472735	1.0	0.6533686581889168	0.6796031288037127	0.9588548410300676	0.9241625568384793
ZeeviD_2015__PNP_Main_16__bin.22	0.9649706407526955	0.9399609115674289	0.9458778300483025	0.9729371265709773	0.9571171851750109	0.9796602797426917	0.9516659799006478	0.9695440732092575	0.9731867946340681	0.9118721813977977	0.9610639436394022	0.9450215186685896	0.9594128436691619	0.6015440789323078	0.9246689215484285	0.9610725282146373	0.9693552125540829	0.8382515795618433	0.9688909301101114	0.9552471785362727	0.9567344561957741	0.76066204244214	0.9730365645674518	0.8674698967561751	1.0	0.7176332898381521	0.9554431930041435	0.9563030812902045
SchirmerM_2016__G88902__bin.9	0.9543987405372815	0.9267073089033295	0.9389776914316339	0.9577637837475715	0.94670060963355	0.9674047028873852	0.9361613184162926	0.9508179808400884	0.9609539760166141	0.8893193541903933	0.9473886246399142	0.9357901788705032	0.9515066657734307	0.5757948683593488	0.9199859315334628	0.9497661954846922	0.9548167749715281	0.835230119916929	0.957838815569103	0.9476277885710457	0.9310544650633081	0.7472995243518457	0.9589864004823474	0.8449701882494808	0.6720359080860187	1.0	0.9491317746365646	0.9385388892610705
ZeeviD_2015__PNP_DietIntervention_43__bin.27	0.9895406883458608	0.968348064517859	0.9344729219717701	0.9572827339206306	0.9380451671817585	0.9562159845662626	0.9644208862502931	0.9832810928427846	0.9922563162726569	0.8707219718676548	0.9749192015371333	0.9598681872232875	0.9463914570343296	0.5600009945926339	0.9479116236188448	0.9829324978755208	0.9875875814383662	0.8152792830742274	0.993168026187039	0.9770317357932925	0.9157448401850528	0.7401831513082551	0.9582753763728669	0.8676138698868066	0.6511519966690897	0.6907392212242167	1.0	0.9262153653835934
ZeeviD_2015__PNP_Main_615__bin.12	0.943734781868696	0.9401347804793088	0.9371600033146809	0.9677339641151067	0.9415251600648447	0.9746749454293381	0.9221094668375613	0.9539696031860634	0.9546082250727815	0.8829664606900193	0.938663518712316	0.9334974795028178	0.9544424910322502	0.5636049039412447	0.9196492591341042	0.9437630658217208	0.9512037303060573	0.8189410190261686	0.9552910096229947	0.9373302032425319	0.9408155801907133	0.7317078495908999	0.9683626618077813	0.8510834986952165	0.6633202284350984	0.6951684557507479	0.9426753741545206	1.0
