	VogtmannE_2016__MMRS62192467ST-27-0-0__bin.22	NielsenHB_2014__V1_UC11_5__bin.65	FengQ_2015__SID31501__bin.38	VogtmannE_2016__MMRS92546335ST-27-0-0__bin.17	VincentC_2016__MM050.4__bin.76	VincentC_2016__MM040.2__bin.6	VogtmannE_2016__MMRS92544445ST-27-0-0__bin.52	NielsenHB_2014__V1_UC11_0__bin.34	VogtmannE_2016__MMRS86178473ST-27-0-0__bin.5	VincentC_2016__MM048.2__bin.19	LiJ_2014__V1.CD2-0-PN__bin.29	GeversD_2014__SKBSTL008__bin.31	FengQ_2015__SID31137__bin.50	LeChatelierE_2013__MH0333__bin.15	LeChatelierE_2013__MH0239__bin.19	VogtmannE_2016__MMRS71238091ST-27-0-0__bin.5	VatanenT_2016__G80352__bin.1	GeversD_2014__SKBSTL027__bin.15	LeChatelierE_2013__MH0233__bin.36	XieH_2016__YSZC12003_37191R1__bin.28	VincentC_2016__MM090.2__bin.4	BackhedF_2015__SID590_12M__bin.22	RaymondF_2016__P12E90__bin.6	FengQ_2015__SID31337__bin.11	BackhedF_2015__SID503_12M__bin.13	BackhedF_2015__SID345_4M__bin.10	GeversD_2014__SKBSTL006__bin.15	BackhedF_2015__SID103_12M__bin.6	VogtmannE_2016__MMRS65945127ST-27-0-0__bin.24	BackhedF_2015__SID9_12M__bin.24	BackhedF_2015__SID172_12M__bin.33	HeQ_2017__SZAXPI029495-96__bin.34	ZellerG_2014__CCIS24254057ST-4-0__bin.27
LiJ_2014__V1.CD2-0-PN__bin.29	0.8248608303052968	0.8285396364489613	0.6088911619994574	0.5896430483145985	0.816486984275541	0.807869495456112	0.8233294803775897	0.7946481244838006	0.7168082527912264	0.5042667485253112	1.0	0.8226873766370896	0.6547639997946868	0.46811929097615096	0.887001907146433	0.6627918797291199	0.7904170391301653	0.827855203523388	0.818635607043843	0.8441197762619264	0.7916054226685785	0.9009455406703477	0.5597984730829711	0.8273682512447113	0.5028510539300481	0.8131721424633719	0.6222343543666053	0.994455376706416	0.4459589626883232	0.9718039298815383	0.8939423936454227	0.8878291594090446	0.8174565559241862
GeversD_2014__SKBSTL008__bin.31	0.8291565681728791	0.8150054116950527	0.6151454985634726	0.6402029455969519	0.7930442385593655	0.8142088393059992	0.8056340204914688	0.7982583624794879	0.6929716468877665	0.5016465088403154	0.8168603299504104	1.0	0.6624340002379459	0.4622739245983175	0.8010006961321231	0.6726295973139593	0.8762240019803444	0.8422826382464288	0.8230321940009527	0.8535973086641891	0.78377560420115	0.8103471013716963	0.6056630770165038	0.8389788650183763	0.5000548532918512	0.7976189865527528	0.6268579587658788	0.8640412761506656	0.46950099058591754	0.8671337442393702	0.791103441394594	0.8512186779843707	0.8272243754460449
FengQ_2015__SID31137__bin.50	0.7698021787550052	0.7524271338344211	0.5618889496785155	0.5345853889340334	0.7280578472823402	0.7513911395273642	0.7436859437210268	0.7270484023443093	0.6358926609010287	0.45587447458324604	0.7450831990851846	0.7591884995718915	1.0	0.40956687549009657	0.7226446205763299	0.6136717872181855	0.7355735943768437	0.7778016932808288	0.7518377378420483	0.7822397995901915	0.7307332651267401	0.7231465932892677	0.5128875378209985	0.7747050886606697	0.4572277338501611	0.7399595501399057	0.5782304655905954	0.7956692289968417	0.4223029870884729	0.7878750928042676	0.7233265600835926	0.7842090042185051	0.7624980680593075
LeChatelierE_2013__MH0333__bin.15	0.7761862664317996	0.6987280096089981	0.6179568274183781	0.536611831506404	0.6862667982195897	0.7689748765347808	0.7054657405848991	0.7593448703520539	0.6366559729025081	0.5170738285002943	0.6861803230993856	0.682445770450572	0.5275778685250838	1.0	0.6687101502981561	0.5898463063520373	0.6754615609540893	0.7098283371151949	0.6899586018683024	0.7800901051210126	0.6781698933204809	0.683042790771981	0.4965667667318976	0.6978329676868859	0.5474913298920796	0.7004900012531563	0.6062751135108093	0.7135619126440061	0.39906704582179825	0.715432608888421	0.6793260705632096	0.6904579101894808	0.7732204629448003
LeChatelierE_2013__MH0239__bin.19	0.8475223643384302	0.8438405678403765	0.6323786812490289	0.6072122637319745	0.8256379593639406	0.8302009623896499	0.835989245426179	0.8214556445657851	0.7300069042443846	0.5221171451080862	0.9324554320601155	0.8480538912976563	0.6675876997583953	0.4795785204945338	1.0	0.6804347449047254	0.8150930881698812	0.8499634640911844	0.8459745592346852	0.8699589687115623	0.812741510591209	0.8852497414631147	0.5768370922427021	0.8587033510199483	0.5218463011137013	0.829410153986899	0.6452288798183207	0.9718122529052223	0.4593046387026958	0.957055634965364	0.8921963818676077	0.9049418167185025	0.8406939772950044
VogtmannE_2016__MMRS71238091ST-27-0-0__bin.5	0.8075305257833374	0.7999773045427495	0.6133940957984297	0.5927024861555744	0.7900558103713913	0.7897151818448928	0.7987475411615748	0.7786809415979411	0.7071347909559587	0.5098556104783	0.782175334010657	0.7994474816499165	0.6364189715142511	0.4748802195126652	0.7638531773050148	1.0	0.775953946708549	0.8027180661739747	0.8189940917077407	0.825671748167745	0.768981288637836	0.7650438038058355	0.5571636421134859	0.8193600903727601	0.5054634298303269	0.793547646103481	0.6108022116467422	0.8198391729885511	0.43426636442768307	0.8173751228681709	0.7614070239490174	0.8210732630600163	0.794918616922315
VatanenT_2016__G80352__bin.1	0.8534415802225049	0.8344653175766509	0.6331981388125407	0.6698312493648222	0.8184510242972761	0.8336396521603595	0.8260893070185246	0.8129799377696818	0.7162429836430836	0.5175410897554826	0.8325050643094012	0.9294644074841374	0.6808269572737454	0.4853438245264403	0.8166468119643553	0.6925316070654071	1.0	0.8652520710528622	0.8424992316432058	0.8807006501237533	0.8134668416525034	0.8298309544843163	0.6171627826398932	0.8647706084174693	0.5211468815596652	0.8206205023043682	0.6500159814702707	0.8815945944190705	0.49764560734238417	0.8810697773283581	0.8142498547099175	0.8695883942053875	0.8503967634758197
GeversD_2014__SKBSTL027__bin.15	0.7491924226686687	0.723576192051784	0.5469298676746134	0.5140667773803796	0.7074891220826651	0.7356870095798209	0.7138943311057704	0.7099645651833821	0.6196474479692803	0.44871220109924065	0.7149450991335805	0.7325937131516982	0.5902924347436499	0.4182056750684453	0.6982565828436538	0.5874276850390119	0.7094640075610394	1.0	0.7405181534173132	0.773085917592787	0.6991612709442995	0.7139675869510184	0.4858481652433108	0.7507392867643958	0.45004131255477103	0.7149996452344626	0.5557494972475807	0.7675741708237079	0.39052374475245644	0.7658879910930103	0.695437600052157	0.7470851297686282	0.7485244847948066
LeChatelierE_2013__MH0233__bin.36	0.8228178048889909	0.8036780238578386	0.6085185760718115	0.5741089070607993	0.7821455670154035	0.8000228539550995	0.7914661121033636	0.7832754236434081	0.6846653212199786	0.49040182649589376	0.798473466330565	0.8084882450048015	0.6444274060208305	0.45910409895274923	0.784916812253621	0.6768987150420637	0.7802050939287801	0.8363484516201601	1.0	0.8472200097917656	0.7671497314416458	0.7850294565700082	0.5374933274903497	0.9323121440650911	0.49266641612923573	0.7821083440017632	0.6076161211734254	0.8430658239419724	0.4322308711095449	0.8440713329479912	0.7754654177072314	0.8208614023030806	0.8112048748168921
XieH_2016__YSZC12003_37191R1__bin.28	0.8553458301956706	0.7927318284505325	0.6248281756134878	0.5474855368690309	0.784241014331648	0.8466240243363097	0.7968269265249042	0.8106211376866163	0.6813981425036756	0.5197418749477056	0.7568064868935346	0.7707629600411183	0.6163121107804114	0.4771377941932322	0.7419523433858071	0.6272797360777422	0.7496844407788575	0.802583491710594	0.7787662411398382	1.0	0.7569703924170164	0.7472756122924661	0.5102314698605085	0.7972959323938275	0.5095045779993067	0.7818417482458971	0.6337602048744337	0.8099463907914082	0.4090213779419324	0.8244143029607583	0.7387907746739819	0.798610463656901	0.844465910041716
VincentC_2016__MM090.2__bin.4	0.855627116281133	0.928993641211092	0.635208405064218	0.5973191836021966	0.9186450308715646	0.8339612206114605	0.9285636079561256	0.8195815985900964	0.8107975136579125	0.5232003205094354	0.8361441278545372	0.8337793850190004	0.6782835494589291	0.4886851790438088	0.816622413551522	0.6882737694148661	0.8157961441701009	0.8551286086355888	0.8307735529020116	0.8918062382458164	1.0	0.8122919804342791	0.5751704466642586	0.8450910374943935	0.5263138809735545	0.9240446502314047	0.6547162132570644	0.8822397145832497	0.46851797479156676	0.8840311384210685	0.8167091947200436	0.8551456832265556	0.8502091901433491
BackhedF_2015__SID590_12M__bin.22	0.7502130601427978	0.7446405278919237	0.5545036335652764	0.5410205051953629	0.735331355426938	0.7365115827662411	0.7453525556639408	0.7261844777328021	0.6519424182476766	0.4547328073706224	0.8348225281201557	0.7562297025373111	0.5888463497805932	0.4317792927005495	0.7802933381471003	0.6006963387627703	0.7300534553575881	0.7660476868671412	0.7457816871274923	0.7723171137905619	0.7125829096966262	1.0	0.5141780928001809	0.7588955987542062	0.46446076520054214	0.7380633431394789	0.5656437566467892	0.9168955033230279	0.4013804475104584	0.8953785521669595	0.7940744959249497	0.8119656799834339	0.7399670252850928
RaymondF_2016__P12E90__bin.6	0.8145911470024452	0.8095497040553824	0.6518821630197877	0.657024288908485	0.7968150143071919	0.8076829353114532	0.8039900114739642	0.7940574204057571	0.7155804177028823	0.5366758286522251	0.8169229055637782	0.8901588018048998	0.6577358789742402	0.4943622416594884	0.8007538088064985	0.6889777471243347	0.8551031416482527	0.8209781907129471	0.8041787311906512	0.8304927286974108	0.7946457103473367	0.809780496595506	1.0	0.8214225089118995	0.5335522255064424	0.805639849821908	0.6488251954440726	0.8475755109902483	0.5108564908152351	0.8475395180545915	0.7966729881286543	0.8299431068421111	0.8187476014842708
FengQ_2015__SID31337__bin.11	0.7996671252838221	0.7690836276744888	0.5806690183265257	0.555636962445317	0.74937342358346	0.7740429851909887	0.7626925558992412	0.7556971223755805	0.6584283371687846	0.4714099906920924	0.7619279722957383	0.7781317118799749	0.6269479654970522	0.4384144175114507	0.752237005570165	0.6393857241406299	0.7561107218961428	0.8005452761026188	0.8802510449334826	0.8189433184493778	0.7367941663283949	0.7542259665298999	0.5183609795325788	1.0	0.47567536044162295	0.7531794599878913	0.585248232610212	0.8135938422014237	0.4164225866774913	0.813754677933353	0.7402076284940142	0.7996873832195232	0.7809859322448786
BackhedF_2015__SID503_12M__bin.13	0.8741785215178988	0.7897788061367091	0.7033025508193029	0.6099544917045903	0.7754426692739661	0.8703673937414576	0.789706883577597	0.8510120348709234	0.70490455543668	0.5729471356392918	0.7723105825983241	0.7734946173259142	0.6171137297861776	0.5736515160046891	0.7624154717966306	0.6578326482346979	0.7599450214743868	0.8003624282694051	0.7757748951875874	0.8728104571817619	0.7652882789264343	0.7698498584584513	0.5615393475267342	0.7933196484241025	1.0	0.785254851573338	0.6769402454069384	0.8058300784749346	0.4567097860751783	0.807159494033755	0.7670302893795208	0.790035526160871	0.8637323456992356
BackhedF_2015__SID345_4M__bin.10	0.7953734808295952	0.874533837523539	0.5942603992427873	0.555421187980983	0.8803907394144761	0.7745171921472839	0.8928931598696448	0.7712437613817357	0.7881320226178844	0.4868113775064203	0.7802237899682906	0.770760070092864	0.6239139531585361	0.4585185551173819	0.7570115649387935	0.6451827785434224	0.7475641546539337	0.7943725196830376	0.7693673589768066	0.8367096584276053	0.8393773957709232	0.7642487059059425	0.5296979255959676	0.7847297141072682	0.4905629031327046	1.0	0.6010667751414338	0.8290267219849603	0.42493167160991163	0.8319878720605361	0.7638504001206271	0.8058920474596294	0.7913656387946957
GeversD_2014__SKBSTL006__bin.15	0.9209071042413703	0.8181365954271594	0.7082166747128225	0.5896237143792712	0.7964079322259071	0.9092976610261305	0.8035411737997309	0.888439642235786	0.6995166136272872	0.5836313318795643	0.7944251523468143	0.8060373615389214	0.64875391678282	0.5280645587511572	0.7836267786561054	0.660804001389797	0.7879387238250821	0.8215987473954605	0.7953502652252664	0.9024916557924768	0.7913702372803895	0.7793748339084082	0.5676456877250415	0.8113795267073153	0.562725653180118	0.7998066794937071	1.0	0.838525887522189	0.4529961593347358	0.8391812112723345	0.7762192798374967	0.8089797226235844	0.9153830229020757
BackhedF_2015__SID103_12M__bin.6	0.7873236217962098	0.7774097220511278	0.5672121507271556	0.5414027285169455	0.765099780017323	0.7638763098676784	0.7735687663841802	0.749817099105508	0.6681210711714995	0.4632497922402221	0.8803610542586071	0.7703658799801306	0.6189963767993	0.4309485869605788	0.818378784765001	0.6150030221615839	0.7409925643170129	0.7868239361098666	0.7651862328700533	0.7997440641486068	0.7394175290682965	0.8759912018731648	0.5141674243585487	0.7821104852704845	0.46447931113894847	0.7649047447420511	0.5814240555210253	1.0	0.4098672211058264	0.9591008667267312	0.8327618248987462	0.8565943388724631	0.7696058030223386
VogtmannE_2016__MMRS65945127ST-27-0-0__bin.24	0.9037030871908153	0.9226756017576379	0.7303116798594108	0.728797180575387	0.8947965352076741	0.8933386590950799	0.8977675461905227	0.866816160935333	0.7852477536632805	0.6097885772643641	0.9127982693775749	0.96783974414513	0.7595984803159437	0.5572422741775824	0.8942876088716912	0.753198015323731	0.9670957975373695	0.9255695233625159	0.9070387377535337	0.9337812476335949	0.9078911552559606	0.8866260844531191	0.7165218909956195	0.9255483749490903	0.6086499739738074	0.9064885379010268	0.726232082688932	0.9476491491856838	1.0	0.9469157767846361	0.9019685761864772	0.9248668502712796	0.910241016870294
BackhedF_2015__SID9_12M__bin.24	0.8068423431769393	0.7972718801506626	0.5810786343799771	0.553817201153688	0.7885467972119808	0.7944256816904826	0.7994204099467274	0.7680298464585771	0.6864326378574571	0.4804882111497833	0.8798403026771525	0.7906755617409609	0.6268485051121128	0.4418880024527037	0.8242498100422041	0.6270752776039306	0.7573644479877751	0.8029197675001072	0.783491867875074	0.8325109372840532	0.7577402898221851	0.8748553816144994	0.525818417849213	0.8000251365915748	0.4758082183678778	0.7850647908472631	0.5950890402650175	0.9808756707366016	0.4188481888678395	1.0	0.8459985443107112	0.8651136699001235	0.7996571405120381
BackhedF_2015__SID172_12M__bin.33	0.8262992074979835	0.8308295378156906	0.6156018946176637	0.5912469545988442	0.8225721981017301	0.8190519193736612	0.8346947122085141	0.7986303748681662	0.7239478873331641	0.5111317573795097	0.9241170963850731	0.8236406511051304	0.6571006643979124	0.4790866087797826	0.8773530687617213	0.6669717092526101	0.7991799338944233	0.8324484112231324	0.8218830958744484	0.8518402647255116	0.7993050059486749	0.8858967304511173	0.5643495719124688	0.8309137805629758	0.5162705649639066	0.8229796297936105	0.6284965477701169	0.9724398732465364	0.455542569806917	0.9659661023723377	1.0	0.8804147499575341	0.8308288487134634
HeQ_2017__SZAXPI029495-96__bin.34	0.8166051592137878	0.8111161318044451	0.591483605377305	0.572123210031757	0.7994345463930278	0.7937838114791422	0.810318522604761	0.7763734090776987	0.6948121666762488	0.48714504529631514	0.8437769298032632	0.8147538379399382	0.6549529298121326	0.44766560725285875	0.818116910566247	0.6612310138205274	0.7846597704196904	0.822148036330814	0.7998309752704721	0.8465497146044683	0.7694244210641685	0.832799191747564	0.5405018697727177	0.8252839898958944	0.48886871108665697	0.7982490609165315	0.6021946289984794	0.9195977933656843	0.42943510547969876	0.9081262218142315	0.8094090960708877	1.0	0.8022578548905592
ZellerG_2014__CCIS24254057ST-4-0__bin.27	0.7678591740085261	0.6716122783124768	0.5744011366502848	0.47311015669327994	0.6545629212865706	0.7717512478457735	0.6636011713430123	0.7425258027162287	0.5698951869136912	0.46792425597671616	0.6495246632852292	0.6619745855907331	0.5324143291558611	0.41913370140287065	0.6354265715838753	0.5352130524105155	0.6415373910141864	0.6886818948320415	0.6608329035363409	0.7483974806723769	0.6395645400598383	0.6345235013436811	0.44579135502246753	0.6738436033297074	0.44684564318264725	0.6553472152796307	0.5696850443226079	0.6907545866897774	0.35335191998426907	0.7017938920936996	0.63859433541909	0.6707284082460112	1.0
