	XieH_2016__YSZC12003_37584__bin.36	RaymondF_2016__P1E0__bin.6	FengQ_2015__SID530623__bin.65	LiJ_2014__MH0339__bin.38	HMP_2012__SRS042628__bin.32	XieH_2016__YSZC12003_36453__bin.3	LiJ_2017__H3M517925__bin.17	ZeeviD_2015__PNP_Main_750__bin.36	XieH_2016__YSZC12003_37265R1__bin.27	Bengtsson-PalmeJ_2015__TRAVELRES9__bin.81	XieH_2016__YSZC12003_35733__bin.124	LiJ_2017__H1M513729__bin.13	QinJ_2012__NOF008__bin.29	YuJ_2015__SZAXPI015264-87__bin.26	Bengtsson-PalmeJ_2015__TRAVELRES6__bin.52	ZeeviD_2015__PNP_Main_527__bin.29	ZeeviD_2015__PNP_Main_632__bin.39	LeChatelierE_2013__MH0197__bin.43	HMP_2012__SRS011134__bin.14	LiuW_2016__SRR3993016__bin.24	ZeeviD_2015__PNP_Main_701__bin.12	CosteaPI_2017__SID713B061-11-0-0__bin.34	VincentC_2016__MM037.1__bin.8	XieH_2016__YSZC12003_37314__bin.79	ZellerG_2014__CCIS20795251ST-4-0__bin.46	KarlssonFH_2013__S195__bin.33	XieH_2016__YSZC12003_36011__bin.52	RaymondF_2016__P13E90__bin.36	ZellerG_2014__CCMD72895164ST-21-0__bin.36	LiJ_2014__V1.FI28__bin.87	XieH_2016__YSZC12003_35999__bin.12	ZeeviD_2015__PNP_Validation_13__bin.40	XieH_2016__YSZC12003_35549__bin.24	KarlssonFH_2013__S488__bin.33	ZellerG_2014__CCMD87156761ST-21-0__bin.36	XieH_2016__YSZC12003_37330__bin.31	BackhedF_2015__SID105_M__bin.46	VincentC_2016__MM050.3__bin.10	Bengtsson-PalmeJ_2015__TRAVELRES63__bin.107	LiJ_2014__MH0399__bin.56	KarlssonFH_2013__S424__bin.7	Bengtsson-PalmeJ_2015__TRAVELRES18__bin.2	LouisS_2016__AS50_6__bin.20	ZeeviD_2015__PNP_Main_58__bin.47	BritoIL_2016__WL.11.ST__bin.9	NielsenHB_2014__O2_UC44_2__bin.7	VincentC_2016__MM050.4__bin.29	RaymondF_2016__P13E0__bin.35	XieH_2016__YSZC12003_35837__bin.36
XieH_2016__YSZC12003_35733__bin.124	0.825215350249285	0.8095715575278631	0.7215868873621147	0.5548780330630747	0.8337092414629329	0.7855895639998413	0.7763667117412735	0.8376535702851969	0.84647173059167	0.8260066905632538	1.0	0.8467001108907501	0.7492575062624146	0.7881672197456678	0.847822422202483	0.8636698497278253	0.8652051014900397	0.8134921719172655	0.7107792923510128	0.7824762713900318	0.7833511277501654	0.5987373611094642	0.7664195382181285	0.842184573555211	0.7953191833780384	0.8384443950680166	0.8465696815100114	0.8562678534881095	0.7355933531537876	0.7791160393597721	0.8303087980030385	0.8563683820621968	0.7450342750884522	0.780521892803546	0.5749610645099593	0.8196842165498902	0.3969399102047845	0.5734216884985517	0.7377297142359287	0.7902406860276108	0.8643054996347461	0.7159835793018369	0.7779916659234426	0.5563668870218642	0.6945550115556307	0.7304983588065865	0.8112377542019655	0.8687004026813806	0.8571282749760665
LiJ_2017__H1M513729__bin.13	0.8376290429093961	0.8092770696418367	0.7128713685002355	0.5247517764097428	0.8590363635836245	0.7798359002522604	0.8181347045053947	0.823924412786476	0.8504320526294926	0.8473607419489891	0.7939983504939333	1.0	0.7663560709268271	0.7996449597727433	0.8388681062297378	0.8721560281905034	0.8563305354900028	0.8129140081353717	0.7113886501219726	0.7816604125312183	0.7880669935383066	0.5900005704622389	0.7577198527627292	0.8372983681879316	0.7810899502924344	0.8385881929786734	0.8482299716992716	0.8557223647303501	0.7233291982878397	0.7956865319666735	0.8181946513847245	0.8508028530847019	0.732100780373005	0.7716884425317309	0.5667421481674142	0.804884993845776	0.38817538136367546	0.5648953975299952	0.7339915242847709	0.7786582341389743	0.8729967348288468	0.7093238668831201	0.7772277275588374	0.5679918472244112	0.6978875493232287	0.6880905855359782	0.8056773562265953	0.8693012997837078	0.8622372368742924
QinJ_2012__NOF008__bin.29	0.705198832509106	0.6812988613817407	0.612649545441085	0.4673332050105126	0.7167506625899493	0.6632238517575291	0.6891342651544317	0.7045237495928218	0.7143099070153098	0.7140521817347271	0.6724779013296218	0.7334787452989429	1.0	0.6748201012763185	0.7024943365216619	0.726839427433445	0.7153209119310611	0.7020913226627973	0.6214894762948265	0.6628453611300305	0.6606752865053748	0.5051420126447334	0.6395399626876721	0.7050276325920223	0.6861970298202493	0.6986899967425746	0.7038056353460275	0.7099012777991649	0.5955961828896326	0.6604254271669282	0.6932023453463235	0.7173558774319642	0.6257315326186739	0.6581919623027036	0.49838701915958417	0.6837882007166336	0.3507127468980426	0.4843569546033344	0.6324009261452811	0.6544556397879713	0.7188448540081139	0.6073145858627735	0.6606373449021292	0.48111618644318754	0.5964466300453077	0.6239533669933964	0.6768143489591045	0.7200640750392372	0.7204254456750274
YuJ_2015__SZAXPI015264-87__bin.26	0.8890748681250977	0.8758758012589739	0.7728753048751219	0.5942872374008009	0.9022253695631427	0.8606364216992591	0.865490140935743	0.9030876882686821	0.9101759819110722	0.8992854670215331	0.8633606033859139	0.9340735608115396	0.8235973767892266	1.0	0.9027917779859691	0.9286890101518686	0.9231604573508011	0.8838506963209429	0.7951707893632677	0.855549475465141	0.8553433547529461	0.6414499152081509	0.8392427859162517	0.8993487150208915	0.8626552752502108	0.9000179014426756	0.9069695342293089	0.9165007818469205	0.7801640720869073	0.8454659372817026	0.886640949578356	0.9229046417819672	0.8140802470286146	0.8560379533173292	0.632010151303897	0.8749795996966355	0.4338637694565246	0.6229510048243541	0.8009664520187689	0.8448961405731963	0.9220259463623082	0.7844496887577246	0.852964213491363	0.6048541710079076	0.7655136895212182	0.7697930943349558	0.8756098208331003	0.9285851027243511	0.9209817896586133
Bengtsson-PalmeJ_2015__TRAVELRES6__bin.52	0.8173160750342595	0.7807580700513176	0.7346243099395465	0.5117529166922918	0.8229163683583662	0.7671167151080224	0.765979661672614	0.8303536930997945	0.8790638979900632	0.8129678550017442	0.7720700804247002	0.8146208546491731	0.712767250983185	0.750525687689636	1.0	0.8320550480337002	0.8725364037844819	0.7847429212320551	0.7085199667428301	0.7636365428880876	0.7816101559246728	0.5690313966649875	0.7546081883809289	0.8978689402727708	0.7792966136745934	0.8633888042019335	0.8367896408892304	0.8496150590568278	0.716666189373386	0.7645130411390815	0.8468724223228659	0.8217525552013153	0.7257945407351036	0.7526279689793796	0.5367774816472909	0.8295795390473633	0.3927416367654163	0.5545121350642961	0.694898798957967	0.7890437249156952	0.8966304815764011	0.674721499370677	0.7907258316287703	0.538980698729195	0.6627256325739989	0.6640331031840783	0.8010123625219301	0.8573697447075608	0.8957882545478617
ZeeviD_2015__PNP_Main_527__bin.29	0.7715695366144951	0.7436108598153507	0.6614137371203047	0.4820624262288217	0.7792133865954334	0.7098638989916085	0.7617176765557485	0.7718870852783917	0.7831810001212616	0.775925798299021	0.7307549370529565	0.7869156864678033	0.6851971724210731	0.7173323992982523	0.7730796375408822	1.0	0.7991653006549005	0.7503988986993589	0.658205972183086	0.7233976660173204	0.7387124099588146	0.5498978871672827	0.6995788990657614	0.7817044860727868	0.7289429904185797	0.7901269409507791	0.7951793670138474	0.8059934693151155	0.6738775221782443	0.7281142233012674	0.768769612337638	0.7910782783628099	0.6713179403654077	0.7087502977018724	0.5105174909119142	0.7580514725446902	0.3635400045887527	0.5204504829095135	0.6835431277322054	0.7216725218336516	0.8094398319434764	0.6510489138352638	0.7114599299822644	0.5220984208933063	0.6500823096605458	0.6328631461221115	0.7409618583924884	0.8145498355115368	0.8064772075956943
ZeeviD_2015__PNP_Main_632__bin.39	0.8254548053931405	0.8012395455946283	0.7440691502077981	0.5241544281421918	0.8627159701323669	0.7861433534669546	0.7815300889467697	0.9080054933115949	0.9010943543962352	0.8300425064157279	0.7944940960155502	0.8385385821821474	0.7318559525314254	0.7738823425821121	0.8798392529399206	0.8673297080506555	1.0	0.8142125472273783	0.729426000065329	0.7746795449886786	0.8572136639735048	0.5906332504413254	0.7737355891699769	0.9049880537988542	0.832231972645164	0.921244544678603	0.8536830609163946	0.8689439955841425	0.7239606189585526	0.7867497764377455	0.8677676012965427	0.8562015388278758	0.746866459602336	0.7753574510731225	0.5441498172446622	0.8690694460816129	0.40127022179174554	0.5767077718240077	0.7119434080970958	0.8208495886407178	0.9572185399739727	0.6958019529565368	0.7964478099893628	0.5536968368012111	0.6819356491021769	0.681649716647565	0.8429179880391235	0.8735577335024312	0.9296724511180953
LeChatelierE_2013__MH0197__bin.43	0.8138050008337838	0.7900173200760883	0.7027710646017685	0.5140855358918117	0.8359974243703949	0.7732535917882868	0.7718831364636055	0.8238108988091403	0.8329800614983218	0.8109853849252866	0.7762153690710959	0.8271484937043172	0.7464067359896029	0.7698992720255438	0.8222510589546663	0.8462468167411988	0.8460480859618841	1.0	0.7007724429276192	0.7766998983226434	0.7837932098021497	0.5722251108145453	0.7494762410958526	0.8230681179260574	0.7845556670000162	0.8258749442299452	0.8332412645770748	0.8327149231566121	0.6993193470808466	0.7836535079671858	0.8063093087169517	0.8396237691850217	0.7157913740019805	0.7564441160686133	0.5473508055729227	0.7855886735261579	0.3893986967392903	0.5493774659956387	0.7093365589372035	0.7608634163690214	0.8528742914682023	0.7014084798030007	0.7634183858436786	0.5414415163355225	0.6718521954586082	0.68218865552233	0.7848926238906863	0.8473413117510395	0.837245394635548
HMP_2012__SRS011134__bin.14	0.9170156293489736	0.8966069543456511	0.8224365034189984	0.621855888024353	0.9319654414106283	0.8809030067627713	0.8537440979335559	0.9404283088557952	0.9520374823533543	0.914404678022372	0.8642982339562839	0.9224563127976109	0.8420070411057144	0.8827046572099869	0.9460827580673067	0.9459467253091142	0.9659140774471479	0.893052550018681	1.0	0.8766559010634376	0.9044454502370857	0.6687759057775683	0.8691415016511994	0.938839170413314	0.9022977625432234	0.9410464116188275	0.9284166789952885	0.9346992610349523	0.7900795133412404	0.8830707545868741	0.9301167750331619	0.9288191353582362	0.8176132958543233	0.8721047590151478	0.6314565409815923	0.9228267983279882	0.47098302160726774	0.6626638348449478	0.8045416134864255	0.8893251270683875	0.9651549268933629	0.7998544386799431	0.8954798257777687	0.635193993997006	0.781234249663366	0.8192996005526566	0.9090216674481759	0.9482003555658085	0.9627426962319553
LiuW_2016__SRR3993016__bin.24	0.8763846457135179	0.8656411826509867	0.7574213045460653	0.5529607023834959	0.8942327812738851	0.8487473485507614	0.8424813379824095	0.8899987224585184	0.9017273241893669	0.8795674861287629	0.8358017784258487	0.8903489450370817	0.788855432965416	0.8342637726681013	0.8957091126152816	0.9132406161274194	0.9011199413211981	0.8694738070956416	0.7700739211933119	1.0	0.8439081095249528	0.6214963975532878	0.8223451917083152	0.878476069225127	0.8577396987204762	0.8837387691989154	0.8937074474060401	0.9080819917312228	0.7725298845587085	0.8416437773817889	0.8627771769416979	0.9019844844789723	0.7831984572585281	0.838913583129404	0.6023470419408057	0.8505783077861748	0.40842560633660574	0.6073558856115789	0.7725821976797204	0.8370837252228538	0.9087284717740425	0.7613403833064976	0.8282967728861644	0.5946344359103695	0.745609001821598	0.7313065945369683	0.8563635883056495	0.9135952440214362	0.9019453873043214
ZeeviD_2015__PNP_Main_701__bin.12	0.8310930383360416	0.8055787349803787	0.7570881245850309	0.5319737416586364	0.8457325028353533	0.7951198340381888	0.776867651655872	0.8958481129077678	0.9059747802116892	0.8338361617972652	0.7851166563758631	0.8422691092469974	0.7377663875662982	0.7826081115643658	0.8602329769012367	0.8750424334176404	0.9356107441155119	0.8232852894902047	0.745471831186043	0.7918460668032458	1.0	0.6049897048907582	0.7855997643879642	0.8889967629179724	0.8288857255791483	0.9232597131836818	0.8470924389720909	0.8651947803666971	0.7123512892783607	0.795312560549968	0.846704919176288	0.865077491041834	0.7525019569749688	0.790118761900087	0.5550854222803214	0.8597612361364793	0.4093573113359874	0.5764212288511071	0.7283739411021579	0.8064705472037863	0.9392162282956621	0.7005469196051433	0.8003038155199095	0.5598234976503383	0.6928084076294897	0.6883545134430616	0.8302740798342448	0.8606881834880399	0.9242166287327845
CosteaPI_2017__SID713B061-11-0-0__bin.34	0.8169442427043444	0.7957966074651174	0.7394017672432766	0.5577820326598881	0.8247825333421365	0.7684378988951979	0.788400540296668	0.8310871407192217	0.8475346901272063	0.8537058739381136	0.798752558431269	0.8393408325630529	0.7508314901624191	0.7812046084774859	0.8336049947180774	0.867029661296712	0.8580689621022052	0.8000441535719002	0.733715447422862	0.776215667502971	0.8052786214181963	1.0	0.7689447708966064	0.8368635558343237	0.7848152977683877	0.8381764712355296	0.8394378053611514	0.8529569138166293	0.724881982041463	0.780752068753026	0.8342501045380518	0.8347576642898015	0.7270277631057706	0.7630170507064571	0.5697261928341917	0.8204717142039702	0.4232381211761081	0.5757797713367665	0.7364939588010035	0.7803325410449403	0.861335776222545	0.7069970344205291	0.7868400347726572	0.5969418493331572	0.7090568466921959	0.710768657291254	0.8068184944319733	0.8628391984682424	0.8581184801267662
VincentC_2016__MM037.1__bin.8	0.888018547604749	0.8763050307201922	0.7851388183120063	0.5744444957730864	0.9039809211438076	0.8679303136693306	0.8538694738300919	0.9231562110223125	0.9269263639303368	0.9028930105788331	0.8584676860534947	0.9050572827643553	0.7981383101584515	0.8581656811567422	0.928169030350626	0.9261260220815818	0.9437964845013166	0.8798049383286367	0.8006063195823901	0.8623417794613573	0.8779726982953758	0.6456194853790365	1.0	0.9129400147826489	0.8628909317688364	0.919529842472398	0.9120767311867695	0.920884533653624	0.7828648311544324	0.846586709474754	0.9068352427588119	0.9194322538919942	0.8129186492354599	0.8546166905344852	0.6201563727075345	0.8879377049937636	0.44232341663971914	0.6412407030997367	0.790335843303922	0.870356746893334	0.9427357139557444	0.7641151198780431	0.8655419919619347	0.6036523536748741	0.7587442832725089	0.752757310481822	0.8882385549960734	0.9243151475955098	0.9431884325772624
XieH_2016__YSZC12003_37314__bin.79	0.7716828554609438	0.7479912838763059	0.7037639003428082	0.4920593135757575	0.7980186749440491	0.7288833476378097	0.7405441813157062	0.8171370501975923	0.8352224168316864	0.7791063567701325	0.7414537372354674	0.7860805265620738	0.6915697691570677	0.7228214569869462	0.8680363259568833	0.8133835434828095	0.86765689045343	0.7594229130933843	0.6797341954446862	0.7240600688158026	0.7809068599306577	0.5522751833295283	0.7175656398458112	1.0	0.7613232677021867	0.852842112620633	0.8069099925429123	0.8099736165241439	0.6823267021381373	0.7362682699783458	0.8113020946564498	0.7943273484493297	0.6913696123902939	0.7190797508978688	0.509933630557811	0.8028914256199754	0.3746213020356533	0.534314631005781	0.6712032508000597	0.758802018633188	0.8844124173445597	0.6531010909678464	0.7440317200818963	0.51768210294412	0.6397264433413381	0.6407054414046738	0.7723400595386953	0.8170889399543316	0.87485164117202
ZellerG_2014__CCIS20795251ST-4-0__bin.46	0.7714993683564855	0.761602889738653	0.7025584604936799	0.5065138389564616	0.7929854709821266	0.7557075502698176	0.7290772649714118	0.8424508255179112	0.8308334530088869	0.7885744329204323	0.751019514011776	0.7865400296470829	0.7219575837384046	0.7436578853207995	0.8080918524071825	0.8135407817775105	0.8558202481300188	0.7764342202306046	0.7006978504647874	0.758286213619646	0.780956252297162	0.5555220734459014	0.7274586024004888	0.8165863014898997	1.0	0.8390869282652561	0.7847762959645403	0.7924694462226745	0.665573602899475	0.7350354036798407	0.8227902821827848	0.801754970997948	0.7110694613139645	0.7578018318878961	0.5450034442218614	0.8013499402433591	0.38580006961466096	0.5490561858468039	0.6827961726540954	0.7620853242071596	0.8660759968162246	0.6774163711289015	0.7672640708024915	0.5285661083700677	0.6545009772827401	0.680165906828322	0.7900762596967624	0.8068387885101732	0.8344641253258623
KarlssonFH_2013__S195__bin.33	0.8061722097862566	0.7714301494528201	0.7145358775416053	0.5039550393044069	0.8150787642956234	0.7525713673069578	0.7530559135762531	0.8503401802567816	0.8713933443578439	0.7884171163649004	0.7548386168524636	0.8050791959316678	0.7008376988136507	0.7397025795591093	0.8535607420983917	0.8407225865859584	0.9031984230896508	0.7792293022394485	0.696726017396325	0.7448548287309946	0.8293273950114941	0.5656390789350935	0.7390746187330971	0.8721108812662066	0.7999761439863584	1.0	0.806233010132308	0.8217194616338213	0.6828723568673991	0.7557812542786503	0.8510618942881556	0.822936396804408	0.7391549123198673	0.7413511507741833	0.5257707604173968	0.8578975240335414	0.39252332110983373	0.5540614863224748	0.6833179166552569	0.8002778250927205	0.9497951585287802	0.6669004308470323	0.7687391539840703	0.528100202683291	0.654608550199504	0.6515741023942805	0.7936232040111519	0.8262163666177325	0.8879769868369571
