	ZeeviD_2015__PNP_Main_74__bin.26	VogtmannE_2016__MMRS51307502ST-27-0-0__bin.2	CosteaPI_2017__SID713A028-11-0-0__bin.27	LeChatelierE_2013__MH0012__bin.43	Obregon-TitoAJ_2015__SM33__bin.2	CM_madagascar__A32_01_1FE__bin.33	LeChatelierE_2013__MH0126__bin.25	CM_madagascar__A81_01_1FE__bin.49	CosteaPI_2017__SID713B046-11-0-0__bin.58	SmitsSA_2017__TZ_12739__bin.4	XieH_2016__YSZC12003_37331__bin.27	Obregon-TitoAJ_2015__SM44__bin.22	Obregon-TitoAJ_2015__SM43__bin.46	Obregon-TitoAJ_2015__SM32__bin.23	VatanenT_2016__G78741__bin.11	CM_madagascar__A94_02_1FE__bin.50	BritoIL_2016__W1.51.ST__bin.59	Obregon-TitoAJ_2015__SM31__bin.9	Obregon-TitoAJ_2015__SM39__bin.44	RampelliS_2015__H16__bin.32	Obregon-TitoAJ_2015__SM25__bin.5	CM_madagascar__A89_02_1FE__bin.31	ZeeviD_2015__PNP_Main_301__bin.19	RampelliS_2015__H8__bin.8	NielsenHB_2014__MH0126__bin.53	CM_madagascar__A53_01_1FE__bin.21	ZellerG_2014__CCIS31434951ST-20-0__bin.24	Obregon-TitoAJ_2015__SM02__bin.18	CM_madagascar__V07_01_2FE__bin.26	RampelliS_2015__H2__bin.18	BritoIL_2016__W3.18.ST__bin.41	Obregon-TitoAJ_2015__SM01__bin.23	ZellerG_2014__CCIS59132091ST-4-0__bin.40	LiuW_2016__SRR3992967__bin.11	BritoIL_2016__W2.61.ST__bin.113	Obregon-TitoAJ_2015__SM40__bin.28	VogtmannE_2016__MMRS65742083ST-27-0-0__bin.7	RampelliS_2015__H17__bin.74	CM_madagascar__A72_01_1FE__bin.2	Obregon-TitoAJ_2015__SM18__bin.25	Obregon-TitoAJ_2015__SM34__bin.32	NielsenHB_2014__MH0012__bin.23	BritoIL_2016__W2.6.ST__bin.33	SmitsSA_2017__TZ_65642__bin.12	BritoIL_2016__WL.43.ST__bin.16
XieH_2016__YSZC12003_37331__bin.27	0.9634855317621787	0.962241995781461	0.9833045330564302	0.9644581488074815	0.9703345875866665	0.9634388154587508	0.9829391034988102	0.9644856830244262	0.9831478236272818	0.977773270085538	1.0	0.9699104351960838	0.9657986744456664	0.9702466204948106	0.9546434947377878	0.9621783218835078	0.9632260533591671	0.970581504873911	0.9820493290591824	0.9636060415739313	0.9657031383954423	0.9635553692439818	0.98292639059512	0.9548730965629191	0.9830463425038151	0.9787071586014148	0.9836650569706151	0.9665933822916996	0.963307937079616	0.956076112523912	0.9628725947217527	0.9650539955706362	0.9813584455689236	0.9641380624424928	0.9632493268824082	0.9706812587113889	0.9828585249918499	0.9770447018114008	0.963245738778137	0.970667764750128	0.968721474497452	0.9638994649214436	0.9631144323130624	0.9562656602798082	0.9632051238010175
Obregon-TitoAJ_2015__SM44__bin.22	0.9657763187631915	0.9654248106969273	0.9694484933127603	0.9676672382282044	0.9998679888937542	0.9658899002706129	0.9692380631519895	0.9599905228573166	0.96968757463852	0.9688100150830553	0.9699104351960838	1.0	0.9617707288614967	0.9808048926614583	0.9594078256836692	0.965498226200761	0.9659414569500439	0.999820546563894	0.9686957486455781	0.9665536294174949	0.961457331349728	0.9660764827476547	0.969345077860913	0.9584921899513219	0.9693511933004088	0.9693346280470585	0.9692718674877229	0.9618340036256122	0.9658500128985266	0.9594310062627637	0.9667092558816544	0.9663866991543644	0.9688263884667794	0.9674106354501495	0.9664469881808061	0.9808251572650589	0.9696228043811297	0.9691249378602427	0.9662618034705152	0.9802096072742827	0.9661440007353131	0.9675391794024903	0.9666569505874003	0.9595673161045286	0.9663435934046426
Obregon-TitoAJ_2015__SM43__bin.46	0.9566137517559242	0.9554590889160604	0.9655382648960404	0.9567878206149538	0.9619337662621277	0.9560875069967413	0.9657715186983014	0.9771419829188907	0.9655795420855587	0.9653899931102761	0.9657986744456664	0.9617707288614967	1.0	0.9622526253083946	0.9483439908354624	0.9557751172591368	0.9561004066743543	0.9620979065107987	0.9652172227498913	0.9558114479383597	0.9998816316725793	0.9559338234064727	0.965248405822121	0.9490886240003263	0.9657458326973982	0.9657124357350323	0.9653967667576043	0.9854748572524318	0.9559721209321398	0.950321753116329	0.9564660137470054	0.956663684199314	0.9652901153024873	0.9561722884239672	0.9560995586714186	0.9627016624267629	0.9654646053550268	0.9652979655076108	0.9560654161206708	0.961839180167083	0.9950957425965693	0.9561424512058141	0.9555486684351127	0.9505731318448956	0.9559537883104758
Obregon-TitoAJ_2015__SM32__bin.23	0.96604550094681	0.9653003454962618	0.970054348731927	0.9673080342988128	0.980767619075225	0.9657198306730517	0.9699056162401253	0.9606751090399448	0.9698881443856047	0.9690960859485948	0.9702466204948106	0.9808048926614583	0.9622526253083946	1.0	0.9585522975763193	0.9651929502139119	0.9661263779814852	0.9808149794233524	0.9706307637929372	0.9661294562667097	0.9620603670366719	0.9660083807332667	0.9696630335634816	0.9584878914787217	0.969806032164963	0.9691682088776068	0.9698501963055931	0.9622410643995314	0.9657958369416704	0.9597579729197473	0.9664871998994428	0.9668720506268681	0.9694949041278527	0.9671524656222571	0.966214098545959	0.9989675619298021	0.9699104870265237	0.9689979850245031	0.9660206019836466	0.9993108633520432	0.9696209454582455	0.9667911479240969	0.9659891562038851	0.9598723072971845	0.966362675337132
VatanenT_2016__G78741__bin.11	0.958740426550367	0.9583756354573396	0.9540973437454797	0.9599975577512198	0.9587671597494875	0.9593994139157943	0.9544751388628009	0.9476439378201613	0.954556222762317	0.9553299149961761	0.9546434947377878	0.9594078256836692	0.9483439908354624	0.9585522975763193	1.0	0.9588787149872868	0.9590549843119112	0.9590241901644564	0.9541489901885309	0.9602038961881149	0.9481184760041128	0.9595531876118907	0.9542170759796179	0.9622260187354748	0.9544460893359002	0.9548262219909037	0.9544391744342188	0.9490012022950292	0.9594031372864753	0.9642799255040553	0.9601548169468862	0.9574585396715697	0.954416597304046	0.9588799532069957	0.9590064805287853	0.9585716468060939	0.9545768580755617	0.9553181451217064	0.9596987445476896	0.9582032468501214	0.9512549350907249	0.9602790351229015	0.9592880479789603	0.9637158840481438	0.9591608304894474
CM_madagascar__A94_02_1FE__bin.50	0.9720500122103859	0.9750091088847767	0.9620912710843568	0.9723128085729237	0.965517196475997	0.9730081706589886	0.9621584333951164	0.9549264721933188	0.9620110890793542	0.9626572997550288	0.9621783218835078	0.965498226200761	0.9557751172591368	0.9651929502139119	0.9588787149872868	1.0	0.9754974615081229	0.9657512097584606	0.9628057391521414	0.9711260421273957	0.9552943911967186	0.9729050574347685	0.9617150324252374	0.957954777994077	0.9621794304659107	0.9618784587242822	0.9620419514878618	0.9562284455518841	0.972822714124691	0.9594459730586066	0.9747800676872826	0.9719804187732359	0.9619848746495337	0.9720570230231578	0.9745143286946133	0.9653571734980215	0.9624132083798312	0.9618536680777344	0.9728087263247778	0.9643329161079608	0.9586906907487313	0.9723566602352741	0.9743106006249789	0.9592445744880884	0.9747531187994618
BritoIL_2016__W1.51.ST__bin.59	0.9728183110064127	0.9768545294772208	0.9631009425191867	0.9744317995199878	0.9661513825669218	0.9737657636464239	0.9631183601139756	0.9546979356541082	0.9631090739225465	0.9628156898263316	0.9632260533591671	0.9659414569500439	0.9561004066743543	0.9661263779814852	0.9590549843119112	0.9754974615081229	1.0	0.9662257595919761	0.9627059436300905	0.9732781998843563	0.955832129746645	0.9733499643620812	0.9628110903516831	0.9586951963393723	0.96321706332293	0.9627137493748927	0.9627217467620818	0.9563607575580652	0.9735673897947212	0.9596758743771939	0.9817137154037934	0.9735364666207519	0.9625786553808348	0.9746870250059324	0.9806699924788065	0.9663497952139412	0.9630947832885093	0.9626899335794655	0.9734455993154737	0.9659162330202068	0.9594391390264448	0.974814528886818	0.9806188463341212	0.9597879766505931	0.9816261724008001
Obregon-TitoAJ_2015__SM31__bin.9	0.9660754438302291	0.9655584815042335	0.9699191909968726	0.9677062149165034	0.9997839672400461	0.9661307533972923	0.9699549927695278	0.9604535900089824	0.9702955587125801	0.969529315941588	0.970581504873911	0.999820546563894	0.9620979065107987	0.9808149794233524	0.9590241901644564	0.9657512097584606	0.9662257595919761	1.0	0.9704857412729355	0.9664894853221958	0.9618892283219291	0.9663722649736602	0.969979343221388	0.9580351611812572	0.9698915778866309	0.9697797844863678	0.9700720262437005	0.9621272426240309	0.9662326577702475	0.9593094421214395	0.9668130034142914	0.9668857344602109	0.969519132690607	0.9672940700263105	0.9665558267451824	0.9808419954486732	0.9702960030899	0.9693740367002159	0.9663514028183319	0.9805431524452126	0.9665499514570833	0.9673327048688108	0.966562389861704	0.9593769136711835	0.9665150196515248
Obregon-TitoAJ_2015__SM39__bin.44	0.9636029440378564	0.9623341739081539	0.9825922024762255	0.9644409390249377	0.9702553639174929	0.9630004138394147	0.9823629093214347	0.9651177802067286	0.981516473281661	0.977931826515293	0.9820493290591824	0.9686957486455781	0.9652172227498913	0.9706307637929372	0.9541489901885309	0.9628057391521414	0.9627059436300905	0.9704857412729355	1.0	0.9636145598194131	0.964328545601927	0.9633583851890245	0.9821366123228553	0.9544347332481865	0.9825220522863499	0.9785599450497489	0.9824250145068666	0.9648756350201227	0.9633327541132249	0.9547306464603103	0.9636379265881544	0.9630005918848361	0.980653593816744	0.964233491892441	0.9633697885562674	0.9707384906848178	0.9824360467935269	0.9777836898904421	0.9631251489614496	0.9702181566167645	0.969446075520014	0.9618966216459017	0.9631113342973974	0.9560312354191154	0.9633052521027855
RampelliS_2015__H16__bin.32	0.9728031404478046	0.9724411223343731	0.9632457247824772	0.9783926801986217	0.9665249549362751	0.9725860775090007	0.9629591223622734	0.9548679761171152	0.9633517027744242	0.9632634974020514	0.9636060415739313	0.9665536294174949	0.9558114479383597	0.9661294562667097	0.9602038961881149	0.9711260421273957	0.9732781998843563	0.9664894853221958	0.9636145598194131	1.0	0.9556452625069315	0.9724274190889693	0.9631934434747841	0.9610911424471289	0.9632113411598682	0.9630373877211377	0.9630991070829557	0.9561527195475633	0.9722995031886876	0.9606609120518669	0.9740804506489932	0.9772863080011548	0.9628968158678322	0.9792678242269651	0.9745714199197995	0.9664873655139309	0.9634738248036285	0.9632994262211723	0.9727872522760962	0.966011777789123	0.9593159846509746	0.9782848246091533	0.9746741244495568	0.9620487110176626	0.9744981660649404
Obregon-TitoAJ_2015__SM25__bin.5	0.9563693531468975	0.9553017134343184	0.9653152916131232	0.9565319669093101	0.961691098271248	0.9556980598538999	0.9656178020617073	0.976896185881944	0.9646594772138337	0.9652732937842168	0.9657031383954423	0.961457331349728	0.9998816316725793	0.9620603670366719	0.9481184760041128	0.9552943911967186	0.955832129746645	0.9618892283219291	0.964328545601927	0.9556452625069315	1.0	0.9557343955564028	0.9651074917022909	0.9488208573739388	0.9655643861724852	0.9646800069270824	0.9652128736647584	0.9850946286504917	0.9557202205757122	0.9496814057922685	0.9561240516661613	0.9557766156862648	0.965203505786379	0.9561182821209497	0.9558603959671078	0.9625868986394048	0.9652431038388262	0.9648270526976727	0.9559887560883897	0.9623333187039952	0.9950558787153639	0.9558463241720229	0.9553270742104696	0.950368885804296	0.9558921247393626
CM_madagascar__A89_02_1FE__bin.31	0.9766428206639683	0.9722295450505647	0.9634697172520892	0.9741114678016015	0.9662977384506637	0.9979958326946115	0.963524437942737	0.9547188554799731	0.9634398391427714	0.9632094313879245	0.9635553692439818	0.9660764827476547	0.9559338234064727	0.9660083807332667	0.9595531876118907	0.9729050574347685	0.9733499643620812	0.9663722649736602	0.9633583851890245	0.9724274190889693	0.9557343955564028	1.0	0.96334672646338	0.9587713806257608	0.9633717574579612	0.963111258418589	0.963359023852966	0.956445569566909	0.9979902344873991	0.9601472904157774	0.9729051943030899	0.9745081586842503	0.9631205882608839	0.973940876033696	0.9735988384097756	0.9662442160214857	0.9634041498899302	0.962820353134704	0.998496311448056	0.9652880879244179	0.9593455491522136	0.973659416845479	0.9737327379665865	0.9599310353860715	0.9736574760687112
ZeeviD_2015__PNP_Main_301__bin.19	0.9631910618905277	0.9614456060703981	0.9829640614739886	0.9641351621755782	0.9699991496133378	0.9631238762417246	0.9825484956281627	0.964024584183053	0.9826436480111128	0.9776579244812045	0.98292639059512	0.969345077860913	0.965248405822121	0.9696630335634816	0.9542170759796179	0.9617150324252374	0.9628110903516831	0.969979343221388	0.9821366123228553	0.9631934434747841	0.9651074917022909	0.96334672646338	1.0	0.95438437502658	0.9827126997886555	0.9785281824004033	0.9833128147004605	0.966135698919533	0.9632977617178361	0.9554299639961792	0.9626287675649989	0.9647325070392885	0.981037918538973	0.9637944613044924	0.9630910630695808	0.9702273884632556	0.9831554175035521	0.9769717664116168	0.9628668656863106	0.9700240035117417	0.9683374784771379	0.9636805240282327	0.9627297726480499	0.9557057252698872	0.9629049081173486
RampelliS_2015__H8__bin.8	0.9582428197503605	0.9579118746075744	0.9544813682305768	0.9603004777341999	0.9579586519399603	0.958820822396431	0.9543021816658487	0.9482097941185604	0.9545290686977684	0.9557453997415457	0.9548730965629191	0.9584921899513219	0.9490886240003263	0.9584878914787217	0.9622260187354748	0.957954777994077	0.9586951963393723	0.9580351611812572	0.9544347332481865	0.9610911424471289	0.9488208573739388	0.9587713806257608	0.95438437502658	1.0	0.9542256340761045	0.9543823931158466	0.9544785553752029	0.948797767738959	0.9585900214682389	0.9742216609827322	0.9602128042909718	0.9566518981651622	0.954576683934735	0.9592729237706598	0.9588359204740399	0.9583618995383701	0.9546404661475854	0.9555719866005092	0.9593392436588315	0.9581809457246279	0.9518567459573624	0.9607149781298026	0.9590919313453892	0.97430008356446	0.9590611514608437
NielsenHB_2014__MH0126__bin.53	0.9633394517047205	0.9622109146396668	0.9827051542579162	0.9642601680385774	0.969777355739067	0.9632836905003145	0.9999592370574746	0.964398468845335	0.9833157892443426	0.9776912198908888	0.9830463425038151	0.9693511933004088	0.9657458326973982	0.969806032164963	0.9544460893359002	0.9621794304659107	0.96321706332293	0.9698915778866309	0.9825220522863499	0.9632113411598682	0.9655643861724852	0.9633717574579612	0.9827126997886555	0.9542256340761045	1.0	0.9789189779664991	0.9832563495003824	0.965970199062752	0.9631649153856117	0.9558787980076221	0.9629282492232418	0.9643388709523996	0.9811910216869518	0.9635523353834446	0.9634912612310057	0.9701164844109036	0.9831206544020444	0.9770825134737564	0.9631643619103301	0.9702340317444816	0.9685359124326527	0.9639922183576018	0.9630253563782648	0.9557397653204956	0.9630751487031182
CM_madagascar__A53_01_1FE__bin.21	0.9630621343450078	0.9617852026775153	0.9785498849478828	0.9639690065546882	0.9697107362712495	0.9628328333312587	0.9785637579617452	0.9641713475299999	0.9784761400585258	0.980118378294559	0.9787071586014148	0.9693346280470585	0.9657124357350323	0.9691682088776068	0.9548262219909037	0.9618784587242822	0.9627137493748927	0.9697797844863678	0.9785599450497489	0.9630373877211377	0.9646800069270824	0.963111258418589	0.9785281824004033	0.9543823931158466	0.9789189779664991	1.0	0.978692606623739	0.9658830634593252	0.962879723867928	0.9561621813567809	0.9628678870456191	0.9637134605350507	0.9789917755553933	0.9634160161533009	0.9630657480981425	0.9693506744536028	0.978363697793487	0.9799802239103234	0.9628607330600927	0.968905786130541	0.9684307076546779	0.9632811720814182	0.9628618527009871	0.9561038158240976	0.9629327083349238
ZellerG_2014__CCIS31434951ST-20-0__bin.24	0.9631558260985963	0.9614980720979263	0.9832810197139635	0.9642940068122292	0.9700844252613599	0.9631062129719793	0.9832041506131359	0.9642022170852159	0.9836097153371686	0.9776406742132019	0.9836650569706151	0.9692718674877229	0.9653967667576043	0.9698501963055931	0.9544391744342188	0.9620419514878618	0.9627217467620818	0.9700720262437005	0.9824250145068666	0.9630991070829557	0.9652128736647584	0.963359023852966	0.9833128147004605	0.9544785553752029	0.9832563495003824	0.978692606623739	1.0	0.9659887126445997	0.9630380465124793	0.9557743897125642	0.9626451981243362	0.9638994390754883	0.981703633436492	0.9638726758529395	0.962960475882423	0.9702729856187386	0.9824973757473415	0.9771604674117325	0.9628784819198981	0.97024282004821	0.9684744312974767	0.9636458928084884	0.9624602154163944	0.9560706226306204	0.9628426746808887
Obregon-TitoAJ_2015__SM02__bin.18	0.956223757015848	0.9555728722851249	0.9663008957669049	0.9570998451069458	0.9621724385763343	0.9566209053174781	0.9660578321648478	0.9759585525445869	0.9666845918533913	0.9655337945344953	0.9665933822916996	0.9618340036256122	0.9854748572524318	0.9622410643995314	0.9490012022950292	0.9562284455518841	0.9563607575580652	0.9621272426240309	0.9648756350201227	0.9561527195475633	0.9850946286504917	0.956445569566909	0.966135698919533	0.948797767738959	0.965970199062752	0.9658830634593252	0.9659887126445997	1.0	0.9566883906822884	0.9505615470115915	0.9571324565348653	0.9562268166539324	0.9660276695532833	0.9565740158611413	0.9557236404928242	0.9630368449952389	0.9666984603004136	0.9654715484535779	0.9565397147272781	0.9614664768041056	0.9828508742280497	0.9566221552403275	0.9558822523262178	0.9504694567703924	0.9561070221780192
