	LeChatelierE_2013__MH0430__bin.81	NielsenHB_2014__MH0181__bin.46	LeChatelierE_2013__MH0224__bin.21	ZellerG_2014__CCIS21278152ST-4-0__bin.12	XieH_2016__YSZC12003_37270__bin.104	CosteaPI_2017__SID713B044-11-90-0__bin.13	LeChatelierE_2013__MH0415__bin.106	SchirmerM_2016__G88820__bin.19	LeChatelierE_2013__MH0443__bin.25	KarlssonFH_2013__S384__bin.11	ZellerG_2014__CCIS96387239ST-4-0__bin.9	NielsenHB_2014__MH0117__bin.40	LeChatelierE_2013__MH0152__bin.1	LiJ_2014__MH0328__bin.60	ZellerG_2014__CCIS51595129ST-4-0__bin.55	CosteaPI_2017__SID713B044-11-0-0__bin.60	ZeeviD_2015__PNP_Main_85__bin.45	LeChatelierE_2013__MH0096__bin.63	ZellerG_2014__CCIS62605362ST-3-0__bin.54	YuJ_2015__SZAXPI015263-84__bin.29	LiJ_2014__MH0264__bin.15	LiJ_2014__O2.UC13-1__bin.12	NielsenHB_2014__MH0152__bin.14	LiJ_2014__MH0265__bin.20	ZeeviD_2015__PNP_Main_215__bin.1	LeChatelierE_2013__MH0181__bin.38	SchirmerM_2016__G88826__bin.7	NielsenHB_2014__O2_UC13_2__bin.58	NielsenHB_2014__MH0096__bin.49	ZeeviD_2015__PNP_Main_568__bin.27	ZellerG_2014__CCIS83445808ST-4-0__bin.18	LeChatelierE_2013__MH0117__bin.15	KarlssonFH_2013__S187__bin.8	XieH_2016__YSZC12003_36008__bin.37	LiJ_2014__MH0192__bin.71	ZellerG_2014__CCIS09568613ST-4-0__bin.97	XieH_2016__YSZC12003_35989__bin.62
ZellerG_2014__CCIS96387239ST-4-0__bin.9	0.7923823031793811	0.8746090579748077	0.9239700546715723	0.8338718861760716	0.8996166025698507	0.8882193708786369	0.8988355150830452	0.8623929589241749	0.8021895939665088	0.7867717645066745	1.0	0.8513762570342255	0.8697468338873623	0.891530344292986	0.9050341452667965	0.8901980348093732	0.7025290210870863	0.7636746069641505	0.8470274750709738	0.8707750836733142	0.9068666966781478	0.8635777903508385	0.8683954068778486	0.9195052020153515	0.8696840191594024	0.9001514381158858	0.815487198768103	0.8547245551420001	0.6696591663757313	0.835005282354478	0.8559062003143467	0.8653010987570422	0.8411934434169027	0.8054286490691359	0.9063218471899741	0.924712907106576	0.784511344658495
NielsenHB_2014__MH0117__bin.40	0.7240169357604684	0.8227110145439528	0.8824609143877792	0.7815986037014757	0.8592596801507962	0.78384259608096	0.8481175374386454	0.7930120842077698	0.7412915596652869	0.7163861264450591	0.7701299498045667	1.0	0.8115252272093753	0.8264908035427905	0.8631905783612434	0.7943230698474538	0.6284529175400737	0.7209519303892977	0.7933698877633243	0.8177277044946138	0.8414576151013687	0.8049781221036544	0.8173616661046392	0.873590762492141	0.8188019386447192	0.8402158020708138	0.7290945346639179	0.8021749844670436	0.6407784059583967	0.7709349048691341	0.7693525814353069	0.9288411488088105	0.7774148960743309	0.7399488699130854	0.8542796640352254	0.8828883022941837	0.7344068263483409
LeChatelierE_2013__MH0152__bin.1	0.7160151533517306	0.7819064950357267	0.8562104184409334	0.7557848305913207	0.816408076330326	0.7667059169855756	0.8131431634392725	0.75656327775845	0.7150686591975619	0.6955441180406114	0.7519921635793771	0.7756753757247272	1.0	0.8108326157556447	0.831461465684569	0.7703014141134281	0.6116528582155693	0.6794037362315601	0.7542672915233478	0.7879750770969667	0.8220299761192245	0.8028671098594388	0.8752064183716681	0.8378137992157283	0.7809733816720952	0.8044759531451942	0.6971494193524013	0.7769296280612494	0.5934077567655638	0.7721286791270687	0.7461864746969251	0.7804149304435024	0.7495308852258756	0.7365668669587352	0.8273598598322836	0.8456887879994773	0.6976578893928113
LiJ_2014__MH0328__bin.60	0.7338288738365331	0.822708998528035	0.879214957306714	0.7702359714180349	0.84581049476302	0.794929994988385	0.8453818283253957	0.8072951305383862	0.7398743313906759	0.7155159914644947	0.7716925705172051	0.7908675137031421	0.8117437268134008	1.0	0.8745977312198397	0.7964244175967573	0.6330044001349038	0.7031067284870912	0.800688230269524	0.8211771464053481	0.8511700072179864	0.8247644698562392	0.8125762380107355	0.8717940636002307	0.8293304766077356	0.843369696434819	0.7287096982629553	0.8016235741325021	0.609822134947977	0.8034840179913826	0.7720353460693494	0.8159114047336121	0.790503856421959	0.7588865546880663	0.849311927328431	0.8740733240245475	0.7579744565234522
ZellerG_2014__CCIS51595129ST-4-0__bin.55	0.7063888986066689	0.8018193172759219	0.8982746929408971	0.7547073959914282	0.8351761965833278	0.7611344048364274	0.8204334146401374	0.7674237106718343	0.7211398682963757	0.6926293905860268	0.7399873164363057	0.7802315792451047	0.7862867899642046	0.826151066900588	1.0	0.7668029306177803	0.6095754951167536	0.6835123348401267	0.7636171528823473	0.7896259018616703	0.8178248730341035	0.8072217412954951	0.7898577639562001	0.8504656966916294	0.8073676320516037	0.8276985509921688	0.6970857577126711	0.7845543372354148	0.5953563567803102	0.7689213239437249	0.7529712215596763	0.7986346560513773	0.7458169919559112	0.7342789684332598	0.837290123865718	0.9598476632543612	0.7189976560714746
CosteaPI_2017__SID713B044-11-0-0__bin.60	0.7421221149921998	0.8436738783519085	0.894441239945233	0.8111109596429061	0.8701781635294289	0.9235198692677923	0.8659999130951175	0.8249475801676242	0.762194586848224	0.7578744769731881	0.833140495374871	0.8218381745885012	0.8338191202669855	0.8611285536215907	0.8777201441257837	1.0	0.6620959242462067	0.7348638532772938	0.8087253354145064	0.8378474171783687	0.8587267412287839	0.8355171735124142	0.8386832376669617	0.8943713752356869	0.8485324576956403	0.8650840037931424	0.7738824415500763	0.8334007840183625	0.6437845542759332	0.7995002117241503	0.8259738245901626	0.8337454215185011	0.8070775506796047	0.772166070118608	0.869343195049489	0.8963727435615836	0.7635927330477968
ZeeviD_2015__PNP_Main_85__bin.45	0.7911530074100447	0.8670091679832662	0.9176283406395336	0.8425693718151271	0.897190636195732	0.8630504684127372	0.9058579407641469	0.8633664523020094	0.814138610115935	0.7991610850263692	0.8586150114599791	0.84911101715659	0.8646070228532009	0.8937843521217651	0.9111762611540088	0.8646164801174926	1.0	0.7745210173791139	0.8566228665524377	0.869702263067714	0.9055681034290928	0.8738439885177686	0.8689223169184895	0.9143121787311689	0.873503527003271	0.8922645141191393	0.7997936091145775	0.8588892721244353	0.6713656289637063	0.8522613987850197	0.8407919624379715	0.8718735396871314	0.8486170141747703	0.8185874185006342	0.9014814526357952	0.9188232937982599	0.7880927479472173
LeChatelierE_2013__MH0096__bin.63	0.7641998444703283	0.8568132523311258	0.8992215269365651	0.8257965801906815	0.8897291717098997	0.8334105483657983	0.8783695872060108	0.8464321561234593	0.7574634595018878	0.7640397546647987	0.8139086993285445	0.8494369932611895	0.8374807103912353	0.8657258884135246	0.890952160800022	0.8368403511691164	0.6754082168760852	1.0	0.855291914057971	0.8670599701262721	0.8915289692205518	0.8352709859543026	0.8490547182104095	0.9027134251796037	0.8689281696447413	0.8793238194710924	0.7798648745017205	0.8396967413962645	0.8387100060494541	0.8292768355387725	0.8029279940310758	0.8624416217970517	0.8235354329677302	0.762599916656277	0.8965868368340446	0.9059797423330324	0.7773320597299916
ZellerG_2014__CCIS62605362ST-3-0__bin.54	0.7731803487035603	0.8572614165517864	0.8944123049784534	0.8197133665068181	0.8943272299214184	0.822525183953108	0.8742759939023754	0.8416028314367962	0.770980116743813	0.766829669318462	0.8077208218597755	0.8363672429778354	0.8318951597501223	0.8821024650931832	0.8905947788222139	0.8240113931127401	0.6683735211697994	0.7652631597223428	1.0	0.8569059243491759	0.8740021043054923	0.8546826873995159	0.8492157468721895	0.8919559797347741	0.8642935645059918	0.8825894763890674	0.7613800910476732	0.842266503692952	0.6735587590848008	0.850194978140919	0.8033594230174906	0.8582853556311006	0.8446143148332702	0.7794719964164303	0.8856083387445699	0.8975644226528834	0.7963572249558131
YuJ_2015__SZAXPI015263-84__bin.29	0.7311693749094801	0.8543679259260493	0.8971457323742252	0.7930570653757218	0.8740317497840009	0.8120225338232088	0.8648944476166853	0.8167158317754208	0.750297987171569	0.7524995963022955	0.7961742775475822	0.8265485760707978	0.8332861659039417	0.8674227605598163	0.883007156686316	0.8185316390792695	0.6506366770601484	0.7438475637467808	0.8216209669766954	1.0	0.864767511740528	0.848104784941493	0.842704391731605	0.8897497407178661	0.8514637995528528	0.8799415512313196	0.7510866543365456	0.841065046104775	0.6531117185536135	0.8136468968548203	0.7916212333339437	0.8343640803932766	0.809055979969935	0.7628771244071471	0.881685358841479	0.9029044593197568	0.7577938627960519
LiJ_2014__MH0264__bin.15	0.7362476272290192	0.8339580887985416	0.8914746511853463	0.7871705089556641	0.8638505495723569	0.7945527710204251	0.8632983050646166	0.8100833117252	0.7368560858730313	0.7145066120888104	0.7887116472127488	0.8090298904814027	0.8268790663702889	0.8552299930128204	0.8699129670573285	0.7979913343137818	0.6444091676547027	0.7275166217679346	0.7971196193273702	0.8225683922163215	1.0	0.8185284960145365	0.8276910043526368	0.8680444408375906	0.824018875281813	0.8564615576462112	0.7370128520558736	0.8132301157338221	0.6342553903220635	0.7918248019144476	0.7753330786542653	0.8286525827822434	0.7884309724055889	0.7459916747655929	0.869469983828539	0.8892431083250365	0.7464235735168078
LiJ_2014__O2.UC13-1__bin.12	0.7487099886730713	0.8222820767746643	0.8746877559606894	0.7775641278896191	0.8551994105598256	0.794964669024373	0.8339657976442757	0.7990376387202567	0.7720200015395825	0.7283215169694173	0.7727344004242406	0.7962883841755353	0.830906182808728	0.8526102237241525	0.883410020564424	0.7988266588900098	0.6397767849687868	0.7012757762978417	0.8019917636406809	0.8299962813786677	0.8421467645754275	1.0	0.8278323125792447	0.8708139544829344	0.8285817390032872	0.8514331354820421	0.7294965687266797	0.9300385995338079	0.6123033824791433	0.8380346943704635	0.777775107719866	0.8214695193203353	0.7967869156663113	0.7848522998634333	0.8562644921352991	0.8740039043487505	0.7474404440188644
NielsenHB_2014__MH0152__bin.14	0.7226211456406405	0.8450455128303966	0.8926965690456079	0.8118102909045599	0.8714264104018373	0.8180853648423335	0.8646850190423366	0.8067837308144137	0.7447726817168983	0.7455207065354866	0.7950357822568512	0.827257941043976	0.9267427415547165	0.8594588467582605	0.8844203724455162	0.8204186188586433	0.650902442978214	0.729352535554099	0.8153112137463208	0.8438053335211382	0.8712897239725911	0.8469987118970952	1.0	0.8855655380173716	0.8431056490250882	0.8713276461221685	0.7375824754662444	0.8371402031877109	0.6406397091579491	0.8097454090237214	0.7832344926537295	0.8349511366851791	0.8010704047626886	0.7679051929591487	0.8799688955028081	0.8984565685121975	0.7574607662024467
LiJ_2014__MH0265__bin.20	0.7284603808258326	0.8324388597255822	0.8935774069899053	0.7824189590791277	0.8637160743873499	0.7970111032941424	0.8576503112906326	0.8039216363589609	0.7499250607286362	0.719877963171714	0.7753364782879534	0.814332150041279	0.817077172672747	0.8492621024524427	0.8770685062002892	0.8057908002593033	0.6308067380480018	0.7141979310236302	0.7887069492596844	0.8205437616558873	0.8415950761540361	0.8206021010630438	0.8156194551176135	1.0	0.8299103069996158	0.8562018052208396	0.7302481766056674	0.8123996571792206	0.6224695761910738	0.7867855869424125	0.7669617028658849	0.8219796019333373	0.7772651330311199	0.7516238121501795	0.8588769740884755	0.8922785875568954	0.7393011476359298
ZeeviD_2015__PNP_Main_215__bin.1	0.742098732230616	0.8491703262149405	0.8953829768920273	0.795936202572934	0.8883104356739753	0.8196458746117886	0.8666735581352346	0.8159104789996224	0.7609387992288694	0.7341510294165493	0.7868798244569983	0.8189988727918643	0.8172646113891265	0.8668947166185569	0.893426733324465	0.8203208816027854	0.6466620513046497	0.7376722678381614	0.8200577153628544	0.8425796386756355	0.8572535246361078	0.8378253490453325	0.8332201457669155	0.8905166665774346	1.0	0.8707853761938749	0.7449997384811231	0.8303277881721808	0.6444574677641948	0.8332160273594047	0.7936158917814295	0.8263498183576368	0.8073495453072188	0.7767250670579704	0.8647593223242809	0.9047951854168838	0.7638377462756212
LeChatelierE_2013__MH0181__bin.38	0.7147527489231144	0.9747206645121159	0.8781139261622025	0.7863432346012756	0.8549513355253004	0.7815438245303874	0.8536051310113449	0.7944551496415059	0.7355873489514883	0.7104257186643033	0.770764834363059	0.7953433951792316	0.796707528299916	0.8342882265178124	0.866800585563886	0.7914673083548865	0.6251233566093419	0.7064603785586335	0.7925036597742866	0.8240583973696395	0.8432170624211726	0.8147569582481725	0.8149268902597777	0.869453629607457	0.8240821722611715	1.0	0.7167303521957866	0.8081888521482368	0.6167873339849992	0.785058610953911	0.7627359365670303	0.8089473101633374	0.7804540770431206	0.7298084912999487	0.8606424989047959	0.8856295201525335	0.7427798382683772
SchirmerM_2016__G88826__bin.7	0.7882524182969571	0.858260455722508	0.9115279304132444	0.8314211098165386	0.8880890337787546	0.8629372117466231	0.8858383629149255	0.9177330913318977	0.8017665082346468	0.7748854654877164	0.858654898252519	0.8486778506860089	0.8489984850147785	0.8864369761834354	0.8976941646948534	0.8706525651465213	0.6890412554295757	0.7704660796198781	0.8406965001972213	0.8649468077713326	0.8922812437544602	0.8584123855912972	0.8482872423482704	0.911876362635988	0.866983243141948	0.8813552336005606	1.0	0.851853520435526	0.6711609790418257	0.830333637033313	0.8700141721331864	0.8578497178753399	0.832283323803768	0.8164898065602072	0.8956649184347485	0.9145717998034019	0.7825552878543812
NielsenHB_2014__O2_UC13_2__bin.58	0.7070964983203045	0.8284314568747096	0.8747056129925939	0.78305960973396	0.853157917587202	0.7967257201883748	0.8347107573415511	0.7792599182310649	0.7356066768406816	0.7159668140342428	0.769103105695892	0.7979671629980414	0.8085736964850498	0.8333370195706434	0.8634199926766751	0.8012733082833029	0.632355579365918	0.7089465798680655	0.7947748814874704	0.8277245184750117	0.8413894001836565	0.9352561566306807	0.822787008389057	0.8669460834547744	0.8257736797741074	0.8493074379258115	0.7279839476652601	1.0	0.6340700892970509	0.7947290083120556	0.7615721228713004	0.8126916331423862	0.793023099601313	0.7463246166108407	0.8416535805242157	0.8685303463342827	0.724805591940083
NielsenHB_2014__MH0096__bin.49	0.7485861715164529	0.8548604232178116	0.9032380661131019	0.823685283552388	0.8816428332413679	0.8385249425493677	0.8726163804661202	0.8342330423683179	0.7458798423071553	0.7659654033067632	0.815056054532118	0.8621821932956165	0.8353460444934926	0.8574891913034036	0.8862399918450019	0.8372257937272994	0.6685879665024587	0.9578073027122017	0.8596969132888796	0.8693987018483924	0.8876117157185374	0.8328591024626765	0.8516837411940423	0.8984952033985069	0.8669239479941585	0.8767237959743561	0.7758162200253957	0.8576548397033176	1.0	0.8204914272797984	0.7972995432757829	0.8637810604600039	0.8207213406107827	0.753222664689966	0.8893801093390241	0.9105958467126272	0.7699199125996938
ZeeviD_2015__PNP_Main_568__bin.27	0.7612093475557982	0.8271489802207809	0.8671957629342376	0.7779368382499128	0.8589248538888025	0.7972768866010935	0.8375597872141097	0.8193490352443058	0.7749792178096483	0.743229626564917	0.7776434924931888	0.7937185856156297	0.8316882090690468	0.8644907928856024	0.8758180934136671	0.7955698008173834	0.6494263861116892	0.7246420185579343	0.8303210991478985	0.8287530558615952	0.8479019207788415	0.8722169775128433	0.8237030153993805	0.8689838155380838	0.8576340477772063	0.8538608243948366	0.7344165365616063	0.8225304801925909	0.6278150276961634	1.0	0.7830101937650462	0.8182405104555295	0.8107669762199177	0.786098378501656	0.8534212296698037	0.8679829639027873	0.7674738903200563
ZellerG_2014__CCIS83445808ST-4-0__bin.18	0.8076264737281895	0.8663800063773045	0.9312988731457714	0.8344684662309904	0.9069768711270498	0.8828986804620225	0.8976551806955992	0.8661803176006779	0.8171746903800501	0.7947831648260274	0.8553284380016385	0.849942754367794	0.8624494580428408	0.8913242731942608	0.9202923370910303	0.8819448140278864	0.68748160611639	0.7528630776361761	0.8418851530257399	0.8652109855209716	0.8908821376797256	0.8686243444726921	0.8549276958325999	0.9089592029916016	0.8765368416695437	0.8901734472150694	0.8257176400698502	0.8457838603252061	0.6546280262060815	0.8402003074024493	1.0	0.8660311196081187	0.8385213751142296	0.8274466082702084	0.910161884370646	0.9369342814683812	0.7890840744334229
LeChatelierE_2013__MH0117__bin.15	0.739710465867475	0.8277268215191157	0.8898539844107115	0.7909586397998749	0.8650933907544406	0.7972501280352149	0.8599346086065128	0.8142900031500564	0.7503997121825867	0.7223420320615784	0.7807425179998825	0.9264874570666198	0.8144148554526575	0.8505020992846867	0.8813114584432807	0.8037896780823015	0.643664957203177	0.7301346228166762	0.8120981059823557	0.823368079783907	0.8596828505094918	0.8283297267172016	0.8228723668587776	0.8795602406199574	0.8240576423367587	0.8524217034371756	0.7351065372090664	0.8149068720925122	0.6403399432497001	0.7927390172070294	0.781929025572955	1.0	0.8015341226682087	0.7569047635671124	0.8695223619098624	0.8853777829434506	0.7523221912236224
KarlssonFH_2013__S187__bin.8	0.7420686318441047	0.8454149949056217	0.8687802633408361	0.7987860442873015	0.8566006743433159	0.8158654481481815	0.8553700171620504	0.8299519316238434	0.7522147739985684	0.7438420867537984	0.7954931000981857	0.8127386577442945	0.819803206768055	0.8636471444578027	0.862608037624793	0.8155004263609437	0.656625984816299	0.7307275598767018	0.8375971579954622	0.8367909247319049	0.8572932687485821	0.84208115794553	0.8274505853907778	0.8717133511453634	0.8438305076428589	0.861949018336749	0.7474983309292689	0.8334278171567988	0.6376797183478115	0.823275648699244	0.7935018373767674	0.8400825775703582	1.0	0.7699609452514669	0.8598531562116765	0.8637719750218346	0.7662409944433181
XieH_2016__YSZC12003_36008__bin.37	0.8193017131431637	0.8317652799064957	0.8984119151845277	0.798644573331422	0.876086565002775	0.8341401021049498	0.8633941993509094	0.8265534433773288	0.8484404920738183	0.7514472218853029	0.8129601246724225	0.8256603007281135	0.8598721666611534	0.8849339147949263	0.9064501990274669	0.8327627144185568	0.6760409889992759	0.7222234473836066	0.8250474137455756	0.8421600085271231	0.8657676432428062	0.8853221378086028	0.84660458773932	0.8997185498009724	0.8664880381368236	0.8602897935480551	0.7826929721067508	0.8371659444340306	0.6246430186016253	0.851976767264668	0.835748126421953	0.846725878716374	0.821807933900093	1.0	0.8859644286643659	0.9031808558732399	0.7672940718116094
LiJ_2014__MH0192__bin.71	0.7571707128587846	0.855536899718569	0.9131328461570635	0.804390959952358	0.8803777109885536	0.8137596424452822	0.8739711239511071	0.8253694154482281	0.7671293447021074	0.7360341142892425	0.7931580215783635	0.8264847822146802	0.837435293789598	0.858689802560165	0.8961772795806221	0.812899614999293	0.6455053706901531	0.73621097959078	0.8127466504141795	0.8438956574389984	0.8748972767125363	0.8374452524214413	0.8411538469198947	0.8913991280221958	0.8364223017584952	0.8796172698609974	0.7444256558257001	0.8185632881012275	0.639485975258775	0.80195388356766	0.7970566267723875	0.8433686466418497	0.7957213734148347	0.7681594655799808	1.0	0.9131734773749843	0.762528855135766
