	LeChatelierE_2013__MH0430__bin.81	NielsenHB_2014__MH0181__bin.46	LeChatelierE_2013__MH0224__bin.21	ZellerG_2014__CCIS21278152ST-4-0__bin.12	XieH_2016__YSZC12003_37270__bin.104	CosteaPI_2017__SID713B044-11-90-0__bin.13	LeChatelierE_2013__MH0415__bin.106	SchirmerM_2016__G88820__bin.19	LeChatelierE_2013__MH0443__bin.25	KarlssonFH_2013__S384__bin.11	ZellerG_2014__CCIS96387239ST-4-0__bin.9	NielsenHB_2014__MH0117__bin.40	LeChatelierE_2013__MH0152__bin.1	LiJ_2014__MH0328__bin.60	ZellerG_2014__CCIS51595129ST-4-0__bin.55	CosteaPI_2017__SID713B044-11-0-0__bin.60	ZeeviD_2015__PNP_Main_85__bin.45	LeChatelierE_2013__MH0096__bin.63	ZellerG_2014__CCIS62605362ST-3-0__bin.54	YuJ_2015__SZAXPI015263-84__bin.29	LiJ_2014__MH0264__bin.15	LiJ_2014__O2.UC13-1__bin.12	NielsenHB_2014__MH0152__bin.14	LiJ_2014__MH0265__bin.20	ZeeviD_2015__PNP_Main_215__bin.1	LeChatelierE_2013__MH0181__bin.38	SchirmerM_2016__G88826__bin.7	NielsenHB_2014__O2_UC13_2__bin.58	NielsenHB_2014__MH0096__bin.49	ZeeviD_2015__PNP_Main_568__bin.27	ZellerG_2014__CCIS83445808ST-4-0__bin.18	LeChatelierE_2013__MH0117__bin.15	KarlssonFH_2013__S187__bin.8	XieH_2016__YSZC12003_36008__bin.37	LiJ_2014__MH0192__bin.71	ZellerG_2014__CCIS09568613ST-4-0__bin.97	XieH_2016__YSZC12003_35989__bin.62
LiJ_2014__MH0328__bin.60	0.9786703672429639	0.9780206346648881	0.9796165185524668	0.9794131453870205	0.9787459770864326	0.9781052647908477	0.97959424990287	0.9774881833118022	0.9784564081855958	0.9796977700670232	0.9789963996827042	0.9792295260066316	0.9780645308300937	1.0	0.9785223379058717	0.9783760106675186	0.9782209095099187	0.9774431313094245	0.9795569548866744	0.9789368919316248	0.9743741472820143	0.9776530494534107	0.9777012014083352	0.9791644171931172	0.9788864768537637	0.9779158481429028	0.9779556394984856	0.9776546808981951	0.9775437869628155	0.9780550702298182	0.980017114612388	0.9791111222482316	0.9783201346958299	0.977463064749158	0.9792661824944816	0.9784911710416341	0.9651635314279752
ZellerG_2014__CCIS51595129ST-4-0__bin.55	0.9780578963180078	0.9788766854783858	0.9829023247707177	0.9788792190032	0.9787328509022902	0.9780635324938917	0.9790063546723429	0.9781484454159409	0.9783498439819444	0.9792753366192373	0.9786164531150255	0.978912018543154	0.9777266761568207	0.9785223379058717	1.0	0.9784191281223288	0.9779341565309392	0.9778954161501795	0.979188728850727	0.978615266678413	0.9739774546031552	0.9765858007348174	0.977922463903346	0.9779628484429599	0.9777171441564347	0.9786133035522167	0.9790718145636377	0.977035595105673	0.977959822465673	0.9779321796268133	0.979203913737478	0.9785581226728928	0.9776459809502251	0.9772325057171345	0.9791530386059838	0.9998995857037957	0.9638392823733963
CosteaPI_2017__SID713B044-11-0-0__bin.60	0.9778980434775286	0.9783621960888929	0.9788582878700429	0.97891826276696	0.9788357100790342	0.9995541378954202	0.9785317712841081	0.9779520083226648	0.9782193407573941	0.9792624445149017	0.9794147076292534	0.978357424028351	0.9784704721978795	0.9783760106675186	0.9784191281223288	1.0	0.9787424840486764	0.9769907925790123	0.978907359452009	0.9791588254622576	0.9751525421924956	0.9783717316532353	0.9787790021298556	0.9791474768824799	0.978544475029145	0.9782295366893943	0.9780438982054369	0.9789216010055823	0.9773508200877356	0.9779037364497162	0.9789530393002825	0.978267106799533	0.9792866849546754	0.9778014897546997	0.979210812201058	0.9783826235184	0.9644341783989058
ZeeviD_2015__PNP_Main_85__bin.45	0.9780073927619702	0.9778167189297917	0.9784699965060829	0.9788539690090016	0.9784822414483504	0.9785664499973192	0.9786449149150233	0.977691947152638	0.9777101829403131	0.9787481638337244	0.9781028096313923	0.9782517155783551	0.9779108771280742	0.9782209095099187	0.9779341565309392	0.9787424840486764	1.0	0.9771608287262185	0.9785856868042302	0.9775922099881439	0.9763150429166144	0.9780984582430446	0.9781216712370459	0.9784640755370735	0.9780297948172689	0.9776289298860601	0.9779636643647386	0.9782546710733078	0.9770832911648618	0.9783815991651776	0.9781912793595112	0.9782051025987352	0.9790668493730966	0.9781607949941269	0.9787639237363994	0.9778931401119494	0.9659566430810373
LeChatelierE_2013__MH0096__bin.63	0.9775664814065537	0.9773387533215504	0.9776206780883907	0.9774585904383907	0.977457638139052	0.9767322201185988	0.9775357272045049	0.9775505699059196	0.9764198464260186	0.978053007876226	0.9784310066307815	0.9778034532305	0.9773310001205858	0.9774431313094245	0.9778954161501795	0.9769907925790123	0.9771608287262185	1.0	0.977883162083836	0.978068660955409	0.9735680672331233	0.9763402861575591	0.9777428808614809	0.9776667897855786	0.9772172022971022	0.9767383212017097	0.9776943217099642	0.9772024136163371	0.9993468204316881	0.9771627009646302	0.977404269466916	0.9776037164369189	0.9772703722125508	0.9749922471004155	0.9775956888257202	0.977852513806181	0.9632760142259756
ZellerG_2014__CCIS62605362ST-3-0__bin.54	0.9788743733283949	0.9788300131584491	0.9790774979283711	0.9798839183422717	0.9790471701206326	0.9782479974023145	0.9793429617773075	0.9783592094713275	0.9788968169420665	0.9799381748775673	0.9787458527851821	0.9794160598040317	0.9784992186036158	0.9795569548866744	0.979188728850727	0.978907359452009	0.9785856868042302	0.977883162083836	1.0	0.9788694647998782	0.9749518229797124	0.9775192209072635	0.9781982521603004	0.9787170707800518	0.9787984458780573	0.9784744023821944	0.9790329692409875	0.9779464200667972	0.9781806629008863	0.9791935370986933	0.9801078383505032	0.9794312206985539	0.9786827290573052	0.977412855062146	0.9798347690074951	0.9792732495776937	0.9647909358285818
YuJ_2015__SZAXPI015263-84__bin.29	0.978203132307939	0.9782288081358917	0.9786962889782591	0.9788053276899132	0.9785768437376082	0.9787678905290996	0.9793351489084166	0.9794364732211484	0.978360346494946	0.9835246697508955	0.978920118532437	0.9789199265768528	0.9785570875878019	0.9789368919316248	0.978615266678413	0.9791588254622576	0.9775922099881439	0.978068660955409	0.9788694647998782	1.0	0.9747138158805154	0.9789008132143366	0.9783929604258302	0.9791603023017971	0.9802915066896851	0.9780996403679775	0.9792394095812016	0.9791177527928752	0.9782468979575298	0.9779456858301945	0.9792993376426462	0.9786634955782453	0.9786320827854509	0.9777802907898758	0.9796301040343963	0.9786376584740927	0.964670254828734
LiJ_2014__MH0264__bin.15	0.9741942006226078	0.973749823196115	0.9749123649324657	0.9749414575022652	0.974428406907389	0.9752225134324355	0.9749408862964846	0.9751647660393723	0.9736151787260152	0.975276620968888	0.9745184951849518	0.9746858323743007	0.9742153193176386	0.9743741472820143	0.9739774546031552	0.9751525421924956	0.9763150429166144	0.9735680672331233	0.9749518229797124	0.9747138158805154	1.0	0.9749046618560667	0.9739672060584802	0.9744110925112129	0.9742143048032609	0.9735883104726932	0.9754617074162408	0.9756216176425191	0.9736071307903034	0.9750983901216465	0.9741754718961348	0.9741557320401814	0.9746417557077827	0.9734066567556762	0.9758651730523832	0.9741018856044108	0.96407991172732
LiJ_2014__O2.UC13-1__bin.12	0.9773318510460811	0.977675758786426	0.9774474726377081	0.9781110529883333	0.9774925257513587	0.9783483817802597	0.9775996799204002	0.9776323310365174	0.9764625518117499	0.9785544486836835	0.9778084033059078	0.9768656850655256	0.9781325605636206	0.9776530494534107	0.9765858007348174	0.9783717316532353	0.9780984582430446	0.9763402861575591	0.9775192209072635	0.9789008132143366	0.9749046618560667	1.0	0.9782146033628394	0.97834494700177	0.9776753703871018	0.9774825072804503	0.977778893879806	0.9998804578857072	0.9765276208874618	0.9778286811408584	0.9777317425582179	0.9764987380296801	0.9779874339603022	0.977059873107527	0.9778659060717355	0.9764401812853789	0.9630734820022389
NielsenHB_2014__MH0152__bin.14	0.9773341486990315	0.9776008808848187	0.9781061425169124	0.9783189829427466	0.9785219604870333	0.9788036993806942	0.9778795323583179	0.9770721261552888	0.9770588560097837	0.9785205722815288	0.9824187209570576	0.9779081349650095	0.9998080284567467	0.9777012014083352	0.977922463903346	0.9787790021298556	0.9781216712370459	0.9777428808614809	0.9781982521603004	0.9783929604258302	0.9739672060584802	0.9782146033628394	1.0	0.9778864804047664	0.9778689566538373	0.9772883534511971	0.9774440491587632	0.9782637385006241	0.9776384504437587	0.9777086761161512	0.9785768992266628	0.9777840785977954	0.977144780056251	0.9773549499549433	0.9787541536169666	0.9779412731928251	0.9639462099344144
LiJ_2014__MH0265__bin.20	0.978655296575102	0.9780580096134031	0.9788156917251791	0.9791047586204578	0.9790989565793974	0.9786873146610312	0.9797380009926463	0.978042543971879	0.9776884986359606	0.9802768773734698	0.9793037284023993	0.9792509364678776	0.9778680128431855	0.9791644171931172	0.9779628484429599	0.9791474768824799	0.9784640755370735	0.9776667897855786	0.9787170707800518	0.9791603023017971	0.9744110925112129	0.97834494700177	0.9778864804047664	1.0	0.9790398881451216	0.9778907874335717	0.9788700873081613	0.9787398636573187	0.9782503662839057	0.9775507975437303	0.9793612581148861	0.9787408386761536	0.978129829984544	0.9771674756034092	0.9784943791630465	0.9779484452730564	0.9642495105432807
ZeeviD_2015__PNP_Main_215__bin.1	0.9779361443121829	0.977543277087619	0.9790275290418715	0.9786122522557192	0.9780207672077628	0.9783280440134337	0.9788297523982467	0.9784097374222658	0.9779041082332443	0.9798921387497396	0.9786299986221825	0.9782395888366474	0.977790030421376	0.9788864768537637	0.9777171441564347	0.978544475029145	0.9780297948172689	0.9772172022971022	0.9787984458780573	0.9802915066896851	0.9742143048032609	0.9776753703871018	0.9778689566538373	0.9790398881451216	1.0	0.9775277730132628	0.9790417687093239	0.9782020460296013	0.9773296192665134	0.9783000898924433	0.9790447516108284	0.9777695802052339	0.9776321117736122	0.9772727743796908	0.9784021475304192	0.9777319881263379	0.9638824460590929
LeChatelierE_2013__MH0181__bin.38	0.9766273714526732	0.9998492753020591	0.9783763244745527	0.9789407593010595	0.977773855228513	0.9775406168664502	0.9785875523448154	0.9770589760710644	0.978070475467912	0.978747715912392	0.9779600265856437	0.9777918970227879	0.977626116733304	0.9779158481429028	0.9786133035522167	0.9782295366893943	0.9776289298860601	0.9767383212017097	0.9784744023821944	0.9780996403679775	0.9735883104726932	0.9774825072804503	0.9772883534511971	0.9778907874335717	0.9775277730132628	1.0	0.9771470594799213	0.9776455556550888	0.9774233754811422	0.9769954376968664	0.9790617301738819	0.9773263003050345	0.9762223157172185	0.9765950111845972	0.9783369877713304	0.9786882329809727	0.9642545974493302
SchirmerM_2016__G88826__bin.7	0.978794996878554	0.9771273481463374	0.9787971953978505	0.9793803781910647	0.978714796013494	0.9777122895729854	0.9789474799262727	0.9995844722066196	0.9784296832824781	0.9791647614785188	0.9783846807069855	0.9786166949165188	0.9770861923652265	0.9779556394984856	0.9790718145636377	0.9780438982054369	0.9779636643647386	0.9776943217099642	0.9790329692409875	0.9792394095812016	0.9754617074162408	0.977778893879806	0.9774440491587632	0.9788700873081613	0.9790417687093239	0.9771470594799213	1.0	0.9780866650084415	0.9776034380209598	0.9782490487029102	0.9784018838524545	0.9784894508217065	0.9779870547865358	0.9776184882465788	0.9790074426348195	0.9789707244123977	0.9637090681587459
NielsenHB_2014__O2_UC13_2__bin.58	0.9774821703179107	0.9777469580564433	0.9777918796251656	0.9782086028690556	0.9779645443913442	0.9789363445310487	0.977801810170116	0.9779261986133263	0.9767631830838844	0.9785874873760841	0.9787031105936141	0.976951786947319	0.9781803407030096	0.9776546808981951	0.977035595105673	0.9789216010055823	0.9782546710733078	0.9772024136163371	0.9779464200667972	0.9791177527928752	0.9756216176425191	0.9998804578857072	0.9782637385006241	0.9787398636573187	0.9782020460296013	0.9776455556550888	0.9780866650084415	1.0	0.9771987731447729	0.9779929879173631	0.9777483889457093	0.9766440955105926	0.9780726657722026	0.9772364900485733	0.9778543070560428	0.9771361110560713	0.9635593515660903
NielsenHB_2014__MH0096__bin.49	0.977878629541767	0.9774700955839082	0.9781842420882554	0.977274758963761	0.9779435893717253	0.9771339849449315	0.9779876303049457	0.9777790764495612	0.9768714491985981	0.9781018334780053	0.9790044917650973	0.9779747780447832	0.9772807406427996	0.9775437869628155	0.977959822465673	0.9773508200877356	0.9770832911648618	0.9993468204316881	0.9781806629008863	0.9782468979575298	0.9736071307903034	0.9765276208874618	0.9776384504437587	0.9782503662839057	0.9773296192665134	0.9774233754811422	0.9776034380209598	0.9771987731447729	1.0	0.9778786976407597	0.9776056897728778	0.9777546026581848	0.9772287253165517	0.9752540374123261	0.978060360662789	0.9781267276320558	0.9632847114014318
ZeeviD_2015__PNP_Main_568__bin.27	0.9773270547050525	0.9770875511331286	0.9775770203045928	0.9780299194721723	0.9777465941421948	0.977470716452941	0.9779667476773366	0.9777669521298956	0.9770990856844165	0.9790172147400479	0.9776720642055395	0.9777277291651763	0.9777922307694225	0.9780550702298182	0.9779321796268133	0.9779037364497162	0.9783815991651776	0.9771627009646302	0.9791935370986933	0.9779456858301945	0.9750983901216465	0.9778286811408584	0.9777086761161512	0.9775507975437303	0.9783000898924433	0.9769954376968664	0.9782490487029102	0.9779929879173631	0.9778786976407597	1.0	0.978136529264706	0.9777464169461957	0.9782884126608216	0.9768256625472176	0.9792668387620225	0.9777775655412827	0.9635191260087749
ZellerG_2014__CCIS83445808ST-4-0__bin.18	0.9793025810963758	0.9791051834792823	0.9795931939993435	0.9791829684752823	0.979351233842365	0.9785508447574222	0.9795203615058242	0.9782318223078871	0.979165213220546	0.9800266759699766	0.9799238728935805	0.97904302213904	0.9789826367303271	0.980017114612388	0.979203913737478	0.9789530393002825	0.9781912793595112	0.977404269466916	0.9801078383505032	0.9792993376426462	0.9741754718961348	0.9777317425582179	0.9785768992266628	0.9793612581148861	0.9790447516108284	0.9790617301738819	0.9784018838524545	0.9777483889457093	0.9776056897728778	0.978136529264706	1.0	0.978918732152057	0.977899139826586	0.9773126797127175	0.9788475254848207	0.9790638181367055	0.9652990929831395
LeChatelierE_2013__MH0117__bin.15	0.9773762138490717	0.9776837862905886	0.9791749330927898	0.9791737952430511	0.9785134501723226	0.9777296715761183	0.9788621116850938	0.9777865889051796	0.9786003429943774	0.9789854878857911	0.9783276826388846	0.999716820841986	0.9776265023057787	0.9791111222482316	0.9785581226728928	0.978267106799533	0.9782051025987352	0.9776037164369189	0.9794312206985539	0.9786634955782453	0.9741557320401814	0.9764987380296801	0.9777840785977954	0.9787408386761536	0.9777695802052339	0.9773263003050345	0.9784894508217065	0.9766440955105926	0.9777546026581848	0.9777464169461957	0.978918732152057	1.0	0.97751595645839	0.9768592430516244	0.9797373120459498	0.9783791241457621	0.9635664032192313
KarlssonFH_2013__S187__bin.8	0.9776033198917338	0.9763724843441858	0.9772445011700462	0.9786734819266751	0.9780144548754488	0.9791111129478348	0.9771438602737073	0.977944659781516	0.9776465303058022	0.9792849411484691	0.9784477190277622	0.9775665021263905	0.9772793863720448	0.9783201346958299	0.9776459809502251	0.9792866849546754	0.9790668493730966	0.9772703722125508	0.9786827290573052	0.9786320827854509	0.9746417557077827	0.9779874339603022	0.977144780056251	0.978129829984544	0.9776321117736122	0.9762223157172185	0.9779870547865358	0.9780726657722026	0.9772287253165517	0.9782884126608216	0.977899139826586	0.97751595645839	1.0	0.9782617493636798	0.9792163100837514	0.9777144917438524	0.9627963352889348
XieH_2016__YSZC12003_36008__bin.37	0.9772039680439086	0.9768116051503628	0.9769407356522826	0.9771732800277021	0.977014332866399	0.978078069503935	0.9772501063443644	0.9766147235120853	0.9773143914376196	0.9778856087854901	0.979001664795685	0.9771751991195674	0.9769560428661659	0.977463064749158	0.9772325057171345	0.9778014897546997	0.9781607949941269	0.9749922471004155	0.977412855062146	0.9777802907898758	0.9734066567556762	0.977059873107527	0.9773549499549433	0.9771674756034092	0.9772727743796908	0.9765950111845972	0.9776184882465788	0.9772364900485733	0.9752540374123261	0.9768256625472176	0.9773126797127175	0.9768592430516244	0.9782617493636798	1.0	0.9775560793855981	0.9771757749161681	0.9626858917935247
LiJ_2014__MH0192__bin.71	0.978694942970948	0.9787090062243415	0.9796665915920086	0.9790790698576471	0.9787526045530133	0.9788987036186931	0.9794284683713036	0.9782074494076213	0.9787517572187001	0.979562419153042	0.9791534302029383	0.9799235159067927	0.9783949238332988	0.9792661824944816	0.9791530386059838	0.979210812201058	0.9787639237363994	0.9775956888257202	0.9798347690074951	0.9796301040343963	0.9758651730523832	0.9778659060717355	0.9787541536169666	0.9784943791630465	0.9784021475304192	0.9783369877713304	0.9790074426348195	0.9778543070560428	0.978060360662789	0.9792668387620225	0.9788475254848207	0.9797373120459498	0.9792163100837514	0.9775560793855981	1.0	0.9791185009056907	0.964438174650158
