	WenC_2017__RA123__bin.6	Bengtsson-PalmeJ_2015__TRAVELRES26__bin.89	NielsenHB_2014__V1_UC54_0__bin.97	LeChatelierE_2013__MH0151__bin.16	XieH_2016__YSZC12003_37264__bin.82	LeChatelierE_2013__MH0436__bin.17	HMP_2012__SRS015663__bin.27	LeChatelierE_2013__MH0157__bin.32	Bengtsson-PalmeJ_2015__TRAVELRES17__bin.14	LeChatelierE_2013__MH0454__bin.24	Bengtsson-PalmeJ_2015__TRAVELRES55__bin.37	LeChatelierE_2013__MH0438__bin.16	Bengtsson-PalmeJ_2015__TRAVELRES18__bin.150	LeChatelierE_2013__MH0250__bin.4	XieH_2016__YSZC12003_36051__bin.26	LiJ_2014__V1.CD43-0__bin.36	CosteaPI_2017__SID713A051-11-0-0__bin.14	Bengtsson-PalmeJ_2015__TRAVELRES66__bin.11	NielsenHB_2014__MH0157__bin.26	LiJ_2017__nHM410727__bin.64	Bengtsson-PalmeJ_2015__TRAVELRES56__bin.61	HMP_2012__SRS051031__bin.1	WenC_2017__N244__bin.55	LeChatelierE_2013__MH0447__bin.102	VogtmannE_2016__MMRS18295921ST-27-0-0__bin.76	LeChatelierE_2013__MH0006__bin.78	CosteaPI_2017__SID713B014-11-0-0__bin.68	LeChatelierE_2013__MH0417__bin.59	LeChatelierE_2013__MH0288__bin.27	ZeeviD_2015__PNP_Main_548__bin.50	LiJ_2014__MH0361__bin.10	Bengtsson-PalmeJ_2015__TRAVELRES63__bin.21	Bengtsson-PalmeJ_2015__TRAVELRES25__bin.119
HMP_2012__SRS051031__bin.1	0.9803479110752271	0.9856127788823967	0.9980597096188119	0.9978071694730073	0.9972160579589887	0.9971049212070712	0.9997182276599031	0.9979552875180014	0.998496084546862	0.9943932295385348	0.9843977138565208	0.9971020329058464	0.9991568066622023	0.9984008525282495	0.9976905609047089	0.9980740488954161	0.9849629741574731	0.9856279882046437	0.9977277314142627	0.9852040319960953	0.9855872981957807	1.0	0.9854731116094861	0.9987930037437341	0.9968265637366579	0.9979957331235072	0.9842651354396895	0.9984573420905838	0.9969871426545979	0.9986153153833038	0.9974188608247154	0.9855098242150719	0.9853149485519083
WenC_2017__N244__bin.55	0.9941549633726523	0.9992205970925047	0.9842724767521539	0.98419687431355	0.9835628836992473	0.9833152276138453	0.9855649040026134	0.9847738715354198	0.9846491048558179	0.9812321309677672	0.9979379235025433	0.9835200415440107	0.9853251434148352	0.9845985221225392	0.9845589612471307	0.9839585094510629	0.9983507792086949	0.9987859631040402	0.9847863187809826	0.9985450586313249	0.9990526373175228	0.9854731116094861	1.0	0.9844913827497672	0.9833089759485902	0.9851634952651259	0.9982018902944848	0.9843821291376595	0.9837099523745578	0.9847387411139755	0.9837255894034335	0.9991809345134294	0.9987216975617166
LeChatelierE_2013__MH0447__bin.102	0.9797373350816895	0.9850786309989793	0.9980740095585922	0.9977257838616436	0.9970870086352254	0.9968616460426676	0.9989454786653057	0.9978098641272445	0.9982289041314873	0.9942478217515107	0.9838837191618821	0.9973852962735757	0.9989677129695379	0.9983133026277267	0.9977614780916536	0.9979282038647397	0.9841835402400548	0.9844478606370792	0.9974690000918351	0.9845521149887182	0.9848362841261292	0.9987930037437341	0.9844913827497672	1.0	0.996595297359648	0.9982166733138778	0.9835425812115891	0.9982235702779234	0.9967471271070546	0.9981008659894135	0.9971804904135347	0.9848179290949143	0.9846207688612674
VogtmannE_2016__MMRS18295921ST-27-0-0__bin.76	0.9788122449823631	0.9834538167355488	0.9965025643482568	0.9957444544320392	0.994838551737713	0.9948321786152807	0.9969668383464408	0.9957615739752728	0.9966889254134167	0.9921497168497185	0.9824571164970426	0.995387179531237	0.997147849438462	0.9961013934935502	0.9960286530995507	0.9958407314493778	0.9826883917086923	0.9833783346883836	0.9954120554039217	0.9830269450171936	0.9833146346679825	0.9968265637366579	0.9833089759485902	0.996595297359648	1.0	0.9961819379708865	0.9815940728240804	0.9963300292580183	0.9946648574781626	0.9960337757951315	0.9951184651512651	0.9833145942195928	0.982994478988593
LeChatelierE_2013__MH0006__bin.78	0.9801075923998185	0.985359435848858	0.9976557613503634	0.997177199119397	0.9966856012409633	0.9966150114539819	0.9981743289527287	0.9972958795710818	0.9981108459280607	0.993724560002562	0.9841614524572135	0.9971188610067159	0.9986477983096189	0.997887261258357	0.9971840634817273	0.9975305357473716	0.9843772380081824	0.9853097621872715	0.9970677837306471	0.9846256474533377	0.9853242247268496	0.9979957331235072	0.9851634952651259	0.9982166733138778	0.9961819379708865	1.0	0.9830058125316795	0.9980126867064162	0.9960158393397075	0.9982328205250616	0.9970184585169618	0.9850646431090364	0.9847287401108483
CosteaPI_2017__SID713B014-11-0-0__bin.68	0.9925489081905999	0.9980310153922652	0.9829229268292683	0.9831131227085412	0.9824394051350854	0.9822074589716427	0.984302361442724	0.9833118986540855	0.9837524005748661	0.9801571821600155	0.9969988316814488	0.9823984244148879	0.9844779274640155	0.9834107329331759	0.9840399851559882	0.9828381032732642	0.9969042645295038	0.9976212480684682	0.9829926351179159	0.9974018686407864	0.9977479157119313	0.9842651354396895	0.9982018902944848	0.9835425812115891	0.9815940728240804	0.9830058125316795	1.0	0.9832807201372958	0.9823876068768962	0.9835531732129289	0.9821221821838599	0.9979163219779451	0.9975423514893139
LeChatelierE_2013__MH0417__bin.59	0.9799934807668788	0.9850447476163839	0.9978035011109626	0.9976331122860667	0.9966704934941156	0.996798146221859	0.9986102551361189	0.9973522550974157	0.9979270298446142	0.9941586691945845	0.9838646958846892	0.9971401016871971	0.9987346229754624	0.9980415744738745	0.9977217856352741	0.9975556500474553	0.9845841246516579	0.9845367428654764	0.9971374421375674	0.9843202800760887	0.9851639169327044	0.9984573420905838	0.9843821291376595	0.9982235702779234	0.9963300292580183	0.9980126867064162	0.9832807201372958	1.0	0.9966345755834607	0.9980211862701226	0.9970742583008846	0.9846815460494486	0.9846350260491212
LeChatelierE_2013__MH0288__bin.27	0.9791499528620818	0.9838486427531459	0.9964003814521147	0.9954280672013079	0.9959929534397619	0.9955909946744435	0.9970668361995562	0.9959623957077247	0.9966395002055521	0.9932817879491024	0.9824697577777532	0.9958745192728039	0.9971083215399413	0.9968806156871317	0.9960477522607508	0.9963532914967785	0.9830386062399358	0.9837391957486858	0.9955586463127428	0.9833583841771341	0.9837569078524612	0.9969871426545979	0.9837099523745578	0.9967471271070546	0.9946648574781626	0.9960158393397075	0.9823876068768962	0.9966345755834607	1.0	0.9966910736249439	0.9963694268815427	0.9836520772590565	0.9833644961247959
ZeeviD_2015__PNP_Main_548__bin.50	0.978518613616097	0.985501577196912	0.9978126015034106	0.9968261980737417	0.9960819700729566	0.9967806743450648	0.9986433953999962	0.9972725782332865	0.997937211247806	0.9930109189252346	0.9837823153529679	0.9974268438554593	0.9989448834480711	0.9983147177035282	0.9974323205128518	0.9979973113626321	0.9845411873633876	0.984577251615019	0.9971092618382241	0.9849057357719713	0.9854620771400743	0.9986153153833038	0.9847387411139755	0.9981008659894135	0.9960337757951315	0.9982328205250616	0.9835531732129289	0.9980211862701226	0.9966910736249439	1.0	0.9963803983707196	0.985502515163921	0.9851249286090819
LiJ_2014__MH0361__bin.10	0.9790477450159485	0.9845515461366132	0.9966655189144351	0.9967199653945342	0.9979519103551229	0.9958189984157906	0.9975429228173631	0.9968938500568943	0.99695990822263	0.9942094195816596	0.9828665707421832	0.9960944782354672	0.9975803857259431	0.997408798046419	0.9969538654708862	0.9969291051741606	0.9837827678662473	0.983855597141734	0.9968651628233598	0.9838478235203298	0.9842754103186869	0.9974188608247154	0.9837255894034335	0.9971804904135347	0.9951184651512651	0.9970184585169618	0.9821221821838599	0.9970742583008846	0.9963694268815427	0.9963803983707196	1.0	0.9840584022242501	0.9839619792470427
Bengtsson-PalmeJ_2015__TRAVELRES63__bin.21	0.9940509150308702	0.999467244096506	0.9845132507315415	0.9842846757696491	0.9838978230944865	0.9831831213661776	0.985645685914679	0.9847606301889542	0.9847391402712136	0.9812669713003109	0.9980674843225578	0.9838475203126894	0.9855776569646175	0.9845841146806293	0.9845072637605365	0.9839598405517371	0.9986211707199387	0.9991219185833983	0.9846831537317396	0.9985548669147913	0.9990796767457881	0.9855098242150719	0.9991809345134294	0.9848179290949143	0.9833145942195928	0.9850646431090364	0.9979163219779451	0.9846815460494486	0.9836520772590565	0.985502515163921	0.9840584022242501	1.0	0.9989745304162265
Bengtsson-PalmeJ_2015__TRAVELRES25__bin.119	0.9939294906953298	0.9993857045732932	0.9841668507162007	0.984054396591908	0.98374147421934	0.9829706044428117	0.9853795780245072	0.9845479861602752	0.9845349223675575	0.9812092707594449	0.997661255296771	0.9835856455762653	0.9852023717103826	0.9843003130287037	0.9842173810680706	0.9837156149281171	0.9983373650447056	0.9988989334431396	0.9844948971673558	0.9980904822842444	0.9988404535548057	0.9853149485519083	0.9987216975617166	0.9846207688612674	0.982994478988593	0.9847287401108483	0.9975423514893139	0.9846350260491212	0.9833644961247959	0.9851249286090819	0.9839619792470427	0.9989745304162265	1.0
