	SchirmerM_2016__G89134__bin.13	NielsenHB_2014__V1_CD15_3__bin.32	CM_madagascar__V30_01_1FE__bin.35	ZeeviD_2015__PNP_DietIntervention_37__bin.2	FengQ_2015__SID31871__bin.44	SchirmerM_2016__G89263__bin.22	FengQ_2015__SID530119__bin.73	SchirmerM_2016__G89024__bin.26	WenC_2017__RA042__bin.75	VogtmannE_2016__MMRS42780924ST-27-0-0__bin.56	HeQ_2017__SZAXPI029555-35__bin.82	SchirmerM_2016__G88746__bin.15	BackhedF_2015__SID565_M__bin.29	LiJ_2014__V1.UC47-4__bin.64	SchirmerM_2016__G88880__bin.14	ZeeviD_2015__PNP_Main_23__bin.48	FengQ_2015__SID31233__bin.63	ZellerG_2014__CCIS02856720ST-4-0__bin.42	ZeeviD_2015__PNP_Main_325__bin.11	ZeeviD_2015__PNP_Main_45__bin.58	ZeeviD_2015__PNP_DietIntervention_36__bin.11	SmitsSA_2017__TZ_21460__bin.6	FengQ_2015__SID31137__bin.19	BackhedF_2015__SID345_M__bin.45	LiuW_2016__SRR3992967__bin.42	NielsenHB_2014__V1_UC47_0__bin.5	FengQ_2015__SID31009__bin.90	ZeeviD_2015__PNP_Main_162__bin.27	VogtmannE_2016__MMRS65742083ST-27-0-0__bin.59	ZeeviD_2015__PNP_Main_404__bin.3
HeQ_2017__SZAXPI029555-35__bin.82	0.9860122991398104	0.9831417690880474	0.9794567359041292	0.9841397242381147	0.9892343614234731	0.98346483579309	0.9887787017946186	0.981894096906665	0.9815125564170813	0.9842350342724699	1.0	0.9904733298368317	0.9838628729119816	0.9830562039559247	0.9804707674201253	0.9871754706793309	0.9838651449504214	0.9845750506579674	0.9893778630355252	0.9877632829482044	0.9841341530284711	0.980663572026482	0.9797367973352727	0.9846786712332356	0.983267008895396	0.9829427742946424	0.9840362545836561	0.9837401491519531	0.9847802755952961	0.9824508924120052
SchirmerM_2016__G88746__bin.15	0.9890129382220472	0.9871991396759734	0.9800836380070216	0.9877000232200808	0.9946931126910297	0.9882846295000303	0.99541847124514	0.9816389173420164	0.9791903266751286	0.9884145348910008	0.9904733298368317	1.0	0.9867021630052761	0.9873451259825327	0.9844097189490553	0.9887515959446078	0.987180599043523	0.9878258485496518	0.9936163525363052	0.9906224548249699	0.9876943613601908	0.9813866245327237	0.9795854415838926	0.9881393175587961	0.9861356544428704	0.9871917784794975	0.9872467178201938	0.9875428874696607	0.9881502270959618	0.9818205732796377
BackhedF_2015__SID565_M__bin.29	0.9891386225206166	0.987898032138749	0.9771772449864773	0.9904561206714797	0.9875158220333559	0.9886985908468696	0.9852168624855759	0.9802503566457254	0.9772880408674602	0.9887775489926727	0.9838628729119816	0.9867021630052761	1.0	0.987092007078871	0.9861610577710522	0.9913171191780138	0.9890814633449126	0.9880047704073596	0.9872155235332083	0.9898127124064261	0.9902079963834974	0.9799341659572368	0.9766229238953019	0.9895197808095587	0.9884214517468836	0.9868866681747415	0.9906357107573052	0.9894757880310644	0.9889747323537063	0.9803751641153093
LiJ_2014__V1.UC47-4__bin.64	0.9901485340296209	0.9879436263222213	0.9789632639751163	0.9875745033738678	0.9875850481157397	0.9884835531050068	0.985316027333775	0.9815073706028726	0.9764231772643993	0.9880921847474673	0.9830562039559247	0.9873451259825327	0.987092007078871	1.0	0.9848795890529397	0.9906379053243091	0.9881742360294328	0.9875470324715694	0.9878244703995883	0.9895473756363152	0.9873221070654752	0.9796117513915514	0.9778286342480776	0.9890715477369799	0.9869747899159664	0.9990598930079486	0.9867801026141498	0.9881425482150105	0.9881781802576027	0.9810327022171025
SchirmerM_2016__G88880__bin.14	0.9869056721812873	0.9850982624633272	0.9759865710218759	0.9863379021133206	0.9844796037175099	0.9945451645339429	0.9827324732974865	0.9774507728138895	0.9741459754551491	0.9864248699646531	0.9804707674201253	0.9844097189490553	0.9861610577710522	0.9848795890529397	1.0	0.9866455268276497	0.9867830572256585	0.9859524181616626	0.9839446289264658	0.9850174645312587	0.9861378712487873	0.9785889239576787	0.9743641128303028	0.9938504805990582	0.9852369891351063	0.9855480372925437	0.9863087860476577	0.9860479090766191	0.9871102278072162	0.9789968975542092
ZeeviD_2015__PNP_Main_23__bin.48	0.9896559650601486	0.9906674579079878	0.9822420795014758	0.995446093779536	0.9892445188715299	0.9909720451331507	0.9874555170156962	0.983539337206483	0.981291553230559	0.9901423120875732	0.9871754706793309	0.9887515959446078	0.9913171191780138	0.9906379053243091	0.9866455268276497	1.0	0.9914202397990569	0.9905142724223888	0.9894123013573657	0.9907580600998255	0.9955432658755142	0.9835524206933199	0.9818110973066371	0.9903918418956013	0.9904507130038989	0.9902472654663537	0.9985604752459188	0.9916396998940549	0.9905658581272602	0.9845724900519727
FengQ_2015__SID31233__bin.63	0.9909799482853279	0.9893323764969993	0.9782123101260882	0.9898638844503805	0.9877450107355972	0.9896725650236353	0.9852468732132273	0.9811962304797699	0.9770243416022819	0.9890231975639275	0.9838651449504214	0.987180599043523	0.9890814633449126	0.9881742360294328	0.9867830572256585	0.9914202397990569	1.0	0.9905612837884994	0.9880786813854394	0.9904694733035936	0.9902090982334525	0.9805520497680449	0.9771072212078051	0.9900294176966707	0.9886839662348984	0.988036273516097	0.9891023625583902	0.9906632046837892	0.9893712694839837	0.9805165385780366
ZellerG_2014__CCIS02856720ST-4-0__bin.42	0.9903105650956868	0.9885086007669193	0.9784653509521126	0.9886055339567019	0.9879327096293539	0.9893099298319828	0.9860344052299639	0.9815532436923441	0.9761547062504601	0.9890420353064251	0.9845750506579674	0.9878258485496518	0.9880047704073596	0.9875470324715694	0.9859524181616626	0.9905142724223888	0.9905612837884994	1.0	0.9880848818597392	0.9907653488376853	0.9884457742351176	0.980246309142814	0.9773791945689173	0.9900491369723312	0.9882943189246554	0.9874238951696519	0.9889622495198358	0.9900163367842496	0.9891299561663567	0.9802750865475542
ZeeviD_2015__PNP_Main_325__bin.11	0.9899612183060539	0.9877466767379732	0.9800089815807582	0.988435004510151	0.9936442982858151	0.9872646695822429	0.9945408810140685	0.9830527074194828	0.9793300516926958	0.9886872769415367	0.9893778630355252	0.9936163525363052	0.9872155235332083	0.9878244703995883	0.9839446289264658	0.9894123013573657	0.9880786813854394	0.9880848818597392	1.0	0.9910642774434955	0.9881754157785578	0.980975204289003	0.9798949818420496	0.9887058490857055	0.9874376439436632	0.9868234896537624	0.9876320868392421	0.9885919297490533	0.9886867520133474	0.9824242650457812
ZeeviD_2015__PNP_Main_45__bin.58	0.9902306865144259	0.9902306586606084	0.9815606595555688	0.9909822174745011	0.991367817887705	0.9893899723684958	0.9904621340086756	0.9838148064879473	0.9792463089352788	0.9902375837229875	0.9877632829482044	0.9906224548249699	0.9898127124064261	0.9895473756363152	0.9850174645312587	0.9907580600998255	0.9904694733035936	0.9907653488376853	0.9910642774434955	1.0	0.9910825196870094	0.9831446410772384	0.9808788238625918	0.990086516958081	0.9889647424288003	0.9890294696160531	0.9896613210823805	0.9901030447006003	0.9914020474971075	0.9832632852350249
ZeeviD_2015__PNP_DietIntervention_36__bin.11	0.9899674236039699	0.9886638249993481	0.9779239406039918	0.9993850936238524	0.987816916528685	0.9894038368124339	0.9856292793143034	0.9808493839185275	0.9766423730192189	0.9893275711613035	0.9841341530284711	0.9876943613601908	0.9902079963834974	0.9873221070654752	0.9861378712487873	0.9955432658755142	0.9902090982334525	0.9884457742351176	0.9881754157785578	0.9910825196870094	1.0	0.9800306430303334	0.9777811783216159	0.9899714530567334	0.9889495535856383	0.9875717863570731	0.9935999986633596	0.9904590624613543	0.9891452885621982	0.9807906195868236
SmitsSA_2017__TZ_21460__bin.6	0.9832498112171346	0.9799264718319751	0.9858021763098046	0.9805302640710948	0.9804230050047547	0.9806322375082105	0.9797371385938272	0.9868765102451571	0.9808876740673229	0.9800705000665095	0.980663572026482	0.9813866245327237	0.9799341659572368	0.9796117513915514	0.9785889239576787	0.9835524206933199	0.9805520497680449	0.980246309142814	0.980975204289003	0.9831446410772384	0.9800306430303334	1.0	0.9846384871140867	0.9805574470408073	0.9812033401913786	0.9795851188579012	0.9799951668094221	0.9805576776557756	0.9809712171202537	0.9846952901485865
FengQ_2015__SID31137__bin.19	0.9799849681748076	0.9774373411261221	0.9860668552265702	0.97770826617889	0.9785543901543141	0.9775919830921367	0.9774099435761139	0.9857178451819987	0.981679020311511	0.9778640513058772	0.9797367973352727	0.9795854415838926	0.9766229238953019	0.9778286342480776	0.9743641128303028	0.9818110973066371	0.9771072212078051	0.9773791945689173	0.9798949818420496	0.9808788238625918	0.9777811783216159	0.9846384871140867	1.0	0.9782194909842742	0.9780113671721048	0.9777253565611183	0.9778496417920741	0.9780238255355942	0.9790552872274056	0.9849408952999169
BackhedF_2015__SID345_M__bin.45	0.9915976405874686	0.9889664139674195	0.9785457542124735	0.9899033040169449	0.9887979643005425	0.9979999574459031	0.9860991760904395	0.9816802599277331	0.9771121713712392	0.9902769157775418	0.9846786712332356	0.9881393175587961	0.9895197808095587	0.9890715477369799	0.9938504805990582	0.9903918418956013	0.9900294176966707	0.9900491369723312	0.9887058490857055	0.990086516958081	0.9899714530567334	0.9805574470408073	0.9782194909842742	1.0	0.9892985468218677	0.9888323044651436	0.9894114705541251	0.9905180167858965	0.990062052594747	0.9805065529739453
LiuW_2016__SRR3992967__bin.42	0.9880966619085415	0.98742426312311	0.9791422405936344	0.9892567308356995	0.9873490073543421	0.9882960564866282	0.9843606357563515	0.9818037437837873	0.9774082722038405	0.9876852107404508	0.983267008895396	0.9861356544428704	0.9884214517468836	0.9869747899159664	0.9852369891351063	0.9904507130038989	0.9886839662348984	0.9882943189246554	0.9874376439436632	0.9889647424288003	0.9889495535856383	0.9812033401913786	0.9780113671721048	0.9892985468218677	1.0	0.9866271176810334	0.9884776652274991	0.9887022356711692	0.9883356401247119	0.9808532921844477
NielsenHB_2014__V1_UC47_0__bin.5	0.9898247882886327	0.9870527473023157	0.9783853422653948	0.9877703087330032	0.9879074311650308	0.9884516772563985	0.9852154156849545	0.9814230528724832	0.9759738870175025	0.9882090493534867	0.9829427742946424	0.9871917784794975	0.9868866681747415	0.9990598930079486	0.9855480372925437	0.9902472654663537	0.988036273516097	0.9874238951696519	0.9868234896537624	0.9890294696160531	0.9875717863570731	0.9795851188579012	0.9777253565611183	0.9888323044651436	0.9866271176810334	1.0	0.9871376644498447	0.9878579684782491	0.9880455354124564	0.9811924050976775
FengQ_2015__SID31009__bin.90	0.9889612717846656	0.9880137949658502	0.9779494943241616	0.9935096196629114	0.9875702721062336	0.9891205183166706	0.9856795656149088	0.9813265186818326	0.9769318210382552	0.9887518058778422	0.9840362545836561	0.9872467178201938	0.9906357107573052	0.9867801026141498	0.9863087860476577	0.9985604752459188	0.9891023625583902	0.9889622495198358	0.9876320868392421	0.9896613210823805	0.9935999986633596	0.9799951668094221	0.9778496417920741	0.9894114705541251	0.9884776652274991	0.9871376644498447	1.0	0.9900383374248534	0.9886205231080432	0.9809396340331578
ZeeviD_2015__PNP_Main_162__bin.27	0.9913113906431115	0.9888492252348798	0.9779620452960394	0.99038443901148	0.9881252721207688	0.9896208186886131	0.9861284681808828	0.9808271771927999	0.977317501645707	0.9896627676294351	0.9837401491519531	0.9875428874696607	0.9894757880310644	0.9881425482150105	0.9860479090766191	0.9916396998940549	0.9906632046837892	0.9900163367842496	0.9885919297490533	0.9901030447006003	0.9904590624613543	0.9805576776557756	0.9780238255355942	0.9905180167858965	0.9887022356711692	0.9878579684782491	0.9900383374248534	1.0	0.989431941362566	0.9806492684824597
VogtmannE_2016__MMRS65742083ST-27-0-0__bin.59	0.9905355262962798	0.9886449922480063	0.9793150167402718	0.9890988684082437	0.988366541357916	0.988952594879986	0.9865114319093435	0.9817750871926184	0.9782965887979204	0.9891848048049764	0.9847802755952961	0.9881502270959618	0.9889747323537063	0.9881781802576027	0.9871102278072162	0.9905658581272602	0.9893712694839837	0.9891299561663567	0.9886867520133474	0.9914020474971075	0.9891452885621982	0.9809712171202537	0.9790552872274056	0.990062052594747	0.9883356401247119	0.9880455354124564	0.9886205231080432	0.989431941362566	1.0	0.9815678707918322
ZeeviD_2015__PNP_Main_404__bin.3	0.9821679435819226	0.9801823339350454	0.9854506981679929	0.9810145507927118	0.981663886036961	0.9803201934797471	0.9813748786895334	0.9855906076294471	0.9804057960602981	0.9808266029881645	0.9824508924120052	0.9818205732796377	0.9803751641153093	0.9810327022171025	0.9789968975542092	0.9845724900519727	0.9805165385780366	0.9802750865475542	0.9824242650457812	0.9832632852350249	0.9807906195868236	0.9846952901485865	0.9849408952999169	0.9805065529739453	0.9808532921844477	0.9811924050976775	0.9809396340331578	0.9806492684824597	0.9815678707918322	1.0
