	FengQ_2015__SID31749__bin.26	CM_cf__CF_FIFC001SS_t6M17__bin.13	ZellerG_2014__CCIS76845094ST-20-0__bin.95	HeQ_2017__SZAXPI029570-85__bin.62	LiSS_2016__FAT_023-22-42-0__bin.80	XieH_2016__YSZC12003_35999__bin.80	YuJ_2015__SZAXPI015221-142__bin.17	XieH_2016__YSZC12003_37223__bin.31	FengQ_2015__SID31871__bin.16	LiSS_2016__FAT_023-22-14-0__bin.38	FengQ_2015__SID530163__bin.12	FengQ_2015__SID530705__bin.35	XieH_2016__YSZC12003_37284__bin.33	FengQ_2015__SID31766__bin.42	XieH_2016__YSZC12003_36588__bin.61	LoombaR_2017__SID5639_uuc__bin.12	KarlssonFH_2013__S536__bin.20	ZellerG_2014__CCIS78100604ST-4-0__bin.36	ZeeviD_2015__PNP_Main_461__bin.10	FengQ_2015__SID530295__bin.20	FengQ_2015__SID530373__bin.21	FengQ_2015__SID530215__bin.26	FengQ_2015__SID31549__bin.37	FengQ_2015__SID530398__bin.32	FengQ_2015__SID31884__bin.20	XieH_2016__YSZC12003_36116__bin.66	XieH_2016__YSZC12003_36695__bin.14	XieH_2016__YSZC12003_37269__bin.15	NielsenHB_2014__V1_UC5_3__bin.38	QinN_2014__LD-35__bin.71	YuJ_2015__SZAXPI003415-12__bin.22	YuJ_2015__SZAXPI015223-158__bin.39	LiSS_2016__FAT_015-22-42-0__bin.16	FengQ_2015__SID31723__bin.18	YuJ_2015__SZAXPI017592-142__bin.63	XieH_2016__YSZC12003_37393__bin.23
FengQ_2015__SID530373__bin.21	0.8489933101969597	0.6717210414372882	0.777186312195101	0.7041817171138339	0.7784515155612501	0.8647552330485285	0.813220463027946	0.8942546460542611	0.48454552478575247	0.5069038896150305	0.8269032242833197	0.6918537643824327	0.808825517831963	0.7105667553060203	0.6143420835184458	0.7677992329369244	0.6094529685598573	0.7464748150485155	0.8837917683443757	0.7707878600571326	1.0	0.8370382651582953	0.8136244910748971	0.6672252233690251	0.763701004221637	0.8651447740340349	0.7344639679953984	0.5530564480300816	0.7445255004474892	0.7864628605400347	0.7837409026619707	0.7317972755739558	0.759702575262967	0.8302910504299974	0.7860963915412731	0.8551610424674793
FengQ_2015__SID530215__bin.26	0.8262694252769801	0.6612121673747501	0.7711945452186032	0.664215644788487	0.7393519484989195	0.8241141434259202	0.7915018703558473	0.8817209154493837	0.4627950582734801	0.4751225746026551	0.7979907544802969	0.6687152188100061	0.7937248573959456	0.7096509985575034	0.5829600144437737	0.7589582428246605	0.591841618755842	0.7168244573711203	0.8771733835856291	0.7636811499350218	0.7334799338745988	1.0	0.7943271514734342	0.6320777782166077	0.7425237485354051	0.8513085908481391	0.7137330572466181	0.521559400959533	0.7057104625204761	0.7556797130804545	0.7437273963405345	0.7052873050889853	0.736974273908865	0.8057984792662263	0.7589629445738992	0.819580716809882
FengQ_2015__SID31549__bin.37	0.8713859195970529	0.6797032609330447	0.7786751966426539	0.704765017535699	0.807864988949897	0.8792910721110154	0.8103342284753522	0.9219387321223472	0.5062791429177395	0.5246534611873457	0.8486632807689274	0.6807001779696704	0.8676492737259595	0.7508511704297809	0.6200193850671458	0.7774477489449381	0.6312969450076793	0.7611548663997976	0.9149715832538429	0.7759124147420773	0.7768258284503525	0.8654781871888476	1.0	0.6552987728596765	0.7665456978368027	0.8831440078933698	0.7435464222153689	0.5755361887031779	0.7197039166647029	0.83884626063899	0.8185467552041017	0.77136839926681	0.7827192167285343	0.8556831955443034	0.8430721438019526	0.8530095521660149
FengQ_2015__SID530398__bin.32	0.8850046604648977	0.7357059494685504	0.8221765023798396	0.7156757413011182	0.8039347639350511	0.889774783360182	0.890721889041772	0.9219169784522034	0.4904225488173907	0.48957204660987075	0.8490616408491707	0.7831682806409249	0.8186224083507175	0.8193338798827182	0.612583516314238	0.8163032722468663	0.620675362719936	0.7889024800983788	0.9190639123362637	0.7940022297126177	0.8116839290982719	0.877489823998914	0.8349379518496954	1.0	0.8049830421739437	0.899739953891423	0.7614214026302254	0.5630435577231866	0.8048936186878115	0.7918155970225242	0.7860109031380463	0.7728904542713095	0.7867980909064799	0.8697791696800858	0.8017585748637761	0.8922081465448592
FengQ_2015__SID31884__bin.20	0.8773017891293916	0.6860820681420755	0.797027089442275	0.7087394966241245	0.8053757411939795	0.8816639214532288	0.8370921010464204	0.9370215098437329	0.4930825534907159	0.5216367768701073	0.8473930663388061	0.7011650005213812	0.8071811944599282	0.7296859210131939	0.6205812937134522	0.7865175716407896	0.6195598231780454	0.7786111385602125	0.9152190374591971	0.7882394947133031	0.77706774080308	0.8621899214543207	0.8169094592757551	0.6732986728526326	1.0	0.9048307203305394	0.757644514059005	0.5551902550291455	0.7665986232258706	0.7903299333450894	0.7882061918257243	0.7636865313841499	0.7568305041347446	0.8838378902784503	0.7850582500260691	0.8696721521800016
XieH_2016__YSZC12003_36116__bin.66	0.8757915404871479	0.6519179063427355	0.7533628880508946	0.652787925016634	0.7412022880552737	0.829909785274744	0.7931692586252275	0.8980737598882516	0.44971251848286975	0.48313249620288456	0.7874942523804864	0.6540051468284982	0.7857609177959706	0.6846550959098398	0.5797774056999405	0.7547628718748924	0.569196870435139	0.7051977248140319	0.8788301265079542	0.726482126188009	0.7205014739376455	0.8090775969968045	0.7703320504244413	0.6159544533829517	0.7405901023422583	1.0	0.7230078605539253	0.5139973805601097	0.7086063033679598	0.7511174623516957	0.7351130510397549	0.7040493180385211	0.7265808802336852	0.795185896671095	0.7481293704809412	0.8485407860911406
XieH_2016__YSZC12003_36695__bin.14	0.8418021175975157	0.6572400865832264	0.763457721393191	0.6776885807679796	0.7591182757401875	0.8741062782582244	0.7950706668737967	0.8898034123404374	0.4642421992009617	0.49429950456597155	0.8005495079489745	0.6603151010218835	0.7907090287208839	0.6979871402582233	0.5966009750626667	0.7645651812667154	0.5871994743083924	0.7225461184505737	0.8837675936455837	0.7570787308704711	0.7409285450218163	0.8216724376187772	0.7856231572782468	0.631417218457015	0.7511657828458471	0.8757956146537618	1.0	0.5358530661645027	0.7221412406473499	0.7664158192469598	0.753014255704149	0.7049106589494504	0.7319573622535888	0.8073777612747371	0.7621748866423342	0.8556193845532624
XieH_2016__YSZC12003_37269__bin.15	0.8901221771653604	0.6721538326482397	0.7875614312578257	0.7297401983357539	0.8342283956796749	0.8847733646694994	0.8174242225894537	0.9119709904312779	0.5812039987494283	0.5952090164376261	0.869448470128738	0.7117740099768521	0.8605751090014985	0.7595606365595107	0.6695186992821534	0.8023880992387221	0.6908638955926586	0.7726038536707823	0.9011624773025845	0.7791131413223102	0.7937349742724121	0.8542144422557727	0.8651253728998634	0.6642530528890209	0.7830912532361625	0.8857698177892294	0.7623351501533182	1.0	0.7268170638361443	0.8900952251876243	0.8700752961252296	0.8265247503861833	0.7738159226124013	0.8629422627032373	0.8707537159076733	0.8817069996596351
NielsenHB_2014__V1_UC5_3__bin.38	0.8650162419114604	0.7148842658103535	0.8231971252775105	0.7157124285293882	0.7670280740960398	0.8634698495776877	0.8654847260636169	0.9099016465160226	0.46434897615635534	0.4777123315627526	0.8191572246344866	0.7353966555530875	0.7776588871612793	0.7531280196368713	0.6094589825493882	0.808932318415881	0.5950955177736461	0.7485970844613221	0.9127790750510485	0.7887700233283685	0.7822704399466458	0.8461765266325629	0.7920116405063462	0.6951865085584331	0.7916074249382402	0.8939974270015999	0.7521312928245817	0.5321038490116732	1.0	0.7581274389645767	0.7553948966234189	0.7256018978400118	0.7565748452762027	0.8353754581955412	0.7630225627830778	0.8824916591780612
QinN_2014__LD-35__bin.71	0.8278997268472102	0.6266636566634114	0.7264552756730835	0.6664557662168513	0.7706467619356057	0.8338282986690747	0.758093346474567	0.8775717883273609	0.5020555285534014	0.5225742735822659	0.7968888512916569	0.6513209893166576	0.8482783165138557	0.7078901962825792	0.602505877765503	0.753052258428468	0.6032972550071755	0.7186436164488336	0.863085730532295	0.7253155122453239	0.7336912968025056	0.8045072963379907	0.8196300599214229	0.6072181012652526	0.724616237098824	0.8413891799059258	0.7087511506504961	0.5785828590993116	0.6731316664522623	1.0	0.8325964331461426	0.7618059619087759	0.7297829644160552	0.8049497868387107	0.859540800977884	0.8169450836251985
YuJ_2015__SZAXPI003415-12__bin.22	0.8729521343325771	0.6422281413663836	0.7682321579621018	0.7003337987954448	0.8083838230919317	0.8650623927434492	0.8011128743855741	0.9181944163602698	0.5249338066296062	0.5531891918215589	0.8412465421176162	0.6703633674613401	0.8643747862809013	0.7395305431720519	0.615663452896046	0.7699614961554382	0.6197425101711764	0.7594880693132723	0.899813779866417	0.752310812942458	0.7731909703879286	0.8373077586781864	0.8457813570249666	0.637423894827442	0.7642203262610617	0.8708077973196582	0.7363963492807922	0.5980879352855922	0.7092689774619646	0.8804681652499893	1.0	0.810092517211335	0.7499155710309651	0.8518528321022761	0.8704393800002329	0.8503442266994572
YuJ_2015__SZAXPI015223-158__bin.39	0.8727810667576738	0.6779594473009524	0.7714280879196505	0.7048351295018206	0.8302376808978116	0.8753381036860706	0.8381490956167096	0.9460213058206013	0.5395009462672506	0.5607041018076383	0.8472857219412722	0.6984281527904307	0.8658348164297943	0.7587173636514917	0.6297017918437686	0.7748605983342313	0.6379070994017787	0.8038166582522683	0.9025528062253385	0.7577702502601882	0.7693527870461513	0.8461705086151217	0.8493700483146289	0.6679411424590538	0.7890678632975229	0.8887748165990225	0.7346204072192718	0.6054587351326044	0.7260320800110562	0.8585072387329327	0.8632868050012551	1.0	0.7646132714334468	0.8874412989950671	0.8713364226867221	0.8583267287357813
LiSS_2016__FAT_015-22-42-0__bin.16	0.8217772572944462	0.6498665830027678	0.7476425522045127	0.6441317747825825	0.7554378945689911	0.8149039780734316	0.7780721891052623	0.8540624103693534	0.4594939369559387	0.475769050362975	0.7822823056030996	0.663247111887004	0.7962281870716498	0.7074828452766655	0.5811301667375947	0.7365581210413671	0.5919800697682365	0.7089298786769921	0.8441428540365243	0.7401894241790739	0.7330334686659025	0.8115020258467605	0.7910183491083271	0.6240638289280356	0.7177006095660557	0.8418177638752125	0.7001001274631925	0.5202496663280765	0.6947919222919766	0.754811968493501	0.7334631780477526	0.7017578737772697	1.0	0.8001416487793666	0.7650131656741933	0.8129123009746638
FengQ_2015__SID31723__bin.18	0.8581480195005136	0.6664757637382746	0.7627246436737236	0.6931530190669403	0.8035383506672865	0.8607440707003852	0.808331173631684	0.9370769903834896	0.48616802952414223	0.5217411326896197	0.8442785706482093	0.6812554717204828	0.8180922085639805	0.7301419720092869	0.6047305059776785	0.7691121348124146	0.606878776313862	0.7821237452704983	0.901913454835127	0.7542623692114893	0.7581116189335858	0.8396268427480812	0.81830679064089	0.6528257960970557	0.793121811582239	0.8718170937650189	0.7307582830886298	0.5490077538596604	0.7259507627217042	0.7878371155465694	0.7884117839854163	0.7707396271856874	0.757163146557109	1.0	0.7894793053223704	0.8380894944436469
YuJ_2015__SZAXPI017592-142__bin.63	0.8613271143863397	0.6675923453122131	0.764012973410559	0.6861120036387307	0.7954121530269901	0.8724540359867136	0.8002745739513611	0.9125014604997412	0.5238249236367278	0.5304441171070421	0.8344101041544958	0.6787531713708668	0.8790116798250739	0.7548811987781876	0.616999069453022	0.772625227420674	0.6309635334078884	0.7531713708667858	0.9044123783612359	0.7527071405918779	0.7641924062359166	0.8419854033483	0.8584045500826225	0.6407019370399426	0.7500552903473486	0.8732880856603964	0.7344728013219609	0.5898155180183939	0.705971148870825	0.895691108477575	0.8577311553804811	0.8057086762030345	0.7707537013236301	0.8405525487806914	1.0	0.858380034551251
XieH_2016__YSZC12003_37393__bin.23	0.8355215173075438	0.6477498615570273	0.7548830013979198	0.6508360766610527	0.7385615923754162	0.827390079023386	0.7932377638590447	0.8963774355559966	0.4444543014723199	0.4743136269498052	0.7854625504327972	0.6692344732376357	0.7695490394504169	0.6916784684251706	0.5884519126165333	0.748667129134026	0.5714445763965135	0.7018384220747834	0.8658417858617601	0.7273389088544513	0.7288163960379015	0.797111423385819	0.7614203448750492	0.6250603044327817	0.7284341059464857	0.8683541085438634	0.7228447138563239	0.523586521256198	0.7158194474993609	0.7463249163969067	0.7345996768825616	0.6958059210150259	0.7180153291010101	0.7822720743947492	0.752528441971245	1.0
