	CM_periimplantitis__SP_287SPI_T016__bin.4	HMP_2012__SRS013252__bin.46	HMP_2012__SRS022536__bin.17	HMP_2012__SRS051930__bin.9	CM_periimplantitis__SP_105SPI_T016__bin.1	HMP_2012__SRS049318__bin.30	HMP_2012__SRS016043__bin.21	CM_periimplantitis__SP_163SPI_T016__bin.9	CM_periimplantitis__SP_304SPI_T016__bin.11	HMP_2012__SRS047634__bin.61	CM_periimplantitis__SP_189SPI_T016__bin.33	CM_periimplantitis__SP_344SPT_T016__bin.52	HMP_2012__SRS021960__bin.22	HMP_2012__SRS063603__bin.34	HMP_2012__SRS022149__bin.6	HMP_2012__SRS017691__bin.9	HMP_2012__SRS014476__bin.22	CM_periimplantitis__SP_143SPI_T016__bin.12	HMP_2012__SRS055378__bin.11	HMP_2012__SRS051941__bin.4	HMP_2012__SRS012285__bin.4	HMP_2012__SRS011126__bin.25	HMP_2012__SRS021477__bin.23	CM_periimplantitis__SP_305SPI_T016__bin.12	HMP_2012__SRS020226__bin.63	HMP_2012__SRS024561__bin.27	HMP_2012__SRS024355__bin.23	HMP_2012__SRS017139__bin.25	HMP_2012__SRS019128__bin.27	HMP_2012__SRS058053__bin.33	HMP_2012__SRS065099__bin.13	HMP_2012__SRS019029__bin.3	HMP_2012__SRS019980__bin.47	HMP_2012__SRS011343__bin.38	HMP_2012__SRS023595__bin.38
CM_periimplantitis__SP_344SPT_T016__bin.52	0.812012017061537	0.704362910774439	0.6381737877845224	0.8167370090744508	0.7586708928161064	0.7715427126947028	0.8160798260216464	0.6192892334078794	0.7712750752467589	0.7509976851462618	0.8433914569005622	1.0	0.796682416640043	0.7886336757971673	0.69096282221587	0.721030698435652	0.7770580058628015	0.7625957749715547	0.7709163569919232	0.772027542836004	0.8229879549135993	0.6662925347368186	0.7110958842685231	0.8133852353808299	0.7019513712565788	0.8552151468783105	0.7266552885720211	0.7562887794050882	0.7252078043640318	0.8443919445331898	0.692038976980377	0.7804966566337654	0.8252677775722622	0.7490737782560688	0.8030580731224742
HMP_2012__SRS021960__bin.22	0.820680437865949	0.673178632474192	0.6450599805693089	0.7870404044077535	0.7405691010447893	0.7838361587497857	0.771893297450631	0.6208729263971654	0.7767288899048727	0.7797253206843344	0.8496030735820531	0.7384623777139324	1.0	0.8346040347258662	0.6703289709526753	0.7414743946092821	0.7769925550319775	0.778227754716099	0.7439473916635061	0.764940590921607	0.8051462756976085	0.7038949703604029	0.7532211306168465	0.7906927508975005	0.7252323630110298	0.8027005543461884	0.7675434722748976	0.7791798066282555	0.6964435081229641	0.8097987312901668	0.6872048379303717	0.7489687186654128	0.8297022012791005	0.7451942809345435	0.8109443108079323
HMP_2012__SRS063603__bin.34	0.8097686845542157	0.6641481179783159	0.6177960097506369	0.7698247299856471	0.6773814735460929	0.797524294279976	0.7509551258522356	0.6260260057630702	0.7293515387495138	0.7654823065450966	0.8423691755004884	0.6863126471710838	0.7835812250243582	1.0	0.6063064524193066	0.7603655391324177	0.7326037834324535	0.7932721093495633	0.7254968910394378	0.7771889240764881	0.772737970535907	0.6978070822597187	0.7664590774453721	0.7559840936334292	0.6940609646496734	0.7852701484911268	0.7312843500815195	0.737821764309206	0.6784033637014374	0.7815484196676052	0.6701184929193255	0.6802032561468888	0.782500801781357	0.720871557675212	0.7984498487285516
HMP_2012__SRS022149__bin.6	0.8430642021781446	0.7087656644627834	0.6800990943165548	0.8509129224780014	0.7876727313675337	0.8200456863407494	0.8148963209626305	0.6607354857391052	0.828582919099786	0.7889468011518106	0.8561941991216641	0.7932483953477149	0.8302318099190837	0.7998343065810852	1.0	0.7558193780866432	0.8264192526100735	0.7952077602432315	0.8024870099576918	0.7855541077489825	0.8466788925888391	0.7117931888744109	0.7418818268101603	0.8599263227321718	0.7457635570998826	0.8493090745298651	0.7840902144362402	0.8085533194987372	0.7788700674034392	0.8411949230249505	0.7262760806267393	0.8040699451442176	0.8604732718819876	0.8160803050045847	0.832456606019658
HMP_2012__SRS017691__bin.9	0.7981958658841025	0.6671715047343219	0.6002463852856416	0.7679589739849956	0.676005953876987	0.7381531261109802	0.7489057862776939	0.6641372673371506	0.7315611476970398	0.7335627025809249	0.8131625999637975	0.670091144324218	0.7434181140065869	0.8119996926695169	0.6118481110244393	1.0	0.732899858445663	0.7890892469491589	0.736577406260947	0.7584239155205802	0.7706442089691015	0.6719195002493804	0.7283081326677979	0.7554079095927481	0.707543791338229	0.7797156672131766	0.7277807223047703	0.7478965442249867	0.691420661203303	0.7563780842111569	0.6401680941473077	0.6937933567130223	0.7847136943077446	0.7244144117160631	0.7897195348891721
HMP_2012__SRS014476__bin.22	0.7948608305005193	0.6635667015418014	0.6115297954680879	0.7867387616248692	0.6982613459103105	0.7515949997406505	0.7523629274365258	0.6497149052615065	0.8743875238949496	0.7435817311645807	0.8245165028547428	0.7015708992091737	0.7568186792402702	0.7600472648743294	0.6499261802618544	0.712004341891025	1.0	0.7429896551157016	0.7332684748601725	0.7293314221590786	0.8263066473187685	0.6581406028801716	0.710350830361356	0.8439373563298369	0.7386098104977108	0.8092452422008529	0.7537672103729699	0.7800639897575904	0.6964155361767322	0.780998913262124	0.6834948680416832	0.7470418337151886	0.8285484395380288	0.7554498196571778	0.7858126939586736
CM_periimplantitis__SP_143SPI_T016__bin.12	0.7502681165123357	0.6188798661825494	0.5721283341301454	0.7202907522415479	0.6340788127460182	0.7182233478090798	0.712562653513589	0.6123240797407287	0.6879452701662969	0.7189023022192882	0.8075340446300932	0.6392837383370785	0.7038219964783645	0.7641432194420592	0.5806646000453419	0.711779154220148	0.689864667235986	1.0	0.6923984123273689	0.7092900462699208	0.7318834876642911	0.6472314987859873	0.7131159191315961	0.721742633990713	0.6969913392199543	0.7328020730428082	0.7386131240242967	0.7409636219046198	0.6471704163823007	0.7246158562872	0.6093686311315868	0.659533729820782	0.7654412205203985	0.6743861512094903	0.7499027967518257
HMP_2012__SRS055378__bin.11	0.8237729894219399	0.6838043886236413	0.6527509279177109	0.9486648612798336	0.711964118273017	0.7638642811883266	0.779726662819121	0.6875295124244785	0.7636234732575393	0.75818713332284	0.8265510250480607	0.740135955583717	0.7705544367179628	0.8003742612644972	0.6711007613028381	0.7609261553735819	0.7797387704804454	0.792977825490932	1.0	0.7778862982977973	0.8179048095666668	0.7344332470998787	0.7735880785276008	0.8047114946100729	0.7319000552916534	0.8188801489511403	0.7773549064952222	0.7706714774440996	0.8333797460350773	0.8127684705736744	0.6954694476619433	0.7551306214862558	0.8352523976532662	0.7609678595403663	0.8020666432585215
HMP_2012__SRS051941__bin.4	0.8352519900961103	0.6797782274167355	0.6414765315087457	0.8144764516386678	0.7500545778866378	0.7866616969729241	0.7740515428236735	0.6785362477037352	0.7632544394451692	0.7787785202736882	0.8933880887090333	0.7334189718058625	0.7839780623519076	0.848397273768004	0.6500412662069699	0.7752668991773383	0.7674076835015042	0.8037924975373393	0.7697172599238572	1.0	0.8210005058438273	0.712660738531988	0.7746132957056521	0.7976837677378131	0.7298194936237054	0.8103711296291366	0.7629575889885786	0.7578259364766646	0.7296797209871941	0.8098759351454966	0.6797409547136658	0.7280264103724609	0.8226098879156571	0.7489923058491521	0.7958361065999309
HMP_2012__SRS012285__bin.4	0.8304427143867267	0.6601272269895494	0.609151239958086	0.7904965552325051	0.7050436848363295	0.760467870134517	0.7562569902431723	0.6566526425705352	0.7893574270306847	0.7547770971946534	0.8329059574214324	0.7147871254172848	0.7544229451575489	0.7712031798228266	0.6405417674255581	0.7202065034970992	0.7948887707029857	0.758273587925241	0.7399148818093639	0.7505978597533592	1.0	0.6539703364200948	0.7137307543925198	0.8305388587541881	0.7139157410235846	0.8094272594839117	0.7444287990108084	0.7748457126305708	0.6936292794892422	0.7816257160625595	0.6692974524176657	0.733293090627628	0.8341156726272118	0.7359668776569009	0.7971073932584544
HMP_2012__SRS011126__bin.25	0.743004824894929	0.6268805031280764	0.6503921462677242	0.73666037141543	0.6160459056924797	0.6979755473639678	0.6896265417984034	0.6351636128328235	0.6772433916335979	0.7095521321923685	0.7464155946508376	0.6266709542906772	0.7142320562276201	0.7541596762140983	0.5831414665519199	0.6800044282018469	0.6856068942885422	0.7261644787044347	0.7194865921691995	0.7055667505301322	0.7081894057906647	1.0	0.9144843055828291	0.7066092230482635	0.6691210678292454	0.7111481299413659	0.7143401254393607	0.7044175267174767	0.6509114056509654	0.7214555604904234	0.7603090779455779	0.6428286193631033	0.7339797277973781	0.6826165401246487	0.7346281430678213
HMP_2012__SRS021477__bin.23	0.7806755969714618	0.645082508250825	0.6763541059988352	0.7687038115576263	0.6449323755905002	0.7247434155180223	0.7174606872451952	0.6689225393127548	0.7134420500873617	0.779552190513169	0.7969093379926229	0.6567980327444509	0.7505558791173235	0.8134782890053711	0.5968756875687569	0.7238335598265708	0.7267054940788196	0.7857141008218469	0.7442334821717467	0.7531288422959943	0.7590228434608167	0.8980599236394228	1.0	0.7391380314502038	0.6964421147997152	0.7496175499902932	0.7572704329256456	0.7388067041998317	0.6755853232382062	0.752200867145538	0.7739558661748527	0.6630803080308031	0.7762220927975151	0.7185297353264738	0.769081731702582
CM_periimplantitis__SP_305SPI_T016__bin.12	0.780075096017668	0.6391000409245854	0.5939040264780874	0.7621267421285796	0.6810292473575007	0.7348027208287049	0.7308319622205227	0.635117350950393	0.7901976669406903	0.7198431741251624	0.8009848149504788	0.6925847753383437	0.7263421891908983	0.7396778769804576	0.6377983288928766	0.6921146795175432	0.7959187569425636	0.7330941492160495	0.7136949412201253	0.7149704042466118	0.8142417557243711	0.6397073474545028	0.6813943471574118	1.0	0.7131317807444457	0.7804306507247709	0.7153772638275584	0.744970630942566	0.6693400880773439	0.7641431429842971	0.6603891772965195	0.7306517985937692	0.8013117343791574	0.7096597532354881	0.7702651268841119
HMP_2012__SRS020226__bin.63	0.7835671478514775	0.6595006323768831	0.6011809790793731	0.7735711196934226	0.6782198014621259	0.742173234665369	0.7412514419955184	0.6829250108107302	0.7719756050281079	0.7197926508723819	0.8462964946122574	0.6790751708366489	0.7569110727633311	0.7715458869746629	0.6284307970930997	0.7365191210978008	0.7914213636295857	0.8043386612045933	0.7374937812884221	0.7432021179542166	0.7951966468436057	0.6882415855918383	0.7294443623566985	0.8102218673621683	1.0	0.7775998958916513	0.8110392805679327	0.8296418699919885	0.6866989384472946	0.7542907415415355	0.6492253552629617	0.7220456206036928	0.8417498878259656	0.7450023248153365	0.7694284749889182
HMP_2012__SRS024561__bin.27	0.7824881602785734	0.7628335752485959	0.5944052239570273	0.7688561469432152	0.6780337409988099	0.7415532725661029	0.7508884941334077	0.6106882989531132	0.737723830478027	0.7194948385524638	0.7963438422265151	0.7184777349668205	0.7275257189474391	0.7580717882070136	0.621511505395711	0.7048457216314624	0.7530086371400554	0.7343876365408589	0.7165624253211705	0.7166424751404109	0.7829472695359818	0.6352188597374131	0.681826689786938	0.7700086288996328	0.6752790854543592	1.0	0.7094968515699771	0.7404973212740635	0.6727469213192682	0.7777181328144221	0.6556339180501748	0.6966700452399199	0.7926191712253862	0.7125940732526478	0.8070304930951144
HMP_2012__SRS024355__bin.23	0.7698295599721444	0.6471185014103135	0.603537807926814	0.7724535448219197	0.6562717621655202	0.7217837084984545	0.7071081808207373	0.6329640132063467	0.7213716364146472	0.7260897991493029	0.8400396290599745	0.649519541485263	0.7401566124418215	0.7511097138791889	0.6104854184097274	0.6999777055225174	0.7462475137900111	0.7875561745682638	0.7237338490288125	0.7178683974529186	0.7661321837064945	0.6788818693293119	0.732843272328295	0.7509694340208717	0.749367488138837	0.7548772300739977	1.0	0.9756739695692906	0.6749339933166668	0.7393600232463765	0.6504914805036047	0.6675342307904268	0.8316353625482839	0.7905709390233516	0.7567622406701369
HMP_2012__SRS017139__bin.25	0.7803252782143941	0.6320491365885356	0.5818803989685769	0.7416674834317686	0.6560463002960925	0.7211926948529279	0.7146210633434612	0.596778194428815	0.7347146948747082	0.7361848720582844	0.8422820537951746	0.6530817454814739	0.7258960518179981	0.7321240369734436	0.6081826552972964	0.6949303692625276	0.7460913252286034	0.7632688028401645	0.6931782568659695	0.6888584769932397	0.7703922045518622	0.6467484883795501	0.6907279615600093	0.7555137694495971	0.7405591029378134	0.7611415835078791	0.942585648408639	1.0	0.6445607679285991	0.7419300582867777	0.6522903908493267	0.6683667481011724	0.833862718121658	0.786446781400988	0.7638072627962891
HMP_2012__SRS019128__bin.27	0.8597954158212567	0.7319950268825297	0.6821630050634283	0.9732393899803122	0.7572865804097705	0.7991878044228234	0.8227634518010993	0.7192536711360503	0.8030109637371834	0.7932649178472301	0.8619387933266304	0.7790003190983364	0.8070824778888936	0.8373682214181213	0.7287618984544804	0.7991667318911695	0.8285629135484337	0.8292673381780087	0.9324249065282703	0.8250648732938775	0.8578657739940877	0.7433997820498155	0.7856908478984665	0.844394405543882	0.7624839698241347	0.8601792369335252	0.8110967951689716	0.8017872517204216	1.0	0.8448023095494693	0.7249929256500877	0.7851233947246422	0.8581803567880645	0.8072299856104713	0.8303841823556682
HMP_2012__SRS058053__bin.33	0.8303217919940378	0.688346071483874	0.6328441598171045	0.8001795216867484	0.7199348384115981	0.7924636141265691	0.8047594648591964	0.6245013111629506	0.7730901271884714	0.7897644942360446	0.8543205431475213	0.7586264199019805	0.7849063302166723	0.8068505274236372	0.6583032556874762	0.7312109656781224	0.7771702799707427	0.776591177755425	0.7605827782554672	0.7659193310614062	0.8085362184373556	0.6891580735031781	0.7316679528610796	0.8062726841261789	0.7005059590876874	0.8317028248857847	0.7431492837386839	0.7719105211542263	0.7065840145128051	1.0	0.7050191796135878	0.7506813892913929	0.8386898190053793	0.7493444185247246	0.8111711335170515
HMP_2012__SRS065099__bin.13	0.8333176793796339	0.69516468937664	0.7295862660037218	0.7957540607334269	0.7087278618851665	0.7915979360262048	0.7937978057070402	0.6288648144125951	0.7683723605966504	0.8056395324946728	0.8300098032885044	0.7247902859390317	0.7764703465198326	0.8064672352965347	0.662565819983446	0.721432512870485	0.7928644387177064	0.7613119382921145	0.7586747362797988	0.7493865606894001	0.8070821421652941	0.8466372372337115	0.8775953766047748	0.812278765607481	0.7028561616896877	0.8173447763734876	0.7621836678387566	0.7911209796244225	0.7068714008136142	0.8218619203879051	1.0	0.7422116688484366	0.8207729922336822	0.7692367523524957	0.8128643213130536
HMP_2012__SRS019029__bin.3	0.8181737292848404	0.6673465131798465	0.6413760983205428	0.8112265042820598	0.7605980980980981	0.8018685352018685	0.7911939717495273	0.6566747302858414	0.820827772216661	0.7560199087976867	0.8370898676454231	0.774389667445223	0.8016947503058615	0.7754977199421644	0.6949087976865754	0.7406934712490267	0.8209473362251141	0.7805958736514291	0.7803803803803803	0.7603547992436881	0.8376890779668559	0.6781239572906239	0.712280335891447	0.8513777666555444	0.7405294183071961	0.8227686019352685	0.740965965965966	0.7679332109887665	0.7251890779668557	0.8290109553998443	0.7031281281281282	1.0	0.8445111778445111	0.7614711934156378	0.8053901123345568
HMP_2012__SRS019980__bin.47	0.7646885202317087	0.6190988502432221	0.5679309560127346	0.7445739726428635	0.6569982403291329	0.6988090114975678	0.7125033514858066	0.5905205336241334	0.7327711098543822	0.7215641919370575	0.8229964874175648	0.6634860409207968	0.719641171341473	0.7228946473110381	0.6025870090777387	0.6788409153893469	0.7377966487395033	0.7340902997298533	0.699439879414104	0.6961638724475196	0.7721113571996674	0.6274026491946295	0.6756460200120317	0.7565920064528775	0.6995345096015844	0.758513900498611	0.7480076965885818	0.7763392987903108	0.6423035240732438	0.7505063841580054	0.6300545475437833	0.6843114414655963	1.0	0.7068030092399619	0.7411301097484865
HMP_2012__SRS011343__bin.38	0.8076704753168891	0.6825207548173111	0.6408449487194826	0.7824456453103086	0.7290647204663436	0.7747671937625875	0.7673625928067691	0.6415800913278431	0.7742713380791907	0.762204630201998	0.8415508451481253	0.7106529209621993	0.7627097914880323	0.7858581427346507	0.6743903168557698	0.7395029478819783	0.7938170917333014	0.7632069765432344	0.7519604910699449	0.7479816812565222	0.8039110118513497	0.6885494559545887	0.7380300039216469	0.7906904092471103	0.7306001449015267	0.804705976190951	0.8390928366800269	0.8640172286585974	0.7129434285828231	0.7912806503286872	0.6968048548658331	0.7281115608819052	0.8340545175377375	1.0	0.7983170152944226
HMP_2012__SRS023595__bin.38	0.7721829100677488	0.6413603524882547	0.5892577767373512	0.725926938882412	0.6633839150579329	0.739002704851349	0.7223900038706955	0.596109139708933	0.7142997865322971	0.7408893792285031	0.8025191970276767	0.6641650075212019	0.7235639603473891	0.7588046735752016	0.5997028603745072	0.7027838877081078	0.719830013883513	0.7398347885140005	0.6909319105243518	0.692840603828512	0.7590364517542131	0.6459843271595351	0.6886488954610879	0.7481567840314106	0.6577887898165939	0.7944764942159754	0.7002041965757091	0.7315313352509114	0.639341564549064	0.7467197593215389	0.6418969189726664	0.671346654397875	0.7624065064770412	0.6959394780818965	1.0
