	HMP_2012__SRS022143__bin.6	HMP_2012__SRS015057__bin.68	HMP_2012__SRS051791__bin.48	HMP_2012__SRS015893__bin.63	HMP_2012__SRS016342__bin.32	HMP_2012__SRS018591__bin.18	Castro-NallarE_2015__ES_116__bin.6	HMP_2012__SRS064423__bin.23	HMP_2012__SRS047824__bin.33	HMP_2012__SRS023352__bin.16	HMP_2012__SRS019027__bin.31	Castro-NallarE_2015__ES_114__bin.10	HMP_2012__SRS020334__bin.42	HMP_2012__SRS015209__bin.39	HMP_2012__SRS048411__bin.61	HMP_2012__SRS053854__bin.49	HMP_2012__SRS014470__bin.76	HMP_2012__SRS019219__bin.12	HMP_2012__SRS045715__bin.22	HMP_2012__SRS018791__bin.9	HMP_2012__SRS053603__bin.33	HMP_2012__SRS013234__bin.31	HMP_2012__SRS024580__bin.33	HMP_2012__SRS065278__bin.62	HMP_2012__SRS015038__bin.5	HMP_2012__SRS019122__bin.29	HMP_2012__SRS064774__bin.72	HMP_2012__SRS017120__bin.38	CM_cf__CF_TNFC017SA_t1M16__bin.13	HMP_2012__SRS015941__bin.23	HMP_2012__SRS044373__bin.19	HMP_2012__SRS057791__bin.78	HMP_2012__SRS024637__bin.6	HMP_2012__SRS017076__bin.33	Castro-NallarE_2015__ES_080__bin.8	HMP_2012__SRS024318__bin.42	HMP_2012__SRS056323__bin.31	HMP_2012__SRS015272__bin.10	HMP_2012__SRS047210__bin.52	HMP_2012__SRS016319__bin.59	HMP_2012__SRS047219__bin.38	HMP_2012__SRS019026__bin.7	HMP_2012__SRS020220__bin.48	QinN_2014__LD-57__bin.28	HMP_2012__SRS048791__bin.19	HMP_2012__SRS019894__bin.4	HMP_2012__SRS018739__bin.9	HMP_2012__SRS014684__bin.47	HMP_2012__SRS042643__bin.19
HMP_2012__SRS019027__bin.31	0.44554297866143067	0.540568223291687	0.771433517386506	0.741022229838416	0.5678609410912115	0.752256842474292	0.6945423721275213	0.5810132648224722	0.5801233038525586	0.5717622055683389	1.0	0.3726062949586175	0.6151932601917101	0.7685538984520086	0.700140274592857	0.7031729441400147	0.5617489455423246	0.7418956212263322	0.6150707324932555	0.7872500554862976	0.7564772894256853	0.6509813770979598	0.6250665508540093	0.5799746136562134	0.5957335942606456	0.5564344701374708	0.6136213301101135	0.7218263690944157	0.6535060581444074	0.6284541582892168	0.5843646808022643	0.6052349414112662	0.65050521963635	0.6963462763570815	0.7599782676850856	0.7374767753326017	0.7592108344136265	0.76697848003736	0.6608032148477408	0.7631578832620622	0.7741156094619289	0.782528160658667	0.48034651356372904	0.7518351902166212	0.6930519818310172	0.7359244671244232	0.726844336189842	0.80941056328294	0.578546141271384
Castro-NallarE_2015__ES_114__bin.10	0.5634892284018466	0.6581030858430424	0.8584793704660365	0.8255325689712025	0.6912671397559903	0.836920717465377	0.792186469553748	0.6643742099912068	0.7098134548801934	0.7104197007584084	0.7337807759947241	1.0	0.7199375893053418	0.8501705388546933	0.7931997417014729	0.7958471298637063	0.6731312857221368	0.8271975983732688	0.747076967465377	0.8683390236865245	0.8570152780830952	0.7426812554957134	0.7213029305891404	0.6871582353264454	0.7182433639261376	0.6465019784568038	0.700402904484502	0.8178480160474829	0.7519956309078919	0.7232556262365355	0.6881302896240933	0.7221478965157178	0.7409543993185315	0.7982609502088371	0.832986130193449	0.8449839593866784	0.8387076830072544	0.8529973964058034	0.7523056234886789	0.8447804462519235	0.8345824631787206	0.7798846587162014	0.569678775555067	0.8436512489008574	0.7938077049901078	0.8259327255990327	0.8066702503297428	0.7763047166959771	0.6781091998241372
HMP_2012__SRS020334__bin.42	0.5134075245658555	0.6089825239547321	0.8589725119351075	0.8183148704756723	0.6414422717350544	0.842038936094189	0.7627983516835016	0.6341134733698481	0.6608858738984827	0.6435804230429363	0.7337947010670993	0.4360554411035794	1.0	0.8414356143921352	0.7766690296766664	0.7904975791716706	0.6317485563187806	0.8034159450644384	0.706697755071153	0.8672380192532437	0.8469341635594733	0.7157064923136295	0.7025967278119342	0.6425693390870806	0.6588403012655712	0.6265818340875722	0.6758019627719304	0.8100987731245146	0.7204930178515611	0.6932530430038348	0.6567739244360372	0.671650485335902	0.7351969039194587	0.7907061412428116	0.8421273539298346	0.8293681401412292	0.8574574463160709	0.8190414570427146	0.7279305181441201	0.8450617858634444	0.8306059898402707	0.775843623175667	0.5267887838334749	0.8529616594259394	0.7815892221778977	0.8021396076016454	0.8033493716352462	0.7839858656288146	0.6460894091556149
HMP_2012__SRS015209__bin.39	0.43552848681427164	0.506819560005641	0.7682139331547031	0.7338065858130024	0.5462960090255253	0.7530376533634184	0.6814299816669017	0.5481391905231984	0.5567948808348611	0.5397729516288252	0.621410943449443	0.3490554928782964	0.5703775913129319	1.0	0.6433778733605979	0.6999929488083486	0.5434698914116486	0.7283880975884924	0.5798868283739952	0.7501847412212663	0.7388601748695529	0.6164024820194614	0.606098928218869	0.5469443660978706	0.5563467776054153	0.5162339585389931	0.6150387815540826	0.6809635453391624	0.652626921449725	0.6014786348892963	0.5455119165138909	0.5720113524185587	0.6193988859117191	0.671749048089127	0.7108101819207446	0.7273187843745592	0.7384903398674376	0.7255933577774645	0.6343548159638979	0.7592381187420675	0.7275705119165139	0.6498850655760823	0.43847517980538714	0.7376265688901424	0.6757971372161895	0.7002693555210832	0.7144817374136229	0.6727076575941334	0.5507872655478776
HMP_2012__SRS048411__bin.61	0.48642409747203946	0.5940466526288776	0.8065458395004852	0.7725129632715475	0.6100503560388484	0.8025439111609335	0.7443920873919208	0.6044025667233108	0.674608294889811	0.6356556577250763	0.715407290442333	0.41156148275410376	0.6653364034685161	0.8130735896789278	1.0	0.7552577104621332	0.6308401554434157	0.8050911193904167	0.6569903645399386	0.8324452040573547	0.8054390937873427	0.6852573807552782	0.6664649811220549	0.6182306504403369	0.6398237761415209	0.6179503996136192	0.6594604926533293	0.7820036196466078	0.6949908617735199	0.6706945854114519	0.6284738404343576	0.6498842907159005	0.6905598689727136	0.7573036751621134	0.7792385375629673	0.7772700985288837	0.814271227552087	0.8032728306402818	0.7053396470710893	0.8340643320451003	0.8171690834773201	0.7552037989358489	0.5196892913886807	0.8127456650231819	0.7558164299163526	0.77159602177491	0.7775744090450175	0.7534474416084704	0.6253928635396794
HMP_2012__SRS053854__bin.49	0.453859703455513	0.5432725564261196	0.7663153522451365	0.7699898474846717	0.5835891783453108	0.7498400714659045	0.7111011943227199	0.574123116115025	0.5971926547486378	0.5736057361305179	0.6554135503971998	0.3766749821375881	0.6177187810153654	0.8069420770144289	0.6889379851199403	1.0	0.565307741516472	0.7507354274013869	0.6154094698826325	0.797493491091554	0.7895165728229602	0.6523495066397775	0.6424668580119115	0.5765876818856854	0.6144885091246646	0.5489137458879875	0.639210168447218	0.7180470104540833	0.6710251764497409	0.6443908775301019	0.5906248145682499	0.6219622723101321	0.6557191825640101	0.7021512927996801	0.7346913643468698	0.8191824014397225	0.7920766486457488	0.7569273237595683	0.6541698875907651	0.7816896256574953	0.7664913345965045	0.6810366620415416	0.4788687057859583	0.7592947537750856	0.7081099007752164	0.7617865500712464	0.7707409222775774	0.7044805187943461	0.593207243807494
HMP_2012__SRS014470__bin.76	0.5115233043358355	0.6698974672697445	0.8311547818511924	0.8104911918595425	0.6468207630693937	0.8186147958374053	0.7522623629695859	0.6346621694826962	0.6617475981032156	0.66604359802442	0.7049423424389636	0.42893843768091516	0.6646493542593928	0.8434944958014002	0.774751383573532	0.7611022405300315	1.0	0.7858090280019742	0.694710409879213	0.8383536323114351	0.8051265270744848	0.6937697878101071	0.6858502862358373	0.6586866092407501	0.6707932196415459	0.6337817384709502	0.6867733981791658	0.7943474030841898	0.7123058975198	0.6886415097230445	0.6503118443962672	0.6571807384238917	0.6807460845717187	0.7367144656620962	0.8047544369017146	0.8216166880253721	0.8227816585810013	0.7916163706543424	0.7193679501224066	0.8351678838028054	0.8005886685409798	0.7523072326668906	0.5439712089756905	0.8656842026928385	0.7563137683213371	0.7808252084525754	0.7743798405921924	0.7496358441029726	0.6357291927722579
HMP_2012__SRS019219__bin.12	0.456811964737385	0.533049916325866	0.7852885801010961	0.743112599692479	0.5739448195832615	0.7808963713616589	0.7286814471447324	0.5840032860546494	0.6032307664675616	0.5707712154731942	0.6643300641983253	0.37612675049958494	0.603140571764138	0.806676438410293	0.705533815985625	0.7212315989139153	0.5607209485202993	1.0	0.6111034755806626	0.795333380708329	0.760248812436405	0.6657173446366949	0.6382727753339742	0.5787790214147995	0.5952131991944168	0.5415938145956114	0.6689854384360628	0.7203456604634055	0.6703535866646155	0.6335221305004127	0.5743247306067722	0.6052845506234367	0.6395889932787375	0.7126400653462578	0.7320526206051556	0.7489865785595867	0.7762737951978935	0.7773143531399861	0.6809848480707315	0.775954013976665	0.7749692908509773	0.6856261659910523	0.47348588081960824	0.7500271365016793	0.7110048470867891	0.7327242002150617	0.7563915246653229	0.7017530570538115	0.5839119199914412
HMP_2012__SRS045715__bin.22	0.5473889366881414	0.624555641827377	0.8734596982351582	0.8507287054330263	0.6659119048118691	0.8524001636832939	0.7924228275239754	0.6533429165005351	0.6873580886827692	0.688207982708329	0.7400258115963319	0.4564266677858687	0.7128407445491365	0.8629000272805489	0.773592953224351	0.7943880763015969	0.6660614232052547	0.8210988814974923	1.0	0.8749118628417938	0.8403720647178562	0.7275061381235179	0.7346163935114264	0.6675728705433027	0.6950228736910583	0.6379850166831049	0.7088126665687365	0.8301958953266322	0.7568993557593436	0.7316989486496128	0.6842161039179065	0.7106079365412461	0.7507759217677796	0.8128281535265356	0.8443476801040858	0.8465710448450255	0.8573111871235808	0.8451944263739953	0.7479912072692171	0.8614184836211781	0.8483888737330283	0.7882001133192035	0.5537605187501311	0.86343619499297	0.7867028308815814	0.8135584328373869	0.8251175162109415	0.7912198602396491	0.6723522128722221
HMP_2012__SRS018791__bin.9	0.44949874315276717	0.5224533571231825	0.7569748334144242	0.7379337966473952	0.5640684835344699	0.746260725855484	0.7151717402038572	0.5503751022069472	0.5744171402586568	0.5529683210877784	0.6526232574212546	0.36552999769379196	0.6027332541462945	0.7691543590585177	0.6753629024387247	0.7092898252848601	0.5538163405322208	0.7363053535113283	0.6028265145967064	1.0	0.79605819162926	0.6548409041781404	0.6274808906445309	0.5642311471107696	0.5792952401745778	0.5319370050960691	0.6028720603980703	0.6977754129305253	0.643164912671348	0.6075509878016777	0.5644447786076432	0.6008872032926	0.6364067832880165	0.6855756447080478	0.7394946440306444	0.7446799973684648	0.7668600796834638	0.7834051342408275	0.6478770957394433	0.7743339288025141	0.7542623279109731	0.6780544424145636	0.45687318675296756	0.742433794117073	0.6976087731334716	0.7277669616540501	0.7264855341474223	0.695211112018814	0.6621564274162589
HMP_2012__SRS053603__bin.33	0.47373179383844494	0.5408135980202116	0.7758943142377739	0.7588588634604924	0.5885058880316276	0.7619220190163885	0.7319083811552342	0.5847619886759782	0.6056750358185399	0.5829411809774822	0.6646059194446785	0.3823320742573878	0.6238137742397658	0.80283445322137	0.6925206291804259	0.7441770929902927	0.5636650602594259	0.7459040446218559	0.6136462890460392	0.8436518821014565	1.0	0.6715152583148813	0.6539542135627763	0.5882135934231797	0.6134750496096354	0.5642435201005218	0.622936507328435	0.7217688612385936	0.6606091833372919	0.6352163286571303	0.5966292263961569	0.6301703200300339	0.6519161961093787	0.7044621855821758	0.7475597422597476	0.7512883181758977	0.7765635654579027	0.7801515488166474	0.6631996107846366	0.7922229713681533	0.7688263777687538	0.6926907193588673	0.4812372145051679	0.7564841134240992	0.7369164642695699	0.743481791923015	0.7610202346018587	0.7143354607375172	0.6202361342026831
HMP_2012__SRS013234__bin.31	0.3895525440335833	0.4578912121604828	0.6666066143449889	0.629275918819249	0.4780717886178253	0.6506636593063244	0.6385418297505444	0.5093704094619487	0.49557023612173373	0.48061720802398894	0.5591735102592088	0.32393982682458555	0.5154066041573186	0.6548439750791605	0.5760543302468188	0.6011807959417116	0.4748780288655655	0.6385968881161574	0.5193891592699935	0.6785220686663965	0.6565466643994106	1.0	0.6200703099074345	0.49712198311992906	0.519102256494078	0.4557596668631788	0.521406467822318	0.6097972428867963	0.5693282205211143	0.5415889170131849	0.4860649898460388	0.5117165700211319	0.5591731357125039	0.6110178905979039	0.6169552049631933	0.6279826090474004	0.6770444819157615	0.6369331516532117	0.5798136555234028	0.6636922664345476	0.6454934165925689	0.5788656778134262	0.39437258557830385	0.6363567242744468	0.5858678284606056	0.6103635575045302	0.642341980617957	0.5996290489435161	0.5020495195689416
HMP_2012__SRS024580__bin.33	0.4680485967478387	0.5409247346778514	0.7883340209183264	0.7575820714875403	0.5877221860294768	0.7752217519480417	0.7432617828222284	0.6165243574089946	0.6043575756818088	0.5976761942332687	0.6637403790190732	0.3889318725972146	0.6254824091681703	0.7959960791449684	0.692597649802082	0.7319298265109622	0.5803499784464098	0.7568977276357772	0.6483519027583502	0.8037530565120781	0.7904074253623018	0.7665401232467162	1.0	0.6089947229588102	0.6282799772008856	0.5553454987259999	0.6368773362262835	0.7388241972503082	0.6774147545090065	0.6512504091940995	0.605480862680711	0.6328115558728787	0.6775365288209236	0.7323284869009271	0.7517878367372263	0.7626262135180599	0.7943028142830618	0.7589364055649472	0.6917683806285314	0.8014050810910422	0.7702428957653562	0.698766467892096	0.48119883337431063	0.7571310898152689	0.7066442935307281	0.7497880525046383	0.761004716786751	0.7138942637816804	0.5975914615371437
HMP_2012__SRS065278__bin.62	0.5365921696673349	0.6406373683312168	0.8554055942626686	0.8361785961479716	0.6592683388949683	0.8505252389219801	0.7889841514119887	0.7688749883307858	0.6894337406832719	0.6684490413015607	0.7347268630556272	0.44203590637893103	0.6824548601655288	0.8569500734400953	0.7664770684061759	0.7836624373936305	0.6649430293776953	0.8188203294557479	0.7029004280461068	0.8622320154624683	0.8481715101040204	0.7331652598243735	0.7265382509933332	1.0	0.7727135383321946	0.6555054661636982	0.6961927704454297	0.8079808033832712	0.7313142048445606	0.6963651157613658	0.6761929803531864	0.7028440843851278	0.7012587284340495	0.7852726508421997	0.8412528399690884	0.8362327302536182	0.8542571778785948	0.8459846027136654	0.7366823195249014	0.8527397657539915	0.849060856125357	0.7771812592145362	0.5697747192621853	0.8342728546736791	0.7950576666322344	0.8083729994547921	0.810925035863845	0.7710177046144906	0.660184199580295
HMP_2012__SRS015038__bin.5	0.5238016009656224	0.6105815436317903	0.8223297088044842	0.7874044350013332	0.6470621061399284	0.8026038943189076	0.7530217037696891	0.7245893727794508	0.6544644536441293	0.6503282124204013	0.7059414095359349	0.4321873456337207	0.6545362759464526	0.8153753464521849	0.7420080895680947	0.7812266835871055	0.6334231025994507	0.7876767397015085	0.6845321629570533	0.8280692925038184	0.8274564777516209	0.7161293256144164	0.7011287985730614	0.7228000157078993	1.0	0.6266351199690803	0.6625695229552345	0.7756343614428945	0.7101313883096028	0.6962572829881384	0.6437195271922337	0.6689524071322129	0.6789155555739274	0.7479507392013359	0.7868401907269658	0.7953555255635725	0.8246962278306772	0.799157973929021	0.7233363577928749	0.8147149946365791	0.8105084812321607	0.7444040609053124	0.5470033048593212	0.7854735001539789	0.7655642546085116	0.7929781556859494	0.8063453712334628	0.747671200600207	0.6377360576893267
HMP_2012__SRS019122__bin.29	0.5462958053962094	0.6642373003165717	0.8609930005502008	0.8391098528360083	0.6682141801006384	0.8648520643134094	0.7781659815665054	0.6754957992697763	0.7739558260611393	0.711543967171744	0.7517274774058326	0.4435066289184136	0.7096777614013509	0.8625581863873013	0.8170181707648969	0.7956045198938242	0.6822990853942301	0.8171071218606448	0.7163661769054679	0.8668755544716481	0.8676501948087906	0.7168103433041032	0.7065414989261071	0.6990460436791116	0.714405129238284	1.0	0.6880231767676231	0.8246267293919162	0.7454932426621237	0.7181069086136471	0.6952570804483136	0.7139161927517228	0.7240295199821861	0.7891582163125707	0.8589854155547779	0.8394144072499267	0.8698792739234267	0.8514752333051753	0.7445365765727555	0.8587633323554604	0.8423556842106503	0.8014481945283883	0.5858890573657988	0.8591874700305496	0.8395322232707849	0.8228848195235284	0.8269641992457418	0.7992332533362551	0.6868444274789374
HMP_2012__SRS064774__bin.72	0.48274547683891367	0.5329487531806151	0.776112085470101	0.7463578704418031	0.5814397242051772	0.7682581230650402	0.6918818194350991	0.5943141968416161	0.5842393958953974	0.564507485116045	0.6424016280367056	0.37233853157151375	0.5931474006830961	0.796350247008373	0.6756576010196228	0.7179539617659707	0.572938911191109	0.7821350543728836	0.616759502130453	0.7613449927737155	0.742303755933268	0.6354839328151833	0.6278993012917838	0.575332304093738	0.5853573473008025	0.5331665003510431	1.0	0.714099334707073	0.6763902723163461	0.6315078786130282	0.5960406534423682	0.5869893098464631	0.6480397733238261	0.702308120006537	0.7270235650826664	0.742204696947979	0.7590082050055372	0.7531573339712063	0.6616254620850591	0.7767854126742548	0.7483258118500109	0.6697373430462874	0.4581788484872278	0.7604580268363117	0.7138071791744233	0.721974295791043	0.7275051652185187	0.6866221068613639	0.5819715385732037
