	HMP_2012__SRS022143__bin.6	HMP_2012__SRS015057__bin.68	HMP_2012__SRS051791__bin.48	HMP_2012__SRS015893__bin.63	HMP_2012__SRS016342__bin.32	HMP_2012__SRS018591__bin.18	Castro-NallarE_2015__ES_116__bin.6	HMP_2012__SRS064423__bin.23	HMP_2012__SRS047824__bin.33	HMP_2012__SRS023352__bin.16	HMP_2012__SRS019027__bin.31	Castro-NallarE_2015__ES_114__bin.10	HMP_2012__SRS020334__bin.42	HMP_2012__SRS015209__bin.39	HMP_2012__SRS048411__bin.61	HMP_2012__SRS053854__bin.49	HMP_2012__SRS014470__bin.76	HMP_2012__SRS019219__bin.12	HMP_2012__SRS045715__bin.22	HMP_2012__SRS018791__bin.9	HMP_2012__SRS053603__bin.33	HMP_2012__SRS013234__bin.31	HMP_2012__SRS024580__bin.33	HMP_2012__SRS065278__bin.62	HMP_2012__SRS015038__bin.5	HMP_2012__SRS019122__bin.29	HMP_2012__SRS064774__bin.72	HMP_2012__SRS017120__bin.38	CM_cf__CF_TNFC017SA_t1M16__bin.13	HMP_2012__SRS015941__bin.23	HMP_2012__SRS044373__bin.19	HMP_2012__SRS057791__bin.78	HMP_2012__SRS024637__bin.6	HMP_2012__SRS017076__bin.33	Castro-NallarE_2015__ES_080__bin.8	HMP_2012__SRS024318__bin.42	HMP_2012__SRS056323__bin.31	HMP_2012__SRS015272__bin.10	HMP_2012__SRS047210__bin.52	HMP_2012__SRS016319__bin.59	HMP_2012__SRS047219__bin.38	HMP_2012__SRS019026__bin.7	HMP_2012__SRS020220__bin.48	QinN_2014__LD-57__bin.28	HMP_2012__SRS048791__bin.19	HMP_2012__SRS019894__bin.4	HMP_2012__SRS018739__bin.9	HMP_2012__SRS014684__bin.47	HMP_2012__SRS042643__bin.19
HMP_2012__SRS019027__bin.31	0.9666247268392821	0.9679156409493672	0.9632183682758291	0.9628438576303491	0.9664135936638495	0.9631493265416184	0.9625980147758691	0.9651880327207429	0.9622097038872974	0.9685815377569638	1.0	0.9647341200803381	0.9609532028277052	0.9616217673060493	0.9625875257781401	0.9632886243597999	0.9650633366543564	0.9624132153616588	0.9664750039054256	0.9636461748181802	0.9627368796069751	0.9633174687569365	0.9648482090934545	0.9649052171724096	0.965965034584327	0.9645110040527324	0.9643257037210634	0.9626742855281951	0.9632341835649313	0.9657669501775377	0.9652208546671209	0.9652031450682551	0.9625625457701155	0.9624899575641164	0.9649161755082563	0.9619414929013191	0.9624679387962676	0.9637534374621598	0.9651615343904224	0.9614311312970842	0.96317179785016	0.9915597267022268	0.9675228463399747	0.9615513952083821	0.9631878790155881	0.9646769604318397	0.9617934467772795	0.9969628191053985	0.9634365596644708
Castro-NallarE_2015__ES_114__bin.10	0.9712477465610079	0.9724823494180764	0.9660405399268128	0.9654771050821245	0.9708097769459345	0.9666464999107374	0.9656766381319047	0.9717844595977929	0.9664674747366095	0.9728013301256047	0.9647341200803381	1.0	0.9640138623151078	0.967553764334061	0.9668470467557752	0.9659106542102828	0.9691665739401357	0.9665216846012993	0.9696727870942718	0.9667994014981667	0.9664699895512257	0.9662310414786083	0.9666701574657259	0.9711787022406047	0.9726754604772753	0.9671539175976847	0.9684225273851108	0.9655201777720106	0.9681260806311107	0.9679014473767374	0.9668509820434273	0.9688439281719137	0.9662610315978781	0.9664792504460146	0.9661226774388884	0.9667880038316999	0.9654204425044678	0.9693480645299796	0.9695391194066519	0.9658889749608994	0.9662150608614046	0.965568639458386	0.9695704850804618	0.9637860082304527	0.967124480042852	0.9668850405668808	0.9658409647274855	0.9642723433848478	0.9672452016706883
HMP_2012__SRS020334__bin.42	0.962439318790968	0.9656791186459689	0.9603154113360616	0.9569758792190991	0.960480920346594	0.9603373740393536	0.9570390091747909	0.96292297582905	0.9591615211582301	0.9645727140989654	0.9609532028277052	0.9640138623151078	1.0	0.9567453063672078	0.9617587521873625	0.9583156787676105	0.9632650212771356	0.956942752023729	0.9661578805905199	0.9569791573403857	0.9586998488702951	0.9627306639652095	0.9630355465001718	0.9631789729560744	0.9638729775137267	0.9638824704127809	0.9586711554679044	0.9592123163026951	0.9571651058055191	0.9609619785185624	0.9613582950966443	0.9590099593708761	0.960373155166756	0.9608251957476204	0.962043479888368	0.9578585188491163	0.9637401411859338	0.9579036562169435	0.9601837514690033	0.9553126626077805	0.9563921490657044	0.962142052281958	0.9645060964228986	0.9624798478324279	0.9574962359689091	0.9583982460970003	0.9573545226060574	0.9600475131998802	0.9586986637031206
HMP_2012__SRS015209__bin.39	0.9710775504942121	0.9689728992284847	0.9619699581122986	0.9650501426453821	0.9701731582216345	0.9622049414950983	0.9657072422247348	0.9652639767652517	0.9637951226001895	0.9731919811134856	0.9616217673060493	0.967553764334061	0.9567453063672078	1.0	0.9622361449747323	0.96574937678604	0.964328253634612	0.9658163649308619	0.9664292102006785	0.9652276116034673	0.9650515265954042	0.9635843164660353	0.9657878090243017	0.9653667154322098	0.9655006583423478	0.9630777002095526	0.9688226653375059	0.9646086025876582	0.968059609232779	0.9670506450087917	0.9652771236015618	0.968692272328332	0.9645504196697983	0.9645524815338485	0.9611523481262186	0.965005253117957	0.9603068721650222	0.9654649759275618	0.9673133041303511	0.9647377314740151	0.9658249181098169	0.9623056486973118	0.9679937858661144	0.9595725456922054	0.967776316420578	0.9646025606906211	0.9655154013674541	0.9612515573181232	0.9656340629427167
HMP_2012__SRS048411__bin.61	0.9671275203814157	0.9679688458547897	0.961997346069084	0.9621118670721889	0.9659233925356541	0.9618710637248044	0.9615789046569089	0.965433114464288	0.9624247640344593	0.9691592219700464	0.9625875257781401	0.9668470467557752	0.9617587521873625	0.9622361449747323	1.0	0.9628796515462126	0.9655164183664214	0.9625267004383933	0.9660149747418334	0.9630268967458143	0.9616948247263194	0.9632126377177557	0.9639488867221861	0.9654943993631876	0.9662252586916282	0.9629380970895357	0.9658889202127937	0.9631566354713486	0.9637454750579075	0.9641186876417851	0.9650185743899186	0.9652969789219417	0.9634434709960875	0.9632556418290742	0.9628154861980466	0.9622155924111278	0.9614037099657327	0.9617837554954156	0.9653461844764273	0.961329868006374	0.9619574310513841	0.9632858697598027	0.9656956171129476	0.9613588895898255	0.9630372692916229	0.9639235021281878	0.9620839468550112	0.9619946764786027	0.9632506035572477
HMP_2012__SRS053854__bin.49	0.9706040080623642	0.9697216791384495	0.9623879893098569	0.9666138769046152	0.9707117892417001	0.9623622541752777	0.9653656055060146	0.9646499100985331	0.9652310376494607	0.9729843388170798	0.9632886243597999	0.9659106542102828	0.9583156787676105	0.96574937678604	0.9628796515462126	1.0	0.9661589948626188	0.9669011205524297	0.9668486027234219	0.9660191952186724	0.9645153330125871	0.9651384851833902	0.9654465846926953	0.9656323191786388	0.9655928440779457	0.9644225873689938	0.9684053416351	0.9648806334757114	0.9686030044152208	0.9675885212957024	0.965909098462154	0.9710380623935176	0.9636906212518696	0.9636838787770607	0.9631576760036572	0.977190704655817	0.9609137754128502	0.9663650580991707	0.9684332380885338	0.9644909050882663	0.9651850422654723	0.9636972939896342	0.9690542574452861	0.9590782663513931	0.9671371666089366	0.9667414364988531	0.964898319710834	0.9640327781689475	0.9664362649899587
HMP_2012__SRS014470__bin.76	0.9697362005829936	0.9885787283660815	0.965966152484254	0.9645994934690856	0.9692237430192792	0.9653743428520174	0.9650183735140618	0.9681262729124236	0.9646671154901535	0.9719569152686647	0.9650633366543564	0.9691665739401357	0.9632650212771356	0.964328253634612	0.9655164183664214	0.9661589948626188	1.0	0.9645214826237607	0.969930906557307	0.9649729548609449	0.9644586202692446	0.9661847455663869	0.9666060771047803	0.9676192604429754	0.9685346564378886	0.9654229958790659	0.9687206220371191	0.9650639229427888	0.9666393153507713	0.9667777735953705	0.9673552777235137	0.9677743495361398	0.9649594453825444	0.9652148540695703	0.964972426078598	0.965150189653366	0.9654376474742773	0.9658650116369278	0.9671316983169699	0.9650240041881666	0.9659125118833843	0.965954687281539	0.9689815563903472	0.9730823901641825	0.9662950883852949	0.9649036563002071	0.9651165724752974	0.9647479030357831	0.9647443535911235
HMP_2012__SRS019219__bin.12	0.9704796435791068	0.9698511061366948	0.962058164820415	0.9663288687960169	0.9746152943415166	0.9622596845479293	0.9665141128270037	0.965235651558878	0.9645947915190332	0.9723322866038806	0.9624132153616588	0.9665216846012993	0.956942752023729	0.9658163649308619	0.9625267004383933	0.9669011205524297	0.9645214826237607	1.0	0.9662789893636725	0.9662350044826458	0.9658347921024579	0.9654501894393038	0.966229487460627	0.9661857223680814	0.9655597007835114	0.9641889938051227	0.9728797275367125	0.964009838157399	0.969046678331546	0.966773402038022	0.9666319246839378	0.9715718969220385	0.9644697726642459	0.964772267754869	0.962222502781644	0.9661737033395654	0.9610784811350398	0.966985141613682	0.9691908442760054	0.9646111468407577	0.9666766347784498	0.9626438435692447	0.9708098267659047	0.9579342800734266	0.9683255536447548	0.9658493879416475	0.9662994768492839	0.9623829134647977	0.9667722777141726
HMP_2012__SRS045715__bin.22	0.9705510823702755	0.9726993662017287	0.9670861062173592	0.9653304203401535	0.9693651091855796	0.9670975057364194	0.9662595093641488	0.9681622448210103	0.9653062457451542	0.9771519873666646	0.9664750039054256	0.9696727870942718	0.9661578805905199	0.9664292102006785	0.9660149747418334	0.9668486027234219	0.969930906557307	0.9662789893636725	1.0	0.9659110720092114	0.9661816808792715	0.9682803578697907	0.9690402241101063	0.9691333295760403	0.968687939632354	0.9682126049262699	0.9673324937406432	0.9663150579867319	0.9668335977022355	0.9678078798249667	0.969237331969869	0.9677579304831059	0.9659203812197954	0.9662819038400611	0.9665996212705873	0.9659408439305528	0.9673227607688442	0.9658779967816897	0.9676232993341555	0.9643698697076056	0.9655089856110812	0.9670020441895072	0.9711015736766809	0.9661186089363798	0.9669438114435387	0.9652681729283714	0.9648866754028201	0.9658937347814225	0.9665460480171832
HMP_2012__SRS018791__bin.9	0.9726427269669689	0.9688908165331095	0.9621592564174428	0.9645073153492644	0.9702978361966208	0.9621916730517913	0.9658576211347076	0.9655962080931894	0.9636754067482397	0.9724121622953081	0.9636461748181802	0.9667994014981667	0.9569791573403857	0.9652276116034673	0.9630268967458143	0.9660191952186724	0.9649729548609449	0.9662350044826458	0.9659110720092114	1.0	0.9667654246630426	0.9644297770918502	0.9655108737972079	0.9647903429178926	0.9653528356907115	0.963813796604064	0.969028852176318	0.9634952919772697	0.968235570045052	0.966303277972229	0.9662055216128486	0.9758864199009392	0.964241801875813	0.9645690455302539	0.9625019936738787	0.9643997537643394	0.9605541436486602	0.967722749464844	0.9672373904967386	0.963213882958537	0.9664502455232874	0.9640934735357561	0.968362155026513	0.9589329476255017	0.9677438280473146	0.9658950200463727	0.9654323490304283	0.9632796899095903	0.9854598116683021
HMP_2012__SRS053603__bin.33	0.9692366777179493	0.9688255539046978	0.9616987877265564	0.9646430804532324	0.9695604921316744	0.9619222329644904	0.965257365385995	0.9643120440849734	0.9632036728703621	0.9706805234039757	0.9627368796069751	0.9664699895512257	0.9586998488702951	0.9650515265954042	0.9616948247263194	0.9645153330125871	0.9644586202692446	0.9658347921024579	0.9661816808792715	0.9667654246630426	1.0	0.9644961363151164	0.9646032600803182	0.9652986592349461	0.9650255718642603	0.963757272068778	0.9669589365301651	0.962931483885476	0.9673762310697432	0.9656059976077586	0.968113277214392	0.9694973711336864	0.9643598896319421	0.9647273114536167	0.9617382518912792	0.964465971575728	0.96084845181244	0.9661231718187904	0.9680334785120089	0.9630322806275721	0.9656124903772132	0.9631653773403497	0.967273780062431	0.957919588951121	0.9657999246893435	0.9644905162101814	0.9641032012338645	0.9622234239850064	0.9675576795855472
HMP_2012__SRS013234__bin.31	0.967806592032278	0.9695937452165547	0.9637152036058456	0.9645453099766513	0.9688016364264272	0.9638656427322647	0.9643938198296963	0.968702965945653	0.9638982542129388	0.9705865890518303	0.9633174687569365	0.9662310414786083	0.9627306639652095	0.9635843164660353	0.9632126377177557	0.9651384851833902	0.9661847455663869	0.9654501894393038	0.9682803578697907	0.9644297770918502	0.9644961363151164	1.0	0.9841685031028687	0.9691439561715374	0.9679658335748682	0.9647694972904187	0.9668489101506287	0.9642159150401891	0.9663651529099426	0.967550586157058	0.9679238753292938	0.9672376612913502	0.9667620952675746	0.967181634284061	0.963410176252292	0.9643295492061155	0.9647707889012	0.9641922823521941	0.9668035436033713	0.9629631642357841	0.9642876526458616	0.9640421768062497	0.9690804102609413	0.9615766641481243	0.9654400477965979	0.9639792747585181	0.9641615487886877	0.963206786595271	0.9662571689729446
HMP_2012__SRS024580__bin.33	0.9691701757211778	0.9702485557390065	0.9643009658919066	0.9656624497227558	0.9697112997242107	0.9644007315352159	0.9646435904939837	0.9706019136091345	0.9646802755277006	0.9717995993311647	0.9648482090934545	0.9666701574657259	0.9630355465001718	0.9657878090243017	0.9639488867221861	0.9654465846926953	0.9666060771047803	0.966229487460627	0.9690402241101063	0.9655108737972079	0.9646032600803182	0.9841685031028687	1.0	0.9710622897226276	0.9695096638946664	0.9659399689133359	0.9676319877087237	0.9647915767274081	0.9661715953667138	0.9684210598791511	0.9688477051604625	0.9677561887497875	0.9680835650505014	0.9681946092993902	0.9644023228892018	0.9654232356559768	0.9653760898228427	0.9661457028590628	0.9680160476973226	0.9637104070886533	0.9653443312274154	0.9657941672815611	0.9692329501208206	0.9624309606882037	0.9658580947794174	0.9653040810803399	0.9650936311114477	0.9642100220693399	0.9662568718186372
HMP_2012__SRS065278__bin.62	0.9684415058750342	0.971506308150712	0.9654628283995853	0.9658890422400586	0.9688605303426974	0.965485196878537	0.9649290040845114	0.9949342242579678	0.9656157111048186	0.9722514809467454	0.9649052171724096	0.9711787022406047	0.9631789729560744	0.9653667154322098	0.9654943993631876	0.9656323191786388	0.9676192604429754	0.9661857223680814	0.9691333295760403	0.9647903429178926	0.9652986592349461	0.9691439561715374	0.9710622897226276	1.0	0.9879701191687779	0.9671084640755383	0.9689219192531112	0.9650448246468262	0.9668333664395966	0.9681064128142629	0.968838098675265	0.9689353584659963	0.9677196079731737	0.9676045764023553	0.9652697449691995	0.9660335554880555	0.9657230567864475	0.9662400032302595	0.9680913074818505	0.9654437249606939	0.9651937205651492	0.9652768296540032	0.9679385158214782	0.9637731562725341	0.9650969818843325	0.9661315601493087	0.9662657105151436	0.9649989560388658	0.9663085961187373
HMP_2012__SRS015038__bin.5	0.9684954514448183	0.9712610848046633	0.9660239581657769	0.9655775670615221	0.9685013549800155	0.965448335658946	0.9647049711848946	0.9891681955762843	0.9654472737639078	0.9723627019702188	0.965965034584327	0.9726754604772753	0.9638729775137267	0.9655006583423478	0.9662252586916282	0.9655928440779457	0.9685346564378886	0.9655597007835114	0.968687939632354	0.9653528356907115	0.9650255718642603	0.9679658335748682	0.9695096638946664	0.9879701191687779	1.0	0.9668407289889503	0.9684509446288513	0.965718539086218	0.965986566690002	0.9677907974733092	0.9685439782565429	0.9687715601424148	0.9676454126345868	0.967659193856323	0.9654466055241305	0.9656615096614645	0.9651571041555803	0.966829989160454	0.9689752602237945	0.964881071491733	0.9655585683464087	0.9666090996191719	0.969387325284965	0.9635595401238051	0.965477626402728	0.9659510615745998	0.9660089993110309	0.9657397427126958	0.9666687030266575
HMP_2012__SRS019122__bin.29	0.9678059318319384	0.9690752659709325	0.9637058116856143	0.9638590332455482	0.9666814949651961	0.9637296720349431	0.9633057294370906	0.9669513478507246	0.9637387109835748	0.9684759626910369	0.9645110040527324	0.9671539175976847	0.9638824704127809	0.9630777002095526	0.9629380970895357	0.9644225873689938	0.9654229958790659	0.9641889938051227	0.9682126049262699	0.963813796604064	0.963757272068778	0.9647694972904187	0.9659399689133359	0.9671084640755383	0.9668407289889503	1.0	0.9659276142713832	0.9637443141801438	0.9641624001950387	0.9653022649580433	0.9652736316780377	0.9660357776562623	0.9637561779242174	0.9638170650900004	0.9635285613092847	0.9642440983138426	0.9708369054694445	0.9636984292076699	0.9662717677333729	0.9625613649344176	0.9637405467629002	0.9651703599024974	0.9661914638352026	0.9628536704354984	0.9644055386605926	0.96437888981322	0.9636598153988092	0.9642233007293781	0.9646684565202103
HMP_2012__SRS064774__bin.72	0.9722772331845739	0.9722738091470696	0.9640713503594793	0.9664173656768513	0.9739936484825868	0.9641016210840606	0.9679740348654228	0.9680003212012929	0.9702005756724201	0.9752000290205715	0.9643257037210634	0.9684225273851108	0.9586711554679044	0.9688226653375059	0.9658889202127937	0.9684053416351	0.9687206220371191	0.9728797275367125	0.9673324937406432	0.969028852176318	0.9669589365301651	0.9668489101506287	0.9676319877087237	0.9689219192531112	0.9684509446288513	0.9659276142713832	1.0	0.966359684995787	0.9707391312608386	0.9683407542528834	0.9679687627418448	0.9733143494696175	0.967124293700634	0.9666006134529914	0.9641906867573529	0.9687303007806403	0.9620095408640007	0.969747500069063	0.9698252413411925	0.9678383876991189	0.9691700562834035	0.9644215978859629	0.9698051003775087	0.961040774153947	0.9697979313719592	0.9668739718038114	0.9691601049868767	0.9638941188080996	0.9698510314901567
