	HMP_2012__SRS022143__bin.6	HMP_2012__SRS015057__bin.68	HMP_2012__SRS051791__bin.48	HMP_2012__SRS015893__bin.63	HMP_2012__SRS016342__bin.32	HMP_2012__SRS018591__bin.18	Castro-NallarE_2015__ES_116__bin.6	HMP_2012__SRS064423__bin.23	HMP_2012__SRS047824__bin.33	HMP_2012__SRS023352__bin.16	HMP_2012__SRS019027__bin.31	Castro-NallarE_2015__ES_114__bin.10	HMP_2012__SRS020334__bin.42	HMP_2012__SRS015209__bin.39	HMP_2012__SRS048411__bin.61	HMP_2012__SRS053854__bin.49	HMP_2012__SRS014470__bin.76	HMP_2012__SRS019219__bin.12	HMP_2012__SRS045715__bin.22	HMP_2012__SRS018791__bin.9	HMP_2012__SRS053603__bin.33	HMP_2012__SRS013234__bin.31	HMP_2012__SRS024580__bin.33	HMP_2012__SRS065278__bin.62	HMP_2012__SRS015038__bin.5	HMP_2012__SRS019122__bin.29	HMP_2012__SRS064774__bin.72	HMP_2012__SRS017120__bin.38	CM_cf__CF_TNFC017SA_t1M16__bin.13	HMP_2012__SRS015941__bin.23	HMP_2012__SRS044373__bin.19	HMP_2012__SRS057791__bin.78	HMP_2012__SRS024637__bin.6	HMP_2012__SRS017076__bin.33	Castro-NallarE_2015__ES_080__bin.8	HMP_2012__SRS024318__bin.42	HMP_2012__SRS056323__bin.31	HMP_2012__SRS015272__bin.10	HMP_2012__SRS047210__bin.52	HMP_2012__SRS016319__bin.59	HMP_2012__SRS047219__bin.38	HMP_2012__SRS019026__bin.7	HMP_2012__SRS020220__bin.48	QinN_2014__LD-57__bin.28	HMP_2012__SRS048791__bin.19	HMP_2012__SRS019894__bin.4	HMP_2012__SRS018739__bin.9	HMP_2012__SRS014684__bin.47	HMP_2012__SRS042643__bin.19
HMP_2012__SRS019027__bin.31	0.46092652742113205	0.5584869180969922	0.8008916179281133	0.7696182760745265	0.5875961853333909	0.7810386424454261	0.7215289887017253	0.6019689895912502	0.6029073511822615	0.5903088003230197	1.0	0.38622692740212067	0.6401906548429618	0.799226810979005	0.7273523246905521	0.7299711907294061	0.5820850551527258	0.7708701515985941	0.6364062495230794	0.8169492870501304	0.7857570489400046	0.6757703438493493	0.6478392611012929	0.6010689996638119	0.616723766318313	0.5769083689034294	0.6363216574465663	0.749813701212937	0.6784498196749833	0.6507306531598411	0.6054206951462898	0.6270544646520672	0.6758056632215017	0.7234841993774198	0.7876106619155571	0.7666545011051475	0.788816753068316	0.7958243781283262	0.6846555641746451	0.7937728022520678	0.8037149874921458	0.7891891326216262	0.49647046101373576	0.781898080501134	0.719539766778773	0.7628714039101597	0.7557177049035934	0.8118763787091337	0.6005025815844793
Castro-NallarE_2015__ES_114__bin.10	0.5801704358100681	0.6767249670257199	0.8886577063640361	0.855051419267971	0.7120520993624972	0.8657981149703231	0.8203434133875577	0.6836641638272147	0.734441120301165	0.7302824109694438	0.7606041506375028	1.0	0.7468124862607166	0.8786804105297867	0.8203983705209936	0.8239345185755111	0.6945465349527369	0.8558500151132117	0.7704423362277424	0.8981584208067708	0.8867479459771378	0.7686373378764564	0.7461727508793141	0.7075507666520114	0.7384203602440097	0.6684582119696637	0.7232410282479665	0.8470542976478347	0.7767538195207738	0.7472409801604748	0.7117232152670917	0.7453707202132337	0.7668263285887008	0.8259473235876017	0.8621949879094306	0.8740116303033634	0.8687486260716641	0.879970185755111	0.7759414843921741	0.8746144413607386	0.8637647010331941	0.8076946856451968	0.5875578767311497	0.875351210430864	0.8207916575071444	0.8542201926247527	0.8351998722246647	0.8050679064080017	0.7010726945482524
HMP_2012__SRS020334__bin.42	0.5334440463330263	0.6306261699109944	0.8944691523174054	0.8551050117829768	0.6678344755704121	0.8768157512733469	0.7970399789045446	0.6585297986309798	0.6890245900403029	0.6672181512454692	0.7636112756665274	0.4523331646459724	1.0	0.8794771281262856	0.8075507791431688	0.8248822352444936	0.6558408562175162	0.8395653171157685	0.7314516284224853	0.9062245636189732	0.8834195233862575	0.7434130012706163	0.7295646877888208	0.6671338942491479	0.6835343625516139	0.6500604101859427	0.7049361597221392	0.8445458417872053	0.7527364019870089	0.7214156839717708	0.6831728896352972	0.7003581962553487	0.7655325432246193	0.8229448444340193	0.8753526961458665	0.8658566205975069	0.8897185140186479	0.8550353177242913	0.7581158471286829	0.8845918398659378	0.8684784694768629	0.8063711811946705	0.5461746543512758	0.8862124867828338	0.8162843808853122	0.836958551278964	0.839134670245682	0.8166115268772016	0.6739233438169148
HMP_2012__SRS015209__bin.39	0.44850021153574954	0.5230482301508955	0.7985841207164011	0.7603818220279227	0.563091242419969	0.7826166972218305	0.7056279086165562	0.5678645466083768	0.5777108306303765	0.5546417994641094	0.6462113947257087	0.3607608235791849	0.5961645043012269	1.0	0.6686278381046397	0.7248184318149767	0.563573543928924	0.7541683119447187	0.600030320124101	0.7772101960231279	0.7656173318290791	0.6396975038781554	0.6275694542377662	0.5665664222253561	0.5762262022281766	0.536025243266112	0.6348311239599492	0.7059480327175293	0.674159850514737	0.6219722183048936	0.5651350303201241	0.5904985192497532	0.6421633055986462	0.6964359751798054	0.7395395571851643	0.7536941193061627	0.7690149485263009	0.7515480891270625	0.6557904385841207	0.7869891411648569	0.7533151177549006	0.6753416302355097	0.45297313495980823	0.7687032858553096	0.6982989000141023	0.7259667183754055	0.7400003525595825	0.699824777887463	0.5703892257791566
HMP_2012__SRS048411__bin.61	0.5029575595989695	0.6137043099814741	0.8384075515345181	0.8029346583390438	0.631572193771392	0.8343570582663301	0.7741352101079211	0.6260429207037191	0.7009465260036232	0.6558836188267961	0.7432127170607258	0.4256738272460834	0.6917913686309769	0.844983421091793	1.0	0.7843739446039018	0.6533707179322212	0.8364351025521984	0.6801037061723797	0.8644049370482682	0.8375204618747488	0.7114289762423933	0.6913903738073746	0.6403254652208279	0.6621890396530414	0.6417342937010841	0.6827498264583514	0.8119173879375411	0.7211352787225909	0.6956556220810919	0.6512556930126207	0.673248031338191	0.7167622073963049	0.7861917878042326	0.8093331990743258	0.8077920423022806	0.8469607711219568	0.835190681949619	0.7306597968827554	0.8676151233861072	0.8494857018612397	0.7839872073740275	0.5381502019677261	0.8454133766526556	0.7848257321051605	0.8004743323213412	0.8082188790145152	0.7832137329142789	0.6492525010938248
HMP_2012__SRS053854__bin.49	0.4676054288726481	0.5602355481098358	0.7962644596122536	0.7965847231061982	0.6011971677002074	0.7791661281525429	0.7366133517362915	0.5951621516829684	0.6187043634681773	0.5895323421422051	0.6803916643703611	0.3899687621165678	0.6445879940206644	0.8355605464638114	0.7154975017008918	1.0	0.5851083978127791	0.7764345406616774	0.6365106885908975	0.8255462158917347	0.8185630085910276	0.6759128525641808	0.6654608014553294	0.597108931043368	0.6363846966072391	0.5691630962164201	0.6600646867229648	0.7441822185481334	0.6927762699382314	0.6659761493110677	0.6114703914774146	0.6405127629879446	0.6804249912821676	0.7286116414967198	0.7627944859405139	0.8383035138757816	0.8242952374217326	0.7832726539683004	0.6754930147605706	0.8104686332796038	0.7941392593459634	0.7066914748946748	0.4941608811960622	0.7916921698827136	0.7321711182479473	0.7879941019494617	0.7987794221763774	0.7307640722885103	0.6138089652644165
HMP_2012__SRS014470__bin.76	0.5274870671305391	0.6776369428633652	0.8604388256396395	0.840235970832508	0.6673595934148795	0.8479765408089897	0.7795316479107683	0.6555572214494664	0.6859854425191818	0.6852604138737104	0.7304622563766954	0.44258484476726306	0.6899963557050726	0.8746964455539055	0.8024217598333035	0.7877608598347263	1.0	0.814713868129054	0.7162473173940117	0.8687845893383033	0.8347963408214657	0.7180508603490863	0.7095447695612729	0.6807291216373719	0.6925856655544089	0.6564808805842254	0.70894887809341	0.8231034071421615	0.7368890197284398	0.7123058975198001	0.6722575039096828	0.6790640181142251	0.7054660046379946	0.7632647410635431	0.8339662514213297	0.8512837658152003	0.8522369732872087	0.8195931741152188	0.7438159160477019	0.8654374193576629	0.8288418036742811	0.7788224878167828	0.5613844818699063	0.889630941267755	0.7826944143793153	0.8092260852721238	0.8023692294559713	0.777027699924597	0.6589612993388834
HMP_2012__SRS019219__bin.12	0.4707074154102531	0.5496203622937723	0.8162589423558232	0.7690058981869693	0.5888937131558541	0.811523525199463	0.7539273741315343	0.6050370032555993	0.6253721995715947	0.5870125093415943	0.6902752929766048	0.38915500447849893	0.6302786352565238	0.8352275522563123	0.7330018124840402	0.7459207395497137	0.5813462516096436	1.0	0.6324296422745308	0.8231262343203731	0.7871416712805227	0.6895408503915855	0.6605809319806991	0.5990349557186956	0.6164437048391996	0.5617091857253411	0.6876342671153235	0.7472389097607849	0.6917660435292914	0.6552953661787823	0.5941503854164145	0.6229951201151368	0.6631508953483741	0.7386614325105442	0.7607934947362995	0.7752090291535833	0.8077111395534621	0.8038534613291185	0.7026323577988745	0.8044215708247076	0.8016841030078177	0.7122324321411754	0.48772258764309134	0.782963040475166	0.7342621956123986	0.7586319454802302	0.7827713279237335	0.7291827891325925	0.6039808271830437
HMP_2012__SRS045715__bin.22	0.5639980693765345	0.6420849684175183	0.9031871025958491	0.8812823956519001	0.686956749837366	0.8814004364887835	0.8200931735672465	0.6748279226911212	0.7120621996516484	0.7042998342182024	0.7656957589238873	0.4707017396596227	0.737809791618576	0.8928745304597822	0.8008084485761652	0.8216261305689043	0.6867101756447653	0.8497534258073993	1.0	0.9057892472666988	0.8697867920172917	0.7513383207772858	0.7580865842654188	0.6888349107086648	0.7174889303926301	0.6589307074056198	0.7327497744108451	0.8591358361488259	0.7828641428661365	0.7560373953371247	0.7059324701487839	0.7342827314125029	0.7772648101903343	0.8411915304387971	0.8735237026000462	0.876421211676075	0.8862721129834428	0.875052987220112	0.7730190124441273	0.8932449163746249	0.8786959897593016	0.8150966360984618	0.5702395442049818	0.8937165550962164	0.813597255157073	0.8428315111325625	0.8551444819843451	0.8191582901391308	0.6956235703943089
HMP_2012__SRS018791__bin.9	0.46214167925200783	0.5392283095350496	0.7867458826234093	0.7650888540748672	0.5813354028959901	0.7755842694923378	0.7404525517577426	0.569984738541797	0.5960691081626028	0.5686563193353494	0.6772436548553632	0.3780825651395328	0.6298290297370706	0.7968631955946366	0.7012918379755109	0.734239887566936	0.5739190282405657	0.7620354780104148	0.6241014644782512	1.0	0.8234243502313076	0.6789928305125059	0.6498952085094016	0.5848225484972416	0.6000865370225914	0.5519084775195323	0.6221404646973048	0.7242125817745946	0.6642649088397171	0.6287373764027926	0.5841870761258308	0.6157347730626226	0.6600074608360329	0.7107584966415393	0.7683045322410053	0.7721694188138861	0.7983517480550858	0.8095346881883833	0.6698222195553428	0.8039065284484136	0.7804461030506289	0.7033077818977851	0.471799919463456	0.7742291011644543	0.7208609891535928	0.7534638304886486	0.7524976088454284	0.7217126233441752	0.6719263632834329
HMP_2012__SRS053603__bin.33	0.4887679188470644	0.5582156620875122	0.8067955623319211	0.7866732046675197	0.6069821252078241	0.7920827618967353	0.7582520552563229	0.6064032822807407	0.6288130463763897	0.6005489622200599	0.6903297604180234	0.39559642657390875	0.6506872562615404	0.8319083811552341	0.7201043526229898	0.7715554823435669	0.5844367486726071	0.77228947509558	0.6351251541921099	0.8726541729556616	1.0	0.6962342647430643	0.6779514859905454	0.6093591737601421	0.6357085941510432	0.5854622698610931	0.6442222971368153	0.7495537048245849	0.6828875489392349	0.6578421532497184	0.6162803882959569	0.6499969353121001	0.6760092400340181	0.730218971950444	0.7773006228978157	0.7789681962013193	0.8082060849378252	0.8075073360966603	0.6850998705169362	0.8226338693983252	0.7962059163799906	0.7191814984791486	0.4975191351450747	0.7897156735800918	0.7630115155647836	0.7708544349864771	0.7893555727518599	0.7423800366230204	0.6410327232050506
HMP_2012__SRS013234__bin.31	0.40251073638129453	0.4722505837310395	0.6917049890370179	0.6524067996706986	0.49346715637399835	0.6750563880064152	0.6621172975406514	0.525827242579668	0.5141312726273028	0.4951822057355086	0.5804664904299571	0.3352612500721002	0.5353590816714072	0.6795917740554493	0.5980552036897345	0.6228958902488264	0.49149816434659954	0.6614498553126079	0.5364036924312351	0.7035474067509796	0.6807146650765911	1.0	0.630044863204307	0.5129495777734996	0.5362815902054539	0.4724026496932088	0.5392843311382399	0.6324281038872704	0.5891439884879325	0.5597525594649077	0.5021727454348375	0.5290494678814964	0.5783978689790681	0.6317509234449008	0.6403868468186378	0.6512116211355208	0.7017671862628254	0.6605872742513373	0.5997223110730239	0.6892187480102206	0.669399234576354	0.6004567971612356	0.4069554821277549	0.6617847000667442	0.606840196652002	0.6331708300029889	0.666218209412059	0.6225340781319408	0.5195816762762866
HMP_2012__SRS024580__bin.33	0.48293747421556277	0.557511507209456	0.8175186469808999	0.7845205865725069	0.6060795477959544	0.803837789208203	0.7705040391566921	0.6351979619702991	0.62648484789555	0.6150200047876289	0.6879220718486961	0.40234186355443013	0.6494904694237668	0.8241935461466765	0.7185003887054557	0.7581256571992927	0.6003996790343992	0.7833519235942591	0.6690660373296143	0.8324640129127072	0.8194119365680851	0.7788708141237829	1.0	0.6271427995960612	0.6480389011049051	0.5749275489146112	0.6581813585290404	0.7657863263653424	0.7011329641210279	0.6724868305480354	0.6249494729209583	0.6538956435818687	0.6998740122042864	0.7563856272974483	0.7795375632080447	0.7899397749629237	0.8227910579687396	0.7855299706028477	0.7146249096531839	0.8315828854770474	0.7978944619543249	0.7235148974433414	0.4964738696866696	0.7866861320357655	0.7316233071402808	0.7767376800743425	0.788529415441631	0.7403929096791131	0.6184602448543408
HMP_2012__SRS065278__bin.62	0.5540780381800113	0.6594268744900761	0.8860057260626442	0.8657087507781778	0.6804574221449369	0.8809303774638614	0.8176603129061785	0.7727897679911662	0.7139835575939931	0.687526894431313	0.7614497776358752	0.455154036388062	0.7085441847541787	0.8876938263366843	0.7938700306410086	0.811553654355945	0.6871949087426028	0.8474771573407781	0.7252876426751307	0.8936988453416221	0.8786622689150365	0.7565081071347094	0.7481891313077972	1.0	0.782122377326869	0.6777993270799235	0.7185230890246415	0.8372469161512418	0.7564014960899157	0.7193063763900175	0.6979421858799472	0.7253776820549307	0.7246507383505338	0.8115635973549413	0.8715209860803538	0.8656352830633717	0.8845778009290075	0.8755429291743609	0.7609636754627224	0.883262010728496	0.8796792167568257	0.8051382104479928	0.5886476361348469	0.865631968730373	0.8238111625630621	0.8367110989831074	0.8392360683393368	0.7989829416804441	0.6832022422567514
HMP_2012__SRS015038__bin.5	0.5408405379542115	0.6286482112629771	0.8512518782307118	0.8154750709439	0.6681065574278728	0.8313276481761269	0.7805720155508202	0.7325239287109395	0.6778873082241187	0.6688123794780431	0.7308146612570866	0.44432841496962794	0.6790690176155822	0.8445103992493278	0.7679452414366114	0.8090642845775299	0.6540014839831099	0.8157721775902016	0.7066591158519572	0.857789257863767	0.8574451308612683	0.73982913525948	0.7231787620935323	0.7316010896321665	1.0	0.6481265229945044	0.6841539332786313	0.803168138593275	0.7351358836623381	0.7194295345708126	0.664626017654852	0.6905161491671713	0.7016160534729958	0.7729485173603289	0.8150012504314506	0.8236380114626327	0.8544683806189326	0.8265754919569356	0.746496208402486	0.844368304766314	0.8394192830997472	0.7701190286731165	0.5642773436288967	0.8151789977120205	0.7929383692307056	0.8209299489699958	0.8347182808944409	0.7741953318603733	0.6597255664661154
HMP_2012__SRS019122__bin.29	0.5644683375334745	0.6854341697092654	0.8934189148908847	0.8705732102862811	0.6912454449380936	0.89740109639589	0.8078079033343112	0.698583026717139	0.8030764119366479	0.734704829632143	0.7793871446227001	0.45856881810502353	0.7362700154692435	0.8956267871217664	0.848463855812041	0.8249542579299018	0.706735895360523	0.8474553506734953	0.7398852000692758	0.8994222302337116	0.9002787527053504	0.7429861177382623	0.7314548746967711	0.7228207276081816	0.7389067380160489	1.0	0.7122926879842975	0.8556488658440752	0.7732029816878558	0.7439192206234588	0.7202694216764984	0.739016306915447	0.7512579805627129	0.8187842329175606	0.8914996919111055	0.8705413999606495	0.8960096891895554	0.8835494668235976	0.7705250235337502	0.8921647633488498	0.8740481938214922	0.8303696713286466	0.6063902231553251	0.8923344184188854	0.8705178367564779	0.8532795856646178	0.8581495108867894	0.8288881348663554	0.7120005042525692
HMP_2012__SRS064774__bin.72	0.4965101108638948	0.5481467752876591	0.8050359396954461	0.7722935213597649	0.5969645953143731	0.7968642581486286	0.7147731184042465	0.6139607434262723	0.6021841365023688	0.5788632776016222	0.6661666546456838	0.3844794199251899	0.6187183136782656	0.8219773086449735	0.6995189476557714	0.7413775315961644	0.5914387473101149	0.8039380739829107	0.6375879091432813	0.7856783531923013	0.7676683340835035	0.6572732576346175	0.6489030016242021	0.5937860344177477	0.6044264302154556	0.551973556272351	1.0	0.7389581185914086	0.6967786200581207	0.65215460140399	0.6157643473473647	0.6030829712582865	0.670068756978637	0.7265752889372569	0.7540246707087602	0.766162363611298	0.7889819931763423	0.7766530296985229	0.6822110148113725	0.8025982669698998	0.7721305533517087	0.694444571248061	0.4724442553548914	0.7912859134470975	0.7360370197579309	0.746709826560042	0.750655295729873	0.7123418365809768	0.6000628134395197
