	XieH_2016__YSZC12003_37583__bin.55	XieH_2016__YSZC12003_37331__bin.46	Bengtsson-PalmeJ_2015__TRAVELRES46__bin.81	XieH_2016__YSZC12003_37296R1__bin.77	XieH_2016__YSZC12003_37232__bin.78	RaymondF_2016__P13E7__bin.10	XieH_2016__YSZC12003_37100__bin.102	XieH_2016__YSZC12003_37830__bin.16	ChengpingW_2017__AS98raw__bin.2	Bengtsson-PalmeJ_2015__TRAVELRES45__bin.71	ZeeviD_2015__PNP_Main_589__bin.11	ZellerG_2014__CCIS41548810ST-4-0__bin.30	ZeeviD_2015__PNP_Main_610__bin.28	XieH_2016__YSZC12003_35739__bin.18	ZeeviD_2015__PNP_Main_474__bin.36	ZeeviD_2015__PNP_Main_553__bin.11	ZellerG_2014__CCIS53043478ST-4-0__bin.27	HeQ_2017__RSZAXPI003103-141__bin.15	ZeeviD_2015__PNP_Main_414__bin.81	XieH_2016__YSZC12003_37197R1__bin.105	LiJ_2014__O2.UC13-1__bin.18	QinN_2014__HD-33__bin.61	ZellerG_2014__CCIS36797902ST-4-0__bin.7	XieH_2016__YSZC12003_37101__bin.43	AsnicarF_2017__MV_FEM3_t1Q14__bin.16	ZeeviD_2015__PNP_Main_74__bin.20	XieH_2016__YSZC12003_35740__bin.98	LiJ_2014__MH0329__bin.16	ChengpingW_2017__AS9raw__bin.56	RaymondF_2016__P13E90__bin.1	XieH_2016__YSZC12003_35733__bin.9	RaymondF_2016__P13E0__bin.60	LiJ_2017__H3M514143__bin.39	LeChatelierE_2013__MH0257__bin.1	BritoIL_2016__W2.6.ST__bin.27	LiJ_2014__V1.CD40-0__bin.15	ChengpingW_2017__AS128raw__bin.44	LeChatelierE_2013__MH0422__bin.22	XieH_2016__YSZC12003_35563__bin.34	XieH_2016__YSZC12003_37314__bin.63	CosteaPI_2017__SID713A063-11-90-0__bin.50	ZeeviD_2015__PNP_Main_475__bin.20
ZeeviD_2015__PNP_Main_589__bin.11	0.976457154970563	0.9755490930645019	0.976236071281381	0.976180720135871	0.9749778814720179	0.9762248496739294	0.9745029049252918	0.9766302868508011	0.9760974873379872	0.9762941426107685	1.0	0.9767373193135696	0.9763461132071888	0.9745352436907295	0.9763127270499095	0.977084867056884	0.9767458190013047	0.9760628765381003	0.9770657739455989	0.975111231396995	0.9769549733835938	0.9752873335062858	0.9758546747872111	0.9759777607463789	0.976130344587498	0.9775890069684197	0.9751600374158432	0.9734897471664229	0.975972543867728	0.976184843061893	0.9748073927936177	0.9762400452440151	0.9766400935529775	0.9696149899657558	0.9776232390761976	0.976804135971785	0.9758869061599921	0.9766887349057152	0.9752069795388129	0.9748371312939461	0.9765113199419244	0.9777107463402208
ZellerG_2014__CCIS41548810ST-4-0__bin.30	0.9765920678876621	0.9755341414257953	0.9767259523052689	0.9756973849789901	0.9751196027812468	0.9762969126620146	0.9756715568037442	0.9765722560872933	0.9800515786020648	0.9767390851558827	0.9767373193135696	1.0	0.9787329795072301	0.9745313063587905	0.9774608160391167	0.9766720568746917	0.9789074090645767	0.9790301142203177	0.9769922141815698	0.9747466599832723	0.9777174119334584	0.9798517207856039	0.976098224942042	0.9753097830408566	0.9755670745385802	0.9770943741126761	0.9751614678212929	0.9736015127192773	0.9805679512060396	0.9759549291334286	0.9745183822808288	0.9761498454218823	0.9788445920435892	0.9712035532248677	0.9768402415450673	0.9770031875252255	0.9810467274710171	0.9763377767338071	0.9750098165070044	0.9739845380359493	0.9766175992624062	0.9777132702841453
ZeeviD_2015__PNP_Main_610__bin.28	0.9760892708205877	0.9752188099108822	0.9760487868305598	0.9748684751520826	0.9742042965315926	0.9753279171985106	0.9750611423751546	0.9756999007233017	0.9785415082895986	0.9762556581486862	0.9763461132071888	0.9787329795072301	1.0	0.9737056596403191	0.9771606003105054	0.9754867553617153	0.977109653795447	0.9772209763777198	0.9765844951524204	0.9741089072567019	0.9775172398123217	0.9782676019698575	0.9750931097354651	0.9755456244413748	0.9754406751665884	0.9764920458607528	0.9747857170311719	0.9732330481121839	0.9785998447421419	0.9751641685747491	0.9738181326200155	0.9751300423246155	0.9779925827476335	0.9708209226618547	0.9772243425400331	0.9764313375875325	0.9787171239005539	0.9750399516997018	0.9741686082063491	0.9733221798618346	0.975776233080359	0.9772073325802734
XieH_2016__YSZC12003_35739__bin.18	0.9751297368396387	0.9763795329221866	0.9751346094389312	0.976079409850293	0.9752630277724363	0.9764369734541408	0.9747704448058501	0.9759210288832321	0.9734029401806313	0.975177383477469	0.9745352436907295	0.9745313063587905	0.9737056596403191	1.0	0.9745907551621698	0.9746335112487297	0.9756545221889891	0.9735671865655652	0.975267401646649	0.9757803997982741	0.9748300051754265	0.9723130875437892	0.976740724001936	0.9755620740719696	0.9746163967716202	0.9746004573149727	0.9753202716145496	0.9727249930954469	0.9734881356533626	0.9757381248066298	0.974980994213794	0.9761466309054676	0.9749464252696923	0.9681961244548765	0.9769359675427765	0.9752796858130838	0.9726061848280891	0.9757343389173976	0.9758281049820999	0.9760492662297181	0.9756315271362436	0.9752499859763496
ZeeviD_2015__PNP_Main_474__bin.36	0.9767070130187299	0.9759381515353948	0.9769397086382767	0.9764084879772655	0.974815853751622	0.9769310701730811	0.9760150814404427	0.9761404310410479	0.976531679793998	0.9770063211006372	0.9763127270499095	0.9774608160391167	0.9771606003105054	0.9745907551621698	1.0	0.9769015612761681	0.9774487617135373	0.978208921813824	0.9769682490337142	0.974833271519954	0.976720760168517	0.9760290846147166	0.9766694631765449	0.9763321701303306	0.9763712116003108	0.977453471082399	0.9754307867492827	0.9728243389845699	0.977011845926467	0.976941173682572	0.9749072253083225	0.9770844747661949	0.9787827950863794	0.9705027619907721	0.9772926667540925	0.9763411687842583	0.9768180251914396	0.9766708809654826	0.9751131688278928	0.9754046428676553	0.9770692308456501	0.9777484171037502
ZeeviD_2015__PNP_Main_553__bin.11	0.9770478019349746	0.9764783064456705	0.9765678634381668	0.9769543149720485	0.9759265617610666	0.9771800083393313	0.9756422892714246	0.9765589941653474	0.975495567537126	0.9766839438296696	0.977084867056884	0.9766720568746917	0.9754867553617153	0.9746335112487297	0.9769015612761681	1.0	0.9770610698836948	0.9759672840772817	0.9771345382459075	0.9755959140217179	0.9765120574915973	0.9749110562947261	0.9768818348341026	0.9765237640296044	0.975691276146797	0.9769947750964152	0.9760822468954311	0.9741759693579763	0.9758129973468225	0.9771798663485284	0.9752223410525951	0.9772538149113574	0.9769471445988032	0.970234218420116	0.9779355335608374	0.978045988061632	0.9758804183996994	0.9772797376734829	0.9760965296903219	0.9757900379093903	0.9766076907673933	0.9772892341561086
ZellerG_2014__CCIS53043478ST-4-0__bin.27	0.9771200257587573	0.9763826656246248	0.9766087650580018	0.976032626322339	0.9758918454704052	0.9772947464949521	0.9762465530421434	0.9771548283672022	0.9770385962929475	0.9767476351325849	0.9767458190013047	0.9789074090645767	0.977109653795447	0.9756545221889891	0.9774487617135373	0.9770610698836948	1.0	0.9774011299435028	0.9767034393632678	0.97545375666078	0.9772989462475606	0.9770987711756082	0.9767203034610956	0.9769448967906208	0.9759817729747804	0.9772421364226137	0.976557703883872	0.9736654352016654	0.9771596123133603	0.9770196464316819	0.9745640399074479	0.9772323744208478	0.9781906407657364	0.9705210290265724	0.9780945526043221	0.9763503333610045	0.9774079827360079	0.9768788342849964	0.9756224592757642	0.9753751886231652	0.9774569931477797	0.9770272894692784
HeQ_2017__RSZAXPI003103-141__bin.15	0.9760921323006402	0.9753838817222767	0.9760666195606112	0.9748877358860004	0.9744629047291047	0.9757890804140488	0.9753054675656109	0.9759166098226466	0.9815306190381086	0.9761048486896005	0.9760628765381003	0.9790301142203177	0.9772209763777198	0.9735671865655652	0.978208921813824	0.9759672840772817	0.9774011299435028	1.0	0.9756404574062583	0.9741875474697163	0.9763579539622658	0.9819654556396663	0.9755057818783734	0.9750122104616119	0.9752603183372063	0.9764456020756377	0.9746764687944647	0.9722507582516252	0.9817608156692916	0.9755350277241879	0.9743727071438906	0.9759082048348877	0.9830774858495435	0.9706535848943763	0.9773858520694415	0.9758065814882649	0.9826414019650687	0.9752592754354539	0.9743340856303752	0.974400140335891	0.9754414750184153	0.976778666846677
ZeeviD_2015__PNP_Main_414__bin.81	0.9768180022840639	0.9764040249629564	0.9766234553249941	0.9772346548167111	0.9758085066425201	0.9770814557140732	0.9757447244266444	0.9768500657222471	0.9750050845934454	0.9765024291021568	0.9770657739455989	0.9769922141815698	0.9765844951524204	0.975267401646649	0.9769682490337142	0.9771345382459075	0.9767034393632678	0.9756404574062583	1.0	0.9761396317477108	0.9768371992937472	0.9744989390434842	0.9770126814249264	0.9768334787376344	0.9764401798418948	0.9766837946515995	0.9762763238044065	0.974056990693811	0.9754830512077081	0.9770534816243318	0.9756621742211867	0.9770253711776118	0.9764120411762387	0.9699395784766164	0.9777859901997642	0.9769017709011381	0.9750785172104683	0.9775917222438084	0.9761394340653388	0.9762345955403702	0.9774024890850754	0.9774576688058303
XieH_2016__YSZC12003_37197R1__bin.105	0.9764890198139757	0.9762391075147437	0.975618604625499	0.9769055803214408	0.9764657833782855	0.9773907190120493	0.9750439645763186	0.9764061303649697	0.9732170538808638	0.9755866999055616	0.975111231396995	0.9747466599832723	0.9741089072567019	0.9757803997982741	0.974833271519954	0.9755959140217179	0.97545375666078	0.9741875474697163	0.9761396317477108	1.0	0.975321763430818	0.972115613668246	0.9768264334364674	0.976841589641154	0.9762999429166783	0.9753033432763419	0.9765280716568695	0.9727714249405597	0.9734694789916293	0.9769680686012928	0.9757765924959266	0.9772822172107174	0.9749126138381892	0.9688970342693217	0.9774784124510333	0.975469903432601	0.9728364908898176	0.9763254424609199	0.994330718036886	0.977085801769356	0.9752749711246123	0.9754479644956814
LiJ_2014__O2.UC13-1__bin.18	0.9771952326621822	0.9764402505819	0.9772393556118693	0.9756498929796144	0.9752109266178118	0.9766880802261739	0.9768676955941051	0.9764570064110516	0.9766945117001089	0.9773788453434471	0.9769549733835938	0.9777174119334584	0.9775172398123217	0.9748300051754265	0.976720760168517	0.9765120574915973	0.9772989462475606	0.9763579539622658	0.9768371992937472	0.975321763430818	1.0	0.9763288239898098	0.9767000446519981	0.9762858691450477	0.9765165408706498	0.9773601610346994	0.9758770921430587	0.9732057995365212	0.9766982412029027	0.9763596388197504	0.975037043365759	0.9765331140884291	0.9771665345131942	0.9701984387456852	0.9781097462398285	0.9808758508687409	0.9769280322899769	0.9762001869399239	0.9755449638487422	0.9752608336178382	0.9761292378426977	0.9779533610199994
QinN_2014__HD-33__bin.61	0.9747482840401467	0.9736665619742106	0.9748840964143191	0.973504150076675	0.9730158695635626	0.9743684522548626	0.9734474166297675	0.9742153627155572	0.9850778092436903	0.974801818052865	0.9752873335062858	0.9798517207856039	0.9782676019698575	0.9723130875437892	0.9760290846147166	0.9749110562947261	0.9770987711756082	0.9819654556396663	0.9744989390434842	0.972115613668246	0.9763288239898098	1.0	0.9739495005541946	0.973201163278892	0.9740051322198616	0.975793406263784	0.97321906746166	0.9716296469519292	0.9849368532323234	0.9738685773032512	0.9723000059992024	0.9738640441961779	0.9808846337935123	0.9699864248766438	0.9762760155396756	0.9752826675403704	0.9863154763165887	0.9738094519494596	0.9725784762738983	0.9719486512571943	0.9743875664182433	0.9765442650754861
ZellerG_2014__CCIS36797902ST-4-0__bin.7	0.9774463416053325	0.9772978721541923	0.9772067120508668	0.9767701690730887	0.977253605325697	0.9776279343634096	0.9761857057488063	0.9771774398715355	0.974602871163126	0.9772746049398255	0.9758546747872111	0.976098224942042	0.9750931097354651	0.976740724001936	0.9766694631765449	0.9768818348341026	0.9767203034610956	0.9755057818783734	0.9770126814249264	0.9768264334364674	0.9767000446519981	0.9739495005541946	1.0	0.9779227244659893	0.9767221090238408	0.9764243531800677	0.9772154515382088	0.973973669764583	0.9747090451610414	0.9772624959449006	0.9762756431831159	0.9777970235455004	0.9766005112870684	0.9703222032220322	0.9785035404369612	0.9763725319126275	0.9745546148054167	0.9775322689515518	0.9772332396570674	0.9771386273779763	0.9767956610900582	0.9769910427787156
XieH_2016__YSZC12003_37101__bin.43	0.9770648492914404	0.9767709878886167	0.9765641134026651	0.977547946528559	0.9768578238534663	0.9770806315044854	0.9758602810171589	0.9769275539184584	0.9737551957554633	0.976767569064532	0.9759777607463789	0.9753097830408566	0.9755456244413748	0.9755620740719696	0.9763321701303306	0.9765237640296044	0.9769448967906208	0.9750122104616119	0.9768334787376344	0.976841589641154	0.9762858691450477	0.973201163278892	0.9779227244659893	1.0	0.9763311826797598	0.9763984034713589	0.977550424204823	0.9730357993805099	0.9737971223253701	0.9769613116855492	0.9758988358406774	0.9771847352500248	0.9757264521553779	0.9691272135537063	0.9788594886608357	0.9762152242054147	0.9735211079369852	0.9773387617253715	0.9768547238990559	0.9774709359800704	0.9772476725607416	0.9767205682002513
AsnicarF_2017__MV_FEM3_t1Q14__bin.16	0.9769101748103843	0.9764960222424477	0.9770237760060796	0.9769014463691315	0.9753417450165123	0.9765736842869002	0.9753034940999468	0.9758918659146283	0.9743125785656488	0.9770686368187408	0.976130344587498	0.9755670745385802	0.9754406751665884	0.9746163967716202	0.9763712116003108	0.975691276146797	0.9759817729747804	0.9752603183372063	0.9764401798418948	0.9762999429166783	0.9765165408706498	0.9740051322198616	0.9767221090238408	0.9763311826797598	1.0	0.9756733305688071	0.9760613673235998	0.9735376034665056	0.9744811928444159	0.976296959798783	0.975320181990715	0.9765454211635998	0.9758824235853304	0.9702113023504313	0.9778917188946576	0.9764165078682076	0.9742619804562169	0.9762304972878363	0.9765293806107624	0.9761378007012619	0.976100507923176	0.9763431205148718
ZeeviD_2015__PNP_Main_74__bin.20	0.9762229983435907	0.9760814666061579	0.9762746138413647	0.9762462861128748	0.9754030849241943	0.9765400421634924	0.975941398701708	0.976863880377316	0.9758839453516793	0.9767275021913154	0.9775890069684197	0.9770943741126761	0.9764920458607528	0.9746004573149727	0.977453471082399	0.9769947750964152	0.9772421364226137	0.9764456020756377	0.9766837946515995	0.9753033432763419	0.9773601610346994	0.975793406263784	0.9764243531800677	0.9763984034713589	0.9756733305688071	1.0	0.976063275203199	0.9737700838701285	0.97585774108782	0.9763016656400688	0.9753581728913704	0.9765134269020379	0.9769635745159336	0.9704107183675166	0.978099496030078	0.9767999329796997	0.9764668366434962	0.9769715345836009	0.9757250268528465	0.9758147975209132	0.9765071807788117	0.9789995415055078
XieH_2016__YSZC12003_35740__bin.98	0.9764591102671291	0.9770292918934145	0.9765143782472889	0.976950021022942	0.975702354777926	0.9766261547750225	0.9752787678286551	0.9767527734937912	0.9739155792163496	0.976486000308843	0.9751600374158432	0.9751614678212929	0.9747857170311719	0.9753202716145496	0.9754307867492827	0.9760822468954311	0.976557703883872	0.9746764687944647	0.9762763238044065	0.9765280716568695	0.9758770921430587	0.97321906746166	0.9772154515382088	0.977550424204823	0.9760613673235998	0.976063275203199	1.0	0.9728849857705465	0.9741839866749094	0.9764622895544056	0.9755937790438979	0.9766913771960636	0.9753662758609155	0.9695487164560079	0.9775113630658845	0.9759835837290457	0.9736231806133998	0.9768808173223876	0.976669092984495	0.9763837001224375	0.9759461357115954	0.9763765631436963
LiJ_2014__MH0329__bin.16	0.9739482564354225	0.9736257065493766	0.9742531059618506	0.9737691505974169	0.9729020665162994	0.9741792987769633	0.9729918516061413	0.9733982044614531	0.9720948139515525	0.9742585517193221	0.9734897471664229	0.9736015127192773	0.9732330481121839	0.9727249930954469	0.9728243389845699	0.9741759693579763	0.9736654352016654	0.9722507582516252	0.974056990693811	0.9727714249405597	0.9732057995365212	0.9716296469519292	0.973973669764583	0.9730357993805099	0.9735376034665056	0.9737700838701285	0.9728849857705465	1.0	0.9726460171861241	0.9734809067180052	0.9726454811471184	0.9739527334068905	0.9731091446386979	0.9676829615351049	0.9750738278311273	0.9736965536649901	0.9721777006043825	0.9742022255417722	0.9729267477044444	0.9732255586089034	0.9736280529733262	0.9740324758508465
ChengpingW_2017__AS9raw__bin.56	0.9751295946486989	0.974143046804874	0.9752351998393269	0.9739202125880009	0.9739478132056926	0.9751333784226366	0.9744867632732861	0.9750888554692969	0.9847855469706629	0.9750944728347084	0.975972543867728	0.9805679512060396	0.9785998447421419	0.9734881356533626	0.977011845926467	0.9758129973468225	0.9771596123133603	0.9817608156692916	0.9754830512077081	0.9734694789916293	0.9766982412029027	0.9849368532323234	0.9747090451610414	0.9737971223253701	0.9744811928444159	0.97585774108782	0.9741839866749094	0.9726460171861241	1.0	0.9742621398511253	0.9733942730673203	0.9746704458135174	0.9808548967028056	0.9713196048853094	0.9766376322414623	0.9755058819713003	0.9858011779423548	0.9743223838279887	0.973805603342904	0.9727376019889996	0.9751662727273956	0.9764829375881218
RaymondF_2016__P13E90__bin.1	0.9772246266738928	0.976700805486998	0.9766654495166531	0.9774713920293292	0.9764436767883372	0.9997316798355379	0.975431689871459	0.9773558331455748	0.9746386934161463	0.9768026208373533	0.976184843061893	0.9759549291334286	0.9751641685747491	0.9757381248066298	0.976941173682572	0.9771798663485284	0.9770196464316819	0.9755350277241879	0.9770534816243318	0.9769680686012928	0.9763596388197504	0.9738685773032512	0.9772624959449006	0.9769613116855492	0.976296959798783	0.9763016656400688	0.9764622895544056	0.9734809067180052	0.9742621398511253	1.0	0.9757110706524	0.9999070124575686	0.976370549158438	0.9699630621107397	0.9776850763918542	0.9761712361569724	0.9744338295106877	0.9770268002975565	0.9770640848914609	0.9771340039857657	0.9766330422698547	0.9766009120335337
