	Bengtsson-PalmeJ_2015__TRAVELRES46__bin.79	BritoIL_2016__M2.44.ST__bin.50	NielsenHB_2014__MH0132__bin.20	ZeeviD_2015__PNP_Main_610__bin.25	ZeeviD_2015__PNP_Main_601__bin.13	BritoIL_2016__M2.49.ST__bin.58	LiJ_2014__MH0280__bin.4	NielsenHB_2014__MH0030__bin.5	BackhedF_2015__SID268_M__bin.65	Bengtsson-PalmeJ_2015__TRAVELRES45__bin.37	BritoIL_2016__M1.1.ST__bin.107	LeChatelierE_2013__MH0100__bin.41	XieH_2016__YSZC12003_37314__bin.51	ZellerG_2014__CCIS51667829ST-4-0__bin.28	ZeeviD_2015__PNP_Main_633__bin.25	ZeeviD_2015__PNP_Validation_93__bin.17	LeChatelierE_2013__MH0030__bin.19	NielsenHB_2014__MH0100__bin.29	ZeeviD_2015__PNP_Main_24__bin.29	ZellerG_2014__CCIS00146684ST-4-0__bin.91	BritoIL_2016__M1.20.ST__bin.96	VatanenT_2016__G80328__bin.2	LeChatelierE_2013__MH0415__bin.14	HMP_2012__SRS011134__bin.45	ZeeviD_2015__PNP_Validation_48__bin.16	NielsenHB_2014__MH0013__bin.3	ZellerG_2014__CCIS98832363ST-4-0__bin.54	XieH_2016__YSZC12003_37797__bin.88	CosteaPI_2017__SID713A004-11-90-0__bin.3	LiJ_2014__V1.CD8-0-PN__bin.53	ZeeviD_2015__PNP_Main_122__bin.41	ZeeviD_2015__PNP_Main_627__bin.13	CosteaPI_2017__SID713A005-11-0-0__bin.26	ZeeviD_2015__PNP_Main_54__bin.38	CosteaPI_2017__SID713B033-11-0-0__bin.36	ZeeviD_2015__PNP_Main_596__bin.60	ZeeviD_2015__PNP_Main_616__bin.5	LeChatelierE_2013__MH0013__bin.11	ZeeviD_2015__PNP_Main_73__bin.28	LiJ_2014__MH0293__bin.9	ZeeviD_2015__PNP_Main_77__bin.3
BritoIL_2016__M1.1.ST__bin.107	0.9146161211543756	0.89491077578228	0.9056979277956154	0.7347008961417139	0.8605544483377168	0.8907904219862455	0.8977823381997672	0.834755489654952	0.5939332606046255	0.7389819296410829	1.0	0.8971668691606788	0.8765622812383425	0.7793238109467041	0.900502617387799	0.7203421444068898	0.8191742566684426	0.8989982419197372	0.7999725622962727	0.8811693723813202	0.9079605987057296	0.4734338192249976	0.7042685361891097	0.7745832898746416	0.893920387435411	0.9104459660467813	0.8703342983512007	0.8522564222549845	0.8635359494995908	0.8448115960004848	0.904354232030888	0.8813958274018092	0.8866315426473061	0.8724456860318597	0.8931658505829102	0.8899550754583835	0.8868504804886919	0.9094085953305163	0.8953073069799827	0.8838614621477144	0.8905883977978424
LeChatelierE_2013__MH0100__bin.41	0.9097677407759402	0.8894474414450233	0.921115192841329	0.7283836983743579	0.8546607519400321	0.8896952499734491	0.8914444332491873	0.820367864044798	0.5792301959684366	0.7421293560518383	0.8666862734952894	1.0	0.8717177851182355	0.7318167088304255	0.8960838082996795	0.7255806480601494	0.8041014580763342	0.9631881792608771	0.7945594681466192	0.8669032194231053	0.8909252153801047	0.4512121286389502	0.68528407662276	0.7766827606051612	0.8982024350591881	0.8984411663521404	0.8592202473183577	0.8486252980737199	0.851727897158553	0.8334817461333246	0.9049649754869256	0.8783514288022497	0.8785956064364862	0.8775036150090273	0.8891633239747035	0.8930592734399182	0.8931355222178954	0.8979945663668456	0.8821184815237411	0.8900501698804619	0.8885306406622024
XieH_2016__YSZC12003_37314__bin.51	0.810494126919871	0.8118470748375597	0.8139939830506379	0.6583926055336476	0.7798652328661637	0.8086580422076878	0.8104463079197334	0.741237374341149	0.5412607891619061	0.6637837855664119	0.7691133780248609	0.7917622703142121	1.0	0.6668211165406746	0.8007975879436758	0.6486804017125798	0.7218344028025232	0.7917812330211632	0.7129384198458744	0.7729331267772385	0.8048861124554479	0.4051209202354344	0.6246472318157946	0.6912302427144044	0.8060890076485666	0.8169966864730767	0.7900984988956284	0.7641583402519732	0.77346573150291	0.7541823074646283	0.8149157355015677	0.7908050658459387	0.7897365585325173	0.7867635358687847	0.8017490211533118	0.79832419138483	0.796046193154133	0.8170090534558709	0.7944525013047167	0.8124283230288885	0.8035043082445728
ZellerG_2014__CCIS51667829ST-4-0__bin.28	0.8360157634501352	0.8303006951697862	0.8402376781615304	0.6685209297001633	0.8109080949159194	0.8294677587161945	0.8379514464478071	0.7821017797245893	0.5340154895520131	0.7737478869986285	0.8476319054520034	0.8239540259957934	0.8265918284334867	1.0	0.8292613131166541	0.6552297167198451	0.7834845564383432	0.8269842794741974	0.7347409107725766	0.8250986748645328	0.83700506711526	0.482007550594502	0.7007407513393413	0.720923363714222	0.8271089644402565	0.8397624444794198	0.8066085076027169	0.802286436115307	0.8186344747799106	0.7865086778692362	0.8397144101072496	0.8244578758996225	0.8167437601306535	0.8071133795144645	0.829612883840624	0.8229034018555575	0.8214071822628481	0.8384287241457546	0.8327688442930056	0.8240909750568748	0.8254665977151991
ZeeviD_2015__PNP_Main_633__bin.25	0.8902163573726456	0.8918266575938837	0.8913875657747076	0.7296441307763286	0.8981574175344593	0.8855626966116006	0.9092433726526846	0.8173930236949265	0.594497369011696	0.7250332213485908	0.85354907318672	0.879231936671025	0.8650848079574481	0.7226792260583627	1.0	0.7274272960137944	0.7998685396500803	0.8790956667961082	0.8117480663928206	0.8548066749081737	0.8835836661405878	0.44675410501865026	0.6673572194532817	0.7552423822467963	0.8792996262820947	0.8942127163840923	0.9126412129978304	0.8392656745982265	0.9083660796671096	0.8336643592822051	0.8894450520675613	0.8888607838456962	0.8876334643186684	0.8520011186598883	0.9102498102909584	0.8692708760104456	0.8906750435529208	0.8925195854545713	0.933417470332356	0.8835480400294984	0.8957375139387159
ZeeviD_2015__PNP_Validation_93__bin.17	0.8813203764026191	0.8757873539018063	0.8732510216237327	0.6951503145052025	0.8497116762920022	0.8638922282415418	0.89290023323348	0.7967246950401341	0.631370012152577	0.687064596292264	0.8362903876824795	0.8719975825753427	0.8583046609605554	0.6993949892983141	0.890972620702144	1.0	0.7898280530349806	0.8701299693021978	0.7749864183497368	0.8574123083569148	0.8720324912346539	0.42775543866003113	0.7140598988957955	0.8343769567939887	0.8938831301722088	0.8982347127344608	0.864656946059576	0.840444518140503	0.8552937890949712	0.8135266691248181	0.8818996419680629	0.8956929259783697	0.8726848468055304	0.847954243474808	0.8915780677620713	0.8600850025854225	0.8875635719412923	0.8981725316850628	0.8792400384867969	0.8758724437588772	0.9552405533895217
LeChatelierE_2013__MH0030__bin.19	0.8761099985251768	0.8552373689153839	0.8672562078414021	0.6933192448905138	0.8344307182389058	0.8565676206444202	0.8743518540080262	0.9027266764470733	0.5807232843536781	0.7203676967142492	0.8458780631690069	0.8595153265180976	0.8494962314385737	0.7438280588997819	0.871377950616709	0.7024990491271376	1.0	0.8606932445334513	0.7813778341832972	0.8331489804314246	0.8635381008934324	0.44623590185439616	0.67053807760675	0.7201464732319587	0.8537373184609055	0.8932693725791553	0.8397012706766334	0.8207274759565005	0.8508303642813342	0.8102853394810174	0.860749520682455	0.8516696551242344	0.8623951129015982	0.8358250083443945	0.8696848147544419	0.8433194389462	0.862795837893642	0.8934401415830286	0.8635516847914677	0.8579337726754069	0.8589642083692336
NielsenHB_2014__MH0100__bin.29	0.937397063887766	0.9174031277605593	0.953331574061597	0.753416543143332	0.8806090823339172	0.9167995478297324	0.9207532303223585	0.8459037042027879	0.6014678689604576	0.7642388716704847	0.8953008728982318	0.9929619772717064	0.898685599425055	0.7572130141190915	0.9236401203791044	0.7464075296830316	0.8300936531464762	1.0	0.8211138810283131	0.8930933611822306	0.9197725299076195	0.4659899085178697	0.7080731857042327	0.7988272769468027	0.9270660213508213	0.9290845049334471	0.8856557591819012	0.8745788977226789	0.8810685517076166	0.8586649747712947	0.9339571261734717	0.9081444923565257	0.9084757594813517	0.9078375555855006	0.9199100899848778	0.9233603213103955	0.9220577115992155	0.9277903172678136	0.9134915554956654	0.9193823084639686	0.9173918983664975
ZeeviD_2015__PNP_Main_24__bin.29	0.9021759110452978	0.9152720427932253	0.9066039295583586	0.8150419131668856	0.8906088422764862	0.913577647954044	0.9273638605092016	0.8324592652077072	0.5912133818169869	0.7232016052594016	0.8742604993432936	0.8988836505274702	0.8879943396943312	0.7382622081148164	0.9359303100537174	0.7295273459923455	0.826980721894354	0.9010709602289589	1.0	0.8808583701564696	0.8991188119930293	0.4606710419706736	0.6747973657808234	0.7624109287440222	0.8936864794480175	0.9217045817463357	0.8951487935395293	0.8686114896400592	0.8994083994746349	0.842417172332278	0.9030580232676353	0.9131001366811837	0.9134164237178309	0.8626800807969612	0.931306152501697	0.8930076946063819	0.9410545708097873	0.9219787656384942	0.9308440448182839	0.9164663344283573	0.9151108185570123
ZellerG_2014__CCIS00146684ST-4-0__bin.91	0.8375139648683965	0.822098128341555	0.8234108475049292	0.6742208314060307	0.7900545157453084	0.8194063649652138	0.8251680306370047	0.758718083223294	0.5406973088395787	0.6759065213028307	0.8077581358009698	0.8226287287382994	0.8075255674452538	0.695406085883187	0.8266969522347666	0.6770073448532192	0.7396276666761417	0.8220697033203009	0.7388601911022793	1.0	0.824143007143294	0.42665784629643505	0.6390082596220851	0.7070500082260289	0.8140185313911291	0.8268873137407414	0.7993426067811764	0.8204486157445331	0.7971194255733887	0.8116833728268856	0.8218509167930719	0.8153200528188577	0.810279349049786	0.7985423993646577	0.8173365065993424	0.8106368152261642	0.816277889898695	0.8263834156366904	0.8230370154072228	0.8247080621112556	0.8302001207632721
BritoIL_2016__M1.20.ST__bin.96	0.8927452600549365	0.8982942897340271	0.8859045534737265	0.7219437682842403	0.8444869246745126	0.8872909176176332	0.8931534871256616	0.8134214698854374	0.5892726501261752	0.7285263181401996	0.8631528171687621	0.87674490274459	0.8720623506554411	0.7315759619464481	0.8861859353714912	0.7140606087675027	0.7950065879095112	0.8779928091292794	0.7821175104401616	0.854675629201188	1.0	0.45057549297661853	0.6769405301592264	0.7717894548784028	0.8899689586636593	0.8871372741686951	0.8566783536925792	0.8283329239152282	0.8490801491770696	0.834698407735769	0.8974823019719065	0.8819527010428996	0.8758078563612408	0.8697264342660622	0.8769056924004556	0.8732575537640411	0.8758659192925256	0.8869193148574108	0.8807146206927354	0.8787020701668192	0.8834015944974206
VatanenT_2016__G80328__bin.2	0.7177502930510408	0.7292121660627382	0.7289606697318384	0.5875055466504013	0.6831695475523192	0.7196480785824857	0.7221572603666354	0.6582453939314225	0.4322426968500807	0.6187864868419721	0.7282437606506528	0.7184715382758625	0.7102227476985917	0.6816822502851014	0.7250075521168331	0.5667542085887443	0.6647380463360308	0.7197535914109667	0.6483994571148167	0.7159377850111077	0.7290618464166831	1.0	0.6152886643087682	0.6226933522581913	0.7264211349422354	0.7136945533699786	0.7131424177469686	0.6938668139028328	0.7179714363764871	0.6924763571768237	0.7291875945821331	0.7144952945614641	0.7215646540696876	0.6914356827041348	0.7315377844329553	0.7219708061902786	0.712679895759107	0.7123619118924521	0.7385262025933029	0.7241836848259544	0.7203924499067006
LeChatelierE_2013__MH0415__bin.14	0.8195589624434045	0.813484109835941	0.8298682967611644	0.632311266978643	0.779506194286707	0.8103364784312874	0.8128489375793966	0.7623141985429039	0.5488767765822303	0.6716886895907753	0.813783780849285	0.8196957687755834	0.8226175611556877	0.7444555433708646	0.8135525130020304	0.7107012953170976	0.7503479875354231	0.8215589407281138	0.7134743379550711	0.805480939403481	0.822811913008545	0.4622023647951705	1.0	0.7740980011074798	0.8200442991932769	0.8230659819111628	0.786964310919534	0.7847276359648646	0.7919284264014506	0.7757548777972009	0.8200290984897015	0.8112658928784704	0.8045080943746539	0.8045428388399691	0.8148532589222701	0.8031693466954756	0.8178152245903954	0.8201496183537638	0.8129629428562122	0.8217945516335328	0.8085927405782782
HMP_2012__SRS011134__bin.45	0.9581481053399008	0.9445827480128741	0.949699486103455	0.7496410281487277	0.9124753276312748	0.9455507495065526	0.9397783043192205	0.8462855860020982	0.632846257801803	0.7537319736116791	0.916138396429397	0.9509286590678735	0.9317686754272099	0.7839578480359906	0.9424011327062254	0.8500353415011469	0.8248639685616231	0.9487148140903675	0.8251184718245994	0.9122652790867223	0.9602208065864111	0.47879509931184094	0.7923520102423671	1.0	0.9557886711595569	0.9363908547753258	0.9096079982929388	0.8962026779522378	0.8986765830325231	0.8836708928285648	0.9564488237281505	0.9423822394508953	0.92176302967797	0.919332467948148	0.9415342656969611	0.9475756619307574	0.940776312747835	0.9355362128136281	0.9371354713089247	0.9369620979070719	0.9404340114159717
ZeeviD_2015__PNP_Validation_48__bin.16	0.9229779401583641	0.9184797558629627	0.9322964647760692	0.7485013744708425	0.8850069138929556	0.9130944886396154	0.9223594744333654	0.8334813343351862	0.6077450370433277	0.7480342943859928	0.8781622521752455	0.9134009522525999	0.9025085708272487	0.747049364641853	0.911316630451037	0.7563771200912744	0.8122107288110874	0.9144846518961052	0.8033325148662545	0.8723449820275706	0.91966591773852	0.4639240634859682	0.6971761039613191	0.7938616815252287	1.0	0.9147200381048733	0.883749674613182	0.868755111573063	0.8728231391104802	0.8498023678929519	0.985741134247678	0.9035756549736644	0.9028925734266509	0.89354266398111	0.9277272030764516	0.9612720455338467	0.8998879377029629	0.9147634230139404	0.9085363039380574	0.8962399130086419	0.9153421961625586
NielsenHB_2014__MH0013__bin.3	0.8665766671226115	0.8524497405787215	0.8450005649751113	0.7022479212739042	0.8192912238550333	0.8391681527352867	0.882051887654062	0.8011075211355915	0.5625639844933448	0.6959193504400434	0.8231840298102958	0.8408987607079775	0.8418902283094161	0.6980874955290504	0.8529824313980033	0.6995428374324473	0.7821566416859876	0.8435052924999341	0.7625507309418602	0.8155810790259999	0.8437482742771505	0.41950548960403317	0.6440308467914936	0.71582516526584	0.8418893787227825	1.0	0.8253564228324709	0.8179259381348005	0.8130263720186943	0.8042204065611877	0.8528278066306838	0.8398826550941639	0.8450948690914436	0.822714208401902	0.8597655310808526	0.8318753010722633	0.8479520289403191	0.9972464897204265	0.8419913291188172	0.8445672757919634	0.860322010325876
ZellerG_2014__CCIS98832363ST-4-0__bin.54	0.858157300403062	0.8605594326970182	0.8598652057561943	0.7163842019647157	0.8725602786187918	0.8587212482521632	0.8800174181360988	0.788377677302259	0.5648250021638822	0.694522299586587	0.8265003734369856	0.8446421831206482	0.8551269730366896	0.7042557539188575	0.9143522050628596	0.707265557866671	0.7722364547668317	0.8445235042220242	0.7778331017756326	0.8280717534405727	0.8557640913345665	0.44026659028385673	0.6467571660192867	0.7303285263917778	0.8542997900365049	0.8668735070328402	1.0	0.8221949171523132	0.8850046088459503	0.806251790222108	0.8618086842614826	0.8760938759011342	0.8791277725576909	0.8340333603707065	0.8810310965484072	0.8470817929615382	0.8574541502367777	0.8658553670078015	0.8914962553684355	0.8604175534121968	0.8847958053701755
XieH_2016__YSZC12003_37797__bin.88	0.8283078751584043	0.8243257703113435	0.8359687621870714	0.692014301265731	0.8037617316452204	0.8254824643242139	0.8439064422019987	0.771352191218853	0.5506641705186287	0.6700388836664725	0.8020770970163839	0.8267479300217808	0.8196370916750751	0.6942021154766189	0.833300760782767	0.6812971951938833	0.7480202226901271	0.8264844018751177	0.7480069578505301	0.8423164300956218	0.8200306152497902	0.42452615782152425	0.6391371133409798	0.7131142394515785	0.8322758308432282	0.851367472314069	0.8148237235465936	1.0	0.7996399038210696	0.8344698353125948	0.8376931913346993	0.8294937518183885	0.8345892188689691	0.8127995090240704	0.8437967861946624	0.8306513301538987	0.8255558631033181	0.8511313581692399	0.8284820867184467	0.8290790045003179	0.8429655229132418
CosteaPI_2017__SID713A004-11-90-0__bin.3	0.9019542070230431	0.8992781893282519	0.895330875305844	0.7300134928420285	0.9014148691870845	0.895266981624929	0.9159628965636475	0.8468430883950283	0.6085703976817869	0.7621642293106623	0.8635043053065581	0.8816501106864061	0.8814903764841187	0.752635614337742	0.9582999770734439	0.7366838052069592	0.82394002262588	0.8846747247873656	0.8229534290235166	0.8695319224105207	0.8931246640883688	0.4667386410189915	0.6853292591715621	0.7597917066002172	0.8884529084779398	0.899178590355061	0.9319071887907933	0.8496356180961938	1.0	0.8428074507548851	0.8973792315469412	0.8981938759786069	0.9003794157110803	0.8651467487512544	0.9207755941172712	0.8763525728481923	0.9033006723870304	0.898711602716609	0.9404689420333976	0.8998137687123919	0.9013941977020825
LiJ_2014__V1.CD8-0-PN__bin.53	0.761853041718591	0.7650460826858783	0.7578458161363715	0.6241807114193271	0.7271085094950095	0.76215601312495	0.7655564792599331	0.6936705925010086	0.5009293300820391	0.6133456046280311	0.7342140464403718	0.7498427978551911	0.7470188756902604	0.6284590596616847	0.7643821588223477	0.6089986590861206	0.6819763861962634	0.7493356678192102	0.6699220440688651	0.7695334893649687	0.7630828933034336	0.3912463312694257	0.5834673975001184	0.6493224383400107	0.7518043539685988	0.7730278684695779	0.7378644027380122	0.7705975641425582	0.7324991139515474	1.0	0.756976100374182	0.7747885324914375	0.7662669512910175	0.7532318311069154	0.7650060675944723	0.7520534274967375	0.7591638642492107	0.7726465001494441	0.7700520522842084	0.7677262771755552	0.7579691279486631
ZeeviD_2015__PNP_Main_122__bin.41	0.8723355044277726	0.8640253937787659	0.8796177469925581	0.7049682016796279	0.8308703910990594	0.8585770888117724	0.8737707224160682	0.785233393371416	0.5716223831868054	0.7053703734069555	0.8306140713500973	0.8604067112622755	0.8530329875749649	0.70909261945838	0.8618591898397268	0.6976885482032158	0.7656072404719391	0.8613456873123451	0.7589455160873007	0.823439707467535	0.8670934635011897	0.4353940463049825	0.6518073131390194	0.7427274665166146	0.9216110343494355	0.8663219151659304	0.8335173024460844	0.8175227775049646	0.8242380097159856	0.7999817037754949	1.0	0.8517660603309373	0.8566628894744064	0.8411447567939836	0.8759438305907695	0.9096106097389423	0.8483277509711239	0.8661726110697336	0.8571461859707658	0.8442430325474299	0.8673014536005157
