	YuJ_2015__SZAXPI003420-4__bin.42	LeChatelierE_2013__MH0445__bin.27	NielsenHB_2014__O2_UC51_2__bin.22	FengQ_2015__SID530167__bin.19	CosteaPI_2017__mickey3-11-7-0__bin.1	LiJ_2014__MH0238__bin.36	LiJ_2014__MH0328__bin.2	LiJ_2014__MH0395__bin.62	XieH_2016__YSZC12003_37651__bin.23	HMP_2012__SRS022524__bin.26	KarlssonFH_2013__S463__bin.27	Bengtsson-PalmeJ_2015__TRAVELRES1__bin.51	BackhedF_2015__SID582_M__bin.20	KarlssonFH_2013__S131__bin.32	ZeeviD_2015__PNP_Main_712__bin.62	FengQ_2015__SID530295__bin.40	CosteaPI_2017__SID713B016-11-90-0__bin.47	ZeeviD_2015__PNP_Validation_72__bin.26	LeChatelierE_2013__MH0196__bin.15	LeChatelierE_2013__MH0302__bin.32	LiJ_2014__MH0402__bin.5	HMP_2012__SRS019685__bin.21	NielsenHB_2014__MH0102__bin.6	HMP_2012__SRS014235__bin.79	KarlssonFH_2013__S60__bin.40	KarlssonFH_2013__S88__bin.42	KarlssonFH_2013__S487__bin.25	KarlssonFH_2013__S424__bin.23	XieH_2016__YSZC12003_37583__bin.2	BackhedF_2015__SID599_M__bin.5	XieH_2016__YSZC12003_37314__bin.5	XieH_2016__YSZC12003_37097__bin.7	XieH_2016__YSZC12003_36695__bin.83	LiJ_2014__MH0309__bin.19	LeChatelierE_2013__MH0102__bin.23	ZeeviD_2015__PNP_Main_564__bin.29	XieH_2016__YSZC12003_35698__bin.36
KarlssonFH_2013__S463__bin.27	0.8419744656584491	0.8652585136356986	0.8384133141744484	0.8509006051556408	0.6714856514708697	0.8549029612482789	0.7224297768089951	0.8583898282828663	0.5798666631650428	0.7695846448790628	1.0	0.874700892538915	0.8349294485317567	0.8444303545769352	0.844199997748956	0.6025204188442389	0.8511572241627055	0.812348476606026	0.8711765081056341	0.6894767448404197	0.8459933294065123	0.839136649621262	0.827188858833284	0.7635518471691247	0.8349196940080963	0.865627684838844	0.8489857171263172	0.8663330119342846	0.8660336230927093	0.8555940317322158	0.8604990564374229	0.8506927587668781	0.848037277287342	0.8723605572084054	0.8365644567668256	0.8469327650698012	0.8032565102066083
Bengtsson-PalmeJ_2015__TRAVELRES1__bin.51	0.8431777978455686	0.8672515644157126	0.8275529755554596	0.8526549004710876	0.683422008199487	0.8702435355302256	0.721087785463691	0.8621805297441811	0.5874158271177522	0.7717571878201148	0.8838878640162019	1.0	0.8531629138128828	0.8312296273380935	0.8423141751645167	0.5999781630085915	0.8548621047068573	0.823937740311162	0.8514796457251435	0.7006838466163657	0.8485453000046252	0.8463267223358301	0.8362369707846835	0.7689729714155299	0.8413216535758452	0.8671287313390398	0.8454661325702518	0.8695823599570236	0.8625149086751239	0.861545133952503	0.8544754079839982	0.8545610878461221	0.8454585502815682	0.8824889317540943	0.8431770396167001	0.8499700120482567	0.8132906905417773
BackhedF_2015__SID582_M__bin.20	0.871492397741835	0.86775957545881	0.8470974420546685	0.8503446126138607	0.6930534871102183	0.8631000896647002	0.7080548147635045	0.8510003578891467	0.5796872895477128	0.7638301065586073	0.8564117957184144	0.8660186179321704	1.0	0.8292768715100998	0.8652789803622762	0.6150590517092094	0.8579718845364951	0.8296093620722166	0.8512127824149436	0.6816195061129775	0.8416636842571107	0.8221845091723524	0.9454076665242807	0.7410806712922876	0.9137841197273885	0.8849659620483573	0.8364500475261394	0.8629038278745618	0.8805127435474126	0.8582674317028212	0.8585037155050663	0.8751713442393316	0.9556917843275339	0.8681436328442181	0.9518920021396383	0.8740476492840292	0.8840308323424036
KarlssonFH_2013__S131__bin.32	0.8981661933965408	0.9386360717983562	0.8857771897344541	0.9087022104180111	0.7130000016254269	0.9175282783641053	0.7526124673492377	0.9103487678451553	0.6157897217756813	0.8039621405571638	0.9146155133992065	0.8909598633341081	0.8756719108355833	1.0	0.8935239742337331	0.6346966872174805	0.9071726837260635	0.8571729275400952	0.9134931561401313	0.7207979870713546	0.8913109555396986	0.8766853644938503	0.8665459516305469	0.7894982794856499	0.8925227112770492	0.9091768350663093	0.8807928182138834	0.9209498019417349	0.9009578640590484	0.9151770983854635	0.9456579159101659	0.8927827795774866	0.8787163353775787	0.9249922385866588	0.8758003195589242	0.9051831612277175	0.8570298899748547
ZeeviD_2015__PNP_Main_712__bin.62	0.8395218505757402	0.8282408011267126	0.8242105463706456	0.8200417974056883	0.6476663359415188	0.8299379047658129	0.6820700560864907	0.8076256816626339	0.5560161444677792	0.7216500888854367	0.8244274473538812	0.8140359850455565	0.8238163141781432	0.805635468586729	1.0	0.5892767378092121	0.8301035115976075	0.7983451041197996	0.837645217406597	0.6510891213898077	0.8159389980640122	0.7830872923869221	0.8181160684058804	0.711016078518156	0.8377675905964631	0.8258519592167529	0.7891825031252794	0.8405462680573733	0.8388286467576966	0.8221529181242754	0.8240779143504914	0.854844879158307	0.8284459777324761	0.8355524160278103	0.8242713665787827	0.8459109035244944	0.8108418249579754
FengQ_2015__SID530295__bin.40	0.9639748262776124	0.9671844275082417	0.9462760644048692	0.9794616964205811	0.808767508290059	0.9704593333607452	0.8477398554107298	0.9605003785249379	0.6851277189095579	0.8721577372674127	0.9710894020273456	0.9569412766327969	0.9664322150118395	0.9444499536820923	0.9725224756740284	1.0	0.9713663419978862	0.928080261798973	0.9723737262575372	0.8246643463370155	0.967229173267674	0.9631028886411075	0.958446910970451	0.8945705253635896	0.9744465433296167	0.9670102818499107	0.9504180705144794	0.9739253156994729	0.9665011476682622	0.9690758428528929	0.9794955580763678	0.9733496675511009	0.9670731677820857	0.9747198552656084	0.9650632366421814	0.9682788845970585	0.954326673068132
CosteaPI_2017__SID713B016-11-90-0__bin.47	0.8382631447241197	0.8507537606593352	0.8391878545399624	0.8438114036191766	0.6665403118693057	0.8416162358017434	0.6978005380937503	0.84995861386813	0.5788631621966189	0.7721726756763561	0.8398275257016024	0.8347160792896096	0.8253164669421794	0.8264099788701216	0.8386977361267615	0.5946698512024189	1.0	0.7938222869132462	0.8859260498676976	0.6735641085249509	0.8389168827284345	0.8108424261897957	0.8291152548245568	0.7322791098501955	0.8444562573018018	0.848225430778548	0.8342570560023217	0.8588570024002475	0.88050883471756	0.8535989646803791	0.8561724565297543	0.8405471557584471	0.8487436828770988	0.8790599499220401	0.8396557621489398	0.8380906408113163	0.8194602182285551
ZeeviD_2015__PNP_Validation_72__bin.26	0.8756912415499267	0.8912650575736083	0.8621026946042705	0.8855443268078146	0.6868491622180593	0.8767764575747353	0.7203089162411274	0.8655853685829961	0.5769420576758505	0.77186875326551	0.8715774033549921	0.8748233907526392	0.8677694865913832	0.8490970084909298	0.8770960649648311	0.6178196013521727	0.8631903257982738	1.0	0.8952364007860572	0.6812596556451763	0.873907236571458	0.8373142030464945	0.8590925887313036	0.7538274393812658	0.8748821598697096	0.8781684000872682	0.8414707092305351	0.894904717549988	0.8746333974426579	0.8702691867078748	0.8722979288314042	0.885955710627308	0.8625028076341889	0.8898827757378543	0.8692540105897119	0.8835880397601253	0.8417605295338966
LeChatelierE_2013__MH0196__bin.15	0.8676793046478292	0.8979847967637697	0.8612173218494132	0.8797506316965912	0.6843005175052844	0.8701005551641197	0.7250639289098375	0.8555662188099808	0.5895384363079764	0.7832711253917733	0.8815128525960301	0.8526271593090211	0.8397069899657426	0.8534008357831823	0.8679116353652907	0.6104755339050998	0.9085307891348186	0.8442996975145168	1.0	0.6900427306299959	0.902048306567215	0.8382940243932068	0.8303651692217985	0.7597282793556694	0.8526408258218129	0.8773119184139557	0.8385415401248815	0.8764030953132973	0.8662086360212834	0.8708666391311741	0.881390613231614	0.8627631562963143	0.8384337265239681	0.892734578099565	0.8416711715542167	0.8654076265215384	0.817586979761413
LeChatelierE_2013__MH0302__bin.32	0.7531659489151894	0.7889358865509399	0.7468161499197005	0.7696580366002107	0.7092808164295188	0.7806484995413893	0.6903746287639332	0.754947541061863	0.543103448275862	0.7409820749666698	0.7832833805583118	0.787741623107165	0.7549330496424882	0.7560284304599406	0.7574127872284563	0.5812849285828756	0.7755287663198955	0.7213538736416425	0.7747342955635798	1.0	0.7603110711034278	0.803755493952816	0.7418328065276172	0.7460046304347084	0.7416094681819577	0.7930548593991346	0.7574289835206989	0.7763249419490789	0.7711532101051224	0.7662193080262005	0.780801938099476	0.758124571650692	0.7603485783065157	0.7847640626438487	0.7508336828322713	0.7541598897970179	0.7279091098176809
LiJ_2014__MH0402__bin.5	0.7978932489014695	0.8232085298075653	0.7773390398612158	0.8397719768550083	0.6299599852934352	0.8091366318397127	0.6654663444548754	0.7878342441646707	0.5389706118573463	0.7054874762178428	0.804911707068075	0.7989484092280125	0.7807051298068514	0.7829532352657711	0.7949355159969588	0.5709830910200717	0.8089467315373714	0.7749667139037719	0.8481811334763536	0.6367564171667018	1.0	0.76784259692233	0.7713443299410667	0.7019857431991061	0.7902087118548476	0.8040849982330704	0.7749081732090652	0.8145644964964822	0.788161929272846	0.8205534951293428	0.8092672775364362	0.83843624954042	0.78017754964358	0.8260755960263719	0.7811006364515772	0.7984929340667578	0.7757677219459784
HMP_2012__SRS019685__bin.21	0.8618841611131604	0.8857163845351208	0.8367636453538934	0.8724637978794914	0.735452209567486	0.8695475653170535	0.7529835697308962	0.8581654116808858	0.6121537072566956	0.8490968130759697	0.88334516835082	0.8816540378209772	0.8437896173590086	0.8520533294576614	0.8441134676706553	0.629046845342519	0.8650752715010936	0.8215284628879392	0.8721107220519155	0.7447704098760127	0.8495494136334661	1.0	0.8420131799178052	0.8797085663146703	0.8483898715420094	0.8821666691679496	0.8488851255551861	0.8699140690843803	0.871718942162704	0.8641542728099229	0.8843917577726049	0.8498637853994061	0.8413402031726273	0.877198331460004	0.847188465873681	0.8555114188830008	0.8097726965751645
NielsenHB_2014__MH0102__bin.6	0.8297037837806058	0.8203080848574551	0.804192458601235	0.8038551394142405	0.6592774902276648	0.8163675500411911	0.6729914626644982	0.8030856989158018	0.5479481954158396	0.7227956485089978	0.8101591132400353	0.8105081908300623	0.9027175874108658	0.7835785082848973	0.8204903401044586	0.5824333868095705	0.8230007591518959	0.784227425152253	0.8037338808829678	0.639546889939143	0.7940221748783189	0.7834058067403575	1.0	0.7090346424600343	0.8500024619156349	0.831332322600606	0.7920768940766311	0.816396211148583	0.8375936722154081	0.8129701064649905	0.8175029708340161	0.8270860693054973	0.8944330575742856	0.8223106878739265	0.9982597563511912	0.8451256642579089	0.820810756587094
HMP_2012__SRS014235__bin.79	0.8510496417369708	0.8794626791640328	0.8324293294415641	0.8687672508656326	0.7447422526649687	0.8645607061376012	0.7657576333048042	0.8521353135571101	0.6102230049696368	0.8475715030224514	0.8824092549186916	0.8794375318135662	0.8349570717384537	0.8423798758761466	0.8414025978080182	0.6414438741487839	0.8576850736600581	0.8119697919620396	0.8676954534457507	0.7588811336772451	0.8526651422169383	0.9657675188149875	0.8366298041194828	1.0	0.8380935533466354	0.8744401462708646	0.8482288027346443	0.8643300442333223	0.8692675964249139	0.8610522171725187	0.8787013214499094	0.842615740680522	0.831893430731623	0.8733865590013207	0.8413757161575196	0.8474605078203924	0.8126591762248278
KarlssonFH_2013__S60__bin.40	0.893411785361021	0.8937292198010117	0.8813304657115939	0.8876642625253359	0.6851740089383268	0.8866061477253667	0.7275221145993194	0.8899717365780098	0.5909281155994338	0.7775529174968295	0.8721295696843056	0.869682581235784	0.9305657230372755	0.8607575788452284	0.8960923428542764	0.631548750875884	0.8939910052404115	0.8517698733554153	0.8801971071925158	0.6818867989597556	0.8675545948047347	0.8418486754754071	0.9065480846554542	0.7575255475940036	1.0	0.8863600380607812	0.855822844933668	0.8909444184052409	0.894086627466779	0.8870803399135011	0.8931633243302133	0.9119460377127789	0.9105391369231902	0.8945239815840996	0.9131091802040046	0.9211077443030316	0.9199469531780281
KarlssonFH_2013__S88__bin.42	0.7810428466385161	0.8155022725987231	0.7695824409714391	0.7871892328608907	0.6559818331761007	0.7945248142362651	0.6626945360567742	0.8328904983796082	0.5414462093444343	0.7180231847665707	0.8055767177515483	0.7985860937487999	0.8029148199692611	0.7811769191396176	0.7869930121691744	0.5583665779600171	0.8000308646070243	0.7617105695916585	0.8068769416945227	0.6496503989704349	0.7864958266442561	0.7798815832565792	0.7899230549536647	0.7041648365537502	0.7896772553683118	1.0	0.7798648241939415	0.8062938659735863	0.7937615785919734	0.8020182101181444	0.8091191646165911	0.7870404961799812	0.8036305716027459	0.8058476559308576	0.7956874742067551	0.7912135027767672	0.7509603292038537
KarlssonFH_2013__S487__bin.25	0.8997312848380716	0.935426780945531	0.8959444655332014	0.9140144779866675	0.7283929035222664	0.9243635080148376	0.76286885900945	0.9525045118840696	0.6161144187161609	0.8182826204223523	0.9418816054981719	0.9282277452566946	0.9046968546673859	0.9021836852935888	0.8965330083444882	0.6542190278304997	0.9380273576675391	0.8701043560492544	0.9193862838724285	0.7396709487942781	0.9035763757084158	0.8946375175647148	0.8972172830133391	0.8142868559327113	0.9089573385544656	0.9296928589028963	1.0	0.9313535985189034	0.9133859775304843	0.9314043780259591	0.9291159704047044	0.9063875625170652	0.9002149388315053	0.9364040783436225	0.9036904214865575	0.9100520115344402	0.8962882677694978
KarlssonFH_2013__S424__bin.23	0.9045233576956353	0.942437090608962	0.8960682526859876	0.9166519281909596	0.7177119830977567	0.9294648419637066	0.7539973136140494	0.9102602097802931	0.6218178834274206	0.8158853681193228	0.9198203021307853	0.9136739594237814	0.8931978349577524	0.9027746574698577	0.9138452444117277	0.6415881544082382	0.9241844842887849	0.8855872047723982	0.9196012166810865	0.7255416987328098	0.9089966842413032	0.877398188999839	0.8850207693006314	0.7940835775140254	0.9055916980158029	0.9198896128003263	0.8913264468801436	1.0	0.9185567765917952	0.9424904677912521	0.9248114670121047	0.9231320774558682	0.8943904564784763	0.9297404912931458	0.8916196230455586	0.9103980344450128	0.8827924711086043
XieH_2016__YSZC12003_37583__bin.2	0.7815452663654094	0.7537261643141744	0.7712119822223641	0.7435025612186428	0.5909083053148112	0.7624747235040502	0.6251327805408539	0.740868221877447	0.5124936684122572	0.6985313375371087	0.7672195920928606	0.7561604188353601	0.7604798579065412	0.736910397896251	0.7609411830397205	0.5312511217379859	0.7905663663400165	0.7221832245164396	0.7583766407287607	0.6013486115708851	0.7338699063124434	0.7336073365320316	0.7576221680685898	0.6663569007991428	0.7582775954191876	0.7556126783314122	0.7293623476264357	0.7664305532843824	1.0	0.7597998354119554	0.7533572371543552	0.76634214371275	0.7720315987774219	0.7720089978342979	0.766257057809224	0.7729243360308224	0.738102930012856
BackhedF_2015__SID599_M__bin.5	0.7896194103463394	0.7968893851380973	0.7696316034633932	0.7791045594037703	0.6081721284524331	0.7950926128890837	0.6439363217886892	0.7782284359929855	0.5292107354230601	0.6984285949145113	0.781087653441473	0.7783455721174923	0.7638741231915827	0.7713694651468654	0.7685595681718544	0.5489115245506357	0.7897790168785619	0.7404948487505479	0.7857080227970189	0.6157236409469531	0.7873314883822885	0.7494204844366507	0.7577761946514686	0.6801896098202543	0.7752801676896098	0.7867567678649715	0.7664333077597545	0.810384014686541	0.7829721065322228	1.0	0.7910551841297676	0.785091516878562	0.765635275098641	0.7974832858395441	0.7634542141604559	0.7774694487067076	0.7525406893906181
XieH_2016__YSZC12003_37314__bin.5	0.85132954602569	0.8852952892204262	0.8320496845952399	0.862893261988119	0.6857737412503216	0.8635489018033096	0.7194671763753621	0.8500280184749398	0.5915116398571995	0.7728478097954389	0.860283455446874	0.8453822777707345	0.8367591888970324	0.8728718899305276	0.8436306542370161	0.6075838172490284	0.8675052454936015	0.81281633308303	0.8708374560875107	0.6871202783993686	0.8503580888624499	0.8399203630174134	0.8344779524233543	0.760152852595816	0.8548417950127865	0.869216360388853	0.8372692976777298	0.8708157014483339	0.8501727993494613	0.8662952374593882	1.0	0.851310041866428	0.8370727557651669	0.8823299068526362	0.840815303863549	0.8649314466309941	0.8205152248717039
XieH_2016__YSZC12003_37097__bin.7	0.8792379314412258	0.8810384649044369	0.8708235195634886	0.8574709582171218	0.6685443151161862	0.8709673491596622	0.7122951474633862	0.843718870214717	0.5818333326991639	0.761481825342166	0.8627728671935345	0.8576878441161139	0.8653344038111038	0.8359779461285868	0.8877771478362778	0.6124987158071771	0.8639836232121182	0.8374756003363634	0.8647545194074829	0.6768072873662061	0.8937426515632908	0.8187952559063356	0.8564633900407518	0.7394720921118217	0.8854347801271636	0.8577190452454425	0.8285939325218503	0.8817987070556408	0.8773270525206327	0.8721918032350244	0.863615297685409	1.0	0.8710571475318765	0.8729375863262954	0.8636054046444023	0.8838343904935486	0.8614205645882401
XieH_2016__YSZC12003_36695__bin.83	0.8633089915571591	0.8530340556804825	0.841903888754586	0.8367512167087061	0.6871070688457194	0.8580871408219645	0.7067773829777853	0.833850272989751	0.5753059446540078	0.7541982341949501	0.8591780355380809	0.8476624444860023	0.943959180012072	0.8219439363738508	0.8594593115276024	0.6079111532771694	0.8714941228522297	0.8144513521773042	0.8394879560662108	0.6780811504035931	0.8307691605964267	0.8097335176071168	0.9252315205475912	0.7292969468631645	0.8831419896399211	0.874880837807142	0.8220883753954968	0.8534483676109939	0.8829139280267957	0.8496853509944247	0.8482820118683263	0.8701439981025273	1.0	0.8624263931143638	0.946768899085777	0.8626118832263725	0.8559502035069795
LiJ_2014__MH0309__bin.19	0.8775615524399966	0.8950844941120467	0.8680977585353599	0.8778509443015116	0.6928713641841681	0.8986796024073171	0.7297049789756435	0.861375253595675	0.5982372030994397	0.7869214523995723	0.8784576849406671	0.8794203095661767	0.8522824555239465	0.8599796745663845	0.861571707600881	0.6089998602154194	0.8971457499820547	0.835206824509904	0.8884330148511672	0.6956081195951537	0.8743057050998705	0.8391215483597979	0.8454639903586418	0.7610265477364342	0.8623439229598062	0.8719709248072295	0.8499476752313058	0.8817966474368419	0.8775305731545602	0.8796590767417348	0.8887193843433714	0.8667308920145226	0.8571930500617697	1.0	0.8530735606910648	0.8737669677702093	0.8358105427797486
LeChatelierE_2013__MH0102__bin.23	0.818449911127319	0.8073293400449676	0.795988381942909	0.7933688632624171	0.6471280771627361	0.8033831920080632	0.6606463441598157	0.7902985203201139	0.5354306233147931	0.7143468360464148	0.8003580750665468	0.7982999330942337	0.887850286144189	0.7735979221883067	0.8075102440481147	0.5728662659978004	0.8141527231795458	0.7751183772623769	0.795801734955535	0.632309024238265	0.7854356484259916	0.7699583059345128	0.9751307246784646	0.696535688339732	0.8363177708032424	0.8179969332464228	0.7793071663828676	0.8034269822627933	0.8275123402373575	0.800084565442741	0.8046265480931857	0.8146602594105976	0.8940476839980359	0.8104879813697592	1.0	0.8335288340880571	0.808344412507071
ZeeviD_2015__PNP_Main_564__bin.29	0.8622551407663162	0.8491666374468168	0.8561704489586418	0.8554535057478553	0.6565469000972088	0.8568165184909428	0.700279689916466	0.8346770734094641	0.5710478785269912	0.7516138682629905	0.8420688250561581	0.8363049298984716	0.847229174888635	0.8309222605271659	0.8612241152540299	0.5973263464320325	0.8445188162155992	0.8188133060482105	0.850348362780725	0.660028662807657	0.834427150437962	0.8080285702988557	0.8579348305335744	0.7290991657048984	0.8767439587649477	0.8453111093371968	0.8155844504641481	0.8525342562329671	0.8674624910382099	0.8467397734877236	0.8601796610447675	0.8664545927262717	0.8465368509556384	0.8627191768507169	0.8662322731874429	1.0	0.8322785589217652
