	YuJ_2015__SZAXPI003420-4__bin.42	LeChatelierE_2013__MH0445__bin.27	NielsenHB_2014__O2_UC51_2__bin.22	FengQ_2015__SID530167__bin.19	CosteaPI_2017__mickey3-11-7-0__bin.1	LiJ_2014__MH0238__bin.36	LiJ_2014__MH0328__bin.2	LiJ_2014__MH0395__bin.62	XieH_2016__YSZC12003_37651__bin.23	HMP_2012__SRS022524__bin.26	KarlssonFH_2013__S463__bin.27	Bengtsson-PalmeJ_2015__TRAVELRES1__bin.51	BackhedF_2015__SID582_M__bin.20	KarlssonFH_2013__S131__bin.32	ZeeviD_2015__PNP_Main_712__bin.62	FengQ_2015__SID530295__bin.40	CosteaPI_2017__SID713B016-11-90-0__bin.47	ZeeviD_2015__PNP_Validation_72__bin.26	LeChatelierE_2013__MH0196__bin.15	LeChatelierE_2013__MH0302__bin.32	LiJ_2014__MH0402__bin.5	HMP_2012__SRS019685__bin.21	NielsenHB_2014__MH0102__bin.6	HMP_2012__SRS014235__bin.79	KarlssonFH_2013__S60__bin.40	KarlssonFH_2013__S88__bin.42	KarlssonFH_2013__S487__bin.25	KarlssonFH_2013__S424__bin.23	XieH_2016__YSZC12003_37583__bin.2	BackhedF_2015__SID599_M__bin.5	XieH_2016__YSZC12003_37314__bin.5	XieH_2016__YSZC12003_37097__bin.7	XieH_2016__YSZC12003_36695__bin.83	LiJ_2014__MH0309__bin.19	LeChatelierE_2013__MH0102__bin.23	ZeeviD_2015__PNP_Main_564__bin.29	XieH_2016__YSZC12003_35698__bin.36
KarlssonFH_2013__S463__bin.27	0.8483006494261713	0.8714496347681238	0.8441512251306543	0.8559024247494775	0.6785194133779541	0.8605560828834372	0.728321509099845	0.8637660715156654	0.5840528545112796	0.7762499859309755	1.0	0.879369557632352	0.840617836521687	0.8502297940669986	0.8492040683867144	0.6048967708774944	0.85633687622635	0.8175603936325471	0.8759217086924062	0.6960542951793894	0.8512712770547342	0.8452887526590457	0.8328719943873971	0.7692634959462451	0.8403071924605036	0.8715531827885181	0.8539049984430279	0.8715224185215894	0.8715066612141381	0.8611541102186139	0.8658715479303527	0.8555850275565293	0.8535283237601438	0.8777337990493091	0.8423406354696991	0.8517117313153976	0.8085277047230653
Bengtsson-PalmeJ_2015__TRAVELRES1__bin.51	0.849095774163048	0.8739808456223277	0.8333321959900308	0.8585114602502307	0.6902005742825449	0.8762828284666413	0.725825199433148	0.8690243035099172	0.5916202061927585	0.778536512132041	0.8886055640350817	1.0	0.8597792189181136	0.8368079171225518	0.847996342303939	0.6026547109138705	0.860071895261297	0.8302750171928396	0.8562344989585726	0.7075609824523093	0.853787694400404	0.8525123534438376	0.8428024745557348	0.7746392157487169	0.8474754390713819	0.8734334043793783	0.850942819686351	0.8753562727895164	0.8690470503759677	0.8672955416900769	0.860059005370535	0.8594198184345152	0.8513750101413111	0.8881938457595672	0.84982594856327	0.8559471302174676	0.819113888250713
BackhedF_2015__SID582_M__bin.20	0.8776457821032337	0.8736220305783565	0.8522356526859003	0.8561031644327457	0.6996224846742631	0.8690379708839862	0.7137163901684388	0.8560762265399816	0.5842397934248452	0.7711956960943904	0.8622465432911178	0.8727346194252993	1.0	0.834998479933194	0.871191462996956	0.6177436051366714	0.8631385723686489	0.8355734115301877	0.8567689152110584	0.6885625555594038	0.8472098115501988	0.8296601592414289	0.9475603889831715	0.7481245454230596	0.918035688859642	0.8908184116648772	0.8415236072147373	0.8680997625617166	0.8865830052682822	0.8635849717344539	0.8644054229826404	0.8812108197970422	0.9587888723413261	0.8733195565253197	0.954049342523003	0.8803926775110926	0.8882693173553147
KarlssonFH_2013__S131__bin.32	0.904667088194037	0.9440991315344193	0.8911841722432354	0.9148430731620892	0.7192359518418525	0.9236894589441552	0.7580763397987397	0.9152185467708457	0.6196598631715654	0.8107848698764513	0.9208969755682086	0.8969389961038517	0.8817136225401196	1.0	0.8994478424896338	0.6374330933661453	0.9121286102762738	0.8628594834718468	0.9185482337298833	0.7275044983688841	0.896827654362727	0.8828449196470223	0.8725486530900177	0.7952847991703821	0.8986700757286382	0.9146772796205603	0.8854106559735251	0.9265949094881043	0.9078496740206397	0.9209213569713746	0.9507146189267957	0.8982889131258097	0.8845922535405861	0.9309949400461296	0.8818956703504258	0.9107803186811937	0.8625766591951212
ZeeviD_2015__PNP_Main_712__bin.62	0.8453576594625253	0.8338091476524132	0.8295326809694301	0.8249220695284895	0.6543697487612462	0.8350043013809851	0.6871562375886473	0.814541598824045	0.5602207993387451	0.7284319084795094	0.8293143144390105	0.8195273903440958	0.8294454809119807	0.8109766552989057	1.0	0.5916531225681076	0.8359862179942814	0.8039757364008213	0.843002525137798	0.657662833283749	0.8206719826948189	0.7893700931648345	0.82326893230491	0.7168277058764045	0.843841550900652	0.8325260610927999	0.7945823117248172	0.8454265401801744	0.8446607917765216	0.82712185585171	0.828865124227107	0.8593345829565656	0.8331130127400017	0.8407411858328485	0.8295260860071021	0.8511553641225256	0.8160100771024373
FengQ_2015__SID530295__bin.40	0.9686404787070653	0.9713046654105605	0.9502947173398283	0.9826459014093705	0.8141309526976855	0.9749460027524689	0.8531988380614686	0.9645674052538777	0.6887763123205635	0.8786555471438903	0.9749193971657794	0.9612102639516068	0.9706504098469695	0.9485218177904302	0.9764443810210257	1.0	0.9756002583160599	0.9317784383488089	0.9761843718783786	0.8302914279218376	0.9704339371189052	0.9685691273609435	0.9622297416597533	0.8998638277699439	0.9787046465447808	0.9711438225455742	0.9540243368557517	0.9783188655377836	0.9714304372749107	0.9731477069612309	0.9838153378788576	0.9774868362813129	0.9709261404726603	0.9794749992139259	0.9688714635733238	0.9726651783662719	0.9582836494157655
CosteaPI_2017__SID713B016-11-90-0__bin.47	0.8440860772314085	0.8551440962942014	0.844494015668982	0.848847333296809	0.6727075118420605	0.8466070035107878	0.7028927351420825	0.8546065948319901	0.582020798197075	0.7786049245795125	0.8449382317534542	0.8398030938169563	0.8302865045672817	0.83092469500864	0.8446413473369986	0.5972618520553138	1.0	0.7983244169293712	0.8910885811294046	0.6800082031903599	0.8439757635704312	0.8168104692846788	0.8339098270962927	0.7378347723466603	0.8498112822001134	0.8543807849890501	0.8378396587235895	0.8626298776776975	0.8872535156001286	0.8583513364240901	0.8609796149238835	0.8447916404455783	0.8541801473908969	0.8841432626486828	0.8448434656554334	0.8448279180924769	0.823973453646792
ZeeviD_2015__PNP_Validation_72__bin.26	0.8821373281305221	0.8970453625128708	0.8679651152961521	0.8904342393706391	0.6936510837266705	0.8823426175120698	0.7259773183410364	0.8738798646539183	0.5807467542138665	0.7794942474695065	0.8771693250970697	0.8815520521290119	0.8740078686212363	0.854729988109317	0.8832821183287995	0.6202814638179478	0.868085873755886	1.0	0.8994347699028056	0.6880623822101858	0.8780564972479147	0.8445653460253159	0.8654686354052533	0.760710671586098	0.8805787389435566	0.8858035549680433	0.8468042078687823	0.9001939380863326	0.8810191047933863	0.8756075156845112	0.8778326915692078	0.891602376204465	0.8687621211303957	0.8948435332637228	0.8757693320205547	0.889354658740618	0.8469330168924984
LeChatelierE_2013__MH0196__bin.15	0.8737381253188853	0.9042167265968561	0.8666414089263588	0.884017620690493	0.6910183677931923	0.8752452379795428	0.7308942151169854	0.8614731893389053	0.5936057423649749	0.7900011236910518	0.8863143540902354	0.8573884205155616	0.8451880208459875	0.8581233752034791	0.8734625173109162	0.6128679328943852	0.9138250443402415	0.8482591899706018	1.0	0.6965631757331325	0.9058157085935032	0.8444302886367502	0.835210707257222	0.7655578063121067	0.8583291321460677	0.8837435311839452	0.8430211193177677	0.8808485082242037	0.8716896669015283	0.8760948395247697	0.8868276075706407	0.8678349510435142	0.8437029264559391	0.8977524660463082	0.8467042445151729	0.8708089360771641	0.8223247041959231
LeChatelierE_2013__MH0302__bin.32	0.7605702117793076	0.7972019626496453	0.7534387285740103	0.7780937475492452	0.7155283230529499	0.788520750007672	0.6968863906818469	0.7629962458699455	0.5481686255655915	0.7483667317928102	0.7907558383371353	0.7954732215618682	0.7626228787119345	0.7630627359117831	0.7650599944762119	0.5852513153094174	0.7829483730398225	0.7285569615073804	0.7820550196571842	1.0	0.7681279132015125	0.8102331584133771	0.7494595553009612	0.7522862345154921	0.7491509733119202	0.8008478332770725	0.7647122004112153	0.7836942549194107	0.778823433136591	0.7736875036228549	0.7878413581699213	0.7650489128025724	0.7675465515536506	0.7931605615169277	0.7585422655032614	0.7615820538262462	0.7351812450345577
LiJ_2014__MH0402__bin.5	0.8038501215433326	0.8300213816317862	0.7819837442485552	0.8422014156853366	0.6364044590875505	0.8142518035174391	0.670907059508044	0.793508408085755	0.5429078305318279	0.7118869736245614	0.8099333564164528	0.8038843892670634	0.785849571831931	0.7877992625300289	0.7995466665714785	0.5728749549343738	0.8138248847926267	0.7786462107393618	0.8517235594170204	0.6433029802210982	1.0	0.7737145141657773	0.7759933177938725	0.707529261423467	0.7944564817756392	0.8098555401271476	0.7796778120058397	0.8195126130210211	0.7935248280367093	0.8257079319071773	0.814685861351362	0.8461650490635274	0.7853426950850804	0.8307924054157282	0.7858438605446426	0.8028056698804557	0.779767050869722
HMP_2012__SRS019685__bin.21	0.8686692200815629	0.8931444048539633	0.8426119080549471	0.8798325772876667	0.7408786769845902	0.8764574251372612	0.7586264639416375	0.865064213197769	0.616614152890522	0.8532492059743274	0.8898213847049448	0.8880978691439373	0.8514617102297994	0.8580398209502716	0.8508858885781154	0.6326170975587215	0.871442484579591	0.8286429013196506	0.8784945225853997	0.7507726989448009	0.8560461668366223	1.0	0.8494846435711368	0.8798539040155069	0.8553021009986438	0.8878616953800779	0.8551006819023758	0.8766209300507023	0.8786967315604767	0.870455136068473	0.8909011490367033	0.8564284681801271	0.847772186313454	0.8837472166645471	0.8547618238933601	0.8617727882011063	0.8162702396571294
NielsenHB_2014__MH0102__bin.6	0.8356719082197851	0.8259050847009214	0.8090273669481579	0.8094403808546742	0.6653580543958423	0.8214067606408035	0.6781218008876124	0.8080279026903961	0.551803481810118	0.7296559417782674	0.8157252472755413	0.8168716915712092	0.9047731032409834	0.7890064810847714	0.825658158237239	0.5847321546024227	0.827759972779297	0.7900478346533366	0.8084240138925531	0.6461220419348747	0.7988078449125432	0.790357227633129	1.0	0.7156891636762354	0.8533506671791371	0.8371196615931608	0.7970962623711261	0.821846230954143	0.8432325613696776	0.818228317321083	0.8227428091853705	0.8323971929752361	0.8958697874448182	0.8272117372379071	0.9982965013606677	0.8505595162592993	0.8235409107912008
HMP_2012__SRS014235__bin.79	0.8577795930118115	0.8869357780026587	0.838544471355	0.8764259198077008	0.7502651311174182	0.8713331477632299	0.7715345867119666	0.8593335258406369	0.6147434580034912	0.851739893149775	0.8890100008411355	0.8859177438837742	0.8428932286856694	0.8485539839906764	0.8482799645855933	0.6452393897691907	0.8641921673807647	0.8193839245995718	0.8743534312692561	0.7652711621457801	0.8593985620918433	0.9659270744179472	0.8444818475151382	1.0	0.8452475409793418	0.8803636480307456	0.8548234786069755	0.8712082781609135	0.8765273763595828	0.8675081490422761	0.8853332847729324	0.8493508948554591	0.8382999350504637	0.8801217131762578	0.8492173537529819	0.8539112367900534	0.8194706396011804
KarlssonFH_2013__S60__bin.40	0.8992259302396669	0.8994790940029188	0.8858341158157594	0.8924704550834186	0.6917288341769513	0.8918128563299562	0.7330783929822692	0.8959222606975407	0.5956183074238902	0.7841555538486379	0.8777571728426606	0.8760438106554512	0.9348953720410016	0.8666861568800192	0.9025891677260878	0.634308471031952	0.8996601492020246	0.8573159624847357	0.8860692524379749	0.6888209779488875	0.8722181378120067	0.8487076107454301	0.9101190261581654	0.763991804704927	1.0	0.8932064327109528	0.8609300123681863	0.8962389113487907	0.8997698796257252	0.8925409960700833	0.8990417398855982	0.9175799111810599	0.9147598392919566	0.899945448303646	0.9167804466655276	0.9266412928125005	0.9214635843913175
KarlssonFH_2013__S88__bin.42	0.787349840544502	0.8216130458129925	0.7749292802471404	0.7924788120059132	0.6612790935581655	0.8004330821103292	0.6673228305218842	0.8404963196400154	0.5446297329513198	0.7246283503286522	0.8110911476536264	0.8043924106584845	0.8082246496483041	0.7859029748034476	0.7933530764401796	0.5607533477973354	0.8058364832224325	0.7683331925106542	0.8127921925113525	0.6560342052468435	0.7921401392817764	0.7849162849906534	0.7954221223816583	0.7089348847570041	0.7957768558741563	1.0	0.7846579161083223	0.8114409930861883	0.8000916162090861	0.8069153478797342	0.8133452415783965	0.792487191537232	0.8090018511781272	0.8114598470316557	0.8012130768172585	0.7966413441885506	0.7561311983218592
KarlssonFH_2013__S487__bin.25	0.9056117182453266	0.9401226366717945	0.9007551994885421	0.9193596454424976	0.7353796642225907	0.9297910881132666	0.7679251659907165	0.9552932225174648	0.6206429518044206	0.824978023295307	0.9473391538302732	0.934240538362669	0.9101843712331595	0.9069136715082013	0.9026673392870225	0.6567013965196892	0.9420555877436584	0.8756193434958943	0.9242977443909456	0.746783409585839	0.9091379804074348	0.90118807397492	0.9029029229017241	0.8206176452959862	0.9143815888491532	0.9354068021230829	1.0	0.9358113732776591	0.9199073981579525	0.9360844171844511	0.9346575962812752	0.9116544795849733	0.9062976578160483	0.9418732809888185	0.9093760613749425	0.9157651223036914	0.9014636152345181
KarlssonFH_2013__S424__bin.23	0.91107441097881	0.9479365337335826	0.9014951984436169	0.92248677122221	0.7248374385963235	0.93501845894498	0.7592298708272188	0.9147088394207221	0.626342197132291	0.8223360404328173	0.9253301020221188	0.9197406346945312	0.8985761835792667	0.9083083575920676	0.9191510956662508	0.6444824723673498	0.9282443368402938	0.8908213553342925	0.9242657450737641	0.7324289485969768	0.9145184342480749	0.8841627510121748	0.8909289063732355	0.8004027985577007	0.9109732333347673	0.9257618995266161	0.8955926380915507	1.0	0.9253428488119195	0.9474107286543054	0.9302145125388578	0.927799792545996	0.9003384272692074	0.9350973297068716	0.8976273444134804	0.9159667882391744	0.8880361817628492
XieH_2016__YSZC12003_37583__bin.2	0.7867235412753047	0.7594847516754611	0.7770503376182063	0.7486475994474734	0.5963059423197342	0.7675772187811178	0.6300916933557216	0.7466713463913606	0.5162873031889931	0.7048137349919766	0.7720681591265932	0.7618870989828246	0.7657226119777022	0.7425473390048406	0.7662317979316149	0.5339605759783882	0.7966220896300226	0.7274558916005589	0.7631753527408961	0.607329884695306	0.7388633852756185	0.7394795933425599	0.7627226691447936	0.6719220506766324	0.7630975789072045	0.76163848860846	0.734569870815668	0.7720927542705811	1.0	0.7654374412541662	0.7585979970246524	0.7709926201273364	0.7770769269630581	0.7777336837808985	0.771495158745036	0.7786809291912452	0.7430817848363626
BackhedF_2015__SID599_M__bin.5	0.7956015727750987	0.8017604669004822	0.7748116231915826	0.7840551019289785	0.6140659250328803	0.8001808417360806	0.6484929855326611	0.7822829899167032	0.5332974846558527	0.7040415387987725	0.7861635521701008	0.7835406619903551	0.7686068336256028	0.7762110916264796	0.7732045977641385	0.5512179416922403	0.7941760740903112	0.7450371273564226	0.7904249780797896	0.6217249835598422	0.7922772358614643	0.7548847818939062	0.7626774167032003	0.6852894837790443	0.7800526085050417	0.7915607189829023	0.7702844147303815	0.8146146153003069	0.7887816473038142	1.0	0.7959365409907935	0.7894214434458571	0.7709872314774222	0.8025413743971942	0.7683739313897413	0.7822521646207804	0.7573076501534415
XieH_2016__YSZC12003_37314__bin.5	0.8570037560509779	0.890899734368354	0.8372167864797168	0.8683664291410144	0.6917840229428925	0.8692321137482568	0.7245240047440117	0.8551253554820566	0.5944680203053301	0.7795324853024908	0.8656546008436299	0.8509064558016997	0.842511415559368	0.8775393852739096	0.84853144933157	0.6102633886676334	0.8723760341892909	0.8179736828878759	0.8762093516442382	0.6933150994449566	0.8560518030469998	0.846102431343484	0.8398265930209617	0.7658900760587195	0.8604679947998911	0.8737563285370605	0.8422631126087639	0.8759032863758196	0.8560870605656656	0.8716408774171092	1.0	0.8564778939108765	0.8426081861957062	0.8876537921711805	0.8462029527796803	0.8705696489776444	0.8259096252275798
XieH_2016__YSZC12003_37097__bin.7	0.8850588445689107	0.886740661540042	0.8748811883825258	0.8622698441085038	0.6758971275935939	0.875799719189836	0.7175727043388594	0.8491950489134777	0.5860310260986031	0.7677190071952849	0.8677346077599492	0.8625643523292404	0.8713059955633516	0.8411337424993627	0.8924398141630298	0.615102107598236	0.8683464542960531	0.8428132764610309	0.8698380204785949	0.6829889159890568	0.9019812717123713	0.8251199531222057	0.8619631598372975	0.7453828036117209	0.8909048708006895	0.8636548698494355	0.8334087994794739	0.8862574245370247	0.8826510305885218	0.8770021041737218	0.8688578484157817	1.0	0.8767266210318442	0.8779564021292868	0.8691074574504112	0.8887885210284197	0.8667278005867334
XieH_2016__YSZC12003_36695__bin.83	0.869224909801632	0.8590237138465328	0.8479931338250342	0.8424329916970369	0.6932822171237781	0.8639019517512851	0.7122653055949595	0.8395761398899527	0.5792080788545834	0.7605497501204925	0.8647412184875866	0.853594327043394	0.9470182464494608	0.8274402212501729	0.8643010595742546	0.6103331676085612	0.8770763109361626	0.8203619489841375	0.8447637813831784	0.684500324607696	0.8362692464996343	0.8159238699927173	0.9267177220597916	0.7349133441890661	0.8872356955955221	0.8807283375676773	0.8276431960858546	0.859124060956308	0.8886838868388683	0.8556248356055872	0.8538915673458342	0.8758075281618082	1.0	0.8678831473110775	0.948331121135686	0.8682244795253886	0.8597405875171237
LiJ_2014__MH0309__bin.19	0.8834461054882449	0.9011012758176453	0.8745814962994866	0.8831657807346625	0.699710230342321	0.9041417793443726	0.7353348974094517	0.8665608837407865	0.6023544256931616	0.7940104196181992	0.8838684815994379	0.8851053862399081	0.8573638139278333	0.8655604794988911	0.8669220568734345	0.6119708492479967	0.9023336469041493	0.8398627844332869	0.893426724545039	0.7030507040231514	0.8792979036090868	0.8453861643488872	0.8505030355921765	0.7668952333458006	0.8675703550906144	0.878043620345079	0.8549119168243966	0.886877250248401	0.8840377342808461	0.8852383704895861	0.8940818230931683	0.8717140234158063	0.8626166917901116	1.0	0.8583060375604946	0.8810047866773961	0.8408314537974182
LeChatelierE_2013__MH0102__bin.23	0.824407539389693	0.8128871130305441	0.8011132774923834	0.7989517618039862	0.6530885769172236	0.8083645129518652	0.6657310388197019	0.7951750318017752	0.5392095069360892	0.7211687834349363	0.8058842616388754	0.8045949616799377	0.889862484242687	0.7789819699010196	0.8126581115344966	0.5751268481641115	0.8191828594892764	0.7809281236809084	0.8005605152605448	0.63880075003374	0.7902051968264269	0.776841272530445	0.9751666183298827	0.7030274141352071	0.8396802880680888	0.8236774625198492	0.7842102391665782	0.808840462769669	0.8331691797008479	0.805240329532435	0.8097823121828795	0.8198504814056529	0.8955229130713193	0.8154592520911641	1.0	0.8388784238954088	0.8110723300148456
ZeeviD_2015__PNP_Main_564__bin.29	0.8688172973553674	0.855023041405895	0.8628743529046644	0.8600118023325647	0.6628001966558068	0.8613166240554218	0.7052818795401119	0.8396188338967169	0.5756628740544891	0.7587452523960898	0.846820345669581	0.8421859531353396	0.8533795181037486	0.8360602291980158	0.8665635143795233	0.600032228872743	0.8513077685758046	0.8241571814060293	0.8556556822412197	0.6665244219505481	0.8389339703509292	0.8139424192394433	0.8634510408359215	0.7346489477496861	0.8820109921345137	0.8511100683147657	0.8207045142056963	0.8577490668920699	0.8739231863612186	0.8519486158370592	0.8657868880710646	0.8713113047993417	0.8520448548320555	0.8698654817582342	0.8717917537356024	1.0	0.8375299254781922
