	XieH_2016__YSZC12003_37194__bin.73	XieH_2016__YSZC12003_35636__bin.16	Bengtsson-PalmeJ_2015__TRAVELRES10__bin.35	LeChatelierE_2013__MH0434__bin.13	ChengpingW_2017__AS67raw__bin.63	LiJ_2017__nHM410714__bin.28	RaymondF_2016__P1E7__bin.61	BackhedF_2015__SID566_M__bin.46	LeChatelierE_2013__MH0205__bin.54	VogtmannE_2016__MMRS81671217ST-27-0-0__bin.47	RaymondF_2016__P1E90__bin.38	LiJ_2014__O2.UC29-1__bin.47	Bengtsson-PalmeJ_2015__TRAVELRES50__bin.67	BritoIL_2016__W2.9.ST__bin.37	BritoIL_2016__W2.46.ST__bin.36	LiSS_2016__FAT_010-22-84-0__bin.59	QinN_2014__HD-9__bin.8	LeChatelierE_2013__MH0307__bin.65	SchirmerM_2016__G89151__bin.1	ZeeviD_2015__PNP_Main_467__bin.37	LeChatelierE_2013__MH0247__bin.68	CM_madagascar__A90_04_1FE__bin.34	QinN_2014__HD-35__bin.59	YuJ_2015__SZAXPI015269-94__bin.5	CosteaPI_2017__SID713A078-11-0-0__bin.39	NielsenHB_2014__O2_UC22_2__bin.37	CosteaPI_2017__SID713B057-11-0-0__bin.50	XieH_2016__YSZC12003_35666__bin.46	XieH_2016__YSZC12003_37203__bin.59	XieH_2016__YSZC12003_37100__bin.119	XieH_2016__YSZC12003_37102__bin.45	Bengtsson-PalmeJ_2015__TRAVELRES9__bin.63	Obregon-TitoAJ_2015__SM11__bin.19	LiJ_2014__O2.UC22-1__bin.34	LeChatelierE_2013__MH0229__bin.81	XieH_2016__YSZC12003_37138__bin.47	XieH_2016__YSZC12003_35388__bin.8	FengQ_2015__SID31881__bin.26	HeQ_2017__SZAXPI029560-51__bin.24	LiJ_2017__nHMX11726__bin.55
RaymondF_2016__P1E90__bin.38	0.7107300951564981	0.7451253298190862	0.641565147477375	0.44422767136972485	0.7551467834717985	0.5861635696217196	0.5248511979006273	0.5094459727519686	0.655214969499799	0.750137490329799	1.0	0.6764053977642552	0.727449722123298	0.756851147434938	0.5576699532446857	0.45227408145276954	0.7661316730121537	0.6798152726380193	0.5898687834729455	0.663135215359462	0.5381787276796851	0.7372698864923422	0.7374230039816282	0.7413209050103827	0.4062447849731528	0.6768102702265623	0.4140761424027059	0.4024334784795376	0.7265356049775227	0.7148229772577518	0.6658351297398322	0.6827979095735133	0.7736791609390976	0.7356091065336436	0.6940184968220953	0.6818069469462237	0.38187157743701966	0.6776228825198896	0.7139054192695207	0.6746758009564395
LiJ_2014__O2.UC29-1__bin.47	0.7249078710847151	0.7780590148404171	0.6637756955295134	0.4451450977748466	0.6974392840621966	0.5696820138722263	0.39797207725479117	0.5155773153308103	0.7268362693211267	0.747085781345009	0.5231192684150279	1.0	0.7925073656563273	0.6461877101424078	0.475821176988195	0.405923393626085	0.6832432926291102	0.7379946343693965	0.5870132047379698	0.5716117426501993	0.542403250779143	0.6556372163119073	0.6807108285237952	0.6860507353237939	0.344898104909654	0.6525995899270908	0.3876155852542288	0.3973019278216684	0.7098709773847851	0.672883696031571	0.6164922400598566	0.6953552124630941	0.721263961261726	0.718975873289866	0.6184995837622482	0.711808245898273	0.37775582876994535	0.6232842112172637	0.6363576690863304	0.6719838064221693
Bengtsson-PalmeJ_2015__TRAVELRES50__bin.67	0.7549275668100784	0.8023416781225687	0.6839809139647556	0.4373717080935675	0.7144560161068455	0.5807205358348043	0.42678990552648444	0.5388738400489601	0.674775566974327	0.7775182999572342	0.5541192540842639	0.7805665091015995	1.0	0.6521175617996229	0.460653071601463	0.4114824614398049	0.6963729456367757	0.7300596318472767	0.6077250129192872	0.5658927325679175	0.5507429845977635	0.6510595562754536	0.6893417082639317	0.6934907324045425	0.36214105022118953	0.6408835700303991	0.40555990202746534	0.3948553498516739	0.7581304142515354	0.6971452634595383	0.5886136414566927	0.7170014323699891	0.7442505350091931	0.7220363504837689	0.6417502434242686	0.7201046822641668	0.37872972065072147	0.6076660406873454	0.6498705013469694	0.7155476576447889
BritoIL_2016__W2.9.ST__bin.37	0.6164256206530109	0.6405713563877575	0.5637454177216035	0.3760989025878382	0.6745643265796536	0.5132893890420542	0.40898207861695135	0.4199478621870783	0.5676084352694419	0.6610354271144143	0.5502135999396325	0.6074155261954364	0.6223668966161283	1.0	0.5324681496996426	0.40091543426845927	0.6937956169384106	0.6028967211877716	0.4990342456130404	0.5667483656384047	0.45269637874414825	0.6995284417064148	0.6624862474324024	0.6759546960510588	0.33013082813907696	0.6019699471742981	0.35195691897460357	0.34314276864043547	0.635530172685139	0.6309671760241103	0.6010277477723863	0.6003098418564163	0.6852524531578897	0.6633800861570479	0.597010476340164	0.6042775019042017	0.32523764478498884	0.6064583183074763	0.6492016527678358	0.5831468042555729
BritoIL_2016__W2.46.ST__bin.36	0.7198159394659185	0.7280478381055613	0.6355793316979312	0.4529113096874238	0.7630317866163253	0.5962045618384271	0.46771809539615283	0.4660682149395541	0.6556968524559557	0.7302520006016067	0.6304177017586624	0.6955066202668851	0.6836359086595062	0.8279878070916984	1.0	0.4868956056779226	0.7917384099949694	0.6785870799773879	0.5611415227910402	0.6725152605838697	0.5269419968156335	0.764977932443716	0.7786242914265858	0.7615186938910988	0.40489233314489903	0.6866847840180067	0.4143870872381585	0.39277786709678086	0.7164007841632222	0.7296322419703657	0.6765268363266724	0.6708588972964002	0.772277600004149	0.7542410679556263	0.6849013572454711	0.6768665366642983	0.41342244200459505	0.7300335292012634	0.7665947504628742	0.6509617927879803
LiSS_2016__FAT_010-22-84-0__bin.59	0.8582537049786846	0.8675804802737268	0.7855450195767527	0.5312341351804329	0.8653567976187992	0.7980812696028319	0.5900200287913876	0.5408599514579987	0.7382713344877706	0.8383613945046003	0.6855836167268226	0.7956263517695576	0.8188602713623055	0.8359699359495942	0.6528951339773146	1.0	0.8890992607428735	0.7810263712419937	0.6722510831542564	0.821307365448944	0.6184132746378475	0.8761092334119185	0.8952104761706063	0.8572800831751198	0.5614181497013068	0.7840028721843205	0.5848572253169486	0.48388916706654705	0.8292806325759947	0.8803809990750593	0.7540179285500686	0.8116076582309292	0.8600131786665554	0.8804105554512389	0.8078905092737477	0.7894986195433714	0.5011274888207353	0.8116424304381994	0.886400937458708	0.8021722197881677
QinN_2014__HD-9__bin.8	0.6514266108815391	0.6761110794946257	0.5799476512886357	0.39118808974696484	0.72377641130873	0.5233425876378268	0.412403115374742	0.44763061281892447	0.5826002971585696	0.6748267223262382	0.5469670624004337	0.6307241817392005	0.6526786237030019	0.6813471788974017	0.5000210852388179	0.41874465448253756	1.0	0.6162814072820636	0.5264881777317769	0.6102915617693094	0.4933438199983869	0.6903892662623486	0.7470913629539314	0.7019153175866859	0.32966381940881906	0.6435505576943312	0.366079869246954	0.3395472692159198	0.6367152555182936	0.6739116639037498	0.5860066891384818	0.6011127274186304	0.715944985131836	0.7105803271855874	0.6506368356256195	0.6095062901566326	0.3483035799460136	0.6691292042021448	0.6843048442414984	0.5915195578896255
LeChatelierE_2013__MH0307__bin.65	0.7774293867686778	0.7962611345631935	0.6666185306336162	0.4774150391252782	0.7116030510170522	0.5850163087985526	0.4335256911325042	0.5589296844356951	0.7140891994853482	0.7657821748232398	0.552213776159993	0.7751323663270127	0.7785282858199631	0.6736563292206528	0.48760792176248685	0.41852681378901696	0.7011930903985384	1.0	0.6286201014210688	0.5777255631217117	0.5754196918610663	0.6776177694631839	0.6900112451984307	0.6990577138614074	0.36102956453038954	0.6534783252759825	0.4083264778305618	0.4082603296044988	0.7849940420013286	0.7069279552651658	0.5970953475437114	0.6940970627392633	0.7214740433429264	0.7214926766460427	0.6166659058067894	0.7609333235197937	0.41017816232774673	0.635026231032462	0.645410570859191	0.6984675039851977
SchirmerM_2016__G89151__bin.1	0.8377352858137064	0.8513994114745087	0.7601042297946874	0.5231193169795418	0.7949242223976569	0.6470099871900695	0.48668744309111955	0.5805464091732769	0.7474387631973155	0.8062175817944333	0.6165724654230784	0.793383074467237	0.8339414603560525	0.7175269461113739	0.5188597303620529	0.4635552382545166	0.7708317223512007	0.8089108442025923	1.0	0.6360013595190611	0.6190445362379566	0.7160709179810782	0.7587686881420326	0.7817917957700254	0.4101941151047483	0.6893546900110715	0.45638239650601203	0.4446514494043712	0.8111994878425547	0.7735315785466933	0.6533094518344815	0.7936456270901556	0.7862941536484325	0.7796919742218882	0.7171990550503315	0.7893219009049673	0.4388501154212501	0.6873807498574843	0.7162321660531448	0.7639867716637384
ZeeviD_2015__PNP_Main_467__bin.37	0.7182768707064273	0.7344612477888185	0.6498334087119885	0.44205647243951196	0.7743923097714822	0.5884277261426557	0.4779384963697818	0.4712025883870484	0.6591320125565674	0.7473839146410326	0.6189156713562003	0.6898217406314144	0.6933671243801333	0.7276102646995067	0.5552395301724253	0.5056806960170632	0.7978274890344128	0.6637960333878379	0.5678828053705285	1.0	0.5199992506737247	0.8179527870923197	0.7782866654713129	0.7671329438620812	0.39785425068710545	0.7018580615464488	0.401901147807284	0.3927593672474837	0.719203359122646	0.7763528684477439	0.6570890279900126	0.6967797703314966	0.7541942200182514	0.7808429385365122	0.6929822918144133	0.7049206650805927	0.3943136840358713	0.7237180499318916	0.803392307095317	0.6688084909371663
LeChatelierE_2013__MH0247__bin.68	0.8064437578948971	0.8452027809888564	0.7428121284146153	0.507429226321595	0.7962344029257686	0.6608560665563393	0.4922366156474626	0.5969584340494462	0.7460187221135197	0.8022757154455782	0.6209741401385995	0.8092367896743183	0.8342490145646583	0.7185105683267152	0.5378468709243472	0.47072477884362796	0.7973314999857735	0.8173637776664653	0.6833452328882966	0.6428657922092875	1.0	0.7367324373486777	0.768167775122894	0.7601995949078286	0.4240716858305746	0.7153092682203802	0.46407205638205445	0.4455603631669182	0.8084520145759071	0.7600176276632561	0.6505851735735918	0.7625784030686956	0.7920888582448696	0.7959346532465272	0.6936763404865208	0.7600235829548966	0.43703701743113865	0.7189155281582731	0.7057457315447166	0.7610723759827058
CM_madagascar__A90_04_1FE__bin.34	0.6492640142629986	0.6722421397603081	0.5924177361112369	0.40497048596061547	0.7058023648320825	0.5371714738302525	0.4233999949110007	0.4361591511204208	0.5969396138484608	0.721902147169546	0.5544512139635239	0.6375390462094072	0.642772521301559	0.723638013444446	0.5089025141812727	0.4346466832878558	0.7272322269935184	0.6273433655622245	0.5151861344608486	0.6590762948807686	0.48017511332726964	1.0	0.6910822188209306	0.6967163447874631	0.3628460789045023	0.6474845896045546	0.3820234119842483	0.357153731336203	0.6590650818315394	0.7051511454345423	0.6134491037539133	0.623599500933055	0.7368685489926153	0.724434139939717	0.6296282399782295	0.6430399093985623	0.3514579335989101	0.6472146138808061	0.7273905034960993	0.6156714438569094
QinN_2014__HD-35__bin.59	0.6669181487876006	0.6744398132123456	0.5971268858568252	0.38710850140836894	0.7491271014129288	0.5340133022987815	0.40709221034130405	0.4494390359667795	0.5849483805311385	0.6833899513547909	0.5330403981155423	0.6362275194674106	0.6541505949555726	0.6587178971673027	0.49787490698961395	0.4268839914357902	0.7564137267784933	0.6140210954809906	0.5247157872046726	0.6027727976487803	0.4812298304775604	0.6642572745003348	1.0	0.7826270071071335	0.3394925726413706	0.6439800776416504	0.36383590377078096	0.33126579103908405	0.6423538726519411	0.6683072420632864	0.5805423308661832	0.6207758776138769	0.7205684048641063	0.7257429949447949	0.639143744831317	0.6268732136306073	0.34575820823134146	0.7701782275899377	0.6899080363046223	0.588449923622669
YuJ_2015__SZAXPI015269-94__bin.5	0.7573472193370849	0.771625031217834	0.6991095623434732	0.4468764660711743	0.8429716110269558	0.6114993663071462	0.47079061060916205	0.5061341001444774	0.6618960370272686	0.7620923300991268	0.603436645885898	0.7220844877124272	0.7410812690662192	0.7568715412390504	0.5483462133642671	0.46035136693266987	0.8002992243972916	0.700522592375613	0.6088184837585572	0.6690624846828385	0.536297879988143	0.7541271727028925	0.881326483693204	1.0	0.39135610270725724	0.7406802803653245	0.4175015929847984	0.3902012179039821	0.7548003108946156	0.7640267854850493	0.6652677964994013	0.7394012244393043	0.8082947243611139	0.8221724811584326	0.7479895714929243	0.7328019493932654	0.39079033052392276	0.8082811869078823	0.7600831853160646	0.7048321705905831
CosteaPI_2017__SID713A078-11-0-0__bin.39	0.7726117691280934	0.8058692216818301	0.7333142193037635	0.49206991515672227	0.8101785084152872	0.7548827076205527	0.5812320686110557	0.5111337624081376	0.6964973380996947	0.766749067951334	0.6792764924285429	0.7456859187775203	0.7949435400972706	0.7593185688642047	0.598890171681063	0.6192792156983077	0.7720977999048774	0.7431649764494699	0.6561747265223462	0.71277654612682	0.6145413016462358	0.8067600377422176	0.7853181239356234	0.803906357876003	1.0	0.7224805919084367	0.6156574586906826	0.46214271467804047	0.7842240215406803	0.8074590742417036	0.7126633961858881	0.7521268353303978	0.8346697172402154	0.8055930591141318	0.7534558676874453	0.733256685435493	0.45949519783979503	0.7255193390509214	0.7800393915218091	0.7745986053790331
NielsenHB_2014__O2_UC22_2__bin.37	0.7744520601288809	0.8127316913194795	0.687256917825311	0.47944692364789226	0.8498944888923268	0.6235285266749988	0.48472433335682147	0.526874736089779	0.7209161002585989	0.7921571577750004	0.6252753010761974	0.7795742363226292	0.7772902374013168	0.7649944714616692	0.5611908794746856	0.4778188260637602	0.8327780070665687	0.7432231034093625	0.6092820105548195	0.694743093830448	0.5727316701271908	0.7954207702443312	0.8230634618981192	0.8406392865827911	0.39918271938389777	1.0	0.42934994243644564	0.4227109281745651	0.7511659732373182	0.7794767517943246	0.6791598740966125	0.7188911770674005	0.8152567525254586	0.948405783587526	0.7398492910384699	0.741815935435573	0.4230505346019744	0.7629117992835946	0.7744377553339666	0.7142797350328136
CosteaPI_2017__SID713B057-11-0-0__bin.50	0.8577126815072715	0.8885068120094587	0.8291683632872475	0.5196132452211335	0.8609533824699558	0.8325286059569127	0.5666968011386347	0.5723918427727699	0.757898157937009	0.8284268311361318	0.674335702998629	0.8162130307931966	0.8670630844001808	0.7884326587943472	0.5969679366727807	0.6283289563635412	0.8350529905972977	0.8186290807616301	0.7110434123180258	0.7012708777723403	0.6549895587790309	0.8272734404476837	0.8197058900440436	0.8352733956195436	0.5996202682964186	0.7568381592071396	1.0	0.4746833078684593	0.8421050173895827	0.8548726320468902	0.7257629189096302	0.8441969972617478	0.8908033202709114	0.858468222452174	0.8045969389851656	0.8006315164239098	0.48086585552637573	0.729961821367333	0.7939586609834547	0.8405855302235057
XieH_2016__YSZC12003_35666__bin.46	0.8471408508446623	0.881238806712267	0.7634101333203244	0.5472550235522253	0.7891679464579724	0.6775845295512177	0.49974060185997377	0.5962414006936673	0.7833101454224437	0.8276526860607039	0.6583430978986405	0.8403983755015578	0.8480001951349481	0.7721686904099616	0.5683999590967128	0.5222102034938537	0.7780377492309525	0.8222029797481821	0.6959037609446783	0.6884229625050073	0.631709991941302	0.7769204140238234	0.7497065939663898	0.784190128986077	0.4521426849255438	0.7485095161122364	0.4768328847418543	1.0	0.8132455351153782	0.7869379667876566	0.7002520805794757	0.789437195160278	0.8182036514627147	0.8094723006879445	0.715905093115958	0.7840700459411462	0.5038984772907014	0.7081784996936944	0.7410634291777407	0.8032110956733516
XieH_2016__YSZC12003_37203__bin.59	0.8221185876082612	0.855792630730074	0.7298465303732133	0.467090181348917	0.7766108683449878	0.626120405532556	0.46492173912214096	0.5481685557278206	0.7244509386965597	0.8348564569456678	0.6041798905716399	0.7632997710426406	0.8276620167800326	0.7269837288145293	0.5270044260638458	0.454937939250235	0.7416463469593404	0.8036360393476647	0.6453693242920372	0.6408135449666817	0.5826619047096734	0.7287873462549662	0.738992902369549	0.7711094059460241	0.39002344893430624	0.6761467062998325	0.43001110688793964	0.4134022796541747	1.0	0.7882299416709547	0.6442600661835083	0.7882361413078468	0.7779662043486161	0.7643522786288501	0.7171305982125016	0.8219373674529555	0.4095136766374314	0.6687462474313235	0.7194912291829307	0.7684216249057536
XieH_2016__YSZC12003_37100__bin.119	0.7808452369690663	0.79656938794816	0.7013172831331	0.46685791315864156	0.8154133951376407	0.6148316147951944	0.47154479235644686	0.5136122410367988	0.683520953552171	0.7966152681865482	0.589574780058651	0.7176071327215968	0.7548547914104626	0.7158570617727745	0.5323450950714218	0.47901854129221455	0.7785483870967742	0.7177930186358906	0.610365149938511	0.6860727461924132	0.5432716866900009	0.7733672311039637	0.7625584145303188	0.7741471951565604	0.39829249834452746	0.6958878062624161	0.43295809289565795	0.3967552738624539	0.7817789234698704	1.0	0.6269856210386907	0.7580304606943524	0.8149252672405638	0.7843089584712893	0.7365471573171886	0.7306588780626242	0.4113986377826128	0.696951565604011	0.7591528710623404	0.7245932267524359
XieH_2016__YSZC12003_37102__bin.45	0.7116570739132209	0.7342621236874817	0.6795356620717342	0.4406471190610623	0.7506381453103566	0.576678338267465	0.47643853732157154	0.4853672045907819	0.6813685184509332	0.7536920114297245	0.6231475537942005	0.7460331942902901	0.7231930665968231	0.7737450166701374	0.560090317151242	0.46552941908918577	0.7681906299444186	0.6879415761598787	0.5849441716777264	0.6588992556939307	0.527693037614614	0.7634241299433452	0.7516482289723337	0.764883437848189	0.39888697582454385	0.6880054443616722	0.4170835095523215	0.4006087337350768	0.7250634925064888	0.7114450744198728	1.0	0.7132194296730592	0.7663529431970167	0.7483651887171187	0.7205653462944636	0.6927547697202465	0.37785555266926146	0.6959954100767921	0.7265426585917223	0.6717297870559014
Bengtsson-PalmeJ_2015__TRAVELRES9__bin.63	0.8955928291365479	0.9031623343721179	0.8677326595885817	0.5177260262148797	0.8254788683091504	0.6875286713592236	0.5055659066969369	0.5843426806182411	0.8049335250706894	0.8511449629250354	0.6343716383580562	0.8353426150837057	0.8745232096151417	0.7671957559195535	0.5513553660796442	0.4974380259079863	0.7822575102311131	0.7938810990407982	0.7054227963213281	0.6936137927286503	0.6140292923389062	0.7704074809536926	0.7978898945213662	0.8439297704213338	0.41791106803710215	0.7229535509328548	0.48161436602263447	0.44834360129854284	0.8806402990506017	0.853881962178581	0.7080281937030369	1.0	0.8449740605784195	0.8168554824966846	0.8262013466015016	0.8428599058114215	0.45551670251530074	0.7203460223467437	0.783001833368587	0.8336131427113076
