	CosteaPI_2017__SID713A009-11-0-0__bin.16	SchirmerM_2016__G89044__bin.4	SchirmerM_2016__G89143__bin.4	CosteaPI_2017__SID713B057-11-0-0__bin.39	SchirmerM_2016__G88897__bin.16	Bengtsson-PalmeJ_2015__TRAVELRES69__bin.38	SchirmerM_2016__G88764__bin.6	SchirmerM_2016__G89117__bin.3	CosteaPI_2017__SID713B057-11-90-0__bin.8	VatanenT_2016__G80359__bin.8	BackhedF_2015__SID585_M__bin.18	SchirmerM_2016__G89030__bin.18	VatanenT_2016__G80275__bin.17	SchirmerM_2016__G88846__bin.7	Bengtsson-PalmeJ_2015__TRAVELRES50__bin.70	Bengtsson-PalmeJ_2015__TRAVELRES55__bin.73	SchirmerM_2016__G88773__bin.12	SchirmerM_2016__G88815__bin.6	SchirmerM_2016__G89101__bin.11	FengQ_2015__SID530450__bin.38	VatanenT_2016__G78575__bin.8	VogtmannE_2016__MMRS51307502ST-27-0-0__bin.56	SchirmerM_2016__G89185__bin.12	Bengtsson-PalmeJ_2015__TRAVELRES70__bin.46	SchirmerM_2016__G88953__bin.3	SchirmerM_2016__G88944__bin.14	VatanenT_2016__G80343__bin.18	VatanenT_2016__G78719__bin.3	SchirmerM_2016__G88814__bin.17	LiJ_2014__MH0355__bin.77	SchirmerM_2016__G89274__bin.5	LiSS_2016__FAT_017-22-42-0__bin.2	LiJ_2014__MH0381__bin.39	CosteaPI_2017__SID713A009-11-90-0__bin.46	VatanenT_2016__G80381__bin.16	ZeeviD_2015__PNP_Main_449__bin.35	ZeeviD_2015__PNP_Main_503__bin.3	CosteaPI_2017__SID713B020-11-0-0__bin.53	SchirmerM_2016__G88738__bin.15	VatanenT_2016__G80350__bin.11	KosticAD_2015__PRJNA231909.3113044__bin.7	KarlssonFH_2013__S193__bin.44	VatanenT_2016__G78624__bin.5	VatanenT_2016__G78880__bin.3	KosticAD_2015__PRJNA231909.3110086__bin.29	SchirmerM_2016__G89113__bin.14	SchirmerM_2016__G88829__bin.2	XieH_2016__YSZC12003_37583__bin.43
BackhedF_2015__SID585_M__bin.18	0.9973324416061863	0.9938233847314428	0.9938084999303506	0.998243626062323	0.9935565870282791	0.9969939270238873	0.9941883971199371	0.993777797043099	0.9976218787158145	0.9980186810076422	1.0	0.9974056104190969	0.9961969546686029	0.9965502281674914	0.9976565897204659	0.9971229464226052	0.9973096774930349	0.9937189400993679	0.9935722395866556	0.991227759043111	0.9985662087063427	0.9974472613736671	0.9938310222847366	0.9969972231373841	0.9926442139325623	0.9943217068772696	0.9961802824272902	0.9988147501228137	0.9940403229664436	0.9972522642774823	0.9940199183656881	0.991734005755312	0.9963367019020365	0.9973816338326335	0.9989540237696771	0.9964387445319569	0.9986647911017608	0.9986854133067797	0.993794823732968	0.9982349139818547	0.9988149376690518	0.9973437317197853	0.9989373069551666	0.9978619353559928	0.9987926769758871	0.9932567673340846	0.9940498474261082	0.9959246744765575
SchirmerM_2016__G89030__bin.18	0.9990910469812985	0.9949987150609968	0.9953655316405171	0.9975541861045518	0.9950959440501591	0.999322568478562	0.9953701205622013	0.995161853352859	0.9966917150005031	0.9972393775936662	0.9974056104190969	1.0	0.9968562676437023	0.9966042759789728	0.9978590786423741	0.999194215789909	0.999289361324439	0.9948340553452831	0.9949833836003932	0.9922265593948598	0.9973530266907019	0.9996534812270882	0.9949860236489191	0.9993431750461348	0.9935300965429111	0.9952296413928798	0.9969375606739066	0.9977366143698809	0.9950230810271637	0.9990076631116799	0.9951164593198571	0.9932156859347732	0.997297126700982	0.9990927309245005	0.997665018996257	0.998857772775822	0.9974479708941169	0.9967158689696385	0.9948427662881656	0.9970239950140231	0.9974181626438775	0.9996300560260931	0.9976701407314392	0.9969932468242582	0.9977349296686145	0.994232355133204	0.9951218199196744	0.9983245353246076
VatanenT_2016__G80275__bin.17	0.9971899685510253	0.9942154939181707	0.9944449198041411	0.9960211818473453	0.9938861019634606	0.996305240671152	0.9945839817366557	0.9943320710653251	0.9951113381787282	0.9953655778694399	0.9961969546686029	0.9968562676437023	1.0	0.9943396214896587	0.9954504106151599	0.9961507328861778	0.9971808773599938	0.9939761608413491	0.9942329207509779	0.9916270072122967	0.9962698598316526	0.9967367012887653	0.9942988161795779	0.9964905486712848	0.9928436177474776	0.9942609952449777	0.9999648785222585	0.9960756121283884	0.9943727210955967	0.9961211520083807	0.9945763995718994	0.9923070146543997	0.9955983444519432	0.9971143865909119	0.9963803736328811	0.9961164576987392	0.9960202676361551	0.995172937210236	0.994130538351596	0.9957318604067286	0.9961291461871266	0.9968119566417001	0.9963952699020032	0.9956566307535468	0.9960157063682341	0.9935757646844794	0.9943645086544074	0.9952164215547249
SchirmerM_2016__G88846__bin.7	0.9964716151957552	0.9930034600961621	0.9928014775495507	0.9966159843466655	0.9923813501178296	0.9959640562882873	0.9922128672085824	0.9931177624179811	0.9959600417957772	0.9964296915570227	0.9965502281674914	0.9966042759789728	0.9943396214896587	1.0	0.996628492221311	0.9968188973124299	0.9959228156327847	0.9922136387349817	0.9920694056700529	0.9903237218678972	0.9962990029604537	0.9964720407222062	0.992076892430966	0.9962115914321282	0.9913280943761101	0.9932747495807018	0.994493616376638	0.9968341881636871	0.9921348139880053	0.9968608370479513	0.9923215012541473	0.990583679994416	0.9978968948785054	0.9965192065309302	0.9965285802771588	0.9965840141083222	0.9964798729857051	0.9963719351299063	0.9928731118291872	0.9960061172772345	0.9965355691129767	0.9962254265815963	0.9965282853811401	0.9959310389788482	0.9968667175385763	0.9914609948610738	0.9923140750736476	0.9961895900784132
Bengtsson-PalmeJ_2015__TRAVELRES50__bin.70	0.9978277029772413	0.9937252516274275	0.9941092394455668	0.9976515130943467	0.9936981846661583	0.9976044466802668	0.9938595882825417	0.9941193419949707	0.9965389430654591	0.9974506802685768	0.9976565897204659	0.9978590786423741	0.9954504106151599	0.996628492221311	1.0	0.9975588026955686	0.9972957648706187	0.9937957195085091	0.9940168902701065	0.9912246942932362	0.997495065534142	0.9979361148715632	0.9938104577862585	0.9975899297598042	0.9929962401912642	0.9940749152361275	0.9957771966393361	0.9979129167264816	0.9940642609702625	0.9974523698884759	0.9940128224600365	0.9919592010538003	0.9964087995588526	0.9978422217575705	0.9978605573887117	0.9971831266937404	0.997771457968388	0.9977858242107602	0.9936745923046063	0.9971736480737428	0.9975359583791625	0.9979026530797803	0.997698357745628	0.9972720597633361	0.9981415873445277	0.9931429422312117	0.9941386465780907	0.996500030001691
Bengtsson-PalmeJ_2015__TRAVELRES55__bin.73	0.9987324722788901	0.9953181324592506	0.9957488405778938	0.997244496513073	0.9953274128698347	0.9998502903391054	0.9952687384355009	0.9954815972587505	0.9964213300971713	0.9968510576339034	0.9971229464226052	0.999194215789909	0.9961507328861778	0.9968188973124299	0.9975588026955686	1.0	0.9986690898351577	0.9952439405001421	0.9953359099224129	0.9926484104836925	0.9969121509718945	0.9991245001060104	0.9954842122507782	0.9998654128245527	0.9939780842969529	0.9955527710052212	0.9963042918515597	0.997451473124799	0.9953669994310569	0.9984842014574076	0.9954107782376531	0.9932672364396452	0.996908406403916	0.9986973748157927	0.9972254039259181	0.9982733703178035	0.9970434688807897	0.9972118239478368	0.9952091699612946	0.9966949524470347	0.9970611475732657	0.9991556018100237	0.9972909011259576	0.9966238075083796	0.9974393478747525	0.994600153064398	0.9954353477901405	0.9976594807987933
SchirmerM_2016__G88773__bin.12	0.9986638407899014	0.9957786522650133	0.9958583699799894	0.9975577104784801	0.9954397129730344	0.998834817644559	0.9960310950385073	0.9960242350578459	0.9966696562725941	0.9972568399514189	0.9973096774930349	0.999289361324439	0.9971808773599938	0.9959228156327847	0.9972957648706187	0.9986690898351577	1.0	0.9957117597127614	0.9957702672995661	0.9929053842428537	0.9974497806672047	0.999223396517051	0.995813776947858	0.998921579734805	0.9945346756037396	0.995983599402671	0.9973367163775685	0.997689485850679	0.9958194996842087	0.9985910675669711	0.9959737823030546	0.9933942929505183	0.9970258383394072	0.9986280477188682	0.9979911782300683	0.9987690565392089	0.9976948162073135	0.9969521880708443	0.9956075940993583	0.9973547127880066	0.9977800308807645	0.9990617666463211	0.9977723127806113	0.997270066506046	0.9977220762561076	0.9952466850181201	0.9960477866889292	0.997854957424356
SchirmerM_2016__G88815__bin.6	0.9950421011114905	0.9997682327163676	0.9998105762190318	0.9943369006005766	0.9997169524756303	0.9948326229116711	0.9996200100139987	0.9997373225542155	0.9931768328276649	0.9932802879967435	0.9937189400993679	0.9948340553452831	0.9939761608413491	0.9922136387349817	0.9937957195085091	0.9952439405001421	0.9957117597127614	1.0	0.9997049803471114	0.997255040627586	0.9941108803974616	0.9951099483694152	0.9997101495131303	0.9950667915325726	0.997925242112352	0.9996730693810092	0.9943150636665891	0.9941109774952758	0.9996868247343338	0.9946884337450558	0.9996740421187891	0.997122754491018	0.993149052598649	0.9949147749075629	0.9944494321721551	0.9947727619785977	0.9942161244210912	0.9937610038400975	0.9997467551823616	0.9939980422897619	0.9942147528970325	0.9952229523781458	0.9944633627684155	0.9938634039382771	0.9942776056264908	0.999236196073499	0.9997338057614249	0.9932987433288054
SchirmerM_2016__G89101__bin.11	0.9952250822361818	0.9996949902142693	0.9997019741798959	0.9943034470289785	0.9996720897187336	0.9950720498361099	0.9996423133449309	0.9997539318099943	0.9932355133111127	0.9933877375381329	0.9935722395866556	0.9949833836003932	0.9942329207509779	0.9920694056700529	0.9940168902701065	0.9953359099224129	0.9957702672995661	0.9997049803471114	1.0	0.9971326150888571	0.994175241615053	0.9951547340226259	0.9996125649636127	0.995323579145806	0.9980889483319172	0.9997849600736892	0.9945347365646942	0.9941316461071177	0.9997646341451304	0.9948497041420118	0.99970174069768	0.9972871654340846	0.9932385153880031	0.9951794196389075	0.994275457635963	0.9947042507013227	0.9937589002201849	0.9937630082380092	0.9995951452636397	0.9940407272038707	0.9941376146592324	0.9954373111915132	0.9945655760695606	0.993084545998634	0.994304413093208	0.999216193317168	0.9997494586437657	0.9937138439357157
FengQ_2015__SID530450__bin.38	0.992237084921783	0.9972770220607816	0.9972514890938147	0.9917722139744104	0.9974984810555023	0.9920466048006342	0.9969938830023268	0.9975239972775705	0.9909508059451538	0.9909384154456896	0.991227759043111	0.9922265593948598	0.9916270072122967	0.9903237218678972	0.9912246942932362	0.9926484104836925	0.9929053842428537	0.997255040627586	0.9971326150888571	1.0	0.9913377380530927	0.9924607505776379	0.9970874616383244	0.9920048259640071	0.9954666330957848	0.9970579082475053	0.9917426341284026	0.9915669966174572	0.9970975535019392	0.9917448561215706	0.9971822730438745	0.9945149579175733	0.9905354366297818	0.9921790538140514	0.9917585436913011	0.9922187215375751	0.9913690424815729	0.9912619093425573	0.9970194299617183	0.9910905100402922	0.9913310467846669	0.9924835668515783	0.9916526324957599	0.9910707988137538	0.9916968114126439	0.9963936277848312	0.9972021509816066	0.9909921820118999
VatanenT_2016__G78575__bin.8	0.9971076731028531	0.9942569115961637	0.9939287884365725	0.9982578071925418	0.9940616310303038	0.9969182122140708	0.9945921900145817	0.9940762915420118	0.9974751922964007	0.9981222106719398	0.9985662087063427	0.9973530266907019	0.9962698598316526	0.9962990029604537	0.997495065534142	0.9969121509718945	0.9974497806672047	0.9941108803974616	0.994175241615053	0.9913377380530927	1.0	0.9973981902850227	0.9941274329627157	0.9967637224488621	0.9927447504887996	0.994587001311107	0.9961185210948622	0.9988536138289682	0.9946955682478831	0.9971395383624249	0.9940597762204058	0.9921651144093607	0.9962187745266856	0.997001154528657	0.9994232877143762	0.9968157634484579	0.9985767116321477	0.9985190847719355	0.9942187157473727	0.9983121114768796	0.9988963152466548	0.9973362243935479	0.9994619167962776	0.9980386957600939	0.9985839804685519	0.993468830101617	0.9942282320232528	0.9958995024780604
VogtmannE_2016__MMRS51307502ST-27-0-0__bin.56	0.9990167300634534	0.9951509584364712	0.9954484158476455	0.9976469875238895	0.995214511877075	0.999101023793205	0.9954081722339168	0.9953145383434748	0.9967377301396129	0.9975426714420946	0.9974472613736671	0.9996534812270882	0.9967367012887653	0.9964720407222062	0.9979361148715632	0.9991245001060104	0.999223396517051	0.9951099483694152	0.9951547340226259	0.9924607505776379	0.9973981902850227	1.0	0.9950018215165067	0.9993094354227594	0.9940243645753654	0.9954290499076633	0.9969440265444823	0.9978163756278198	0.9952248779344641	0.9988388424768404	0.9952048352916097	0.9933939304513851	0.9973031687351612	0.9990253982313188	0.9977182068725525	0.9987244227964517	0.9975832428265289	0.9967009851045575	0.994952891187881	0.9972199474955039	0.9975538895209448	0.9995135704375637	0.9976504554896134	0.9971051936932428	0.9979118500534545	0.994548041956713	0.9953422247478217	0.9984998503678908
SchirmerM_2016__G89185__bin.12	0.9950228470463469	0.9997806583903982	0.9997995425680272	0.9942564970180043	0.9996745017981405	0.9951791209382705	0.9996547535117537	0.9997602239363116	0.9932442763909074	0.9932294191678053	0.9938310222847366	0.9949860236489191	0.9942988161795779	0.992076892430966	0.9938104577862585	0.9954842122507782	0.995813776947858	0.9997101495131303	0.9996125649636127	0.9970874616383244	0.9941274329627157	0.9950018215165067	1.0	0.9951718906588265	0.9982057177664105	0.9997862138998895	0.99428887895688	0.9940686650725558	0.9997585650580211	0.9947975500366286	0.9996291679234549	0.9972863723752887	0.9932723414350954	0.9949261844718611	0.994467258751269	0.9946894550893055	0.9942293015257504	0.9934968471492055	0.9998671724947303	0.9939586229338879	0.9940408061638664	0.9953750487981707	0.9945450607043608	0.9937165520946234	0.994063397335921	0.9992493202946152	0.999765072390989	0.9935542209361264
Bengtsson-PalmeJ_2015__TRAVELRES70__bin.46	0.9988678149204575	0.9948093711291277	0.9954276822257709	0.9971970670717457	0.9949305189936023	0.9999257370048071	0.9951902050378005	0.9953682507021837	0.9962552043855336	0.9969168979977556	0.9969972231373841	0.9993431750461348	0.9964905486712848	0.9962115914321282	0.9975899297598042	0.9998654128245527	0.998921579734805	0.9950667915325726	0.995323579145806	0.9920048259640071	0.9967637224488621	0.9993094354227594	0.9951718906588265	1.0	0.9937799935886088	0.9950157674615816	0.9968294034943694	0.9974019872498908	0.9950844857242562	0.9986839514670547	0.9954102943556237	0.9929457363639735	0.9969733804455336	0.998902711559661	0.997381573063465	0.9984818976681118	0.997202818425991	0.9964708550470528	0.9947244464844034	0.9967745785986684	0.9971227640650182	0.9993220387404864	0.9971733818047774	0.9967457902211402	0.9974628731587809	0.9945609229310436	0.9954263397618065	0.9979286398619772
SchirmerM_2016__G88953__bin.3	0.9939234034685069	0.9981152114001479	0.9980390428096716	0.9931352074214733	0.9980255574102638	0.9936904151024928	0.9981658639918413	0.997946088802723	0.9918029376851307	0.9923336944204839	0.9926442139325623	0.9935300965429111	0.9928436177474776	0.9913280943761101	0.9929962401912642	0.9939780842969529	0.9945346756037396	0.997925242112352	0.9980889483319172	0.9954666330957848	0.9927447504887996	0.9940243645753654	0.9982057177664105	0.9937799935886088	1.0	0.9981151228424778	0.9931054493582169	0.9928874903347998	0.9982097434824658	0.9934696481332259	0.9980443092667242	0.9957648439375216	0.9919053642239194	0.9939144725986258	0.993144601181782	0.99352535347319	0.9932532896176799	0.9929643073200242	0.9981341992803577	0.9928174108427297	0.9929497680297825	0.9941511062771015	0.9932007038076991	0.9928973152700648	0.9929129636596701	0.9974680669657442	0.9980561790135131	0.9923757808758006
SchirmerM_2016__G88944__bin.14	0.9951472631341235	0.9997291852863968	0.999770070445977	0.9945714747068123	0.9996482902617578	0.9949440332152318	0.9996555124994754	0.999774048535765	0.9934832808268806	0.9936704147739965	0.9943217068772696	0.9952296413928798	0.9942609952449777	0.9932747495807018	0.9940749152361275	0.9955527710052212	0.995983599402671	0.9996730693810092	0.9997849600736892	0.9970579082475053	0.994587001311107	0.9954290499076633	0.9997862138998895	0.9950157674615816	0.9981151228424778	1.0	0.9945593636941092	0.9944581858614688	0.9997807367358408	0.9948894216585176	0.9997686594894055	0.9972750755744526	0.9935288455502312	0.9950952096621279	0.9948841314126288	0.994995023970403	0.9944752599902604	0.9944179165479388	0.9997271593156246	0.9941789756319181	0.994454213995395	0.995359314436872	0.9948572555452984	0.9941568910482801	0.9943989939912468	0.9990700481299558	0.9997459199403395	0.9937958613441339
