	CosteaPI_2017__SID713A009-11-0-0__bin.16	SchirmerM_2016__G89044__bin.4	SchirmerM_2016__G89143__bin.4	CosteaPI_2017__SID713B057-11-0-0__bin.39	SchirmerM_2016__G88897__bin.16	Bengtsson-PalmeJ_2015__TRAVELRES69__bin.38	SchirmerM_2016__G88764__bin.6	SchirmerM_2016__G89117__bin.3	CosteaPI_2017__SID713B057-11-90-0__bin.8	VatanenT_2016__G80359__bin.8	BackhedF_2015__SID585_M__bin.18	SchirmerM_2016__G89030__bin.18	VatanenT_2016__G80275__bin.17	SchirmerM_2016__G88846__bin.7	Bengtsson-PalmeJ_2015__TRAVELRES50__bin.70	Bengtsson-PalmeJ_2015__TRAVELRES55__bin.73	SchirmerM_2016__G88773__bin.12	SchirmerM_2016__G88815__bin.6	SchirmerM_2016__G89101__bin.11	FengQ_2015__SID530450__bin.38	VatanenT_2016__G78575__bin.8	VogtmannE_2016__MMRS51307502ST-27-0-0__bin.56	SchirmerM_2016__G89185__bin.12	Bengtsson-PalmeJ_2015__TRAVELRES70__bin.46	SchirmerM_2016__G88953__bin.3	SchirmerM_2016__G88944__bin.14	VatanenT_2016__G80343__bin.18	VatanenT_2016__G78719__bin.3	SchirmerM_2016__G88814__bin.17	LiJ_2014__MH0355__bin.77	SchirmerM_2016__G89274__bin.5	LiSS_2016__FAT_017-22-42-0__bin.2	LiJ_2014__MH0381__bin.39	CosteaPI_2017__SID713A009-11-90-0__bin.46	VatanenT_2016__G80381__bin.16	ZeeviD_2015__PNP_Main_449__bin.35	ZeeviD_2015__PNP_Main_503__bin.3	CosteaPI_2017__SID713B020-11-0-0__bin.53	SchirmerM_2016__G88738__bin.15	VatanenT_2016__G80350__bin.11	KosticAD_2015__PRJNA231909.3113044__bin.7	KarlssonFH_2013__S193__bin.44	VatanenT_2016__G78624__bin.5	VatanenT_2016__G78880__bin.3	KosticAD_2015__PRJNA231909.3110086__bin.29	SchirmerM_2016__G89113__bin.14	SchirmerM_2016__G88829__bin.2	XieH_2016__YSZC12003_37583__bin.43
SchirmerM_2016__G89030__bin.18	0.9872281000654983	0.9171848023874452	0.9031395392044475	0.7222149199794354	0.6435963859998813	0.9087365696503631	0.9456008793748985	0.7816675623468262	0.7220252465338841	0.5277563794334088	0.9399433974507223	1.0	0.9233547353750404	0.905627478025333	0.8740268837152037	0.865161036637478	0.9497781319827696	0.8453296241637315	0.971095319780001	0.7953606540739028	0.9537468547206781	0.969898491430587	0.9628683727293953	0.9710210032837908	0.9652082331585786	0.8884570397964837	0.9791952632661878	0.9215633750559453	0.9563312940664933	0.9378065208843219	0.9802955910906722	0.5761563840920548	0.9313542961312717	0.9951733099513671	0.9465104245523956	0.7928921262781466	0.9481564794833783	0.9605490325267775	0.9002040376041471	0.961045400169375	0.9339875403402698	0.9234750837308434	0.9500193832950936	0.9574887457649303	0.9323858534667259	0.8803193834614739	0.9684121615063843	0.8129681176685252
VatanenT_2016__G80275__bin.17	0.9794716341262036	0.8629190339920157	0.8558532865962241	0.6783994207541438	0.6015033987890089	0.8917694176547247	0.8941107426074212	0.7561056236665664	0.6833713841614009	0.48572952127124663	0.8906508419229189	0.8586061484018395	1.0	0.8447608728500681	0.8146691743941564	0.7944791145047143	0.883566013244473	0.80920058192755	0.9472593347439731	0.7357794162468355	0.9084732756322222	0.9221251598057423	0.9347796601778272	0.9401796631689472	0.9420795400688886	0.8663459292146298	0.9691187490104808	0.8536501720151846	0.9160805188871177	0.92549635831142	0.9695003746635634	0.5385707500439643	0.8634899253406138	0.9897389113251538	0.8917580720272006	0.743246901999048	0.9140867827049317	0.9377109577617758	0.838918906095851	0.9304956543668031	0.8761145145128626	0.9065249219601325	0.8941556094071755	0.9186533977833738	0.8937543867610966	0.8617602328535336	0.9472320020958468	0.7909908497514019
SchirmerM_2016__G88846__bin.7	0.9523053399200189	0.8882610556922483	0.8651774569205762	0.7026619067903471	0.6216369863158854	0.8677253470831452	0.8964620937098001	0.7499708600626032	0.7058180269189444	0.5152285312835772	0.9134957116608493	0.8651573238729202	0.8678683976849114	1.0	0.8443424016818513	0.8205986508738803	0.903260176195956	0.8134689029184442	0.929348367421762	0.7547868969887318	0.9243532523349037	0.9247877023106381	0.9216003229764698	0.9167307745289397	0.9339715509440281	0.8680797946852993	0.9442902676847631	0.8951862942688631	0.9198996102665827	0.9090304136175695	0.9450251239242065	0.5465099891705396	0.9101917725770937	0.9630426121251809	0.9169564765895041	0.7582805105740885	0.9143529556373593	0.9376776211638597	0.8567009140403636	0.9364267231239708	0.8868437951006758	0.8798062353108225	0.9060433051258739	0.9427161812482914	0.909552813222538	0.8464410069914657	0.9328758892979077	0.7881049715912101
Bengtsson-PalmeJ_2015__TRAVELRES50__bin.70	0.9739863820401867	0.8749353258461823	0.8629832234979394	0.6846775110304625	0.6151768326822536	0.8605965214601325	0.9497023660913013	0.7706120645052308	0.6882063028482126	0.5115510429138906	0.941855943700817	0.8371555271302099	0.8391454193700552	0.8465535980077704	1.0	0.8031616232336121	0.8937760887834034	0.8277648931163327	0.9715635580930606	0.7453554130274729	0.9581017724170976	0.9028920900455455	0.9389885015463364	0.9429156967756946	0.9638462184079375	0.855115021720954	0.9549044522378054	0.8658772258798606	0.9665197709021022	0.9145217512326601	0.9583046925547433	0.5339264409188988	0.9267086459914774	0.9933413509806567	0.9184287606891636	0.7454547482781004	0.9737175925384884	0.9440487560783081	0.8699435967010073	0.9527036717920823	0.8784991771641539	0.8705045487045515	0.9444078503533041	0.99330416666224	0.9189684645107553	0.8561795556367708	0.9722604984611004	0.7790560920131271
Bengtsson-PalmeJ_2015__TRAVELRES55__bin.73	0.9908780410782331	0.9548164651538648	0.9101888690968276	0.7584361910148044	0.6695448206136819	0.9223462778217045	0.9506853476508584	0.7989548831057647	0.7648282863577064	0.5525221069719888	0.9613604530600949	0.9365533356027163	0.9248954312758195	0.9298670609869655	0.9077309712538821	1.0	0.9391781351555638	0.8617843713959287	0.975060802052771	0.8328173188741219	0.9762255118269073	0.9854093084325588	0.9601519165779626	0.9724534131099491	0.9735394749560382	0.936209325963242	0.9769711662286997	0.9446504699964158	0.965535397271097	0.9644361273760229	0.9798481194439892	0.5951258697049983	0.9497980069054082	0.9969033128788684	0.9754390325464338	0.8341555343826528	0.9684135512181123	0.9691808187909712	0.9257065255566742	0.9794632849258338	0.9634119032138185	0.9449170324395687	0.9675532269364951	0.9872752455346288	0.9601062887723779	0.8880107537533373	0.9643412695696758	0.8318609360544316
SchirmerM_2016__G88773__bin.12	0.9742717557461824	0.878611635310461	0.8728771153960418	0.6683323193083613	0.6049481472315154	0.8365563613739474	0.8830262040748581	0.769230504817478	0.6778194681991456	0.4924566854199905	0.9029551093845679	0.8409503059016253	0.8413210511093139	0.8371736153157546	0.8262196903516383	0.7681757224252728	1.0	0.8353621198572606	0.9649864297432921	0.729040742197532	0.9163613543052358	0.9181124502133381	0.9340775736469396	0.9275377263939651	0.9575194739444688	0.8326043647759643	0.9665140964202709	0.8809362814206564	0.9205559312112958	0.8901420567962016	0.9814435885386206	0.5304740284388583	0.89107947746041	0.9871515915772582	0.9103258187453688	0.7232497511587629	0.923660369890775	0.9397934335376605	0.8536739867975421	0.9346634001804129	0.8892169124633735	0.855204108740797	0.8991415898045559	0.9526305477355325	0.9217796359232955	0.8735685183793868	0.9599374201731552	0.7398846712324798
SchirmerM_2016__G88815__bin.6	0.9612175763580489	0.8321443456038495	0.8784657605628571	0.6430248173518421	0.5896931327753004	0.777783205783676	0.8262749749760446	0.7807173822220255	0.6442267814079263	0.4800446996285717	0.8563546089113269	0.7756347331990919	0.7984761212691153	0.7813158198723028	0.7929700877861217	0.7304562527320256	0.865680771170368	1.0	0.9555873772401338	0.6979762528134457	0.8736858924939329	0.8667443210760479	0.9006476459162482	0.9112541390665289	0.9626841557016707	0.7876014507024264	0.953223650296649	0.814595263284578	0.8595671402771438	0.8363792079555569	0.9710475254145173	0.5098933040628115	0.8263441820512468	0.9680716211808253	0.8666501790987509	0.6931373551803786	0.8785858551933549	0.9303970196176614	0.8057779765784938	0.8848155097126532	0.8367720598824395	0.7943577914190351	0.8404303662326467	0.8981577178356301	0.9115910146825863	0.8900945846990281	0.9539233541819647	0.6855622336990622
SchirmerM_2016__G89101__bin.11	0.946360437931183	0.780623647507107	0.8314967996102626	0.5977539436012047	0.5445800232525349	0.7508652155081067	0.8131915497215015	0.7394318748854893	0.6055465823248651	0.43950837015266125	0.8272739400212937	0.7391929327154046	0.7754243334315557	0.7405066924915589	0.7721217811407927	0.6856335809156974	0.8296004599847854	0.792748062922001	1.0	0.6491281988066401	0.8411646699938449	0.8282406848437208	0.8815074802408335	0.8912754023811473	0.9450281031453401	0.7479666696780698	0.9226806778527626	0.7794513111001725	0.8501807264010834	0.802630390235624	0.9582328242373481	0.4755611974802155	0.7879409348464649	0.9686601592216058	0.8187226810155802	0.643632106735383	0.8629742643240765	0.909501708478732	0.7674586093903428	0.8561103760848439	0.7877340767840242	0.7691540011837347	0.8187729179736015	0.909215906625115	0.8771410864860895	0.8515286810814371	0.9486485413973642	0.6629066344024377
FengQ_2015__SID530450__bin.38	0.9799085205949598	0.9560603514560833	0.9200834593625721	0.759300066706385	0.6882870462310893	0.8992186187195429	0.9538828462748812	0.8136333083820901	0.7601536283690543	0.5542861398389881	0.9511127490668744	0.9128297765081499	0.908129777017359	0.9067854651370026	0.893115748308153	0.8829576643599497	0.9449946023841167	0.8730420912197084	0.9787239730526573	1.0	0.9601021982554498	0.9774038486019666	0.9604911066640188	0.9527956849625476	0.9808753812702729	0.9367804239674513	0.9761925675847706	0.9403124252099214	0.9679974845073148	0.9494686403609274	0.9860330323907874	0.606450787491789	0.940721701980314	0.9855779268062917	0.9671872056135206	0.8218481233100625	0.9587171496514464	0.9627698171430318	0.9334425586736123	0.9715390334193896	0.9473929769888433	0.9232100029024916	0.9573556519658015	0.9836512070800426	0.9531737726788979	0.9084263912864148	0.9711984998701517	0.8136740451057373
VatanenT_2016__G78575__bin.8	0.965324206893934	0.8732558200990833	0.8627017329248025	0.6690587854871932	0.5990580791907284	0.8259978599697589	0.8899916829987714	0.7723323014357998	0.6791847705185129	0.4917860603984377	0.9238905499935376	0.8262707690799744	0.8464006988010737	0.8382657971372411	0.8666017386424405	0.7812748795332101	0.8966188579234211	0.8249230401113931	0.9573579515288435	0.7247380096565621	1.0	0.9067251435295316	0.9377824885563156	0.9350322566075956	0.9625701311549293	0.8465323486183256	0.9504309609619854	0.8767997947415987	0.926449072901807	0.8897408756826932	0.9609922552430501	0.5277009953975416	0.8901132428665258	0.9842289284617776	0.9306013273568801	0.7316722073302042	0.9580522361490218	0.9415359497693485	0.8591755358123538	0.9453547554172218	0.8967923089600193	0.845589659050997	0.9215098023859367	0.9639832045583508	0.9188595089846195	0.8630058728310813	0.9504972663443969	0.7547210152987658
VogtmannE_2016__MMRS51307502ST-27-0-0__bin.56	0.9774593712998013	0.8837749137565551	0.8686445618696398	0.692304952722834	0.6221890686586126	0.8634301936702605	0.8881247740546152	0.7711459266895349	0.69794815977394	0.4999168179474182	0.9003513161059481	0.8532005087521668	0.8723470169842628	0.851571994432413	0.8292382231532974	0.8007665433490704	0.9121631675725623	0.8309687025697644	0.9571619747272921	0.7491575682739261	0.9206853030241677	1.0	0.9320761215794735	0.9290235110046684	0.950329337504958	0.8506621145024128	0.9530814193736611	0.8784980980338299	0.9076728003469741	0.9020822833936911	0.9726567664574838	0.5488678703101544	0.8801046581461575	0.9826488580640975	0.9084807151802611	0.7523204377571386	0.9195188028029181	0.9439431025002915	0.8582753457665702	0.9264114481922174	0.9030994950044421	0.8755874580003815	0.8847755377439174	0.9407529122256151	0.9263748578465069	0.8728417184582682	0.9478231427594292	0.7645806429265252
SchirmerM_2016__G89185__bin.12	0.9809006897833759	0.8475139350888212	0.86880924818588	0.6514913385102294	0.5941844886524204	0.8197982005732704	0.872928044524686	0.7752861892167715	0.6569954286712164	0.47930649872267556	0.8944275605402975	0.8150029527272591	0.8508952537608544	0.8165624058202057	0.8297956938064082	0.7507522647746679	0.8929497886147719	0.8308373634070247	0.9802171967962205	0.7083695969550763	0.9162312684897528	0.8968479519151418	1.0	0.9326200783575889	0.9648789757369378	0.8168384318342492	0.9662975992308827	0.8465285973278053	0.9177292259911353	0.8702058083759813	0.983595229444277	0.5239884444619699	0.8587385235612613	0.9955206798877494	0.8874062661660644	0.7043409315596315	0.9207725536255641	0.958115399528878	0.8375929592711411	0.9290148406231428	0.8559627721649359	0.8417385132337574	0.8885314946620888	0.9446243933765023	0.9017619660563112	0.8829837473254112	0.9731226710305065	0.7158974084537192
Bengtsson-PalmeJ_2015__TRAVELRES70__bin.46	0.9794619304273009	0.8267603549136301	0.8693830048880624	0.6313674263505341	0.5780187969768803	0.8319979269192942	0.8550263676868689	0.7704238334194812	0.6442130569963477	0.4684074212231637	0.8817186650577544	0.8073058573290735	0.8406107103944064	0.7978216053188169	0.8184666488069411	0.7468660562083372	0.8709493427790072	0.8256915379483049	0.973476463202587	0.6902136850070063	0.897318874025765	0.8780340592036069	0.9160559086258324	1.0	0.9637012605861525	0.7905957939885271	0.9615719263558368	0.8224408219838774	0.8932008393763605	0.8829142830004154	0.9830280350044472	0.5096426379583106	0.8470457447205837	0.9975847872025998	0.8774862789815161	0.6882540335390891	0.9115791424841833	0.9454073377650659	0.8117033152230798	0.9039129859416909	0.8459916827780757	0.8392670811291096	0.8706025997428015	0.9090938433284012	0.914691530109699	0.8752956191876161	0.9749837810022626	0.7248008417740517
SchirmerM_2016__G88953__bin.3	0.9367866276461703	0.7818218356422049	0.8297079895181114	0.5988932888081497	0.5372236953239728	0.7472091530279213	0.8018085588075906	0.7409848485166984	0.6063384903339347	0.43817043705506525	0.8247449422533369	0.7316830763241414	0.7680051829264447	0.7411227459756434	0.7628310852824313	0.6817419139746882	0.8197877808557126	0.7953433541622961	0.9411324996983493	0.6478733731358093	0.8422579195393552	0.8189385343097707	0.8641369489934957	0.8786884942648531	1.0	0.7492200174978422	0.9171770203974726	0.7802494682749659	0.8320287028515765	0.8013927643353448	0.9521117440286827	0.47291681293747234	0.7877434384142801	0.9554465081882922	0.8226365405563574	0.642838013788905	0.8547704322622877	0.9034385656309923	0.7595841887109909	0.859207114836211	0.7889307019022702	0.7607071280794121	0.8116783171801315	0.8914250903585712	0.8727492338913275	0.844181336840189	0.9425694921211362	0.6618211966052
SchirmerM_2016__G88944__bin.14	0.9712842762568804	0.9351596135427418	0.8873420096411929	0.728304991201714	0.6376413482792063	0.9190437354398897	0.9384065283992917	0.7867653212427326	0.7269692489376145	0.5215296819762859	0.9424875984371487	0.8762600529374023	0.9188878441437109	0.8962119509002585	0.8805210816996198	0.8529704402753095	0.9274427208883944	0.8465876489240493	0.9691318823956062	0.8050237474407845	0.9637199929766869	0.9537374801512091	0.9517885654554733	0.9378677462002181	0.9747740533432666	1.0	0.9704867692048504	0.9268098569246094	0.9704222247383625	0.9548177794843772	0.990693563111634	0.567075648849659	0.9410386298631931	0.9911984321164513	0.9606732753636507	0.7936540755728184	0.9670987317012335	0.9502066790395127	0.914182114947131	0.9764161083296822	0.9412366391586903	0.9528426094124429	0.9569291493203413	0.9950989964429435	0.941722910605367	0.8846355179447292	0.9623076725320083	0.8535239911234949
