	KarlssonFH_2013__S517__bin.51	BritoIL_2016__WL.11.ST__bin.23	LeChatelierE_2013__MH0247__bin.73	ZellerG_2014__CCIS90903952ST-3-0__bin.20	ZeeviD_2015__PNP_Main_65__bin.27	ZeeviD_2015__PNP_Main_216__bin.37	SchirmerM_2016__G88853__bin.18	ZellerG_2014__CCIS74239020ST-4-0__bin.25	LiJ_2014__MH0374__bin.3	BritoIL_2016__M1.24.ST__bin.68	BritoIL_2016__M1.37.ST__bin.55	CosteaPI_2017__tigress-11-60-0__bin.19	ZeeviD_2015__PNP_Main_391__bin.18	BritoIL_2016__M2.40.ST__bin.42	LeChatelierE_2013__MH0422__bin.89	CosteaPI_2017__tigress-11-2-0__bin.2	BritoIL_2016__M2.11.ST__bin.69	ZeeviD_2015__PNP_Main_357__bin.9	ZeeviD_2015__PNP_Validation_63__bin.18	ZeeviD_2015__PNP_Main_311__bin.24	YuJ_2015__SZAXPI017591-140__bin.72	WenC_2017__RA030__bin.18	LeChatelierE_2013__MH0428__bin.46	ZeeviD_2015__PNP_Main_310__bin.38	FengQ_2015__SID31549__bin.26	CosteaPI_2017__tigress-11-0-0__bin.31	ZeeviD_2015__PNP_Main_589__bin.70	SchirmerM_2016__G89030__bin.39	CosteaPI_2017__SID713B007-11-0-0__bin.12	LiJ_2014__MH0345__bin.67	CM_madagascar__V48_03_2FE__bin.12	ZeeviD_2015__PNP_Main_287__bin.67	SchirmerM_2016__G89199__bin.19	LeChatelierE_2013__MH0447__bin.112	BritoIL_2016__M2.36.ST__bin.81	ZeeviD_2015__PNP_Main_34__bin.13	BritoIL_2016__W1.44.ST__bin.5	SchirmerM_2016__G89113__bin.12	CosteaPI_2017__tigress-11-7-0__bin.36
BritoIL_2016__M1.37.ST__bin.55	0.951301354114855	0.7203248102061549	0.5426503806246685	0.8882441347256496	0.7913470955847253	0.9465680845974039	0.7518686169963602	0.858082012109761	0.5766596926896964	0.9837569866412166	1.0	0.9317189130894193	0.9410395600065365	0.9004887028367078	0.9374323058785584	0.8477948299123181	0.7869267074473277	0.9365068921510398	0.8161541192889762	0.9500455376499998	0.923412717001116	0.7861021309188665	0.9422753520630683	0.9529744649460217	0.6631526213917178	0.9254133699398588	0.6411579543207488	0.8437170021887394	0.9377766541859774	0.9464132530116174	0.7636218719460542	0.8416527002378256	0.7660737892295144	0.8957661606808585	0.5950946636024554	0.9411629246649577	0.8769568048481953	0.9097721615669385	0.9500226526119159
CosteaPI_2017__tigress-11-60-0__bin.19	0.91865341099484	0.6998523577695202	0.5349172309235138	0.870363649459834	0.7675443892298768	0.9267878263187326	0.7289566325740586	0.8454624632764745	0.5603180971515802	0.9184021791060668	0.9066732687530512	1.0	0.9111585582908437	0.8361919369874234	0.921082217897384	0.8566147929650896	0.7591493469188775	0.9051738806523261	0.7930548649385021	0.9207158090623727	0.9026549503991003	0.7583702496903967	0.9162012903297645	0.9259415715354966	0.6468389495723317	0.969725861469623	0.6195524523120467	0.8134436201888833	0.919643028019315	0.9196691255146862	0.7377817616087748	0.8066739298896006	0.7327699985976945	0.874190934147668	0.5824379862615825	0.9170106606528758	0.8570260894921392	0.8786205490286686	0.9936370826619028
ZeeviD_2015__PNP_Main_391__bin.18	0.9055580483897573	0.7024786501090438	0.5217169861416402	0.8584331509680672	0.7775427281921871	0.9191484906912444	0.7306206629132963	0.8274855804942286	0.5464115412522353	0.9131189694887425	0.906270199274832	0.9017328201347232	1.0	0.844008996242612	0.9030786062366923	0.8206251018034842	0.7680323457003546	0.8990302281878825	0.7835715606607575	0.9163047082884652	0.8897319757469233	0.7643644931486471	0.8979885181166295	0.9170450972647276	0.6377652099140495	0.8999617408301104	0.6167973941062971	0.8053448508012903	0.9119722274929499	0.9086879997410361	0.7443726133216984	0.8011191237651432	0.7322188700011261	0.8619498264218309	0.5768680444329809	0.9174938074210393	0.8522180159710512	0.8640997093887176	0.9232901921877599
BritoIL_2016__M2.40.ST__bin.42	0.9361748738992904	0.7228089620049097	0.5252357900072058	0.8855193334066122	0.7935558873459617	0.9396163088215538	0.7584675252506747	0.8585553835537806	0.5536382192015047	0.9728429298110627	0.9611343415283529	0.9171616806507163	0.9354123157341931	1.0	0.9280958792852868	0.8481337552974512	0.7975675234187032	0.9220637312375578	0.816470416712466	0.9398243139266479	0.9076617630894368	0.7868974340184907	0.9375545774862908	0.9470731964239915	0.673159479231549	0.9111268609777843	0.6495839134576631	0.8390868690384592	0.9204470163289732	0.9360557957473833	0.7592277934513123	0.8387536792095653	0.7701326042086494	0.8856418465052089	0.5999893898313365	0.9360996867328619	0.8722821938470181	0.8973916541481943	0.9368752213632311
LeChatelierE_2013__MH0422__bin.89	0.908781920590659	0.6798292117379412	0.5100638756714214	0.8485208120013447	0.7581143436095895	0.9168398182018239	0.7176683882555982	0.8148379453050894	0.539370368862402	0.8979032372579258	0.8821427742223996	0.8907000212324441	0.8824186950492737	0.8182499418715575	1.0	0.8015314951846768	0.7453859812703597	0.8828591589058326	0.7716734968287612	0.9134140255940121	0.8787237113908529	0.7381931963980891	0.8939370436160164	0.9131949713765791	0.6313791969829067	0.8831862260323224	0.6065466590530465	0.8004220915673548	0.8988178138523696	0.915325955030962	0.7272260165074682	0.7962180003344699	0.7155579304188242	0.8541233507421429	0.5613972630672907	0.8957264911249393	0.8346823730671662	0.8566863860327532	0.9050620367600569
CosteaPI_2017__tigress-11-2-0__bin.2	0.9290390468362907	0.7293927934857516	0.5215514094227018	0.9055312934984411	0.7995861242291076	0.9304587188202198	0.7852047220882766	0.8791650641995505	0.5501677953891897	0.9287626090572417	0.9257276502203108	0.9611964133369515	0.9304380250316752	0.8676628318083053	0.9300667081843934	1.0	0.8017566293332501	0.9202621473514879	0.8347194917917893	0.9345709260079925	0.9072414594196759	0.7945926740084064	0.9255121224603743	0.9391778318766338	0.6856636947002427	0.9606931247815926	0.6581530598499505	0.8589105306004517	0.929905062364441	0.9252930806608737	0.7785401508303871	0.8401721098488768	0.7690897270957829	0.8873855740866914	0.586974236233262	0.9261063855955614	0.8713619441228665	0.9069728306174363	0.985189104134658
BritoIL_2016__M2.11.ST__bin.69	0.8693440171971795	0.760580642250703	0.4821672656817018	0.8393245389853126	0.841047581132174	0.8817131961917365	0.7323641452104256	0.8199234959789088	0.5028382311155927	0.8725574076961494	0.8709036196548692	0.8633703559186141	0.8826032103828921	0.8269846445839728	0.8766335064817885	0.812616989971214	1.0	0.8587461603545177	0.7766396799906289	0.8743979839536259	0.888657997899424	0.7748058312748375	0.8642314812542987	0.87947806940132	0.6481123705245029	0.8578929497737567	0.6176267132476376	0.7997139607570621	0.8641155300946683	0.8680824052623622	0.7942413034651589	0.7919713517530786	0.7231114009670248	0.8302296941026369	0.6404861084178959	0.861231393400519	0.899883494807525	0.8438854165100205	0.8812509745042
ZeeviD_2015__PNP_Main_357__bin.9	0.9358046785029984	0.703157957554311	0.5386590668995949	0.8845595334426931	0.7764227006927458	0.9382059510353534	0.7412465446185564	0.8435048774960269	0.5609443679147363	0.938609833708325	0.930323667382549	0.9240366670053076	0.9273583089357887	0.8581796364984899	0.9319992298877441	0.8372249814753902	0.7708184289852066	1.0	0.8034490940879676	0.9425094150485902	0.906183063640116	0.769019961110752	0.9242089476529692	0.9533449797419271	0.6538082548361132	0.9148233821426314	0.6358580322210989	0.8440909869159064	0.9205193000503699	0.9329949054658788	0.7425789666997493	0.8334209537314567	0.7447624907021733	0.8821042678001431	0.5834719274900948	0.9322017040509751	0.8637292046601738	0.8957634590259785	0.938671641610785
ZeeviD_2015__PNP_Validation_63__bin.18	0.950069138228776	0.7439339755829067	0.5422501953906466	0.9352248391784679	0.8210267286112026	0.9507474599215949	0.7876376286105807	0.8954638273347887	0.5644635723422208	0.9506015129559029	0.946352466068367	0.9449701161149083	0.9434297951559705	0.8869831476863053	0.9508573347679257	0.886398115957352	0.813700356782284	0.9378124954650712	1.0	0.954259308783561	0.9339871923245164	0.8140925892525815	0.9544558396407714	0.9605570032775874	0.7030037295254443	0.9403064471657473	0.6881664790501838	0.8689686483528102	0.9569340357031058	0.9505426366231521	0.7784276287556985	0.8631021608028742	0.7865882201726072	0.9185508129702074	0.6077600665053787	0.9396086382360319	0.8889998693940506	0.9295988324242744	0.9647948553694593
ZeeviD_2015__PNP_Main_311__bin.24	0.9894939563277378	0.6970019330435366	0.5297683224716654	0.8634758890150794	0.7683611736355329	0.9263635080835744	0.731753219798421	0.8270097282368204	0.5570114270135642	0.924465741563998	0.909970655001733	0.9062388260904708	0.9113245389670616	0.8433810041140537	0.9297189346477847	0.8197902695712096	0.7567567475001267	0.9087523991796552	0.7882584387419737	1.0	0.9060422337818195	0.7617712213519797	0.9177209813997647	0.94095552081892	0.6398661802319926	0.9005623088019925	0.6236120377512032	0.8215417905928868	0.9147186675014419	0.9584703885403809	0.7388733548237725	0.813662343462518	0.7398607688060751	0.870166534920137	0.5726792175215122	0.9154560599065399	0.8492335639925089	0.8824689664998486	0.926569347765629
YuJ_2015__SZAXPI017591-140__bin.72	0.8851950906314604	0.7096932943276872	0.502806861674659	0.8306880394940599	0.7829897740040389	0.8876675170059423	0.7108208961516835	0.7909747330167414	0.5294136099482611	0.876803344960146	0.8710509903366244	0.87499101932439	0.8714793643469371	0.8021691240830857	0.8808482749850828	0.7837510654538623	0.7574370956377022	0.8604795967482702	0.7598150773484931	0.8923047499931697	1.0	0.7732434220134995	0.8684247540812744	0.8910405407091917	0.6178940931271606	0.8679306061087483	0.596202852296304	0.7811845317180598	0.8765419356231442	0.8866711258040023	0.7467823883638778	0.7751893193879041	0.7120456410583335	0.8329236796045737	0.5882576949632998	0.8659179228650193	0.8561698843626284	0.8497415757889756	0.890251927767372
WenC_2017__RA030__bin.18	0.9177128068454427	0.7558931158323666	0.47954460458679155	0.8794936899898088	0.840885665219111	0.9185627655084286	0.7760611837560876	0.8496078995572752	0.5203268650788057	0.9161053484374443	0.9114886217484935	0.9036238091249904	0.9202863158313715	0.8548394987814495	0.9095851289573869	0.8437705493054801	0.8117631791273371	0.8976081748609592	0.8140767251465868	0.922176126361074	0.9504751890847065	1.0	0.9128153864907156	0.9176912469183816	0.6691596023354376	0.89345664505975	0.6473687352863863	0.8275135350734406	0.9144170403029668	0.9123402388674072	0.8018688310622162	0.8264280756687101	0.7710878890426646	0.8679769574133395	0.6121319368028784	0.9072363407496719	0.9042357793623402	0.8951366609145887	0.9202382206094659
LeChatelierE_2013__MH0428__bin.46	0.9208421509652326	0.6979492394770882	0.5276741708430152	0.8682184316103202	0.7686393964764501	0.920953458804692	0.7278640855231365	0.8313831416326578	0.5600063327938475	0.9138231892254012	0.9109112102204102	0.9101714624674805	0.9014033775361422	0.8491588653237364	0.9183456751373545	0.8193847096213529	0.7549053226579205	0.899384280982468	0.7957438924144054	0.9262450749737804	0.889984990725499	0.7610424635950773	1.0	0.9304464273985975	0.6484756702494886	0.9044090348780696	0.6266029884426513	0.8144000542020784	0.9231129000255109	0.9204142034333974	0.738331861903613	0.807478227564384	0.7346137652538406	0.8758609937923411	0.5779168703277497	0.9066866974687491	0.8482625261072192	0.8794715850443745	0.9282064435486045
ZeeviD_2015__PNP_Main_310__bin.38	0.9202839882496927	0.6917062369195519	0.5248388515788295	0.8584771423598039	0.7563062771307553	0.9093355436001441	0.7159034634260215	0.8200450824262199	0.546069489816985	0.9095666230820403	0.8990428923999476	0.8976702465432533	0.898338521658051	0.8370990855324678	0.9155112692571857	0.8114364440342362	0.7497014520562363	0.9053700847538818	0.7815226147537334	0.9267984055853091	0.8911460462806661	0.7466609858221774	0.9080134990898504	1.0	0.6310851492469844	0.895536893779003	0.624161873032451	0.8102041325782263	0.9034600525984129	0.91250487459637	0.7262865223651205	0.8239380126759747	0.7327891327199101	0.8701225362204438	0.5741427794577425	0.9040797504206659	0.841508149515509	0.8650050533877939	0.9176250561674945
FengQ_2015__SID31549__bin.26	0.9488506674894917	0.7701641494898553	0.46844827339584894	0.9287861356721179	0.8318979874165	0.9491505422266542	0.8181185644429277	0.9055363926346269	0.48749108549546255	0.9588073261390643	0.947422303324063	0.9496430111306146	0.9461088826268823	0.9010362281377523	0.9585646677060962	0.8971164004405655	0.836651538403379	0.9402804824969195	0.8661777056670706	0.9544129096329779	0.9358288496866386	0.824494095481751	0.9583531717245198	0.955694146159049	1.0	0.9438253390576883	0.7022969280974966	0.887542375825294	0.957696716805859	0.9562453639467806	0.7848462618340686	0.8783172684936378	0.8003442173729134	0.9349782680216032	0.6019390196803652	0.9406278672009579	0.8806810170606758	0.928031595660552	0.9675082912555096
CosteaPI_2017__tigress-11-0-0__bin.31	0.905438154457506	0.6939363059263687	0.5091364619999558	0.8561912648601979	0.753271941621837	0.9123064991919595	0.7186687116734188	0.831390369374156	0.5330034064997454	0.9059656638108521	0.8952089698036351	0.9639882336012043	0.9039884549821788	0.8257749025923712	0.9079082818622568	0.8511005401695778	0.7498699386774701	0.8908463809745191	0.7844717849947975	0.9095350861171991	0.8900736230103385	0.7454008102543668	0.9050140715281929	0.9182754837174293	0.6390725659161851	1.0	0.6126092376746143	0.8015056673529477	0.9121283566890261	0.9107187825153307	0.7280687553961612	0.7943412255650749	0.7221661851630471	0.8641865771180625	0.5648642796263089	0.9115427348298687	0.8421069380797415	0.8645138058710234	0.9976166954461934
ZeeviD_2015__PNP_Main_589__bin.70	0.9273316137540485	0.7355554829707552	0.4600361132064302	0.8968558646193671	0.8042277357182884	0.9174923471236515	0.7639688597597012	0.868349601968772	0.48567363174532535	0.9220146637174556	0.9151064053477759	0.9086962601702363	0.9141117100491274	0.8686323424487367	0.9199660711424043	0.8602823117759879	0.7965202506489252	0.9135737886305664	0.8470700634992248	0.929261802373591	0.9020962603743811	0.7968672967254161	0.9251258297208218	0.9442883871237739	0.7016123352424269	0.9038605813838361	1.0	0.8540661041117815	0.9211480692499824	0.9288422849105387	0.759088269128108	0.8552266670205175	0.7839551412324423	0.9224306086473675	0.5876454658940469	0.9137294490031102	0.8598229860865145	0.9001624992216981	0.9290704166696437
SchirmerM_2016__G89030__bin.39	0.9459695915259405	0.7352954990713785	0.5236060129139292	0.9131788629341893	0.8050826206471612	0.9372274935657235	0.7868942963612207	0.8773554865093145	0.5492714719347728	0.9461315927948841	0.9391806636559109	0.9304946889854262	0.93086008742496	0.8750914491192624	0.9468309447102008	0.8756041214396539	0.8043613766684737	0.9458418214833585	0.8342106080182269	0.9547705990385006	0.9218457318039139	0.7944291465359193	0.9377604657994225	0.955977448786503	0.6915304781306247	0.92229591223432	0.6660966769439953	1.0	0.940056744228257	0.9450286308385137	0.7841960000413959	0.846538227921058	0.7819570390148413	0.8995329427789228	0.6004336220697473	0.9388793492564261	0.8803602717163298	0.9222911357841299	0.9493867435993577
CosteaPI_2017__SID713B007-11-0-0__bin.12	0.9222190628653006	0.7042272542792796	0.5341184508874495	0.8843178896329	0.7745927293823318	0.9216778060036809	0.7382813028910199	0.847874186769377	0.5582052491847297	0.9153757569003306	0.9105106944231796	0.9175696004593913	0.9194273717656951	0.8372952016312003	0.9273813132023276	0.826859602691772	0.7580915123355528	0.8996952782890034	0.8012847820026365	0.9272358439111034	0.9022161673667594	0.7656982716928911	0.9271334251977115	0.9298126293036256	0.6508539116831283	0.9154885910761013	0.6266261574616546	0.8199499849496569	1.0	0.9261502055491501	0.7491262295019361	0.8133868549226774	0.741663550707505	0.8892027414885709	0.5773662281409823	0.9213274992856729	0.8565249226391531	0.8854917122429942	0.9382915100441511
LiJ_2014__MH0345__bin.67	0.9820151049037209	0.7111989591708369	0.5341771460713565	0.877870234477081	0.7804444105310798	0.9424131233520467	0.742796608834657	0.8409742827410881	0.5591530557205526	0.9392825153231432	0.9264160103438873	0.9251048232155027	0.9236133741087095	0.8584621448095225	0.9521427198837362	0.8294917697280985	0.7678040205771673	0.9193511408833117	0.8024465225714249	0.9795372902529373	0.9201106913554405	0.7702111305296236	0.9319880306046336	0.9468066152995867	0.6551857870955525	0.9215541872757445	0.6370311307186363	0.831032222091158	0.9337293963183854	1.0	0.7504740189985625	0.8289201817460771	0.7512370697032817	0.8861615854373524	0.5863925657859965	0.9291384912527437	0.8663299676263487	0.8991824506738473	0.944943091468428
CM_madagascar__V48_03_2FE__bin.12	0.8409867415288717	0.7204868989825886	0.48535522584545543	0.812666776634342	0.8031244499971982	0.8618661304032472	0.721437145975775	0.79037503975805	0.5121409048971658	0.84443296536255	0.8427266248315955	0.8367011591592682	0.8529997892724691	0.7850089855166258	0.8528620665977922	0.7868589680349224	0.7919996937742247	0.8249505342771611	0.7408765633891301	0.8513250184090624	0.8736846300705818	0.7632018430371914	0.8428722399231594	0.8496052607694001	0.606265474069859	0.8306003209056706	0.5869404967013644	0.7774646242144085	0.8514864183344001	0.846094319117249	1.0	0.7538931319399008	0.7166997227393948	0.8041654597845844	0.6055235868824874	0.835629368946023	0.8650688731759638	0.8239126814565297	0.8514457723874325
ZeeviD_2015__PNP_Main_287__bin.67	0.9428506375227687	0.7345489718822956	0.519321301213474	0.9008308159521794	0.7957373681982606	0.9387490700120578	0.7720571493624773	0.8703087720310937	0.5445303881577259	0.9453203167089972	0.9435188659278073	0.929286843556787	0.9325345859308859	0.8809398971240925	0.9485291759665461	0.8625682258395546	0.802216016957849	0.9405004136842915	0.8344477154365171	0.9523112605505528	0.9212504649939711	0.7990067568434285	0.9363759973318967	0.9790684567331127	0.6891900125708715	0.9205261166269016	0.6717262821006182	0.8525343774853126	0.9391375003206855	0.9493036314425717	0.765806588162857	1.0	0.7788709144667642	0.9056038187229021	0.6018132359732163	0.9338065047846276	0.8754433477000436	0.9150872905923703	0.9447162254034224
SchirmerM_2016__G89199__bin.19	0.9365074585571468	0.7341657033360695	0.5124530389971063	0.8991031752161984	0.8033348039671329	0.9316639675954352	0.7861026415114101	0.8634169587205748	0.5383514675136121	0.9395831342304636	0.9349181267180123	0.9189772418328548	0.927884831481513	0.8805675162740685	0.9280017839617128	0.8595824010955131	0.7973929197492154	0.9149506726731366	0.8278843514526764	0.9426924119223453	0.9212194128898216	0.8115860632791468	0.9273930201188814	0.9479443637850535	0.683674961128574	0.9110694213339652	0.6703284139105374	0.8573013913417635	0.9322325835719295	0.9366012823752176	0.7925594657540882	0.847912027297058	1.0	0.9020968095974348	0.5881404948399082	0.9302487553070461	0.8719169602479393	0.9034932571222096	0.935519035543517
