	NielsenHB_2014__V1_CD25_0__bin.12	KarlssonFH_2013__S205__bin.25	VogtmannE_2016__MMRS81130264ST-27-0-0__bin.26	XieH_2016__YSZC12003_35704__bin.10	YuJ_2015__SZAXPI015246-34__bin.44	NielsenHB_2014__MH0127__bin.2	QinJ_2012__CON-049__bin.3	LoombaR_2017__SID0006_evh__bin.65	HeQ_2017__SZAXPI029585-104__bin.20	HeQ_2017__SZAXPI029555-35__bin.91	QinJ_2012__CON-023__bin.42	BackhedF_2015__SID130_12M__bin.8	QinN_2014__LD-76__bin.25	LiuW_2016__SRR3992999__bin.11	HeQ_2017__SZAXPI029480-66__bin.2	FengQ_2015__SID31428__bin.43	NielsenHB_2014__V1_CD20_4__bin.10	GeversD_2014__SKBSTL059__bin.3	BackhedF_2015__SID130_4M__bin.2	HeQ_2017__SZAXPI029598-166__bin.49	BackhedF_2015__SID591_12M__bin.5	QinJ_2012__CON-035__bin.6	CosteaPI_2017__SID713A037-11-0-0__bin.30	QinJ_2012__T2D-038__bin.20	QinJ_2012__CON-065__bin.22	QinJ_2012__CON-029__bin.9	NielsenHB_2014__V1_UC7_0__bin.5	FengQ_2015__SID532826__bin.1	CosteaPI_2017__SID713A037-11-90-0__bin.13	KosticAD_2015__PRJNA231909.3112359__bin.15	LeChatelierE_2013__MH0236__bin.16	BackhedF_2015__SID624_12M__bin.9	YuJ_2015__SZAXPI017587-113__bin.24	ZellerG_2014__CCIS16383318ST-4-0__bin.38	LiuW_2016__SRR3992985__bin.77	YuJ_2015__SZAXPI015254-45__bin.10	VatanenT_2016__G80466__bin.1	FengQ_2015__SID531333__bin.39	YuJ_2015__SZAXPI015257-56__bin.49	WenC_2017__RA134__bin.31	LiJ_2014__V1.FI10__bin.30	VogtmannE_2016__MMRS93621581ST-27-0-0__bin.23	HeQ_2017__SZAXPI029587-106__bin.17	LeChatelierE_2013__MH0127__bin.13
QinJ_2012__CON-023__bin.42	0.8344335756553173	0.7757218848707699	0.7559210000199134	0.800479944824046	0.8110612362688336	0.6647684655009629	0.6543872564281599	0.7104640551860687	0.6934542087943314	0.787866537155739	1.0	0.846454322269168	0.7927001226729361	0.7807969600122894	0.35133326611239957	0.6081242925602547	0.773256414884232	0.44652759097979355	0.8015701250783498	0.7050431820746424	0.824392475006298	0.8667293359635894	0.7700614186503955	0.8207622284940688	0.7786561102406457	0.6298874386516787	0.5237811964925845	0.8170178749734883	0.7426096746938787	0.7997077469808265	0.7428603308091767	0.7999081454387067	0.7712195573722768	0.730134396561997	0.7227961464071938	0.8174872625286177	0.7764352907373873	0.7801037836429975	0.8146450181543934	0.6632613679502177	0.6933252457488818	0.617933070075927	0.6712725649769873	0.7113042114968658
BackhedF_2015__SID130_12M__bin.8	0.8339535788259329	0.8028802551723313	0.7693215439486887	0.7845007228330272	0.8275994453979421	0.6561536471756645	0.6476804203193809	0.7139544851207166	0.6937469436152477	0.8061171121671963	0.8427046731454156	1.0	0.7815156143891919	0.7721826662311417	0.35272992981879764	0.6035847734923881	0.7676555979122492	0.4463501809757396	0.8655137212400881	0.6893747006552386	0.8221116416711824	0.8619964792965139	0.7591962172262722	0.8320472129232601	0.7865993616915488	0.6221405298174131	0.5267445073186451	0.8343236491959467	0.7450482633440892	0.7802625359764414	0.752705195523659	0.806104210053956	0.7866487673446885	0.730883001749023	0.7209811018656457	0.7676829755671738	0.759422790922199	0.7870949916513886	0.8208365352602167	0.6694576140405202	0.6946154761163003	0.6159339839774635	0.6593269376613945	0.7095888505601721
QinN_2014__LD-76__bin.25	0.8793370699494683	0.8333470856483555	0.80510325391578	0.823628153456004	0.8720273308668882	0.7019630160703769	0.6955216205869678	0.7551132936959742	0.7498207182108155	0.8409291559820623	0.8881267470014346	0.8794918277605765	1.0	0.8138791196299128	0.35872293995928134	0.6539413485602743	0.8122507983130337	0.4928625485034707	0.8409574869314642	0.7604426994153555	0.8578250259316721	0.9063297361290786	0.8035624044051792	0.8661773439522453	0.8242992428199635	0.6768532956153961	0.5655544526159558	0.8705505801293095	0.7747016662493754	0.8430699133462499	0.8089081004204668	0.8519853089861876	0.8023016771567909	0.7797360759581085	0.7632506506379599	0.8182431482484214	0.8143444554738405	0.8097682988716846	0.8630535026438088	0.7224647076051246	0.7341420166748884	0.646537054934065	0.7212942852579551	0.7577948180568723
LiuW_2016__SRR3992999__bin.11	0.7921995679328364	0.7430452603689288	0.7851064328048393	0.7368947107875631	0.7963927400747173	0.639342310772211	0.6405067194184982	0.7071857023628388	0.6730229934929722	0.7716900383214041	0.8034435922071788	0.7981149590082621	0.7474999365755066	1.0	0.3490906879183171	0.5876402901003799	0.7394642159008782	0.44755867741391997	0.7666339678167858	0.6906241035191811	0.773950227059686	0.8090636528214793	0.7527147309402893	0.7970708942723455	0.7541094192853394	0.6066120196895648	0.5014145288275706	0.8082664557287279	0.7354043978218403	0.7595447357345304	0.7290398312323021	0.7855061697395563	0.7246798038849616	0.7156208347183725	0.8263056826394476	0.7317602541142981	0.7309441923004617	0.7922581136189625	0.7805076691596287	0.6503134470984433	0.6883284621154117	0.6461690630283342	0.6375768330816953	0.693650915491904
HeQ_2017__SZAXPI029480-66__bin.2	0.8739748745116347	0.7404118018076941	0.7788397710725355	0.7619491160371763	0.8417534767249811	0.596677349246694	0.6146505458189464	0.700490075574931	0.710001405800468	0.7819595956406653	0.8355957699689447	0.8426503323176988	0.7615003123583393	0.8068595545191223	1.0	0.5479314059583387	0.8094260800795067	0.387646847887127	0.7891712768652605	0.6906479687686767	0.8355927629091198	0.8828532186440716	0.7817032437906094	0.8220685113475161	0.8303146211518092	0.566476695662241	0.37777241518775706	0.8744650252630614	0.7729143596879574	0.7457455741717618	0.7435647040338955	0.7913566575928637	0.8688094974977504	0.7137910529445506	0.7230385136704699	0.7534368814383969	0.7165808526969193	0.7929428816503947	0.8040404359334627	0.6430326799744099	0.6659742911420288	0.7521273068847386	0.6468741989004686	0.6760080980121079
FengQ_2015__SID31428__bin.43	0.8186646660626182	0.7952418409078217	0.8018198512620732	0.7669120234946876	0.8317999072714829	0.7153386041111375	0.7084934906052851	0.7499325748527361	0.7509070468045242	0.8118966098679247	0.8328774109089775	0.830338415796922	0.7993951433980283	0.782137336042172	0.31552804388284	1.0	0.7990310692481155	0.4952711486604366	0.8073636486030764	0.7494217454866277	0.8191044988049624	0.8570816318314227	0.7757545664032721	0.824845268486287	0.8110052559146899	0.6756142614900892	0.5525866364440388	0.8412822856064301	0.7552646810411742	0.8133979287167923	0.7868386978353389	0.8320886557352069	0.7326440311536648	0.7765679972328633	0.7555694470358693	0.768901227678813	0.7720887163420808	0.8010891055247927	0.8545175281573043	0.695302837397385	0.7484641568782958	0.6046864698184261	0.7037665873438128	0.7628383757530944
NielsenHB_2014__V1_CD20_4__bin.10	0.8761785706417493	0.8303679108980342	0.8099892190146164	0.8160783081883609	0.8689481325869318	0.7266636439162054	0.6943643944632497	0.772937310382224	0.7565039474609961	0.8370855947699783	0.86928321726777	0.8668267587326337	0.8150080271081019	0.8078628704142614	0.3825938610212301	0.6558623473552473	1.0	0.4855952674530082	0.829702716282415	0.7517761620118442	0.8593866706654149	0.8902691835091433	0.8059987619989099	0.8579862796503749	0.842008816671369	0.6524688598663784	0.5555917211697475	0.8828955438356856	0.7794488976318076	0.8274278359783583	0.8108061433849736	0.8585900006182898	0.7887115194509017	0.7918864734522676	0.752906140044787	0.809448748389426	0.8043446589349638	0.8340677006084115	0.858134100676068	0.7065525223028526	0.7470967026672456	0.653233549403137	0.6921115451774457	0.7727635496092337
GeversD_2014__SKBSTL059__bin.3	0.8740125656534329	0.8328802282355398	0.8273288004508055	0.8098887821841477	0.8737567591823228	0.7521577184260636	0.7378325560439011	0.8009483765446834	0.7777096712551063	0.8439330214407339	0.8624634224219561	0.8659567986216976	0.8496737093830912	0.8400885981744332	0.31481229360721924	0.698468274808191	0.8343131107837385	1.0	0.8477334875091348	0.7889395142851736	0.8645342948563363	0.8900007753561296	0.8071384047322365	0.8582551312397091	0.8421954910904255	0.6906066520671788	0.6194552115836984	0.8694172069230145	0.780972272165875	0.8472896419136766	0.827270190853606	0.878482768473165	0.7675335799413537	0.8187290630950629	0.7981986096094097	0.8174683462386376	0.8304650244176129	0.8305150867818875	0.8521395860819301	0.7421641715869219	0.7833258138034148	0.617255520138807	0.735068747225965	0.7891666264743215
BackhedF_2015__SID130_4M__bin.2	0.856158351488059	0.8214003506961645	0.7977645262087961	0.8067821827151014	0.8606755786229604	0.6881388935073216	0.6847741986352673	0.7503499248385787	0.7203066106055593	0.8317549720522924	0.8693442530223119	0.9428711491555696	0.8140634989741365	0.8080180181724377	0.3598691145693173	0.6393383052427877	0.8004514827454402	0.4760112510734285	1.0	0.7256805236788474	0.8430067311038016	0.8800406574438946	0.7903652827937767	0.8611370029018993	0.8111941667195168	0.6539239061313551	0.5625108199879674	0.8587733176097125	0.7701726570119521	0.823629996691869	0.7948406869256835	0.8490559828320001	0.7937875699978231	0.7725096030071424	0.7591653225599106	0.7996866702890416	0.7979702131087689	0.8201703430343273	0.8458602940294235	0.705063497260079	0.7336217520752951	0.6388491132323525	0.6915358126603715	0.7353344383290682
HeQ_2017__SZAXPI029598-166__bin.49	0.8396379961615928	0.8009675890447913	0.7930760229159085	0.7841973516949952	0.8320772232658409	0.6928464267925942	0.70398602078346	0.741187449749946	0.7493028099340449	0.8125773766062121	0.84037418064626	0.825354359425309	0.8090166398791964	0.7999842515294479	0.34612802376285967	0.6522206473751669	0.7970907526337245	0.48686472063795627	0.7975394710171628	1.0	0.8172819496154434	0.877032701812129	0.7757252019986242	0.8291162847474179	0.8163543722350696	0.6724924704979908	0.5494524580800579	0.8398712091585269	0.7490873045475405	0.8157108701369062	0.771046625268534	0.8293766242964992	0.7674463289863033	0.77525764573175	0.7519939899616688	0.7781315532287002	0.7752561387010751	0.7838081610232136	0.8407268258241762	0.700138571470553	0.7402579885812286	0.6206830164424582	0.7093909862988306	0.7346695420811944
BackhedF_2015__SID591_12M__bin.5	0.7804945262014517	0.7323566187127732	0.7301931373369756	0.7222580882534758	0.7734207583982373	0.6487518571470705	0.6010215016443591	0.6643761728663923	0.6394142095621586	0.7490757835172034	0.7770085862980902	0.7783066155399453	0.7216464623564073	0.7089042065144563	0.3311383719430249	0.5636926593273546	0.7205143735064993	0.4218729099182006	0.7326095511952923	0.6462591762504443	1.0	0.7983913613279046	0.6873665140630758	0.774243310323131	0.7167933762077229	0.5766577579218661	0.48211523055734223	0.7922187958328406	0.6699931210706462	0.7347319198707511	0.7068205671943889	0.7738986190601458	0.7098953800943626	0.6788064327671797	0.6585903050890075	0.7006885185634268	0.7051227318376453	0.7079741061488214	0.7473651376813688	0.6123248129744532	0.6563490670843082	0.571216283489348	0.6196124859866765	0.6951475394793643
QinJ_2012__CON-035__bin.6	0.84750119644272	0.7768795180649064	0.7673046060440425	0.7631049542226616	0.8249238167778956	0.6546744603445876	0.6506954074370022	0.7071224648742188	0.704718855875989	0.7823724310184133	0.8401353374336135	0.8392655036610228	0.7841261923830871	0.7621337062272009	0.35981337331892904	0.6065955398576279	0.7676253936311869	0.44664631437428653	0.7865353163541617	0.713221718453283	0.821088153164277	1.0	0.7596210233215946	0.8123870579519474	0.7817856991851935	0.6258038838889872	0.510720800823079	0.8379082075664203	0.7383657052026416	0.7950587068859338	0.7514490591149939	0.8083047524972103	0.7726559680278642	0.7208814029600698	0.7001132407757483	0.7550797495712108	0.7521770355305188	0.7638396711605525	0.8113563708047142	0.6851676643661059	0.6887839546154502	0.6002808959502329	0.6640229520914308	0.7037577186640775
CosteaPI_2017__SID713A037-11-0-0__bin.30	0.7790837353562586	0.7216620509671081	0.7505825952720301	0.7337105074437007	0.7806702613760578	0.6192044645466636	0.6190248578274411	0.6860101172014312	0.6544875285986684	0.7495072080875812	0.7841671205116023	0.776542847468189	0.7303597799399251	0.7448973022942023	0.3346942243886612	0.5767915287428689	0.7300958417503866	0.42553853046941087	0.7420973043542077	0.6627262626223611	0.7426425620286934	0.7980213004556473	1.0	0.7754990041161482	0.7480800106090276	0.6022062013887011	0.4815104860711449	0.7902376988709883	0.8910694904190437	0.7464059343605035	0.7107134442388731	0.7577536671314554	0.7175735840359883	0.6833559290173645	0.7015827922600448	0.7113468958937655	0.7076910300928161	0.7651616396097835	0.7839604762217441	0.6293985943038276	0.6550125080951774	0.6062544338397085	0.6224689293250778	0.670523382992338
QinJ_2012__T2D-038__bin.20	0.8083099569624084	0.7536695071744217	0.7589373971488481	0.7405326083036692	0.837948041116111	0.6460610416866371	0.6316903142764412	0.6924715499728299	0.6695056332918564	0.8586244553261909	0.8003527954399817	0.8149673295887988	0.7538846488982617	0.755342249488576	0.3370506412178871	0.5872835829912282	0.7442291623065536	0.4332994387513397	0.7742586934362973	0.6783011694401353	0.8010318172417289	0.8172620719011038	0.7426122088921342	1.0	0.7651228758222313	0.6007095978175137	0.4990643800820682	0.824878643731778	0.7188658640668012	0.7949532929783351	0.7562786399714212	0.814242382118209	0.7422238441757467	0.7152630107573945	0.695316167407385	0.7446292396096257	0.737209932396799	0.7463081464430877	0.7850367389939443	0.6445935778654304	0.6800925787509636	0.6010742291345662	0.6461377899520184	0.6987827848400908
QinJ_2012__CON-065__bin.22	0.9005856883797014	0.8474184836075487	0.8350870048517945	0.8234198092857403	0.8988054816359995	0.7211750736397629	0.7239246284075651	0.7827591796535835	0.7919291758592268	0.8700694573059057	0.8893567753094603	0.9024269080902834	0.8403287046513902	0.8370423079797379	0.39874573225127374	0.6763402906166751	0.8554786936582255	0.4980246600693237	0.8542891213158006	0.7822616893082537	0.8686253634152532	0.921196518434039	0.8390640394266513	0.8961844512244652	1.0	0.6887414469026533	0.5556144023815996	0.9022185975465566	0.8127497605511818	0.8581184972903384	0.8274968473625249	0.874586221972394	0.827875199961876	0.8072029959171855	0.7831014299056681	0.8224002789989397	0.8160527643025767	0.8425807690738629	0.8941323938058482	0.7310281262556847	0.7698385105904431	0.6665937399251888	0.7244441411847274	0.7787622887877301
QinJ_2012__CON-029__bin.9	0.840320658976485	0.8241990732712903	0.8094375903848776	0.7761475571718639	0.8505272388449839	0.7085477363388407	0.7309384451283923	0.7605685496553704	0.7550472464694769	0.8289846042901111	0.857442636663226	0.8506653574798555	0.8223764236223312	0.8024830374396161	0.32422553525273773	0.6715095678349667	0.7900674199654144	0.4867214637649419	0.8207654698249507	0.7680200715204969	0.832853216894878	0.8788497342399537	0.8050152124122613	0.8385763195815651	0.8208579791909862	1.0	0.5621794173975265	0.8766333819401925	0.7774865764607122	0.833554566972263	0.7935767520090669	0.8427056795157156	0.7839192044710852	0.7747078532706794	0.7754819200125297	0.8120231195965386	0.7672154551740489	0.8264347879965009	0.8533773878711185	0.7238672873543138	0.7497260216798926	0.6262045042164909	0.7245475539017654	0.755906938159425
NielsenHB_2014__V1_UC7_0__bin.5	0.8762511426865419	0.8409253515247269	0.8001252331608955	0.8478855675387194	0.8726664095071519	0.7341268289589795	0.7496689511590673	0.77414965626932	0.7602545879194914	0.8477909821555957	0.8756202211924099	0.8844922244474153	0.8438675381908299	0.8146020808784288	0.26553340343572157	0.67449312274435	0.8261975090754411	0.5361464118321558	0.8670546957151236	0.7706177640860885	0.8551158010430813	0.8808129058849018	0.7904754104424376	0.8555755177096599	0.8132218740587698	0.6903966773581616	1.0	0.8617425903713136	0.7611169529767976	0.8518021421739843	0.8076735694621314	0.8582656528240871	0.7768186549852838	0.8019762532563264	0.7707968950630657	0.8297436683276352	0.8552304660047451	0.8224579517773069	0.8436746685548516	0.756918735832008	0.7770965986250773	0.6076460921441291	0.7353395298208162	0.7692291027070443
FengQ_2015__SID532826__bin.1	0.8100011385672486	0.7443488811016511	0.7730151730652339	0.7386548400252775	0.8094960123037553	0.656119256786674	0.6239661779261328	0.6993061968781571	0.6694862772525709	0.7832758326751933	0.778562224507389	0.7985910682110218	0.7404398002145808	0.7485124829742027	0.35037027532242837	0.5853488684509038	0.7483992286658703	0.42894105414459566	0.754553515973978	0.6714558781094483	0.8009679026446689	0.8237443681584307	0.7394967171310997	0.8060977806372482	0.7527369289166562	0.6136738914481551	0.49121706814716554	1.0	0.7176314066245336	0.7601228568278793	0.7338050857208608	0.7984772114861556	0.7318565694426623	0.7058086809427336	0.6997661419016241	0.7251941437883928	0.7227164045853537	0.7708711726218553	0.7886298096183028	0.6341226194757651	0.6691703097806541	0.6084382893539143	0.6317159654237007	0.7042134819615405
CosteaPI_2017__SID713A037-11-90-0__bin.13	0.7899131556227645	0.7367454406031648	0.7665219483813538	0.7303041698170879	0.7922461430800662	0.6268570727626647	0.6293127255567531	0.702822107108959	0.6610113254291275	0.7585848978191041	0.7874015325793773	0.7935022897529533	0.7331690422183256	0.7577825458620894	0.3445800019304709	0.5847175077621017	0.735166208179834	0.42872507145423444	0.7529627365497124	0.6663633548366339	0.7537272164218722	0.8076838773507505	0.9278204983832307	0.78166273869468	0.7545051023417684	0.6056007786232526	0.48274876262179395	0.7985007346514159	1.0	0.7583402374479176	0.720007319702064	0.7712673541287945	0.7552786312961502	0.689214633505467	0.7148607379761158	0.7194586771984578	0.718295032254951	0.7685670409635195	0.7910871902532671	0.634868862041044	0.6660322254575484	0.6308018023090577	0.6360177603320409	0.681251776301325
