	NielsenHB_2014__V1_CD25_0__bin.12	KarlssonFH_2013__S205__bin.25	VogtmannE_2016__MMRS81130264ST-27-0-0__bin.26	XieH_2016__YSZC12003_35704__bin.10	YuJ_2015__SZAXPI015246-34__bin.44	NielsenHB_2014__MH0127__bin.2	QinJ_2012__CON-049__bin.3	LoombaR_2017__SID0006_evh__bin.65	HeQ_2017__SZAXPI029585-104__bin.20	HeQ_2017__SZAXPI029555-35__bin.91	QinJ_2012__CON-023__bin.42	BackhedF_2015__SID130_12M__bin.8	QinN_2014__LD-76__bin.25	LiuW_2016__SRR3992999__bin.11	HeQ_2017__SZAXPI029480-66__bin.2	FengQ_2015__SID31428__bin.43	NielsenHB_2014__V1_CD20_4__bin.10	GeversD_2014__SKBSTL059__bin.3	BackhedF_2015__SID130_4M__bin.2	HeQ_2017__SZAXPI029598-166__bin.49	BackhedF_2015__SID591_12M__bin.5	QinJ_2012__CON-035__bin.6	CosteaPI_2017__SID713A037-11-0-0__bin.30	QinJ_2012__T2D-038__bin.20	QinJ_2012__CON-065__bin.22	QinJ_2012__CON-029__bin.9	NielsenHB_2014__V1_UC7_0__bin.5	FengQ_2015__SID532826__bin.1	CosteaPI_2017__SID713A037-11-90-0__bin.13	KosticAD_2015__PRJNA231909.3112359__bin.15	LeChatelierE_2013__MH0236__bin.16	BackhedF_2015__SID624_12M__bin.9	YuJ_2015__SZAXPI017587-113__bin.24	ZellerG_2014__CCIS16383318ST-4-0__bin.38	LiuW_2016__SRR3992985__bin.77	YuJ_2015__SZAXPI015254-45__bin.10	VatanenT_2016__G80466__bin.1	FengQ_2015__SID531333__bin.39	YuJ_2015__SZAXPI015257-56__bin.49	WenC_2017__RA134__bin.31	LiJ_2014__V1.FI10__bin.30	VogtmannE_2016__MMRS93621581ST-27-0-0__bin.23	HeQ_2017__SZAXPI029587-106__bin.17	LeChatelierE_2013__MH0127__bin.13
QinJ_2012__CON-023__bin.42	0.9873505637846354	0.9883212807608404	0.9836649845201111	0.987531444352027	0.9874712719760724	0.9875741223184954	0.9874548372710861	0.9868365767723666	0.9863867523740455	0.987006337647527	1.0	0.9876922282525509	0.9874576576839073	0.9834190203729993	0.9883910874140892	0.9863656521482788	0.9875360534469013	0.985612911192989	0.9876166500890673	0.9854028013085437	0.987146903186761	0.9894975882054278	0.9821366373291106	0.9876058770058154	0.9893150225016646	0.9849030232009881	0.987509274185138	0.9865855809021726	0.9819089739613939	0.987186255425064	0.9870795162263098	0.9863291062277088	0.9902521304440114	0.9870963882194076	0.984043294827239	0.9943238220315981	0.9878736036426242	0.983091153377806	0.9866429623368366	0.9859569739386208	0.9873010743202003	0.9809918844178113	0.9855204753805852	0.988048237333441
BackhedF_2015__SID130_12M__bin.8	0.9890976353390236	0.9912714009195606	0.9843842107467168	0.9899270668334966	0.9887593981852921	0.9890681610546478	0.9885975500511307	0.9882216734971755	0.9888797781607473	0.9879741858248815	0.9876922282525509	1.0	0.9886500389531651	0.9835876456598953	0.989410297353766	0.9888680832810902	0.9900392819906338	0.9879274210455565	0.9994276852101504	0.9867483267622992	0.989058021410721	0.9892052426725872	0.9831476974686908	0.9882186292317927	0.9911654437203474	0.9851717603184008	0.9903361063631776	0.9887000045495329	0.983103750966455	0.988542545438308	0.9893509171835894	0.9878833151564421	0.9893932179763167	0.9897238500427835	0.9841812933323024	0.98894034996686	0.9901391207020205	0.9850870888020243	0.9888597360167624	0.9864687656208991	0.9907808803924825	0.983261981957362	0.9846590548609268	0.989150074551016
QinN_2014__LD-76__bin.25	0.9888153894124914	0.9898511129198819	0.9849640119768003	0.9890545156395654	0.9886444893673829	0.9880054469944832	0.9881914604570659	0.9876109998462259	0.987769274693777	0.9874905860224422	0.9874576576839073	0.9886500389531651	1.0	0.9836143103544205	0.9895994122681214	0.9869354823192886	0.9893345779057625	0.9873975872158196	0.9889587619420451	0.98705977207621	0.9876699158178182	0.9901911928116207	0.9830431593618093	0.9879238107086208	0.9903084911215414	0.9850135671049886	0.9897651576564851	0.9880385467477387	0.9831899537029338	0.9882553421131832	0.9887565353125479	0.9876140198195388	0.9893169232704084	0.9891457774958512	0.9843463121530055	0.9883516649919859	0.9897453842392689	0.9843831324398707	0.988243967181565	0.9875777750561181	0.9887675069493598	0.9831117611328184	0.9849351038724903	0.9880464916120429
LiuW_2016__SRR3992999__bin.11	0.9838345811512509	0.9834855157628278	0.9856700096369012	0.9835843451298965	0.9836938028174672	0.9841971446510525	0.9826400843894489	0.9852756382573294	0.9826042319112837	0.9834813722938053	0.9834190203729993	0.9835876456598953	0.9836143103544205	1.0	0.985045627631172	0.9820138449530493	0.9839086399204391	0.9858268878616891	0.983894330310033	0.9814370233418073	0.9833650166544066	0.9829097080492426	0.9809460026534531	0.9829735345318604	0.9853476599902338	0.9806637445473169	0.9838209222686958	0.9841317301241692	0.9810503798775541	0.9829762425915949	0.9846351254115003	0.9830500057597661	0.9829786576959135	0.9836768599482631	0.9996183303724426	0.9829610295646825	0.9838688352341134	0.9843215888706638	0.983613330677232	0.9817877998047623	0.9830931361709797	0.9843722206063718	0.97974381888591	0.98407998353595
HeQ_2017__SZAXPI029480-66__bin.2	0.9893100824932816	0.9908839298200429	0.9863033391025531	0.9900249961172503	0.9899624775431102	0.9891193408047775	0.9872835664458106	0.988975579002336	0.9901451597008322	0.9889154459301176	0.9883910874140892	0.989410297353766	0.9895994122681214	0.985045627631172	1.0	0.987849422288483	0.990539879151855	0.9862066591312031	0.9894360422482907	0.9882203359748207	0.9885158672774699	0.9891780981147587	0.9832348986434736	0.9891793610015559	0.9921623194863153	0.9857061753717676	0.9904017470002996	0.9889997398299882	0.9836955377764851	0.9882475418165154	0.9902277912765942	0.9891608720165382	0.9888883089368423	0.9893344225365027	0.9867528470298553	0.9886508129884811	0.9905043560669039	0.9849085427060602	0.9880514120008758	0.9860137844857101	0.9885288469371017	0.9833877703873566	0.9857082307119537	0.9888178650248461
FengQ_2015__SID31428__bin.43	0.9873524654443083	0.9883293268972106	0.9830185625008293	0.9882026583484502	0.9866278060708384	0.9867673413278283	0.9862874182210887	0.9858860032974394	0.986383412841616	0.98557780230175	0.9863656521482788	0.9888680832810902	0.9869354823192886	0.9820138449530493	0.987849422288483	1.0	0.9873556602370633	0.9860104301241152	0.9889921373166969	0.9855307855082414	0.9867052565707134	0.9869531665938851	0.9813254694507878	0.9859065799304979	0.988567134707395	0.9831993125502421	0.9885398402795418	0.9860275187556383	0.9812858918617928	0.9860436899572714	0.9868470918091995	0.9860826881630513	0.9872802823959318	0.9873249537530608	0.9820773646546185	0.9863728955125741	0.9885497896803995	0.9828279131920525	0.9872161122697515	0.9848808916447549	0.9884660880462729	0.9805484810279421	0.9824816609515152	0.9870245751689634
NielsenHB_2014__V1_CD20_4__bin.10	0.9899596990800406	0.9906145598105617	0.9854006583796425	0.9887176224133878	0.9889122719611262	0.9897409911217975	0.9879494925237307	0.988364780731528	0.9889609834591272	0.9879951114805554	0.9875360534469013	0.9900392819906338	0.9893345779057625	0.9839086399204391	0.990539879151855	0.9873556602370633	1.0	0.9884144722899897	0.9901106016538304	0.9869663061824092	0.9898538363058305	0.9889500363542778	0.9828463052697305	0.9886029807651758	0.9912097638800522	0.9852236863144046	0.9897189257347151	0.9891749023030056	0.9827639429446233	0.9886838164393763	0.9895248655969352	0.9883339053009743	0.9886419464942143	0.989932929134271	0.9845700252550481	0.988557623499075	0.9896894866167071	0.9851996237576637	0.9886182769111863	0.9863622969995267	0.9897866711232779	0.9834450070481494	0.9844260787116312	0.9898562044380357
GeversD_2014__SKBSTL059__bin.3	0.9880257704743797	0.9882494242790176	0.9867417829709678	0.9883659246389078	0.9875627932652498	0.9879331221683172	0.9872442415286324	0.9881653863159267	0.9862772621728907	0.9873764195545854	0.985612911192989	0.9879274210455565	0.9873975872158196	0.9858268878616891	0.9862066591312031	0.9860104301241152	0.9884144722899897	1.0	0.9881399100637126	0.985327398108414	0.9872514215438845	0.9887222762174184	0.9840892698035555	0.9871447912073097	0.9891532166409605	0.9848620590281315	0.9878581887856436	0.9885633403515203	0.9841407956375263	0.9875684376365372	0.9886530204255847	0.9878892484125235	0.987540149672165	0.9876616222171813	0.9857492482937701	0.9867824982146977	0.988398758348883	0.9866552746805614	0.9884517465432077	0.9875976826693336	0.9878506414214595	0.9853758565674148	0.9833076074972437	0.9881834263705987
BackhedF_2015__SID130_4M__bin.2	0.9891988493031535	0.9912166539389783	0.9845909298032657	0.9897680881603965	0.9886265953303792	0.9889626366306654	0.9886055607714148	0.9884036609750678	0.9888906093292525	0.9880015799718211	0.9876166500890673	0.9994276852101504	0.9889587619420451	0.983894330310033	0.9894360422482907	0.9889921373166969	0.9901106016538304	0.9881399100637126	1.0	0.986839651668003	0.9888277726195986	0.9893150016590535	0.9835728409650839	0.9882642868439626	0.9912113330699931	0.9855428583828378	0.9903056119178871	0.988732793503092	0.983473910736705	0.9888010667610508	0.9895602109212118	0.9881450190448111	0.9892083119195585	0.9900035453717522	0.9845230156401433	0.988945673762774	0.9902579018413417	0.9853434972399878	0.9893912212225298	0.9867695636633186	0.9906697158094039	0.983473307460021	0.9844176619026449	0.9891352466046781
HeQ_2017__SZAXPI029598-166__bin.49	0.9867178077630803	0.9880400598043485	0.982769576111777	0.9875329385296108	0.9863444951245971	0.986281937347852	0.9857107814045499	0.9854823519982367	0.9867694376291563	0.9854982931239237	0.9854028013085437	0.9867483267622992	0.98705977207621	0.9814370233418073	0.9882203359748207	0.9855307855082414	0.9869663061824092	0.985327398108414	0.986839651668003	1.0	0.9858833656317831	0.9868211490713378	0.9799614669222847	0.9860833796354381	0.9892261097120693	0.9828207738690756	0.9880461919424938	0.9862011087423062	0.9802915857254144	0.986154723481629	0.986894496768833	0.9859110332222476	0.9869480995816686	0.9889826744950573	0.9822454282396016	0.986081569299242	0.9880053930357241	0.9818779583358701	0.9863104217505705	0.9843219407550617	0.9875888663707135	0.9805553472348703	0.9830115942997477	0.9865419057159336
BackhedF_2015__SID591_12M__bin.5	0.9887072450553863	0.9894667441093826	0.9841601905531325	0.9886956734514104	0.9877031934944601	0.9910002484761494	0.9872539150681862	0.9881465641386485	0.9872324786387688	0.987057851810676	0.987146903186761	0.989058021410721	0.9876699158178182	0.9833650166544066	0.9885158672774699	0.9867052565707134	0.9898538363058305	0.9872514215438845	0.9888277726195986	0.9858833656317831	1.0	0.9878719538425754	0.9819801223371746	0.9873618551801197	0.9897903017328267	0.983924259753463	0.989001257732488	0.988079946107088	0.9821773434900071	0.9875684048074975	0.9890276773826169	0.9876340860477513	0.9880641339769344	0.9882524391857164	0.9843730518636207	0.9876308365730161	0.9888556879692902	0.9845400524749961	0.9877654744776742	0.985330396855911	0.9880981640217146	0.9828225443917101	0.9835490956897184	0.9910374086889822
QinJ_2012__CON-035__bin.6	0.9891993454235436	0.9898748725380122	0.9847120329091765	0.9884838139582509	0.9893877925991255	0.9880513864368439	0.9878031990846469	0.98758382713894	0.989031217750258	0.9887672992845441	0.9894975882054278	0.9892052426725872	0.9901911928116207	0.9829097080492426	0.9891780981147587	0.9869531665938851	0.9889500363542778	0.9887222762174184	0.9893150016590535	0.9868211490713378	0.9878719538425754	1.0	0.9829094764017646	0.9891696952920574	0.9912376013963277	0.9858122003686434	0.9889993966013885	0.9889697400139298	0.9827987413176036	0.9890112654348043	0.9892105307736426	0.9890785098095085	0.989801441315702	0.9885292702755505	0.9838074215482275	0.989876549656279	0.9890331555481428	0.9848393990748312	0.9880050248312775	0.9946232111469296	0.9889673454717902	0.9828169488872702	0.9849803255353554	0.9881390821780794
CosteaPI_2017__SID713A037-11-0-0__bin.30	0.9826959780663879	0.9838143836358794	0.9814418801386366	0.9833920051078957	0.9828512032483755	0.983310067680814	0.9821357805286596	0.9832260588435022	0.9813593490661334	0.9822996567418358	0.9821366373291106	0.9831476974686908	0.9830431593618093	0.9809460026534531	0.9832348986434736	0.9813254694507878	0.9828463052697305	0.9840892698035555	0.9835728409650839	0.9799614669222847	0.9819801223371746	0.9829094764017646	1.0	0.9822472252753525	0.9841331946136449	0.9796542329678293	0.9837045580680883	0.9823075876638445	0.9995761025846188	0.9821546179066258	0.9830996877106528	0.9823511616019361	0.9828957067981574	0.982934865996173	0.9811544720204723	0.9833835184330679	0.9835876802248256	0.9819269220458589	0.982579340409661	0.9813713848652414	0.9831453345907379	0.9803059630685411	0.9792511348934478	0.98309204049831
QinJ_2012__T2D-038__bin.20	0.9885440186968731	0.9891945248483451	0.9852591817503397	0.9876303873751108	0.9932073144579022	0.9875769754479535	0.9868244541366967	0.9883064448724231	0.9877920172662578	0.9986005172063972	0.9876058770058154	0.9882186292317927	0.9879238107086208	0.9829735345318604	0.9891793610015559	0.9859065799304979	0.9886029807651758	0.9871447912073097	0.9882642868439626	0.9860833796354381	0.9873618551801197	0.9891696952920574	0.9822472252753525	1.0	0.9921545915963121	0.9852788991150353	0.9884226758056206	0.9891932990100356	0.9825470563429115	0.9908065750410286	0.9917912915255634	0.9913738623450665	0.9880744240628776	0.9888513569658033	0.9840801549844506	0.9882980290125426	0.9883458051634162	0.9842310967665883	0.9871042304046235	0.9872422907322618	0.988491431853319	0.9831809824101108	0.9843346916006863	0.9876757917244089
QinJ_2012__CON-065__bin.22	0.9908715575193962	0.9918853820247034	0.9865872316177428	0.9901217599980552	0.9918741035856574	0.990003251136411	0.9900960815382132	0.9892121222075616	0.9951223030786379	0.9920018572188888	0.9893150225016646	0.9911654437203474	0.9903084911215414	0.9853476599902338	0.9921623194863153	0.988567134707395	0.9912097638800522	0.9891532166409605	0.9912113330699931	0.9892261097120693	0.9897903017328267	0.9912376013963277	0.9841331946136449	0.9921545915963121	1.0	0.9864796105681076	0.9907402042768617	0.9904861632413313	0.9841671202275017	0.9906358869588013	0.9912413361535657	0.9906537813847698	0.9906085601203348	0.9915918385086612	0.9859403003663103	0.9905694590843153	0.9908949712799251	0.9861500140494244	0.9912163057255503	0.9886974035961476	0.9907415538225298	0.9844689151700667	0.9856623517987021	0.9902962630719487
QinJ_2012__CON-029__bin.9	0.9842046884504186	0.9855449172595077	0.9809182396495985	0.984515933252047	0.9850378178186758	0.9840035661829294	0.9846828554055754	0.9840076332265802	0.9837315150601211	0.9848935555686196	0.9849030232009881	0.9851717603184008	0.9850135671049886	0.9806637445473169	0.9857061753717676	0.9831993125502421	0.9852236863144046	0.9848620590281315	0.9855428583828378	0.9828207738690756	0.983924259753463	0.9858122003686434	0.9796542329678293	0.9852788991150353	0.9864796105681076	1.0	0.9854284906194023	0.9843147296409385	0.9798604946512828	0.9842880144539699	0.984743584472777	0.9843560346573692	0.9874245366513812	0.9843648856697983	0.9806603650388066	0.9869504075742338	0.985262044626078	0.9816363672603888	0.9848512686261813	0.98366974397475	0.9849523755688081	0.979427615409671	0.9844485341832923	0.9843974134839519
NielsenHB_2014__V1_UC7_0__bin.5	0.9898630720824994	0.9911912848342239	0.9856161935962184	0.9925199064014089	0.9889274520864246	0.9895004113086738	0.98849873156484	0.9889691885221777	0.9887698439969762	0.9876562893397297	0.987509274185138	0.9903361063631776	0.9897651576564851	0.9838209222686958	0.9904017470002996	0.9885398402795418	0.9897189257347151	0.9878581887856436	0.9903056119178871	0.9880461919424938	0.989001257732488	0.9889993966013885	0.9837045580680883	0.9884226758056206	0.9907402042768617	0.9854284906194023	1.0	0.9892445071526362	0.9837882915894591	0.988751488178298	0.9889286430600216	0.9884705757774374	0.9893108298171589	0.989924750336396	0.9844548046086233	0.9885175054532406	0.9927985975053949	0.985569878665152	0.9890295656612397	0.9864100962621051	0.99116757215059	0.9832700309016194	0.9849254055645559	0.9898205905430968
FengQ_2015__SID532826__bin.1	0.9895433085932757	0.9894881325569188	0.9855321851757413	0.9878798401381248	0.98981492735208	0.9882285851164893	0.9870389270545363	0.9882895308150078	0.9877646485802823	0.9887476996547581	0.9865855809021726	0.9887000045495329	0.9880385467477387	0.9841317301241692	0.9889997398299882	0.9860275187556383	0.9891749023030056	0.9885633403515203	0.988732793503092	0.9862011087423062	0.988079946107088	0.9889697400139298	0.9823075876638445	0.9891932990100356	0.9904861632413313	0.9843147296409385	0.9892445071526362	1.0	0.9824714558584355	0.9887640581509065	0.990631270979508	0.9899474687181762	0.9879803000533486	0.9887786194153134	0.984477258512061	0.987406918607584	0.9884584661739872	0.9848250931812778	0.987378610387568	0.9870059667722936	0.9886195851359517	0.9832525148486321	0.9839492185025933	0.9885352569916328
CosteaPI_2017__SID713A037-11-90-0__bin.13	0.982558226790577	0.983770512858954	0.981614469104222	0.9833558297242082	0.982926983424716	0.9831845707437078	0.9821752036719802	0.9831493334183478	0.9814740538221831	0.9824041396713732	0.9819089739613939	0.983103750966455	0.9831899537029338	0.9810503798775541	0.9836955377764851	0.9812858918617928	0.9827639429446233	0.9841407956375263	0.983473910736705	0.9802915857254144	0.9821773434900071	0.9827987413176036	0.9995761025846188	0.9825470563429115	0.9841671202275017	0.9798604946512828	0.9837882915894591	0.9824714558584355	1.0	0.9820672587389399	0.983332417884214	0.9825902872128661	0.9826441592622841	0.9829722205757792	0.9812775401330299	0.9836118830572274	0.9831016552020242	0.9820139294517463	0.9823546573208528	0.9814423546210702	0.9833524831980966	0.9805442707058035	0.979559728137519	0.9830052248463593
