	BritoIL_2016__W1.22.ST__bin.88	CosteaPI_2017__SID713A053-11-90-0__bin.39	BritoIL_2016__W2.15.ST__bin.13	BritoIL_2016__W2.8.ST__bin.10	BritoIL_2016__W1.2.ST__bin.88	BritoIL_2016__M1.44.ST__bin.98	CosteaPI_2017__SID713A056-11-90-0__bin.20	BritoIL_2016__WL.14.ST__bin.42	LiuW_2016__SRR3993004__bin.64	LiuW_2016__SRR3992955__bin.18	LiuW_2016__SRR3993055__bin.60	LiuW_2016__SRR3993002__bin.65	RaymondF_2016__P14E90__bin.91	LiuW_2016__SRR3992997__bin.34	BritoIL_2016__W2.34.ST__bin.44	LiuW_2016__SRR3992995__bin.49	LiuW_2016__SRR3992991__bin.50	BritoIL_2016__W1.44.ST__bin.43	CosteaPI_2017__SID713A053-11-0-0__bin.71	BritoIL_2016__W3.19.ST__bin.82	BritoIL_2016__M2.31.ST__bin.71	BritoIL_2016__M1.57.ST__bin.67	CosteaPI_2017__SID713A056-11-0-0__bin.68	BritoIL_2016__W2.9.ST__bin.86	BritoIL_2016__W2.36.ST__bin.17	LiuW_2016__SRR3992989__bin.9	LiuW_2016__SRR3992970__bin.1	BritoIL_2016__W3.22.ST__bin.107	BritoIL_2016__WL.1.ST__bin.4	BritoIL_2016__M2.44.ST__bin.15	LiuW_2016__SRR3993030__bin.22	LiJ_2014__MH0402__bin.38	LiuW_2016__SRR3993009__bin.6	CosteaPI_2017__SID713B012-11-0-0__bin.41	LiuW_2016__SRR3992998__bin.70	BritoIL_2016__W1.27.ST__bin.23	BritoIL_2016__W1.4.ST__bin.36	LiuW_2016__SRR3993034__bin.29	CosteaPI_2017__SID713A084-11-0-0__bin.32	BritoIL_2016__M1.27.ST__bin.63
LiuW_2016__SRR3993055__bin.60	0.8189260864653986	0.9131524538655076	0.7626306818469195	0.9367927810063633	0.7007817729065193	0.9301670153763845	0.4763121853955537	0.8004852151013506	0.8262245443310927	0.6420119623449703	1.0	0.8241570132239942	0.778164983250132	0.859502859644479	0.5732619166839477	0.6364994826957369	0.8296908481822979	0.9035796555838232	0.9168564760255746	0.765737317334835	0.831009257526482	0.748526062187784	0.8699450437980529	0.6657562561220894	0.90282547598455	0.842215174970229	0.8342777437778778	0.9227376157471802	0.6024973348012298	0.5507719663238015	0.8710830569787745	0.911669383848755	0.7281823203892062	0.8416234081162538	0.89561412530059	0.8916431617771439	0.911925647557599	0.6131508241182365	0.7125890108951415	0.8903994960147059
LiuW_2016__SRR3993002__bin.65	0.8015062906104111	0.9073958988139749	0.759956980149497	0.9327454350993121	0.710986447555406	0.9126059482987199	0.478023827753762	0.789776529156078	0.8335954048602897	0.6378068218042716	0.8738147941809992	1.0	0.779143714305292	0.8635877482802488	0.5737036694979131	0.6418186314086618	0.8346601759523803	0.9009059789846243	0.9120184472932351	0.7595732573832371	0.8308312900890487	0.7394730962077585	0.8775584745232513	0.6778838046946455	0.9034806157439544	0.8334202270756929	0.8574589091905773	0.9141998278014294	0.6085598777330564	0.5465296625444275	0.8531116400871123	0.9082199494129459	0.7290535930810733	0.8318728233117539	0.8944363178106352	0.8923967478899717	0.9057632895289565	0.6271025058169154	0.7066326241810885	0.8829490643778358
RaymondF_2016__P14E90__bin.91	0.7639252600039216	0.8583160521766392	0.7205160806055699	0.8915812721890333	0.672102060985113	0.8818502626866913	0.4691385977795095	0.7510047042576538	0.7625807850767216	0.5539596275472968	0.7779638705371213	0.7346760478392608	1.0	0.7846795031342053	0.5419228407356239	0.5454590401471562	0.7304886798357415	0.8681335845117387	0.8629916561650046	0.7251079709440597	0.786220620863127	0.7135571727709275	0.8302388311102397	0.6403667219701137	0.8642305058158514	0.7446042619799008	0.754458313692463	0.885650525289107	0.553656235796069	0.5343487218498807	0.7935379804334793	0.8567232454826935	0.6329622777304275	0.7885011155265224	0.8305461557175018	0.8555759751937915	0.8787933098747834	0.5372820706149919	0.6921910896090011	0.8559108297932947
LiuW_2016__SRR3992997__bin.34	0.7955014711550781	0.8982365384224137	0.7543564170789255	0.9215105361756786	0.7010588687474535	0.9073345507272197	0.46822541471946877	0.7851266798963401	0.8298601316698916	0.6164148024979119	0.8409662390391935	0.7969448582154017	0.7679550477032551	1.0	0.5673880302797861	0.6138518969405143	0.8091281447280081	0.8877908149995684	0.8997580058494291	0.751361870057774	0.8265505138732866	0.7376978058867097	0.8614815804565942	0.6499943089310193	0.8912477957417607	0.8194754428998828	0.8383642932984501	0.914336490089567	0.5939974893313077	0.5415379302874292	0.8439508885490743	0.8992581815302542	0.7115859717074142	0.8189926642945631	0.8946025022008216	0.8826111174345211	0.9064982110248379	0.6066162663398289	0.7020843608874549	0.8743549434494696
BritoIL_2016__W2.34.ST__bin.44	0.8188340182489378	0.8797278591323549	0.7644899080027444	0.9407658085006393	0.7461016653336632	0.9360134309107896	0.4937861221927867	0.815750897275469	0.8070939803484063	0.5936364895493328	0.8166723909759267	0.7708555000204154	0.7722261318320431	0.8261211039670664	1.0	0.6025431945168322	0.779479592237036	0.9212166919256817	0.8904767508980761	0.7795524470821634	0.8441106464946811	0.7591955223892546	0.8513953304047287	0.6936405726230707	0.9191014996089056	0.809908899419483	0.794095395013366	0.9379428834026255	0.6307252099380414	0.5784738751332003	0.8368820047731933	0.9070268097824042	0.6806419872880304	0.817471392464247	0.8712718934814128	0.9063591071358519	0.911860848847012	0.5748975829004074	0.7131976952249653	0.901037501030776
LiuW_2016__SRR3992995__bin.49	0.8449019777467446	0.9399466943493539	0.7863662765549885	0.9552809257222421	0.7367302297415871	0.9497468599511434	0.4678777842315789	0.8245774476727181	0.8749220394560682	0.7379248695165005	0.9331355998533477	0.8874616376451591	0.7998731210170092	0.9197696404958167	0.620069124329045	1.0	0.9051884441258738	0.9316929693389523	0.933986677706786	0.7917833500170957	0.8653772795992601	0.7792215068115065	0.8954039324245832	0.6853269399508138	0.930166302095563	0.9112341452764355	0.9049058500273943	0.9445456455380205	0.6225127805858678	0.561876161169264	0.8977709669579116	0.9412846908972569	0.8199702575890522	0.861586564010035	0.9293564187171217	0.9307422008560212	0.9372665818060482	0.7146681167121866	0.7135937648042644	0.9039056481744668
LiuW_2016__SRR3992991__bin.50	0.8111441972877627	0.9209739211652967	0.7680612209280633	0.9399718593642239	0.7100984922252166	0.9241623105652561	0.48805888590524865	0.8070717489922692	0.8542055084873265	0.655751438025004	0.8884918280219588	0.8430190641372993	0.7824613306982079	0.8855706422636722	0.5859318486279333	0.6611948095090795	1.0	0.9049489243849803	0.9254158808031034	0.7622778267918592	0.8446758470776708	0.745305581065613	0.8863596151786112	0.6787598380890366	0.9057740059001452	0.866368690473468	0.8704802564192065	0.9213452379376212	0.6125679593946755	0.5558052398393408	0.8719649216985004	0.9227733330765611	0.757503668031973	0.8397729009769783	0.9103790560489728	0.8965645074124938	0.9125756625627236	0.641861663138054	0.7139663251194291	0.8887175067733716
BritoIL_2016__W1.44.ST__bin.43	0.7607394340124747	0.8081506834868623	0.7073354176829255	0.9035251596134005	0.670165364284743	0.8831778448028657	0.4273425260719464	0.737625501884127	0.7104745074052451	0.5151858794365166	0.7215396303906966	0.678521760241757	0.693413924993033	0.7245580031530013	0.5163697134161419	0.5074810858064229	0.6748087040069505	1.0	0.8251461954187689	0.7154315317187178	0.7916488096814105	0.6984077477850232	0.7826358750162116	0.6209281025044057	0.873400668565528	0.6957066497094491	0.6971651259921565	0.8903827176394404	0.5476380986315902	0.5076206507676297	0.7288647714253532	0.8595621968332665	0.5843032948549893	0.7506817815669241	0.7645745534930956	0.8541550643008536	0.8624266442525039	0.4976523019467741	0.634463211169864	0.8703818470412902
CosteaPI_2017__SID713A053-11-0-0__bin.71	0.7342030509881367	0.9028552927202736	0.6708837776728345	0.8504750175303024	0.6266631427181271	0.8455808433148728	0.43861174315602686	0.7127463186365003	0.70702661028349	0.5141937313069734	0.7295959801943359	0.684502854934959	0.6869101411010461	0.7317716159361182	0.49740354756078364	0.5069615871721118	0.6876712782094764	0.822277168391076	1.0	0.6715957226062194	0.7427589118333119	0.6711744587071938	0.8103923389000988	0.5934852566579373	0.8138371327580532	0.7050338799925586	0.7014710249144951	0.8464841905293435	0.5210551453226291	0.4826830127792327	0.7436564454270954	0.8334983507205312	0.5935035919231815	0.7741394946979779	0.7725183889294351	0.8012443831480129	0.8293984065312898	0.5018111664448547	0.6815812869388514	0.8006701763047553
BritoIL_2016__W3.19.ST__bin.82	0.7736454917494846	0.836868630168127	0.7642630893115568	0.914458607228773	0.6924596159571218	0.9157264994501146	0.4618914606062536	0.762650576164855	0.7432266907510334	0.538618488996427	0.7610514680460441	0.7120236956209683	0.7208570504582006	0.7632241996500171	0.5438570621876	0.5367769732899234	0.707473805737687	0.8904479681049703	0.8388050981555241	1.0	0.8174816085810052	0.7233956276150277	0.8104361493387132	0.6596636566793623	0.8882093284472007	0.725427606426147	0.7276483727133954	0.902852087246624	0.5771601783538961	0.5282536097226668	0.7670133542004934	0.8751131747406825	0.6165581138678924	0.7751049641610994	0.8002025276297173	0.8922548541560893	0.8833874282063011	0.5214237480122857	0.6636343376491938	0.8695243951958614
BritoIL_2016__M2.31.ST__bin.71	0.8174901835824271	0.8438706494254055	0.7493873733116789	0.9228424439282117	0.7067358098801472	0.9162294677548671	0.45551364019488927	0.7771056472668215	0.7528950722611681	0.5429630162613326	0.7599819090105462	0.7166395987089612	0.7192072857348436	0.7725659396007648	0.5418785847912341	0.5398289579178915	0.7213571325781716	0.9066427851900581	0.8536192257878832	0.7522135764652673	1.0	0.7371476882593591	0.8159750632156734	0.670734740867134	0.8959182205044919	0.7400920995826737	0.7430380527516807	0.9618994511029336	0.57284861131098	0.5229257035955841	0.7736714429619883	0.8973362045926444	0.6225273934584626	0.7863726538248053	0.8044770059412454	0.8889912217585264	0.8971167485558046	0.52518502148305	0.6631817527701828	0.8868999650514976
BritoIL_2016__M1.57.ST__bin.67	0.7799512850807839	0.8500982488172056	0.740003447728823	0.9175213922410066	0.691713481135139	0.9186387541901073	0.4592535151657115	0.7646443999892331	0.7536603483122452	0.542467485683621	0.7628185927653821	0.7107670509376162	0.7273699842561353	0.7683544311046993	0.5430917422312991	0.5416622520083593	0.709269980648047	0.8913117806373946	0.8595451403345901	0.741747357075318	0.821431700892916	1.0	0.8308310572786882	0.6572195842451393	0.8923684350690148	0.7434385768783393	0.7295646182843024	0.9176869061330056	0.5651778243456618	0.5403713581932527	0.77537244921043	0.8976408256909633	0.6190208106515348	0.7878965246091667	0.8061465788736694	0.8761051202209296	0.9038278380621244	0.5303603449332418	0.6709515101567686	0.8831993090797255
CosteaPI_2017__SID713A056-11-0-0__bin.68	0.7556476881179904	0.8710841491864245	0.7142710031332663	0.8887031596208845	0.6545529971009966	0.8777084207752149	0.48490517232964697	0.7356299231812902	0.748412868842058	0.5357494948706185	0.7554954172319887	0.7187976456578395	0.7211993284463489	0.7646360628215014	0.5190109225077844	0.5304107409540356	0.7188078946597819	0.8511498404083984	0.8844112680455641	0.7081489326396548	0.7748533416626809	0.7080083748987301	1.0	0.6139518199299163	0.8494236156526662	0.7385001317728821	0.7356362678015402	0.8740978438052104	0.5447515349100528	0.5125208640396686	0.7755839490868627	0.8668532635750471	0.609902976114945	0.8267108512528185	0.8099932649415806	0.8443508477388749	0.8590030161348573	0.5260607717010415	0.6818822048043417	0.8454811662388115
BritoIL_2016__W2.9.ST__bin.86	0.7857070957979809	0.8422267031636096	0.7510479882846112	0.9241525987836517	0.7198658315230979	0.9173259819918109	0.46489052540661296	0.7775115189417185	0.7605592734380835	0.5591071886638677	0.7693308785567472	0.7388286559448779	0.7401826795380084	0.767672930243432	0.5626490805952509	0.5401930701267327	0.7324481850563852	0.8985566822850204	0.8618402382042465	0.7669839043286544	0.8475226563540074	0.7452364021287718	0.8169438031502966	1.0	0.9009348282792861	0.7452714703657163	0.7474281669377961	0.9489932493643882	0.5767153400807219	0.5462936445314657	0.7994083858545122	0.8766124083111722	0.6327745144835065	0.7808800179237656	0.8082825980368281	0.8865120417182137	0.8963272515918707	0.5418178984384894	0.6706436645008783	0.8875751288270649
BritoIL_2016__W2.36.ST__bin.17	0.7757069282751706	0.8371966890057029	0.7341304625851484	0.9388514393415353	0.6828785710484971	0.9142033515088884	0.44728062142288366	0.7664889252337758	0.7421946399382385	0.5368897489682315	0.7498480702825473	0.7077483689142929	0.717978303222777	0.7565483808632969	0.535843744369732	0.5269669414004046	0.7025094775204697	0.9084253546660394	0.8494266811921746	0.7422506508939816	0.8136552843069438	0.7272761218761057	0.8123698328726432	0.6475375250065579	1.0	0.7178462107188166	0.7207895864431083	0.9146215666451024	0.5741085623014528	0.5344028625332449	0.7606964588940264	0.8876830974805339	0.60188766256013	0.7787459893821899	0.8007503601037697	0.8850188430190279	0.8878791358256342	0.519524485656061	0.6582855606556642	0.9197825094588502
LiuW_2016__SRR3992989__bin.9	0.8165744185167195	0.9137807974544746	0.7588585854766606	0.9348023233154654	0.6974995564526684	0.9243811424034157	0.47133928026083494	0.7973957227494699	0.8350515823732836	0.6428120609972108	0.8717679942062538	0.8136403165619119	0.7709312167157719	0.8669270750016724	0.5884631157673078	0.6433704943589504	0.8374202705493298	0.901800075039483	0.91707904449725	0.7555056585005483	0.8376570230266507	0.7551071930288902	0.8802142988025676	0.6675663648605807	0.8946224612368717	1.0	0.8389949362891521	0.9229385228855881	0.5950241260663314	0.5416384783854296	0.8584639010642228	0.9123608642919676	0.7356760388460207	0.8392415776905872	0.8829930864786414	0.8972296469944941	0.9076962006171853	0.6230685331526181	0.7119094639912279	0.8862639935547483
LiuW_2016__SRR3992970__bin.1	0.8025536170454112	0.9072100153828169	0.7607057576181983	0.9187575452774521	0.6969614017461638	0.9080665454406558	0.4796932927909106	0.7852939576434311	0.8361023946959955	0.6469307865839613	0.859150576826695	0.8328417931109519	0.7771522922017569	0.882389163274306	0.5740325550870362	0.6356460030719335	0.8371059238313284	0.8990845545638584	0.9077939605371138	0.7539559535205121	0.8367048594191105	0.7372385702429883	0.8723318799330054	0.6660858081071728	0.8937121433970213	0.8347186356633651	1.0	0.9159853973199868	0.5999130737738598	0.537970324705915	0.8544055160535725	0.9083865867392943	0.73727097948842	0.8396182190888141	0.9280306406266096	0.887990175368742	0.9029140541535342	0.6342934958116838	0.7036180292632337	0.8826200791480072
BritoIL_2016__W3.22.ST__bin.107	0.7666670862346824	0.8049486166625506	0.6946271132664368	0.888174996321546	0.6693501658234073	0.8869392961761005	0.4183454812741731	0.7259796949335426	0.7000373704891194	0.5002115924906585	0.7126586997934423	0.6659399459278103	0.6841920226809789	0.7217356921157817	0.508492997048122	0.49759913053932864	0.6644902660943759	0.8611649436165693	0.8215635100828704	0.7015938231486091	0.8123359073107701	0.6954782576237317	0.7773621643112263	0.6342618373519991	0.8505019841950175	0.6886495711508505	0.6869629077278786	1.0	0.5282077747110732	0.4928967858341106	0.7290817493555652	0.8499876516792632	0.5704025726174577	0.7355384670807659	0.7618019780751116	0.8493101216732778	0.8589821771847305	0.4939961987137781	0.6240086077995379	0.8522589614302698
BritoIL_2016__WL.1.ST__bin.4	0.8597385283783877	0.8832760252884981	0.8066169172123877	0.9547180987555494	0.7545429986354741	0.9485122994824291	0.496305525220004	0.826031755263909	0.8057567225665637	0.6034135339841935	0.8204711019751569	0.7816314770016554	0.7541549926875802	0.8267258803028437	0.602911498674887	0.578242126425654	0.7789781897800611	0.9339165412216142	0.8916835861239277	0.7908066314578692	0.8530031430777673	0.7552294706971326	0.8542138440828327	0.6796287693782951	0.9413100825679719	0.7828253414567136	0.7933007367521223	0.9313428449636905	1.0	0.5869420309930273	0.8216358851165664	0.9101035371295672	0.671081924356442	0.8238567791220658	0.8591063924553889	0.9268604961731287	0.9189251240356292	0.5881175283026232	0.6857434982218308	0.9246855200312853
BritoIL_2016__M2.44.ST__bin.15	0.8177357833076616	0.8757166731152591	0.7685492466598881	0.9434154417749362	0.7337456615151547	0.9416354666585957	0.5087325939129105	0.7914696982958538	0.792758871449968	0.5695912192256944	0.8016865591428635	0.7503036837141275	0.7779824603738765	0.8056203368701068	0.5910466270044148	0.5578618703317576	0.7554718283763698	0.9252909433131914	0.8829044678520624	0.7736437710277966	0.8322913335007514	0.7718106256988816	0.8590220443701334	0.6881149850837104	0.9365523943364725	0.7616657491396651	0.7603831200117138	0.9289351478827212	0.6273643362026161	1.0	0.8281915011096215	0.916402519777274	0.6646955514528147	0.8155795266869477	0.8352762274343573	0.8991720988900513	0.9202389551153426	0.5551730935820282	0.6950941889865676	0.9048326815210607
LiuW_2016__SRR3993030__bin.22	0.7851291263057111	0.8886274831152476	0.7369806267413075	0.9078152898656983	0.6795455133568526	0.9159050917340188	0.47303345466778224	0.7592876920290168	0.7960228105888746	0.5856275823104724	0.8356227303701276	0.7718752425970172	0.7614311714524769	0.8274402025307721	0.5635340023979367	0.5874481381487583	0.7811106414912061	0.8755962495579344	0.8964827745335668	0.7403198399075328	0.8115398549162016	0.729871995031613	0.8567211234074854	0.663623062458489	0.8786028352582957	0.7956001526743895	0.7958955819309429	0.9055731543218928	0.5787911983645726	0.5458190290943907	1.0	0.8903235058180156	0.6881054143341413	0.8175212191524415	0.8701782495061803	0.8695507318882458	0.8968741643880517	0.5709084126176326	0.6949692926086619	0.8634771807854537
LiJ_2014__MH0402__bin.38	0.7442941992616258	0.808880197491587	0.6960668566898854	0.8840163014001415	0.6408756454560868	0.8682483983989759	0.43052864151743986	0.7122621787810167	0.7093607887590998	0.5089274221968543	0.7200169724880584	0.676529854091639	0.6767966026618045	0.725869462747963	0.502841027616688	0.5070837057900862	0.6805550500697275	0.8501370137830451	0.8272352509345077	0.695401094867509	0.7749312268037485	0.695654528201227	0.7883352314942624	0.5991217270039209	0.8440998855777347	0.6961360959194126	0.6966545024584365	0.8691897856158164	0.5278226303983298	0.49723176234255845	0.7329975526595409	1.0	0.5818456515544651	0.7455192010147985	0.7667392495000128	0.8364489507149838	0.8536238303674384	0.4956987347862328	0.6395654261896498	0.8335777418956813
