	BritoIL_2016__W1.22.ST__bin.88	CosteaPI_2017__SID713A053-11-90-0__bin.39	BritoIL_2016__W2.15.ST__bin.13	BritoIL_2016__W2.8.ST__bin.10	BritoIL_2016__W1.2.ST__bin.88	BritoIL_2016__M1.44.ST__bin.98	CosteaPI_2017__SID713A056-11-90-0__bin.20	BritoIL_2016__WL.14.ST__bin.42	LiuW_2016__SRR3993004__bin.64	LiuW_2016__SRR3992955__bin.18	LiuW_2016__SRR3993055__bin.60	LiuW_2016__SRR3993002__bin.65	RaymondF_2016__P14E90__bin.91	LiuW_2016__SRR3992997__bin.34	BritoIL_2016__W2.34.ST__bin.44	LiuW_2016__SRR3992995__bin.49	LiuW_2016__SRR3992991__bin.50	BritoIL_2016__W1.44.ST__bin.43	CosteaPI_2017__SID713A053-11-0-0__bin.71	BritoIL_2016__W3.19.ST__bin.82	BritoIL_2016__M2.31.ST__bin.71	BritoIL_2016__M1.57.ST__bin.67	CosteaPI_2017__SID713A056-11-0-0__bin.68	BritoIL_2016__W2.9.ST__bin.86	BritoIL_2016__W2.36.ST__bin.17	LiuW_2016__SRR3992989__bin.9	LiuW_2016__SRR3992970__bin.1	BritoIL_2016__W3.22.ST__bin.107	BritoIL_2016__WL.1.ST__bin.4	BritoIL_2016__M2.44.ST__bin.15	LiuW_2016__SRR3993030__bin.22	LiJ_2014__MH0402__bin.38	LiuW_2016__SRR3993009__bin.6	CosteaPI_2017__SID713B012-11-0-0__bin.41	LiuW_2016__SRR3992998__bin.70	BritoIL_2016__W1.27.ST__bin.23	BritoIL_2016__W1.4.ST__bin.36	LiuW_2016__SRR3993034__bin.29	CosteaPI_2017__SID713A084-11-0-0__bin.32	BritoIL_2016__M1.27.ST__bin.63
LiuW_2016__SRR3993055__bin.60	0.7832138278998122	0.880496252424249	0.7307820482776101	0.897318616153493	0.6715289333528902	0.8908962879414999	0.46290105129938625	0.768419656550432	0.7965356068869748	0.6203981416385254	1.0	0.8050013009879079	0.7525807610020586	0.8319292217619592	0.5502290918879611	0.6200969193842703	0.8059448684597258	0.8647613235121391	0.8856456918192868	0.7333980736387254	0.7949732974339349	0.7187612571982847	0.8417728952797461	0.6383781879121083	0.864230250694469	0.8189912763562448	0.8069586836587489	0.8835798466576413	0.5773368468436572	0.5309143387974825	0.8481547608008692	0.8767253544278828	0.7088793689168981	0.8148798173783885	0.8656700481112635	0.8496923430539328	0.8754575234472864	0.5931144863739078	0.6890936750632369	0.851950947979029
LiuW_2016__SRR3993002__bin.65	0.7666995373280621	0.8753478977176241	0.7274191962676407	0.8920732052469917	0.6804083906583765	0.8738517364348938	0.4646423900446584	0.7578590176339678	0.803025093919722	0.6159662037961146	0.8535048963382481	1.0	0.7528414253751575	0.8356808546769192	0.5508644189489929	0.6246732547019446	0.8110391796436265	0.8611948435763677	0.8812068200167431	0.7268567206599554	0.794363327067053	0.7100938750338885	0.8496801813745498	0.6498631051156084	0.8630187184017113	0.8078698917651544	0.8301305789506612	0.8748479856044378	0.5823868866915529	0.5253927348886817	0.8301323664790755	0.8730676073038411	0.708909339538043	0.8050807515961139	0.8651482605858922	0.8498625092728037	0.8691594743474776	0.6065304371400737	0.6838630872403243	0.8431997950300751
RaymondF_2016__P14E90__bin.91	0.7302431572518775	0.8290027906422747	0.6897757541672823	0.854019126040732	0.6436180702374378	0.8444296993556297	0.4557039615658835	0.7209127372284714	0.7341355610528143	0.5343150116552997	0.7523862603988928	0.7098748958495447	1.0	0.758604667625909	0.5200842530129891	0.5270667579838382	0.7054375105695506	0.8301590503163983	0.8348307214487293	0.6946597995254729	0.7519463423596126	0.6850321679531788	0.8038566709946812	0.6138952298389159	0.8265818368347926	0.7195132023167893	0.7305504818591396	0.8473321471090418	0.5307383600102703	0.5141242906110929	0.7674659541080647	0.825551428553771	0.6121597166545778	0.7621869376367019	0.804013423399482	0.8151849818835797	0.8434807573781784	0.5195578121409512	0.6701193397071821	0.8171362403132352
LiuW_2016__SRR3992997__bin.34	0.7602267409859791	0.8671171134018351	0.7210705368135182	0.8819072944108203	0.6707746837057822	0.8681937426834023	0.4549468036262282	0.752619953712639	0.8000741213621835	0.594882216866569	0.8139872729002292	0.7711915338888037	0.7424359644767324	1.0	0.5439221307802152	0.5943092609363376	0.7843557737406929	0.8481925219903456	0.8702832172850137	0.7189106799095367	0.789301780067402	0.7070017744038262	0.8330498796077727	0.6228597319204086	0.8517099875236371	0.7971098167365817	0.8115139948060061	0.8739887355324504	0.5682480140368704	0.5203446093479794	0.8180903411837093	0.8637195177272674	0.6904707311346563	0.7914011521802842	0.86525968045335	0.8402761625589247	0.8687590005493119	0.5879138190701948	0.6796043634828022	0.8355083114350896
BritoIL_2016__W2.34.ST__bin.44	0.7931859103533139	0.8421139433765739	0.7419337277102201	0.9131153932680521	0.7237504393307281	0.9078290136814994	0.474500403904059	0.7920346436797622	0.7727241067075294	0.5686280632059815	0.7838596895743115	0.7401675981679008	0.74110670512762	0.7919545834103913	1.0	0.5786588143554467	0.7478942147648749	0.8932228181374939	0.8542414729808601	0.7567264636818597	0.8176291111949074	0.7374591592550872	0.8166892036324946	0.673280445519387	0.8903246363862716	0.7771786600953197	0.7625516488812778	0.9092941166109848	0.6122416955484089	0.5632672275689138	0.8036690020247242	0.8806669660920742	0.6546079888940394	0.7838148558234639	0.8344425683654655	0.8750059044448661	0.8853745099310761	0.5524735020523449	0.6842647144770583	0.872474398727362
LiuW_2016__SRR3992995__bin.49	0.809117161206339	0.9067909092032577	0.7534939093968718	0.9154129128201326	0.706028811415813	0.9099529971040284	0.45483561344752443	0.791558428183612	0.8431297914323731	0.7133309440537835	0.9090887370185912	0.8637542172843778	0.7729022743469647	0.8904877837784396	0.595490028877327	1.0	0.8817125367145758	0.8915209412113648	0.903117185923024	0.758646514329498	0.8283533332509444	0.7490926916881908	0.8660075550667143	0.6575157259908302	0.8906575050154274	0.8883975761170912	0.8739127748186413	0.9047517826909055	0.5971625245622056	0.5406700693303014	0.8733492344006821	0.9063542477682893	0.7983036115196229	0.8333147958195847	0.897434820041936	0.8876700816886439	0.900330791634226	0.6917623408348472	0.6897883015929902	0.8649488570592911
LiuW_2016__SRR3992991__bin.50	0.7766502533018306	0.8877281311271781	0.7356922680654336	0.9003222090760171	0.680362458129069	0.8854141716626928	0.4741005046778692	0.7743609680474998	0.8243154110302144	0.6331618977235934	0.8630629481227741	0.819161510157951	0.7556278262502302	0.8584578979739464	0.5621892403593046	0.6440468352617331	1.0	0.8652216406062875	0.8939051090058461	0.7303283355018554	0.8073539978840361	0.7149635242956717	0.8570923910753984	0.650513885562217	0.8663337854932495	0.8459998290859589	0.8410487381849652	0.8816462392291055	0.5865637491318891	0.534664858027002	0.8531728025208617	0.8869481853622956	0.7407065490168231	0.8115269484501587	0.8796975784369069	0.8547832460909431	0.8754102839700684	0.6220536886740561	0.690879087944903	0.8492086800260463
BritoIL_2016__W1.44.ST__bin.43	0.738330058119158	0.7700301523142877	0.6857854208915733	0.8775301758742892	0.6518482484597369	0.8572824862129115	0.40976048229342477	0.7173773634608162	0.6778988786785577	0.49177845700389483	0.690541848620932	0.6486131236837251	0.6630821059320494	0.6922404125378699	0.5006783036619423	0.4855999027084129	0.6451845825145298	1.0	0.7874124970325617	0.6942423395216107	0.7664140286570396	0.6764574553493095	0.7475081371757527	0.6036512168404198	0.8482493572607213	0.6653012336914305	0.6667879819759257	0.8638442831992956	0.5331354592382804	0.4941914499183927	0.6978472441305306	0.830320869269815	0.5601307333263625	0.7175294937561508	0.7300674534061704	0.8291944768176317	0.8357244117067627	0.4764155409847542	0.6063137213897439	0.8448423566643167
CosteaPI_2017__SID713A053-11-0-0__bin.71	0.7014151247155798	0.8989485396184834	0.6416591536799324	0.8131341318564949	0.598533715422373	0.8083808261423318	0.4281306794602098	0.6832815473890583	0.6795536749237968	0.496121420598463	0.7047597454170781	0.6613776134460997	0.6644950557392063	0.7077998218348861	0.4771632035375435	0.4902058379484538	0.664255802887849	0.784674669786345	1.0	0.6424538309077119	0.7088717640492852	0.6425669729103164	0.7877241374375707	0.5680448525308033	0.7771366397630189	0.6805947602283948	0.677653515362269	0.8089326729060232	0.4981181757037164	0.464141140399834	0.719015190543654	0.7996362462256186	0.5737162631119507	0.7498949076260393	0.7454519598162538	0.7631240251005309	0.7942416534294996	0.48560055596101837	0.6709911060547518	0.7640555460152549
BritoIL_2016__W3.19.ST__bin.82	0.751174196661813	0.7995400958347786	0.7430848208725221	0.887468700656232	0.67273244178727	0.8884282772360843	0.4436796131308951	0.741978906071528	0.7100453369214125	0.5146888385827981	0.7289101209636204	0.6813552259780504	0.690587380395035	0.7302606775236221	0.5279324475961155	0.5143123807161971	0.6778213255003287	0.8640752513582366	0.80240765471776	1.0	0.7925337345905016	0.7011661815722199	0.7758623482369317	0.6413445689808772	0.8607346066992744	0.6943044829205981	0.6968793653612962	0.8759314399848523	0.5618326460463825	0.5138314753406135	0.7349021684308242	0.8473306958940958	0.591619735105478	0.74148627129654	0.7653287890288782	0.863876968654018	0.8557987637213027	0.4998383018510668	0.6356077755864281	0.8423870333165212
BritoIL_2016__M2.31.ST__bin.71	0.8047797216454577	0.8043891207367966	0.7270362642106778	0.8944637460682935	0.6918605965914931	0.88875943095615	0.4364261044754641	0.7540679028842793	0.7175420923873939	0.5184188886376251	0.7270259852393972	0.6851838907962091	0.687854367534897	0.7377500359763995	0.5248787081388894	0.5167331373476143	0.689484098431429	0.8777424295376518	0.8146742594001193	0.7292575499044055	1.0	0.7135780071130482	0.779303291326604	0.6618115658984849	0.8696436280657032	0.7072040170219764	0.7102111300701027	0.9516122566453549	0.557436321772917	0.5083938079477005	0.7397888699298973	0.8655561951359908	0.596367411549452	0.7513588800032893	0.7680956149908517	0.8626071582755998	0.8665306416133874	0.5022865571613594	0.6335891084020311	0.8603637727936188
BritoIL_2016__M1.57.ST__bin.67	0.755816037895236	0.8129200487721904	0.7174723680570788	0.8893914758627484	0.6709371923460421	0.8902574170554907	0.44182129424990996	0.7431757018733997	0.7208765707354258	0.519607096365166	0.7324854516725208	0.6825283191978361	0.6982928015202078	0.7363827597522904	0.5275425997822547	0.5207187311899761	0.6803949653995786	0.863298697594665	0.8229087262474679	0.7189539751110633	0.795167108896114	1.0	0.7959935329312511	0.6371987031499756	0.8646388446786711	0.712858024016123	0.6996953742589817	0.888920706246059	0.5485909269751563	0.5272562435677235	0.744078296661602	0.872750743523911	0.5952435087341509	0.754999349971393	0.7718995210405956	0.8444793671756744	0.8787728147155022	0.5091946116923824	0.6423771689335579	0.8567497309683364
CosteaPI_2017__SID713A056-11-0-0__bin.68	0.7226014895216156	0.8448681783131119	0.6830964675106638	0.850341633398081	0.6258670167595585	0.8404410975216937	0.48001151792599245	0.705274331618659	0.7198259621860633	0.5167668791301037	0.7310295854522739	0.6959628693301058	0.6982820720553642	0.7394005798006813	0.4978540542123398	0.5129971986061357	0.6950731583519605	0.8129469296918467	0.8596726175950962	0.6779387792950639	0.7400296733008619	0.6783209206532032	1.0	0.5886065261739987	0.811451551503675	0.7144013118722486	0.7119308143564115	0.8362687776357016	0.5207552050288436	0.4927373620045096	0.7510209958125506	0.8328246249353337	0.5905899520737148	0.8107316811291472	0.7828353619849876	0.8041352282599147	0.8235180431238958	0.5087048189831038	0.6634169196380638	0.8072616619000674
BritoIL_2016__W2.9.ST__bin.86	0.7732221540339836	0.8049900802348273	0.7305233284952154	0.898146254030412	0.7059956943997974	0.8908286819213498	0.4467544022002071	0.7574472921151667	0.726561267132295	0.534892571053768	0.7376934841267522	0.7082887674488831	0.709584993392235	0.7356257569706238	0.5461338892298301	0.5182715255657189	0.701968042445555	0.8735549775790579	0.8248964999951294	0.7456844962675058	0.8362475687645914	0.7225342645898477	0.7832185497985199	1.0	0.8741978952563716	0.7139457935974491	0.7161934078208663	0.9402443736585588	0.5620444782138578	0.5321903685736644	0.7660987560517061	0.84845521169201	0.6082014215624197	0.7485497011082213	0.7739774199518786	0.8594575463274139	0.8674524549389391	0.5197846550486896	0.6431157479113293	0.8616259323118086
BritoIL_2016__W2.36.ST__bin.17	0.7516082145667693	0.7984025675422113	0.7122637854631033	0.9124296712436952	0.6620658334103484	0.8879645525331421	0.4289519696719345	0.743971120751219	0.70787392680675	0.5126033985580912	0.7177925335528963	0.6760522358173259	0.6867008520199884	0.7229861494241607	0.5190665960928624	0.5045840299695954	0.6719200275573902	0.8822654377862976	0.8111212553175401	0.71929082661902	0.7897932168865563	0.7046766347497571	0.7760541962007769	0.6283206328491187	1.0	0.6859176321555163	0.6894565910425413	0.8855817531242445	0.5592007796725039	0.524348429219422	0.7283412635511506	0.8577107015465559	0.5767802848903912	0.7440915443060663	0.7649061489760731	0.8562903570605077	0.8611647104840373	0.49721718901550477	0.6281736040902934	0.9040434308950832
LiuW_2016__SRR3992989__bin.9	0.7808643501377177	0.8808128695621824	0.7261652206538904	0.8950471032723614	0.6673808021080859	0.8848568578234478	0.4582329656010866	0.7645691483018681	0.8057425564032238	0.6207376555687731	0.8477291830876129	0.7886963780361178	0.7449530130679223	0.8432663698050429	0.564681998377053	0.627246894441552	0.8177320043394927	0.862387477131863	0.885289643678796	0.7230920920600665	0.8004333675567669	0.7240466640877903	0.8514910461609161	0.6395068335374136	0.854831175705822	1.0	0.8108417510376098	0.8824468688466897	0.5693728386156669	0.5211538629336948	0.8369403668790846	0.8767816787321236	0.718072590520012	0.8114804591950997	0.8528946916837057	0.8550882877327896	0.87060691817497	0.6027293430555031	0.688750185417327	0.8464674727109323
LiuW_2016__SRR3992970__bin.1	0.7681870846842008	0.8754813641051402	0.7276118668767094	0.8789757752465128	0.6673532410981641	0.869743191454145	0.4658863755004624	0.7533911066715588	0.805843155456733	0.6238056324953614	0.8310170368458397	0.8062980423658286	0.7525253168293109	0.8541288799943515	0.5512303359797026	0.61387509245316	0.808802814048482	0.8599093004117132	0.8769710319219493	0.7220745158000859	0.7997398000581052	0.7070551454885752	0.8442214894131728	0.6382503174369842	0.8548621391722447	0.806708945298981	1.0	0.8759553493195794	0.574537792073856	0.517112660324486	0.826908007514315	0.8736959619237666	0.7136185964250287	0.812171060627281	0.910441680141582	0.8464814555455112	0.8665034243840218	0.6139103953812196	0.6811555284964078	0.8434442462593364
BritoIL_2016__W3.22.ST__bin.107	0.7569746310369508	0.768224841001807	0.6739947837568149	0.8616879568498891	0.6571867443706632	0.8608415868872552	0.40120063004648093	0.705228873629152	0.668062381372569	0.4778478938626025	0.6824159478670826	0.6372744803830974	0.6545899077109513	0.689887007439809	0.4929614571799734	0.47663519761870554	0.6358586553481683	0.8354973638830933	0.785117517384222	0.6806741618875699	0.8036482451712423	0.6736775035297968	0.7437196093503481	0.6284145059998949	0.8234980079923367	0.6584367677000916	0.6569415140994385	1.0	0.5132990763282475	0.4792767399738797	0.6978754377794377	0.8204489059474636	0.5470540465815985	0.7034432500259337	0.7279723536506975	0.8240613865623361	0.8310589129918657	0.4730817458832782	0.5969061054524889	0.8260965807955618
BritoIL_2016__WL.1.ST__bin.4	0.8369609721117856	0.8432463623485763	0.784725575714348	0.9292627657400697	0.7345916868769041	0.9223704944052908	0.47634349929324754	0.802462881146967	0.7688257501257002	0.5770612720319649	0.7862079574127121	0.7480150090190337	0.7229377330809892	0.790887753016995	0.5852430700377522	0.5546946806450848	0.7459096749704021	0.9091844145587178	0.8524314656752491	0.7698053312170301	0.8300533948224548	0.7330649179103392	0.8165856854121243	0.6623399284140505	0.916867238446109	0.7490780075626721	0.7597454925877088	0.9050556333183081	1.0	0.5731865696371188	0.786553871985588	0.879575810775545	0.6443171669290362	0.7875472284360147	0.8214277241346587	0.9020028606829058	0.8911463471191515	0.5627394903576313	0.6560568340704427	0.9024130602649001
BritoIL_2016__M2.44.ST__bin.15	0.7940161424765376	0.8405907946819972	0.7472468054927283	0.9192892533184348	0.7143499859712439	0.9163632556202959	0.49070298383052935	0.7700494646577597	0.7609230021701626	0.5472098317449072	0.7727824135840895	0.7212858357007712	0.748536796650113	0.7740920368199632	0.5755094728868726	0.536807284155522	0.726737009494564	0.9008121954471575	0.8489884162556882	0.7525221085833901	0.8091622910308396	0.7530783508072466	0.8258634638021283	0.6703504080609315	0.9189317858892799	0.7328597639733364	0.7309022821473241	0.9032662052582886	0.6126615454208586	1.0	0.7973486878000539	0.8924824681449076	0.6403198719988482	0.7843718839187919	0.8027524174041647	0.8719374980061171	0.8978951957849928	0.5337029617444411	0.6684673645325234	0.887459110061522
LiuW_2016__SRR3993030__bin.22	0.7513067892662141	0.8574990511761104	0.706388603762518	0.8696984465165225	0.6514161196553181	0.8767202824044923	0.46000114290150346	0.7290185926354015	0.7681171452476862	0.5656095546565688	0.8136278065779373	0.7510841391148335	0.736414027929925	0.8020855796020115	0.5411692529305719	0.5714680030707391	0.7642765649124926	0.8383344259184184	0.8667775784289201	0.709326184089086	0.7759988527856607	0.700414247884554	0.8295885338945771	0.6359713153286812	0.8412326516177447	0.7756527477077277	0.7702811106414912	0.8668126202202996	0.5540781097702984	0.5254920945718647	1.0	0.8565168028085187	0.6789147611120216	0.7913999896491939	0.842208969836026	0.8284219117938809	0.8603563049347467	0.5536074715568475	0.6723721891092269	0.8261134663986958
LiJ_2014__MH0402__bin.38	0.7188274780320791	0.775322250914091	0.6730816516929435	0.854904312272476	0.6194003882722948	0.8403449888995312	0.4150359200695233	0.6903692670139872	0.6796336357075583	0.48819959361898363	0.692418925744477	0.6503449977763555	0.6521714043757418	0.6971831173454035	0.4882275556155234	0.48826616980122134	0.6541336263868929	0.8212163202190089	0.7936275941409409	0.6733239889962886	0.7474863052793137	0.6763651890009046	0.7573888466253421	0.57987765960752	0.8155990658030109	0.6689889918501876	0.6700497723538409	0.8389837278933787	0.5101178043352634	0.48425295753593567	0.7051647139132681	1.0	0.5605683475525265	0.7159203180743682	0.7364031463016043	0.8038221830063851	0.8281167195873342	0.47663752997037806	0.6141546289531827	0.8047129723247249
