	HMP_2012__SRS015217__bin.3	YuJ_2015__SZAXPI015246-34__bin.38	LoombaR_2017__SID1015_aao__bin.3	XieH_2016__YSZC12003_37208R1__bin.67	LoombaR_2017__SID5362_xgk__bin.23	HMP_2012__SRS014923__bin.28	YuJ_2015__SZAXPI003415-12__bin.35	HMP_2012__SRS014979__bin.67	XieH_2016__YSZC12003_37284__bin.35	FengQ_2015__SID31750__bin.10	FengQ_2015__SID31501__bin.24	VogtmannE_2016__MMRS42570301ST-27-0-0__bin.62	VincentC_2016__MM068.1__bin.6	RaymondF_2016__P5E0__bin.23	ZeeviD_2015__PNP_Main_133__bin.18	Obregon-TitoAJ_2015__NO10__bin.2	FengQ_2015__SID31489__bin.59	LoombaR_2017__SID0013_eop__bin.26	XieH_2016__YSZC12003_35629__bin.65	LoombaR_2017__SID1035_bai__bin.20	FengQ_2015__SID31865__bin.13	FengQ_2015__SID31866__bin.19	XieH_2016__YSZC12003_36694__bin.76	RaymondF_2016__P21E90__bin.21	LiJ_2014__MH0382__bin.43	XieH_2016__YSZC12003_37405__bin.106	XieH_2016__YSZC12003_37222__bin.43	XieH_2016__YSZC12003_37134__bin.30	KarlssonFH_2013__S77__bin.15	HMP_2012__SRS014235__bin.3	XieH_2016__YSZC12003_37232__bin.109	Bengtsson-PalmeJ_2015__TRAVELRES53__bin.53	FengQ_2015__SID31685__bin.27	RaymondF_2016__P5E7__bin.24	ZellerG_2014__CCIS23164343ST-4-0__bin.74	LeChatelierE_2013__MH0456__bin.11	YuJ_2015__SZAXPI015235-21__bin.54	ZellerG_2014__CCIS22275061ST-4-0__bin.14	VogtmannE_2016__MMRS25641480ST-27-0-0__bin.32	KarlssonFH_2013__S350__bin.1	VogtmannE_2016__MMRS62192467ST-27-0-0__bin.17	FengQ_2015__SID31137__bin.54	FengQ_2015__SID530177__bin.7	ZellerG_2014__CCMD25963797ST-21-0__bin.42	HMP_2012__SRS023914__bin.23
FengQ_2015__SID31501__bin.24	0.8515722129723485	0.6503275229632396	0.520871631458823	0.8148488989572784	0.42889448100465094	0.8450950180681528	0.8197580578511474	0.7569865832405989	0.5607873059667121	0.3574581555518526	1.0	0.42478720947218834	0.545500518434698	0.7704779472040935	0.8441466019855535	0.5686882418295719	0.5151641590747962	0.4589217005015482	0.739743547933878	0.5027248534601104	0.826576110725679	0.8174462098872042	0.8323930329166944	0.7913122763817592	0.5640663328373098	0.5320078142694851	0.8466018515333471	0.4939496593430599	0.7511133725774178	0.5250955005407714	0.7567006735407102	0.7437033972773356	0.5811195062339483	0.7375429367125478	0.7766218786143565	0.7653825002713909	0.5931147583459945	0.8217540649434949	0.7067357198156419	0.8471249769373621	0.7116060128596822	0.5288936322102294	0.5086914315096613	0.8478192014274042	0.5133700757079951
VogtmannE_2016__MMRS42570301ST-27-0-0__bin.62	0.9663915592855942	0.8284188433225836	0.7253534539866413	0.9411162428563598	0.5731190078667147	0.9762372631600463	0.9583613225594556	0.9129244722927566	0.7228987640143565	0.39852012483427124	0.8834589015959201	1.0	0.7057270834436643	0.9265497669345271	0.9622301072091884	0.6870985694602005	0.677699764100763	0.648196100183312	0.8726246321913729	0.6548902868791153	0.9465524241689407	0.9453120717416128	0.9576217566177679	0.9597187419574527	0.7418013633656568	0.7095726405198517	0.9714198644067167	0.63878986200034	0.9062795280528697	0.6458092347257799	0.8970841962376905	0.8653618344951766	0.7400620826585723	0.9029970073594245	0.9163064070009765	0.9353186404994114	0.7238130013091061	0.9599603087223255	0.8588674049318642	0.9773837761902505	0.897830265899971	0.6340096273646831	0.6672482851082452	0.9585768744419575	0.7220123998078615
VincentC_2016__MM068.1__bin.6	0.8677361125711454	0.6710015167670336	0.5514460346303444	0.8454549550226014	0.47600114132964905	0.8659580411179023	0.9318944570424544	0.8528141284596555	0.6373731397077596	0.3848095030710778	0.7335061346468637	0.4562789649942183	1.0	0.7845157608614035	0.8661178272687681	0.599276757422397	0.5384006367418042	0.4722731982759915	0.7542344831728964	0.520985147697067	0.842022556278064	0.8086969319256935	0.8700668278544504	0.8080746069170583	0.6210274970340447	0.5519332021805403	0.8659538362191954	0.4847767649311448	0.7818546606796919	0.6001760050458784	0.7867767949661355	0.7768039766327772	0.6006535613990299	0.7547667032092388	0.7913469191608223	0.7882250822207872	0.6207217408280647	0.8485731877637448	0.7358470618270285	0.8732601480725045	0.7432602982474583	0.5503743861598762	0.5502896874859211	0.8578804307017676	0.5420564958176275
RaymondF_2016__P5E0__bin.23	0.9734046514596987	0.7020734920702472	0.5617220082560218	0.8929665113342979	0.4587540251652623	0.9600098944591029	0.9005048301983147	0.8234942867478083	0.640038070615939	0.3814677490282861	0.7645557600646864	0.4420819502368996	0.5789513114591313	1.0	0.9574511660566857	0.6248568140550969	0.5512308671659999	0.49507138905438763	0.8007113194030697	0.5475129089000482	0.9124247276363946	0.885658708542571	0.9371825971004625	0.8569940349533294	0.6117807898544557	0.566201112860669	0.9707262320197464	0.5342710904474139	0.8582765022555111	0.5648796351462536	0.8283346809657559	0.8202941030442307	0.6311680781343093	0.8427042549720544	0.8561021150736233	0.8211257341050302	0.6444577730019576	0.8997184157516952	0.7535987105285556	0.9676346568502284	0.7417187101029875	0.6140185689562232	0.5263005539478537	0.9574640217607172	0.5291656027463331
ZeeviD_2015__PNP_Main_133__bin.18	0.9353455942650564	0.6447915423441043	0.5067632757246642	0.8691184680123661	0.4138672754782649	0.9423090694191522	0.8814707728082974	0.7900858932552042	0.5750505311059864	0.3743656180579885	0.727492386646698	0.3987260386307899	0.5551098979367909	0.8315306401376756	1.0	0.5750616960741662	0.505230595092804	0.4445039481637477	0.7619728883772682	0.5063944467758267	0.9024971028832568	0.8468713064167767	0.9067505707608733	0.809264998594754	0.5474676697171413	0.5102979506508406	0.9277807508248601	0.46232323737877346	0.7872492213397192	0.53540064910815	0.7812663383909356	0.7928051405053496	0.5733149560523753	0.7670548738936094	0.8118648961850459	0.7686229744245229	0.6103764904270023	0.8749134714966063	0.7185188322213282	0.9219653423987741	0.719234930180449	0.5683103553154873	0.4854166265626143	0.9256097420122352	0.4860499497576432
Obregon-TitoAJ_2015__NO10__bin.2	0.961704655729688	0.7400423572321854	0.606186626525357	0.923057183536969	0.4955471418419665	0.9594982845703021	0.9275883630954656	0.8655196083675273	0.6595629793206033	0.4176109807876968	0.8105889259907338	0.470902007829593	0.635250870450036	0.8975486038414419	0.9511089800898085	1.0	0.6072563822389987	0.5305065038600352	0.8526494283174526	0.5807417227651657	0.9354599822216788	0.8984629902728641	0.9498774875004139	0.8777078191501555	0.6668774340126282	0.6206569828304208	0.9617288525851156	0.5738239691502829	0.8592488022556564	0.6209212379620644	0.8595321601679007	0.8482557887792814	0.6707419265281588	0.8498043875266483	0.8649108664257169	0.8482901737843627	0.6863603599473272	0.9314076456969076	0.8143617251593809	0.9607756238331385	0.8024759750695978	0.6163429382114194	0.5778030783494179	0.9572995545231564	0.5991969191035447
FengQ_2015__SID31489__bin.59	0.9581281408753455	0.7547718269465419	0.6221922437070914	0.9183539779561931	0.5057463486480513	0.9505997582682273	0.9323201427066904	0.8750841346067324	0.6782728631969495	0.421934242910917	0.8301369981348212	0.5250812911269754	0.6452100323724771	0.8951353460370891	0.9446766819542697	0.6865146352823287	1.0	0.5454478048696211	0.8521700069755238	0.6008128752763394	0.9411781220507895	0.9124892109739602	0.9608578814420113	0.90836940473371	0.6703802272336253	0.6609557115430161	0.9544467344254696	0.5793816763284989	0.8878473994397985	0.6191284842525212	0.8684476688145137	0.8679847935021808	0.7075117536495523	0.8485555482768873	0.8784862321589642	0.880362928798547	0.7018521491307951	0.927018312729503	0.8191568470632613	0.9629512584377562	0.8329783182868862	0.6243216141174811	0.6009446111739396	0.9528313499762083	0.6387290581315243
LoombaR_2017__SID0013_eop__bin.26	0.9607240177072607	0.8103604692357866	0.7077076911361055	0.9386818222453257	0.5576735877731166	0.9549984603821563	0.9392537985517659	0.8795306979931992	0.7306571022736679	0.36305844256894343	0.8503342460673525	0.5774874761193683	0.6507823907450757	0.9244213189061761	0.9556879774056942	0.6896287699943382	0.6271914721726491	1.0	0.8620312029216318	0.6400481089188572	0.9404333444803873	0.9243840700873774	0.9566978342708999	0.9220688490611643	0.7401795558616396	0.6923371729967586	0.9586811269340414	0.6371153852521165	0.8887684050552441	0.605410018442304	0.9000961847276532	0.8706812063981882	0.7162625031868434	0.8896706542216983	0.9049476364382845	0.9119214430689053	0.7015467365068223	0.9325937097505819	0.8274601603189161	0.9646417656933413	0.8341169381139847	0.6814240968403069	0.642661320495459	0.9524961675104214	0.6462487956215255
XieH_2016__YSZC12003_35629__bin.65	0.7194233828036433	0.5339740191070631	0.4277457602521937	0.680658588767093	0.34928761604257635	0.7286554219775767	0.682549466717818	0.6273928729993836	0.46301939874104314	0.3033767114528868	0.5948122269111015	0.3373737199575271	0.4510207292524279	0.6488222244253729	0.710931314864226	0.48099746685575445	0.42522698438014117	0.37408527342296327	1.0	0.41485194109541607	0.6971603065061432	0.667691490905538	0.7046810723979234	0.6496796571131351	0.4721005699933762	0.43390332670951315	0.7323092993550037	0.391832010724554	0.6286364557245755	0.4409107824585149	0.6313143613329828	0.6326445135084263	0.4931570621274101	0.6464941887113437	0.6412429074116381	0.6303692815669574	0.5002266610917377	0.689130181774293	0.5870827603944406	0.7162454577979318	0.588909699083154	0.44262672546205095	0.4079414718674431	0.7084114613641621	0.41046707271690136
LoombaR_2017__SID1035_bai__bin.20	0.9615343194890913	0.7722729626422326	0.656576445265995	0.9337243730554355	0.5380821153911405	0.9643933548818251	0.9484245062705521	0.8864278432870941	0.7000004425751382	0.3828510985452555	0.8300747509408409	0.5199247327214978	0.6397401493838617	0.9110291199688427	0.9702087921976954	0.6727341259362308	0.6156330816064297	0.5703591202196353	0.851885591376276	1.0	0.9412724920373357	0.9015189178742821	0.9543594388737348	0.9128458909111294	0.7064731039712268	0.6611600484472251	0.9639581559959343	0.6003199818249143	0.8688384320448004	0.6362423305416677	0.8669228193216504	0.8544090072892125	0.6987368905555941	0.8736949565612502	0.8987963431491581	0.8900731871753527	0.7011518755596732	0.9381722531942861	0.8112977630777265	0.965045415585431	0.8164589268142999	0.6441813908956393	0.6025490852709519	0.9566977108538602	0.6310796915546337
FengQ_2015__SID31865__bin.13	0.9816774933289909	0.6967110393344016	0.5404814206416424	0.9346450956017086	0.4486921968289729	0.998179794501863	0.9398278757945825	0.8403473709215352	0.613579228253014	0.3914113328671951	0.7765419704889164	0.4275745394506564	0.5882978035823255	0.8638337716319903	0.9838237997429804	0.6165678571098813	0.5487187213822314	0.4768250109749536	0.8145467868777327	0.5355630465967571	1.0	0.8970075099739875	0.9698627354368871	0.8558654936546721	0.5895379943240814	0.5462534488214621	0.9874209824325197	0.5074759789113014	0.8406613007607343	0.5695933769197775	0.8422662041097949	0.8474498236872654	0.6108952960047811	0.8022628129960239	0.8747281443137149	0.8235315596017624	0.6577501638898425	0.9330951719437377	0.7683466389781668	0.9882540716448329	0.7624835375695955	0.5843002344401179	0.5219163318221612	0.9893393959284811	0.5214496339863466
FengQ_2015__SID31866__bin.19	0.9362624774995909	0.6798548951478817	0.5390135684991729	0.882320846719116	0.4344950878522803	0.9265874075713294	0.8845329453470044	0.8054035744597147	0.5888519216599981	0.3931180755335448	0.7757301663610088	0.4313321005271222	0.5707273811007586	0.8469717819645708	0.9325203934466261	0.5981708852549086	0.5373720878768686	0.4734268366820047	0.7880043885866225	0.5181308996009065	0.9060778024508594	1.0	0.906431789103655	0.8445748471922288	0.5727546435841933	0.5451279990300342	0.9227376437461369	0.49914534479995726	0.8113225704433439	0.5582831604945808	0.8131527026351021	0.8090354351237851	0.6040699562413147	0.7965433097370493	0.8257270716273974	0.8162885580491478	0.6322960464566149	0.8954153853197707	0.7563732435267075	0.9247259041073475	0.7541887007460427	0.550907943969212	0.5175937725481019	0.9354955770745526	0.5299256500848296
XieH_2016__YSZC12003_36694__bin.76	0.9261270285433383	0.649780177632833	0.5121401985925503	0.8802286430435114	0.4202581533377733	0.9259117206955602	0.889916338624453	0.7888188859709574	0.5753824415292568	0.3684993814722581	0.718960749919549	0.39770021893489754	0.5588828378037365	0.8157404699267413	0.9087700519902857	0.5755962059516028	0.5150291051450858	0.4459646756221355	0.7569560254943013	0.49923137413481355	0.8916715991971101	0.8250122123537315	1.0	0.8115172720881543	0.553554933212123	0.5108059073064988	0.9214018315829603	0.4651726051246355	0.7861645800841013	0.5392728459761741	0.7947248033868928	0.7890272484042911	0.5806370334128454	0.7498389049705244	0.8000349585860371	0.7784412792218667	0.6142227425280845	0.8638328346783	0.7166058685665205	0.9346023634473641	0.7232842704112226	0.5459655245061231	0.48878199810313017	0.9247996826717312	0.49236930466369144
RaymondF_2016__P21E90__bin.21	0.8316875365770979	0.6349914424882727	0.5149017513992528	0.7911690898809052	0.41525182604316996	0.8331492392950205	0.7966402147408616	0.723360527160086	0.5280420799903395	0.35008450962123194	0.6990159157484656	0.4076319508324878	0.5308624874754887	0.7629006906387491	0.8295056374606309	0.5439546714306178	0.49796352136181443	0.4395936750576453	0.7137394925318593	0.4883708999613659	0.8047529805278625	0.7861869093156318	0.8299657738993722	1.0	0.5357594283574274	0.5104365337282772	0.8321342556582773	0.4527478156344575	0.7352333100897345	0.5088307917306457	0.7287353627481273	0.7242448888746823	0.5685703923906219	0.7358848411878149	0.7482351241954025	0.7600743637311461	0.5773930942439142	0.804518966026856	0.6836321260473924	0.8365592212565671	0.7043414228160587	0.49456656212966615	0.48100319214721526	0.8320288899385998	0.5008115528184146
LiJ_2014__MH0382__bin.43	0.9206521409426769	0.7588573206125148	0.6585340510790387	0.914739193316988	0.5544062818453405	0.9349821004581534	0.9577587592232496	0.9078639880063066	0.694367985151157	0.3771282126079636	0.8148825316347861	0.5152731785675333	0.6672169584525399	0.8906595176062179	0.9177253544896646	0.6759030927129793	0.601010273762634	0.5770996869274293	0.8482046569141538	0.618121164441513	0.9065558080415314	0.8719306658164895	0.9258674356123114	0.8761843481785191	1.0	0.6588631935467424	0.9367594697837534	0.5918717299534489	0.8713349824876846	0.6462544555241401	0.8798765522132895	0.8369247509327317	0.6827886240618632	0.850043337091581	0.8727018917947365	0.8668567087947513	0.6728156072904411	0.9002808037013684	0.8024209396565689	0.9232394588897831	0.8110212387244503	0.6098906666167575	0.6367022248094685	0.9145146019860844	0.6215978124288069
XieH_2016__YSZC12003_37405__bin.106	0.9572833537059833	0.7804547232782723	0.7058471177118816	0.9282068294472444	0.5423662749290301	0.9476513654452152	0.9227377402265018	0.8692613254498582	0.6840452774382336	0.3854930491766631	0.8532746467267863	0.5472084215232628	0.658337763727894	0.9151506596869443	0.949694840154708	0.6983868587093437	0.6578684523903352	0.5992905158985485	0.8654960871615047	0.6422299955146733	0.9325732161511885	0.9213355382606964	0.9485276521106113	0.9267731012236488	0.7314779652953223	1.0	0.9488250020420417	0.6268681099005347	0.891799017240564	0.6256600810224825	0.8839446800156485	0.8716537385126198	0.7187936620757748	0.8830827234674298	0.8891328989397146	0.9167018948713944	0.7093744760550907	0.9376367630558116	0.8232186589589743	0.9534084900212229	0.852252192866181	0.6289689050787368	0.6298860325780884	0.9544223458115217	0.6669258029522908
XieH_2016__YSZC12003_37222__bin.43	0.9711610470488795	0.6791771492455131	0.5249159237124393	0.9045668941480833	0.4335438010882639	0.9833085626627628	0.9180429882944149	0.8238237979191044	0.5983014738582167	0.38561703255992835	0.7545036104927844	0.41626909508155213	0.5739423427971495	0.8718262122134469	0.9594379439958562	0.6013237212779994	0.5278732750277003	0.461110710763636	0.8116671251861781	0.5202995413079631	0.9367040024971065	0.8665803774086707	0.950723949887467	0.8395302477558091	0.5778902555114908	0.5272267027961463	1.0	0.4830762505339994	0.8249353925437959	0.557631921239221	0.8158778074034909	0.8191457044949909	0.617919207933091	0.7964352529972644	0.8385225665254745	0.8096103566220104	0.6356119563308937	0.9035811103763297	0.7440840034287439	0.9801198945577649	0.7451044249986165	0.5646004888309026	0.507441353629225	0.9688948591535558	0.5054172321851235
XieH_2016__YSZC12003_37134__bin.30	0.9701916925337062	0.7840935478520484	0.7073967885379396	0.9442006492429448	0.5480147540854126	0.9586972490107338	0.924694137067665	0.8770126926205878	0.7843107520002528	0.32716236602453225	0.8733115339351862	0.5430372248418359	0.6374112424867111	0.9519173202536945	0.9484657488804114	0.7117685156663428	0.6356925652994653	0.607929925992623	0.8615643437670307	0.642809752861171	0.9550363718219084	0.9299552164538066	0.9521906025637987	0.9061575401432758	0.7243513494301353	0.691021965263133	0.9583410342076788	1.0	0.9062649574674786	0.6365361072277642	0.9071835335560663	0.884503471317205	0.7279980096201691	0.8838336927074695	0.9285264080752553	0.8787898174695322	0.7219952767970681	0.9317141751376284	0.8273100648453111	0.9574856447803869	0.8084986059442851	0.762840714325206	0.6277428934751874	0.969483212093927	0.6323626282491766
