	XieH_2016__YSZC12003_36695__bin.8	XieH_2016__YSZC12003_37199__bin.80	LiuW_2016__SRR3992987__bin.97	FengQ_2015__SID31137__bin.52	XieH_2016__YSZC12003_37296R1__bin.49	CosteaPI_2017__SID713A062-11-90-0__bin.58	QinJ_2012__T2D-084__bin.22	LiJ_2014__O2.UC47-1__bin.24	VincentC_2016__MM034.2__bin.23	BackhedF_2015__SID42_4M__bin.11	IjazUZ_2017__S33_a_WGS__bin.8	VincentC_2016__MM058.1__bin.1	YuJ_2015__SZAXPI003424-12__bin.38	XieH_2016__YSZC12003_37652__bin.56	LeChatelierE_2013__MH0101__bin.17	ZellerG_2014__CCIS58234805ST-4-0__bin.18	VatanenT_2016__G69211__bin.2	ZeeviD_2015__PNP_Main_319__bin.19	ZellerG_2014__CCIS44093303ST-4-0__bin.45	QinJ_2012__DLM022__bin.52	HMP_2012__SRS012273__bin.44	NielsenHB_2014__MH0101__bin.36	FengQ_2015__SID31873__bin.55	CosteaPI_2017__SID713B026-11-0-0__bin.28	VatanenT_2016__G78521__bin.10	FengQ_2015__SID530227__bin.21	IjazUZ_2017__S34_a_WGS__bin.12	LiJ_2014__MH0336__bin.3	ZeeviD_2015__PNP_Main_448__bin.40	CosteaPI_2017__SID713A089-11-90-0__bin.48	ZeeviD_2015__PNP_Main_381__bin.25	VogtmannE_2016__MMRS44197125ST-27-0-0__bin.14	XieH_2016__YSZC12003_37880__bin.55	ZellerG_2014__CCMD45988061ST-21-0__bin.51	LiuW_2016__SRR3992973__bin.26	IjazUZ_2017__S32_a_WGS__bin.1	KarlssonFH_2013__S58__bin.29
IjazUZ_2017__S33_a_WGS__bin.8	0.8053521188120537	0.7841156404793956	0.5150633225726348	0.8147974853946388	0.9427412335158731	0.8308081851014424	0.7882308453029768	0.767842501709949	0.5671208814188439	0.9482029633308502	1.0	0.8031131964502765	0.9315349461311585	0.799994075080923	0.7417901097416997	0.7939208587647415	0.7916582367266565	0.789340722055947	0.6799928552446425	0.8265493881214085	0.7867879532454181	0.7040647558802644	0.7935543850936007	0.8040995212142599	0.7700870004661516	0.8112299870610222	0.6157087030962058	0.7672327578320024	0.8039780603731828	0.7038525043674495	0.7895315393026893	0.7963127834485643	0.7906896867199038	0.5254430837461173	0.7316856830429687	0.634788162360209	0.7564541101947817
VincentC_2016__MM058.1__bin.1	0.9491943463813645	0.8955179531054429	0.5384423597938012	0.8547380671514848	0.8076852167926243	0.8678853374930324	0.8206571978780925	0.7958117822610731	0.5868510012516547	0.8362154516687048	0.6638011122297743	1.0	0.8211303492389969	0.8088215002282938	0.8809217017317196	0.8088171792112991	0.8011266331643816	0.823564810213732	0.7121854119585586	0.8652044345157076	0.8177987011022915	0.8290036743047844	0.8391390517672239	0.8154716894168211	0.8032705777631823	0.9498736102529092	0.5122132105012236	0.7995236798932998	0.8143681016764106	0.7327262304455977	0.8216111343965916	0.9509934738239992	0.8299129603143395	0.5735997384344379	0.7600094198170482	0.5256868616597602	0.7830621895169247
YuJ_2015__SZAXPI003424-12__bin.38	0.812706094395578	0.7684786996081333	0.4956144850513238	0.8080751722475432	0.9321570325770699	0.823203523996928	0.783921413635166	0.7439845103348527	0.5496077128777814	0.9686740723299528	0.7491983271385885	0.7990032347219652	1.0	0.7742978354832741	0.73203664149526	0.7734217415922456	0.7621203966879138	0.7826394378198982	0.6652095001037129	0.8200667686977581	0.7792278432757586	0.6949327828139278	0.7831369795433268	0.7827961284246288	0.7557862000145759	0.8078720911328254	0.5794163485202688	0.7568779887541556	0.7843834967512628	0.6898099250463906	0.7834111180253059	0.7926679168278421	0.7860723355589565	0.5030783116657417	0.7147178447894068	0.6016938843012272	0.7337826625629986
XieH_2016__YSZC12003_37652__bin.56	0.792053193155555	0.7618401308665248	0.4939703271157887	0.7780054756009043	0.7804131906181636	0.794107525891778	0.9493665503321345	0.7434015191789181	0.6344910088208034	0.7816166270994528	0.6442765262662116	0.7880921679371401	0.7753466879463241	1.0	0.7162256077810343	0.9530394525072738	0.9475210471567462	0.9765823189849087	0.6432128708619328	0.7878360429717345	0.9515219296300517	0.6819451406989165	0.7966380405499852	0.9876689512545773	0.7290795724832249	0.7857803068110435	0.4909758403284687	0.9225238119029482	0.9857591712385558	0.7597122586881799	0.961044585672608	0.7770776716851254	0.883769648644264	0.49336334603338916	0.7699030851199394	0.5085554158992275	0.8370694363903474
LeChatelierE_2013__MH0101__bin.17	0.9635288217344135	0.9106462405485607	0.5346117064703721	0.859474147586576	0.8056945284764061	0.8711276425372875	0.8102355477310429	0.7931998252344297	0.5838267826041136	0.8317633601409666	0.6675630772917359	0.9591518412330696	0.8191179482547124	0.8003419408199616	1.0	0.8005821964318592	0.7929051514127877	0.8129526944227764	0.7140945672434997	0.8705017547128209	0.8097713462876901	0.9134799080755682	0.838235520129876	0.8054856378268973	0.8091109570045959	0.9581182088975498	0.5173376102596047	0.7945058622682952	0.8045475118018514	0.7312261097002106	0.8106357646511229	0.9595741704516336	0.8201180200804762	0.5802911672188469	0.7553065595741392	0.5391911478039352	0.7863406216096436
ZellerG_2014__CCIS58234805ST-4-0__bin.18	0.8006341351673977	0.770196500803162	0.4977547033707193	0.784380526629551	0.7864861057954292	0.8024669664948416	0.9607529092391374	0.7515173288069807	0.6481409182937397	0.7928443886080471	0.6482057972787819	0.7989596597837083	0.7851532410325434	0.9661866665149029	0.7263239367885187	1.0	0.9422823174887279	0.9722696404765191	0.6518929439835413	0.7960800857085539	0.9566313863472421	0.6898354833982361	0.7930698999924592	0.9783527567166111	0.7373283232339328	0.7955076993997271	0.49821042132925086	0.9164879411877692	0.9762868732455285	0.7641802554467757	0.9624454539892751	0.7870916429891569	0.8984962587874743	0.4998150379812392	0.7825165363158696	0.5141771964595424	0.8451093908062495
VatanenT_2016__G69211__bin.2	0.7790791112624624	0.7553648879295994	0.4935360019440129	0.7732008401315761	0.7842196385054949	0.7897074720037188	0.9331218392346972	0.7427082248294936	0.6353171558718649	0.7842970212709577	0.6403333632621867	0.7839860806869673	0.7664685395363208	0.9516378858690191	0.7126534071039634	0.9334987454548197	1.0	0.9452220229940985	0.6414894533210667	0.7830354989560374	0.9300844599761255	0.6744679018685048	0.7857458690782275	0.9597021848861733	0.7256580812203305	0.7819651078432437	0.4900849279374758	0.899721238806456	0.9563098879528565	0.7558676644767861	0.9360034662968456	0.7678339436329278	0.8754722427738381	0.4925842925953714	0.7688402014883708	0.5098999901756306	0.8373194384520176
ZeeviD_2015__PNP_Main_319__bin.19	0.7818600360751548	0.7542713147694315	0.4807797003240185	0.7753526647916359	0.7577683569356952	0.7939827683569356	0.9749135128318996	0.7415938858643508	0.6336522804651392	0.7798357429124383	0.620845189339737	0.7837099842650922	0.7653901928211538	0.9537666463812453	0.710514290256967	0.936633826214247	0.9191454629187981	1.0	0.638660312395489	0.7861597230217603	0.95261627110095	0.6742768521412085	0.784864197327807	0.9515759579379046	0.7242519065554807	0.7807473533007669	0.4776616391716969	0.9241522612762271	0.9585508533583337	0.7527536088861111	0.9751643393257565	0.7699021913737616	0.883108548934467	0.4881723657735599	0.7725323059041541	0.4913049556736131	0.8287998157864439
ZellerG_2014__CCIS44093303ST-4-0__bin.45	0.8764348644948701	0.8544354420747401	0.5780149026869431	0.9738834291772162	0.8239597446892833	0.97969900028703	0.8179261292592775	0.8345177357672406	0.608260412848178	0.8446296071101806	0.6867114921675629	0.8701654303489184	0.8352774591976426	0.8065645947059401	0.8013355786560128	0.8063257842600159	0.800923599839573	0.8200136528477486	1.0	0.9703174630270571	0.8189568682289011	0.7587599173648983	0.8787905878767007	0.8128938634514604	0.9141607555068508	0.880395914986297	0.5298663523824994	0.798784864873236	0.809847050444615	0.7492815888409176	0.8191448192651923	0.8582595769236252	0.8243708435851413	0.5875506020328629	0.7950927181116341	0.5431577287560334	0.7835969076775007
QinJ_2012__DLM022__bin.52	0.843558769944239	0.8036353723844752	0.5182079169657152	0.9761453099983437	0.796484431071606	0.9833750621100867	0.7905432562248109	0.7882618837299177	0.557782393860763	0.8220795837243968	0.6546586705681002	0.8290937448241594	0.8076025506542263	0.7748121514934027	0.7661335780930822	0.7722664660740904	0.7667595097443825	0.7916588914039641	0.7610093579197261	1.0	0.7833909346877933	0.7266929829404295	0.8248699828852206	0.7822089107271022	0.8813620051896428	0.847635538011373	0.501220256169602	0.7669599182907304	0.7815020979407055	0.7040555126152487	0.7895736487605587	0.8218383205432562	0.7918517087174958	0.5265066526803952	0.7355177220780654	0.5176478220062938	0.7433655385634627
HMP_2012__SRS012273__bin.44	0.7940418100871902	0.7651419130548148	0.4877501259293629	0.7833834509583291	0.7688503422019404	0.7987834125465512	0.9667549279611305	0.7482010041056958	0.6437079591413946	0.7880629455175231	0.6315650253628242	0.794228693318323	0.7777270159154291	0.9484045613496662	0.7222898399448638	0.9405227331001117	0.923026909646574	0.9722088129151979	0.6509556993020835	0.7939493476502302	1.0	0.6870493417891468	0.7953961539822705	0.9549987697320226	0.7388457918190747	0.7937670805468126	0.4874201427390619	0.9254333110127239	0.9571461084154945	0.7651028857932235	0.9657972912842332	0.7825040086872727	0.8962228744795141	0.4973732135061182	0.7792724395213831	0.5007238228139943	0.8451153465404011
NielsenHB_2014__MH0101__bin.36	0.9539253060459206	0.9048772274023917	0.5239401375464329	0.8551070151580505	0.8017259701518111	0.8664041305448839	0.8087991888642154	0.7901906149322665	0.579246213123489	0.827029808317437	0.6656641701460776	0.9482826796346462	0.816935425142771	0.800583209792415	0.9596885351940864	0.7988263969734645	0.788379761542687	0.8105167893178927	0.7103575343923748	0.8674559445780997	0.8092265706941281	1.0	0.8346478811977368	0.8030822566683262	0.807776042694687	0.9463523768130364	0.5182451181429024	0.7878367197110016	0.801891057504769	0.7276857751707962	0.8086558495457791	0.951276494295919	0.8174456801648369	0.5817047295714287	0.7481281038317071	0.539612397302321	0.785889117316477
FengQ_2015__SID31873__bin.55	0.8395905281192018	0.8073365133753706	0.5189289751117873	0.8438170456888155	0.7847657977237344	0.8565817628617535	0.8066945808955776	0.7882879667872806	0.5787714421798691	0.8047103484065431	0.6474478385429626	0.828325075176478	0.7944529356148121	0.8070558545237402	0.7599462568156452	0.7925083707142299	0.7925776112718509	0.8141488174366777	0.7099757586959459	0.8497036305084987	0.8084463527856173	0.7202591900134359	1.0	0.805475691161521	0.7975121739686782	0.8366589653726123	0.4974703737141801	0.7875176478115292	0.808852696756215	0.7116535981630636	0.8094066212171837	0.8163815766089189	0.8018312492446807	0.5276881189174587	0.7520811266163832	0.5124433954887004	0.7592512920401795
CosteaPI_2017__SID713B026-11-0-0__bin.28	0.7890946056473873	0.7569009833203679	0.4902903429821887	0.7717188089102408	0.7791064827848139	0.7901269837568069	0.9484353717699489	0.7395471195859493	0.6330547564353929	0.7829100541439771	0.6405415452716611	0.7859323663933092	0.7753334510497024	0.9769298127254726	0.7129909730423962	0.9545469058085809	0.9451605523562986	0.9637450241235267	0.6412116123866494	0.7867090445595326	0.947719772851829	0.6766357716724443	0.7864332162277566	1.0	0.7246812634964316	0.7839937943483927	0.49077633945402926	0.9219160115917308	0.9865879688318149	0.752725522630139	0.9498830887664712	0.7742219475506945	0.8838997323063136	0.49033059975934773	0.7652152571519635	0.5081421414051225	0.839461108899302
VatanenT_2016__G78521__bin.10	0.8521526902309426	0.8218091394746511	0.5370657142576921	0.9520497087472398	0.8014441549897736	0.9631830256337133	0.797275404174032	0.8040824425246381	0.5756888254150757	0.8245080842350815	0.6667956764374593	0.8414990482700242	0.8136812221374731	0.7838669886629835	0.7784841880042037	0.7819485907380038	0.7768132474173527	0.7973037712347443	0.783800597669827	0.963521016144328	0.796978153591036	0.7397779372167538	0.8463738069425363	0.7877030300698388	1.0	0.8534310186264458	0.5104346271278124	0.775097492910121	0.7880325708176881	0.7239156200654706	0.7961453992927849	0.8334737351949971	0.7988463056052859	0.5473182942644972	0.7581579818948745	0.5284059145321585	0.754207566913445
FengQ_2015__SID530227__bin.21	0.9497273818381771	0.9022664736679874	0.5295410203111538	0.8528104679954521	0.8043148923245764	0.8659203022341252	0.8029477085734996	0.7868476273921129	0.5684575592968495	0.8284321999929997	0.6570192261008884	0.9307621001477976	0.8135402423699094	0.7902230342869982	0.8622672809655053	0.789119492452615	0.7829843135882286	0.8039439871013051	0.7060608566838025	0.8667565326176425	0.8008787969799168	0.8106705255111661	0.830528350821016	0.7970933902092312	0.7982694759114841	1.0	0.5075963591446485	0.7785554681140062	0.7968943885483436	0.712095123358448	0.8044331642336714	0.9233866187331413	0.8060728814650135	0.5708702780151997	0.7452613611600696	0.5222564304352293	0.7641028666400955
IjazUZ_2017__S34_a_WGS__bin.12	0.7819298928411623	0.7647919692306276	0.5041833494347917	0.7880150833176554	0.9137772926290217	0.7992237571232801	0.7630549390812947	0.7352740646352183	0.5480506430472033	0.9206362729829063	0.7738400324671982	0.7788708712681284	0.9054594347282066	0.7662147088410257	0.7225013847400226	0.7669252025750362	0.7615156820028038	0.76326870045133	0.6594354290635303	0.7953502083625814	0.7631659811044585	0.688919604918176	0.7663285980955526	0.7743227476921547	0.740905888271575	0.787699040636343	1.0	0.7429885285048378	0.7757625706907317	0.6798443834747567	0.76119744914352	0.7705536704207048	0.7640915503152871	0.5059696585884872	0.7041376185187431	0.6257261808837324	0.7261644573976437
LiJ_2014__MH0336__bin.3	0.8119278787607745	0.7829611996061528	0.4980534186326642	0.8062351308412654	0.7819949104862898	0.8205495531096108	0.9853289745238386	0.7681233096355448	0.6509146388402771	0.8029799535330772	0.6455729222034619	0.8139323055086545	0.7918563381747986	0.9638516958813943	0.7428549224659288	0.9445157960411472	0.9359609847937765	0.9886507216742756	0.6655459276925411	0.8147881825333344	0.9700696710584679	0.7011514090005653	0.812176415947143	0.9738050603344182	0.7532194363411221	0.8088605339810452	0.49742129839052	1.0	0.9672829753493634	0.782731284380061	0.9901533819019473	0.8029762877928651	0.9132106678905352	0.5117336678443468	0.7954071207736764	0.5104241188110391	0.8602128622026259
ZeeviD_2015__PNP_Main_448__bin.40	0.7814413698079865	0.7505320850377274	0.4869454916245338	0.7665139220997199	0.7746579571406018	0.7843930814205134	0.9429608972255535	0.7322807072646517	0.6281394394792358	0.777483483667159	0.6355551551429102	0.7788764788520133	0.7709742067214773	0.967596606668138	0.706723405873227	0.9452589535619598	0.9346290998788017	0.9633972331302525	0.6339311420659474	0.7799972669081816	0.9425988727649329	0.6704738470388796	0.7837009920406967	0.9790556175919642	0.7194493646525818	0.7778139618562873	0.4879349975989017	0.9087499989668252	1.0	0.7487832644412357	0.948861427561082	0.7667450777484723	0.8721875947937906	0.4852891057362142	0.7592067586715741	0.5047678952079698	0.8300036174894734
CosteaPI_2017__SID713A089-11-90-0__bin.48	0.8436155326629735	0.8234953711449072	0.5352514384449937	0.847642609825727	0.8109592510851075	0.8581594194557799	0.9155884742378149	0.7929726658645191	0.6505149157945878	0.8336519839766797	0.6757312011735088	0.8510848063536507	0.8234251051647503	0.9056406517470801	0.7800684859086595	0.8985710576435333	0.8971595479421436	0.9188113405276774	0.7123073206444126	0.8534009068995839	0.9150646580857406	0.7389135340308179	0.8373998375182858	0.9071757961135553	0.8026519719310831	0.844104550424875	0.5193090913471126	0.8930727446962569	0.9093674254946391	1.0	0.916759072007238	0.8386107545763228	0.9266461646151231	0.5489514642761064	0.8066947752893954	0.5332814815013096	0.8668814351926827
ZeeviD_2015__PNP_Main_381__bin.25	0.7868470406207289	0.7595787304059891	0.48309684542103276	0.7813477594940921	0.7572243217647627	0.7954822195341082	0.9725597897877043	0.7455624602438108	0.6350644514533005	0.782681537788383	0.625565078094376	0.7876043671159861	0.7717828017987505	0.9454988641483294	0.7137029703353073	0.9339926100950449	0.9168791023865381	0.9823404163956423	0.6426784477305956	0.7898589494935715	0.9532978772904639	0.6776792202450423	0.7860346232828812	0.9447908294596001	0.7285215785583679	0.7869713056792031	0.4798709245030399	0.9323679134916368	0.9510355628647956	0.756599268520637	1.0	0.7740676220072314	0.8907795740828928	0.49089337326199783	0.7752290860871045	0.49359351491035725	0.8312617197483273
VogtmannE_2016__MMRS44197125ST-27-0-0__bin.14	0.9561063270705454	0.8946983849474913	0.5345974089877424	0.853022591354608	0.8060045358526454	0.865211135904114	0.8115522080004968	0.7890300487907342	0.5801832503036909	0.8310806870566309	0.6628862575618094	0.9577929830353773	0.8204440342686945	0.8032194573398039	0.8876108613274898	0.8024997961854622	0.7902313215218578	0.8148394971394883	0.7074634707773472	0.8637649956002171	0.8114869293229209	0.8375669215242949	0.8329528795295061	0.8090648002574011	0.8012983783906108	0.9490843722555755	0.5103666891902282	0.7944011783816748	0.8074158608618353	0.7271490538508472	0.8132633797353516	1.0	0.8211622447857568	0.5741739853735144	0.7537939242088443	0.5260319761074237	0.7762782217856127
XieH_2016__YSZC12003_37880__bin.55	0.8134146417415498	0.7790250747793139	0.4972740866392594	0.8002084422066168	0.7828291521274241	0.819946472562234	0.9089430567484827	0.7556504172524355	0.6179903770643932	0.8055124937931613	0.6422489960066742	0.8155839920461874	0.7938934614881579	0.8913554093909117	0.7402227780932705	0.8938773534322615	0.8791669332469707	0.9119953776390742	0.6630557066963652	0.812073058667861	0.9068866610010095	0.7022854755160381	0.7982744846696037	0.901286492956335	0.7493895075124689	0.8084210028666111	0.49381793197474577	0.8815565307833725	0.896186127595053	0.7840052666831616	0.9131972537604808	0.8012554658398808	1.0	0.5074814700738367	0.7669729084581165	0.5074466494960641	0.8762585657205849
ZellerG_2014__CCMD45988061ST-21-0__bin.51	0.9151036660716738	0.9037537187056616	0.6009675500022884	0.8631488855325188	0.8094867041969884	0.874273193281157	0.8159666346285871	0.8184363128747311	0.6305927044716005	0.8300935969609593	0.6900183074740263	0.9113446839672296	0.8214343905899584	0.8044818984850566	0.8467781134148016	0.8039120783559889	0.7997368300608724	0.8150594992905853	0.7640297038766076	0.8729566570552428	0.8136862098951897	0.8079694722870612	0.8493450501167102	0.8083257815002975	0.8300837566936703	0.9256318366973317	0.5286685889514393	0.7986578333104489	0.8061696187468533	0.7508904297679527	0.8136152684333379	0.9057808137672205	0.8204606618151861	1.0	0.8088674538880498	0.5414840496132546	0.7898999954231315
LiuW_2016__SRR3992973__bin.26	0.7763679870603346	0.7500972596934021	0.5196942037348902	0.7771902735590976	0.7395666874350496	0.7911107882220281	0.827808933627038	0.7463369936380372	0.6061328720669572	0.7584076584050943	0.6187425913165366	0.7775766597956132	0.7514886627617391	0.8084180032997562	0.7097369921054602	0.810481824521114	0.8038095148273876	0.83058348742609	0.6657838630253423	0.7852943638302399	0.8209456412626313	0.6691428591638379	0.7795106540625963	0.8123282850640351	0.7404439403969021	0.7781440080071252	0.47376950277897467	0.7993864092251702	0.8121504177156469	0.710562667957175	0.8273942536615326	0.7657425129193294	0.7984874938770602	0.5208682461247907	1.0	0.48693021292799427	0.7588011180738573
