	LiuW_2016__SRR3993041__bin.29	LiuW_2016__SRR3992957__bin.14	ZeeviD_2015__PNP_Main_741__bin.10	ZeeviD_2015__PNP_Main_740__bin.22	XieH_2016__YSZC12003_37315__bin.39	LiSS_2016__FAT_017-22-2-0__bin.26	BackhedF_2015__SID18_B__bin.7	ZeeviD_2015__PNP_Main_247__bin.9	ZeeviD_2015__PNP_Main_287__bin.8	LiSS_2016__FAT_017-22-84-0__bin.21	LiuW_2016__SRR3993005__bin.74	LiuW_2016__SRR3992997__bin.32	SchirmerM_2016__G88877__bin.15	ZeeviD_2015__PNP_Main_288__bin.1	ZeeviD_2015__PNP_Main_188__bin.8	LiuW_2016__SRR3992958__bin.41	ZeeviD_2015__PNP_Main_456__bin.26	ZellerG_2014__CCIS20795251ST-4-0__bin.18	ZeeviD_2015__PNP_Main_428__bin.28	SchirmerM_2016__G89265__bin.19	SchirmerM_2016__G89162__bin.18	ZeeviD_2015__PNP_DietIntervention_8__bin.58	ZeeviD_2015__PNP_Main_392__bin.5	SchirmerM_2016__G88983__bin.24	BackhedF_2015__SID179_M__bin.8	ZeeviD_2015__PNP_Main_736__bin.25	ZeeviD_2015__PNP_Main_7__bin.37	LiuW_2016__SRR3992960__bin.16	SchirmerM_2016__G88710__bin.17	LiuW_2016__SRR3992983__bin.9	SchirmerM_2016__G89030__bin.5	LiuW_2016__SRR3992969__bin.30	LiuW_2016__SRR3993059__bin.61	SchirmerM_2016__G88811__bin.13	ZeeviD_2015__PNP_Main_116__bin.60	ZeeviD_2015__PNP_Main_72__bin.31	ZeeviD_2015__PNP_Main_578__bin.20	KarlssonFH_2013__S530__bin.20	ZeeviD_2015__PNP_Main_192__bin.25	LiuW_2016__SRR3993022__bin.70
LiuW_2016__SRR3992997__bin.32	0.7570062405732007	0.7937966858638341	0.6169864202873685	0.6406139167087058	0.8822498329103811	0.8122783341741163	0.9270932296054636	0.573222384119188	0.7543520123735945	0.5201179742336284	0.7347007367307796	1.0	0.6285501742597481	0.5835268841435153	0.5535864730390336	0.9093913328502032	0.7136480849353024	0.55748331024381	0.8116669526182495	0.7604088510123966	0.5955707806990364	0.629480370490821	0.7836772007815441	0.6015335113915429	0.6283273881011705	0.8570148191206861	0.820045760789124	0.8619199557500595	0.5130714016834439	0.904803730515814	0.7057436576365718	0.7561407035433242	0.5027131256898049	0.4587352660245987	0.4876116811648387	0.7225044749288749	0.6928066958764074	0.6787641257947961	0.8656842736018888	0.8567145699586949
SchirmerM_2016__G88877__bin.15	0.7066916057483595	0.7718510640952072	0.6543741111748709	0.6067354232678825	0.8561483308799681	0.7759926773284099	0.8922728350091066	0.49342269404455974	0.7062471931838028	0.4213514508121055	0.6775763454005639	0.7654951847508795	1.0	0.647836568448891	0.6261320825328709	0.8676445822210025	0.7427857027020284	0.5689829657443677	0.7524544048302189	0.7651872146403533	0.6213004603178564	0.5771539195628852	0.7945597664728924	0.5803092487712382	0.6353922369701355	0.8222575846411018	0.769863682293356	0.8139954092961752	0.4364146977370824	0.8613463985429505	0.670757341383698	0.6822083717971108	0.37328862179087346	0.48131440083830246	0.5676411516678725	0.6766766048751278	0.7342467440932112	0.6888535091439835	0.8271414448242309	0.7810566415508595
ZeeviD_2015__PNP_Main_288__bin.1	0.7638336416864184	0.831548154303211	0.7936789514652536	0.7138121459886226	0.9212425651591075	0.8229279854722356	0.9621815812953282	0.44964008934505106	0.7539281089302147	0.3195609098765508	0.7173442700174855	0.7980901663530601	0.7275352446262945	1.0	0.8758967120776051	0.9660350463054981	0.8264390953769802	0.7478068696922919	0.8101496468313766	0.877289773388939	0.6718171701154638	0.6445031867043637	0.9152036312406476	0.7443973280541184	0.7231371635660618	0.8846674821314275	0.8673859918097451	0.8392463284385018	0.36549253166784723	0.9126784339924472	0.7452168788947271	0.7193213488616036	0.25868737024872845	0.5243050235139293	0.7969948051334003	0.7843548094763193	0.937627452851748	0.9113799362396451	0.9323669171141653	0.8321689465532021
ZeeviD_2015__PNP_Main_188__bin.8	0.7352317172486832	0.8051112711156472	0.7692535555376909	0.6677525226928763	0.8837997154870798	0.7691041338259298	0.925459537299504	0.4104762969979343	0.7054801941957967	0.27351338503965356	0.6835422907134843	0.755603751096633	0.7017332918564293	0.8741187614250812	1.0	0.8997729838554647	0.7833717227711698	0.7205420775035564	0.7645166251315085	0.8161929444990091	0.6692720803347046	0.5859987487023904	0.8816859662429265	0.7185541570693073	0.7210322855754746	0.8779582877495168	0.8191639025106343	0.7918529340831798	0.3334113937987368	0.8756977382271419	0.7152048388167898	0.6718996305526331	0.21827191605820281	0.5055810320059559	0.7913478712212035	0.7300159383159212	0.9134481288207393	0.8640839138352272	0.8772207911136898	0.7720235369779415
LiuW_2016__SRR3992958__bin.41	0.6884733367345174	0.7703725161268008	0.6142576267229303	0.6099092272970963	0.8774395569237154	0.7717511846497068	0.9734156391055462	0.561345615066669	0.7783018867924528	0.4837521401518427	0.6624721131729588	0.7676994880929734	0.6014226605330059	0.5962690019542397	0.5564994682046936	1.0	0.7125489640800373	0.5299329419089289	0.8064994682046936	0.734780602009581	0.5519451602303581	0.6094509321550248	0.8079456920256646	0.5411719817373709	0.6085732537225671	0.8393740380125556	0.7881509088079138	0.8376446223820971	0.508769758573578	0.9071487556854538	0.648500056206008	0.6872384258858931	0.5010138699133563	0.43841550939937396	0.5208691826781731	0.7102655950054476	0.6963724426266364	0.6532278461857738	0.8613262672293032	0.8058017570862805
ZeeviD_2015__PNP_Main_456__bin.26	0.7054306768220943	0.7868089527387316	0.6725204863046216	0.626741249888194	0.9035014207966093	0.7834946780330395	0.9371918453843031	0.5329315196675405	0.7729573898624614	0.4527263470046305	0.6814353829958512	0.7669852278434853	0.6554867518456595	0.6494155124844332	0.616825259217977	0.9071459533098024	1.0	0.6128043704116526	0.7950151712180321	0.7788290984649893	0.5910713425667912	0.6222401111867952	0.8280044860018853	0.5938468842239973	0.6286753221733716	0.844747180767987	0.8024900062611376	0.839346777578247	0.44924212713549516	0.9042740864587419	0.6757831582278917	0.6993553092382742	0.4213683681824124	0.48196173137655585	0.581211770938689	0.7240159349392119	0.7568621380064813	0.7164406464796582	0.8989989060210126	0.8001307270488025
ZellerG_2014__CCIS20795251ST-4-0__bin.18	0.7771432180724448	0.8373834436480501	0.7515670471825203	0.777805012099895	0.9176754626194789	0.8161815238797345	0.9319483423567975	0.5700403392684253	0.8767790428120401	0.4302528486839066	0.7413535479041775	0.8209347510683448	0.687976371502131	0.8051469097895552	0.7773694724408039	0.9243942746332087	0.839645044605106	1.0	0.868414230268498	0.8601625449091354	0.6514598591755102	0.6885929146559095	0.8560843099194628	0.8193622832082492	0.6532048459914797	0.8667955688081956	0.9334208812042012	0.8695106212285046	0.4536899730663029	0.9166629743210719	0.7319432516335094	0.7704083797076228	0.35751866834220597	0.5316647702151208	0.670769726788423	0.8450704358130497	0.9232771436894357	0.8915148012779601	0.8899743861200486	0.8190323289210589
ZeeviD_2015__PNP_Main_428__bin.28	0.6501502323360546	0.7262958994724399	0.571598518639291	0.6290641340678025	0.8419707221633457	0.7312058183003948	0.9012466954709026	0.5928307731724644	0.7722687411927749	0.5114595828432343	0.6421640443942376	0.7382655735032084	0.5619690917348923	0.538776829282495	0.5094634725796872	0.8689572245449357	0.6728329858967939	0.5363952391489164	1.0	0.7116354361978409	0.516091746538251	0.6228341504885463	0.7324868692279921	0.591055935341866	0.5725115585731422	0.8009066346792132	0.7991847857733472	0.8045896560960555	0.5201852865478007	0.8582627784830028	0.6283187953462913	0.69842663654256	0.5072548243213342	0.41995819115609023	0.43650121699838124	0.7250666728778227	0.6241128722326389	0.6128279781522588	0.8157272293197619	0.7669884821875691
SchirmerM_2016__G89265__bin.19	0.7074393308549233	0.770672746075744	0.6503218472996992	0.6592570664800811	0.8638617318883204	0.7680943794940404	0.9103786943879519	0.5368660287387917	0.7052889833777372	0.4329913024980169	0.6844506041604995	0.7610705090992504	0.6288440024143354	0.6419921341878337	0.598496935306322	0.8711540753441773	0.7252988765139253	0.5846305259637158	0.7830699221748496	1.0	0.5855262904968226	0.625540310044737	0.8004860707974355	0.6460230745868142	0.6130239549734154	0.8199981033883992	0.8274910007061034	0.8009006342115413	0.4451488391583658	0.8550149358163568	0.6718906782821312	0.7386885699676679	0.40491055810359344	0.45518165822802653	0.5361330139849476	0.7678105285010746	0.7571830960646591	0.7237649278070172	0.8516016756819792	0.7898522308893955
SchirmerM_2016__G89162__bin.18	0.7762596814134425	0.8035037496267936	0.6985124431409052	0.6231063067493282	0.8827640106078435	0.8482428563901719	0.9253824268076363	0.4914443527283584	0.7291469818577776	0.42394316724916137	0.7282688491192328	0.8169295210664044	0.6997620260278544	0.6737692969669296	0.672582061504417	0.8968229157519451	0.7543766135689071	0.6068230913784928	0.7782934368359121	0.8024535028714941	1.0	0.6103725039076907	0.8202242751014244	0.6192205693812677	0.7029997014348689	0.9008781327385448	0.8113928941498797	0.84473208170147	0.42520153146349604	0.9032640193891709	0.7412511635258786	0.7307056674686946	0.384421925218216	0.48231089411475436	0.5932076432673563	0.7103593319166125	0.7700828957305186	0.7297818718277455	0.865076660988075	0.8488364741214282
ZeeviD_2015__PNP_DietIntervention_8__bin.58	0.7226123759000881	0.7935260173282557	0.6488575324696921	0.7776961069628989	0.9025426970216022	0.8096344769095173	0.9563417757304641	0.6513910830991303	0.8227129862138925	0.5566768662797466	0.73213377014285	0.8175801972294746	0.6155131126004024	0.6120433040094457	0.5576172816922489	0.9376623484609117	0.7519747892172352	0.6073428899273278	0.8893768812465701	0.8117564398915736	0.577952205943492	1.0	0.8265054130011807	0.6817662514758951	0.6172268138958642	0.8641112201287147	0.8773227678645669	0.8686669549166015	0.5544393261603445	0.9065854023581063	0.7034822809439076	0.7692040975836895	0.5190677331914256	0.429340794572032	0.5253770808042173	0.8654407729532869	0.7337842781833602	0.7093692315367602	0.8934603296027139	0.8413699632481333
ZeeviD_2015__PNP_Main_392__bin.5	0.685768280469081	0.7672856677596217	0.6442847592764458	0.6201230247837148	0.8816217036875601	0.7691687501377418	0.9529633447852821	0.512271869100063	0.7225489931998442	0.4251309464631599	0.6574944964529976	0.7493957729820532	0.6238757214605275	0.6398831460454045	0.6177024435993564	0.9151994622563195	0.7367223102408827	0.5559219145242217	0.770085803909661	0.7648038680324115	0.571814860433966	0.6085153768735935	1.0	0.5795632914027127	0.6414442188881243	0.8421804330844596	0.7854883892911627	0.8106847171580883	0.43855984602312104	0.8809207513719075	0.6622089364380114	0.6738502545467012	0.4113537133943723	0.44767283831203336	0.6016435954384839	0.7304786310554322	0.7707781856293143	0.6880645880114503	0.8682056600215979	0.7845088926055347
SchirmerM_2016__G88983__bin.24	0.6315013195554399	0.6954919525703454	0.6001256365461101	0.7422495632457347	0.7601791621752221	0.6542222057019663	0.7824309556555031	0.4752666988811657	0.6438939895178977	0.37884473850499945	0.6182938705720552	0.6985220979072966	0.5533211909452478	0.6320246812623127	0.6113236442032487	0.7444151209902241	0.6416407092145857	0.6461294279448389	0.7545953982827194	0.7495327658625432	0.5242210905846931	0.6095476340928521	0.7037966026093744	1.0	0.5487707690592127	0.7146979890718507	0.7762204958554808	0.7011210645652901	0.38586923391443334	0.7496085938371185	0.6160532282645058	0.6766204512507898	0.3306003047987213	0.4212147344162361	0.5244946660223767	0.7713756830093298	0.7757803962383377	0.6912998550347544	0.7393547188045942	0.6915258521354496
BackhedF_2015__SID179_M__bin.8	0.691072749944917	0.7618618160912097	0.6603383641232629	0.6009362939470207	0.8853324214681083	0.8066800971989364	0.9316551222528546	0.49205974401963565	0.715900018084625	0.44052724973919444	0.6661120188522344	0.7750880737031389	0.6435828406128555	0.6522208156402787	0.6516451085827735	0.8892778706578144	0.7215868034359209	0.5471894202574651	0.776451922932647	0.75555273010711	0.6322211157344925	0.5862214110903765	0.8274655701118798	0.5829559122113863	1.0	0.8728998340794887	0.784287540798993	0.8081134419305851	0.4342671264952392	0.8827547701159865	0.6898431533899985	0.6858511106249936	0.40747897958490653	0.45530136171698116	0.585553306603889	0.689804457030852	0.7448133058615507	0.6835403851788207	0.8640667978131029	0.7938984528563836
ZeeviD_2015__PNP_Main_736__bin.25	0.6722524932902494	0.7387584797003862	0.6059973021356696	0.6017449540720715	0.8553101287210838	0.7573748607080917	0.9102800919396415	0.5197516624262346	0.7158886335009956	0.4584559614143959	0.648893344988703	0.7477429823409978	0.5890733701799414	0.5643557941244648	0.5612149885075448	0.8675192215851489	0.6857848243735006	0.5135750612325832	0.7682651838653191	0.7148240104339764	0.573031969413033	0.5804776281136454	0.7684137619009052	0.5369900659384853	0.6173953600084902	1.0	0.7619098421777295	0.7897006376008557	0.462182700713007	0.8623307201845496	0.6432764249666956	0.6687285127394494	0.45865927872625056	0.42360826786497274	0.5009280541583697	0.6611772854346047	0.6712118884771031	0.6326536539863319	0.8248019192260536	0.7742920898952972
ZeeviD_2015__PNP_Main_7__bin.37	0.714273185650725	0.7886252522931814	0.6373117219673556	0.6993035843542407	0.8814740839009158	0.7739947182098239	0.9226457371407678	0.5962858243965344	0.7984242329916722	0.48767438183538503	0.6995364228594297	0.7911203917121844	0.6098398663988716	0.6118230081499653	0.5789841323955561	0.9006860398184724	0.7203461326574223	0.611512350940124	0.8476507397717812	0.7976089894191266	0.5706692655643585	0.6516519799301855	0.7924470153438722	0.6448656947975108	0.6133590011536931	0.8424498563442008	1.0	0.8399158075728717	0.4928900878733754	0.8868213406062941	0.6618592000237162	0.7562569944192872	0.48465798061696647	0.4492640573931475	0.4999598554301398	0.7937693157141904	0.7155862218895369	0.6877190967101217	0.8482343800566717	0.7990875448075161
LiuW_2016__SRR3992960__bin.16	0.7102366852470939	0.7807802374055095	0.6054051300249281	0.6077972209583472	0.8689028764234697	0.778301480754062	0.9343021155218887	0.5958039738574032	0.777019062358912	0.5160797113797359	0.6943042470300889	0.7883945234293156	0.6113587135059738	0.5612741265940198	0.5306553626462557	0.9076032185773822	0.7143568203284982	0.5401007547529998	0.8091263685717314	0.7319435197173292	0.5633060863342803	0.6117610063997948	0.7754514669051145	0.5522673332900004	0.5992167292943595	0.8278947667374632	0.796357229062763	1.0	0.5207637592075006	0.8955695665133034	0.6604958333113741	0.7031283396312373	0.5139189242207844	0.45897461572830534	0.4654195001379039	0.6913107662830538	0.6587660324258613	0.6255654498916972	0.8365712933862931	0.8137828941782304
SchirmerM_2016__G88710__bin.17	0.6758279189619524	0.7479092553677115	0.4997777231892893	0.6333616110543678	0.8489273527776645	0.7706013806025442	0.9599394531891003	0.7985824010470381	0.859544924281678	0.749455745035072	0.6621442203553843	0.7970498347593195	0.5566785976769836	0.4151404819279505	0.3794717668669313	0.9362428555658213	0.6493595742628316	0.47861915876929256	0.88844588230965	0.6909318022919871	0.481560969982188	0.6631526708522998	0.7124633143809616	0.5162112892751191	0.5468894672616591	0.8229194741338415	0.7936943002656381	0.8844468887710927	1.0	0.9125651539577704	0.6123462585392585	0.7298188071045039	0.766355744338903	0.3999391349404229	0.260491515191899	0.7039392224588091	0.5277378585643205	0.511719010286394	0.8227623388493123	0.8210507576804843
LiuW_2016__SRR3992983__bin.9	0.7140016701793455	0.7837885834035597	0.6058354955056051	0.5772457947270052	0.8814957093386776	0.773175372644467	0.9471387692423345	0.5593602766418392	0.7632332841794359	0.4971839556013381	0.6645968281845216	0.7699036514609167	0.6018071275148701	0.5678173980828346	0.5459182200442222	0.9143659937104075	0.7159442205856958	0.5296816363617546	0.802911210847341	0.7269055215606208	0.5603320965871361	0.5939399617917875	0.7838713842060737	0.5492830921306008	0.6089154674622806	0.8409919536141188	0.7821924889866761	0.833114437790722	0.4998482893190778	1.0	0.6522262793404916	0.7008564980381112	0.5520383977826817	0.4374889349256509	0.48819026317036646	0.6826158080895295	0.6734679536380875	0.632988166566888	0.851210771077026	0.8070953750849117
SchirmerM_2016__G89030__bin.5	0.6868682792849292	0.7225575289448541	0.6053480529375035	0.604212759467561	0.8039649098570145	0.7565055393430481	0.8491981476934735	0.47905828090580005	0.7007263826472445	0.43604912401166207	0.6677365325812128	0.7539422381832022	0.5883747316501354	0.5820800080975149	0.5597742270600619	0.8206550916886259	0.6717312609896066	0.5309965893322081	0.7379660601965425	0.7171532584632366	0.5773049364064679	0.5786235182197504	0.739796207983028	0.5667467071360034	0.597415360794213	0.7876344655947947	0.732912636431841	0.7714086598270934	0.4210953940596795	0.8188557199299401	1.0	0.6794553600555884	0.395993781874561	0.4223900389624512	0.503817937226478	0.661230480304368	0.6751261988117717	0.6604125218766265	0.8055974071538534	0.7820202342124106
LiuW_2016__SRR3992969__bin.30	0.728456542465542	0.7721441640535015	0.5981328498288813	0.6403118162830044	0.8577076433015712	0.7807097430188533	0.9092533603743118	0.6036942073153929	0.7536207723212072	0.5139126936451863	0.7162846577350609	0.8136535356263054	0.602769725493654	0.5659378737193653	0.5297032840460064	0.8759995701366194	0.7002157583506473	0.5629646520035492	0.8262718169443327	0.7941829289127212	0.573229017982618	0.6372800394592539	0.758274181192926	0.6269915625533885	0.5982761376224146	0.8247507619052867	0.8435324849961147	0.8271701211884069	0.5055269133053738	0.8863066469002993	0.6843948570704259	1.0	0.5110441822400291	0.4458482361823723	0.4584940728453098	0.7539783029214177	0.6830115787559313	0.6686545551740671	0.8328816553046795	0.8319068849784793
