	WenC_2017__RA009__bin.40	LiJ_2017__H2MX14928__bin.10	LiuW_2016__SRR3993051__bin.63	FengQ_2015__SID31275__bin.9	ZeeviD_2015__PNP_Main_456__bin.28	FengQ_2015__SID31071__bin.55	NielsenHB_2014__MH0006__bin.64	NielsenHB_2014__MH0102__bin.35	LiuW_2016__SRR3993008__bin.46	LiJ_2014__MH0368__bin.53	LiuW_2016__SRR3993056__bin.53	LiJ_2014__MH0397__bin.67	VogtmannE_2016__MMRS20257302ST-27-0-0__bin.48	Bengtsson-PalmeJ_2015__TRAVELRES14__bin.52	FengQ_2015__SID530451__bin.74	CM_madagascar__A41_01_1FE__bin.16	XieH_2016__YSZC12003_37543__bin.35	ZeeviD_2015__PNP_Main_172__bin.22	SchirmerM_2016__G88798__bin.3	LeChatelierE_2013__MH0006__bin.72	LiuW_2016__SRR3993014__bin.71	Bengtsson-PalmeJ_2015__TRAVELRES13__bin.15	CosteaPI_2017__SID713A004-11-0-0__bin.50	LiuW_2016__SRR3993041__bin.8	CM_madagascar__A34_02_1FE__bin.7	LiuW_2016__SRR3993055__bin.42	ZeeviD_2015__PNP_Main_228__bin.15	QinJ_2012__T2D-040__bin.3	CosteaPI_2017__SID713B051-11-90-0__bin.34	QinJ_2012__DLM010__bin.5	LeChatelierE_2013__MH0102__bin.17	BackhedF_2015__SID587_M__bin.13	LiuW_2016__SRR3992993__bin.63	LiuW_2016__SRR3993000__bin.39	CosteaPI_2017__SID713B051-11-0-0__bin.11	FengQ_2015__SID31300__bin.38
LiuW_2016__SRR3993056__bin.53	0.8951339296305962	0.8523085849119681	0.8610578488867416	0.8542885736532086	0.905440439652402	0.6450212341929821	0.8783439270639442	0.667801888969651	0.9501454795649201	0.7610317509959257	1.0	0.8796197041232511	0.83576230644963	0.9216669650309831	0.8952514779817918	0.9177803204648444	0.9260588518222151	0.6987650952573015	0.8244291355990329	0.825530746982027	0.9168733648377293	0.6249749266131623	0.8333196732802892	0.7536833614083371	0.6956651619039813	0.8576257605594008	0.9045081410321393	0.7457456124269097	0.8807401879479508	0.8900399880079113	0.7353760145285448	0.896633479927271	0.6677781636143637	0.8850738397762052	0.8625919087911069	0.8398290480309033
LiJ_2014__MH0397__bin.67	0.8111617096199791	0.6943847293367716	0.7094345990719357	0.7744078228730753	0.8344003079138174	0.5295780982165272	0.8217021881499733	0.6278303714085727	0.7788739864364961	0.6596662826056957	0.6780521624627786	1.0	0.761198453115466	0.8336828953209403	0.8193097044393125	0.8031857940668399	0.808339027743833	0.6089718970450582	0.7256250135086381	0.7790996846044754	0.81490962928972	0.5615370419324751	0.7262676090292568	0.641696884450851	0.600427787393157	0.7238697218633774	0.7693713869588855	0.6712749826673783	0.7853926316822036	0.7795826703709431	0.6751426096527324	0.8759071570011322	0.5378491255546854	0.7992275552939729	0.7794172415111719	0.7165305827252368
VogtmannE_2016__MMRS20257302ST-27-0-0__bin.48	0.8630512596832614	0.7633038643970648	0.7838109327784872	0.8409539144048589	0.8776556655974455	0.5770938161707682	0.8569147756813985	0.6883957712673514	0.8345637606635691	0.7168668108001344	0.7503434707635943	0.8865578275026408	1.0	0.8733965313083646	0.8712359816002301	0.8553457992968895	0.8680820534468586	0.6617953040115643	0.7755555318883195	0.8134535004971734	0.8713144062143277	0.6179593334488724	0.797998526391819	0.70956363963793	0.6468965637432359	0.7909335336872446	0.8322516868553569	0.7103556314198051	0.8759477517793189	0.8272475187323484	0.7381421499381801	0.8777118214939599	0.5937043430776723	0.8437360517951007	0.866786595006579	0.7770286559667092
Bengtsson-PalmeJ_2015__TRAVELRES14__bin.52	0.7660059007207645	0.690748233305421	0.6991477606216887	0.730313974691073	0.7830714268944522	0.5101462658767736	0.7781716374108827	0.5871095859321809	0.7517189566523974	0.6254591840727495	0.6688330033416549	0.7848314694672917	0.7059562845806497	1.0	0.7882772086616946	0.7867405952371636	0.7967283868493751	0.5948947809142204	0.7042760660818118	0.7386344605222999	0.7822473607187297	0.6535333891580125	0.695720803562345	0.6215873251891909	0.5847524279822509	0.7113487138150429	0.7698636730030286	0.6317406343666117	0.7495785758446092	0.75738450943411	0.6344370446310484	0.8001929081788373	0.5231681548900071	0.7680288931844328	0.7360984809948271	0.6892401843779592
FengQ_2015__SID530451__bin.74	0.8117139493217302	0.6897490657793703	0.7098045559252624	0.7585814179677501	0.8034252367545431	0.5326472485282826	0.8037274635270029	0.620000204760686	0.7778104939851549	0.6649427181981059	0.6799258766316867	0.8072284617353468	0.7370127463527003	0.8249959559764525	1.0	0.8066186844125928	0.8119031481955464	0.6140089070898388	0.7176931661121064	0.7628248784233427	0.8054253391348861	0.5655019196314308	0.7232716662400819	0.6409541847965191	0.5859403122600461	0.7227347837215254	0.7840782185820323	0.6772205784489378	0.7861221397491681	0.7798630151011006	0.6748461735346813	0.8230699769644229	0.536039314051702	0.792792014333248	0.7661796775019196	0.7290254415152291
CM_madagascar__A41_01_1FE__bin.16	0.8160327544894189	0.6969801066406418	0.7062660480894428	0.7333761417257204	0.7855679880622041	0.5170448614149105	0.7728970276085808	0.5890272945986167	0.7852985136829055	0.6714532761367894	0.6886870933101569	0.781863726887312	0.7149037944096609	0.81352534799015	0.7969571244413262	1.0	0.8256160888342927	0.6171424548387645	0.7017161390876229	0.7271349370700447	0.8054269550447142	0.5416645424316947	0.720415476083542	0.6258578874665282	0.5932470367933682	0.7167484395976821	0.7833895345214483	0.6743576111136736	0.7596134782506662	0.8137644761555636	0.642770034772715	0.7912309961893248	0.5278687489834019	0.773536725797276	0.7438035054327815	0.7034118855195151
XieH_2016__YSZC12003_37543__bin.35	0.7945982873418821	0.6975822121120315	0.7209328571903106	0.7357498272093886	0.7936669989742621	0.5183254098449227	0.7662350136411534	0.5896952361818537	0.7814621987770387	0.6513499679231789	0.6873316367102908	0.7783109462602189	0.7176475343670221	0.8148813237661829	0.7934424812371608	0.8166250381700163	1.0	0.6057332465144721	0.7045514667891842	0.7237487338360236	0.8209300957422072	0.5470500730583118	0.717224112324503	0.6285728235886899	0.5928236767360804	0.7195621383853693	0.7777046283070842	0.6574215518617963	0.7601758362085077	0.7870195130326343	0.6430960395631469	0.7951081547163332	0.5264236565655029	0.7734051736730742	0.7531385458534455	0.6971759990939248
ZeeviD_2015__PNP_Main_172__bin.22	0.8009536365185173	0.7005052489241761	0.7102028466136069	0.7336095066984044	0.7873284150253645	0.5010090467558139	0.7946317100265657	0.6223080218007844	0.796782014191685	0.6382184453209521	0.6964701367842822	0.7874090312774935	0.7347128744692092	0.8170860234528801	0.8058040476882752	0.819735073497837	0.8134389442065668	1.0	0.7223329053506081	0.7652637468176734	0.7919068807046076	0.6313305927390555	0.7295545092163187	0.6382920748312298	0.5892360105274076	0.7264308981671627	0.7971910073108192	0.7541940605170081	0.7832610563846191	0.7927211048511098	0.6725550568693914	0.7988742746552715	0.5140919895929793	0.7944178082375836	0.7719452217941201	0.7049477418581617
SchirmerM_2016__G88798__bin.3	0.8633937472569404	0.7809247447729162	0.8107601838208124	0.8303226918960279	0.8860918269518393	0.5858230133964369	0.8613998917104174	0.6703602765255433	0.8640623876696675	0.7179916052950288	0.768659969202322	0.8776574057455818	0.805409049570386	0.904857496640459	0.8810554061588317	0.871884977761422	0.8850461336747925	0.675689290341263	1.0	0.8193836341963822	0.8811152318799705	0.6377547557677776	0.8127007492291782	0.7112705123042404	0.6671181246295456	0.8243863716001771	0.8511586331783395	0.7172329749320173	0.8577947635903678	0.8623254308080344	0.7304811043727575	0.8918144839579089	0.6075030503576724	0.858246724290399	0.8415709329444159	0.8150751768000881
LeChatelierE_2013__MH0006__bin.72	0.7991307084980599	0.693844135613409	0.7164451781193579	0.7737458943168313	0.8178176589311855	0.5082547370171882	0.9961498461458668	0.6365393953322418	0.7743016649869843	0.652347337442668	0.6845382185113216	0.8380874156172006	0.751311180603559	0.8440153380185591	0.8328614722602026	0.8035191953263398	0.8085828339743549	0.6366551995185408	0.7287369653222352	1.0	0.805806216225642	0.597321122773005	0.7351567201750566	0.6507582715040325	0.5909085218467504	0.7252319884249468	0.7720852891125286	0.6878017503869828	0.789409863655102	0.7812280072648125	0.6916693419371224	0.8472922835065329	0.5327721376022005	0.7794153811209666	0.778535895273669	0.7218785853467911
LiuW_2016__SRR3993014__bin.71	0.8323592329195878	0.7249528304863351	0.7590276244023617	0.7739737870020382	0.8244061479177053	0.5445425345962353	0.8122945733499084	0.6250476953722343	0.8075353429544417	0.6922566273955487	0.7153329841632433	0.8247839247138804	0.7571753401779084	0.841006451232928	0.827385031540997	0.837417150982409	0.8629334915115909	0.6198715643030376	0.7373109275514131	0.7581673197830098	1.0	0.5699903031679824	0.7491902829750133	0.6598851945571534	0.6119357274622276	0.7445938583925976	0.796821710807235	0.6870678757206892	0.7779467536647083	0.811019892177959	0.675833853933317	0.8273307629366466	0.5508246514083545	0.7994421692297013	0.7685435610721625	0.7317502886963545
Bengtsson-PalmeJ_2015__TRAVELRES13__bin.15	0.787895790403297	0.6848560494554018	0.7238616426258463	0.7625899322931999	0.8192658227848101	0.4814607006181925	0.791036797173977	0.6559152193111569	0.771562555195761	0.6048960847806888	0.6823968207241684	0.7953982926111275	0.7515484250809538	0.9833282307918751	0.8130026493965263	0.788173093906388	0.8047736237856933	0.6916078893141007	0.7468737120989108	0.7865345893435384	0.7977062113629674	1.0	0.7463715042684722	0.6466022961436562	0.5945822784810126	0.7473394171327642	0.7832075360612305	0.7365622608183692	0.788375036797174	0.7741448336767737	0.7077615543126288	0.8194130114807183	0.5239982337356491	0.7770450397409479	0.7826240800706505	0.7233129231675007
CosteaPI_2017__SID713A004-11-0-0__bin.50	0.8708354142628343	0.7604427397907344	0.7967746617823254	0.8303408131985465	0.8703960203607163	0.569823036935166	0.8534048106989709	0.6707483227503205	0.8401245851467147	0.7254565538823379	0.7604210899232168	0.8597477298391759	0.8110867003387712	0.8748504806024567	0.8690153492640276	0.8760771424143047	0.8817991039907103	0.667926951378826	0.7954121962560491	0.8090176618635123	0.8762655946701963	0.623768110237189	1.0	0.704695807060317	0.6583739473366973	0.8056515995069735	0.8384590214751925	0.7232276016129151	0.8454056766936716	0.848975444621853	0.7326138032666698	0.8713141715604388	0.5914448580334539	0.8508363491434772	0.8298236765903427	0.784356986633667
LiuW_2016__SRR3993041__bin.8	0.8901986980722447	0.814771135379023	0.8417319323520955	0.8503718522829073	0.9186091421888065	0.615037764857592	0.8825166012144668	0.6945250282210603	0.8774738262937067	0.7506675780046175	0.8021541549951707	0.8859938031314903	0.8411683719819821	0.9116484255603896	0.8982130774700386	0.8876902231458031	0.9013568490662516	0.6815803564203701	0.8119378384877299	0.8352647614653258	0.9001987382445725	0.6302774243569415	0.8219172186057563	1.0	0.6990731096193786	0.8615041782090372	0.8804035367717402	0.7356528835409956	0.869198900655555	0.8709578747231697	0.7637746607877335	0.8995272864797735	0.638330254411352	0.8880500524248878	0.8588694473951975	0.8280509591717155
CM_madagascar__A34_02_1FE__bin.7	0.8363188824750115	0.7584735299181702	0.7595960843127838	0.7727671249014508	0.8375314904260043	0.5567524308796477	0.7978076773205499	0.6170260124511785	0.7996852090148707	0.6841119473316961	0.7307081494503901	0.8181563828148363	0.7568350082917237	0.8463929869235439	0.8103647678770469	0.8304166930974799	0.8389604534621344	0.6209572183305996	0.7515631938088463	0.7485132667578908	0.8238546773477359	0.5719805439008255	0.7578335266558527	0.689917853032596	1.0	0.7665885447345289	0.7860367146650235	0.6997869298873595	0.7878729010158494	0.8203335266558527	0.676508368750623	0.8183461182952578	0.5774296336236192	0.7904419760582142	0.7696492329022845	0.7527367219146179
LiuW_2016__SRR3993055__bin.42	0.876445357755705	0.8056866682837097	0.836309044041322	0.8554689952086312	0.9366495772336412	0.6070555303624938	0.8651873233870121	0.6745133428648479	0.8708836336664342	0.7287425381248026	0.7987363963744087	0.8745767188991653	0.8204806032675317	0.9129448312123454	0.8862741671349563	0.889588603161068	0.9029136403605905	0.678779423780275	0.823484687556653	0.8145507759044518	0.8888453659915763	0.6374544327819819	0.8222623637252051	0.7538659632027295	0.679710981178523	1.0	0.8704914254033442	0.7292954463164312	0.8724268551676828	0.8737350530234436	0.7415237065036767	0.8818333250472433	0.6259920081916789	0.8588612702626289	0.857854886960155	0.8244584286861425
ZeeviD_2015__PNP_Main_228__bin.15	0.8397674581519556	0.7521647833531818	0.7707058812053798	0.7869095007497489	0.8382129818721286	0.5667276456468013	0.812398744004448	0.6242623331686931	0.8393360532973431	0.7138327106856278	0.7437459597361381	0.8206916488355616	0.7622360693475545	0.8723329824751199	0.8488970135078934	0.85843358803807	0.8615868781984036	0.6576627345126544	0.7506573049300752	0.7656194716554152	0.839797164344411	0.589813347568659	0.7555295638687571	0.6801818018978266	0.6153345138958475	0.7685479701803033	1.0	0.6903510739897013	0.8163035564963009	0.8203041382056219	0.6827263368008293	0.8279235548824122	0.5640500979417599	0.8249023907721038	0.8059290013132797	0.7473843032479066
QinJ_2012__T2D-040__bin.3	0.8219094344341775	0.6439196611140716	0.6645965370397504	0.7094364873529063	0.7419317207196193	0.4626345413159548	0.7363358845592812	0.5843094471265344	0.7388724894098148	0.6435892865308895	0.6453629500770407	0.7536082224074228	0.6847181223524537	0.7533702407161476	0.7716617001598677	0.7777148344720679	0.7665306282436671	0.6548248221436831	0.6657215838194849	0.7178143761473283	0.7621037021551809	0.5837788879442208	0.6858762999166598	0.598159981558752	0.5765479775755918	0.6776589321061567	0.7265595033555419	1.0	0.7192674643564089	0.7792019867271545	0.6366990166223212	0.764497051360182	0.4850682820801653	0.736794582603445	0.7111266239917275	0.6668223657993245
CosteaPI_2017__SID713B051-11-90-0__bin.34	0.853830914200092	0.7502202041271764	0.7762475577153424	0.8254357400179443	0.8740637339515142	0.5689514457869735	0.850315390606142	0.6621790872117649	0.8357081373053573	0.6989042168976495	0.7439037386880661	0.8605727584495079	0.8240808128652041	0.87245376168767	0.8742636711011117	0.8550241609699001	0.8650779481620812	0.6637494363958483	0.7770901174573824	0.8040943849086164	0.8422090550123196	0.6098561272310754	0.7825130141322317	0.6897936411788549	0.6335507289280363	0.7912109632962759	0.8385104454636128	0.7020144009400234	1.0	0.8235142483683945	0.7142761500940479	0.8637831387855298	0.5758057831478943	0.8285600426289685	0.9264399801429164	0.775096211213787
QinJ_2012__DLM010__bin.5	0.8607107621706415	0.7287378116015969	0.7483522870489632	0.7606478766612472	0.820651999733213	0.5424776024509758	0.7975653952995247	0.6156244505097105	0.8165129032230123	0.7193036859050705	0.7148804785535293	0.8123027790024765	0.7400857876150194	0.8382945900271898	0.8247564485798355	0.8710426954496358	0.8516902429580789	0.63881196626357	0.7428723259582894	0.7567235956652308	0.834942428576007	0.5694711640488913	0.7472682482747629	0.6572826357170637	0.6272933505070253	0.7535256163169707	0.8012843888888408	0.7232037135365823	0.7831160203000661	1.0	0.6733682466289989	0.82828011596573	0.5536332839315397	0.801054415021841	0.7687346413403795	0.7441222404218699
LeChatelierE_2013__MH0102__bin.17	0.8410431073585701	0.7311030295313656	0.7678340747342761	0.8171941356379099	0.8515914257445177	0.5429378576032723	0.8528620198467329	0.8898142916636825	0.8224637854154896	0.6985408062304205	0.7235203149163504	0.8617248779142097	0.8089169710522057	0.8601736390186451	0.8742377098536032	0.8427789670255631	0.8524901257065856	0.6638925804201183	0.7708490168148142	0.8206828315945558	0.8522800400011672	0.6377549477570964	0.7899031536729189	0.706053492276963	0.6336810888381359	0.7833586656374589	0.8169129603251023	0.723872579836547	0.8320290512455271	0.8248405125879005	1.0	0.8841828276156599	0.5631108599985676	0.834256171930746	0.8249100106369152	0.7649910209581712
BackhedF_2015__SID587_M__bin.13	0.7979647282124139	0.6862197633984412	0.7086707788498724	0.7618070197297415	0.8126200443041355	0.5186581413298684	0.8079396311656454	0.6194290138689096	0.7646775652466582	0.6519738641199609	0.6726756914632824	0.8524731351567393	0.7334413698359712	0.8272595837223564	0.8130383284169443	0.7910626358209777	0.803691256163016	0.601309302088508	0.7176032077617998	0.7665837110295938	0.7955565605880897	0.5630140566115589	0.7163463327729244	0.6340685532871306	0.5844994587387399	0.710348769662185	0.7553859136150265	0.6627554000721682	0.7672317682333847	0.773649233577292	0.6742044106724746	1.0	0.5319489774288391	0.8023251580499061	0.7548644743293296	0.7095817806120055
LiuW_2016__SRR3992993__bin.63	0.9096620953997993	0.890629314917369	0.8916611871262465	0.8908729808393832	0.9161605595982125	0.6943002656311689	0.900482599781195	0.6782465658996252	0.9128735416241428	0.7751055355953536	0.8746773192228399	0.9139195393937168	0.8661807944639103	0.9443071518420084	0.9244762771802273	0.9214216246796146	0.9290162323880744	0.6755930793227923	0.8534600207786998	0.8415747740086859	0.924762319784331	0.6285952200515159	0.8489603234188378	0.7855831702419638	0.7200638757854695	0.8803974650268774	0.8985064338397583	0.7341844925357006	0.8929409629253471	0.9028465123637501	0.7496668133370719	0.9287414902325279	1.0	0.9124271739061343	0.8793578237596169	0.8590382046977377
LiuW_2016__SRR3993000__bin.39	0.8327635100069356	0.7237214548194046	0.7395844108908493	0.7813598153868447	0.8250081512452091	0.5438750866956401	0.8114498042609952	0.6322961283003814	0.8245825842262602	0.6952634609030488	0.7164449135138697	0.839277522510313	0.7607335640561295	0.8567166042283466	0.8449792476062401	0.834451374275936	0.8434952190273415	0.645180115239184	0.7451342412969362	0.7608653807122552	0.8294523803600166	0.5760697772778638	0.7547564207151185	0.6754167610552491	0.6091575038813895	0.7464842708247401	0.8120704773901699	0.6891859273934653	0.7940692107281299	0.8073119833998309	0.6863750026734339	0.865691048819739	0.5638789189812057	1.0	0.7778190977891902	0.74035305039892
CosteaPI_2017__SID713B051-11-0-0__bin.11	0.8620065139782221	0.7544233936783108	0.7839142375887846	0.8314582665662987	0.8865378093953329	0.5661808821446938	0.8526133238430981	0.6706807628956646	0.8400092604324267	0.7027163624574244	0.7451783331966938	0.8734874937580587	0.8340454115209468	0.876288448495599	0.8715031153808889	0.8563077146668853	0.8766010113808292	0.6690676402853033	0.7797666072905876	0.8110899733925604	0.8509899532692866	0.6192038450358865	0.785593971961572	0.697128893294478	0.6330003987389415	0.7957250154651084	0.8467193474096875	0.709885744523861	0.9475523205115783	0.8268131442242478	0.7243027658321719	0.8692266700453891	0.5799690511503804	0.83009947977611	1.0	0.7806824025698166
FengQ_2015__SID31300__bin.38	0.8764457803043243	0.7794742399133755	0.8039192770374277	0.8300769251515578	0.8946601898106389	0.6055191124190018	0.8529661783053292	0.6599995205288567	0.8598181206129639	0.7204068911990075	0.7778969796314665	0.8609893287703663	0.8016612676218131	0.8797476383548946	0.8891138074703602	0.8682757918016428	0.8700533311757132	0.6551139093579782	0.8097443519797664	0.8063635809701899	0.868750767903003	0.613596702836771	0.7961638312940826	0.7206416322795957	0.6637898398066933	0.8199630807219637	0.8419048789185528	0.7137202665459997	0.8499979522586587	0.8581269859345142	0.7201886319389713	0.8760781857611055	0.60747445567539	0.8471625796746189	0.8370487352450248	1.0
