	WenC_2017__RA009__bin.40	LiJ_2017__H2MX14928__bin.10	LiuW_2016__SRR3993051__bin.63	FengQ_2015__SID31275__bin.9	ZeeviD_2015__PNP_Main_456__bin.28	FengQ_2015__SID31071__bin.55	NielsenHB_2014__MH0006__bin.64	NielsenHB_2014__MH0102__bin.35	LiuW_2016__SRR3993008__bin.46	LiJ_2014__MH0368__bin.53	LiuW_2016__SRR3993056__bin.53	LiJ_2014__MH0397__bin.67	VogtmannE_2016__MMRS20257302ST-27-0-0__bin.48	Bengtsson-PalmeJ_2015__TRAVELRES14__bin.52	FengQ_2015__SID530451__bin.74	CM_madagascar__A41_01_1FE__bin.16	XieH_2016__YSZC12003_37543__bin.35	ZeeviD_2015__PNP_Main_172__bin.22	SchirmerM_2016__G88798__bin.3	LeChatelierE_2013__MH0006__bin.72	LiuW_2016__SRR3993014__bin.71	Bengtsson-PalmeJ_2015__TRAVELRES13__bin.15	CosteaPI_2017__SID713A004-11-0-0__bin.50	LiuW_2016__SRR3993041__bin.8	CM_madagascar__A34_02_1FE__bin.7	LiuW_2016__SRR3993055__bin.42	ZeeviD_2015__PNP_Main_228__bin.15	QinJ_2012__T2D-040__bin.3	CosteaPI_2017__SID713B051-11-90-0__bin.34	QinJ_2012__DLM010__bin.5	LeChatelierE_2013__MH0102__bin.17	BackhedF_2015__SID587_M__bin.13	LiuW_2016__SRR3992993__bin.63	LiuW_2016__SRR3993000__bin.39	CosteaPI_2017__SID713B051-11-0-0__bin.11	FengQ_2015__SID31300__bin.38
LiuW_2016__SRR3993056__bin.53	0.9559255118440361	0.9608364638940591	0.9636303291418266	0.9623107870476152	0.9629690505541362	0.9602533965096954	0.9608990642983343	0.9612103908351878	0.9987611358732602	0.9551522769269138	1.0	0.9615632647256428	0.9583210750157423	0.9608016928735617	0.9602889608707855	0.95459307022311	0.958658528916496	0.9580075299078091	0.9613375192125315	0.9607836221328249	0.9605114817574525	0.9609939510858452	0.9601303966901292	0.9650172992556598	0.9550966941828469	0.963698550469502	0.96182564005959	0.9554094027086962	0.9607654547435933	0.9550892417375437	0.9617640761521518	0.9609810103935575	0.9619478501847497	0.9612365885858516	0.9604444513900827	0.9608638146785574
LiJ_2014__MH0397__bin.67	0.9546283258213479	0.9573763406875861	0.9652485402558931	0.9687245554909687	0.9667619281508895	0.9657859107837328	0.9667849828039458	0.9669528235120429	0.961724625213729	0.9538760105099334	0.9615632647256428	1.0	0.9643982585457777	0.967728474057588	0.9664399125181176	0.9526547603214517	0.9567719771673273	0.9574269711543055	0.9675247084647471	0.9668834636587174	0.9592729646810996	0.9687013317700284	0.9642059996428785	0.9664187563721064	0.9537966840884704	0.9678691499165966	0.9581962457171938	0.9533269060847716	0.9656304592995902	0.9538226451329807	0.9671243806578079	0.9692068160604218	0.9647231749142577	0.9636640878369243	0.9656778700654606	0.9667285039892615
VogtmannE_2016__MMRS20257302ST-27-0-0__bin.48	0.9532327491914341	0.955780280832604	0.9634834392666054	0.964336783448657	0.9659654905750504	0.9619533760034896	0.9645886413838688	0.965524710197721	0.9594034595171526	0.9527537519853918	0.9583210750157423	0.9643982585457777	1.0	0.9644925383392567	0.9642594598078672	0.951834572908348	0.9572273360480666	0.9571056342973514	0.9645141718600192	0.9650212190083751	0.9581182928624806	0.9656382074492462	0.9617358081251729	0.9654383822395667	0.9529761726584249	0.9651496437170939	0.9576840836592669	0.9511948620862143	0.9738347962281961	0.9526809911126171	0.9653434892219386	0.9643019850309145	0.9620450716812269	0.9611196824578989	0.9736191302774305	0.9636307224948617
Bengtsson-PalmeJ_2015__TRAVELRES14__bin.52	0.954601505910238	0.9569107625376001	0.9654306463781288	0.9658921831006668	0.966430195784299	0.9697378311626551	0.9664038666251658	0.9679231739722439	0.9617392671312597	0.9534088321334104	0.9608016928735617	0.967728474057588	0.9644925383392567	1.0	0.9664826210687617	0.9530182382461044	0.9572842665147449	0.9562376465558351	0.9675519567611295	0.9660178770748473	0.9588695465570721	0.9997455368663194	0.9638677883777147	0.9659429627563909	0.9531907347740405	0.9665059900315578	0.9586745271487015	0.953741400529827	0.9669546125102968	0.954117794756836	0.9684404642958467	0.9680056958741587	0.9684222886884928	0.9630485176712741	0.9668879452771334	0.9666970585363306
FengQ_2015__SID530451__bin.74	0.9536336135742625	0.9569210838333984	0.9651753291785278	0.9655283176443469	0.9661908266831951	0.9642680858457796	0.966063419888495	0.9680626276864097	0.9609254068306696	0.9526035177528951	0.9602889608707855	0.9664399125181176	0.9642594598078672	0.9664826210687617	1.0	0.9525944045221972	0.956817074437875	0.9574203996043574	0.967304739411943	0.9664786444361293	0.9589632225379154	0.9686099856251607	0.9627600092631441	0.9658788726815025	0.9531001339816452	0.9661247441677036	0.9574004463546572	0.9520157369467518	0.9650861736642613	0.9532648787393768	0.9684845469054366	0.9675495588192856	0.9633237861752363	0.9626907188856444	0.9653436954645187	0.9663614369036096
CM_madagascar__A41_01_1FE__bin.16	0.9578784682917106	0.9581892415465023	0.9558126198424425	0.9539741012941629	0.9533384770854086	0.9520974437831853	0.9538398637209337	0.9526291277181529	0.9544869046932063	0.9573023389226276	0.95459307022311	0.9526547603214517	0.951834572908348	0.9530182382461044	0.9525944045221972	1.0	0.952954483526522	0.9516546096584568	0.9544086408391744	0.9538511533594718	0.9540840803880247	0.9544831151136316	0.9535403436467805	0.9576963706867236	0.9600435684972756	0.9550831306719776	0.9552013552808953	0.9583070332281329	0.9542939903098381	0.9571465010210317	0.9534203873618903	0.9528332762297304	0.9534223097064577	0.95328016470523	0.9538838727646394	0.9535631104875733
XieH_2016__YSZC12003_37543__bin.35	0.9550712330781775	0.9592086474156374	0.9586629635941638	0.9584902170897678	0.9587429347691802	0.9568307217631534	0.9584436924385101	0.9576712035915342	0.9589354056142712	0.9542217888432776	0.958658528916496	0.9567719771673273	0.9572273360480666	0.9572842665147449	0.956817074437875	0.952954483526522	1.0	0.9568514587334717	0.9587084020892326	0.9582896258231619	0.9594388589586149	0.958136904605138	0.9577126531705467	0.9608024408381977	0.9549059530865831	0.9591687699740039	0.9601958994299218	0.9531689446347824	0.9585636420782303	0.9542231264718282	0.9582319215232837	0.9569478056382152	0.9578186805375526	0.9580398230477739	0.9590367822456412	0.9582468918374353
ZeeviD_2015__PNP_Main_172__bin.22	0.9528144517777534	0.956944377312689	0.9588755088156882	0.9589011892281556	0.9582260491100074	0.9565656273096971	0.9585876655766311	0.9570820825143276	0.9583958946299137	0.9526884780953793	0.9580075299078091	0.9574269711543055	0.9571056342973514	0.9562376465558351	0.9574203996043574	0.9516546096584568	0.9568514587334717	1.0	0.9600080653501694	0.9583088992844306	0.9575493306639068	0.9577984431716802	0.9586366576350797	0.9599662863354409	0.9528663628768338	0.9593421650343359	0.9592161299043287	0.9517310575612982	0.9577319149052963	0.9528756127160184	0.9575883349941385	0.9577762693255492	0.958588851230563	0.9584398574701974	0.9575223851293537	0.9578431514561937
SchirmerM_2016__G88798__bin.3	0.9560360920608413	0.9587484050559244	0.9655210046307664	0.9670132792122083	0.9671081709015708	0.9656670960389335	0.9674819950741791	0.9688530479120998	0.9624370751188678	0.9558993533660326	0.9613375192125315	0.9675247084647471	0.9645141718600192	0.9675519567611295	0.967304739411943	0.9544086408391744	0.9587084020892326	0.9600080653501694	1.0	0.9673619270544132	0.9605925018087041	0.9685487144923595	0.9637085599473447	0.966659504267753	0.9549018366627178	0.9665641335873487	0.9595239121844672	0.9552989648520737	0.966048331749938	0.9551152856620654	0.969342907953707	0.9689698170941385	0.9646637553573305	0.9633189389554977	0.9660891600725936	0.9670432221554024
LeChatelierE_2013__MH0006__bin.72	0.9543452268051562	0.9581268534855517	0.9662802352039562	0.9684075610123958	0.9681167058576539	0.9639509504903984	0.9998945205916003	0.9667627114119982	0.9614280797712375	0.954365910279459	0.9607836221328249	0.9668834636587174	0.9650212190083751	0.9660178770748473	0.9664786444361293	0.9538511533594718	0.9582896258231619	0.9583088992844306	0.9673619270544132	1.0	0.9598027536145839	0.9668694968070908	0.9638274592614172	0.9667791868180341	0.954553881053612	0.9689113357163907	0.9589256396966634	0.9534542206551162	0.9650872083473517	0.9546102059072493	0.9667460059911749	0.9666675109947346	0.9636376758929238	0.9629328776168276	0.9649602405666825	0.9652475741805853
LiuW_2016__SRR3993014__bin.71	0.9555118540037967	0.9609913768090712	0.9596925716832072	0.9612596247607059	0.9605795270318885	0.958375727067018	0.9600404375835436	0.9596568534082122	0.9605603147381384	0.9546185170937912	0.9605114817574525	0.9592729646810996	0.9581182928624806	0.9588695465570721	0.9589632225379154	0.9540840803880247	0.9594388589586149	0.9575493306639068	0.9605925018087041	0.9598027536145839	1.0	0.9603292927026564	0.9597237086958426	0.9617274112419434	0.9556561857431299	0.9619960586412708	0.9609328350132016	0.9548097146408442	0.9604965309885736	0.9555218852948393	0.9599732586534337	0.9595529179775035	0.9600922903495333	0.9599426624694921	0.960507488732143	0.9596531713481176
Bengtsson-PalmeJ_2015__TRAVELRES13__bin.15	0.9548676210039896	0.9580615322189631	0.9658814831322862	0.9658415807186053	0.9672085908748903	0.969450731937571	0.9669084592163004	0.9691833202880963	0.9624288152833387	0.9548225840360671	0.9609939510858452	0.9687013317700284	0.9656382074492462	0.9997455368663194	0.9686099856251607	0.9544831151136316	0.958136904605138	0.9577984431716802	0.9685487144923595	0.9668694968070908	0.9603292927026564	1.0	0.9642884188206785	0.9670385903443102	0.9541121974694474	0.9667894585916008	0.9592423538538561	0.9547476481774124	0.967841500162428	0.9543884065906905	0.9696090199670087	0.9693312055917165	0.9682880323951052	0.9643555024166339	0.9676781613000052	0.9680362249063325
CosteaPI_2017__SID713A004-11-0-0__bin.50	0.954487359860055	0.9576183999554831	0.963056737978449	0.9647504442860284	0.964010752171492	0.962284891246437	0.9637560373451998	0.963309643835938	0.9606898817691926	0.9539066643696529	0.9601303966901292	0.9642059996428785	0.9617358081251729	0.9638677883777147	0.9627600092631441	0.9535403436467805	0.9577126531705467	0.9586366576350797	0.9637085599473447	0.9638274592614172	0.9597237086958426	0.9642884188206785	1.0	0.9630348034646362	0.954288464571019	0.9645142613545447	0.9599879814886757	0.9542945937266982	0.9639910462146627	0.9544189761164151	0.9640223409656906	0.9637437309797601	0.9620505482437897	0.9620435659871397	0.963853878592673	0.9626989543838342
LiuW_2016__SRR3993041__bin.8	0.9581450071397949	0.961044083641079	0.9697091180818047	0.9697853981091494	0.9749230009933341	0.9647559622617918	0.9668482922448545	0.9653802454955979	0.9656747713526297	0.957306123010658	0.9650172992556598	0.9664187563721064	0.9654383822395667	0.9659429627563909	0.9658788726815025	0.9576963706867236	0.9608024408381977	0.9599662863354409	0.966659504267753	0.9667791868180341	0.9617274112419434	0.9670385903443102	0.9630348034646362	1.0	0.9565005377094399	0.9719711024437687	0.961379886669487	0.9574800876843985	0.9659402353006425	0.9577771510729173	0.9660921561201978	0.9654451263860356	0.9656383340256013	0.9640782954347912	0.9659549076757982	0.966148094808067
CM_madagascar__A34_02_1FE__bin.7	0.9626850004537395	0.9592046733319743	0.9563987756821546	0.9541435492264055	0.9541744124634237	0.9539303222446137	0.9545264804894429	0.9536960119548645	0.9557310276591661	0.9635153852331235	0.9550966941828469	0.9537966840884704	0.9529761726584249	0.9531907347740405	0.9531001339816452	0.9600435684972756	0.9549059530865831	0.9528663628768338	0.9549018366627178	0.954553881053612	0.9556561857431299	0.9541121974694474	0.954288464571019	0.9565005377094399	1.0	0.955686032001454	0.9554616926026722	0.962514011921768	0.9543736130390682	0.9634236264441858	0.9540124609235684	0.9531775885278068	0.9542715731634231	0.9539830770189816	0.9544390520308631	0.954996222848905
LiuW_2016__SRR3993055__bin.42	0.9565559436552574	0.958641323148555	0.9673026355689823	0.9734468026153429	0.9747707946856536	0.9656359946824308	0.9688798366416344	0.9664765912395553	0.9646928434805825	0.9554135825907547	0.963698550469502	0.9678691499165966	0.9651496437170939	0.9665059900315578	0.9661247441677036	0.9550831306719776	0.9591687699740039	0.9593421650343359	0.9665641335873487	0.9689113357163907	0.9619960586412708	0.9667894585916008	0.9645142613545447	0.9719711024437687	0.955686032001454	1.0	0.9599076958578516	0.9555066042893796	0.9664418674528883	0.9554573100463888	0.9669210368769081	0.9678032557225716	0.9663602429462244	0.9654884896339171	0.9663143931433402	0.9660042576907967
ZeeviD_2015__PNP_Main_228__bin.15	0.9561707047934827	0.9633080629008004	0.9589481938045191	0.9594503758987567	0.9588738360369929	0.9564844587352626	0.9589128866311339	0.9582691454038601	0.9625668957670054	0.9550749878570977	0.96182564005959	0.9581962457171938	0.9576840836592669	0.9586745271487015	0.9574004463546572	0.9552013552808953	0.9601958994299218	0.9592161299043287	0.9595239121844672	0.9589256396966634	0.9609328350132016	0.9592423538538561	0.9599879814886757	0.961379886669487	0.9554616926026722	0.9599076958578516	1.0	0.9554961262863407	0.9597813057238871	0.9559474675320464	0.9589871908437002	0.9580938855052463	0.9584772801769573	0.9583467481643405	0.9595386502797476	0.9587249438946126
QinJ_2012__T2D-040__bin.3	0.9679493803119162	0.9595096577082672	0.9566282486510397	0.9537635709953971	0.953669111986596	0.9527664922395395	0.9537682257868267	0.9521054346471935	0.9556826363188541	0.9648911780955406	0.9554094027086962	0.9533269060847716	0.9511948620862143	0.953741400529827	0.9520157369467518	0.9583070332281329	0.9531689446347824	0.9517310575612982	0.9552989648520737	0.9534542206551162	0.9548097146408442	0.9547476481774124	0.9542945937266982	0.9574800876843985	0.962514011921768	0.9555066042893796	0.9554961262863407	1.0	0.9547789485703313	0.9660400024672919	0.9528326224293859	0.9533721451181505	0.9544632481395117	0.9533967461004568	0.9546320113388803	0.9536114036591639
CosteaPI_2017__SID713B051-11-90-0__bin.34	0.9558959390808791	0.9583226842782309	0.9646954733017328	0.9650745061385422	0.9669831745236099	0.9633249308980413	0.9652699556353972	0.9655309022380566	0.9617064387374956	0.9555499658863648	0.9607654547435933	0.9656304592995902	0.9738347962281961	0.9669546125102968	0.9650861736642613	0.9542939903098381	0.9585636420782303	0.9577319149052963	0.966048331749938	0.9650872083473517	0.9604965309885736	0.967841500162428	0.9639910462146627	0.9659402353006425	0.9543736130390682	0.9664418674528883	0.9597813057238871	0.9547789485703313	1.0	0.9552484207895002	0.965975251366263	0.965832015185068	0.9644393577111599	0.962130227603406	0.999221797534627	0.9646635967120892
QinJ_2012__DLM010__bin.5	0.9656003361268426	0.9599976227620534	0.955999546273715	0.9551040138837013	0.954126208340392	0.952886014060826	0.9548346632854479	0.9532850587181689	0.9551852390131195	0.9648690242660048	0.9550892417375437	0.9538226451329807	0.9526809911126171	0.954117794756836	0.9532648787393768	0.9571465010210317	0.9542231264718282	0.9528756127160184	0.9551152856620654	0.9546102059072493	0.9555218852948393	0.9543884065906905	0.9544189761164151	0.9577771510729173	0.9634236264441858	0.9554573100463888	0.9559474675320464	0.9660400024672919	0.9552484207895002	1.0	0.9538667553395048	0.9539447539927549	0.9543751310317636	0.9544566638966999	0.9551244636547198	0.9534399559525466
LeChatelierE_2013__MH0102__bin.17	0.9545612242323316	0.9578960429986743	0.9654417632528975	0.9662761966961099	0.9660665971842813	0.9648282991729593	0.9668922205675797	0.9994437326315501	0.9625065874389392	0.9542549579976168	0.9617640761521518	0.9671243806578079	0.9653434892219386	0.9684404642958467	0.9684845469054366	0.9534203873618903	0.9582319215232837	0.9575883349941385	0.969342907953707	0.9667460059911749	0.9599732586534337	0.9696090199670087	0.9640223409656906	0.9660921561201978	0.9540124609235684	0.9669210368769081	0.9589871908437002	0.9528326224293859	0.965975251366263	0.9538667553395048	1.0	0.9677560067105235	0.965328004688002	0.9626461103688522	0.9655774289187156	0.9659568949614623
BackhedF_2015__SID587_M__bin.13	0.9543317050024029	0.9571347219716825	0.965687446948546	0.9675152268225723	0.96588162086818	0.9648957784927367	0.9668816310590167	0.9674281672719531	0.9611736001853688	0.9538227764534195	0.9609810103935575	0.9692068160604218	0.9643019850309145	0.9680056958741587	0.9675495588192856	0.9528332762297304	0.9569478056382152	0.9577762693255492	0.9689698170941385	0.9666675109947346	0.9595529179775035	0.9693312055917165	0.9637437309797601	0.9654451263860356	0.9531775885278068	0.9678032557225716	0.9580938855052463	0.9533721451181505	0.965832015185068	0.9539447539927549	0.9677560067105235	1.0	0.9646496524661972	0.9630655390800721	0.9655273125590828	0.9677074538407117
LiuW_2016__SRR3992993__bin.63	0.9548854550508321	0.9580331129293951	0.9645522816617148	0.9638391168918067	0.9644386574743268	0.9669993418382347	0.9639881440254626	0.9652393859905801	0.962664978998277	0.9542321251700532	0.9619478501847497	0.9647231749142577	0.9620450716812269	0.9684222886884928	0.9633237861752363	0.9534223097064577	0.9578186805375526	0.958588851230563	0.9646637553573305	0.9636376758929238	0.9600922903495333	0.9682880323951052	0.9620505482437897	0.9656383340256013	0.9542715731634231	0.9663602429462244	0.9584772801769573	0.9544632481395117	0.9644393577111599	0.9543751310317636	0.965328004688002	0.9646496524661972	1.0	0.9617100955892997	0.9644667441462613	0.9634248110440857
LiuW_2016__SRR3993000__bin.39	0.9542484139729714	0.9578551224601801	0.962900864182886	0.9640503579881607	0.9634895542350213	0.9613081647540911	0.9625686024438956	0.9622187599447478	0.9615868140965684	0.9529409105833356	0.9612365885858516	0.9636640878369243	0.9611196824578989	0.9630485176712741	0.9626907188856444	0.95328016470523	0.9580398230477739	0.9584398574701974	0.9633189389554977	0.9629328776168276	0.9599426624694921	0.9643555024166339	0.9620435659871397	0.9640782954347912	0.9539830770189816	0.9654884896339171	0.9583467481643405	0.9533967461004568	0.962130227603406	0.9544566638966999	0.9626461103688522	0.9630655390800721	0.9617100955892997	1.0	0.9620730503565875	0.963224135918415
CosteaPI_2017__SID713B051-11-0-0__bin.11	0.9558088286154006	0.9582735438745545	0.9645162287076574	0.9651832994574632	0.9667863078377315	0.9633249661239087	0.9650572044998724	0.9654513556087112	0.9613792453301022	0.95556186027951	0.9604444513900827	0.9656778700654606	0.9736191302774305	0.9668879452771334	0.9653436954645187	0.9538838727646394	0.9590367822456412	0.9575223851293537	0.9660891600725936	0.9649602405666825	0.960507488732143	0.9676781613000052	0.963853878592673	0.9659549076757982	0.9544390520308631	0.9663143931433402	0.9595386502797476	0.9546320113388803	0.999221797534627	0.9551244636547198	0.9655774289187156	0.9655273125590828	0.9644667441462613	0.9620730503565875	1.0	0.9649105220699499
FengQ_2015__SID31300__bin.38	0.9554599461484763	0.9576444189283051	0.96494124049771	0.9660291759552583	0.9665063356433952	0.9647600492917202	0.9654078254423492	0.9657165775603407	0.9609766411680752	0.9538998462981566	0.9608638146785574	0.9667285039892615	0.9636307224948617	0.9666970585363306	0.9663614369036096	0.9535631104875733	0.9582468918374353	0.9578431514561937	0.9670432221554024	0.9652475741805853	0.9596531713481176	0.9680362249063325	0.9626989543838342	0.966148094808067	0.954996222848905	0.9660042576907967	0.9587249438946126	0.9536114036591639	0.9646635967120892	0.9534399559525466	0.9659568949614623	0.9677074538407117	0.9634248110440857	0.963224135918415	0.9649105220699499	1.0
