	BritoIL_2016__W1.9.ST__bin.22	BritoIL_2016__M2.51.ST__bin.46	BritoIL_2016__M2.3.ST__bin.28	BritoIL_2016__W1.2.ST__bin.104	BritoIL_2016__W1.13.ST__bin.14	BritoIL_2016__WL.12.ST__bin.35	BritoIL_2016__M2.39.ST__bin.56	BritoIL_2016__WL.20.ST__bin.58	QinJ_2012__CON-110__bin.49	BritoIL_2016__WL.14.ST__bin.31	BritoIL_2016__W1.11.ST__bin.50	BritoIL_2016__W1.27.ST__bin.36	BritoIL_2016__W1.26.ST__bin.16	BritoIL_2016__M1.61.ST__bin.86	BritoIL_2016__W2.4.ST__bin.57	BritoIL_2016__M1.27.ST__bin.15	BritoIL_2016__W2.15.ST__bin.36	BritoIL_2016__W3.17.ST__bin.58	BritoIL_2016__W2.17.ST__bin.4	BritoIL_2016__W1.40.ST__bin.48	BritoIL_2016__W1.41.ST__bin.53	BritoIL_2016__W2.61.ST__bin.99	BritoIL_2016__W1.37.ST__bin.8	BritoIL_2016__M1.48.ST__bin.84	BritoIL_2016__W1.36.ST__bin.47	BritoIL_2016__M1.26.ST__bin.18	BritoIL_2016__M1.22.ST__bin.77	BritoIL_2016__W1.39.ST__bin.59	BritoIL_2016__W1.33.ST__bin.72	BritoIL_2016__M1.38.ST__bin.20	BritoIL_2016__W1.4.ST__bin.43	BritoIL_2016__W2.65.ST__bin.28	ZeeviD_2015__PNP_Main_706__bin.20
BritoIL_2016__W1.11.ST__bin.50	0.9532248302009257	0.7720579106922548	0.912948515529822	0.9254444910921487	0.8573208706693831	0.9232026539395704	0.8039237301450343	0.9258931675994777	0.6735237074794013	0.9147906133371796	1.0	0.9399164977476028	0.7492892521113811	0.802899140508895	0.9365135620330043	0.8861922509291622	0.9324589893703333	0.6957530270210404	0.64636049174121	0.9429042402763147	0.9307966712427206	0.6168323232531365	0.8006083661942084	0.9325032903802417	0.5070312399389059	0.7264072653656249	0.9472936461534103	0.9236539060870103	0.8182566522344966	0.7186360440228408	0.9385678925855049	0.933369220585546	0.9097830538334539
BritoIL_2016__W1.27.ST__bin.36	0.9445165869679831	0.7646037324011562	0.9426800297869984	0.9300338898906784	0.8623325763496977	0.9277726833531298	0.8010851124500217	0.932881810031982	0.679968756474877	0.9277131914142874	0.93578101632746	1.0	0.7498887090454416	0.8082287608649718	0.940806546575008	0.8953593210533766	0.966653229694273	0.7018643542765474	0.641402081397281	0.9789896012193796	0.9354409891252838	0.6272460771220673	0.804792588535288	0.9322284244278004	0.5117501707828934	0.7299040333483089	0.9188668426807478	0.9383263481591348	0.8218862637216107	0.7266068464964376	0.9414707022715665	0.9371108663052018	0.9060955645682424
BritoIL_2016__W1.26.ST__bin.16	0.9590463006291271	0.7787299173295897	0.930963058285239	0.9214631102792077	0.8837401861384079	0.9389564810481985	0.8336387978994437	0.9401178963240264	0.7001904279103625	0.9328010450787708	0.9453601882181667	0.9502976654708053	1.0	0.8408276139967763	0.9495587011906619	0.9082358446420216	0.9450306764415328	0.7268503353610981	0.6762602038163573	0.9549615244631623	0.9571062756720221	0.5837096396817969	0.8179444184474601	0.9512056101492227	0.5325196277231841	0.7608127957156969	0.9358862371964851	0.9393256382259658	0.8433831175583633	0.7537032704206311	0.9448441480788228	0.9475972287214682	0.9228526490927053
BritoIL_2016__M1.61.ST__bin.86	0.9442223434644735	0.7707181300315203	0.9081508544799144	0.9126114707346883	0.877020053415418	0.9307005234329769	0.8158210416721264	0.9430001262719516	0.7025134074605281	0.9394180530771045	0.928360918592711	0.9386532738981581	0.770575180652278	1.0	0.9408934097953681	0.9063407579652586	0.9204409273602728	0.7104369724274472	0.6566385691720134	0.9430793440529484	0.9534449609152572	0.5795626463742081	0.8191708221257049	0.9402989786266852	0.5367624109842303	0.7501923860395635	0.9341980182451057	0.9256919345577742	0.8365975427001708	0.742671461824177	0.9545474580026637	0.9384888821120294	0.909480283706868
BritoIL_2016__W2.4.ST__bin.57	0.9566433018961477	0.7666793668025408	0.9245961617753746	0.9205324662446047	0.8745531030955276	0.9452444950130219	0.8170867280100627	0.9388065699716596	0.6903882588113717	0.9382209719257407	0.9488676872008728	0.9574298404480189	0.7625452116138393	0.8244724659314505	1.0	0.9026905150861957	0.941520049687107	0.7104322047609852	0.6518144666725818	0.9629799737994458	0.9469323952630232	0.6186650243477262	0.8194019801773496	0.9537043512753197	0.5231379078178905	0.7469480529647858	0.9393384099081937	0.9401317334641621	0.8352366139698015	0.7308576767102125	0.9565775395487451	0.9912494324083112	0.9245371844320691
BritoIL_2016__M1.27.ST__bin.15	0.9404918616800586	0.7781224408225861	0.9368397729568396	0.9147469441928259	0.875212608585151	0.9269908092268324	0.8166961006010605	0.9655487202212215	0.6795301648952	0.9508127458711032	0.9342471972594945	0.9480827756091521	0.7589002352542505	0.826360423414206	0.939249879983404	1.0	0.9489266932115137	0.7080495836890386	0.6481765080275355	0.9592193382035091	0.9439853764393846	0.6229990898288922	0.8022039608735037	0.9355081861093552	0.5234863246247987	0.7458129956794025	0.9418848144793234	0.922558341099113	0.828691243458824	0.755803698466177	0.9484759521497633	0.9361772379022185	0.9114543621959671
BritoIL_2016__W2.15.ST__bin.36	0.9547943388322072	0.7808114242630315	0.9665222869289061	0.9264397382813586	0.8704588150724687	0.9333864292833777	0.823320517250329	0.9501777176326616	0.682085989223165	0.9402067596142907	0.9490944763608546	0.9882468846327073	0.762391079460938	0.8102513633582367	0.9458400336821972	0.9161751621060601	1.0	0.7083270633622739	0.6452279971204449	0.9797487362622094	0.9431487086830753	0.6406139975115862	0.8097291424934159	0.9417005419876585	0.5161256664738924	0.7359748830639474	0.9439975797474779	0.9319214844075652	0.8237399717602252	0.741021969454274	0.9427858805320151	0.9453849255389597	0.9231931603747616
BritoIL_2016__W3.17.ST__bin.58	0.9797129959651268	0.7909047471460303	0.9568252779356142	0.9462904133018808	0.9081262806274429	0.9698582628808881	0.8603133196733073	0.9628754354850745	0.7333798233379824	0.9633919910922856	0.9690016414989296	0.9818330262697224	0.8023550631058767	0.8557346281660554	0.9765634416378257	0.9354040038799066	0.969222612508681	1.0	0.6916873288909551	0.9860989146592741	0.9768568739202553	0.599827958285265	0.8569499687196883	0.9751773507584758	0.5649970441540254	0.7819288760323938	0.9548516050530618	0.9695404376947846	0.8659681686955824	0.7698622805356108	0.9726383364613645	0.9758531776779104	0.9470795954795644
BritoIL_2016__W2.17.ST__bin.4	0.9754007925958821	0.7903500913528988	0.9327622688710195	0.9344272119464083	0.8935458293444872	0.948298408200709	0.8472362866929021	0.9422502162812533	0.7250892400268604	0.9453058132405616	0.9640512129421474	0.9608834416916499	0.7994500386463482	0.847024231183531	0.9595281303926254	0.9170325136414694	0.9454940509209817	0.7407398585989278	1.0	0.9616294775597636	0.9589565024977987	0.5721572652829788	0.828344906749358	0.9529467264314899	0.548729741399843	0.774427488540551	0.9412398793434885	0.9505595653169385	0.8524201219165515	0.7490645739758718	0.9601896513838158	0.9585254766254899	0.9249892051452657
BritoIL_2016__W1.40.ST__bin.48	0.9509828544595849	0.7662254490991929	0.9389432773614313	0.9142441644854726	0.862527743406673	0.9288229122814735	0.8090793255545229	0.94486408735893	0.6806164189815797	0.9418512518612827	0.9362946420122262	0.9764231555589884	0.7515935035287005	0.8099110522980159	0.943779671186602	0.9035017946576135	0.955828455591879	0.7030658798170202	0.640217312908798	1.0	0.9338260606689928	0.6350029079744999	0.8049155766664331	0.9475515980048788	0.5149375770152876	0.7329804206614018	0.9245778321804591	0.9283190679749909	0.8202350011688165	0.7232646655778173	0.9503132786248784	0.9421131485972412	0.9024731338450891
BritoIL_2016__W1.41.ST__bin.53	0.956540865096449	0.7626243725991984	0.9190406696444859	0.9212933186700928	0.8651235517009532	0.9342958256672731	0.8132443462262136	0.9432162532640478	0.6872549683889024	0.9400791189546708	0.9417777268154881	0.9506595852248739	0.7675487196593402	0.8343213647237874	0.9456294335020301	0.9059933389970969	0.9375491887440518	0.7096678359037438	0.6505298051213626	0.951512798194545	1.0	0.6158024215195217	0.8115999437098346	0.941069930106378	0.5246394562786989	0.7385327030224691	0.9400744281075558	0.9371353517874733	0.8299385499027951	0.7367939623585579	0.9588868098591182	0.9444916424740571	0.9158342150388558
BritoIL_2016__W2.61.ST__bin.99	0.9312669013136384	0.7183397765083761	0.9263862443021176	0.8837066528186487	0.8218706364318273	0.8939688034927779	0.7529929028907737	0.928032619775739	0.6003738964860654	0.9129352028157637	0.9212278575962148	0.9409205085299945	0.6909537822399169	0.7485907718346699	0.9119350681822553	0.8825788086857846	0.9399757659684957	0.6432165868482296	0.5729148154559268	0.9550601042448023	0.9089662069894024	1.0	0.7508695401304022	0.9076060238878311	0.4302302232992903	0.6526786298155521	0.9020260419671879	0.8942942319158349	0.7666308926201604	0.6879149116227185	0.9202815763660493	0.9076983440078471	0.8780612774796608
BritoIL_2016__W1.37.ST__bin.8	0.9715544431280353	0.7900063129987238	0.9357914906707222	0.9431601562065673	0.8862616299396744	0.9584293358008799	0.8355025258171996	0.9471073246845662	0.7122347397772043	0.945739714197823	0.9600409418351677	0.9693232737160583	0.7774019354097458	0.849548639122555	0.9697840855602817	0.9124741642689215	0.9539589667437157	0.7378289461492561	0.6659713308320186	0.9720195789439873	0.961873688137863	0.6028845833111987	1.0	0.9647670429345685	0.5415224827998582	0.7696780864819054	0.9538953425882801	0.9545013163405363	0.863631815042727	0.7551242153535589	0.9680217582257384	0.9674417283038541	0.9366155161401509
BritoIL_2016__M1.48.ST__bin.84	0.9716656234601606	0.7760279135425961	0.9359975495745049	0.9384698158185619	0.8892274500925569	0.9579645487355006	0.8290487288417744	0.9565395730399926	0.7034292639401243	0.9547203984604935	0.9643148796761176	0.9682909613924808	0.7796417584466433	0.8409663199669725	0.9733985004461373	0.9176609090545885	0.9567569151273821	0.7240735660349717	0.6607114224453648	0.986793804685107	0.9618266323962231	0.6284430475835342	0.831996164551399	1.0	0.5312586397474995	0.7610121322697067	0.9511188056839218	0.954709744436602	0.854782990850857	0.7411040232257721	0.9705006059476088	0.9715324481615151	0.9329691432833039
BritoIL_2016__W1.36.ST__bin.47	0.9620970693947118	0.808979836536346	0.9278277319442029	0.9263568088558986	0.8799223321865066	0.9531831409732304	0.8366372257871745	0.9434564098523985	0.7304828874287477	0.9482208171645484	0.9456584710662415	0.9586777256512269	0.7872042181193513	0.8658164583899782	0.9629953797066416	0.9261281480492255	0.9457478217175886	0.7566174725679089	0.6861716896784625	0.9671842919633413	0.9670901375135348	0.5372798779450888	0.8422605522638862	0.9581579546579071	1.0	0.7754377941726082	0.9426868413391837	0.9440674530164491	0.8591997063918382	0.7739082647430976	0.9621691263716046	0.9653771029828706	0.9276951471067202
BritoIL_2016__M1.26.ST__bin.18	0.9626426519784179	0.7986045180971115	0.9269040308040504	0.9204927736844327	0.8888760099455221	0.9646962106649712	0.8526925068893041	0.9451153778380482	0.7140548504520173	0.942230345634362	0.9448038265201862	0.9535473635053476	0.7843167076596734	0.8438752695923903	0.9588712060252015	0.920147722224865	0.9404695781863157	0.730229388870315	0.6753313666516809	0.9600832411521101	0.9493745858544982	0.5684089643699194	0.8348355913545514	0.9571600187868794	0.5407653174372927	1.0	0.9416266730808271	0.9524800489906072	0.858799582722235	0.7525987734928118	0.9540967658293193	0.9582527934093161	0.9238407778464902
BritoIL_2016__M1.22.ST__bin.77	0.9268959218327602	0.7711529450904483	0.9074181698331445	0.9196423912835717	0.8478871464091123	0.9158361087476824	0.8008727380179331	0.9337904178593586	0.6673480573649345	0.9193024708290908	0.9499939816515278	0.925558453661558	0.7438947341775551	0.8102505131094094	0.9297511503311126	0.8959838243324153	0.9300952035570764	0.6875474945847778	0.6328652453032344	0.9337589054768004	0.9317617436576163	0.6056969221700976	0.797750945758924	0.9223643379015957	0.5068787398353194	0.7260282464598937	1.0	0.9160856248259717	0.8074593425690444	0.7311342856272023	0.938024958840179	0.9280789276697832	0.9041770437975624
BritoIL_2016__W1.39.ST__bin.59	0.9637835451059146	0.7702905234644586	0.9241094884235352	0.9302158838458084	0.8741480713322088	0.9490434941361409	0.8235009717373559	0.9444241593755407	0.6929018062320684	0.9376480028701014	0.9516004742460412	0.9709890492470761	0.7670324701446832	0.8248139582030872	0.955966127708897	0.901582270755429	0.9432894928178474	0.7172026701283373	0.6565977835260003	0.963158363999758	0.9542322850316358	0.6169157661334406	0.8200725592197231	0.9511483059078022	0.5214933867726962	0.7544662237681332	0.9411204646507318	1.0	0.8346772781164323	0.73276320496069	0.9533550147697709	0.9561396711908268	0.919244433075371
BritoIL_2016__W1.33.ST__bin.72	0.968199408478951	0.7883876284977513	0.936910454911302	0.9392864339920672	0.888994474551442	0.9542681344883801	0.836079767252999	0.9479004140164665	0.7231592195590502	0.9495915946572449	0.9583877853678785	0.9668931629965091	0.7829406150033003	0.8474468180101387	0.9655386497826142	0.9206840502901493	0.9478992073231802	0.7282562920004682	0.6693913801071785	0.9674868560933788	0.9607360105030585	0.6012264830562162	0.8435498020419664	0.9681420905478507	0.5395680762050944	0.7733606770032014	0.9430531270853169	0.9489098129504737	1.0	0.7441876601131155	0.9657968821458868	0.9639234908188741	0.9307068447263279
BritoIL_2016__M1.38.ST__bin.20	0.9318830951850555	0.774662800072134	0.9236665818031379	0.8998000403101761	0.8651564936511472	0.9151444271181407	0.8164527840541429	0.9461196151438966	0.6820402253126691	0.9351781868907064	0.924921633835089	0.9393132949325864	0.7688622452768142	0.8266788392790843	0.9284043534990294	0.9227224750448186	0.9370166756834166	0.7114421230733327	0.6463829572818212	0.9374502752760717	0.9372348014723823	0.5928307556036448	0.810484491190105	0.9223730759846821	0.5340548059277175	0.7447285162672777	0.9383327233767198	0.9154069736604822	0.8177615387879368	1.0	0.9396978327976323	0.9268270852560225	0.9032191123274884
BritoIL_2016__W1.4.ST__bin.43	0.9462634609368034	0.7553195601785635	0.9120573604837975	0.9190635161902347	0.8637796748809758	0.9317223247056543	0.8037415644452417	0.9352205060327778	0.6805666156912529	0.9354720328469278	0.9391068014809157	0.946174292619492	0.7493102341003354	0.8260207581781006	0.9446651317345918	0.9002057056383754	0.9267928114873533	0.6987651992035672	0.6441411003576526	0.9575713436737656	0.9482504196838287	0.6165525260662701	0.8077273366866805	0.9390238182491981	0.5161799262016205	0.7339732835227774	0.9358957112101068	0.9258882427192522	0.8250558848254594	0.7305359222039934	1.0	0.9448465609120116	0.9121063257447488
BritoIL_2016__W2.65.ST__bin.28	0.9586953641031335	0.770672090079209	0.9258181079196942	0.922449251094538	0.8745210823290575	0.9445558027144648	0.8181911983377792	0.9393815277493345	0.6906915950898074	0.9388268605575061	0.9490188047367216	0.9570339813529166	0.7636552096552945	0.8252672642127575	0.9947471602768203	0.9029122908278788	0.9443876741322392	0.7124205121060435	0.6534309491722678	0.9646715233654208	0.9491303666931518	0.6179636747984683	0.8203072091545752	0.9552348483935864	0.5262822685102498	0.7491003025790715	0.9409575367958044	0.9436203583286238	0.8367817151524706	0.7321905478215825	0.9601372892958661	1.0	0.924388229323196
ZeeviD_2015__PNP_Main_706__bin.20	0.9584379011975381	0.7725583189012957	0.9345972417406528	0.9334994486627155	0.8743997800074742	0.9413168852399443	0.8170666686915814	0.945317538274957	0.6941718794662253	0.9335064997052122	0.9579275141983588	0.9582610827472381	0.77015716773725	0.8281942985270372	0.9607880679004545	0.9103237567520512	0.9550094673805214	0.7159981103206109	0.6529894521828129	0.9569387410851772	0.9530552438331854	0.6190413945009462	0.82240647741307	0.9499343439465987	0.5237216053162691	0.7478775006115423	0.9493187336978541	0.9394646306148672	0.8366734483231807	0.7389107441073625	0.9598226174663	0.9572554956096412	1.0
