	Bengtsson-PalmeJ_2015__TRAVELRES68__bin.21	NielsenHB_2014__O2_UC31_2__bin.25	ZellerG_2014__CCIS51667829ST-4-0__bin.50	Bengtsson-PalmeJ_2015__TRAVELRES6__bin.113	LeChatelierE_2013__MH0140__bin.7	XieH_2016__YSZC12003_35734__bin.94	XieH_2016__YSZC12003_37097__bin.62	ZeeviD_2015__PNP_Main_61__bin.10	BackhedF_2015__SID326_M__bin.29	NielsenHB_2014__O2_UC31_0__bin.33	LiJ_2014__MH0323__bin.34	ZellerG_2014__CCMD86707194ST-21-0__bin.48	QinJ_2012__CON-024__bin.30	XieH_2016__YSZC12003_35992__bin.70	LiJ_2014__O2.UC31-1__bin.14	FengQ_2015__SID531248__bin.18	LiJ_2014__MH0385__bin.12	ZellerG_2014__CCIS51595129ST-4-0__bin.68	ZeeviD_2015__PNP_Main_154__bin.62	SchirmerM_2016__G88820__bin.24	Bengtsson-PalmeJ_2015__TRAVELRES13__bin.33	VatanenT_2016__G80467__bin.9	NielsenHB_2014__MH0140__bin.20	NielsenHB_2014__MH0126__bin.43	LeChatelierE_2013__MH0421__bin.47	ZeeviD_2015__PNP_Main_210__bin.30	LeChatelierE_2013__MH0126__bin.46	ZellerG_2014__CCIS09568613ST-4-0__bin.2	VatanenT_2016__G80479__bin.8	Bengtsson-PalmeJ_2015__TRAVELRES5__bin.93	XieH_2016__YSZC12003_37331__bin.3	ZeeviD_2015__PNP_Main_586__bin.23	SchirmerM_2016__G89108__bin.11	QinJ_2012__CON-100__bin.28	LeChatelierE_2013__MH0430__bin.55	Bengtsson-PalmeJ_2015__TRAVELRES67__bin.40	SchirmerM_2016__G88826__bin.5	QinJ_2012__CON-099__bin.31	ZellerG_2014__CCIS87290971ST-4-0__bin.19	Bengtsson-PalmeJ_2015__TRAVELRES14__bin.49	LeChatelierE_2013__MH0407__bin.66	SchirmerM_2016__G88895__bin.6
LiJ_2014__MH0323__bin.34	0.9851875934881655	0.9606789983235304	0.9870052006274018	0.98571198065622	0.9873114076928065	0.9605488378811868	0.9864943198929418	0.986460762070635	0.9849418157337949	0.9605413217313286	1.0	0.9625648142706671	0.9863736879808142	0.9860790823397744	0.962176188591283	0.985622066680214	0.9851405295670838	0.9862524787548017	0.9843056613659831	0.9847687038336154	0.9865399592921046	0.9861249134573268	0.9871167381124651	0.9612688144620621	0.9856207413684352	0.9851864037740413	0.9624355365308451	0.9864940404983058	0.9863560500008641	0.9849246278491219	0.984333460910684	0.9853492039248261	0.9850373002430647	0.9623237387588838	0.9847105111373562	0.9850920922793619	0.9845066939801056	0.962073274716322	0.9868998346855318	0.9866124792317696	0.9863073880565697	0.9849213004867692
ZellerG_2014__CCMD86707194ST-21-0__bin.48	0.9636403810272022	0.9851851738238172	0.9646964393496127	0.9630449767827374	0.9614921664977304	0.9807663267046806	0.9621526188221744	0.9619284957575805	0.9631222637048923	0.9854764808518343	0.9625648142706671	1.0	0.9627298994409772	0.9642490885537407	0.9848989622924607	0.9621249231787079	0.9630527041176239	0.9630668505267376	0.9639798936435774	0.9633441264390555	0.9629517819406908	0.9609982061995108	0.9612625452935257	0.983379998457046	0.9621660775574092	0.962581929280415	0.9836931173740311	0.9660197001276067	0.9616632549457801	0.9634857251859859	0.9634777569506372	0.9634166018735894	0.9634148365479126	0.9799193343144523	0.9642477796999637	0.9634510727457803	0.9644462872261437	0.9829189454301763	0.9627835218968224	0.9631113576777697	0.9635681432527565	0.9629017735260244
QinJ_2012__CON-024__bin.30	0.9902652391925807	0.9609306598960256	0.9883420414192701	0.9888637213439181	0.9867006384443712	0.9593877683874352	0.9878556149323179	0.9907187419787996	0.9880631742620967	0.9608550215428502	0.9863736879808142	0.9627298994409772	1.0	0.9882725986482546	0.9636722377422713	0.989829837988441	0.9887405618743169	0.989023700772172	0.9894301786654764	0.9898713829994487	0.9888513435495102	0.9885987523053781	0.9866731458192213	0.9626915821832281	0.9896446206379816	0.9902764418935185	0.9633063167336161	0.9898379469434833	0.988703055309154	0.9896091784958139	0.9892530371808921	0.9902224511681545	0.99041239773114	0.9626605904024789	0.9877472727684462	0.990007011445444	0.9897901173359775	0.9628116867776911	0.9887348086507451	0.9886072842282267	0.990597918613433	0.9893890220789834
XieH_2016__YSZC12003_35992__bin.70	0.9885156959192721	0.9621038066437743	0.9904006694287334	0.9889323262862829	0.9900252865812542	0.9601829517948326	0.9899797347999766	0.9879456210355372	0.987956540038347	0.9625969215033858	0.9860790823397744	0.9642490885537407	0.9882725986482546	1.0	0.9642079603369633	0.9884595896197094	0.9887537501049173	0.9892297536535481	0.9874096036578836	0.9873936154443309	0.9899161523793831	0.9898830789997667	0.9898297437305861	0.964189656438564	0.9892857301914606	0.9881207419629551	0.9644133627665682	0.989227880208189	0.9899941177019822	0.9890005965111547	0.9879449842530614	0.9881905649361855	0.9875860544661362	0.9628802052796267	0.9892899965891391	0.988385024726817	0.9875834188088687	0.9637110365862279	0.9889673691919603	0.990334999604191	0.9886201379323178	0.9878383721643152
LiJ_2014__O2.UC31-1__bin.14	0.9630883849839256	0.9986764289692852	0.9647230704021522	0.9627817668572154	0.9619382053338309	0.9803458355960883	0.962695549235058	0.9617420071746422	0.963548490659355	0.9995614229607399	0.962176188591283	0.9848989622924607	0.9636722377422713	0.9642079603369633	1.0	0.9633287962904482	0.9605953949481908	0.9633667453260957	0.9645626419709943	0.9635766646590753	0.9632722184443165	0.960704003815862	0.9616508033351814	0.9820258093366612	0.9626134094241617	0.9619274338634465	0.9821160945979127	0.9640118415801481	0.9620797633503768	0.9624774484415579	0.9627347608876575	0.963689594488082	0.9633182343665582	0.9799880299993643	0.962774212190861	0.963685724828327	0.9654347808641998	0.9826758278733029	0.9628504780671937	0.963783435428727	0.9629595163175657	0.9633360820133628
FengQ_2015__SID531248__bin.18	0.9891782143622322	0.9607718335201054	0.9895089771913993	0.989382269133438	0.9886928970040311	0.9592799153071827	0.9890719970415947	0.9905050138619951	0.9885283856552792	0.9611824338693482	0.985622066680214	0.9621249231787079	0.989829837988441	0.9884595896197094	0.9633287962904482	1.0	0.9886602099257207	0.9897461940331527	0.9891956594152073	0.9889082261165275	0.9899287567105164	0.9889579450834948	0.9884191785732525	0.9618763665448475	0.9890749261657098	0.9893029562164275	0.9625089135246235	0.9892097234394459	0.9887296653820107	0.9890697881143076	0.9888440486439042	0.989267290506578	0.9896318996820175	0.9616144292609315	0.9888639131758041	0.9891558296850625	0.988730338834274	0.9618491430618115	0.9884152388978151	0.99007472452319	0.9902634094668966	0.9897883772033196
LiJ_2014__MH0385__bin.12	0.9898405620194693	0.9599251726603072	0.9885595463550677	0.9924912074893947	0.9870628153310919	0.9583173920172514	0.987795058851065	0.9883307119910767	0.9905541090987413	0.9601632816978634	0.9851405295670838	0.9630527041176239	0.9887405618743169	0.9887537501049173	0.9605953949481908	0.9886602099257207	1.0	0.9881436037973104	0.9882260838621671	0.9892141857675032	0.9884887862269472	0.9875847256079434	0.986915610719562	0.9616511450883009	0.9890133308585293	0.9887466187692588	0.9620304866058439	0.9885308921165588	0.9875835298167399	0.9932997821933425	0.988665548699908	0.9881756824063026	0.9886792549975822	0.9618048996706496	0.989334757503566	0.9898303835888057	0.9883615902413562	0.9611488389239523	0.9884129166047473	0.9885079354310743	0.9901104395341903	0.988846599232061
ZellerG_2014__CCIS51595129ST-4-0__bin.68	0.9879162764501319	0.9629936248174459	0.989957249754958	0.9889611160519952	0.9886459468784445	0.9602504127916962	0.9900296586104625	0.9890756204225877	0.9874465811965812	0.9622357132910315	0.9862524787548017	0.9630668505267376	0.989023700772172	0.9892297536535481	0.9633667453260957	0.9897461940331527	0.9881436037973104	1.0	0.9876104013621902	0.9887339419344221	0.9891948472928027	0.9903132691908164	0.9882844730520087	0.9626544783379276	0.9890915770083281	0.9891062373525679	0.9629753297824029	0.9995247838539943	0.9898988067808345	0.9887702986346972	0.9877085993419596	0.9890402434832355	0.9889883523631516	0.9629264608989534	0.9875207404711732	0.9877821847384506	0.9886260927544821	0.9632662033898103	0.9898370367075187	0.9891071925131126	0.9893137239187721	0.9888925274276908
ZeeviD_2015__PNP_Main_154__bin.62	0.98982981384642	0.9610934120138657	0.9872424822652234	0.989090278871908	0.9876258904081974	0.9584980057601279	0.9878831082779262	0.9898110810881909	0.9895981584306245	0.9609921201544238	0.9843056613659831	0.9639798936435774	0.9894301786654764	0.9874096036578836	0.9645626419709943	0.9891956594152073	0.9882260838621671	0.9876104013621902	1.0	0.9889161696017352	0.986756618459743	0.9860888316196387	0.9872249716120896	0.9638833861876057	0.9880810930866877	0.9907949448638885	0.9644238786407474	0.9886947054815757	0.9872726884136735	0.9891885828601212	0.9890118779512389	0.9891321882996209	0.9901748119636513	0.9636944526756561	0.9886839848578023	0.989789611741197	0.9881653486654701	0.9625654101520469	0.9873760601216315	0.9872461598443688	0.9902388881292302	0.9898028823431643
SchirmerM_2016__G88820__bin.24	0.9897374302914164	0.9615971579920962	0.9885954656844024	0.9894872674908441	0.9870287644366964	0.9611660485480069	0.9879199716661364	0.9890230326088132	0.9885434858186481	0.9618800107613666	0.9847687038336154	0.9633441264390555	0.9898713829994487	0.9873936154443309	0.9635766646590753	0.9889082261165275	0.9892141857675032	0.9887339419344221	0.9889161696017352	1.0	0.9881459292711351	0.9869943300025326	0.9867317561089327	0.9632558651749374	0.989635908388115	0.9894225837738474	0.9635994492339265	0.9888683476960702	0.9877035785282999	0.9895539990560182	0.9909909331100026	0.9886447284617067	0.9907641221363056	0.9637422889525522	0.9880654605237568	0.9891262892696574	0.9999321954371597	0.9627374680920006	0.9886346056230729	0.9882154694111008	0.9897470896328188	0.9895347275538705
Bengtsson-PalmeJ_2015__TRAVELRES13__bin.33	0.9886074091407056	0.9612084043845149	0.9906294117047746	0.9884189611656188	0.9895762889914581	0.9616440140418496	0.9906408860543009	0.9888706878922613	0.9879515428055446	0.9623163450639937	0.9865399592921046	0.9629517819406908	0.9888513435495102	0.9899161523793831	0.9632722184443165	0.9899287567105164	0.9884887862269472	0.9891948472928027	0.986756618459743	0.9881459292711351	1.0	0.989208653903297	0.9893455571957631	0.9629817062091784	0.9875872210420708	0.9871736502504043	0.962626778207677	0.9894198512029773	0.9897859839230275	0.98846203815376	0.9871856212604679	0.9885593125128944	0.9884088969310477	0.9621959516924647	0.9901100262816654	0.9885802615818476	0.988103467014455	0.9625731973807157	0.9884976152011226	0.9998527163624898	0.9894165568541962	0.9885000200966304
VatanenT_2016__G80467__bin.9	0.9863211554285167	0.9599628904621519	0.9903891785422375	0.9888475303330715	0.9911595946497495	0.9584387417579169	0.9929413095037896	0.9880550055047677	0.9863131965108816	0.9598309148008691	0.9861249134573268	0.9609982061995108	0.9885987523053781	0.9898830789997667	0.960704003815862	0.9889579450834948	0.9875847256079434	0.9903132691908164	0.9860888316196387	0.9869943300025326	0.989208653903297	1.0	0.990746518575932	0.9603122259547631	0.9884180915835472	0.9875083065439628	0.9606997637165706	0.9897832322769293	0.9994667766189014	0.9882554521657516	0.9854065174603457	0.987989651817694	0.9867768724511462	0.9616821746882638	0.989154151052807	0.9864112573116761	0.9870117049152166	0.9610717369859647	0.9884083515172943	0.9889530286831636	0.9882630721592462	0.987037477358852
NielsenHB_2014__MH0140__bin.20	0.9862054465267565	0.9602372601968079	0.9899387054538317	0.9882566314457794	0.999952683949972	0.9574652529339372	0.9905268640745525	0.9874168992120814	0.9874828466509763	0.9603447728870388	0.9871167381124651	0.9612625452935257	0.9866731458192213	0.9898297437305861	0.9616508033351814	0.9884191785732525	0.986915610719562	0.9882844730520087	0.9872249716120896	0.9867317561089327	0.9893455571957631	0.990746518575932	1.0	0.961900686865693	0.9876554841508599	0.9868685619801937	0.9617925984853639	0.9886939079349193	0.9903702897684277	0.9885802232571259	0.98533323085524	0.9870640925699465	0.9860635102280783	0.9618364399208902	0.9887644691143314	0.986256492013967	0.9868605060165924	0.9617133020773989	0.987780766479591	0.9892611761271742	0.9881704374252455	0.9867388565121746
NielsenHB_2014__MH0126__bin.43	0.964035369625673	0.9819105727692761	0.9638573174201972	0.9621735779794925	0.9619242598501071	0.9793167826231645	0.9621793481283207	0.9616872451244722	0.9644090907448147	0.982517084107084	0.9612688144620621	0.983379998457046	0.9626915821832281	0.964189656438564	0.9820258093366612	0.9618763665448475	0.9616511450883009	0.9626544783379276	0.9638833861876057	0.9632558651749374	0.9629817062091784	0.9603122259547631	0.961900686865693	1.0	0.9622521412190518	0.9611527261395332	0.9998379842059594	0.9640008929117926	0.9616424393951161	0.9614717817475186	0.9627418489116477	0.9624344479893949	0.9630975855976167	0.980334232148317	0.9644226650757083	0.9639022858614955	0.9640055229579885	0.9826259839522314	0.9627218264024483	0.9634506923213042	0.9627524774633934	0.9639160744696029
LeChatelierE_2013__MH0421__bin.47	0.9888471062154929	0.9609099122174342	0.9892974493298409	0.9897078809880144	0.9879413430989459	0.9583742892247907	0.988914317019077	0.9889586263245992	0.9891967457148262	0.9613493144738153	0.9856207413684352	0.9621660775574092	0.9896446206379816	0.9892857301914606	0.9626134094241617	0.9890749261657098	0.9890133308585293	0.9890915770083281	0.9880810930866877	0.989635908388115	0.9875872210420708	0.9884180915835472	0.9876554841508599	0.9622521412190518	1.0	0.9895304165386167	0.9625809416949428	0.989182290038561	0.9884640661417731	0.9896350084720731	0.9884468209685874	0.9889634708387484	0.9902239829947977	0.9619178881677086	0.9892495347279864	0.98879534232358	0.9892927294650098	0.9617630961977945	0.9884757538611167	0.9879946508156596	0.9899249900508067	0.9887253166260885
ZeeviD_2015__PNP_Main_210__bin.30	0.989671057454972	0.9610566215931643	0.9883475635630441	0.9895689686558079	0.9872702387295369	0.9591715068593023	0.988041350739148	0.989805209719692	0.9888980996652641	0.9615923974965128	0.9851864037740413	0.962581929280415	0.9902764418935185	0.9881207419629551	0.9619274338634465	0.9893029562164275	0.9887466187692588	0.9891062373525679	0.9907949448638885	0.9894225837738474	0.9871736502504043	0.9875083065439628	0.9868685619801937	0.9611527261395332	0.9895304165386167	1.0	0.9613269056078492	0.9892184735681055	0.9876712781242947	0.9897416785725953	0.9892642074338578	0.9895417040992902	0.9906412913761699	0.9615437926684411	0.9886086522937413	0.9897123027457703	0.9893059470163654	0.9611450372468383	0.9879271587593214	0.9868795430444939	0.990178174473683	0.9894931785639367
LeChatelierE_2013__MH0126__bin.46	0.964271145361291	0.9818966439028267	0.9643689072238709	0.9626375738754623	0.9619344088926374	0.9800944736364804	0.9628298099691875	0.96201569499726	0.9645533623952555	0.9829583628762133	0.9624355365308451	0.9836931173740311	0.9633063167336161	0.9644133627665682	0.9821160945979127	0.9625089135246235	0.9620304866058439	0.9629753297824029	0.9644238786407474	0.9635994492339265	0.962626778207677	0.9606997637165706	0.9617925984853639	0.9998379842059594	0.9625809416949428	0.9613269056078492	1.0	0.9643205162236514	0.9618151993344651	0.9619643595388949	0.9632524558356365	0.9627921017774081	0.9635842688812186	0.9802589126415849	0.9641680388893065	0.964414734835706	0.9644197285312281	0.982935225988719	0.9628982465984941	0.9636302464591873	0.9629511000605756	0.9642757958685008
ZellerG_2014__CCIS09568613ST-4-0__bin.2	0.9891928509777825	0.9626088149515173	0.9906315977299318	0.9888977824595746	0.9890762684735289	0.9614014011311637	0.9898939048514579	0.9894443543967706	0.9886645312782941	0.9631910370906897	0.9864940404983058	0.9660197001276067	0.9898379469434833	0.989227880208189	0.9640118415801481	0.9892097234394459	0.9885308921165588	0.9995247838539943	0.9886947054815757	0.9888683476960702	0.9894198512029773	0.9897832322769293	0.9886939079349193	0.9640008929117926	0.989182290038561	0.9892184735681055	0.9643205162236514	1.0	0.9899855758639814	0.9892752683842605	0.9877832015152876	0.9893412630596722	0.9895470224272698	0.9641922757007573	0.9881632851225965	0.9889846505975767	0.9887904406211097	0.9633084480142855	0.9898884784480947	0.9896324555255565	0.9898848544309254	0.9891287198977973
VatanenT_2016__G80479__bin.8	0.9878173972951673	0.9597547712920449	0.9905460972244364	0.9889807371059911	0.9908904078092999	0.9593194454219157	0.9925727516544095	0.9884165085248489	0.988178954309278	0.960070875994978	0.9863560500008641	0.9616632549457801	0.988703055309154	0.9899941177019822	0.9620797633503768	0.9887296653820107	0.9875835298167399	0.9898988067808345	0.9872726884136735	0.9877035785282999	0.9897859839230275	0.9994667766189014	0.9903702897684277	0.9616424393951161	0.9884640661417731	0.9876712781242947	0.9618151993344651	0.9899855758639814	1.0	0.9881425194680897	0.9862431011959615	0.9881964657778246	0.9881343007628138	0.9620822676321525	0.9891585979006147	0.987790367975559	0.9876604553298417	0.9620068223830063	0.9883728755605921	0.9895689888900292	0.9890503831483023	0.9883201564001217
Bengtsson-PalmeJ_2015__TRAVELRES5__bin.93	0.9891714840623173	0.9619741288217467	0.9892711763933212	0.9999805992333568	0.9886339508077298	0.9594870604518638	0.988196346209814	0.9886147800234807	0.9973077915227678	0.9619886949805282	0.9849246278491219	0.9634857251859859	0.9896091784958139	0.9890005965111547	0.9624774484415579	0.9890697881143076	0.9932997821933425	0.9887702986346972	0.9891885828601212	0.9895539990560182	0.98846203815376	0.9882554521657516	0.9885802232571259	0.9614717817475186	0.9896350084720731	0.9897416785725953	0.9619643595388949	0.9892752683842605	0.9881425194680897	1.0	0.9885456333885252	0.9889027834286671	0.9903515231212856	0.963337744735253	0.9889385424371356	0.9891856537835938	0.9895116917779321	0.9623305091338656	0.9888727126332395	0.9886096123332015	0.9895293450754594	0.9893606588070267
