	LiJ_2014__O2.UC20-1__bin.46	ZellerG_2014__CCIS22275061ST-4-0__bin.88	FengQ_2015__SID530168__bin.25	HMP_2012__SRS018313__bin.11	HeQ_2017__SZAXPI029499-101__bin.12	FengQ_2015__SID531155__bin.32	ZellerG_2014__CCIS81735969ST-20-0__bin.63	LiJ_2014__O2.UC18-1__bin.41	LiJ_2014__O2.UC8-1__bin.4	KarlssonFH_2013__S312__bin.44	XieH_2016__YSZC12003_37399__bin.8	NielsenHB_2014__V1_CD20_4__bin.46	BackhedF_2015__SID10_4M__bin.10	LiJ_2014__V1.FI29__bin.10	HMP_2012__SRS014923__bin.60	ZeeviD_2015__PNP_Main_454__bin.8	YuJ_2015__SZAXPI015211-166__bin.60	CosteaPI_2017__SID713A068-11-0-0__bin.28	IjazUZ_2017__S58_a_WGS__bin.15	YuJ_2015__SZAXPI017590-136__bin.13	ZellerG_2014__CCMD25963797ST-21-0__bin.46	NielsenHB_2014__V1_UC4_0__bin.35	FengQ_2015__SID530315__bin.10	ZellerG_2014__CCIS78100604ST-4-0__bin.51	SchirmerM_2016__G89021__bin.21	LiJ_2014__V1.FI20__bin.59	FengQ_2015__SID31256__bin.39	FengQ_2015__SID530403__bin.30	ZellerG_2014__CCIS27927933ST-4-0__bin.36	ZeeviD_2015__PNP_Main_433__bin.17	NielsenHB_2014__O2_UC11_2__bin.52	FengQ_2015__SID531281__bin.22	XieH_2016__YSZC12003_37353__bin.57	HMP_2012__SRS011134__bin.53	FengQ_2015__SID31233__bin.14	GeversD_2014__SKBSTL064__bin.11	LiJ_2014__V1.FI37__bin.84	SchirmerM_2016__G88908__bin.27	ZellerG_2014__CCIS82146115ST-4-0__bin.67	XieH_2016__YSZC12003_37097__bin.8	XieH_2016__YSZC12003_35577__bin.17	FengQ_2015__SID31237__bin.67	QinJ_2012__T2D-102__bin.42	IjazUZ_2017__S56_a_WGS__bin.5	YuJ_2015__SZAXPI015257-56__bin.4	QinJ_2012__T2D-107__bin.61	CosteaPI_2017__alien3-11-0-0__bin.38
XieH_2016__YSZC12003_37399__bin.8	0.5953442356706939	0.5935925709113107	0.4975405778581788	0.7266944114976508	0.604678915921482	0.6044049901762163	0.6349303296981393	0.6132665575598639	0.6390899686167306	0.5209890387987314	1.0	0.6416658439624402	0.3973866510561437	0.5284799345915377	0.7140670603596075	0.636966696469417	0.37953732968284404	0.3947349942225306	0.4797979762866515	0.5430678710129552	0.7002626628085314	0.4257991470758774	0.5775501861165533	0.6818342040093274	0.32407988064068033	0.5482512552612515	0.3633079245188571	0.6549912190808053	0.5934768129504305	0.3544394047051266	0.5470126798419852	0.47127638273405703	0.6274307433677293	0.7018276548201893	0.6597619766036823	0.4538518548388218	0.6750434179258676	0.39896172409142167	0.5062679633412267	0.6127267013639277	0.5331276341019476	0.6371707502923497	0.668394809037603	0.33426414784759717	0.6443046388003999	0.3669596884198934	0.5515310641528534
NielsenHB_2014__V1_CD20_4__bin.46	0.6079694094422466	0.6027365388586949	0.5366784566841033	0.7387769826891771	0.609837438178967	0.6245717855957134	0.6589940056518886	0.6297785142337292	0.6629205258713764	0.5217693316886315	0.6893537673717897	1.0	0.4064049260388342	0.5432430726645253	0.7087555724357832	0.6477783641042705	0.39798908685810785	0.41899189935799114	0.4789335131899186	0.5752643417514133	0.7251891463123612	0.4327496583807903	0.6060782264109088	0.686539026750306	0.33310328421261765	0.5848998894195704	0.37540356628421	0.6703242983034998	0.5998512149842644	0.37567394869232384	0.5628256306090812	0.49067199364825415	0.6313948333805756	0.7146001645448743	0.6804102343476035	0.46220752297970374	0.6817897821591679	0.40903368539064844	0.5096805491601153	0.6362505130356811	0.5450281940882604	0.6416984944853565	0.66624428751808	0.3526667958825689	0.6423912560420572	0.38413833720047397	0.5714972873996943
BackhedF_2015__SID10_4M__bin.10	0.6647931100183168	0.6138476428487101	0.5375995174768528	0.7422533877730412	0.6415225896344022	0.6360497859154205	0.6685335995315037	0.5753521612431517	0.6101509871970058	0.691008096990893	0.6681209767820803	0.6360153032777208	1.0	0.3918355634053884	0.7242487752819102	0.6942652451247979	0.3553383214319529	0.37332832263592297	0.44054024357600147	0.6717691229604105	0.7181769087893322	0.3256686417230565	0.576155197585514	0.6787176666826417	0.3036850835122729	0.539862513632331	0.6033029691304413	0.677296865119117	0.6719976434916067	0.35221618159141466	0.5083979834085912	0.6690578525148363	0.5863661495050281	0.7041909847189315	0.6645803696772542	0.41213765468969715	0.8222367425947075	0.3923335160718314	0.6836428393588333	0.6025326620713194	0.5293225155259538	0.6416955872743871	0.6760969862174651	0.3728794638943405	0.6873377416560783	0.36880466813091245	0.5571798111754137
LiJ_2014__V1.FI29__bin.10	0.6440861127974193	0.6465551298479182	0.5596536799936005	0.7961556751812011	0.6712158547112781	0.6660216435281179	0.7052820082712807	0.7514724047715681	0.7555785994965777	0.48368490611502546	0.746090723003377	0.7138781725838501	0.329022164225214	1.0	0.7566887001859492	0.7089445553290967	0.4729382284422323	0.469585351382203	0.5565049593821911	0.5632229825195948	0.7785246064958067	0.5278018386840154	0.6437445433545358	0.7442969926675445	0.3757258964112143	0.6514578291789622	0.27201834659777696	0.7204533843593586	0.6534768186732481	0.4225748937625788	0.620691059763365	0.44151138589347644	0.6982361569904199	0.7801676732986431	0.7196068221625567	0.5108112127040276	0.7115357717923513	0.44175823852245694	0.4803850312099263	0.68303091841447	0.6074135291926545	0.6903211685208424	0.7145146892037064	0.36650253993197074	0.6785988585887783	0.42861812094600993	0.5959601561207919
HMP_2012__SRS014923__bin.60	0.6183289813985016	0.6085683942431468	0.5060805016966673	0.7661083199919295	0.6197046949073726	0.6122343148967455	0.6623656330044104	0.6490621171615941	0.6531671467729465	0.5539050294731591	0.7096743545858384	0.655667062129599	0.42812052383522115	0.5326896062806055	1.0	0.652472034874441	0.391797817790857	0.40613812826956525	0.47907512805329283	0.5587442105677738	0.7385284080348302	0.42338118734233016	0.5886229667458744	0.7189571386817334	0.3219580735588693	0.5676980947991672	0.38482355144138986	0.6725335446768317	0.6187521981359116	0.3666770541903985	0.5544018341004209	0.4868661163351987	0.6383210491076519	0.7371730780259651	0.6882595876728883	0.46070372133613496	0.6852742686296553	0.409724933304497	0.5174952616999563	0.62871109256251	0.5483396430054538	0.6465062335506883	0.6989191217268073	0.3436564820566468	0.6565456255281572	0.37942710618559766	0.5594261941103431
ZeeviD_2015__PNP_Main_454__bin.8	0.6512209130280772	0.6374614979817873	0.48267026529038504	0.7279006068486581	0.6643407536118646	0.5895553663759487	0.6254899759913587	0.6114867573465422	0.6293576704475053	0.49508821389993923	0.6677656657478175	0.6321215067572591	0.43290335465005253	0.5264492283561442	0.6882546432012688	1.0	0.37777312927202944	0.3909800686002831	0.4773189767391688	0.5373598949275732	0.6993209213370787	0.4121680225888225	0.5719125863881062	0.6648484044530417	0.31363201035563987	0.5461171452602976	0.3756036781180257	0.6518754291161992	0.6523637651730386	0.3527265915746724	0.5451248026612129	0.451186802390077	0.6039299390818991	0.6940651134178714	0.655803618934611	0.45661024806013967	0.7348925587788975	0.3939403326224521	0.4759472626213005	0.6082965380617869	0.5482931561523784	0.6351437238612659	0.6641957105143855	0.34399011374585825	0.6471072283940449	0.37351221496115905	0.5468806258864757
YuJ_2015__SZAXPI015211-166__bin.60	0.8211372367424109	0.8194534224368061	0.6091372586813595	0.911970752247371	0.7864180670375917	0.8421704201857132	0.8177092760225313	0.8035022397315926	0.8574853733813169	0.5982845309256904	0.8554716913127248	0.8350050028638163	0.47637762885410523	0.7550790624860433	0.888572863557761	0.8122221882690874	1.0	0.6349460811161284	0.6308905097593063	0.6804733171455234	0.895171785885264	0.6352594946676602	0.8172869512618421	0.8591072885104942	0.49592444852926776	0.7978764664815959	0.39556159398998175	0.837742670236447	0.7968539547697233	0.5548877235128331	0.7265513774917357	0.5824743843186664	0.8379103464865165	0.9046071008541303	0.8781549971048423	0.5956228663393062	0.8680003980352105	0.5269523901309207	0.5866020407923408	0.8524731071584438	0.7030837542869097	0.767947822911941	0.8896126130149679	0.47084744673732576	0.8448689108644024	0.5867783359150774	0.7560929553252488
CosteaPI_2017__SID713A068-11-0-0__bin.28	0.8024282552360009	0.8051595886666298	0.6281393887469365	0.9239665434340242	0.7789638930121874	0.8100800722306116	0.8371657954176815	0.8132000837850897	0.849722216130747	0.6293326457108159	0.8586693748104816	0.8483845281908848	0.48302482322329104	0.7235553310531891	0.8889431660328592	0.8112740853776114	0.6127820657561718	1.0	0.650043745193511	0.7065805323680404	0.89687098986639	0.6275291489688309	0.809770793334397	0.8627633502239437	0.5187174226859473	0.7899323291725617	0.43207169220927216	0.869993973220531	0.7931801356743754	0.5405469170036092	0.7360467200179064	0.5801262977047573	0.8465220491655141	0.9073910094364092	0.8875238103160014	0.5837582452316983	0.8388052004225551	0.558024577463777	0.6445742726841703	0.8374796114126182	0.7195384863180007	0.8023095344861093	0.8470407907860599	0.46890839673298645	0.8236459974093167	0.5669747608759927	0.7765902341974742
IjazUZ_2017__S58_a_WGS__bin.15	0.44046098991451	0.44119931744771607	0.35022974345166163	0.5275408991782233	0.4617952008354178	0.43725409116439556	0.4485654969179367	0.4503121241359021	0.4708325008004781	0.3275136170320373	0.4915883017291396	0.4567569078857156	0.26846451023739387	0.40387691406871895	0.49388591432765006	0.4664922888759008	0.2867780960694833	0.3061719266715746	1.0	0.3681668641594873	0.5140722093587734	0.3219681468477546	0.426644684237651	0.48623907779222614	0.23989376346521724	0.40835674219832124	0.22426458410576355	0.4911480832867649	0.4560460049642109	0.2730319546589251	0.4037771882079868	0.30189190642722485	0.44897900307618666	0.5097608467010507	0.4764883817591428	0.3905107994203078	0.48716581596945824	0.3104099195889015	0.3365858210483539	0.44778122425603617	0.49281350516099137	0.46038835387151816	0.4758212869836026	0.31457846056750427	0.4531368591411395	0.280457969645585	0.40470535104037225
YuJ_2015__SZAXPI017590-136__bin.13	0.6975764036634736	0.6873865526721632	0.6407681992133814	0.875337467099959	0.6891516679884813	0.7566931080132293	0.804081298421253	0.7227965249671315	0.7402697512713936	0.7354273100542323	0.7896712447449656	0.7786215824268921	0.580992356727177	0.5801087881209559	0.817495062782402	0.7453325791660791	0.4389875152969079	0.47231695648020233	0.522509011338288	1.0	0.8475803716346171	0.4701535276274414	0.6763267808734692	0.797107273215285	0.3664722108069337	0.6560870951974407	0.5441306630151223	0.7796866162102489	0.6987673004805541	0.39004954150978016	0.616154141272915	0.7124560427145775	0.7083232870369668	0.8295607279028236	0.7938681956245157	0.5012629268665008	0.7802653839757655	0.46012189000783993	0.6736513068272861	0.735926212922848	0.6116710920918083	0.7427814517315265	0.7577808881279819	0.4088182977555437	0.7598245196353914	0.4220470586213398	0.6506724573771661
ZellerG_2014__CCMD25963797ST-21-0__bin.46	0.6203636770391292	0.6118911625500738	0.5373111529023553	0.7964680961136473	0.6237627500192255	0.6284188228385266	0.6922384804144325	0.6423538335698655	0.6807933500653668	0.5407235089730773	0.7041576073658233	0.6787767671753857	0.42953495200609626	0.5545211445829459	0.7472329224896707	0.6707768510685896	0.39935961520983787	0.41458972727717613	0.5045333790085221	0.5861349002719538	1.0	0.43527219849132054	0.6102846076944051	0.712627325414747	0.32912422486175097	0.5860527548430847	0.3976639238249708	0.697322059018869	0.6215269961339215	0.37592754423618735	0.5619205251714567	0.5126860506575129	0.6396073798055076	0.7511933808262082	0.7011297618132117	0.4720726515146219	0.6958221184432217	0.4156069323750865	0.5322062514419145	0.6466701389131635	0.5645537231104804	0.6756912450450576	0.6762190731199184	0.35576031711631095	0.6591111515041352	0.38087654415928524	0.5658561651018253
NielsenHB_2014__V1_UC4_0__bin.35	0.8043681947006687	0.8134693277775514	0.6300259554334732	0.9348633557000111	0.7950611931351952	0.8146230642542469	0.8438083779018	0.8401500293889997	0.8871498780792979	0.5804443849551599	0.8910490127041953	0.8429470765219719	0.40535068933208407	0.7823562703322412	0.8914731163397019	0.822742139170008	0.5897892139460988	0.603684973200724	0.6576072407511945	0.676619159300018	0.9058344439077476	1.0	0.8272188694837429	0.8690770981127024	0.5034859427467366	0.8183541578160191	0.3468142033253217	0.8555858013303614	0.7739200270029621	0.5460039689698719	0.7482097443447999	0.5311123299948205	0.8541527238656137	0.9340260601863437	0.8941581360972573	0.6115901776725076	0.8456488276407907	0.5471249701745299	0.5904810193618222	0.8705589147602614	0.7237601333853217	0.7865005557721741	0.8405443075544279	0.4488558658697689	0.8307593710172085	0.562388336349828	0.7423530404520668
FengQ_2015__SID530315__bin.10	0.7232133438409462	0.7281269734590492	0.5819581868926281	0.8430946415470439	0.7147235617943579	0.7283064493417388	0.7593376385269803	0.706783663303244	0.7586211669846477	0.587009764729075	0.7930514193630611	0.7746527547400011	0.4705537833372872	0.6261264378953779	0.8132586853677991	0.7490898520230894	0.49789187437261007	0.5111559058305318	0.5717877277637258	0.6386692245162147	0.8333647575237865	0.5427942581082764	1.0	0.7865907649157108	0.40435820904071573	0.7058223217401142	0.4258494913338447	0.784740158540212	0.7121536198996749	0.4598816509299094	0.6575423546376615	0.551202416814599	0.7460301700868119	0.8188415309101862	0.797560273586162	0.5343178412869948	0.7885263359378021	0.48924361894024265	0.579181561335167	0.7535824770440323	0.6456282109357138	0.7367547037239813	0.7719147928700342	0.40904510715808057	0.7498192114612535	0.4651852587292821	0.6640111236860909
ZellerG_2014__CCIS78100604ST-4-0__bin.51	0.6933037607760998	0.6957174273509652	0.5979155106373764	0.8559714854734619	0.709932195051391	0.7038794368029603	0.748437266325449	0.7293882190842695	0.7619377815842184	0.6244086373877648	0.8014611120599973	0.7511655635525315	0.47451614300412615	0.6197075651101575	0.8503281556841501	0.7454507267968066	0.4480226076425011	0.4662029473945722	0.5578409636033627	0.644359489628221	0.8330234698122104	0.4881633496968513	0.6733500482569871	1.0	0.3737611928832998	0.6495537556684594	0.43798507261430286	0.7798218781897215	0.7075941215553051	0.4256392927102938	0.6494086986794502	0.5627332659397201	0.7338416729524695	0.8378050385034368	0.7850766186929834	0.5329095489994337	0.7824304523244667	0.47930506669761214	0.5966112235700037	0.7293191637852764	0.6365480686172678	0.7348913952194119	0.7780697532069852	0.39442711478788584	0.7504214824905999	0.43894898652154973	0.6463567813529445
SchirmerM_2016__G89021__bin.21	0.6755881807931607	0.675090374595238	0.5125063992437114	0.7573391080946115	0.629003256940235	0.6611887046674435	0.694955511515498	0.6571457959716958	0.6898581016780937	0.512485984478497	0.7320090955630864	0.700341868799015	0.40798672726187746	0.6011355320558925	0.731717792567141	0.6757365804326045	0.4969684073656473	0.5386106024868325	0.5288594113638005	0.5692633724563988	0.7392908852784417	0.5434441907430032	0.6651491691190557	0.7182157809275841	1.0	0.6572800623121449	0.3680742909009821	0.6957563984585282	0.6495860513761123	0.46142473076065416	0.5907428461951588	0.47752177313228455	0.7076205177812604	0.7417477237536786	0.7279033722051401	0.4785244521776273	0.7133068150767752	0.4746495727032604	0.5134038637298718	0.711349353166016	0.5613589324020013	0.6412725308341473	0.7016939544028367	0.39144134523880564	0.6897709463342934	0.48435286764636604	0.6499558726998056
LiJ_2014__V1.FI20__bin.59	0.7265051497816815	0.7295149825900382	0.5818656344993856	0.853787766007363	0.7096228668682065	0.7184627153644447	0.7612675886797663	0.7051567584405273	0.7609030284538765	0.5662028104547225	0.7748870084394218	0.7694972164205394	0.4538371929059135	0.6522016833642129	0.8073392557173803	0.7362701558323004	0.500314691138386	0.5132492093415856	0.5633202298006857	0.637717047219393	0.8237331654980595	0.5527175213442151	0.7265115369554505	0.7810344175315146	0.411286823899232	1.0	0.40042617188670726	0.7645908843238611	0.7071053377611187	0.47700789405545735	0.6611697666568894	0.5396616468394053	0.7363546630544743	0.8530095134496684	0.7837583014834457	0.5337279624080431	0.7809788982518305	0.4924073700124157	0.5657360554485295	0.7578666643083256	0.6304386170491355	0.7227907625745027	0.7663635707052766	0.407594546139715	0.7363797204284909	0.4712363455736149	0.6645790434863357
FengQ_2015__SID31256__bin.39	0.7128639917462809	0.673952968286592	0.6188582108910957	0.8600762552592701	0.6385642608346692	0.751924303463118	0.7838394722586205	0.6423644599349487	0.6842036025769223	0.81643013346518	0.7724004443173277	0.7429041887180943	0.7628888608049593	0.4096403261578893	0.8232072290990897	0.7617108138648883	0.3731046118985697	0.4222825287657039	0.4653558862068736	0.7955704252572081	0.8407655974819062	0.3523446755456227	0.6593441515586211	0.7921789212371414	0.34644852843904345	0.6023256449880902	1.0	0.7793489997317246	0.6925770478912294	0.3760327310808544	0.5669361984853893	0.8162971043251469	0.6604039503742184	0.8092347350909439	0.7759412365945427	0.46298722846350604	0.8075526555203029	0.4373347759604519	0.7800873114589084	0.6975316443066854	0.5789982462325038	0.7207792255782518	0.75668452952397	0.41026260691293315	0.7915559014313196	0.41036311781873597	0.6195691777394949
