	BackhedF_2015__SID39_M__bin.6	LeChatelierE_2013__MH0193__bin.54	SchirmerM_2016__G88846__bin.13	ZeeviD_2015__PNP_Main_47__bin.42	BackhedF_2015__SID640_M__bin.38	BritoIL_2016__WL.37.ST__bin.73	VogtmannE_2016__MMRS86178473ST-27-0-0__bin.45	VogtmannE_2016__MMRS38954404ST-27-0-0__bin.26	CosteaPI_2017__mickey3-11-7-0__bin.38	ZeeviD_2015__PNP_Main_38__bin.52	BritoIL_2016__WL.43.ST__bin.5	ZeeviD_2015__PNP_Validation_23__bin.3	LiSS_2016__FAT_DON_11-22-0-6__bin.56	ZeeviD_2015__PNP_Main_410__bin.16	VogtmannE_2016__MMRS84159866ST-27-0-0__bin.3	SchirmerM_2016__G89150__bin.3	FengQ_2015__SID31160__bin.56	ZeeviD_2015__PNP_Main_313__bin.32	SchirmerM_2016__G89113__bin.3	LeChatelierE_2013__MH0415__bin.73	ZellerG_2014__CCIS63468405ST-4-0__bin.18	LiSS_2016__FAT_008-22-0-0__bin.12	LeChatelierE_2013__MH0098__bin.1	NielsenHB_2014__V1_UC37_0__bin.20	XieH_2016__YSZC12003_36533__bin.98	XieH_2016__YSZC12003_36055__bin.38	XieH_2016__YSZC12003_37546__bin.46	Bengtsson-PalmeJ_2015__TRAVELRES11__bin.129	XieH_2016__YSZC12003_37194__bin.23	ZeeviD_2015__PNP_Main_287__bin.47	RaymondF_2016__P7C7__bin.65	ZellerG_2014__CCIS35100175ST-4-0__bin.18	LeChatelierE_2013__MH0322__bin.16	LiJ_2014__MH0339__bin.62	HMP_2012__SRS014613__bin.25	LeChatelierE_2013__MH0408__bin.18	ZeeviD_2015__PNP_Main_463__bin.42	LiJ_2014__V1.UC64-0__bin.18	LeChatelierE_2013__MH0275__bin.19	NielsenHB_2014__V1_CD6_4__bin.23	NielsenHB_2014__MH0098__bin.13	XieH_2016__YSZC12003_35387__bin.3	LoombaR_2017__SID5443_cul__bin.35
BritoIL_2016__WL.43.ST__bin.5	0.9390361541462002	0.8643098386271748	0.859772760715562	0.5954275363842116	0.9411627999317979	0.9552837980188678	0.8868953774358328	0.9363191627018328	0.923453014091218	0.9390297309985776	1.0	0.9129745246286837	0.6397910491686112	0.9217427050560683	0.9082797876390611	0.6570699001959643	0.5549144086383161	0.9023319529405169	0.9154088975776559	0.9262400762369231	0.936955054316472	0.6845475418030126	0.8688025384279404	0.9211015581388288	0.9115847890521537	0.9402437058992523	0.9300887095078935	0.6716919037975985	0.9359121687115634	0.9413706763457662	0.6397992240837672	0.9386787935693782	0.8430515556863541	0.7707806343267023	0.7360950532420546	0.569452327398345	0.9382280053907727	0.8521508201775592	0.9347443236892692	0.724865639430185	0.8098468020899755	0.9418366465096616	0.9423253896514917
ZeeviD_2015__PNP_Validation_23__bin.3	0.9029353589049753	0.7896319451527679	0.8067317057561194	0.5614231400760389	0.8805166727665813	0.8114466397470436	0.8139146051955273	0.9040118438341863	0.8576614927391016	0.8234214720993907	0.7817490555132228	1.0	0.6059670164617695	0.8975869337829271	0.8464516496769046	0.6018965734479718	0.542158409782263	0.8449066713066017	0.8519210731049766	0.8697053241254622	0.8732627743211595	0.6298321823494472	0.8206880103678549	0.8379502686962382	0.9006903903345354	0.9020143717987948	0.8335858297983828	0.6184278420102118	0.8644748973514371	0.8623324273460171	0.5891167523654669	0.890290535932497	0.7795465863477912	0.7180519472727381	0.705760619351329	0.5187572373986764	0.8412912219228931	0.8099321609497467	0.8345558162185729	0.7040366434869911	0.772556184213421	0.885877097720632	0.8993739087652773
LiSS_2016__FAT_DON_11-22-0-6__bin.56	0.9687897195230031	0.9000692282703656	0.903458101915368	0.5695712578098635	0.9683410761763287	0.8962616734002593	0.9196542055780008	0.9615554441174894	0.9311273327088596	0.918758495838419	0.8639167746879997	0.9555953473556063	1.0	0.9686643516985369	0.9371930853731231	0.7077802167996039	0.6376917181542071	0.9376551328268158	0.9474669391642776	0.9399456581731936	0.9405906322638433	0.7570781569825936	0.9108855541573232	0.9387487502641397	0.938667537145146	0.9851876732677951	0.8972543657965035	0.7099367010757979	0.934258374412979	0.9356744788956277	0.695184298586734	0.9633618446574383	0.8996324120769428	0.8174589282391419	0.781892312981168	0.6149110440380109	0.9415667666455355	0.9011833461066588	0.9252389873433691	0.7315638335115291	0.8502162003614379	0.965715448154491	0.9717890855875887
ZeeviD_2015__PNP_Main_410__bin.16	0.9275164424332368	0.8145314818869669	0.826513068794654	0.5723588708042397	0.9094399030078908	0.8399032106334493	0.8394739029592325	0.911109996026243	0.8615307885069217	0.8456068697337583	0.8000916397018871	0.9099087455092492	0.6226867057554598	1.0	0.8572468351864017	0.6233881955088436	0.5560208500596063	0.8694798230461686	0.8860504910428274	0.8801293903932398	0.8885138148878022	0.6478197049688181	0.8434451256599275	0.8566370865062567	0.871298931951439	0.9391320787614854	0.8374855038967147	0.6255965704044312	0.917662133339821	0.8917972329675855	0.6091500823135375	0.9025542539474004	0.7983095313399671	0.7302817515347623	0.750051699389339	0.5341986391909755	0.8688888280660779	0.8460047522889651	0.8551469276370743	0.734403003835892	0.7970307317389647	0.907959881273873	0.9215101898482674
VogtmannE_2016__MMRS84159866ST-27-0-0__bin.3	0.9494837413952324	0.8635447744395165	0.871876396610471	0.5970185145939274	0.9454609542027063	0.8796836893466141	0.8778916356552801	0.9584319310586403	0.9121646625020452	0.89214021941677	0.854014606555271	0.9294779655359086	0.6525908462512368	0.9285846838705285	1.0	0.6604942202974238	0.5727319045951024	0.9084614142949224	0.9198841094690052	0.9254024708818727	0.934983699119456	0.6847105536809024	0.86633772086348	0.8973319043754879	0.913507604698431	0.9608240811607062	0.8877171849384037	0.6615483695276203	0.9092904587415874	0.917126301352715	0.6339219731916674	0.9609942823384983	0.8450323766563045	0.7693301869907004	0.7449936147106525	0.5688859070130572	0.9082604670979162	0.8664898038513781	0.9018779229307106	0.7679290469722309	0.8075398023689808	0.9351802540280031	0.9628621030057528
SchirmerM_2016__G89150__bin.3	0.9646661962243106	0.917385181688888	0.9205692352507754	0.580923095136841	0.963353007793454	0.9019743001391076	0.919497499022508	0.9626107369900101	0.9375589026542607	0.9266499363656614	0.8764473501789083	0.9376212129000902	0.6991637965009682	0.9579499306019638	0.9369957738075766	1.0	0.6318975494938072	0.9275557715644077	0.9446973201921025	0.9470471953379475	0.9459481983771296	0.7505697493103035	0.8967900876860935	0.9295387951379315	0.9302397854035134	0.9692662501226733	0.9118216556143868	0.7080546897027645	0.9353133971701801	0.9461561588225856	0.7037872167415169	0.9581018118261732	0.8990535073658499	0.8143115730377335	0.7666551392711882	0.6150099151178676	0.9382178335039076	0.896240978644721	0.9273236658986929	0.720415484719191	0.8508097995323616	0.9648905131092969	0.9644847176333322
FengQ_2015__SID31160__bin.56	0.9078507540693452	0.8167916902471988	0.8275508257327867	0.40628682370633057	0.8956711754247302	0.8018457745022437	0.8357592557262616	0.8643220269691815	0.8436406310871841	0.810761219657266	0.7617823836190519	0.8692054015317059	0.6483088550041763	0.8793585240216818	0.8362009398011059	0.6503353111588155	1.0	0.8446915345756065	0.8524278195235584	0.84987951884492	0.8508414442347804	0.7091233813601304	0.8182113318017343	0.821026566776059	0.8644246323440999	0.9027982409591038	0.8142201430383055	0.6779209265265355	0.8508342297943564	0.8457215963472486	0.6412178616719225	0.8693432775042526	0.8080229387141302	0.7593102353671108	0.7278408462378296	0.5646870776546336	0.8285656570190895	0.829379285578013	0.8388903228702571	0.6336226591144836	0.7845832217767083	0.9140984594764882	0.8811028153952952
ZeeviD_2015__PNP_Main_313__bin.32	0.9525500172702394	0.8624796299740504	0.8789013027960074	0.5989822736491573	0.9537295967620515	0.8887813189148975	0.8818051385604592	0.9621178406001186	0.9109569705343147	0.9118210360372329	0.8553717086909158	0.9353810744745862	0.6582607097625564	0.9495504202424919	0.9159027906935551	0.6591956275296472	0.5832862830016562	1.0	0.9309566826969914	0.943510264721772	0.9324539903109529	0.6838483407285384	0.8769489907980622	0.9059967585089141	0.9140014037604839	0.9726189210971473	0.8873188838997086	0.6648256148648051	0.930929006031299	0.9182381477446838	0.6322396622118306	0.9770748642736314	0.8475253739671068	0.7753069895758606	0.7637602846489713	0.5679733374073386	0.9233007634331465	0.8709381725429763	0.9143169177493778	0.7535481485417719	0.8270225000221413	0.9606006057868587	0.9826793890763522
SchirmerM_2016__G89113__bin.3	0.9155855310861171	0.8406040798947777	0.847848127413453	0.5883639950761345	0.9309747188169233	0.8703311805473585	0.8507210849366811	0.9239393453956798	0.8854495135153365	0.8765534627253259	0.8261012301232653	0.8978603527646156	0.6332110095610677	0.9211844257457464	0.8828879862738815	0.6391408318297557	0.5603647791848642	0.8862557543463231	1.0	0.8988299495809655	0.8898643407584776	0.6595408326728833	0.8418977539078968	0.8830592465811173	0.8834170488845421	0.9440463593747366	0.8711105466839789	0.6389737871608518	0.9060186668465339	0.9213314461325733	0.6124089422120298	0.9328564743773502	0.8296850496602195	0.7568983651754548	0.7319412592954825	0.5486495202603578	0.8917044668903765	0.8412675159772692	0.8862615508490296	0.7329498507664031	0.7916146737939058	0.9202980877864526	0.9353131376152977
LeChatelierE_2013__MH0415__bin.73	0.9515174426792367	0.8509834180893668	0.8545973075479366	0.6082884386059136	0.9412214186002055	0.8841086854898778	0.8714940747527332	0.95370109080667	0.9068677821942183	0.8968421706469071	0.8493834326541606	0.9314158853707891	0.638335822378056	0.9298153644652231	0.9025374333941806	0.6510848361755207	0.5677179913221674	0.9127215441680049	0.9133550056036973	1.0	0.9321071776053445	0.6796741341578149	0.8585999484877513	0.9003644946739441	0.9290780217797214	0.9583639667001692	0.907524268855384	0.6487796362764033	0.9133780308291705	0.9175220359439834	0.6255241585484898	0.9690846187745547	0.8365391051326441	0.7549029004822981	0.7390508359495522	0.5566010911814993	0.9100768560607481	0.862910484884475	0.8951549035430467	0.7582902859786551	0.8066170214247046	0.937697488162089	0.9675381803753326
ZellerG_2014__CCIS63468405ST-4-0__bin.18	0.9421025867143091	0.8209713749706221	0.8310893442844575	0.5909696902889541	0.9129570738951296	0.863713412769887	0.8460585728458433	0.9178301716087462	0.8672907614969124	0.8711504503923645	0.8343271568605021	0.9081422120910227	0.6202753518592854	0.9114897369608759	0.8854744042778435	0.631496163709461	0.5519011944601011	0.875903956506095	0.8780581651944768	0.9051139447965175	1.0	0.6590682670449227	0.8389376730178473	0.8714535890999017	0.8910931296185756	0.9210248272161363	0.8713090392530829	0.6272828996491286	0.9249385923132759	0.8971465444267195	0.6078487447041719	0.9117725970927802	0.8067430943650518	0.7304790111542565	0.7227039972712317	0.5366678244520104	0.8848566876662584	0.8306926121509225	0.8715716208093544	0.7413306489352188	0.7821160641676529	0.9288996740868921	0.9276117245524674
LiSS_2016__FAT_008-22-0-0__bin.12	0.9758537969187612	0.9044746739145157	0.9021653250019188	0.5573160986225174	0.9720568029099753	0.9079345586652882	0.9185075992553497	0.9632024175549646	0.9265086768010138	0.9241210703820922	0.8821472053793006	0.9478805007878424	0.7225109221894644	0.9617486338797814	0.9384233821389282	0.7251272813191808	0.6656628636528497	0.9296269374376386	0.941805009383376	0.9551200725988866	0.9537844276592127	1.0	0.8814729868632736	0.9385309862101244	0.9431609711756535	0.9793934441279029	0.9081768559444854	0.7071844905662081	0.9466419252550518	0.9419404550673993	0.7247691027325415	0.9667924806576038	0.8799680348185706	0.8140398481202397	0.759936069637141	0.6081353192680515	0.9417681380582807	0.9001569664982625	0.9358612012828211	0.7232686655439724	0.8251885328674001	0.9641881611442451	0.9759930049828962
LeChatelierE_2013__MH0098__bin.1	0.9750403728153946	0.8412421420954823	0.8580806491511191	0.5849180960522427	0.9392744616630739	0.8605593913703422	0.8652633362108956	0.9253903640368665	0.9043757456840773	0.8753993108434736	0.8345900932206765	0.9207071735439283	0.6480107518739213	0.9334239793488632	0.8851028097460173	0.6458455685821808	0.5725490658019395	0.8886647045394246	0.8961760955911595	0.8994205049588868	0.9050325927396805	0.6570882547781276	1.0	0.8878502366276092	0.8889462905530137	0.9265155862345948	0.8611208806125786	0.659919259978494	0.8997458433809618	0.9046522833428411	0.6142826932860808	0.9183052785037125	0.8297397460901894	0.7678418675771655	0.768582853879857	0.5581775214709336	0.89206617383505	0.8550516362559382	0.8856738347695903	0.7293341388263921	0.8971010663808175	0.932398602391013	0.9330806912207427
NielsenHB_2014__V1_UC37_0__bin.20	0.9816281008571385	0.8947530298854353	0.9008302048721254	0.6237960488661931	0.9806049670776891	0.931727361381921	0.9141537690753393	0.9740205049019692	0.9402719264758833	0.98795349848413	0.9001283339581696	0.9563270809759316	0.6793796602374149	0.9644145740356835	0.9326192510067283	0.6810048052479402	0.5844524750650372	0.9339744895600981	0.9562437694690717	0.9594780819408614	0.9563647423420463	0.7117182199412369	0.9032011590570735	1.0	0.9486618517180716	0.9776611036263901	0.9281449665869501	0.6878814283244287	0.9625349294905045	0.9731423103193855	0.6552558433606721	0.9740958276341986	0.886683226255222	0.8008872104853808	0.7727598762652935	0.5915128399580247	0.9972803928651113	0.8847179876961458	0.9386439283315615	0.7567480893989531	0.8479199798682879	0.9702537976637399	0.9756308136167522
XieH_2016__YSZC12003_36533__bin.98	0.9459903451335449	0.8431889586769329	0.8551894771609421	0.5924894662597616	0.937118628165071	0.8765205384206955	0.8716372434222764	0.9355653455267466	0.9079143112975822	0.8885020747495576	0.8466800481821333	0.9769876621415017	0.6456546863958148	0.9323080077035009	0.9023785725093921	0.6477432658092879	0.5848499623339807	0.8955308956268911	0.9092219106135737	0.9410099699702306	0.929453633916664	0.6797835166557564	0.8594995110739181	0.901647488362583	1.0	0.9490616578363489	0.9129201767835227	0.6559858599214573	0.9183149052763341	0.9062498474648247	0.6210266959606516	0.9413473099845594	0.8325925773265207	0.7595416514583447	0.7414299637115428	0.5536687895947419	0.9077960795883802	0.8576061766848154	0.8909648737930739	0.7379128415364264	0.8070306648581193	0.9446935927633516	0.9462897208375795
XieH_2016__YSZC12003_36055__bin.38	0.8862007875742188	0.7925426018014226	0.8075008599780352	0.5529381039944884	0.8932048579745057	0.82544053775669	0.8196068170678111	0.927638573401196	0.8412465929765375	0.835425053279659	0.7845630775617357	0.8790066936987241	0.6087972098706963	0.9027844773233781	0.8526791848285258	0.6063400601643557	0.5487483299859968	0.8561337141598673	0.8728962208715938	0.8720425769521989	0.863060313451031	0.6341721651664557	0.8048000904316847	0.8347931034146732	0.8526280246621236	1.0	0.8336456539682261	0.6080268839365848	0.8711494666187223	0.869212688890643	0.584008891149681	0.9090620733607552	0.7773753178020812	0.7108709993967973	0.7145657378903886	0.5181735528250644	0.8483641902222689	0.8229483067933879	0.8389521813233235	0.7623941593605077	0.7586818802384356	0.8964713127893594	0.916648882418346
XieH_2016__YSZC12003_37546__bin.46	0.9046350861894421	0.8202416368227264	0.8211800738537088	0.5751504873766293	0.9042162176059786	0.8753882033323085	0.8472806215966927	0.902970324607083	0.8769206624337015	0.8627798304599948	0.8531790625699677	0.8930122864546899	0.6095335989381521	0.8850403924295128	0.8660536473169378	0.6270634098473754	0.5440674389132127	0.8586318530810408	0.8854640817511492	0.9078076675447552	0.8975743116789345	0.6464706304561383	0.8222952712843625	0.8712337983024574	0.9016258742944314	0.9164523223638329	1.0	0.6316013313807558	0.8880469261366497	0.891104345413389	0.6037224668895633	0.9060866640170462	0.8055308864694735	0.7370822964282615	0.7041395143052727	0.5405782957512156	0.8800664619102764	0.8235572334105008	0.8768113923684501	0.7053789796532711	0.7751516657792937	0.910691004609697	0.9100423475066607
Bengtsson-PalmeJ_2015__TRAVELRES11__bin.129	0.9769213327484254	0.9009079837586772	0.9085128249881369	0.5590579035416275	0.9708951194217204	0.9253019145343632	0.9220768696728127	0.9732544902457781	0.9528359590554102	0.9268556085314476	0.8963037822397348	0.9637523346317145	0.7015699789542252	0.9617217796886846	0.9388605049271735	0.7083333008673103	0.658960271717237	0.9358458398947166	0.9448220459360461	0.9440654577358611	0.9400066854034579	0.7322854340018996	0.9166927044171193	0.9392945107227482	0.9424478706054965	0.9723451818733623	0.9187816982015642	1.0	0.9484086324298169	0.94561369744108	0.6883994224684099	0.9740679589182737	0.8950804624927828	0.8364748755837066	0.7760857352346475	0.6140472949439494	0.9398913660897324	0.8981161655081491	0.9393256781048361	0.7136481186978579	0.8704356342912888	0.9682879679100634	0.9687406741348908
XieH_2016__YSZC12003_37194__bin.23	0.9442199957337816	0.8448155020906074	0.8562925920163976	0.5900832340288125	0.9324355028497591	0.9025869429123303	0.8651538164210918	0.9370198165312222	0.8825394585110256	0.9081105731113831	0.8568801326270016	0.9243334300984385	0.63345859335614	0.9679162195958426	0.8854049886955904	0.6419894264074645	0.5674466147984318	0.8991103491081839	0.9191872372707108	0.9119170236550586	0.950999433843943	0.6725634573263214	0.8575366384230175	0.9017882298347669	0.9052204506901598	0.9558510544456081	0.886349651351584	0.6507218088766212	1.0	0.9316923896115977	0.6261429375640534	0.9277693932507141	0.8326348603508457	0.7590474036746148	0.7604208266306123	0.5592616769018487	0.9154620480307767	0.8620680253342806	0.8988906228197779	0.7336051310097946	0.8061966021013531	0.9435308784935009	0.9399425503967102
