	BackhedF_2015__SID39_M__bin.6	LeChatelierE_2013__MH0193__bin.54	SchirmerM_2016__G88846__bin.13	ZeeviD_2015__PNP_Main_47__bin.42	BackhedF_2015__SID640_M__bin.38	BritoIL_2016__WL.37.ST__bin.73	VogtmannE_2016__MMRS86178473ST-27-0-0__bin.45	VogtmannE_2016__MMRS38954404ST-27-0-0__bin.26	CosteaPI_2017__mickey3-11-7-0__bin.38	ZeeviD_2015__PNP_Main_38__bin.52	BritoIL_2016__WL.43.ST__bin.5	ZeeviD_2015__PNP_Validation_23__bin.3	LiSS_2016__FAT_DON_11-22-0-6__bin.56	ZeeviD_2015__PNP_Main_410__bin.16	VogtmannE_2016__MMRS84159866ST-27-0-0__bin.3	SchirmerM_2016__G89150__bin.3	FengQ_2015__SID31160__bin.56	ZeeviD_2015__PNP_Main_313__bin.32	SchirmerM_2016__G89113__bin.3	LeChatelierE_2013__MH0415__bin.73	ZellerG_2014__CCIS63468405ST-4-0__bin.18	LiSS_2016__FAT_008-22-0-0__bin.12	LeChatelierE_2013__MH0098__bin.1	NielsenHB_2014__V1_UC37_0__bin.20	XieH_2016__YSZC12003_36533__bin.98	XieH_2016__YSZC12003_36055__bin.38	XieH_2016__YSZC12003_37546__bin.46	Bengtsson-PalmeJ_2015__TRAVELRES11__bin.129	XieH_2016__YSZC12003_37194__bin.23	ZeeviD_2015__PNP_Main_287__bin.47	RaymondF_2016__P7C7__bin.65	ZellerG_2014__CCIS35100175ST-4-0__bin.18	LeChatelierE_2013__MH0322__bin.16	LiJ_2014__MH0339__bin.62	HMP_2012__SRS014613__bin.25	LeChatelierE_2013__MH0408__bin.18	ZeeviD_2015__PNP_Main_463__bin.42	LiJ_2014__V1.UC64-0__bin.18	LeChatelierE_2013__MH0275__bin.19	NielsenHB_2014__V1_CD6_4__bin.23	NielsenHB_2014__MH0098__bin.13	XieH_2016__YSZC12003_35387__bin.3	LoombaR_2017__SID5443_cul__bin.35
BritoIL_2016__WL.43.ST__bin.5	0.9221094083930687	0.8494420036483479	0.8451764497044184	0.5851405735053335	0.9237747553948601	0.9398880970899638	0.8714611376211931	0.9196230663406043	0.9088677976077862	0.9221426919762039	1.0	0.8967794337820194	0.6282965345366809	0.9052030999278272	0.8921874671543587	0.6458112902585375	0.5447091949109986	0.8862676607363497	0.8991595019374549	0.9098721443269593	0.9203716549998949	0.6721736398692948	0.8532474266534933	0.9049012119895642	0.8952793368508827	0.9233765202422578	0.9135526079147194	0.6596782820532585	0.9190695078000369	0.9248526763504376	0.628384122913353	0.9220066380311067	0.8286058966830865	0.7567226998708364	0.7231693445353028	0.5594660846127075	0.921408117457181	0.8367796439941234	0.9181001964315327	0.712185178178115	0.795333991997926	0.9248614351881048	0.9254459416217631
ZeeviD_2015__PNP_Validation_23__bin.3	0.8914365198887215	0.7801775775139148	0.7977578313903605	0.5545857357996987	0.8691353321053505	0.7989503146955943	0.8039127452215669	0.892510004859932	0.8446001755975416	0.8137826070435015	0.7678817496555048	1.0	0.5985146207953088	0.8865020889707544	0.8359317969548427	0.5949561706136115	0.5355535022509684	0.8349623105276526	0.8421097104640535	0.8593704688134366	0.8622724281860055	0.6223732867739852	0.8103991544118383	0.8282189049353309	0.8999149011913834	0.8907360296955843	0.8228079806882703	0.6071375000749989	0.8539120452313668	0.8513135816098574	0.5821068505040929	0.8794406878303704	0.7705762119330329	0.7088395762459325	0.6977312317627553	0.5125058249184511	0.8313888605559523	0.7995873057777191	0.82479595285666	0.6955022629683184	0.762719321929493	0.8751367480855269	0.8883390632531145
LiSS_2016__FAT_DON_11-22-0-6__bin.56	0.9566369253186235	0.8888113553286845	0.8926370451671097	0.5624221379077607	0.9551703583154348	0.8827432372337709	0.9075629125705292	0.9502991481295752	0.9174748554721872	0.9175820883283343	0.848395607237587	0.9438430994080116	1.0	0.9569814897166845	0.9256442644614545	0.7070997612491997	0.6297769871982893	0.9260574263483743	0.9357951158587933	0.9289527134643466	0.9294029337647879	0.7480051534849101	0.8992973094014829	0.9374185897617854	0.9271061006033424	0.9733329233253539	0.8854863483112402	0.6966603273125238	0.9237590162331621	0.924038137049898	0.6870874294707427	0.951751522548862	0.8980420542030549	0.8067868936218527	0.7726797490751166	0.6073881860931601	0.9403682817827147	0.8896857761924135	0.9139819028785714	0.7225988513468762	0.8390576755070696	0.9535555576581605	0.9597293316554544
ZeeviD_2015__PNP_Main_410__bin.16	0.9162419207032739	0.8047719550073393	0.8176045544120867	0.565706375852533	0.8975008920678945	0.8269682261635404	0.829077763991274	0.8999870244669894	0.8490362625599105	0.836259924255326	0.7857349220251564	0.8986717311793949	0.615176609168836	1.0	0.847143152567939	0.6163575854155009	0.5490657616232392	0.859338126170839	0.875452116228337	0.8700733523100505	0.8783721180124727	0.6416781216294025	0.8334255812633303	0.8471304811489835	0.8608642718698554	0.9282812892813989	0.8269357873310139	0.6146332587240186	0.9114688506110664	0.8803970107615827	0.6085408404901507	0.8919138100219773	0.7894162226601464	0.7212931537843953	0.7497323796316572	0.5278629297131596	0.8593006187707305	0.8404161496727732	0.8452916048301422	0.7258447274732582	0.7874146453219149	0.8968561702714318	0.9103284229050597
VogtmannE_2016__MMRS84159866ST-27-0-0__bin.3	0.9373654175364312	0.8529703399741074	0.8619756293874844	0.5897053543094388	0.9325734308274961	0.8661697158299174	0.8672288063846306	0.9507564069762717	0.8985370385214679	0.8818106550329587	0.8388837218495487	0.9179262468883381	0.6445491151185864	0.9176401991024359	1.0	0.6531146266499905	0.5652930150534706	0.9010208776451185	0.9090565693811375	0.9181694698617636	0.9233913518036384	0.6765837219593559	0.8555601430568351	0.8867278219629795	0.9020278097743791	0.951397681091308	0.8764026498676275	0.6496996223729997	0.8985875498387482	0.906209268387492	0.6263128824722436	0.9535806484555066	0.8352150629140418	0.759602366125793	0.7361953118909131	0.5620663301441658	0.8975586562671917	0.8554278253670031	0.8911283459629928	0.7606444365627268	0.7973678113336415	0.9236027306857351	0.9547050743010497
SchirmerM_2016__G89150__bin.3	0.9536442926151454	0.9070479119057745	0.9102989489819284	0.5746624731871223	0.9514198168390324	0.8891017822288063	0.9085830805873987	0.9519681470023319	0.9247868600153595	0.9263936854796876	0.8614298020559266	0.9268096063705995	0.6984916247240824	0.9471461128532017	0.9265268736301482	1.0	0.6246726764898769	0.9172169440251483	0.9338973968337049	0.9366507308212959	0.9353172915605446	0.742213166466495	0.8863733723395473	0.9290699105380645	0.9195325485357871	0.958428940616778	0.9008768609344355	0.6959213270836156	0.9256958107263972	0.9349044861819241	0.6963099872419772	0.9473774396408438	0.8984093751995874	0.8043715310717829	0.7584582264323179	0.607989108169029	0.9379701502767354	0.8857728573453655	0.9171336040713515	0.7122434959786524	0.8406610182428822	0.9538927547203905	0.9534815070979159
FengQ_2015__SID31160__bin.56	0.8964086515569565	0.8068550009699413	0.8180486060899496	0.40138180582253435	0.8828855837845031	0.7892189005513436	0.8256886984989154	0.853107580132393	0.8308486266110247	0.8011988796775625	0.7477727419202276	0.8586162061983266	0.6402623491179946	0.8683589071886287	0.825340000545091	0.6428996278951951	1.0	0.8339981306583257	0.8417400268377184	0.8392374176150983	0.840211367072332	0.6997734665706878	0.8082393719268488	0.8114922829535599	0.8534546748772343	0.8906988227636436	0.8038602065895095	0.6656451553429343	0.84059293081031	0.8357825022565166	0.6338703549023725	0.8583612959700136	0.7986064907518889	0.7494224439638381	0.719168287243747	0.5577956838407757	0.8187492084155646	0.8186706511753926	0.8290554373634267	0.6251553108702379	0.7749623646691217	0.9034499454107342	0.8695332577687499
ZeeviD_2015__PNP_Main_313__bin.32	0.9409844922106793	0.8521883386029705	0.8700414485745409	0.5917758234361578	0.9411433562717538	0.8753537077875494	0.8708833727449053	0.9547735605919706	0.8975891410048623	0.9011688409455235	0.8401434536936171	0.9243718503954442	0.6501187882491519	0.9384747721656881	0.908401307224274	0.6518480263216161	0.5759021485949111	1.0	0.9200758783466624	0.936686306028642	0.9215261356289467	0.6759577233396215	0.8662729937738572	0.8955432818768765	0.903024838146859	0.9637784405416655	0.876341211219456	0.6529988220811082	0.9202723826730789	0.907264903330942	0.6248881862706025	0.9695589889381901	0.8379105003055504	0.76562679898327	0.7550338319561424	0.5612584247770368	0.9124570458148453	0.8606142227063793	0.9037078982561487	0.7465996448530259	0.8165955929891684	0.948798722002285	0.9810918555322334
SchirmerM_2016__G89113__bin.3	0.9043097524577172	0.8306383108780332	0.8384014088663305	0.5813560233040488	0.9185786343018061	0.8567547172992935	0.8403237399457025	0.9133401767195589	0.8728932347436048	0.8664238107684266	0.8114371321855556	0.8875199188911185	0.6254104977825742	0.9101658010555959	0.872495910830818	0.6318340766908925	0.5533388909498677	0.8758974040099151	1.0	0.8887677478373774	0.8793890064583578	0.6516096361060992	0.8315436192098209	0.8728974503819368	0.8731187713943644	0.9327642572888387	0.8600397534694704	0.6275209517225098	0.8952571960946326	0.9098896767448527	0.6051986198000101	0.921565414059997	0.8201087002343894	0.7471444319848911	0.7234035377636882	0.5420704896885487	0.8813324157293897	0.8306694012107313	0.8759722315903075	0.7238356406927138	0.7816915881152724	0.9087319570679392	0.9243630170480414
LeChatelierE_2013__MH0415__bin.73	0.9396385682165143	0.840757540627475	0.8453540181963537	0.6010338861707818	0.9289147033199697	0.870545756745454	0.860806621840658	0.9467206991957771	0.8933578650154188	0.8864572584881423	0.8343736629974453	0.9203477130328667	0.6308702946211466	0.919191632525969	0.8954831468736295	0.6439373778123573	0.5606090868249125	0.9061202655718796	0.903130199082525	1.0	0.9210963005959251	0.6717786237019528	0.8480120930626066	0.8900384842547618	0.917847601922767	0.9498596264451675	0.8955656093090452	0.6371079888429396	0.9027542988899163	0.9063542661191304	0.618235871480688	0.9631478588949927	0.8269938104981106	0.7457174419295781	0.7306787568734313	0.5500737074950321	0.8995436186123072	0.8523108491114137	0.8845852541101366	0.751627963761508	0.7964768192203874	0.9260145958510685	0.9602161586748608
ZellerG_2014__CCIS63468405ST-4-0__bin.18	0.9296390621522743	0.8111622639625793	0.822004022437464	0.5836106471881415	0.9008923613205408	0.8503617905878291	0.8357731752921674	0.9065698425342604	0.8543707090013998	0.8609695654977195	0.8195601940919669	0.8967128948862633	0.6128975900732732	0.9010857877342695	0.8744958954083065	0.6243991822014422	0.5450059587814552	0.8656388375280519	0.8677218112199799	0.8944219358032293	1.0	0.6511050263829468	0.8282654226367141	0.8612534655565793	0.8801988548324365	0.90983209339376	0.8598168064675137	0.6160964053884855	0.9135664710910705	0.8857151473680489	0.6012140107278864	0.9005637444025931	0.797722767952779	0.7213141348951649	0.7151244896558466	0.5303216702058847	0.874375263881465	0.8207009939621841	0.8615867621458269	0.7318823925807452	0.7721962009388461	0.9170361873781985	0.9162203646815849
LiSS_2016__FAT_008-22-0-0__bin.12	0.9638382597938517	0.8933771575368751	0.8922221068425655	0.5505588639418005	0.9590923935208805	0.8941469405077407	0.9070917855202544	0.9521207031737934	0.9131183659832679	0.9136736932877634	0.866201485989649	0.9366550634864019	0.7138521806002652	0.9526308819169477	0.9272852320560806	0.7170539660753711	0.6568859833281412	0.9189003917390173	0.9304794927709629	0.944024813649313	0.9422602573768987	1.0	0.8706079855765395	0.9277811137548102	0.931961118058973	0.9676518082751293	0.8963163288801803	0.694642972701675	0.9375467475728886	0.9304298293534877	0.7179802640588858	0.9553014193202733	0.8698991531634844	0.8036045106422683	0.7526852106857614	0.6006970937871065	0.9310498695959053	0.8912228186848826	0.9243949716542282	0.7146783992728072	0.8147938290946358	0.9525428422223327	0.9643190919721343
LeChatelierE_2013__MH0098__bin.1	0.9733446865224071	0.8307084692883334	0.8482559897327682	0.5775867629892768	0.9265335359406404	0.8475868022542586	0.8542831644658644	0.9138296314869256	0.8911585918231236	0.8651702221107844	0.8196475238660974	0.909164390700033	0.6397667884442036	0.922335548439245	0.8740917869437205	0.6383437133117825	0.5655711175767448	0.877846080148803	0.8851544151508981	0.888329269407699	0.8935195390964231	0.6489890108534019	1.0	0.8773446102361564	0.8781714185708781	0.9153867684863742	0.8500167437101706	0.6479131503472988	0.8890567934308563	0.8931274502049913	0.6069906252050894	0.90685729254487	0.8199005025356765	0.7576907478801117	0.759705602383721	0.5511653566185896	0.8816581489702198	0.8445516191476246	0.8751182857581984	0.7204165004916536	0.8964773140957358	0.9208698427549658	0.9213724345242402
NielsenHB_2014__V1_UC37_0__bin.20	0.9700991578119659	0.8843733291335204	0.8908430953306183	0.6163933079176174	0.967825210176101	0.9178902330953248	0.9032416735569848	0.9630039846866604	0.927016837483787	0.9873902898726875	0.8842968651477724	0.9452209723594105	0.6784170128944529	0.9537118985379971	0.9215981657773449	0.6806612879388333	0.5776654403897609	0.9231982032104603	0.9452398030424677	0.9484741155142574	0.9451707572045909	0.7035662460576824	0.8925138904818886	1.0	0.937549466207198	0.9661207480460314	0.9165692321475138	0.6755501840556613	0.9522402521257273	0.961305799450943	0.6480237198131312	0.9628921418418348	0.8857382683417987	0.7909103722255414	0.7644766582270969	0.5844581813326304	0.9965671094159693	0.8741608220220844	0.9280702144814801	0.7477846842636546	0.8378489881931618	0.9586501025130972	0.9641332550433419
XieH_2016__YSZC12003_36533__bin.98	0.9341373451123933	0.8331452292149468	0.8457309404247773	0.5851786247916708	0.9245687118763751	0.8630057863032361	0.8608412782691746	0.9241104284163947	0.8941967212936935	0.8780038582586205	0.8315355424584712	0.9761464814948393	0.6377022480837514	0.9211427040459649	0.8910386330245028	0.6402876176147891	0.5774279396714568	0.884776148867823	0.8986228175267119	0.9296353202587865	0.9180903734983081	0.6717112195926213	0.8490815619818889	0.8910858172387256	1.0	0.9370557158794406	0.901054702774703	0.6440314409570912	0.9075682937266147	0.8951333550633814	0.6137695468742628	0.9297324004236818	0.8229691670142208	0.7497897048383344	0.73294656740265	0.5470781853276618	0.8970174695485557	0.846642083871839	0.8804823853735444	0.7286907682186656	0.7970509323763435	0.9329555703676626	0.9346081025600419
XieH_2016__YSZC12003_36055__bin.38	0.8753499599001744	0.7827846527296629	0.7983680394157412	0.5461260060281294	0.8810643068674484	0.8123898229273555	0.8091409087409824	0.9196765897899899	0.8287035818937837	0.8256149695621372	0.7704886721646792	0.8680160282365139	0.6014715612815963	0.8923536502535109	0.8443137667622631	0.599560607256558	0.5413939342557755	0.8483520092302685	0.8624644193223665	0.8643042363541219	0.8525719920989213	0.6265692771994243	0.7951332551800887	0.8249391681259496	0.8418419998655218	1.0	0.8229970307613899	0.5970893275994967	0.8608867372384619	0.8582200744697127	0.5772518512671643	0.9010128738468255	0.7685397134445993	0.7016538863698598	0.7064108073658946	0.5120411542123332	0.8384566585687431	0.8133107059225931	0.8289481762131538	0.7607614191927609	0.7492235835698883	0.8850864704260132	0.908078823686475
XieH_2016__YSZC12003_37546__bin.46	0.89288855417492	0.8103066310860481	0.8112804201969647	0.5677951122000029	0.8919436894930405	0.8616646330293412	0.8368453303651869	0.8918263848641677	0.8639314512457323	0.851845860646386	0.8380103420902936	0.8814660828931284	0.601539208134835	0.8738916319484246	0.8550152281762504	0.6195366306468252	0.5371448588969936	0.8480090886983684	0.8742108719429824	0.895845273587604	0.8857356500015533	0.6380279110027457	0.8116917898543816	0.8603678544608433	0.8899071954337968	0.9047459631674177	1.0	0.6205714824412646	0.8768113923684501	0.8802914296916763	0.596319419968783	0.894611700252928	0.7956665848926636	0.7275029540412248	0.6955500301563954	0.534056908278493	0.8688491398196186	0.8124400755463235	0.8659572325534807	0.6961992228970065	0.7650157959520797	0.8990076778289967	0.8984420445500484
Bengtsson-PalmeJ_2015__TRAVELRES11__bin.129	0.9593468251735828	0.8847554879915972	0.892611226646865	0.5490391485694561	0.9527081727888496	0.9091369518144481	0.905855026480587	0.9557672513407818	0.9368564422589184	0.9104124769263975	0.880272839262798	0.9461575682585147	0.6884500694643028	0.9448680178246258	0.9220449231061725	0.6961951639131583	0.6470278394848655	0.9191977827524382	0.9278872488785587	0.9270815720515853	0.9232433089474541	0.7192987650704032	0.9000150382618574	0.9224563325497334	0.9252730847059318	0.9548540470456048	0.9027367299026877	1.0	0.9315314950291922	0.9291121269946151	0.6763423207076866	0.9564615047767909	0.8790908162971124	0.821209871021581	0.7624087087899031	0.6029454734442217	0.9232713595913333	0.8816348538600414	0.9223129625921288	0.7003443216536166	0.8545706576239701	0.9513835590501117	0.9513609626980979
XieH_2016__YSZC12003_37194__bin.23	0.932947662908866	0.8347781272370247	0.8472517373613278	0.5830605466212673	0.9202698302975286	0.8887099714569671	0.8544422935147599	0.9258121719809955	0.869796403011159	0.8985190662006973	0.8414597310143924	0.9130391781060663	0.626339675457322	0.9613837730799477	0.8749832264907574	0.6353880147061575	0.5606163883734321	0.8888179634527286	0.908269353421983	0.9013102850614458	0.93930689454047	0.6661015798373598	0.8473490370802814	0.8921432615400408	0.8946270774425572	0.9445904831251815	0.8751355914352724	0.6391420730934735	1.0	0.9198367930868016	0.6218334153965578	0.9167483289307883	0.8239650277010162	0.7495409003645531	0.7552088763005149	0.5527858994530366	0.9057593414412869	0.8571485087748842	0.8885955640951206	0.7245102803568441	0.7966510719809421	0.9321029730410278	0.9286130138908714
ZeeviD_2015__PNP_Main_287__bin.47	0.9172374901430193	0.8240189882365507	0.8231796394832167	0.5757429781120046	0.9069977495190631	0.874611873198123	0.8443063041741238	0.919877014201383	0.8684421624304774	0.8779875946034535	0.8293278821916689	0.8915271330087641	0.6136346261992006	0.9094990402206707	0.8642443714414073	0.6285020426072906	0.5459364105614474	0.8582212718097155	0.904116317086376	0.8862810723976261	0.891928742799037	0.6474405360940908	0.8337099843230807	0.8821010841893504	0.8642098131022183	0.9222845784982202	0.8605267319225851	0.624362372461402	0.900906056820193	1.0	0.6017481283517662	0.916325883044108	0.8027305276848951	0.741969636833744	0.7203696276181869	0.5406337999407272	0.890602959241057	0.820164162583372	0.8607304166793206	0.7103210050821702	0.7867378708083616	0.9017092764007385	0.924435049695939
