	BackhedF_2015__SID39_M__bin.6	LeChatelierE_2013__MH0193__bin.54	SchirmerM_2016__G88846__bin.13	ZeeviD_2015__PNP_Main_47__bin.42	BackhedF_2015__SID640_M__bin.38	BritoIL_2016__WL.37.ST__bin.73	VogtmannE_2016__MMRS86178473ST-27-0-0__bin.45	VogtmannE_2016__MMRS38954404ST-27-0-0__bin.26	CosteaPI_2017__mickey3-11-7-0__bin.38	ZeeviD_2015__PNP_Main_38__bin.52	BritoIL_2016__WL.43.ST__bin.5	ZeeviD_2015__PNP_Validation_23__bin.3	LiSS_2016__FAT_DON_11-22-0-6__bin.56	ZeeviD_2015__PNP_Main_410__bin.16	VogtmannE_2016__MMRS84159866ST-27-0-0__bin.3	SchirmerM_2016__G89150__bin.3	FengQ_2015__SID31160__bin.56	ZeeviD_2015__PNP_Main_313__bin.32	SchirmerM_2016__G89113__bin.3	LeChatelierE_2013__MH0415__bin.73	ZellerG_2014__CCIS63468405ST-4-0__bin.18	LiSS_2016__FAT_008-22-0-0__bin.12	LeChatelierE_2013__MH0098__bin.1	NielsenHB_2014__V1_UC37_0__bin.20	XieH_2016__YSZC12003_36533__bin.98	XieH_2016__YSZC12003_36055__bin.38	XieH_2016__YSZC12003_37546__bin.46	Bengtsson-PalmeJ_2015__TRAVELRES11__bin.129	XieH_2016__YSZC12003_37194__bin.23	ZeeviD_2015__PNP_Main_287__bin.47	RaymondF_2016__P7C7__bin.65	ZellerG_2014__CCIS35100175ST-4-0__bin.18	LeChatelierE_2013__MH0322__bin.16	LiJ_2014__MH0339__bin.62	HMP_2012__SRS014613__bin.25	LeChatelierE_2013__MH0408__bin.18	ZeeviD_2015__PNP_Main_463__bin.42	LiJ_2014__V1.UC64-0__bin.18	LeChatelierE_2013__MH0275__bin.19	NielsenHB_2014__V1_CD6_4__bin.23	NielsenHB_2014__MH0098__bin.13	XieH_2016__YSZC12003_35387__bin.3	LoombaR_2017__SID5443_cul__bin.35
BritoIL_2016__WL.43.ST__bin.5	0.9819743407339605	0.9827980264549085	0.9830230594895848	0.98272340083338	0.9815249343278359	0.9838836365058922	0.982597451506329	0.9821683705446651	0.9842057838776072	0.9820165022843146	1.0	0.9822611799017601	0.9820339552313727	0.9820561583644593	0.9822826394424872	0.982865430399309	0.9816093913431447	0.982196915279552	0.9822490302604662	0.982328629121229	0.9823007525919426	0.9819239699537501	0.9820959181327976	0.982411987032137	0.9821130712171875	0.9820608364074475	0.9822209414821051	0.9821143865566674	0.9820040154679118	0.9824532456657259	0.9821583072615298	0.9822387001256578	0.9828650348773664	0.9817614327218458	0.9824401636041136	0.9824634261637643	0.9820727074474971	0.9819619064847782	0.9821939252949459	0.9825064666300942	0.9820795611532993	0.981976480332906	0.98208745278956
ZeeviD_2015__PNP_Validation_23__bin.3	0.9872650473781436	0.9880268678377444	0.988876259230015	0.98782129950074	0.9870742474126349	0.9845999423260353	0.9877114135683096	0.9872768934912716	0.9847710113463923	0.9882941295770269	0.9822611799017601	1.0	0.9877016480039209	0.987650394190282	0.9875718208759149	0.9884691105739278	0.9878173843435405	0.9882302257555019	0.9884832492696022	0.9881168310399642	0.9874146173885661	0.9881573285956297	0.9874631335829984	0.9883867048863791	0.9991390058654185	0.9874964940073856	0.9870704986519273	0.9817434773012266	0.9877811927767566	0.9872220440902678	0.988100997241672	0.9878131377744431	0.9884928308687941	0.9871703279104033	0.9886230722309872	0.9879492525028216	0.9882295677062842	0.9872275041407209	0.9883053198213446	0.9878779313582271	0.9872671237575511	0.9878760274278	0.9877305251968981
LiSS_2016__FAT_DON_11-22-0-6__bin.56	0.9874556945026594	0.9874922143896475	0.9880226247068711	0.9874482432108798	0.986398678952151	0.984916864608076	0.9868523484869269	0.9882936589285861	0.9853376903919744	0.9987195682919796	0.9820339552313727	0.9877016480039209	1.0	0.9879392051938665	0.987677223517851	0.9990386061460138	0.9875884683294509	0.9876311598236794	0.9876810231333458	0.9883047018588159	0.9881056666786819	0.9880157637438058	0.9872780453011347	0.9985830495092749	0.9876831401062762	0.9879670135304071	0.9868844132345718	0.9812992147847044	0.9887618259922862	0.9875636857601758	0.9883529171581527	0.9879481192109026	0.9982322136768992	0.9869448675051145	0.9882176052212023	0.9877659410775101	0.9987271376759711	0.9872416973039752	0.9878333223969301	0.9877454546630323	0.9868756619203155	0.9874084125716656	0.9875901529344278
ZeeviD_2015__PNP_Main_410__bin.16	0.9878443969139938	0.9880182324481573	0.9892215686370706	0.9883770562647888	0.9868721276683494	0.9845994344275057	0.987615887842003	0.9877918455425077	0.9854972960761335	0.9889464645889464	0.9820561583644593	0.987650394190282	0.9879392051938665	1.0	0.9882138000354757	0.9887219390036669	0.9874913172129758	0.988335903138271	0.9880386333266213	0.9885743639594897	0.9885857746887029	0.9905196101750081	0.9881206920381955	0.9889024121100741	0.9880240182801403	0.9884459388349331	0.9874031054667641	0.9824754287362459	0.9932510207147655	0.9872165759383813	0.9989998493949588	0.9882107431449287	0.9888598240022349	0.9876916029580686	0.9995742696697549	0.988139787313178	0.9889649757418468	0.9933941238496933	0.9884752871250275	0.9883466212448306	0.987935112117861	0.9877707030547842	0.987865823876512
VogtmannE_2016__MMRS84159866ST-27-0-0__bin.3	0.9872369337878354	0.9877546193568568	0.988644299511402	0.9877505301666185	0.9863690580579523	0.9846376900238605	0.9878540484524716	0.9919915814220729	0.9850601272546592	0.988421590957345	0.9822826394424872	0.9875718208759149	0.987677223517851	0.9882138000354757	1.0	0.9888271639317144	0.9870115677475821	0.9918097383854452	0.9882294519750778	0.9921839402339003	0.9876015514209124	0.988130996845517	0.9875596115151227	0.9881826530843251	0.9874332793016632	0.990189254979943	0.9872543471471026	0.9820893713893041	0.9882293839114384	0.988096478152332	0.9879968023807194	0.9922854547428199	0.9883823223660273	0.9873554670940983	0.9881900963363873	0.9880123997012027	0.9882172447019311	0.9872335733955476	0.9880808957682584	0.990513953810934	0.9874037279580536	0.9876200087711419	0.991528352108532
SchirmerM_2016__G89150__bin.3	0.9885743859872931	0.9887318108146429	0.9888435482356206	0.9892229763248713	0.9876128575320957	0.985728509217706	0.988130018355991	0.988944035653543	0.9863773437564902	0.9997234652742989	0.982865430399309	0.9884691105739278	0.9990386061460138	0.9887219390036669	0.9888271639317144	1.0	0.9885663854691036	0.9888536863699074	0.988567848000033	0.9890222318720434	0.9887616395540226	0.9888663473961117	0.9883844441530085	0.9994955728557866	0.988489809793416	0.9888190582262368	0.9879967813743394	0.982863805867535	0.9897172579021307	0.9881080173333509	0.9893757241938	0.98880664658708	0.9992835441261447	0.9877933185588044	0.98930821379915	0.9885842377882752	0.9997360066944717	0.9883199702437337	0.9890113212871948	0.9886565615066923	0.9880716215362616	0.9886020659966209	0.9885916175401761
FengQ_2015__SID31160__bin.56	0.9873964939048618	0.9878344877942501	0.9885176603691707	0.9879272041385678	0.9857251277131207	0.9842527399252825	0.987950408974418	0.9870251520997181	0.9848371403595454	0.9882057259919934	0.9816093913431447	0.9878173843435405	0.9875884683294509	0.9874913172129758	0.9870115677475821	0.9885663854691036	1.0	0.9873404627848514	0.9874619381945868	0.9874781060210918	0.9875063947172805	0.9868148265376485	0.9878124886721785	0.9883873625917642	0.9873095269889314	0.9865978713221616	0.9872762464336275	0.9818920309091231	0.9879632264130679	0.9882477943880588	0.9885413254858623	0.9873674970309008	0.9883463110871253	0.9869779295171858	0.9880845393070332	0.9877960837310454	0.9881524795043507	0.9870883748981538	0.9882763154625739	0.9866366075732216	0.9877376206365975	0.9883508018689229	0.9868692308951995
ZeeviD_2015__PNP_Main_313__bin.32	0.9878583540497916	0.9880677861674374	0.9899193980105832	0.9879688422679088	0.9868031352565461	0.9848921091818832	0.9876143091733582	0.9923665483600563	0.9853255093688875	0.9883176690702337	0.982196915279552	0.9882302257555019	0.9876311598236794	0.988335903138271	0.9918097383854452	0.9888536863699074	0.9873404627848514	1.0	0.9883122334770644	0.9927674780569109	0.9882805427446752	0.9884614512912167	0.9878259771819917	0.9884619050412036	0.9879906468759633	0.9909106430445447	0.987628266591142	0.9822106842467224	0.988552700271258	0.9880496748684494	0.9883723271717728	0.992307779464751	0.9886553559847405	0.9875143772431534	0.9885743565511008	0.9881774157551942	0.9882554872174257	0.9881461736756204	0.9883967809330887	0.9907789519459475	0.9873922329408285	0.9877140575245563	0.998384484744703
SchirmerM_2016__G89113__bin.3	0.9876846255805026	0.9881445150516138	0.9888580062375774	0.988089054002737	0.986684832289678	0.9844008079320717	0.9877781976077948	0.9885282851856668	0.985819317103827	0.9884437716720611	0.9822490302604662	0.9884832492696022	0.9876810231333458	0.9880386333266213	0.9882294519750778	0.988567848000033	0.9874619381945868	0.9883122334770644	1.0	0.9888052220019159	0.9882281671257991	0.9879746693853028	0.9877014344675296	0.9884925091509734	0.9883426774441575	0.9880492075692445	0.9872911730243064	0.9820762045823032	0.988122241686965	0.9875812668331801	0.9882262946945617	0.9878962513232386	0.9884578498434413	0.9871132854299366	0.9883355099560692	0.988008682539835	0.9883682861910997	0.9874022061172462	0.9883902001064301	0.9875650290887444	0.9874647527299161	0.9874321908607537	0.9882925620020958
LeChatelierE_2013__MH0415__bin.73	0.9875158626317196	0.987983458614445	0.9891840411034007	0.9880738281796743	0.9869247394534025	0.984659206535327	0.987736631582828	0.9926807343745526	0.985102660559722	0.9884205800098873	0.982328629121229	0.9881168310399642	0.9883047018588159	0.9885743639594897	0.9921839402339003	0.9890222318720434	0.9874781060210918	0.9927674780569109	0.9888052220019159	1.0	0.9881871127334227	0.9883833883635349	0.9876684648726184	0.9885312998454902	0.9879122962833179	0.9911261894744605	0.9868227661157517	0.9820098431257	0.9883687459292076	0.9878283361190741	0.9883485122545642	0.9938738477894022	0.9885895416293541	0.9878322648557165	0.9886718495279635	0.9882727795725096	0.9884259913014009	0.9877164132795532	0.9881923794517852	0.9912140214106149	0.9874287277171427	0.9875408727670592	0.9924323175570897
ZellerG_2014__CCIS63468405ST-4-0__bin.18	0.9867705229368887	0.9880518233557244	0.9890681767135209	0.9875475117899627	0.9867850166020241	0.9845416060644006	0.9878431613557447	0.9877315766872764	0.9851029746088692	0.9883132874579132	0.9823007525919426	0.9874146173885661	0.9881056666786819	0.9885857746887029	0.9876015514209124	0.9887616395540226	0.9875063947172805	0.9882805427446752	0.9882281671257991	0.9881871127334227	1.0	0.987917426676176	0.9872788519047634	0.9882952762247985	0.9877742579041068	0.9878475221387819	0.986810382691059	0.9821667476239184	0.9877049986704916	0.9872580492789221	0.9890848931842172	0.9877065260286096	0.9888188365351026	0.9874536076750381	0.9895122932154746	0.9881748933754212	0.988154665121606	0.9879719428792475	0.9885438460533451	0.9872550037314061	0.987316635364901	0.9872284520711503	0.9877196896402118
LiSS_2016__FAT_008-22-0-0__bin.12	0.9876871544048419	0.987730428835988	0.988978496641586	0.987875400159051	0.9866629096671262	0.9848143040421151	0.9875713453602885	0.9884949267368934	0.985547560262491	0.9886947961374701	0.9819239699537501	0.9881573285956297	0.9880157637438058	0.9905196101750081	0.988130996845517	0.9888663473961117	0.9868148265376485	0.9884614512912167	0.9879746693853028	0.9883833883635349	0.987917426676176	1.0	0.9876740394219031	0.9885460654861027	0.9881251944694872	0.9880113187165258	0.9869402892325743	0.9822655643161916	0.9903921668378329	0.9877798796601341	0.9906331014276681	0.9881142421282442	0.988557673396441	0.9871808026326128	0.9904585935040013	0.9877687987438426	0.9886189943901965	0.9900749001053283	0.9877479378214679	0.9881229940125991	0.9874032377344795	0.9879221510995401	0.988038937829307
LeChatelierE_2013__MH0098__bin.1	0.9982609065837026	0.9874784294794003	0.9885504242193665	0.9874660518926549	0.9864353538369662	0.9849253994016308	0.9873100231045097	0.9875071829152089	0.9853853291355618	0.9883149454129304	0.9820959181327976	0.9874631335829984	0.9872780453011347	0.9881206920381955	0.9875596115151227	0.9883844441530085	0.9878124886721785	0.9878259771819917	0.9877014344675296	0.9876684648726184	0.9872788519047634	0.9876740394219031	1.0	0.9881673440428904	0.9878790517530227	0.9879885261364586	0.9871050195711096	0.9818066991534896	0.9881199229440846	0.9872604830054	0.9881291331162486	0.987533572737929	0.9881417714399288	0.9867796741416505	0.988449844475032	0.9874373929751501	0.9883326762407261	0.9877200198641913	0.9880819003599244	0.9877729042697929	0.9993047023256831	0.9876353743919357	0.9874520426725532
NielsenHB_2014__V1_UC37_0__bin.20	0.9882552842210754	0.9883993678643995	0.9889134384177041	0.9881327543481064	0.9869674768835068	0.9851489514421116	0.98806317286271	0.9886896424049947	0.9859029195503305	0.9994299239667589	0.982411987032137	0.9883867048863791	0.9985830495092749	0.9889024121100741	0.9881826530843251	0.9994955728557866	0.9883873625917642	0.9884619050412036	0.9884925091509734	0.9885312998454902	0.9882952762247985	0.9885460654861027	0.9881673440428904	1.0	0.9882862523767046	0.9881959550834613	0.9875280965192286	0.9820735903587273	0.9893046194487441	0.9878368140579996	0.988962901100662	0.9884983741080441	0.9989342778960484	0.9875427674094172	0.989280993627375	0.9880735325611951	0.9992847714100818	0.9880671967554849	0.9887351171930806	0.9881553646968337	0.9881227097907392	0.9880405568330853	0.9882152568236464
XieH_2016__YSZC12003_36533__bin.98	0.9874702737907137	0.9880884001638899	0.9889398349853821	0.9876608076861817	0.9866079747947502	0.9845813628716445	0.9876141534398942	0.9877561549654209	0.9848910961825422	0.9881843646860405	0.9821130712171875	0.9991390058654185	0.9876831401062762	0.9880240182801403	0.9874332793016632	0.988489809793416	0.9873095269889314	0.9879906468759633	0.9883426774441575	0.9879122962833179	0.9877742579041068	0.9881251944694872	0.9878790517530227	0.9882862523767046	1.0	0.9873496712697474	0.987002725637388	0.9817764075497032	0.9882974658388175	0.9877335235613656	0.9883142719409784	0.9876613982557956	0.9884416333097745	0.9871607480626161	0.9885580611465639	0.9880964858577201	0.9881266175497124	0.9872154689284545	0.9882346782371983	0.9875024897268907	0.9876340108048679	0.9875747835217621	0.9876553469616072
XieH_2016__YSZC12003_36055__bin.38	0.98775579098305	0.9876877923665174	0.9886900175406098	0.9876801799023297	0.9864078760894919	0.9841893943508001	0.9872305743328599	0.9914169334485375	0.9850899710174474	0.988257374280302	0.9820608364074475	0.9874964940073856	0.9879670135304071	0.9884459388349331	0.990189254979943	0.9888190582262368	0.9865978713221616	0.9909106430445447	0.9880492075692445	0.9911261894744605	0.9878475221387819	0.9880113187165258	0.9879885261364586	0.9881959550834613	0.9873496712697474	1.0	0.9872264394876314	0.9820113935320189	0.9882193242680913	0.9873533663723203	0.9884299023783442	0.9911455996792692	0.9886340559635166	0.9870340567630996	0.9885875713148943	0.9881653577661431	0.9883216055466343	0.9882889352937032	0.9880755955668535	0.997858404150005	0.9875332508724541	0.9873003829560117	0.9906506636333193
XieH_2016__YSZC12003_37546__bin.46	0.9870151708751408	0.9878877085840674	0.9879446007374654	0.9872113901699436	0.9864274408333097	0.9843228749819494	0.9876837839016777	0.9876585758809244	0.9851877008440872	0.9873270451770073	0.9822209414821051	0.9870704986519273	0.9868844132345718	0.9874031054667641	0.9872543471471026	0.9879967813743394	0.9872762464336275	0.987628266591142	0.9872911730243064	0.9868227661157517	0.986810382691059	0.9869402892325743	0.9871050195711096	0.9875280965192286	0.987002725637388	0.9872264394876314	1.0	0.9825366914357533	0.9873480404722771	0.987865713171114	0.9877376653565313	0.9873356884944703	0.9877542851025319	0.9870037003555016	0.9878014456306263	0.9879362757920938	0.9872540057187166	0.9865010500628607	0.9876208727333594	0.9869860641994508	0.9869240172282621	0.9871709210681097	0.9872530075238862
Bengtsson-PalmeJ_2015__TRAVELRES11__bin.129	0.9820103144585867	0.9820708706568565	0.9824971118690817	0.9820792177184104	0.9812678565696126	0.9825300667101183	0.982407276740407	0.9820322032107139	0.9832295195782357	0.9822592306140292	0.9821143865566674	0.9817434773012266	0.9812992147847044	0.9824754287362459	0.9820893713893041	0.982863805867535	0.9818920309091231	0.9822106842467224	0.9820762045823032	0.9820098431257	0.9821667476239184	0.9822655643161916	0.9818066991534896	0.9820735903587273	0.9817764075497032	0.9820113935320189	0.9825366914357533	1.0	0.9822047830191237	0.9825493534081414	0.9824853110458898	0.9819248195361696	0.9821360795306161	0.9817507913175834	0.9823769129829332	0.9819202501319689	0.9823170984455959	0.9816490201590095	0.9818883738523663	0.9813580436973395	0.9817735211630715	0.982541961255144	0.9820594800024129
XieH_2016__YSZC12003_37194__bin.23	0.988061751630079	0.9881188557398108	0.9894418628172639	0.9880988189418676	0.9869527999362433	0.9846253354711878	0.9876189381552489	0.988039052800701	0.9855609226568	0.9894379526076619	0.9820040154679118	0.9877811927767566	0.9887618259922862	0.9932510207147655	0.9882293839114384	0.9897172579021307	0.9879632264130679	0.988552700271258	0.988122241686965	0.9883687459292076	0.9877049986704916	0.9903921668378329	0.9881199229440846	0.9893046194487441	0.9882974658388175	0.9882193242680913	0.9873480404722771	0.9822047830191237	1.0	0.9872752029994164	0.9931173508332437	0.9881209011634775	0.9895874733779747	0.9874757449086318	0.9931459658289592	0.9884208453461606	0.9894013011130707	0.9942933545673629	0.9885469283322122	0.9876025258432535	0.9881597986204226	0.9878881489594494	0.9879465649245722
