	LiJ_2014__V1.FI09__bin.34	HMP_2012__SRS011134__bin.88	RampelliS_2015__H10__bin.7	LiJ_2014__MH0303__bin.72	QinN_2014__HD-40__bin.75	CosteaPI_2017__SID713A005-11-0-0__bin.72	ZeeviD_2015__PNP_Main_25__bin.24	ZeeviD_2015__PNP_Main_531__bin.11	Bengtsson-PalmeJ_2015__TRAVELRES50__bin.84	VogtmannE_2016__MMRS34569532ST-27-0-0__bin.51	CosteaPI_2017__SID713B014-11-0-0__bin.12	LiuW_2016__SRR3993055__bin.4	ZellerG_2014__CCIS74726977ST-3-0__bin.72	LiuW_2016__SRR3993034__bin.118	BritoIL_2016__M1.16.ST__bin.117	NielsenHB_2014__MH0126__bin.28	BritoIL_2016__M1.20.ST__bin.55	LiJ_2014__V1.FI14__bin.47	LeChatelierE_2013__MH0126__bin.27	CosteaPI_2017__SID713B066-11-0-0__bin.77	BritoIL_2016__WL.37.ST__bin.22	CosteaPI_2017__SID713A051-11-90-0__bin.31	CosteaPI_2017__SID713B066-11-90-0__bin.4	ZeeviD_2015__PNP_Main_683__bin.4	XieH_2016__YSZC12003_35980__bin.54	LiuW_2016__SRR3993041__bin.58	CosteaPI_2017__SID713B072-11-0-0__bin.26	CosteaPI_2017__SID713A051-11-0-0__bin.2	NielsenHB_2014__MH0117__bin.3	Bengtsson-PalmeJ_2015__TRAVELRES2__bin.63	Bengtsson-PalmeJ_2015__TRAVELRES49__bin.8	BackhedF_2015__SID566_M__bin.39	CosteaPI_2017__SID713B063-11-0-0__bin.36	LeChatelierE_2013__MH0437__bin.18	LeChatelierE_2013__MH0117__bin.21	LeChatelierE_2013__MH0409__bin.6	FerrettiP_2018__CA_C10002MS2016FE_t0M15__bin.35
CosteaPI_2017__SID713B014-11-0-0__bin.12	0.7338903760824355	0.8051558759278953	0.6628391368805956	0.8119409709307503	0.7122421931069889	0.8741168951589667	0.8631131180948091	0.8459989837025705	0.8445939786996631	0.6864911021588462	1.0	0.854072261890418	0.767266840938975	0.8220939917962796	0.8893624043292174	0.7139976635636417	0.5615787185222826	0.7905961055901598	0.7631916977929583	0.8921928450565512	0.6119189686152685	0.6023490091100063	0.9060925459298337	0.8314145917260817	0.48166159391059726	0.7774780107811345	0.7788411066116958	0.2968536688861066	0.5903273630224894	0.8164446353640074	0.5806683465259915	0.8382766948331228	0.6784581615493821	0.8415267511485732	0.6658435006731661	0.6997967405141208	0.8567460670861077
LiuW_2016__SRR3993055__bin.4	0.7234596451594577	0.8056927449273882	0.6490541770841738	0.7975519315812666	0.6715125480335199	0.852165846872313	0.8525196084656438	0.8415954886564746	0.8070385666974279	0.6690343072359762	0.7783375687650951	1.0	0.7480687529211588	0.8219108759490334	0.8684183514900715	0.6838536238602408	0.5500324400813318	0.81754351959844	0.7351127716528592	0.893390769066246	0.5888125402517197	0.6373098650788611	0.9001227423827872	0.8209231124718387	0.4646469951031948	0.7297524003034425	0.777842970909912	0.32321540166263174	0.5436881245431773	0.8062985795588817	0.5587093860446064	0.8271547590005114	0.672942871560671	0.8022940556117044	0.6434818352253928	0.6901048442422555	0.841963095170462
ZellerG_2014__CCIS74726977ST-3-0__bin.72	0.7379515907971951	0.787433300954079	0.6581453340607577	0.822307088395364	0.6742441218347062	0.8690135859802265	0.8441920932522521	0.833132227116073	0.78954744447845	0.7047411212092987	0.7795654083112666	0.834015781559793	1.0	0.7808178201221541	0.8771795451823662	0.6952530239118574	0.5903463693097896	0.8282982262378412	0.7508450985349496	0.8702031909089699	0.5762494178387513	0.6230692871685007	0.8884400739843782	0.8452885523812058	0.4819118840733989	0.7372596505701853	0.8069678380859869	0.3226645021357001	0.6330997591515748	0.8008154249444452	0.5355132998895558	0.8296980745432528	0.6775984351505636	0.8579462681800641	0.7107386461923327	0.7192660110976568	0.8276472701627391
LiuW_2016__SRR3993034__bin.118	0.7668221571249655	0.8464290263007068	0.7127634846844552	0.8476342100235623	0.7028731240315015	0.8837812307626992	0.8879603685070794	0.8721910887516187	0.8534579379736357	0.7060009764588507	0.8327957502812626	0.913625846441232	0.7785035768112251	1.0	0.9205990362775691	0.7199080855038315	0.581586321085143	0.8417324715022607	0.7721029951813879	0.9222584856396867	0.6397593878027552	0.6586591734063555	0.9220393130824259	0.8672620942919611	0.5014657496444416	0.8027531894117896	0.8344042539642107	0.330172047804029	0.5880267040268314	0.8498503470674392	0.5872826848372922	0.8644648580950561	0.732099492665945	0.8497500477615743	0.6905023456239785	0.7326200938249592	0.8880643826020507
BritoIL_2016__M1.16.ST__bin.117	0.7167452993068455	0.7894483841537662	0.6392115775355391	0.8153603531562705	0.660358335847397	0.8421464893373413	0.8305174306391052	0.8122907723566893	0.7857958737855255	0.6454838633464065	0.7713457631061468	0.8264678193799774	0.7487773472570052	0.7881771160843127	1.0	0.6577953540104463	0.6011466856160425	0.7936542914157146	0.7085833766479233	0.859658002537084	0.583358473969446	0.6131051472271999	0.8742257895674235	0.8028130554414635	0.45454512410993064	0.7139365147445288	0.7401565322642202	0.30710347158865803	0.5593920267229817	0.8268403854332126	0.5387836717929333	0.8052819870674144	0.6394396606559343	0.801650831094908	0.6369371072154231	0.6722213842010185	0.8313834195384543
NielsenHB_2014__MH0126__bin.28	0.7790718294803207	0.8274986296817141	0.6827564355355155	0.8520614299426327	0.7216796753895797	0.8992692049177685	0.8855815233970996	0.8916524674409896	0.849761031372228	0.7316941598398774	0.8450976088255938	0.8881776874979849	0.8099287930534164	0.8411435275092946	0.8976986093439586	1.0	0.5825272637534071	0.8257265167129227	0.9783948550438875	0.9325437571771195	0.6268300879731938	0.6318035372813381	0.9358722044886915	0.8609257151077281	0.5019488282228521	0.7912143376216234	0.8493319543342981	0.31181933624510466	0.6248322755220231	0.835574826819051	0.5754276509148268	0.8810948161045262	0.7150748652623694	0.8607465196395753	0.7280904087640845	0.7726207926268195	0.8610404250094869
BritoIL_2016__M1.20.ST__bin.55	0.6958597758688065	0.8184276313963684	0.6497914474320771	0.8809138960289882	0.7055129733123219	0.8974945939844153	0.8745969396288882	0.866289339404772	0.8646324696959355	0.6825373133208875	0.8040520927637022	0.8641486847424726	0.8319061052161018	0.8219978893475054	0.9923929503906657	0.7046601616966826	1.0	0.8167692615791491	0.7600104107521769	0.8913186477723015	0.5760626205243329	0.8621242884798427	0.9117328727000527	0.8616277526051258	0.49567256234262924	0.7260097042011285	0.8150681386730192	0.5081669650632259	0.5842397113191428	0.8556535709705027	0.7438879959077044	0.8528813706790316	0.6951149720567311	0.8582120058174203	0.6596959130297164	0.7376317938971091	0.8721697642654682
LiJ_2014__V1.FI14__bin.47	0.7150364227813859	0.8149235523466843	0.6425271537468892	0.7904515261177453	0.6399442995006384	0.8423097955659523	0.8427037819238664	0.8254635503447011	0.7832724930953768	0.6785219249216835	0.7441662652016356	0.8444089193777679	0.7673542607972726	0.7821181475836407	0.8613434293775756	0.6566613526996448	0.536959026898075	1.0	0.7078312554949755	0.8756344339145823	0.5657200310258094	0.6391444924010928	0.8824673112132265	0.8151316402603761	0.4760380850191988	0.7247928859574682	0.7607866709336195	0.30792918502023436	0.5573560803337692	0.7990728746556317	0.5323125519911598	0.8154141861716213	0.6649814175520675	0.8092469929570624	0.6523422957422352	0.6858528325350878	0.8661363547829894
LeChatelierE_2013__MH0126__bin.27	0.7758981161438094	0.8283044832498656	0.6849666705918481	0.8510809256963157	0.7155172811884526	0.9045620998335262	0.8909394113613222	0.8927461492815765	0.8561040034541596	0.7213404032777573	0.8409406812729594	0.8888169272294453	0.8142840815421807	0.8398271996601255	0.9002276605226033	0.9108268048330528	0.5848947474145754	0.8286023352520544	1.0	0.934095049422652	0.6206121666770569	0.6345684955703172	0.9353874731298243	0.8600967210881526	0.5029236829284623	0.7845496777887836	0.8496482344764847	0.32258006792872795	0.6142025763043725	0.836826167568304	0.5775027072207176	0.8764843535341641	0.706228454794609	0.865658934059261	0.7229208660335579	0.7657295873248966	0.8644767617715037
CosteaPI_2017__SID713B066-11-0-0__bin.77	0.7330451975441397	0.811531906529305	0.6469346838253148	0.8062279880213211	0.6690166152138473	0.8610047752841467	0.8542796027148589	0.8467210100940025	0.8173820342941714	0.6736110629343138	0.7876781481609952	0.865482211199371	0.7561441603940476	0.8037587151826285	0.8750753292402327	0.6955833824736665	0.5496035242290749	0.8212919860788326	0.748426931215096	1.0	0.5851270133083585	0.6314960629921259	0.9980121868026408	0.8238019586758704	0.46736642501185155	0.7346810503312636	0.7715097066611167	0.3166922196399459	0.5627176338640489	0.8183394036097911	0.5656457039786327	0.8331000034687295	0.6582191543237712	0.8003598228635518	0.6617789956872131	0.6831435938349116	0.850665649172708
BritoIL_2016__WL.37.ST__bin.22	0.7936239720626337	0.8387551954635429	0.7186534880012406	0.8594748723170488	0.7416868925824655	0.9098962882335643	0.8896835393962802	0.8856771256230532	0.8483078260029933	0.6964481389962972	0.8544524080178018	0.9021892267921331	0.7919510364593163	0.8818477343316815	0.939202286954906	0.7394923990057481	0.5618108375796784	0.8392284745782549	0.7864706545003942	0.9254523217010544	1.0	0.6447151474187635	0.9406418747412326	0.8743732892093825	0.5200474303211714	0.7983560317118952	0.8114425284077194	0.2865174703633643	0.640054043061816	0.8581625651581718	0.5699655757107599	0.8687290517300655	0.7214595137880032	0.8645397634921121	0.7273970819087412	0.7362262610657339	0.8864020400012289
CosteaPI_2017__SID713A051-11-90-0__bin.31	0.7176937626577963	0.8252109195462606	0.6627595831977922	0.8040901077683452	0.6717413717115963	0.8602218590301898	0.8664189323903165	0.8540457726895915	0.8198093853951331	0.6798233417631195	0.7541016506290859	0.8755056560017629	0.7677359990345971	0.8140018835850027	0.8850062174045353	0.6682726108901643	0.7538380011962602	0.8500910311972045	0.7209887247237583	0.8954931687251435	0.5780369528946346	1.0	0.8964165975843941	0.8379598780654165	0.47246634206743127	0.7070389151809606	0.7824295360819333	0.49486145943733795	0.5352785239829165	0.8033109646683526	0.7048260963094326	0.8404127359728008	0.692900222462407	0.7926416886155911	0.6346828861349255	0.7172386066717734	0.8744064608539618
CosteaPI_2017__SID713B066-11-90-0__bin.4	0.6889329525766374	0.7646971504192096	0.6080276687068493	0.7717322978608554	0.6474059499037951	0.8255535047318887	0.8103439869753349	0.7996626298330997	0.7690381250054414	0.6342023698621788	0.7529366440592379	0.8207563186167388	0.7266209004083268	0.756342123821381	0.8376048024099112	0.6570408065541229	0.5291513943182511	0.7790569306715189	0.7054166412732134	0.9393591272777927	0.5597785110439757	0.594996038621266	1.0	0.7773491846524869	0.4394270366275172	0.6900068779982412	0.7249231666652156	0.2976558214854735	0.5422844531120765	0.786197859984851	0.532662220635736	0.7860093680077312	0.6196210135905763	0.7682458492586562	0.6218084782211233	0.6433266004405401	0.8011531529962824
ZeeviD_2015__PNP_Main_683__bin.4	0.7486871467122281	0.8038364656851787	0.6651964639287197	0.8207388903969597	0.6701559655734041	0.8765843060390254	0.8792579160412608	0.8678603934468112	0.8141676380417079	0.6949559687669657	0.7919429430268579	0.8580357000287421	0.7924559088876825	0.8154730064190591	0.88169899482643	0.6928382381119662	0.5732213856864562	0.824876049883435	0.7435185665697953	0.8888101587200204	0.5964570426021142	0.6375551887395011	0.8910591248043943	1.0	0.4897012622552933	0.7459207238207773	0.7950107583112445	0.32681114872417205	0.5930554003129691	0.8155453605531249	0.5427143877942068	0.8556355387538722	0.6907249984032191	0.8179904312905183	0.6883612636923961	0.713188212563472	0.8525971641171398
XieH_2016__YSZC12003_35980__bin.54	0.7676967282282443	0.8359156082988851	0.6876542154904453	0.8512561552676273	0.7109356362846573	0.89436795237434	0.8977958534058257	0.8900321159878515	0.8865855221696451	0.7283946990817391	0.818422720459166	0.8663341130895794	0.8059297080008688	0.8411237747323371	0.8905172383098872	0.7205846747633137	0.5882433053119558	0.8593341095290485	0.7755432479874099	0.8995040180590123	0.6328264917733936	0.6412462569919924	0.8985382240784456	0.8735557596926549	1.0	0.7853498399541404	0.8334490505844612	0.3249206891763424	0.6166420990041195	0.830987833666243	0.5977543732219599	0.8779272013871828	0.7288575680862502	0.8557077089052436	0.7253086090074309	0.7703466532790708	0.8770673331980331
LiuW_2016__SRR3993041__bin.58	0.7789604200483574	0.8337785771130674	0.7172176120208809	0.8504939167546053	0.7180549274229266	0.9027498770028666	0.9027989589943334	0.8882443955961767	0.8653873796176513	0.7173520031879922	0.8671852997098319	0.8931531790522734	0.8093532746452949	0.8838708395708365	0.9181487675161357	0.7456033637524819	0.5655782150749493	0.8588600590619964	0.7941682413805595	0.928180775986285	0.6377147191049314	0.6299200314124745	0.9261713358832596	0.8734543555008643	0.515526854276736	1.0	0.8314927586533304	0.29942994772767906	0.6061269517395477	0.8443849617452621	0.575152709267498	0.8817153221122552	0.7552555710981862	0.8903987444359135	0.7094936257685129	0.7388341390960266	0.8863874602523516
CosteaPI_2017__SID713B072-11-0-0__bin.26	0.778390640148342	0.8439685133190521	0.7032966667903219	0.8564528926187243	0.6967023365854658	0.9197053092940192	0.900360279652754	0.896356618719814	0.8531241677495727	0.743484984472041	0.8231684123277986	0.9021076941050231	0.8394405173144077	0.8705612157043614	0.901972042476124	0.758415522532843	0.6016725569003215	0.854254782550439	0.8149805907434651	0.9236153982870245	0.614191264367307	0.6605464712028203	0.9220318731496703	0.8821381132907036	0.5184217680445735	0.787906186655534	1.0	0.3570683080698323	0.6295127005913858	0.8363210835298436	0.5717550054066863	0.8847210310409684	0.7470451476304982	0.8629060343935016	0.7273230618289052	0.7777976487420111	0.8930461652945549
CosteaPI_2017__SID713A051-11-0-0__bin.2	0.682945779681566	0.8473225936816667	0.6098033906238732	0.8984486514656916	0.661362155042325	0.934827305149345	0.9272073141028345	0.9171094652535212	0.8760798956061226	0.6653544860656218	0.7710628118583389	0.9212256211313238	0.82488308076238	0.8465850874053794	0.9197329193138198	0.6842901638162003	0.9218923703478934	0.8497337765628126	0.760419317221588	0.9317398480628213	0.5329721094720571	1.0267135114687669	0.9304131531931165	0.8911851671431429	0.49669414852723254	0.6972985771027433	0.877523611766899	1.0	0.5707005901410923	0.9153827208538744	0.6510738064168489	0.9015333871268415	0.7292930145092794	0.8426349384753758	0.6575072560004028	0.7407257225044189	0.9158399203166651
NielsenHB_2014__MH0117__bin.3	0.7685505659482249	0.8167565912240389	0.6633516854336905	0.8841790794868462	0.7368004776392986	0.8912430592121449	0.8637332681205878	0.8624003724764026	0.8043345913224454	0.7158406018372663	0.8275482724864636	0.8363284930494816	0.8735071018001802	0.8137302204528614	0.9041622328609081	0.7400376148291433	0.5720288727962242	0.8300760007549404	0.7814124581312877	0.8935130208849692	0.6425739353174752	0.599374897646099	0.9148327417920433	0.8728094429230585	0.5087424001081005	0.7617986967732175	0.834958878517027	0.30800758171604986	1.0	0.8328908707296852	0.5198799732980244	0.8592917513955014	0.694116973159227	0.8841952357976848	0.9322874325198631	0.7327011809528845	0.8436561143925557
Bengtsson-PalmeJ_2015__TRAVELRES2__bin.63	0.7117277811019228	0.7837905374567629	0.6385338844294962	0.8211911129336408	0.6592408988795058	0.8481556251928359	0.8372335905794495	0.8239654871592162	0.7707836559835105	0.6378103489235192	0.7681418642178177	0.8324098562490696	0.7415509486299647	0.7892964060788811	0.8969454775580776	0.6641863724946104	0.5622624974986766	0.798703846271377	0.7145263060358041	0.8720835555362788	0.5782162582568314	0.6036937769046283	0.890144835247811	0.805538989593509	0.4601227447427851	0.7122482535094922	0.7444712128485711	0.33156606007316186	0.5589878586010529	1.0	0.5098613749343248	0.8137053791020471	0.6468949582192746	0.8050525253262071	0.6462315530482631	0.6691451536428632	0.8226485342491545
Bengtsson-PalmeJ_2015__TRAVELRES49__bin.8	0.69420282136225	0.7919108639844906	0.6304271100743155	0.7844913842996482	0.6536648238690229	0.8096137936421707	0.8117363840688546	0.8034327875953798	0.9597112595291102	0.6465471511200588	0.7871352130579433	0.8310626799745772	0.7144721751758469	0.7858711745970878	0.8421031327559945	0.6590249150502242	0.7042959554319923	0.7666066603464744	0.7104663094692815	0.8685115947123424	0.5533193436941879	0.7631703220812607	0.8689348345565392	0.7723537745395668	0.4768791032428268	0.6990054573795346	0.7333162901181308	0.33978490042146453	0.5027173276238562	0.734612994741458	1.0	0.7965728934763543	0.6429744671332246	0.7484336220027908	0.6110042359491118	0.6845350575386047	0.8442654906848177
BackhedF_2015__SID566_M__bin.39	0.7584441353229516	0.8142079464296468	0.6616098204285147	0.8183856029675664	0.6853504514378164	0.912679200138101	0.921152942876757	0.8983552327845423	0.8350977345810602	0.7064725825294167	0.8030022923165243	0.8694463513627442	0.7822459884460823	0.8174471984359255	0.8894203169097487	0.7130860762847611	0.5706166973780877	0.8298361455360046	0.7619769523832465	0.9039334706314509	0.5959636561444922	0.6430434616789713	0.9060897937718041	0.8604823298928512	0.4949396410176119	0.7572407695117888	0.8018551304131389	0.33247873284275353	0.5871777809894296	0.8284797244402694	0.5629032128562423	1.0	0.6954335328572059	0.8307228625453145	0.6752874428426331	0.7237030948280361	0.8606148105326124
CosteaPI_2017__SID713B063-11-0-0__bin.36	0.8096863368008381	0.877591511724047	0.7665278761173328	0.8546913938026395	0.7094299045333584	0.9163551893487343	0.9079877392717014	0.9021058685102079	0.8493065098167797	0.769112207350628	0.8359072299957981	0.9097872186619179	0.8216772722784004	0.8904060252869453	0.9083730653821603	0.7443487117392794	0.5981610198426811	0.8704207025327607	0.7896751965518154	0.9185767847795541	0.6365800339112795	0.6819052278490735	0.9187032905042608	0.89343699918094	0.5284963826462545	0.834267173636207	0.8708473366349606	0.34593119508538167	0.6100525579651167	0.847137840250378	0.5843964224697402	0.8944606628512712	1.0	0.8581987004763973	0.7119025751014789	0.7948819398232921	0.9182785927141739
LeChatelierE_2013__MH0437__bin.18	0.7099680860727702	0.7826953043502566	0.6294460632668402	0.8238265367748865	0.6961119313366415	0.8625694654492058	0.8505021676913663	0.830919574307941	0.7948629258393004	0.6872884342210736	0.8017822685541504	0.8387812613238541	0.8045304400168902	0.7992132822630638	0.8806501976028118	0.6928731219247781	0.5710965833031364	0.8191327836990407	0.7485203497454972	0.8637414063490447	0.5899015429889684	0.6032311229170347	0.8808518433113021	0.8182019192279165	0.4798199563367164	0.7605876475033367	0.7778792661294107	0.3090869342565113	0.6009471358822549	0.8152635818866252	0.5260422437776826	0.8262572659836667	0.6636534608692527	1.0	0.677281516375728	0.7004183649328131	0.834699932219091
LeChatelierE_2013__MH0117__bin.21	0.7829044595823647	0.8336477866013161	0.6777475314732806	0.865048598378092	0.7065135181149766	0.8781999391135772	0.8642334038611612	0.862164404733951	0.8211654370183122	0.7201218234787413	0.80444888610125	0.8530789099431578	0.8451427887880374	0.8235205137244452	0.8872632818794538	0.743192840971879	0.5566683607691436	0.8373104656925261	0.7926570467806462	0.9056266776203156	0.6293668761404337	0.6124933623039626	0.9040595800862157	0.8731049733827597	0.5157193933383164	0.7685126054515501	0.8314072675097516	0.3058295901685516	0.8034811590698935	0.8298502966156136	0.5445644943547147	0.8516978894183574	0.6980906853266886	0.8588295756115066	1.0	0.7281630085234663	0.8617226300656142
