	LiJ_2014__V1.FI09__bin.34	HMP_2012__SRS011134__bin.88	RampelliS_2015__H10__bin.7	LiJ_2014__MH0303__bin.72	QinN_2014__HD-40__bin.75	CosteaPI_2017__SID713A005-11-0-0__bin.72	ZeeviD_2015__PNP_Main_25__bin.24	ZeeviD_2015__PNP_Main_531__bin.11	Bengtsson-PalmeJ_2015__TRAVELRES50__bin.84	VogtmannE_2016__MMRS34569532ST-27-0-0__bin.51	CosteaPI_2017__SID713B014-11-0-0__bin.12	LiuW_2016__SRR3993055__bin.4	ZellerG_2014__CCIS74726977ST-3-0__bin.72	LiuW_2016__SRR3993034__bin.118	BritoIL_2016__M1.16.ST__bin.117	NielsenHB_2014__MH0126__bin.28	BritoIL_2016__M1.20.ST__bin.55	LiJ_2014__V1.FI14__bin.47	LeChatelierE_2013__MH0126__bin.27	CosteaPI_2017__SID713B066-11-0-0__bin.77	BritoIL_2016__WL.37.ST__bin.22	CosteaPI_2017__SID713A051-11-90-0__bin.31	CosteaPI_2017__SID713B066-11-90-0__bin.4	ZeeviD_2015__PNP_Main_683__bin.4	XieH_2016__YSZC12003_35980__bin.54	LiuW_2016__SRR3993041__bin.58	CosteaPI_2017__SID713B072-11-0-0__bin.26	CosteaPI_2017__SID713A051-11-0-0__bin.2	NielsenHB_2014__MH0117__bin.3	Bengtsson-PalmeJ_2015__TRAVELRES2__bin.63	Bengtsson-PalmeJ_2015__TRAVELRES49__bin.8	BackhedF_2015__SID566_M__bin.39	CosteaPI_2017__SID713B063-11-0-0__bin.36	LeChatelierE_2013__MH0437__bin.18	LeChatelierE_2013__MH0117__bin.21	LeChatelierE_2013__MH0409__bin.6	FerrettiP_2018__CA_C10002MS2016FE_t0M15__bin.35
LiuW_2016__SRR3993055__bin.4	0.9780778470399769	0.9785075291485983	0.9768977063692803	0.9785542198315477	0.9803022509921008	0.9787495723046419	0.9782933114779964	0.9778354661385963	0.9776501321791251	0.9771461403083068	0.9801756022951907	1.0	0.9788161215361935	0.9806870277709421	0.9775372618986842	0.980024862874474	0.9780711509695691	0.9769540770220806	0.9801093416522442	0.978859561896263	0.9820141822739092	0.9786604029069592	0.9785392689857404	0.9782412796155145	0.9768872749026138	0.981781419424289	0.9785202806627272	0.9783892677583309	0.9779653666642335	0.976430131597661	0.9776164599840446	0.9777093085263969	0.9798335578606095	0.9797081239211178	0.9783513176480494	0.9778668180185397	0.978120973838233
ZellerG_2014__CCIS74726977ST-3-0__bin.72	0.9805564180016507	0.9797988227128468	0.9774024875602227	0.9799186852637655	0.9787514660955269	0.9789587671703524	0.978735050203424	0.9791063821801873	0.9788935478293693	0.9784476228832817	0.9790883141365456	0.9788161215361935	1.0	0.9789839389832182	0.9780772504068341	0.979116023341841	0.9780868571408414	0.9780499286347716	0.9791525531962152	0.9786780881573867	0.9794270588320438	0.9794128745252938	0.9783726056913024	0.9804612425953307	0.9780696874274202	0.9792713145959779	0.9803612327851213	0.9791764253617312	0.9831303074234913	0.9772673833262966	0.9785624665661625	0.9780904467119356	0.9808439362116868	0.9788541873518636	0.9833728061648315	0.9785483028871882	0.9787650146440579
LiuW_2016__SRR3993034__bin.118	0.9785201748778347	0.9795098327009928	0.9771255215362175	0.9792399041143761	0.9810742983786859	0.9793533673905641	0.9791888923155971	0.9789966773529857	0.9795510401724942	0.977811881682969	0.9804991946256728	0.9806870277709421	0.9789839389832182	1.0	0.9790734714287811	0.980876549333557	0.9799927031580303	0.9782133678867041	0.9810363010133213	0.9796484720711173	0.9815270153864191	0.97953950670678	0.979651466020277	0.9793808131172691	0.9779396393095839	0.9807942309425487	0.9794317330255268	0.9789363543387617	0.9785886754193684	0.9768378109986848	0.9795226887900108	0.9790635516231848	0.9803237286353029	0.9802557351236955	0.9789059978498231	0.9788589385791755	0.9788768232932291
BritoIL_2016__M1.16.ST__bin.117	0.9785491373690143	0.9786630769057463	0.9774336421522141	0.9781479947238181	0.9784888468791256	0.9781671279938994	0.9782941911258634	0.9782914770846273	0.9782383554499984	0.9774038663302885	0.9782098884940006	0.9775372618986842	0.9780772504068341	0.9790734714287811	1.0	0.9789758112285883	0.9989610946559041	0.9769350281537955	0.979067751228733	0.9781086045224056	0.9809748289522442	0.9780545382197344	0.9778717976083388	0.9785147445659699	0.9774979432553431	0.9790457273059763	0.9784612852714473	0.9781468291122846	0.9783952726596534	0.9763257230289856	0.9782761493849873	0.9780402851369233	0.9805161417975646	0.9778161895430342	0.978923236672437	0.9781117202023487	0.9773021145277042
NielsenHB_2014__MH0126__bin.28	0.9790744736475046	0.9789927648021526	0.9774085370183636	0.9790234800518945	0.9796164855818071	0.9794249771741304	0.9792002040351796	0.9792662032371063	0.9793981527801202	0.9774063054944473	0.9800381677193709	0.980024862874474	0.979116023341841	0.980876549333557	0.9789758112285883	1.0	0.9789839388858611	0.9784257339467741	0.9993913410827036	0.9811247518603542	0.9805077660505167	0.9795910127006986	0.9810573265630321	0.9790133363041642	0.9777734027275351	0.9808057407529819	0.9795784679989245	0.9794180255872426	0.9781597290641589	0.9763460227367409	0.9793374693570871	0.9784432333428584	0.980383772470463	0.9795686367212721	0.9780108758752631	0.9791472836541484	0.9778847372646227
BritoIL_2016__M1.20.ST__bin.55	0.9786556678410937	0.9792766248836661	0.9772750603234623	0.9784167447672603	0.9788845110760054	0.9783612610564839	0.9789648224330451	0.978695224432278	0.9788206364422949	0.9784185038320273	0.978653866168085	0.9780711509695691	0.9780868571408414	0.9799927031580303	0.9989610946559041	0.9789839388858611	1.0	0.9773370621738685	0.9790928881807228	0.9783515034158438	0.9812922432187257	0.9786528257419403	0.978476126845878	0.9784649035762928	0.9774470231342544	0.9793395746299689	0.9780464074753099	0.9782279745764425	0.978421296581247	0.9764738408969129	0.978449581353225	0.9780031788954371	0.9809079468369195	0.9780097390691898	0.9788391232492529	0.9784800416290655	0.97849152914625
LiJ_2014__V1.FI14__bin.47	0.9800659646656483	0.9792809053212153	0.9769395019928085	0.97751568846618	0.9767802078950756	0.9779908475544719	0.9782046761667521	0.979397348304457	0.9779839886912359	0.977989401593741	0.9780617389884201	0.9769540770220806	0.9780499286347716	0.9782133678867041	0.9769350281537955	0.9784257339467741	0.9773370621738685	1.0	0.978418511699998	0.9777823907689275	0.9786405348737625	0.9787165924801697	0.9772985547767726	0.9783159083350003	0.9778975304390105	0.9785635965277274	0.9787200435418891	0.9781279711046127	0.9779562031164831	0.9749780398291318	0.9779829629099488	0.9782601751064837	0.9807311767901439	0.9777083003189635	0.9783445962435273	0.978688970995413	0.9781495562028854
LeChatelierE_2013__MH0126__bin.27	0.9790749051094146	0.979383209399624	0.9772568364964526	0.9794389146042696	0.9798011096189371	0.979162292803871	0.9788566253553068	0.9792077810004451	0.9795292689515247	0.9774827133068427	0.980032047746029	0.9801093416522442	0.9791525531962152	0.9810363010133213	0.979067751228733	0.9993913410827036	0.9790928881807228	0.978418511699998	1.0	0.9811408840532699	0.9806693884401246	0.9795889452743854	0.9811094225844146	0.9790346944662185	0.9777827406336694	0.980898150654037	0.9799050541268701	0.9794192596331465	0.9786716039571906	0.9764094488825369	0.9793071315024942	0.9781548582265696	0.980806708272708	0.9795305060058392	0.9781087626647798	0.9791757242030906	0.978069530950501
CosteaPI_2017__SID713B066-11-0-0__bin.77	0.9793038849084443	0.9788828843303337	0.9774215322780131	0.9791135884681575	0.9798858438827712	0.9790963343113902	0.978693529534566	0.9786392290878534	0.9789142628937444	0.9782739380619837	0.9815193367777704	0.978859561896263	0.9786780881573867	0.9796484720711173	0.9781086045224056	0.9811247518603542	0.9783515034158438	0.9777823907689275	0.9811408840532699	1.0	0.9799903793942427	0.9789372253605041	0.999896668365692	0.9787781675590607	0.9783784830470732	0.9800227035764302	0.9797925808628623	0.9792563164194729	0.9787988878949163	0.9763881332007491	0.9790638323761706	0.9787174853489148	0.9809602649006622	0.978949827716805	0.9789578541335132	0.9790914737253077	0.978368619657715
BritoIL_2016__WL.37.ST__bin.22	0.9780479427665307	0.9786295753226603	0.9771584812503605	0.9794882610830499	0.9817796437846286	0.9791123701902603	0.9794841687846897	0.9788651434133658	0.9788957092500303	0.9768611288100082	0.9810893825891294	0.9820141822739092	0.9794270588320438	0.9815270153864191	0.9809748289522442	0.9805077660505167	0.9812922432187257	0.9786405348737625	0.9806693884401246	0.9799903793942427	1.0	0.978424685667597	0.9800516124705241	0.9789127223053917	0.9767307988217708	0.9809719666825159	0.9790369457062895	0.9786033728919425	0.9783398910733114	0.9776007093108718	0.9785434675313748	0.978120014594344	0.9797119502215653	0.9805739697500186	0.9784270489875718	0.9783872218933272	0.9787350041313603
CosteaPI_2017__SID713A051-11-90-0__bin.31	0.9789924198438522	0.9794487651433121	0.9764606413149033	0.97957967267393	0.9790789819572231	0.9790774334268401	0.9789221196589303	0.9795176608461621	0.979113647917122	0.9788749419226164	0.9785343660348873	0.9786604029069592	0.9794128745252938	0.97953950670678	0.9780545382197344	0.9795910127006986	0.9786528257419403	0.9787165924801697	0.9795889452743854	0.9789372253605041	0.978424685667597	1.0	0.978624125418496	0.9794651919403159	0.9780015693770551	0.9794259133918716	0.9793822642321074	0.9997760729286745	0.9780698337981011	0.9751346049584303	0.9790084611124067	0.978719650373525	0.9812052699913999	0.9782762137572647	0.9785103343117756	0.9788803497295933	0.9787318541356971
CosteaPI_2017__SID713B066-11-90-0__bin.4	0.9793226313073246	0.9786977639755705	0.9774379106921672	0.9790143521486805	0.9795605437875434	0.9787638470844223	0.9783934216854172	0.97831220455751	0.9787330346824332	0.9781446446926977	0.9816422121287622	0.9785392689857404	0.9783726056913024	0.979651466020277	0.9778717976083388	0.9810573265630321	0.978476126845878	0.9772985547767726	0.9811094225844146	0.999896668365692	0.9800516124705241	0.978624125418496	1.0	0.9786632234360365	0.978190782684028	0.9800862685157017	0.9796675100788839	0.9793030849875397	0.9787349219156956	0.9762114280278134	0.9789265593674048	0.9785161669325749	0.9809723016698944	0.9787207965531795	0.9788912889731964	0.9788782725330772	0.9780506405129418
ZeeviD_2015__PNP_Main_683__bin.4	0.9802108077173343	0.9789802747125194	0.9770870225516295	0.9786076625680801	0.97892883123093	0.9788173085495231	0.9792715072423013	0.9795061863281838	0.9787580180068853	0.9777308195881174	0.9788288682785188	0.9782412796155145	0.9804612425953307	0.9793808131172691	0.9785147445659699	0.9790133363041642	0.9784649035762928	0.9783159083350003	0.9790346944662185	0.9787781675590607	0.9789127223053917	0.9794651919403159	0.9786632234360365	1.0	0.9778693825248832	0.9800071459243647	0.9803007919431125	0.9797656126115614	0.9815167939429326	0.9759951319049527	0.9792546400422092	0.9787041560884733	0.9813768563413193	0.978233678690309	0.982218927980713	0.9793596432442951	0.9786831385091944
XieH_2016__YSZC12003_35980__bin.54	0.9781295081521	0.9782340575800064	0.9737924497145544	0.9778454220484422	0.9773529354178699	0.9780303856217294	0.9783315938340246	0.9784329017630418	0.9784171884485642	0.9782601938590577	0.9778363655893623	0.9768872749026138	0.9780696874274202	0.9779396393095839	0.9774979432553431	0.9777734027275351	0.9774470231342544	0.9778975304390105	0.9777827406336694	0.9783784830470732	0.9767307988217708	0.9780015693770551	0.978190782684028	0.9778693825248832	1.0	0.9778026028661895	0.9784674870026386	0.9764308413314929	0.9763891727331027	0.9744039629341243	0.9789210984352633	0.977487678431085	0.9790094156329398	0.9769483815696808	0.9774199429980711	0.978430922536509	0.9772499156963481
LiuW_2016__SRR3993041__bin.58	0.9789577649922712	0.9793095165380432	0.9770009638980003	0.9793730361119896	0.9808388844458704	0.9795658803650739	0.9789109681212603	0.9791943243662804	0.9795853980533207	0.9780465867728235	0.9805899846514397	0.981781419424289	0.9792713145959779	0.9807942309425487	0.9790457273059763	0.9808057407529819	0.9793395746299689	0.9785635965277274	0.980898150654037	0.9800227035764302	0.9809719666825159	0.9794259133918716	0.9800862685157017	0.9800071459243647	0.9778026028661895	1.0	0.9794695026303237	0.9798035999036354	0.9789643356306783	0.9770896622882075	0.979247683768923	0.9791311547423384	0.9807062269061222	0.9804791830069355	0.9794091005516341	0.9788470500440477	0.9785497175913861
CosteaPI_2017__SID713B072-11-0-0__bin.26	0.9795614772203107	0.9793904386181904	0.9771524753023643	0.9794143029817982	0.9778210875678884	0.9798731238157712	0.9794973544973545	0.9799471560832549	0.9795566637126172	0.9787543897244368	0.9789960483834326	0.9785202806627272	0.9803612327851213	0.9794317330255268	0.9784612852714473	0.9795784679989245	0.9780464074753099	0.9787200435418891	0.9799050541268701	0.9797925808628623	0.9790369457062895	0.9793822642321074	0.9796675100788839	0.9803007919431125	0.9784674870026386	0.9794695026303237	1.0	0.9792429050822236	0.9805479182693468	0.976589301254424	0.9795587908866868	0.9785416661563372	0.9812026028955322	0.9787653613882776	0.9810572226620263	0.9787552167884788	0.978999433696686
CosteaPI_2017__SID713A051-11-0-0__bin.2	0.9791662602276319	0.978851199149898	0.9763318765876422	0.9795348575005971	0.9799075416274368	0.9791377764729189	0.9784765121294884	0.9790247983824111	0.9783850482400621	0.9790092880496697	0.9782701019252548	0.9783892677583309	0.9791764253617312	0.9789363543387617	0.9781468291122846	0.9794180255872426	0.9782279745764425	0.9781279711046127	0.9794192596331465	0.9792563164194729	0.9786033728919425	0.9997760729286745	0.9793030849875397	0.9797656126115614	0.9764308413314929	0.9798035999036354	0.9792429050822236	1.0	0.9776002685170725	0.9747447305162769	0.9781606540151238	0.9788494240324084	0.9811805713197765	0.978211934861694	0.9782429573544149	0.9786530993815619	0.9783701752626323
NielsenHB_2014__MH0117__bin.3	0.9812347697757342	0.9788575396696172	0.9765295774891513	0.9782506955097371	0.9775827092504574	0.9783396965026215	0.9785502244734277	0.9786531526914195	0.9781770928690402	0.9770854174644003	0.97869040112697	0.9779653666642335	0.9831303074234913	0.9785886754193684	0.9783952726596534	0.9781597290641589	0.978421296581247	0.9779562031164831	0.9786716039571906	0.9787988878949163	0.9783398910733114	0.9780698337981011	0.9787349219156956	0.9815167939429326	0.9763891727331027	0.9789643356306783	0.9805479182693468	0.9776002685170725	1.0	0.976010760562847	0.9779048339996187	0.9779576219338921	0.9801842816179864	0.9782971863533098	0.9992199823059559	0.9777110759636322	0.978583341993584
Bengtsson-PalmeJ_2015__TRAVELRES2__bin.63	0.9766609335761837	0.9767100916180284	0.9773625188130165	0.9778573876788288	0.9758231255790879	0.9753919490324555	0.9755140200870258	0.975666195884351	0.9761764612251089	0.975249300631843	0.9766971843475569	0.976430131597661	0.9772673833262966	0.9768378109986848	0.9763257230289856	0.9763460227367409	0.9764738408969129	0.9749780398291318	0.9764094488825369	0.9763881332007491	0.9776007093108718	0.9751346049584303	0.9762114280278134	0.9759951319049527	0.9744039629341243	0.9770896622882075	0.976589301254424	0.9747447305162769	0.976010760562847	1.0	0.9760606052028461	0.9752079101244655	0.9781272450314937	0.9764366404054498	0.9765397663584465	0.9759598242526712	0.9755956851731162
Bengtsson-PalmeJ_2015__TRAVELRES49__bin.8	0.9792179406659034	0.979833214569079	0.9756139911291635	0.9789223700592382	0.9793580470739944	0.9787162443481254	0.9786743471437512	0.9797500099587275	0.9996671353893517	0.9785756740983093	0.979631950422368	0.9776164599840446	0.9785624665661625	0.9795226887900108	0.9782761493849873	0.9793374693570871	0.978449581353225	0.9779829629099488	0.9793071315024942	0.9790638323761706	0.9785434675313748	0.9790084611124067	0.9789265593674048	0.9792546400422092	0.9789210984352633	0.979247683768923	0.9795587908866868	0.9781606540151238	0.9779048339996187	0.9760606052028461	1.0	0.9783668040382896	0.9812140075122295	0.9775719242788093	0.9786081902606302	0.9790558952967429	0.9790065021047847
BackhedF_2015__SID566_M__bin.39	0.9784878153945357	0.978840853026187	0.9763882450000074	0.9774802880595539	0.9783754586600607	0.9786010914142865	0.9786455656520636	0.9785341381596676	0.978648505124841	0.9775950569550109	0.978777569402902	0.9777093085263969	0.9780904467119356	0.9790635516231848	0.9780402851369233	0.9784432333428584	0.9780031788954371	0.9782601751064837	0.9781548582265696	0.9787174853489148	0.978120014594344	0.978719650373525	0.9785161669325749	0.9787041560884733	0.977487678431085	0.9791311547423384	0.9785416661563372	0.9788494240324084	0.9779576219338921	0.9752079101244655	0.9783668040382896	1.0	0.9802745547698356	0.9776398469243126	0.9787061812294675	0.9786099667701945	0.9782852990099552
CosteaPI_2017__SID713B063-11-0-0__bin.36	0.9803611577617191	0.9811453773738755	0.9776233481753681	0.9807734467812799	0.9795829972684048	0.9815796059972925	0.9810393258426966	0.9808554148718618	0.9805406356000406	0.9798635311840619	0.9809268308939592	0.9798335578606095	0.9808439362116868	0.9803237286353029	0.9805161417975646	0.980383772470463	0.9809079468369195	0.9807311767901439	0.980806708272708	0.9809602649006622	0.9797119502215653	0.9812052699913999	0.9809723016698944	0.9813768563413193	0.9790094156329398	0.9807062269061222	0.9812026028955322	0.9811805713197765	0.9801842816179864	0.9781272450314937	0.9812140075122295	0.9802745547698356	1.0	0.9799274067250116	0.980614021205887	0.980412293166792	0.9796579825307364
LeChatelierE_2013__MH0437__bin.18	0.9786119066899023	0.9782044700174227	0.9773325593849125	0.9789413624949141	0.9803269654407454	0.9778893135926258	0.9777497891288007	0.9781485814204773	0.9779516747184239	0.976391330275327	0.9795717008906738	0.9797081239211178	0.9788541873518636	0.9802557351236955	0.9778161895430342	0.9795686367212721	0.9780097390691898	0.9777083003189635	0.9795305060058392	0.978949827716805	0.9805739697500186	0.9782762137572647	0.9787207965531795	0.978233678690309	0.9769483815696808	0.9804791830069355	0.9787653613882776	0.978211934861694	0.9782971863533098	0.9764366404054498	0.9775719242788093	0.9776398469243126	0.9799274067250116	1.0	0.9782490840695142	0.9777949031679959	0.9775083410684517
LeChatelierE_2013__MH0117__bin.21	0.9815447851202945	0.9792173285327382	0.9766872340716621	0.9789599067144936	0.9780288812839397	0.9791641085786628	0.9790324257470111	0.9789367325848962	0.9785079314081955	0.9778943984818299	0.9787565002244709	0.9783513176480494	0.9833728061648315	0.9789059978498231	0.978923236672437	0.9780108758752631	0.9788391232492529	0.9783445962435273	0.9781087626647798	0.9789578541335132	0.9784270489875718	0.9785103343117756	0.9788912889731964	0.982218927980713	0.9774199429980711	0.9794091005516341	0.9810572226620263	0.9782429573544149	0.9992199823059559	0.9765397663584465	0.9786081902606302	0.9787061812294675	0.980614021205887	0.9782490840695142	1.0	0.978407679008335	0.979135248722247
