	ZeeviD_2015__PNP_Main_25__bin.48	BritoIL_2016__W1.31.ST__bin.11	BritoIL_2016__W2.4.ST__bin.23	BritoIL_2016__W1.15.ST__bin.6	BritoIL_2016__M1.63.ST__bin.48	BritoIL_2016__W1.2.ST__bin.4	LiSS_2016__FAT_DON_19-22-0-0__bin.12	Obregon-TitoAJ_2015__SM40__bin.4	Obregon-TitoAJ_2015__SM24__bin.27	BritoIL_2016__M1.15.ST__bin.93	BritoIL_2016__M2.3.ST__bin.58	BritoIL_2016__W2.65.ST__bin.32	BritoIL_2016__W2.46.ST__bin.68	SchirmerM_2016__G89062__bin.1	BritoIL_2016__W2.40.ST__bin.21	ZeeviD_2015__PNP_Main_37__bin.8	CosteaPI_2017__SID713A049-11-0-0__bin.49	BritoIL_2016__W3.19.ST__bin.44	BritoIL_2016__M1.20.ST__bin.14	Bengtsson-PalmeJ_2015__TRAVELRES20__bin.89	Obregon-TitoAJ_2015__SM29__bin.35	BritoIL_2016__W1.1.ST__bin.12	CM_madagascar__A56_01_1FE__bin.9	ZeeviD_2015__PNP_Main_455__bin.55	CM_madagascar__A32_01_1FE__bin.54	SmitsSA_2017__TZ_12739__bin.2	Obregon-TitoAJ_2015__SM42__bin.6	Obregon-TitoAJ_2015__HCO64__bin.33	BritoIL_2016__M1.59.ST__bin.3	ZeeviD_2015__PNP_Validation_30__bin.18	BritoIL_2016__M1.52.ST__bin.60	BritoIL_2016__W1.26.ST__bin.71	RampelliS_2015__H10__bin.28	Obregon-TitoAJ_2015__SM01__bin.19
BritoIL_2016__M2.3.ST__bin.58	0.7556688104604302	0.5056357543257942	0.6506744211376884	0.4746724149722759	0.5687823437179412	0.7826188057743114	0.6029783450655171	0.6964504550601216	0.5246315064225157	0.7569880162013055	1.0	0.7986032833227368	0.8042342248779709	0.511281387496422	0.8231088977995507	0.8057768444943171	0.6962812481793795	0.671147440492625	0.45092975128108354	0.4555652092415327	0.7602135856913799	0.7183136051957658	0.7873094839443441	0.7839866458282144	0.5722054901046904	0.6691731913481583	0.6627261052274287	0.7728625599379912	0.4167372961854994	0.775496918560323	0.6737706537515546	0.8019859011152962	0.4189618093990876	0.8179810174196964
BritoIL_2016__W2.65.ST__bin.32	0.7952481173827702	0.5236165442152501	0.7854504047773644	0.5343727576784022	0.635466877344942	0.8229982631836515	0.6399443237877737	0.7355198667694469	0.5683958064787834	0.8123102855991376	0.8403541655338445	1.0	0.9786544311206783	0.5488249035368575	0.8030243420835186	0.8592464413390012	0.7402622603348036	0.6987178051929636	0.468417450046539	0.48128311172665555	0.8073690484186868	0.7614388387959352	0.8337192925218808	0.8292061288613245	0.6029188963273105	0.7185579199998293	0.6998085130655715	0.8211745527084846	0.46049995575329744	0.8344368354331859	0.7100369646548811	0.9742302939580328	0.4391117394498269	0.8636220670566774
BritoIL_2016__W2.46.ST__bin.68	0.7981778149529208	0.525115569290494	0.7944830030137406	0.5409893199502818	0.6413026127598712	0.8274452588922375	0.64220237183089	0.7448430130595427	0.5767902598287106	0.8181502315642506	0.8446827484633328	0.9768079251162078	1.0	0.5569524612215014	0.8131959697604331	0.8693667952188793	0.7433920118846946	0.7073814297389794	0.4783275655105481	0.4940784040796173	0.8079453355127616	0.7672199307009927	0.8427496764911205	0.839990273450137	0.6091113509049735	0.7171861963869166	0.702388325586147	0.8284807001413222	0.4634307265328361	0.8440043375730024	0.7147189090940048	0.9855192530350241	0.44082501149307857	0.8732377279460591
SchirmerM_2016__G89062__bin.1	0.7595012298636487	0.5329259064418946	0.7082584909565133	0.4907535106801454	0.6045178729125098	0.7865803471422456	0.6491081316341152	0.732734120382877	0.5024233922119694	0.8150552056328861	0.797180713336714	0.8132036960680699	0.8268064461600924	1.0	0.7876530220522373	0.8395300451660909	0.7402049298811844	0.7140831631113576	0.4736918184446372	0.5135593059682747	0.7631307889294894	0.7444545550768804	0.8129406616461058	0.8419858229975814	0.6095834577415059	0.6787480825343565	0.6794423986211625	0.7994192705494654	0.4500052922841657	0.7945748558050039	0.7211961510086146	0.8264107096874077	0.4609745385839112	0.8327456528229992
BritoIL_2016__W2.40.ST__bin.21	0.8347522931255258	0.5794064616734077	0.7699535533097743	0.5288470288737426	0.6389246866125385	0.8680675628785793	0.6763391952880475	0.8341622422637287	0.5757710438263947	0.8497566113584497	0.9539137985595714	0.8844011101175816	0.8972965102454552	0.5854502264210099	1.0	0.8995980021641069	0.782498445612282	0.7876591889706871	0.5124911712538962	0.5451682466917522	0.8268467858080144	0.8020429263469746	0.88794200240365	0.8659903489989391	0.6545366691658208	0.7349556111488496	0.7331079593457892	0.8604744008928848	0.47552698000226623	0.8654114533275639	0.7680865267022967	0.8987854346091544	0.4860410405326779	0.9140780264471952
ZeeviD_2015__PNP_Main_37__bin.8	0.8324537335239073	0.543255860748378	0.718557769804392	0.5216424202591557	0.6238742999745197	0.8549048534006394	0.6715350857527795	0.7775206658566912	0.5988800685891007	0.8533470540696892	0.8696856296429145	0.8813207338771323	0.8933867071435679	0.5811482769066229	0.8378073359280251	1.0	0.7746636979717441	0.7356738780728125	0.49619927583382445	0.5137194605169771	0.8296738627627452	0.788330666829974	0.8756062513191263	0.874841841538618	0.6267744641203108	0.7365673298477414	0.7366777810463556	0.8538834532075137	0.4556636859424057	0.8746542932162187	0.7440550462528064	0.8981082224902699	0.45505347040946775	0.9150160044880369
CosteaPI_2017__SID713A049-11-0-0__bin.49	0.8350350687377524	0.5652472718010022	0.7299713498122353	0.5304666752415469	0.6314390414292812	0.8525095395541566	0.680486725328935	0.7729485229768958	0.5700214624205878	0.839582277235963	0.8665672989379758	0.8755318317204992	0.8808955453497668	0.590843919527272	0.8403287962129293	0.8932711150118409	1.0	0.7475479625832583	0.5013511741280734	0.5216982297916557	0.8384145803226676	0.793241355133705	0.8670893578171381	0.8599394209938286	0.6512659297313793	0.7465088888720753	0.7285237082825776	0.8532447094250543	0.4733012279732766	0.8731497804578481	0.7502250906036968	0.8826779855084524	0.4879024834366102	0.9013428514502897
BritoIL_2016__W3.19.ST__bin.44	0.7607898559974714	0.5905550388727806	0.7996115761256086	0.4971667548066695	0.5872665049753512	0.8291001817507643	0.6255052853608574	0.7525679133918096	0.4762921628340962	0.7689716797053084	0.8052884001677699	0.7967169368613649	0.8081204296369239	0.5495225243296801	0.8154925810432129	0.8178456151868263	0.720700743415334	1.0	0.4807581255964647	0.5741354681449873	0.7545756818692976	0.7729714122459896	0.8041109713028308	0.7807933815975832	0.6000115493796767	0.6764356182869231	0.6808651093239966	0.7854295457446614	0.4687631830090389	0.7748861778239754	0.7008753214070791	0.8105628195075101	0.4823859802687966	0.8347289846879539
BritoIL_2016__M1.20.ST__bin.14	0.8288755328286042	0.6032037313907621	0.7437800213131441	0.5568098676676422	0.648967346354498	0.8906120769181829	0.6924147474233363	0.8027559963099631	0.5507121612164397	0.8562645136149637	0.8848304889298892	0.8734800467616745	0.8936460188955337	0.596142758302583	0.8677322576027484	0.9021106374856852	0.7904522283369385	0.7862204160834713	1.0	0.5212624459218731	0.832286232345082	0.8261119814861942	0.8822170441532001	0.8709689925563049	0.6632413872630106	0.7646836031937906	0.7482156206260338	0.8584246564448402	0.49117651736862195	0.8548091757857234	0.7658894261356407	0.8914848819824405	0.4997475028629596	0.913906428934979
Bengtsson-PalmeJ_2015__TRAVELRES20__bin.89	0.8475542156958086	0.6304716522415638	0.8833997860546533	0.5774734999513761	0.6786881260332587	0.860937469610036	0.6978975007293591	0.8274832247398619	0.4210775065642322	0.8723028299134493	0.8744986871535544	0.8779665467276085	0.9030117669940679	0.6322697656325975	0.9029991247690363	0.9136652727803171	0.8046562287270251	0.9185218321501507	0.5099338714382963	1.0	0.8123533988135758	0.8130351064864338	0.8852290187688417	0.8696450452202664	0.6855295147330546	0.7240989983467859	0.7346581736847224	0.8632500243119712	0.5495157055334046	0.9025634542448702	0.7904959642127783	0.8992803656520472	0.5794806962948557	0.9358056987260527
Obregon-TitoAJ_2015__SM29__bin.35	0.701741993017978	0.4503579798579008	0.5918010026167947	0.4383301883662888	0.5217856452906476	0.712597983448432	0.5474550159134682	0.660709929965129	0.5360677634698581	0.6961678885530355	0.7320571011534581	0.7388395949724758	0.7407646270238205	0.4713152661969055	0.6870408169238904	0.7402343406984754	0.6487099455761339	0.6055899106074828	0.40844243149208037	0.40751699160323074	1.0	0.6541406239328414	0.7213689290265173	0.7310340924834962	0.5253703223087115	0.635802571522795	0.6350108008640691	0.7286636589463743	0.376731114098884	0.7260332046075881	0.61720498615499	0.7513293746426543	0.38651872637615886	0.7550638197397256
BritoIL_2016__W1.1.ST__bin.12	0.8219655471679175	0.5787864024785083	0.7275697325272387	0.5186310428022518	0.6322491287641855	0.899873675397182	0.664661426807011	0.7672689526686685	0.5733080520917615	0.8312360837904235	0.86780228241138	0.8741993015424576	0.8825015943584804	0.5768303296558022	0.8360889315411235	0.8824042803475884	0.7700065977675309	0.7782813488823579	0.5086211645120896	0.5116905341009104	0.8206698631361062	1.0	0.8595409961282489	0.8514951471522493	0.6343049637490009	0.7420958377757076	0.7262899614783406	0.8470927592255518	0.4757063834318918	0.8488762373874309	0.7453788085582471	0.8890320377309066	0.4737992736335338	0.8942288507276518
CM_madagascar__A56_01_1FE__bin.9	0.8150444892076816	0.5398055095522971	0.7112596687214278	0.5093384624287333	0.6140833349407683	0.8388925783348994	0.663593802098116	0.7800378619828766	0.5882616830670961	0.8329465385495057	0.8564865512803909	0.8619134354927155	0.8728961661297834	0.5672011617621529	0.8335042725621871	0.8825440827562642	0.7579164335885941	0.7290503917089423	0.48910186636979647	0.5016745798394585	0.8149353673356352	0.7739893137722272	1.0	0.8570712902008008	0.6305386927971298	0.7245967864159802	0.7288420681350356	0.8398834931123708	0.44898028917296096	0.8443630010719295	0.7371535173892316	0.8745941685932922	0.45526085914185016	0.8915912779659242
ZeeviD_2015__PNP_Main_455__bin.55	0.8061330646977466	0.5288482981591358	0.6945117925383316	0.5070775004147079	0.6098004018548159	0.8362375711183054	0.6669246461799075	0.7421850883080902	0.5743354509990893	0.8412739390890046	0.8500267500403722	0.854388050257119	0.8671357902357409	0.5855067512268217	0.8101867669143197	0.8788322041923411	0.7491593236798828	0.705547969358845	0.4812551975822797	0.4911988522200337	0.8230992915358917	0.7641865845526482	0.8542122799713054	1.0	0.615878758051103	0.7104426225366068	0.7099658456363379	0.8376063822190779	0.4430262589821362	0.8526171646275483	0.7328198277670913	0.868348605207854	0.44923864002135605	0.8732762153142059
CM_madagascar__A32_01_1FE__bin.54	0.7297300219924007	0.5266422997535825	0.6551565894071513	0.4682772799712355	0.5718733821662852	0.7577084918782213	0.5964624270580872	0.6988183308754652	0.49270885008265736	0.7376193057322171	0.7633708253976407	0.7643832598225739	0.7736938717303707	0.5215787759140633	0.7534695140990618	0.7747245543058201	0.6981107081498944	0.6671287278606003	0.4509246405452277	0.476432175679676	0.7278464073446778	0.700446471415962	0.773250509258571	0.7578004084882286	1.0	0.6537082269421101	0.6425477932579167	0.755014524176096	0.44138085782528	0.7478402975935421	0.6771429073494089	0.7735249073737398	0.45003521217192194	0.7863384883232113
SmitsSA_2017__TZ_12739__bin.2	0.6197085572751094	0.406768779590863	0.5185007748660229	0.3902274750617275	0.46640824868641295	0.6392184036014299	0.4909794539279598	0.565234700032779	0.4374453278197268	0.6170503498049743	0.6404965931109659	0.6535951261993937	0.6535805792778132	0.4166679597263627	0.6069984269928798	0.6531955707533172	0.5741107466837867	0.539599145028929	0.37300004073138043	0.36105022955042254	0.6319623991170988	0.5879380805433954	0.637528536211167	0.6271672488667949	0.4690063288806823	1.0	0.5441659086104198	0.6279343565314708	0.33365304234317933	0.635609312357319	0.5465273588803137	0.657917501498333	0.347289811530084	0.6733285102206671
Obregon-TitoAJ_2015__SM42__bin.6	0.7363854813831622	0.4942389855852341	0.6360856575525016	0.466503365724366	0.5550171130035841	0.7605682448429653	0.595460618873636	0.9054367308062945	0.5043741744824989	0.7456919847960379	0.7710222949401265	0.7737146386760364	0.778034883768904	0.5069775199907112	0.7359510993049297	0.7940775510516821	0.6810185640872701	0.6601770652156616	0.44361726518465955	0.4452557756018726	0.7671930135801865	0.6994170321389692	0.7794553190586463	0.7618095048928397	0.5603440400362358	0.6614330600714461	1.0	0.7775014837949552	0.42023077063624303	0.7581776699320961	0.6651379796695042	0.7835645617308801	0.44289290212611465	0.8094100006895889
Obregon-TitoAJ_2015__HCO64__bin.33	0.7575061312458196	0.494924174862305	0.6434912800059454	0.4721508286471623	0.5681486940652843	0.7711956342226737	0.5975735130180594	0.7079746451309238	0.5381731984046375	0.7581140948464504	0.7873412482143005	0.7949960157224135	0.8035854369493234	0.5223222764469326	0.7563918753767517	0.8059569078702902	0.6984201203953725	0.666859687368395	0.4456682851504116	0.4581299906689458	0.7708653314175771	0.7143071692223846	0.7865108463183623	0.7870037200353424	0.5765440623941999	0.6683388246174681	0.6808149808837252	1.0	0.41220448220906514	0.7821002716740573	0.6679042699895129	0.8079691744907144	0.4190107843865864	0.8293160254663463
BritoIL_2016__M1.59.ST__bin.3	0.825520158762213	0.6291005553928508	0.8454775078054212	0.5874233599100037	0.6945106717261373	0.8759125708250116	0.6934015776836323	0.801088371217688	0.48141553810092225	0.8477168416300406	0.8697284992762871	0.9133130404718882	0.9208631267993702	0.6023406219173477	0.8563369023817503	0.881085876020414	0.7936725603367247	0.8153448288622429	0.5224054970464689	0.5974379821889435	0.8164761259313377	0.8217763055643956	0.8613378697993376	0.852760100526846	0.6904802937566146	0.7275085983863686	0.7538350441998822	0.8444487675734312	1.0	0.8485817023800587	0.7818542064691161	0.9220145123210939	0.5543545950220815	0.8831084660140387
ZeeviD_2015__PNP_Validation_30__bin.18	0.8251295925855019	0.533756391203705	0.7059083439490804	0.5186196179004794	0.6173193970891987	0.8514197777963673	0.6518592669155309	0.7596379660659155	0.5942226381810944	0.8314563719465808	0.8594207479511935	0.8787957728647471	0.8905521629455877	0.5647597996585371	0.8275544182186991	0.8980792843311574	0.777493755470455	0.7156985984968215	0.4827738567977367	0.5210685851178923	0.8355508969159969	0.778687921740844	0.8601612770112046	0.8714769428220615	0.6212280880033731	0.7359320532305088	0.7222106504809509	0.8507999566574349	0.45060716084302416	1.0	0.7298697084314203	0.8956600730198707	0.4506672340874678	0.9042213525013769
BritoIL_2016__M1.52.ST__bin.60	0.8506068075491238	0.6056906464142204	0.7758420992349081	0.5487170867815784	0.6637628099862488	0.8855988001428661	0.7085548105772314	0.8213782498107433	0.5840845430288801	0.8864622309996075	0.9013608185378741	0.9026851073087321	0.9103550029176372	0.618789854890753	0.8866350527174013	0.9222403929762543	0.806418666372079	0.7814367787658361	0.5221574385517134	0.5509061618736314	0.857445803448166	0.8253856804668762	0.9065034506736319	0.9041903505841036	0.679021273336862	0.7638713149157341	0.764830983748659	0.8770817392506586	0.5011768820115635	0.8810613828854992	1.0	0.9123658344340834	0.5004564526546432	0.9231194116742086
BritoIL_2016__W1.26.ST__bin.71	0.7114117058604945	0.46676648320217246	0.7121222722618137	0.4897755026205386	0.5686247348968001	0.7362607282289167	0.5716925095995015	0.6629187401369319	0.5147753371526474	0.7262319557264656	0.748412217392661	0.8639816113168691	0.8756452065842983	0.4946218207708534	0.7237329178040613	0.7765247393407948	0.661848872029024	0.6304161186527698	0.42397175888586214	0.43718035149162215	0.7281069433163736	0.6867281513832643	0.7502493837502966	0.7473848981710598	0.5410842590867875	0.64145660911851	0.6285156017310778	0.7401303130557948	0.41227837939801837	0.7542087940038218	0.6364386771267588	1.0	0.3918690969329817	0.7781472702052841
RampelliS_2015__H10__bin.28	0.7891507460605216	0.6190009922058171	0.777660621467963	0.5339130731393131	0.6375128038693018	0.8183902187969329	0.6564660417809943	0.796099196503904	0.42314016587594516	0.8012759225056157	0.8296756821289587	0.8263760209236042	0.8311685054410801	0.585482694586208	0.8305294406226518	0.8349276512411602	0.7763353394818658	0.7961503618190372	0.5043515598900046	0.5978115290503617	0.7948682192162878	0.7766433346141383	0.8287416643174096	0.8205160874786436	0.6680314094840429	0.7185345852449264	0.7538757726213395	0.8145136937444885	0.5260175627452299	0.8053119629522989	0.7408215945720623	0.8315738149962528	1.0	0.8497615796638941
Obregon-TitoAJ_2015__SM01__bin.19	0.8291133525091561	0.5168498221122617	0.6738245915046932	0.4902774884529462	0.5902573753887926	0.814322554030771	0.6293311072139198	0.7466949412565123	0.5706912634390672	0.8010792300801136	0.8284453114497722	0.8312144493894761	0.8420580590277386	0.5409239284918999	0.7988257459535286	0.8586215778288359	0.7334880465802147	0.704583726273511	0.47170574176672747	0.4937392956938546	0.794136118240189	0.749657000423811	0.8300635921727342	0.8157335470517428	0.5969619011360803	0.7124745123351576	0.7046222079013558	0.824479651428284	0.4285616798923746	0.8263606333973326	0.6988627909339337	0.8445167785028286	0.43459405987330824	1.0
