	VatanenT_2016__G78518__bin.7	XieH_2016__YSZC12003_37222__bin.70	XieH_2016__YSZC12003_37198R1__bin.35	FengQ_2015__SID31875__bin.81	BackhedF_2015__SID244_12M__bin.30	ZeeviD_2015__PNP_Main_120__bin.33	KarlssonFH_2013__S195__bin.50	KarlssonFH_2013__S347__bin.23	NielsenHB_2014__V1_UC12_0__bin.18	LiSS_2016__FAT_024-22-42-0__bin.42	XieH_2016__YSZC12003_35551__bin.38	VogtmannE_2016__MMRS61683006ST-27-0-0__bin.32	KarlssonFH_2013__S131__bin.18	HMP_2012__SRS062427__bin.9	CosteaPI_2017__daisy-11-7-0__bin.15	BackhedF_2015__SID637_12M__bin.11	LeChatelierE_2013__MH0067__bin.22	XieH_2016__YSZC12003_36697__bin.29	NielsenHB_2014__O2_UC56_2__bin.28	CosteaPI_2017__daisy-11-60-0__bin.48	CosteaPI_2017__daisy-11-2-0__bin.19	ZeeviD_2015__PNP_Main_318__bin.41	HMP_2012__SRS019397__bin.17	HMP_2012__SRS015960__bin.17	HMP_2012__SRS056259__bin.14	VogtmannE_2016__MMRS91297590ST-27-0-0__bin.21	VogtmannE_2016__MMRS64281211ST-27-0-0__bin.35	CosteaPI_2017__daisy-11-0-0__bin.59	HMP_2012__SRS043001__bin.11	Obregon-TitoAJ_2015__NO16__bin.20	NielsenHB_2014__MH0067__bin.16	LoombaR_2017__SID1015_aao__bin.28	NielsenHB_2014__O2_UC59_2__bin.8	HMP_2012__SRS053335__bin.28
XieH_2016__YSZC12003_35551__bin.38	0.994152143004397	0.9803648866401095	0.9792603311849187	0.9928582760242718	0.9833776863467149	0.9933461017613345	0.9955764224205069	0.9945298569946341	0.9806871553448485	0.9810911048953402	1.0	0.9933030580319072	0.9926291100601016	0.9777479761013662	0.992742402054617	0.9797658169196449	0.9929930364231946	0.9933397738633418	0.9936525936731232	0.9928560195897828	0.9929041779001349	0.9824383071798735	0.9821223749728991	0.9765408987529822	0.9765425552309032	0.9781069352591715	0.9780231549410416	0.9927344398774425	0.9828921048614074	0.9817539469890229	0.9929329949472102	0.978473619757992	0.9929135479935378	0.9802166551132425
VogtmannE_2016__MMRS61683006ST-27-0-0__bin.32	0.9939793566952246	0.9802665520206363	0.9785125308055629	0.9927697915009642	0.9835553134247844	0.9933090132179679	0.9937762529964153	0.9947929461216897	0.9816239010737712	0.9817090905344543	0.9933030580319072	1.0	0.9942688311371506	0.9775448688843709	0.9935091834612461	0.9805760846870017	0.9923584031212909	0.9930243513552689	0.9926446634995931	0.9937538238665532	0.9936760948635094	0.9822574384976837	0.9825726333904476	0.9754640588898397	0.9754697437801875	0.9781705488221984	0.9788813985024379	0.9939422721955392	0.9828191090896387	0.9815681145232344	0.9924355710859799	0.9791668310214099	0.9939196351499917	0.9803078076599631
KarlssonFH_2013__S131__bin.18	0.9945768941414771	0.979551343606906	0.9785345617674015	0.9936268171838211	0.9826994293008379	0.9926682450611567	0.9936428814545615	0.9934763402331915	0.9811431890324565	0.9801574030204782	0.9926291100601016	0.9942688311371506	1.0	0.9770524043371014	0.994228063718324	0.9799750181656133	0.9932394821043865	0.9928732177783016	0.9937008911543396	0.9943842322544045	0.9943946125570757	0.9823659240225001	0.981211278749451	0.9754645183557382	0.9753589501535292	0.9776859595070423	0.9786064039416009	0.9946708818313168	0.9825276451005359	0.9814042022861371	0.9930592046963276	0.9792706691141753	0.9941468670869027	0.9807187747879675
HMP_2012__SRS062427__bin.9	0.9779906944408374	0.9904747756566143	0.9908249705811413	0.976981780400123	0.982949438684673	0.9766931570647516	0.9781206610295982	0.9770725835052473	0.9829192845476523	0.9833295488672238	0.9777479761013662	0.9775448688843709	0.9770524043371014	1.0	0.977746277769788	0.9862385573301812	0.9771223927220594	0.9764324410668405	0.9781894944510093	0.9768015138122496	0.9767658544579403	0.9878541005491523	0.9835077677387866	0.9877266744835537	0.9879354509063469	0.9993469028230926	0.9852166299392852	0.9773170237655641	0.9857508400947009	0.9901281143133057	0.9783789490691158	0.9880318690005275	0.976358586867651	0.9857515984788332
CosteaPI_2017__daisy-11-7-0__bin.15	0.9937786050731889	0.9806585627872353	0.9786970867092879	0.9923669317652023	0.9828485476137577	0.993542091928548	0.9938437669895281	0.9926069453645742	0.9808374952256653	0.980946152817205	0.992742402054617	0.9935091834612461	0.994228063718324	0.977746277769788	1.0	0.9805786240190613	0.9931032612472436	0.9929262803933874	0.9928960198236554	0.9994805165787828	0.9995790062310274	0.9822858973210395	0.9811172692449983	0.9758477791293969	0.9759031799216917	0.9783115481896811	0.9791866673143418	0.9992822199053653	0.9834707399921776	0.9817715598207145	0.9931259480302561	0.9790890463901715	0.9928047589988778	0.9809787514740631
BackhedF_2015__SID637_12M__bin.11	0.9808346272470521	0.9863675979561073	0.9872104064472285	0.9800002803354287	0.9891852314360473	0.9781038916614705	0.9805157793769674	0.9801384342486926	0.990050689282787	0.9897205402070657	0.9797658169196449	0.9805760846870017	0.9799750181656133	0.9862385573301812	0.9805786240190613	1.0	0.9799308079984139	0.9797080341948616	0.980866688843941	0.980485403167695	0.9803279936348727	0.9954381274599383	0.9867922039147069	0.9836807362180338	0.9836110522665167	0.9856521526358931	0.9898109779739445	0.981050540291709	0.9913184188981321	0.9912301264084016	0.9810927942573937	0.9849554830618987	0.9799396620030578	0.9963414364511544
LeChatelierE_2013__MH0067__bin.22	0.9946169218982656	0.9795258865531529	0.9789186959513133	0.9922536750264181	0.9825114516345623	0.9928841184943911	0.9935838133974743	0.9935982780424691	0.9803530264160424	0.9809251300330768	0.9929930364231946	0.9923584031212909	0.9932394821043865	0.9771223927220594	0.9931032612472436	0.9799308079984139	1.0	0.9925427713476765	0.9935039200482467	0.9936652389916867	0.9935994870746119	0.9808995022911129	0.982097775711143	0.9769009950678229	0.976952707212532	0.9767533056248874	0.9781961356901849	0.9933208298967713	0.982170132420839	0.9815314226923046	0.9995669021456987	0.97825647179246	0.9917690371565739	0.9801847811014298
XieH_2016__YSZC12003_36697__bin.29	0.9942024957831069	0.9791769858158604	0.9774181807869013	0.9932762878468211	0.9826229022339125	0.9923225457858743	0.9940360771456359	0.9928132005559394	0.9813560255973026	0.9808516378567547	0.9933397738633418	0.9930243513552689	0.9928732177783016	0.9764324410668405	0.9929262803933874	0.9797080341948616	0.9925427713476765	1.0	0.9926515606939622	0.9927888985670056	0.9927615194615415	0.9812472015839919	0.9808104453292885	0.9749585692934921	0.9748357991205954	0.9760906000248062	0.9775297567357903	0.9928585797626233	0.9826587703066517	0.9805362668432498	0.9926744656094904	0.9777718553760935	0.9920425253689812	0.9799199609341668
NielsenHB_2014__O2_UC56_2__bin.28	0.9948055165114389	0.9805485512829493	0.9795494262688117	0.992510264184286	0.983555883066688	0.993174718069609	0.9934001913803778	0.9938396024763496	0.9815069182039026	0.9817859212889394	0.9936525936731232	0.9926446634995931	0.9937008911543396	0.9781894944510093	0.9928960198236554	0.980866688843941	0.9935039200482467	0.9926515606939622	1.0	0.9931857109748589	0.9933027916473637	0.9830545298751349	0.9820498441460075	0.9767404719852665	0.9767013897200323	0.9775326415844336	0.9792035307938748	0.993139739501865	0.983314404351408	0.9814164729665381	0.9934232639856667	0.9794107368989212	0.9925468295618579	0.9809221053681971
CosteaPI_2017__daisy-11-60-0__bin.48	0.9941587357780319	0.9798363940046206	0.9784180148736381	0.9927982822817136	0.9826582515277308	0.9940821020396765	0.9943133780297192	0.992904908748461	0.9804279103176593	0.9805628460522186	0.9928560195897828	0.9937538238665532	0.9943842322544045	0.9768015138122496	0.9994805165787828	0.980485403167695	0.9936652389916867	0.9927888985670056	0.9931857109748589	1.0	0.9998807321134844	0.9820993491229396	0.9812243026699753	0.975520672223021	0.9755917106059924	0.9773915074078001	0.9781193153855968	0.9996361713153915	0.9824642541477522	0.9813018039047612	0.9937471641822754	0.9786241042997929	0.9935165948172912	0.9805890140228315
CosteaPI_2017__daisy-11-2-0__bin.19	0.9944797970014735	0.9801003929600225	0.9781813263589553	0.9928813086393917	0.9824940113826413	0.9940156060333262	0.994259174233125	0.9927089379737661	0.9806274487459572	0.9806320042162464	0.9929041779001349	0.9936760948635094	0.9943946125570757	0.9767658544579403	0.9995790062310274	0.9803279936348727	0.9935994870746119	0.9927615194615415	0.9933027916473637	0.9998807321134844	1.0	0.9820101873470493	0.9814000950360108	0.9755356976581777	0.9752387377094962	0.9770987054253939	0.9780310270551479	0.9994948183428801	0.9825082416821342	0.981372363762629	0.9937016945242158	0.9787468583270867	0.9934671839373735	0.9807586861889269
ZeeviD_2015__PNP_Main_318__bin.41	0.9835590237718613	0.9881042847673314	0.9877702145548029	0.9825639783242949	0.9915186598428969	0.9808946551766838	0.9831102849227357	0.9822174701109861	0.9897478528595236	0.9914124832043447	0.9824383071798735	0.9822574384976837	0.9823659240225001	0.9878541005491523	0.9822858973210395	0.9954381274599383	0.9808995022911129	0.9812472015839919	0.9830545298751349	0.9820993491229396	0.9820101873470493	1.0	0.9884910361189096	0.9853554525980173	0.9855273529247844	0.9882599224871991	0.9899698333512316	0.9827761721127368	0.9909059104624767	0.9895332679057591	0.9820880626480076	0.9868449561653857	0.9806343255006909	0.9956709915979037
HMP_2012__SRS019397__bin.17	0.9827162464091924	0.985955865604426	0.9836242081084753	0.9824503320729244	0.9877722012764559	0.9809713035653146	0.982425163324341	0.9827175121408929	0.9896840093989349	0.9884291853171483	0.9821223749728991	0.9825726333904476	0.981211278749451	0.9835077677387866	0.9811172692449983	0.9867922039147069	0.982097775711143	0.9808104453292885	0.9820498441460075	0.9812243026699753	0.9814000950360108	0.9884910361189096	1.0	0.9816460538418049	0.9816646589252657	0.9821825139583028	0.9859334510419692	0.9819667813298955	0.9899639394373597	0.9889867514534075	0.9828285047943206	0.9831999343266429	0.9806570956007881	0.986678463895927
HMP_2012__SRS015960__bin.17	0.9766157781505653	0.9877781274868092	0.9938620002405374	0.9750312491137904	0.9810452657278733	0.9752846682022794	0.9763691468428937	0.9758456171985468	0.981215531419074	0.9822135369226438	0.9765408987529822	0.9754640588898397	0.9754645183557382	0.9877266744835537	0.9758477791293969	0.9836807362180338	0.9769009950678229	0.9749585692934921	0.9767404719852665	0.975520672223021	0.9755356976581777	0.9853554525980173	0.9816460538418049	1.0	0.9996889135148338	0.987263981888021	0.9819957833216203	0.9754800462064908	0.9843571453371963	0.9870647660044232	0.9781036249720115	0.9866954353774158	0.9752762405960648	0.9837151949986126
HMP_2012__SRS056259__bin.14	0.9765781858168014	0.9877715274713434	0.9939132351632016	0.9749555996732834	0.9803451423478592	0.9750890299107203	0.9764540153833766	0.9756536481915998	0.9811909972887336	0.9821308032418926	0.9765425552309032	0.9754697437801875	0.9753589501535292	0.9879354509063469	0.9759031799216917	0.9836110522665167	0.976952707212532	0.9748357991205954	0.9767013897200323	0.9755917106059924	0.9752387377094962	0.9855273529247844	0.9816646589252657	0.9996889135148338	1.0	0.987362986848176	0.982048041509733	0.9756719143089944	0.9844825657425231	0.9869569247596889	0.9781232604884027	0.986601157918517	0.9753170049533082	0.983645531555719
VogtmannE_2016__MMRS91297590ST-27-0-0__bin.21	0.9783531674179893	0.9898599995033975	0.9907738703459247	0.976758743875327	0.9818098049587906	0.9772825641389703	0.9789659930561738	0.9772569379797539	0.9820800704065895	0.9827476756571588	0.9781069352591715	0.9781705488221984	0.9776859595070423	0.9993469028230926	0.9783115481896811	0.9856521526358931	0.9767533056248874	0.9760906000248062	0.9775326415844336	0.9773915074078001	0.9770987054253939	0.9882599224871991	0.9821825139583028	0.987263981888021	0.987362986848176	1.0	0.9849237102164933	0.9786878946959	0.986254391280826	0.9906333371998608	0.977804781359216	0.987527062690176	0.9773069526386128	0.9850229594933424
VogtmannE_2016__MMRS64281211ST-27-0-0__bin.35	0.9790791714883824	0.9851167967776019	0.9851395692569176	0.9777732364286734	0.9865500194551985	0.9768030839401832	0.9790334942306957	0.978818310783783	0.9901658969812097	0.9888070013482642	0.9780231549410416	0.9788813985024379	0.9786064039416009	0.9852166299392852	0.9791866673143418	0.9898109779739445	0.9781961356901849	0.9775297567357903	0.9792035307938748	0.9781193153855968	0.9780310270551479	0.9899698333512316	0.9859334510419692	0.9819957833216203	0.982048041509733	0.9849237102164933	1.0	0.9787096030785797	0.9887986701233856	0.9887079533931964	0.9792009564547071	0.9841226674904531	0.9781511834713004	0.9884541629302614
CosteaPI_2017__daisy-11-0-0__bin.59	0.9943854467836499	0.9799102184098292	0.9784211660668918	0.9926210717808053	0.9830838818442874	0.9939717262684946	0.9937066089622216	0.9926529169518723	0.9812506998666436	0.9819483568562407	0.9927344398774425	0.9939422721955392	0.9946708818313168	0.9773170237655641	0.9992822199053653	0.981050540291709	0.9933208298967713	0.9928585797626233	0.993139739501865	0.9996361713153915	0.9994948183428801	0.9827761721127368	0.9819667813298955	0.9754800462064908	0.9756719143089944	0.9786878946959	0.9787096030785797	1.0	0.9837225382588515	0.9820900076277651	0.9928094426789433	0.9787081750160913	0.9933982541967845	0.9810503873891578
HMP_2012__SRS043001__bin.11	0.9837001941089818	0.9872353729610703	0.9860177530431503	0.983328187959826	0.9918545379721032	0.9823166039227106	0.9830052626858966	0.9830577988444301	0.9920011623665662	0.9929532513203261	0.9828921048614074	0.9828191090896387	0.9825276451005359	0.9857508400947009	0.9834707399921776	0.9913184188981321	0.982170132420839	0.9826587703066517	0.983314404351408	0.9824642541477522	0.9825082416821342	0.9909059104624767	0.9899639394373597	0.9843571453371963	0.9844825657425231	0.986254391280826	0.9887986701233856	0.9837225382588515	1.0	0.9876176324913324	0.9833642448049625	0.985963761015946	0.9826364985138828	0.9909417507397997
Obregon-TitoAJ_2015__NO16__bin.20	0.9823563256877411	0.988108475781974	0.9888929268374617	0.98161265287132	0.9874886768307588	0.9804122392768512	0.9822232164575877	0.9814035999356645	0.9880808239490856	0.9876721600254897	0.9817539469890229	0.9815681145232344	0.9814042022861371	0.9901281143133057	0.9817715598207145	0.9912301264084016	0.9815314226923046	0.9805362668432498	0.9814164729665381	0.9813018039047612	0.981372363762629	0.9895332679057591	0.9889867514534075	0.9870647660044232	0.9869569247596889	0.9906333371998608	0.9887079533931964	0.9820900076277651	0.9876176324913324	1.0	0.9833899678293079	0.9859100001117456	0.9799263782836678	0.9895855915950972
NielsenHB_2014__MH0067__bin.16	0.9945688522539676	0.9805215541893338	0.980471521371609	0.9924093823722607	0.9832029819019317	0.9932981940916968	0.9936786111316664	0.993420830662303	0.9810335434791884	0.9815684542980909	0.9929329949472102	0.9924355710859799	0.9930592046963276	0.9783789490691158	0.9931259480302561	0.9810927942573937	0.9995669021456987	0.9926744656094904	0.9934232639856667	0.9937471641822754	0.9937016945242158	0.9820880626480076	0.9828285047943206	0.9781036249720115	0.9781232604884027	0.977804781359216	0.9792009564547071	0.9928094426789433	0.9833642448049625	0.9833899678293079	1.0	0.979239177929455	0.9916386398689588	0.9810412235261396
LoombaR_2017__SID1015_aao__bin.28	0.9797583605059622	0.9910119206920902	0.9893640879225791	0.9777262108813447	0.9832325256179245	0.9783019275961996	0.9787149462774762	0.9789340577645923	0.9834208405784809	0.983633540806561	0.978473619757992	0.9791668310214099	0.9792706691141753	0.9880318690005275	0.9790890463901715	0.9849554830618987	0.97825647179246	0.9777718553760935	0.9794107368989212	0.9786241042997929	0.9787468583270867	0.9868449561653857	0.9831999343266429	0.9866954353774158	0.986601157918517	0.987527062690176	0.9841226674904531	0.9787081750160913	0.985963761015946	0.9859100001117456	0.979239177929455	1.0	0.9777912060632242	0.9855552920520405
NielsenHB_2014__O2_UC59_2__bin.8	0.9932437334055549	0.9794809157981652	0.9785930890571133	0.992028719263399	0.9827466443688706	0.9931618202977707	0.992463868810523	0.9934810443926358	0.9809008897437584	0.9807451978340436	0.9929135479935378	0.9939196351499917	0.9941468670869027	0.976358586867651	0.9928047589988778	0.9799396620030578	0.9917690371565739	0.9920425253689812	0.9925468295618579	0.9935165948172912	0.9934671839373735	0.9806343255006909	0.9806570956007881	0.9752762405960648	0.9753170049533082	0.9773069526386128	0.9781511834713004	0.9933982541967845	0.9826364985138828	0.9799263782836678	0.9916386398689588	0.9777912060632242	1.0	0.9799558151391287
HMP_2012__SRS053335__bin.28	0.9814072652936616	0.986023900174468	0.9864802892192276	0.9800116279069767	0.9891411936560065	0.978276841916317	0.9807058358631602	0.9808426107212782	0.9894411603321001	0.9899065650356528	0.9802166551132425	0.9803078076599631	0.9807187747879675	0.9857515984788332	0.9809787514740631	0.9963414364511544	0.9801847811014298	0.9799199609341668	0.9809221053681971	0.9805890140228315	0.9807586861889269	0.9956709915979037	0.986678463895927	0.9837151949986126	0.983645531555719	0.9850229594933424	0.9884541629302614	0.9810503873891578	0.9909417507397997	0.9895855915950972	0.9810412235261396	0.9855552920520405	0.9799558151391287	1.0
