	VatanenT_2016__G78518__bin.7	XieH_2016__YSZC12003_37222__bin.70	XieH_2016__YSZC12003_37198R1__bin.35	FengQ_2015__SID31875__bin.81	BackhedF_2015__SID244_12M__bin.30	ZeeviD_2015__PNP_Main_120__bin.33	KarlssonFH_2013__S195__bin.50	KarlssonFH_2013__S347__bin.23	NielsenHB_2014__V1_UC12_0__bin.18	LiSS_2016__FAT_024-22-42-0__bin.42	XieH_2016__YSZC12003_35551__bin.38	VogtmannE_2016__MMRS61683006ST-27-0-0__bin.32	KarlssonFH_2013__S131__bin.18	HMP_2012__SRS062427__bin.9	CosteaPI_2017__daisy-11-7-0__bin.15	BackhedF_2015__SID637_12M__bin.11	LeChatelierE_2013__MH0067__bin.22	XieH_2016__YSZC12003_36697__bin.29	NielsenHB_2014__O2_UC56_2__bin.28	CosteaPI_2017__daisy-11-60-0__bin.48	CosteaPI_2017__daisy-11-2-0__bin.19	ZeeviD_2015__PNP_Main_318__bin.41	HMP_2012__SRS019397__bin.17	HMP_2012__SRS015960__bin.17	HMP_2012__SRS056259__bin.14	VogtmannE_2016__MMRS91297590ST-27-0-0__bin.21	VogtmannE_2016__MMRS64281211ST-27-0-0__bin.35	CosteaPI_2017__daisy-11-0-0__bin.59	HMP_2012__SRS043001__bin.11	Obregon-TitoAJ_2015__NO16__bin.20	NielsenHB_2014__MH0067__bin.16	LoombaR_2017__SID1015_aao__bin.28	NielsenHB_2014__O2_UC59_2__bin.8	HMP_2012__SRS053335__bin.28
LeChatelierE_2013__MH0067__bin.22	0.66814562736906	0.8629822873415514	0.7846229844828588	0.9264921445683548	0.8504258657764059	0.8826257095072355	0.8183726051103892	0.9228630836685802	0.8466502218118183	0.8188562646502348	0.9163017157321727	0.9118674165864873	0.9056353762406287	0.8661263972207334	0.7567043994291655	0.8649614815867133	1.0	0.9192869734794429	0.9308024615623043	0.9291358056579772	0.9286521461181317	0.6288135812115381	0.8674081918623798	0.8623003855070029	0.8629396684768922	0.5774229793169359	0.8669600480430838	0.6812651345400068	0.8018067815654037	0.6505420990436585	0.9001620808337799	0.7306946229199088	0.9040378145562795	0.8809383899109524
XieH_2016__YSZC12003_36697__bin.29	0.6334043810213531	0.8288535583579808	0.7627650686367389	0.8827639374477055	0.815314947003179	0.8422845837992827	0.7992489888461073	0.8941188621467877	0.8102239815763733	0.7845084891433518	0.9070980267513911	0.876045658232136	0.8700989237105214	0.8417890738205356	0.7304886798101816	0.8444762625514338	0.8752064881068383	1.0	0.8801222421888015	0.8997170183086634	0.8967107604971576	0.596852835380642	0.835612412832356	0.8253474871311879	0.8281477947654228	0.5660599026070833	0.8304532071975591	0.6614621724854253	0.7750526095117014	0.6345023721156985	0.7940885536580132	0.7014632299012606	0.8749562740108705	0.8401328655292889
NielsenHB_2014__O2_UC56_2__bin.28	0.6389066495200412	0.8098839770448948	0.7411000154874043	0.8678080743009727	0.8011158162555072	0.824374643322669	0.7657442722215627	0.8646696150988332	0.8056710415068461	0.7665969833911148	0.8575267278248392	0.8630461494516434	0.8634782299523988	0.815116550249998	0.7128068780948443	0.8191378517584229	0.8686505408840355	0.8627225410431278	1.0	0.8728797472359202	0.8721559973315866	0.5835147729950289	0.8125963819736256	0.8108300947383201	0.8114333200957206	0.5424032474133925	0.8096959587516791	0.6366769454017775	0.752358213416431	0.6073515152647352	0.792570625877946	0.6823406831210796	0.8527569688799593	0.8293408572790499
CosteaPI_2017__daisy-11-60-0__bin.48	0.6625938017737063	0.8598327084156155	0.7836455357280249	0.9142819772362395	0.8487265271159578	0.8787360419370226	0.8173776281166809	0.9271346795993004	0.8401362594186471	0.8151630599254203	0.9067547535635698	0.9060289599351659	0.9125566144676573	0.8757514400463687	0.8030643622505245	0.8759059597146066	0.922545894264948	0.9383293410409368	0.9287003934160516	1.0	1.0051549300109253	0.6166450381875164	0.8645208736195815	0.8613670053703599	0.8615022902251243	0.5850185167137706	0.8601577767633194	0.7222633989710656	0.7967835544909443	0.6576658425617694	0.839741304581989	0.726525833636816	0.9201242312486215	0.8672002831364543
CosteaPI_2017__daisy-11-2-0__bin.19	0.6643449161195455	0.8601882980682194	0.7868905968137143	0.9163468063107665	0.8521028377332641	0.8814709756502682	0.8197481204314477	0.9303790296932559	0.8420917772819102	0.8169662688423608	0.9083308761705858	0.9079117636076386	0.9147051211563645	0.8787303271395664	0.8055671796879125	0.8789086592132015	0.9258589232348022	0.9390413331256011	0.9317477444533575	1.0092900065796166	1.0	0.6187279579625593	0.8656026400872475	0.8633499905361679	0.8655665873936607	0.5875694175301073	0.8617527274506497	0.7260349376352782	0.7991440060465518	0.6586807804378084	0.8429615485146934	0.7288097074452675	0.9237292391207778	0.8682615262392792
ZeeviD_2015__PNP_Main_318__bin.41	0.6460841998385689	0.929611287029631	0.8367290477390513	0.8665353669270747	0.9108421810000694	0.8317628496608852	0.7996610677097601	0.8916137998035069	0.9316410458690801	0.9007490841888817	0.8895438658003441	0.8688390473372998	0.8733651447584194	0.9222628843576174	0.7308200116142746	0.9539601754558968	0.8891375488036932	0.8864512912662847	0.884120218698982	0.8781596853188995	0.8775159696275762	1.0	0.9252303680410224	0.9029842842064127	0.9041694515359695	0.6379450768989156	0.9258877798108845	0.6575943842425703	0.9103308607346211	0.717167760526806	0.8194235959693353	0.773518906066815	0.8535149615961959	0.9662391664018758
HMP_2012__SRS019397__bin.17	0.628274227819171	0.9164126528228059	0.8126838146204842	0.876153265363905	0.8777863937006267	0.8258381181464088	0.7710017370720771	0.8568343965778914	0.8898362152745007	0.845605921859815	0.8752777147171582	0.8359595601458019	0.8620003367011956	0.9046217340621724	0.7119718956532386	0.9062797323735649	0.8565965375893725	0.866758791854892	0.8598844757791955	0.8598436635130687	0.8573923767788408	0.6461831603488428	1.0	0.890211815661197	0.8906881713298932	0.599034152214448	0.9137247824833754	0.6324000928479055	0.8459107384724479	0.6799591367185408	0.7814790110167611	0.7637537336846589	0.846174105127296	0.9123716007846159
HMP_2012__SRS015960__bin.17	0.5950961152600104	0.8792986375515078	0.8492656774559798	0.8202714375201872	0.8298493182863687	0.7871363867709383	0.7348779962610968	0.8236738883614404	0.8263006636063777	0.798186093629183	0.8255427282248039	0.7998469447679825	0.8195135021386134	0.8920098072800947	0.6781943397703805	0.8500450234415526	0.8168861151621333	0.8212593839618672	0.823086014348775	0.8218307412228758	0.8203479039630417	0.6049731327506387	0.8539717282150163	1.0	0.978980292456616	0.5847346063874561	0.8650312227779463	0.6023304524855876	0.780435479450714	0.6519816431598625	0.7455582172674685	0.7304141911930233	0.791759853771692	0.8501367831729781
HMP_2012__SRS056259__bin.14	0.6188207705064956	0.9142429941684499	0.8935343538069587	0.8521850369068965	0.8663570819256247	0.8184540199330905	0.7625661615112613	0.85678116982889	0.8585507699284857	0.8298967140444382	0.8574284140864233	0.8308748849537624	0.8518350549776513	0.9272348823368376	0.704661619558845	0.8818191692280136	0.8488217804362006	0.8556270551910704	0.8552662752712678	0.853461105320424	0.8539743274598617	0.6289829499729098	0.887174337368606	1.0164993295718217	1.0	0.6103246574655083	0.897301582159687	0.6251979366945573	0.8105111451141952	0.6762965687161888	0.7745862305294763	0.7600610277019272	0.8230692081325384	0.8801181681272536
VogtmannE_2016__MMRS91297590ST-27-0-0__bin.21	0.7029411421655225	0.8584203551693168	0.8047098110746147	0.8021778861207984	0.825963804777999	0.7657664366520811	0.7893092115592871	0.8241388808389267	0.8249822576839256	0.8236552849671667	0.822047485705211	0.8005754701153004	0.7971894018035703	0.9527780743553327	0.7443805531654895	0.8673960381026892	0.8022873456687664	0.8261118443305786	0.8075521704841431	0.8186470620429278	0.8188480369506723	0.6268622702807458	0.8428196779556545	0.8576137639101105	0.8621060914238444	1.0	0.8561172186149419	0.7450032164957333	0.7622027208772555	0.643640983449178	0.7457828914726526	0.781245990595451	0.8070255085607236	0.8445288618808919
VogtmannE_2016__MMRS64281211ST-27-0-0__bin.35	0.6376181000426642	0.9315972369230969	0.8426694110711972	0.8788447446498767	0.9182280352647297	0.840595474989334	0.7846265579760885	0.8750316724692151	0.9190891356102773	0.8832746564880524	0.8922256708212696	0.852461984894919	0.8792270940468785	0.9374191090021462	0.7221577012138128	0.9361750078977622	0.8745073261922365	0.8798732449869565	0.8751827884148785	0.87384358848262	0.8718771271034916	0.6605043494686517	0.9333122726340096	0.9210712296734397	0.9201671394467984	0.6215294627241906	1.0	0.6417640181208862	0.858575667075939	0.7037163449482005	0.7959550430061652	0.7802135815456165	0.847939579676208	0.9333767574556504
CosteaPI_2017__daisy-11-0-0__bin.59	0.749683095965998	0.8490409642899875	0.7793446199145789	0.9092900135778855	0.8453655711295656	0.8712121080751136	0.860026392773721	0.920406365479223	0.8357526709244234	0.8202794304571221	0.9048654956968681	0.9127590506231434	0.9078776013442627	0.8743109179725772	0.8642714328570957	0.8777045223202751	0.9147419768222198	0.9328848411491435	0.9160390724032511	0.9767181747714909	0.9777959085998478	0.624444008996433	0.859847782018579	0.8537177915387056	0.8534221300459707	0.7199539427023633	0.854266629441642	1.0	0.7820610640692386	0.6418923722803045	0.8548752932771259	0.7765310669998422	0.9320654859859921	0.857003882616318
HMP_2012__SRS043001__bin.11	0.6285271646768426	0.9397300085507022	0.8340430439930426	0.8730715532161961	0.9197408731399019	0.840631570104011	0.788210283198404	0.8942226158598796	0.933295266926439	0.8937740777736563	0.893838866608333	0.8612216041573073	0.8806347597081797	0.9245857964363293	0.726831049942224	0.9534481543369718	0.8840372414765304	0.8975788198891755	0.8888693493990658	0.8847741254753257	0.8837595750422017	0.7098278966482814	0.9444360986299654	0.9083116955238034	0.908497518445239	0.6048329622807949	0.9384584386745201	0.6421833694893002	1.0	0.753838738454594	0.8063127107862018	0.7744764741773776	0.8516029540860752	0.9646252962665257
Obregon-TitoAJ_2015__NO16__bin.20	0.6087125523352709	0.9128092692708968	0.8226596479817893	0.84509606655556	0.8723925517932876	0.8373922808015936	0.7659698792732004	0.8732715811010393	0.8735290232104386	0.8242754359578878	0.8678932428221074	0.828719699741203	0.8535908093166944	0.9481525141254421	0.7152673333062342	0.9203148923485496	0.853146213568554	0.8740210425050472	0.8534942685256696	0.8686494790184681	0.8664256534287225	0.6651533474249014	0.9029798924162975	0.9025691706299201	0.901673204341287	0.6075134140888582	0.9149162296925599	0.6269426717071123	0.896655623755132	1.0	0.7729673929244069	0.7471588214571223	0.8402004322317521	0.9045440226007074
NielsenHB_2014__MH0067__bin.16	0.673281717323973	0.8530035395034619	0.7804360209207187	0.9187502711659927	0.8376600929032185	0.8719515694037987	0.8175280298163629	0.9065943370743743	0.836744076685043	0.8136092438562533	0.9062283504570284	0.9046951254501354	0.8939891421637577	0.8559965122804954	0.7564369558310835	0.8517992126039354	0.9754977907844149	0.9038889751954845	0.9203562736264305	0.9165207618679733	0.9162660407805662	0.6280106423030144	0.8575710244966109	0.8528726800437224	0.8533737248200507	0.5816772963735835	0.8551252821875783	0.6899631494163109	0.7925163784259637	0.6387320208199501	1.0	0.7276751662335009	0.8993921683062588	0.8688466313136191
LoombaR_2017__SID1015_aao__bin.28	0.627884355384743	0.8864659458407093	0.7920812497521335	0.8160466097264635	0.8294195055648292	0.7828588116106098	0.7473931650124204	0.8127686422681862	0.8360071673991499	0.8122559641197403	0.8238853216136022	0.8054728933146336	0.812046133822697	0.8670223927143459	0.6904931011980517	0.8523364351202558	0.8159305180500924	0.822740268308775	0.8164525700606056	0.8170705238907296	0.8162809562781441	0.6108592586717237	0.8636103069218761	0.8609611092884157	0.8628387659671122	0.6278692129921728	0.8637069298077998	0.6457934793973328	0.7843766561991873	0.6361831075794885	0.7498065739615744	1.0	0.7980761950772802	0.8540280566902335
NielsenHB_2014__O2_UC59_2__bin.8	0.6332554871103552	0.7937243651688823	0.7357306763247785	0.8858102595442819	0.7878461222528989	0.835202608824888	0.7751855759808531	0.865105055399911	0.7815065988395219	0.7603012630328699	0.8592255791136137	0.8719693778818469	0.8534472391930552	0.8166909537837642	0.729397319762971	0.8122557541350282	0.8633604530909185	0.8776724822132583	0.8726563651466817	0.8849999352480584	0.8848272634041143	0.5764606342113491	0.8182998853582293	0.7981712818356003	0.7991086432741542	0.5546984317079774	0.8027976538829888	0.662932843603094	0.7376356167745762	0.6118435617761273	0.7925908978504206	0.6825471317048323	1.0	0.8107831099802476
HMP_2012__SRS053335__bin.28	0.6118147186416432	0.8872016544089064	0.7906880412980268	0.8387081927448572	0.885685942188982	0.7999695240464603	0.7532573507688959	0.8537309719652325	0.8904918134747253	0.8513507377979569	0.8583633169032701	0.8359442103462753	0.8397257164181425	0.8802469174194952	0.6927799978231461	0.952924603112901	0.8484940836222847	0.8499469780604232	0.855950740907748	0.8412283675151214	0.8388070841043025	0.6581742415996766	0.8898611478239237	0.8643490429617651	0.8618033679038453	0.5854393357486045	0.891242517064979	0.6147572030538149	0.8426769082456113	0.6643316281311711	0.7722196134529566	0.7366448462985711	0.8177158583801097	1.0
