	ZellerG_2014__CCIS32452666ST-4-0__bin.6	XieH_2016__YSZC12003_35697__bin.54	XieH_2016__YSZC12003_36703__bin.13	QinJ_2012__T2D-012__bin.17	RaymondF_2016__P25C7__bin.100	XieH_2016__YSZC12003_35698__bin.37	BritoIL_2016__W2.44.ST__bin.2	YuJ_2015__SZAXPI017454-20__bin.20	BritoIL_2016__WL.35.ST__bin.27	HMP_2012__SRS011586__bin.30	HMP_2012__SRS055982__bin.27	LeChatelierE_2013__MH0117__bin.29	ZeeviD_2015__PNP_Main_517__bin.12	FengQ_2015__SID31009__bin.69	BritoIL_2016__W2.4.ST__bin.34	Bengtsson-PalmeJ_2015__TRAVELRES35__bin.52	BritoIL_2016__W1.11.ST__bin.39	ZeeviD_2015__PNP_Main_536__bin.21	NielsenHB_2014__V1_UC10_0__bin.17	LoombaR_2017__SID1009_aai__bin.30	LeChatelierE_2013__MH0137__bin.2	XieH_2016__YSZC12003_35666__bin.97	LiJ_2014__MH0346__bin.54	QinJ_2012__T2D-042__bin.53	YuJ_2015__SZAXPI015255-46__bin.60	LiJ_2014__V1.CD4-0-PN__bin.30	XieH_2016__YSZC12003_35658__bin.68	BritoIL_2016__WL.5.ST__bin.18	QinJ_2012__NLM004__bin.41	XieH_2016__YSZC12003_37316__bin.112	HMP_2012__SRS022609__bin.55	HMP_2012__SRS011134__bin.62
HMP_2012__SRS055982__bin.27	0.4866519436933216	0.8668820046429534	0.8632058984636519	0.8900741655291141	0.8612748124125099	0.8227000426038795	0.8651082921061097	0.8678958030831297	0.8658995070122508	0.8142227400380827	1.0	0.7319624738073087	0.8441793536382843	0.8650300400824255	0.5025379739681601	0.8516454661646944	0.8569144357594359	0.8568353142688218	0.7693425960543591	0.6164903097910671	0.45861511307417424	0.878616330327876	0.7700990322833071	0.5519619521271508	0.8003303974333337	0.8661559997565492	0.8590907114847887	0.63056263205029	0.6131872049246607	0.8454826845660925	0.7598662759861928	0.40541851790667144
LeChatelierE_2013__MH0117__bin.29	0.5015984106282777	0.9079719461871496	0.9129959177348871	0.8700454343378817	0.9180752295236496	0.8463136943115767	0.883981951702727	0.8690280962403685	0.879569489818318	0.8800177457706221	0.7764715431257275	1.0	0.8659308874176583	0.8809004226149739	0.528594302537719	0.891291475204805	0.8822212097007753	0.8899596200707987	0.7374926443596304	0.640316103456736	0.4542944949372903	0.8820238295077855	0.7973624841127391	0.5567966117015095	0.804535501686955	0.9090317118027821	0.8681380406972132	0.6643273117002182	0.623806264884219	0.8941940708465765	0.7549939955838487	0.4279543848839976
ZeeviD_2015__PNP_Main_517__bin.12	0.4612442124024827	0.8598528615714036	0.8755427221735465	0.8249767445003278	0.8707955220305974	0.7923687425062483	0.8392446223299346	0.8236591205479514	0.8339470983367907	0.8275301570712861	0.7289471095985339	0.7048680011081555	1.0	0.8486616919793114	0.45260044911831815	0.8604257089079638	0.8262200409476982	0.8155912077318624	0.6962692847967218	0.583672124107413	0.42855587664036676	0.849517584461197	0.7405467050767187	0.5078580690014513	0.7588582994917951	0.8920644502054518	0.8569661014022372	0.5866399688274949	0.5879838701806308	0.8223384934640596	0.7265858974445604	0.44378400577201876
FengQ_2015__SID31009__bin.69	0.4838288943191103	0.8867581450124865	0.9848957154529866	0.8517153148867773	0.8528461989941729	0.8328470429375366	0.874081348468051	0.8854883938606957	0.866753618407172	0.9371561410306083	0.7633061097663427	0.732753058335667	0.8672431055581342	1.0	0.4929711026120047	0.971226134624311	0.9016038760017032	0.888116126606849	0.7131014535006387	0.6135345498904792	0.45552380112091023	0.8911665982561061	0.7944683348613824	0.533569381734764	0.7892496959885837	0.8670881268677042	0.9591991744699461	0.6205270042695862	0.6166057365132096	0.8408652721141933	0.8109275321177991	0.43803345851826564
BritoIL_2016__W2.4.ST__bin.34	0.5629104808863984	0.9042284302277913	0.9103013562302623	0.8991407997150135	0.9103649692819642	0.9057579707153782	0.9237265373860973	0.9007282987608177	0.9287222823797501	0.8634991136581462	0.8170516905521895	0.8101517948775944	0.852185885818813	0.9083109745236796	1.0	0.9087025481974889	0.9806842502565727	0.9269071899711904	0.7614765013387014	0.6985066482707145	0.5008948235939396	0.909482868298365	0.8123754244404172	0.6231930359258243	0.8616260626913692	0.9069468279705175	0.9085527041201467	0.7166066819149508	0.7029482529028755	0.8728544731284333	0.8282348650413768	0.6092264370188379
Bengtsson-PalmeJ_2015__TRAVELRES35__bin.52	0.47119018911762756	0.8644911764245338	0.959770282069579	0.8179935770246278	0.837714363261237	0.7956242641428116	0.836457207877279	0.84524760219607	0.8258049410829581	0.9104578774653779	0.7303603025225874	0.7205453936738092	0.8545360865483628	0.943911184880134	0.47931323226877776	1.0	0.8548634241602001	0.841749041661354	0.6833616305141288	0.5866322477505792	0.43592198478439337	0.8515296508970467	0.7644004315786098	0.5082770185881533	0.759089211056704	0.8503194710701405	0.9149272661791648	0.5946889286068466	0.5925131401072087	0.8191776593198387	0.7716503258836065	0.42459714731609255
BritoIL_2016__W1.11.ST__bin.39	0.39473842023737526	0.7335270205094049	0.7566578371853859	0.7224455111274432	0.7384195994069447	0.6916705582733005	0.7571739535405965	0.7305808828970906	0.7585615345944691	0.7149002600358794	0.6287579522748674	0.6102205073634301	0.7020700795418877	0.7497116383281147	0.44258285294320293	0.7314159834026167	1.0	0.7509014492087918	0.5954636626015326	0.5130968512436554	0.3655379731491902	0.7297789567431974	0.6490434303300338	0.4456910345038776	0.6645868900066093	0.732522220435911	0.7423482082022308	0.5376037655440976	0.5035324304805943	0.6946626296032603	0.6263004983808365	0.3607366237186407
ZeeviD_2015__PNP_Main_536__bin.21	0.4464181635912201	0.8405309079464255	0.8374025201953677	0.8147395584412557	0.8377806369263409	0.7909743026332661	0.8470339328802733	0.8660410376863628	0.8362863837178127	0.7969476727243056	0.7179642603191626	0.7029736440253185	0.7914376595521466	0.8433496625362817	0.4777064123934862	0.8224505169780969	0.8575162903470223	1.0	0.6805052047513026	0.582941617028221	0.41043150477345053	0.8359825789455279	0.7421025330178233	0.5145170596943592	0.7808212491403126	0.8313118537773788	0.8226545105901827	0.589255219322275	0.5865107766911071	0.7956887407182907	0.7083182766619651	0.4217283795913134
NielsenHB_2014__V1_UC10_0__bin.17	0.4487738587621273	0.7909469183161305	0.767829706679287	0.7895812989298343	0.78849230287255	0.7558040906924581	0.7881940162707842	0.783009828460208	0.7852853053021693	0.7289233020160175	0.737254496795502	0.6662214586381466	0.7727047762517205	0.7744286728412548	0.44882135132162626	0.763607034897866	0.7776906617963186	0.7782580729019121	1.0	0.5599639389828927	0.4158706802600926	0.7929840991577987	0.7011626511846477	0.5092535502771233	0.7482269444453702	0.7825499005155859	0.7731847010635	0.5836443957113385	0.5811906134705562	0.7533069819061681	0.6953119011354888	0.4186019190326849
LoombaR_2017__SID1009_aai__bin.30	0.6001791409818643	0.9195988819931987	0.9313683516825213	0.9188563287004969	0.9233580580375013	0.882754315800954	0.92336733995366	0.9137826012802083	0.9161378875054966	0.8849181625054676	0.8226608701100255	0.8054754023420595	0.9019910870400085	0.9278249801889102	0.5733033527441405	0.9128138012811364	0.9331423579083666	0.92835520964948	0.7797528921870631	1.0	0.501775746585125	0.9205003881001194	0.8338629826741433	0.6534492180565756	0.884038700949424	0.914351118644933	0.9180778079826799	0.7316377592990297	0.6950008759808375	0.8962223761473318	0.8464829079315134	0.472278977272068
LeChatelierE_2013__MH0137__bin.2	0.5523215426721063	0.8950691488785644	0.9155856110922878	0.8749162617059559	0.8723062570491011	0.8567421510337134	0.887093704891554	0.8854506551312815	0.882093387730348	0.8624556941266386	0.8160588774968709	0.762033173515028	0.8831191334846424	0.9185793034521064	0.5481999941209142	0.9044896102630272	0.8864609296072307	0.8715822012225404	0.7722070861549077	0.6690956573668813	1.0	0.886136032761979	0.8348116139792282	0.5970056887890476	0.8198818303759985	0.8863959502381803	0.9117843180028437	0.6645084233374952	0.6731646035716993	0.8610246008796969	0.8451417865303956	0.505817974221756
XieH_2016__YSZC12003_35666__bin.97	0.4562162362581339	0.9560111974194027	0.8644452271926735	0.857031200756382	0.8494466176007119	0.8468155948165589	0.8955792439888026	0.8273039061196492	0.8815127639457926	0.8171224115237018	0.7493542945069613	0.7091392447303535	0.8390715782058175	0.8613492519604753	0.4770916371591183	0.8468556385680651	0.848268293135092	0.8509022821230604	0.7057562892790271	0.5883250217830592	0.4247322074118018	1.0	0.7447492630837397	0.5174512893717209	0.7715355666376226	0.8589473684210527	0.8941962514599284	0.6002662167924213	0.5921766374372	0.8164097810570808	0.738731577093491	0.43354776515081295
LiJ_2014__MH0346__bin.54	0.46932048513042035	0.8342033560392091	0.8554610400398738	0.8139441767735505	0.8433867752118293	0.7966846652267818	0.8306197042698122	0.847601761089882	0.8257941518524672	0.8082912443927562	0.735765077255358	0.7181442100016614	0.8193769729190895	0.8602043528825386	0.4773849476657252	0.8515991028410035	0.8451237747134075	0.8461571689649443	0.699058813756438	0.5970252533643462	0.4482372487124107	0.8342855956138894	1.0	0.5192988868582821	0.7589267320152849	0.8438901810932049	0.8439591294234923	0.6022603422495432	0.5889184249875394	0.8178002990529989	0.7444392756271806	0.3937290247549427
QinJ_2012__T2D-042__bin.53	0.6294086733626842	0.9304425699408513	0.9282573372873085	0.9278712348307316	0.9286984057186064	0.8963810938497097	0.9403096327200382	0.941485368325656	0.9326197587932153	0.8726197051678741	0.8510717024437068	0.8093136492580935	0.9068554636178873	0.932352972720789	0.5910156103368208	0.9138589331774624	0.9365799902401879	0.9467848926688796	0.8193952134020452	0.7550474852396248	0.5173236664718279	0.9354887145469463	0.8380729197389518	1.0	0.9179371403750556	0.9200070785450373	0.9271110956193459	0.7242491111599697	0.7289359659800836	0.8956732393459853	0.870969385292714	0.4987692984196612
YuJ_2015__SZAXPI015255-46__bin.60	0.5005147949036981	0.8626000664035121	0.8623535685180279	0.8652394383201923	0.8739859211139692	0.8335594294663907	0.8800192503110569	0.8773941316734691	0.8797174161655661	0.8177575735217673	0.7717597266053384	0.7313432960959431	0.8474463154435118	0.8625011318780456	0.5110353917304151	0.8535467188951529	0.873410759381173	0.8985845655432847	0.7529194069294413	0.6388361610721149	0.44431495386968145	0.8723300254546796	0.7659846332882818	0.5740751298725254	1.0	0.8759075985069271	0.8510825784684936	0.6340378365869936	0.6424959000861904	0.8242193395198154	0.7507118255264491	0.45253490376521327
LiJ_2014__V1.CD4-0-PN__bin.30	0.4220346188392936	0.8015523124846664	0.7871240788889422	0.7642732929665402	0.8993727354506187	0.7522538201228847	0.7945071603860235	0.7584149489152129	0.7818408906737568	0.7407250207657615	0.6732851265782148	0.6661088578729778	0.8030412294141859	0.7638333088897735	0.43361478346497934	0.7707378823586661	0.776028505020617	0.7711900318937767	0.6347713130381948	0.5326247179134347	0.38721978049457995	0.7828553547278688	0.6865880552771393	0.46380674763905627	0.7060710368147045	1.0	0.7723058747674201	0.5481796081235524	0.5307438028817267	0.7876228626810372	0.6594428625593827	0.39235022462167113
XieH_2016__YSZC12003_35658__bin.68	0.47574875312146453	0.8969209137933258	0.942421641850502	0.8479161023180217	0.8581916106870751	0.8346350343086036	0.8748250044958195	0.8596226850323737	0.8668455888992337	0.9155521966535928	0.7497327168938858	0.7141994292395957	0.8661034941432941	0.94865584483087	0.4876822134759248	0.9310557549903596	0.8829356904326685	0.8567999933226648	0.7041303112321126	0.6004161193907539	0.44718417532254184	0.9149815880068989	0.7708968344119506	0.5247376300467944	0.7702404827106338	0.867069431386966	1.0	0.6130097253870009	0.6050432091880132	0.8223441847618658	0.7984856107219793	0.4408907868708414
BritoIL_2016__WL.5.ST__bin.18	0.5512993835966974	0.9279281421396124	0.9191621715874763	0.9170516356653396	0.9177570347423198	0.8731708311254229	0.9253126174721577	0.9058694185156502	0.9218422351752967	0.8770035371857408	0.8211490645253332	0.8155285171447075	0.8847165043003302	0.9157710476138715	0.5739763221420581	0.9030364995901212	0.9541354728551565	0.9157812379697188	0.7931301149925044	0.7139952082682283	0.48631888114421845	0.9165364565641744	0.8208909088438702	0.611680638776795	0.8562412532778978	0.9183616625225887	0.9147316313174545	1.0	0.6779156872602435	0.8868508177194436	0.8177069887724924	0.4654467678455776
QinJ_2012__NLM004__bin.41	0.5634755348619679	0.9163611442648419	0.9331586057759652	0.9007850005961884	0.9114747152477192	0.8794252512962755	0.9165787819467227	0.9361117638955293	0.9103934727217792	0.8735571374162008	0.8164249306279889	0.7829538758608554	0.9066241732951619	0.9303860406264723	0.5756597721055635	0.91990470247887	0.9137020285452657	0.9319523373476681	0.807502943318118	0.6934480638928667	0.5036992617683524	0.9244565714424632	0.8207024371947429	0.6294417477695031	0.8871166595857244	0.90908648898325	0.9230859171055115	0.6931146614865812	1.0	0.878798964137246	0.8333126886241479	0.549956530345986
XieH_2016__YSZC12003_37316__bin.112	0.4663010075076827	0.8746707122573618	0.8816353522386898	0.8275216867001206	0.8964461041739604	0.8178449449566266	0.8630699809390439	0.8478134360290971	0.8515447154471545	0.8271980394445093	0.7565371299646011	0.7542591512039523	0.8521476640603727	0.8526767028435834	0.4803819971214066	0.8547228381374723	0.8471365775858716	0.8496954137005485	0.703395962189287	0.6009616057883067	0.43298012214571907	0.8565363519663904	0.7659143423970125	0.5197782705099778	0.7648134749290076	0.9066526626988758	0.8431633407243163	0.6093717664449372	0.5905978916248492	1.0	0.7319749484576186	0.422951725211032
HMP_2012__SRS022609__bin.55	0.5093280605102509	0.8138056282561026	0.862753065075169	0.7916053212962064	0.7974500614413297	0.7856059496921354	0.8064030584128561	0.8052260498077799	0.7998386239774172	0.8257262332270104	0.7188265446284485	0.6732768873674323	0.7959991577520534	0.8693635599451881	0.48190318425654344	0.8511951860265802	0.8074649159314818	0.7996683648710226	0.6863868385598219	0.600081921772932	0.4493072017134482	0.8193805858558275	0.7370952644938205	0.5343586166735483	0.7364569984717806	0.8025298693693175	0.8655388988595107	0.5940060569471473	0.5920682286637374	0.7738514912888204	1.0	0.41689957344747547
HMP_2012__SRS011134__bin.62	0.47857849650843914	0.8324220406547737	0.8057716773628113	0.80178960165107	0.82716490910633	0.8091939724633174	0.8216646405247237	0.8119773260580702	0.830081139916881	0.7277246897175652	0.6591331882050268	0.6558890051171864	0.8355644454496621	0.8070665234231432	0.6092109355121427	0.8049489694947839	0.7993073421729665	0.8182706171722598	0.7101877244070001	0.5754049927907042	0.46215826524554016	0.8264538746430692	0.6699994345650392	0.5259110570806593	0.7629724915891549	0.8206171722597608	0.8213593056458681	0.5810932684967911	0.6715444855955444	0.7684840688699782	0.7164965649826128	1.0
