	HMP_2012__SRS015947__bin.2	HMP_2012__SRS019906__bin.36	HMP_2012__SRS058808__bin.31	HMP_2012__SRS043803__bin.1	HMP_2012__SRS052876__bin.53	HMP_2012__SRS015921__bin.6	ChngKR_2016__WBU008__bin.3	HMP_2012__SRS018337__bin.16	HMP_2012__SRS019591__bin.34	OhJ_2014__MET0313__bin.5	HMP_2012__SRS015060__bin.5	OhJ_2014__MET0223__bin.33	HMP_2012__SRS015803__bin.15	HMP_2012__SRS018569__bin.1	HMP_2012__SRS021960__bin.24	BritoIL_2016__W3.22.SA__bin.45	HMP_2012__SRS044366__bin.1	HMP_2012__SRS018975__bin.26	HMP_2012__SRS043239__bin.8	HMP_2012__SRS055401__bin.42	HMP_2012__SRS018573__bin.10	HMP_2012__SRS019333__bin.8	HMP_2012__SRS013945__bin.12	HMP_2012__SRS058186__bin.5	HMP_2012__SRS015899__bin.22	HMP_2012__SRS019980__bin.58	HMP_2012__SRS056157__bin.2	HMP_2012__SRS056892__bin.11	OhJ_2014__MET0103__bin.1	HMP_2012__SRS053630__bin.6	HMP_2012__SRS051930__bin.3	HMP_2012__SRS043755__bin.13	CM_periimplantitis__SP_384SPT_T016__bin.8	HMP_2012__SRS024381__bin.12	HMP_2012__SRS016092__bin.14	HMP_2012__SRS043676__bin.3	HMP_2012__SRS015985__bin.6	HMP_2012__SRS015989__bin.15	HMP_2012__SRS012285__bin.52	HMP_2012__SRS018778__bin.2	HMP_2012__SRS022083__bin.22
HMP_2012__SRS015060__bin.5	0.9651990373523027	0.961325922678496	0.962714672744514	0.9645082969047645	0.9732564167738331	0.9656052634081465	0.9640608912458611	0.9672089526388714	0.952757985392854	0.9721006672725901	1.0	0.9650717210047924	0.958414688984403	0.9502193063467085	0.9723468990735588	0.9650267378586418	0.9613369921700607	0.964621011416894	0.976699243130118	0.9723520386672597	0.9527538510240641	0.955839506481085	0.9712626876072379	0.9612871981273466	0.9663333502315049	0.9672537912953543	0.9626919557568542	0.9727383405834611	0.9723446119459768	0.9627341443633415	0.9728594699588967	0.9537002043781408	0.9696838579231131	0.9616281109966952	0.9633096694922617	0.9705552816256324	0.9636970986550764	0.9647882802559711	0.9702452771819668	0.9595745037202661	0.9711278499747483
OhJ_2014__MET0223__bin.33	0.974163252191567	0.9736176412870203	0.9733132274124617	0.9731156289554335	0.9616353272727646	0.9620937686262492	0.9608907393039238	0.9733325231068392	0.9608963282715489	0.966253473758142	0.9650717210047924	1.0	0.9718961713357406	0.9499634432144678	0.9709290171525332	0.9735355462977507	0.9717298033295352	0.9612925022839074	0.9647488388507743	0.9658661297766848	0.9514549723315661	0.9682449539061234	0.9676528123348695	0.9754336134114954	0.9625802621612953	0.9640135188345915	0.9749683987178909	0.9674306145373845	0.9718502105029914	0.9750713282062833	0.9665796219195515	0.9538219150128497	0.9656557320581775	0.9662109066488376	0.974402045037924	0.9663770665514438	0.973658093340453	0.9736760864149955	0.9625804430404532	0.9732032319446371	0.9634812217196056
HMP_2012__SRS015803__bin.15	0.97355179060062	0.9775991210024313	0.9753952645211189	0.9785332574342502	0.9572881223948588	0.9562455301694843	0.9539116976904298	0.9725065129119809	0.9599224565980354	0.9598274282944578	0.958414688984403	0.9718961713357406	1.0	0.9468969383643695	0.9668518360869449	0.9712768640805729	0.9753124226006419	0.9550385113295154	0.9584640174420845	0.9629592023896866	0.9491865775712968	0.9712588332908552	0.9634483431228509	0.9796591196222149	0.9564562487653929	0.9573229763554747	0.979698944437704	0.9621738552890906	0.9684670109059753	0.9789227639105444	0.9597264623275126	0.9498689743345541	0.9604706860910303	0.9692698383438907	0.978476814910094	0.9631108504794325	0.9761513903443569	0.974440317327917	0.9553595409542143	0.9759236994229877	0.9561624970288939
HMP_2012__SRS018569__bin.1	0.9505804232151421	0.9475187965986733	0.9479932061927145	0.9550616990852714	0.9495790540704592	0.9500077050728732	0.9482068268080297	0.9531819161531494	0.9622534340089461	0.9517299977045283	0.9502193063467085	0.9499634432144678	0.9468969383643695	1.0	0.960003998342409	0.9479568797524556	0.9466296914474239	0.9484286121697648	0.9508662532901073	0.9630434293559732	0.9937908860700133	0.944146983250911	0.9549605875305563	0.9466710068133591	0.9517256702858299	0.9504670074481847	0.949176135697137	0.9561928586318831	0.9552541663761244	0.9486626671340994	0.9534226438710588	0.9709804185737623	0.9584634492641801	0.9556795909201061	0.9497863146772642	0.9652060005853684	0.9493207698102781	0.950437558539735	0.951121021399029	0.9458865032010801	0.9516071815548773
HMP_2012__SRS021960__bin.24	0.9723815474344095	0.9682974913091242	0.9691102355388911	0.9707005766283856	0.9698225883262359	0.9689801194697949	0.9678518910695092	0.9741683607528024	0.962711973530008	0.9723133187794073	0.9723468990735588	0.9709290171525332	0.9668518360869449	0.960003998342409	1.0	0.9700341813352492	0.969830779673449	0.9684902474678336	0.9719286874176614	0.9746049221867412	0.9629039535365431	0.964728126047603	0.9733090212666449	0.9683790305967928	0.9698074451096744	0.9716374988041573	0.9690552014396558	0.9747901329873183	0.9759978649570464	0.9697722261642276	0.9749029476784706	0.9627073959059509	0.9740700310897246	0.9682280090663503	0.9706288689601276	0.9730467923081254	0.9705311417480729	0.9716011898892707	0.9732539761356119	0.9668754432467319	0.9739534452724582
BritoIL_2016__W3.22.SA__bin.45	0.9752484973610163	0.9747443361403502	0.9733851728789621	0.974942494662997	0.9624349785459165	0.9602572444698714	0.9591614537195662	0.9708826059296288	0.9592973401104278	0.9633714278684693	0.9650267378586418	0.9735355462977507	0.9712768640805729	0.9479568797524556	0.9700341813352492	1.0	0.971058906759896	0.9592832795325149	0.964717787006521	0.9655641709662289	0.9507140278266748	0.9667684945896319	0.9660351592271569	0.9741214603317753	0.9605769392051126	0.960720271859456	0.9755376673487608	0.9660646747602751	0.9701470250976464	0.9746106540211652	0.9649889523931893	0.9518428889016497	0.9655092630577116	0.9647238159727688	0.9745437593083628	0.9665060037150712	0.9727065913649917	0.9725395931470681	0.9607946099133751	0.9724524686331466	0.96135541777396
HMP_2012__SRS044366__bin.1	0.9734677018884805	0.9786391987588784	0.9771707668973755	0.9793243971440119	0.9601109689851653	0.9575197405030115	0.9564033813106395	0.973973736691966	0.9587270748097572	0.9618458899697949	0.9613369921700607	0.9717298033295352	0.9753124226006419	0.9466296914474239	0.969830779673449	0.971058906759896	1.0	0.9564573376127123	0.9606579920558828	0.9633495925415645	0.9492942868741591	0.9725280582801274	0.9631280485044951	0.9790421214486168	0.9586387370923868	0.9591573589264571	0.9784090500171402	0.9637895144166158	0.9715909048235979	0.9789299252799264	0.9620050453200568	0.9516016525806845	0.9618092655805289	0.9674375436357244	0.979221775244636	0.9639264936187194	0.9755727540565499	0.974901373519863	0.958430351036671	0.9772544235703228	0.9591543473658125
HMP_2012__SRS018975__bin.26	0.9614778669562695	0.9570687658545873	0.9582566743111522	0.9613760190171163	0.9644026970588625	0.9949863178546258	0.9707657417487983	0.9664979558383852	0.9512508644530534	0.9686065927771838	0.964621011416894	0.9612925022839074	0.9550385113295154	0.9484286121697648	0.9684902474678336	0.9592832795325149	0.9564573376127123	1.0	0.9647960619097138	0.9652225931094818	0.9505083876396319	0.9530425482182446	0.9731576654153635	0.9568842534223185	0.9913898220827935	0.9659995190836133	0.9592826676941913	0.9748606595783649	0.9681302877576669	0.9585873533599494	0.9713464048946594	0.9539284419579352	0.9642344533340415	0.9588093227245114	0.9591482302741634	0.9645613841739117	0.9589355438435561	0.9612662844820266	0.9649555506904856	0.9548228840132331	0.9650484646333134
HMP_2012__SRS043239__bin.8	0.9641964172087766	0.9607851193349771	0.9621498878658974	0.9646017392028537	0.9730505678268809	0.9645611664822624	0.9640970232948323	0.967067117769097	0.9499253461519452	0.9713405987575359	0.976699243130118	0.9647488388507743	0.9584640174420845	0.9508662532901073	0.9719286874176614	0.964717787006521	0.9606579920558828	0.9647960619097138	1.0	0.9807459548617161	0.9525032904669276	0.9550829837856678	0.9717924303737205	0.9602086813041714	0.9661987750625199	0.967936106972124	0.9619115219107116	0.9734619005625598	0.9713730580166299	0.9618842478233756	0.9734656544839192	0.953856959378039	0.9686073666172339	0.9613373131622309	0.962925211124672	0.9702240145844268	0.962835204929068	0.9642505318228642	0.9691954505291442	0.9584042633809596	0.969735827931166
HMP_2012__SRS055401__bin.42	0.9672469050544785	0.9636730236941408	0.9635457219413581	0.966608581196488	0.9702146489562271	0.9659366404064734	0.9654887985835128	0.9692589191295152	0.9634732350761486	0.9716279783423853	0.9723520386672597	0.9658661297766848	0.9629592023896866	0.9630434293559732	0.9746049221867412	0.9655641709662289	0.9633495925415645	0.9652225931094818	0.9807459548617161	1.0	0.9648278526173995	0.9597645908527678	0.9714109342099283	0.962292907491303	0.9669865642994242	0.9681832870775197	0.9639788444222391	0.973329896711729	0.9725432167036266	0.964103204620458	0.9729710183619991	0.9658630220368223	0.9710361771132564	0.966908285949911	0.9649998209251518	0.974792124612489	0.9659490318204844	0.9665466128706933	0.9688603062735134	0.9610643295823698	0.9696414973287684
HMP_2012__SRS018573__bin.10	0.9522977223355734	0.9493625264892186	0.9503631954971756	0.9573273550963952	0.9519715522335711	0.9526048056555841	0.950403808422046	0.9554787951698555	0.9623662921237492	0.9533047935435197	0.9527538510240641	0.9514549723315661	0.9491865775712968	0.9937908860700133	0.9629039535365431	0.9507140278266748	0.9492942868741591	0.9505083876396319	0.9525032904669276	0.9648278526173995	1.0	0.9460391395450632	0.9573490595262173	0.9492097283731196	0.9535142872548644	0.9529984483662005	0.951561590330934	0.958607106203219	0.958025230545398	0.9507319144398875	0.9557998506134644	0.9705985144201661	0.9599111743556101	0.956567658115563	0.9517561179081155	0.9668650883595681	0.9516969151329269	0.9526320397700188	0.9534342946446306	0.9480336963707474	0.9536736216181663
HMP_2012__SRS019333__bin.8	0.969649398774942	0.9731144861309657	0.9719050422442781	0.9748097275965456	0.9558335043276064	0.9543202952910796	0.9522931325837382	0.9713843534268595	0.9585990911572587	0.9570170282832072	0.955839506481085	0.9682449539061234	0.9712588332908552	0.944146983250911	0.964728126047603	0.9667684945896319	0.9725280582801274	0.9530425482182446	0.9550829837856678	0.9597645908527678	0.9460391395450632	1.0	0.9598599119942843	0.980052058139267	0.9540498056816729	0.9553415601366207	0.9804764598124214	0.9599480605336927	0.9665388488996542	0.9771614778921865	0.9574874596284455	0.9487736669060126	0.9572879753576699	0.964771808471251	0.9774728197438985	0.9610784365819292	0.9711916182587539	0.9710560689478375	0.9533173361881505	0.9715834691983691	0.9537837455830389
HMP_2012__SRS013945__bin.12	0.9691774012358422	0.9643476132131165	0.9672890097639262	0.9673467298183301	0.9688719629254374	0.973978525435728	0.9714754109944777	0.9769827114203619	0.9564150188263336	0.9736043607593232	0.9712626876072379	0.9676528123348695	0.9634483431228509	0.9549605875305563	0.9733090212666449	0.9660351592271569	0.9631280485044951	0.9731576654153635	0.9717924303737205	0.9714109342099283	0.9573490595262173	0.9598599119942843	1.0	0.9633427336332322	0.9738529571806727	0.9781865759682723	0.964905352669405	0.9772419544975927	0.974199515438188	0.9656188161850574	0.9755175356269759	0.9591572706099261	0.9719197829965447	0.9649426190850495	0.9665285396736211	0.971256074573886	0.9681827146466683	0.9720981255862823	0.9717540062154223	0.9629316147222038	0.9726481657707706
HMP_2012__SRS058186__bin.5	0.9766691588565911	0.982056868686017	0.9801625232893961	0.9817118466714254	0.9587610654352556	0.9577603989643717	0.955702674172902	0.9766078966695761	0.9620979973497107	0.9611965967228645	0.9612871981273466	0.9754336134114954	0.9796591196222149	0.9466710068133591	0.9683790305967928	0.9741214603317753	0.9790421214486168	0.9568842534223185	0.9602086813041714	0.962292907491303	0.9492097283731196	0.980052058139267	0.9633427336332322	1.0	0.9580245188781391	0.9584986520517428	0.9867886689538289	0.9634067023671401	0.9714346676059296	0.9926123313414137	0.9614267879514612	0.9512925437105031	0.961929847574573	0.9694229007949071	0.9852953521283939	0.9641367737745838	0.9784569173984982	0.9780200983996475	0.9576535966080109	0.9812690493899262	0.958135113952818
HMP_2012__SRS015899__bin.22	0.9627321982712893	0.9582841962554396	0.9597883076637783	0.962482680265812	0.965245747920693	0.9937939107103496	0.9715404058061624	0.9665321984943183	0.9532504848402352	0.9691443480885545	0.9663333502315049	0.9625802621612953	0.9564562487653929	0.9517256702858299	0.9698074451096744	0.9605769392051126	0.9586387370923868	0.9913898220827935	0.9661987750625199	0.9669865642994242	0.9535142872548644	0.9540498056816729	0.9738529571806727	0.9580245188781391	1.0	0.9669698082787489	0.9597449179763131	0.9755794182996373	0.9697103035943287	0.9603506343836514	0.9718750513576015	0.9566205990700941	0.9657267851366679	0.960108783799283	0.9606511070187416	0.966824165992556	0.9605885412452756	0.9623646287825934	0.9657611617599959	0.9560790154358912	0.9663441575919693
HMP_2012__SRS019980__bin.58	0.9665617045069966	0.9591216035770695	0.9629274984980011	0.9617541068075356	0.9660876905951874	0.9675245625533754	0.9655533457794816	0.9717090210094095	0.9524148521112655	0.9697306564948821	0.9672537912953543	0.9640135188345915	0.9573229763554747	0.9504670074481847	0.9716374988041573	0.960720271859456	0.9591573589264571	0.9659995190836133	0.967936106972124	0.9681832870775197	0.9529984483662005	0.9553415601366207	0.9781865759682723	0.9584986520517428	0.9669698082787489	1.0	0.9619699998332056	0.9729982666408042	0.9713052089196023	0.9603689189215882	0.9717894756640798	0.9551913399208545	0.96830930914044	0.9620209548457607	0.9617257356983384	0.9676365896233977	0.9635700941234622	0.9676691677649613	0.9688313005648422	0.9571835403068021	0.9692972341809193
HMP_2012__SRS056157__bin.2	0.9774052797385401	0.9821733430467277	0.9814462779704551	0.9820267177089409	0.9601939006747857	0.9598267925910875	0.9584629264932721	0.9767818366606821	0.9635111590857306	0.9638698214862347	0.9626919557568542	0.9749683987178909	0.979698944437704	0.949176135697137	0.9690552014396558	0.9755376673487608	0.9784090500171402	0.9592826676941913	0.9619115219107116	0.9639788444222391	0.951561590330934	0.9804764598124214	0.964905352669405	0.9867886689538289	0.9597449179763131	0.9619699998332056	1.0	0.9659726692779937	0.9724675309266935	0.9851985324280494	0.9631563077808181	0.9531997586600215	0.9639368882715775	0.9706289295379169	0.984979737809295	0.965950870280165	0.9802506400928811	0.9791657618854194	0.9595215937894132	0.981262347229198	0.9604950792606738
HMP_2012__SRS056892__bin.11	0.9680896112399566	0.9639920235162708	0.9655938617096733	0.9677924952662809	0.9713514942973607	0.9755817566682943	0.975353018235592	0.9725681761409809	0.9576211555836192	0.975052474330125	0.9727383405834611	0.9674306145373845	0.9621738552890906	0.9561928586318831	0.9747901329873183	0.9660646747602751	0.9637895144166158	0.9748606595783649	0.9734619005625598	0.973329896711729	0.958607106203219	0.9599480605336927	0.9772419544975927	0.9634067023671401	0.9755794182996373	0.9729982666408042	0.9659726692779937	1.0	0.9744394527920924	0.9651520581858424	0.9840097137093115	0.960475485247151	0.9725438085174009	0.9655676745196676	0.9665113825121247	0.9723510233105512	0.9667874631129801	0.9690659901838053	0.9717506668951863	0.961347012991287	0.9724486903352116
OhJ_2014__MET0103__bin.1	0.9732343528746321	0.9716323803286482	0.9730577593731286	0.9739752096830522	0.9685300749719932	0.9685489181439675	0.9679089019040135	0.9750204925090408	0.9607023188717205	0.9718320188539749	0.9723446119459768	0.9718502105029914	0.9684670109059753	0.9552541663761244	0.9759978649570464	0.9701470250976464	0.9715909048235979	0.9681302877576669	0.9713730580166299	0.9725432167036266	0.958025230545398	0.9665388488996542	0.974199515438188	0.9714346676059296	0.9697103035943287	0.9713052089196023	0.9724675309266935	0.9744394527920924	1.0	0.9738933276820825	0.9734726367508655	0.9571055054250871	0.97242909606975	0.967690388327364	0.9739633232267445	0.9713699209080481	0.9730128994134754	0.9738208738111452	0.9727457308995202	0.9701631417630013	0.9734612065876757
HMP_2012__SRS053630__bin.6	0.9766972053783285	0.9818839154487361	0.9801807078036168	0.9810295512892064	0.9600126928796734	0.9584362235656575	0.957893451169368	0.9755864449057513	0.9620828437392026	0.9630509941153274	0.9627341443633415	0.9750713282062833	0.9789227639105444	0.9486626671340994	0.9697722261642276	0.9746106540211652	0.9789299252799264	0.9585873533599494	0.9618842478233756	0.964103204620458	0.9507319144398875	0.9771614778921865	0.9656188161850574	0.9926123313414137	0.9603506343836514	0.9603689189215882	0.9851985324280494	0.9651520581858424	0.9738933276820825	1.0	0.9633165684416168	0.9523788015762553	0.9636607768459233	0.9695843523423816	0.9843569843951955	0.9662075660242684	0.9783068708024866	0.9782218675756097	0.9593748490569604	0.9805933927134399	0.9604607653362877
HMP_2012__SRS051930__bin.3	0.9668505564420908	0.9614606101112523	0.9639073754017721	0.9655984467973054	0.9719309727321436	0.9721526668501769	0.9712116999554555	0.9714085813952335	0.9556551505679356	0.9752437674714054	0.9728594699588967	0.9665796219195515	0.9597264623275126	0.9534226438710588	0.9749029476784706	0.9649889523931893	0.9620050453200568	0.9713464048946594	0.9734656544839192	0.9729710183619991	0.9557998506134644	0.9574874596284455	0.9755175356269759	0.9614267879514612	0.9718750513576015	0.9717894756640798	0.9631563077808181	0.9840097137093115	0.9734726367508655	0.9633165684416168	1.0	0.957805596629622	0.9719003761362979	0.9644851610554943	0.9648285860812505	0.9715760839393771	0.9649230303795308	0.9665720648769481	0.9711303502222729	0.9598589335072809	0.9717486554253998
HMP_2012__SRS043755__bin.13	0.9553841322476414	0.9503487655921556	0.9509450655571691	0.9557636459501532	0.9545919636912488	0.9547580226370423	0.9546201288455277	0.9582809584717948	0.9655273221528172	0.9551553864013076	0.9537002043781408	0.9538219150128497	0.9498689743345541	0.9709804185737623	0.9627073959059509	0.9518428889016497	0.9516016525806845	0.9539284419579352	0.953856959378039	0.9658630220368223	0.9705985144201661	0.9487736669060126	0.9591572706099261	0.9512925437105031	0.9566205990700941	0.9551913399208545	0.9531997586600215	0.960475485247151	0.9571055054250871	0.9523788015762553	0.957805596629622	1.0	0.9603561984745312	0.959258709954469	0.9533170174533823	0.9664917453022909	0.9537994553171575	0.9540320788753187	0.9536380215514428	0.9494511495531933	0.954227712598441
CM_periimplantitis__SP_384SPT_T016__bin.8	0.9655220108450471	0.961953664186139	0.9636997286275069	0.9665594860162863	0.966253491314206	0.9647369842656565	0.9630429371073348	0.9682986991045784	0.9577112834896552	0.9698226182558065	0.9696838579231131	0.9656557320581775	0.9604706860910303	0.9584634492641801	0.9740700310897246	0.9655092630577116	0.9618092655805289	0.9642344533340415	0.9686073666172339	0.9710361771132564	0.9599111743556101	0.9572879753576699	0.9719197829965447	0.961929847574573	0.9657267851366679	0.96830930914044	0.9639368882715775	0.9725438085174009	0.97242909606975	0.9636607768459233	0.9719003761362979	0.9603561984745312	1.0	0.9647278195067068	0.9642805722686146	0.9702051158358223	0.9640604072299727	0.9657960615934094	0.9689333101495569	0.9600592931259264	0.9694696673479536
