	HMP_2012__SRS015947__bin.2	HMP_2012__SRS019906__bin.36	HMP_2012__SRS058808__bin.31	HMP_2012__SRS043803__bin.1	HMP_2012__SRS052876__bin.53	HMP_2012__SRS015921__bin.6	ChngKR_2016__WBU008__bin.3	HMP_2012__SRS018337__bin.16	HMP_2012__SRS019591__bin.34	OhJ_2014__MET0313__bin.5	HMP_2012__SRS015060__bin.5	OhJ_2014__MET0223__bin.33	HMP_2012__SRS015803__bin.15	HMP_2012__SRS018569__bin.1	HMP_2012__SRS021960__bin.24	BritoIL_2016__W3.22.SA__bin.45	HMP_2012__SRS044366__bin.1	HMP_2012__SRS018975__bin.26	HMP_2012__SRS043239__bin.8	HMP_2012__SRS055401__bin.42	HMP_2012__SRS018573__bin.10	HMP_2012__SRS019333__bin.8	HMP_2012__SRS013945__bin.12	HMP_2012__SRS058186__bin.5	HMP_2012__SRS015899__bin.22	HMP_2012__SRS019980__bin.58	HMP_2012__SRS056157__bin.2	HMP_2012__SRS056892__bin.11	OhJ_2014__MET0103__bin.1	HMP_2012__SRS053630__bin.6	HMP_2012__SRS051930__bin.3	HMP_2012__SRS043755__bin.13	CM_periimplantitis__SP_384SPT_T016__bin.8	HMP_2012__SRS024381__bin.12	HMP_2012__SRS016092__bin.14	HMP_2012__SRS043676__bin.3	HMP_2012__SRS015985__bin.6	HMP_2012__SRS015989__bin.15	HMP_2012__SRS012285__bin.52	HMP_2012__SRS018778__bin.2	HMP_2012__SRS022083__bin.22
HMP_2012__SRS015060__bin.5	0.7303120075902815	0.7571683659903891	0.7252693122566813	0.49031063618985776	0.5411857435929012	0.7459960005485602	0.6433606727138895	0.6877083339164118	0.5009669772375518	0.4643572330177247	1.0	0.5075874827525405	0.7344664412718759	0.674923873282601	0.5971483267515443	0.6608831119034757	0.6267730248335427	0.7665782020100812	0.8463944063655371	0.5782408431033952	0.7128298008110854	0.6964419155945021	0.5939136409561739	0.6965087363804545	0.8002495808832377	0.7034385066848774	0.4398424009023255	0.6350769943380753	0.5722507619668681	0.7786619190090093	0.7319055608887794	0.49350753850416595	0.7526693329676266	0.5119476264976952	0.7603117417065259	0.6245882300258326	0.7356730637365343	0.7202297655465031	0.8580415142499699	0.801752523796596	0.853008964480729
OhJ_2014__MET0223__bin.33	0.7604850331932869	0.8039351372708753	0.7600688338260209	0.5367118363215523	0.5199739625675838	0.7264454742758271	0.615781947047232	0.70219991886887	0.5190688676769029	0.4763901197599806	0.8051426703684362	1.0	0.7602652799273705	0.6669461676639729	0.618570482807914	0.6913215772735168	0.6554435270177207	0.7468403531368392	0.7933853157094174	0.577164750022336	0.7239088778654632	0.7228428525527727	0.6137897394092521	0.7249460466886901	0.7828271701606141	0.7105483232437357	0.4793845354743369	0.6270337582081451	0.6084779256179589	0.8071548555760448	0.7367927454785489	0.510989050627046	0.7545300526464453	0.5397190154831715	0.8038047281357986	0.6255293362286011	0.7801584998177047	0.7613501729447103	0.8184188752517312	0.8253466524529958	0.8140182606085057
HMP_2012__SRS015803__bin.15	0.7421194908022376	0.7919575115533077	0.7585408875924994	0.5137190912799372	0.5028810830281427	0.7135760692656827	0.6307975333247733	0.7102175517858245	0.5045154580056534	0.4620326928022732	0.795178537001454	0.5189146235085619	1.0	0.6640425763203875	0.5764351535687515	0.6607018608391256	0.6309104055711924	0.7497004908427656	0.7912518706302248	0.5567915950325606	0.7125662793027525	0.7231474842556472	0.579964115716021	0.7372019727644572	0.7830962826775569	0.7011404263313528	0.46488177010953535	0.6063228153822903	0.5634196199992955	0.8080531696458501	0.7144313227301601	0.4986479950215006	0.7435303938824758	0.5257896038600793	0.7814107742998228	0.6058936735863414	0.7585624772503714	0.7354062435017971	0.8218315377934536	0.8359473863825316	0.8136464060984345
HMP_2012__SRS018569__bin.1	0.6953210566336078	0.7387643041901242	0.7002084321929729	0.4994148053829738	0.5110876615819122	0.7401535798964209	0.6314004895542965	0.6519517240985021	0.5209453118683023	0.4537647248115167	0.7878267268550015	0.4908002342411949	0.7159441643478041	1.0	0.5922214445037035	0.6386682554993184	0.5952372590513232	0.7469468195713909	0.7882404059527319	0.5769042918900111	0.8308052490282828	0.6731465502103515	0.58819491350309	0.6912108097247666	0.780141606479693	0.6811085456382379	0.446089813693309	0.6293737478346166	0.5594387032119956	0.7448098178750208	0.6955440268086924	0.5415398336626159	0.7396284157111482	0.49441226940350985	0.737846287791607	0.6343015520521016	0.724031937823174	0.7003154252073909	0.8099795896532038	0.7982271012488781	0.8051644956341132
HMP_2012__SRS021960__bin.24	0.7752736320913902	0.8102229855993713	0.7838515511275204	0.5369898203321362	0.5662197216583641	0.7898520648960123	0.670335410234067	0.7342497217087336	0.5573476449758982	0.5056569940513668	0.8597482534389749	0.5614567855218024	0.7665612265970896	0.7304614346229594	1.0	0.7181496275178434	0.6606639702215752	0.7878926929024395	0.8595155465338257	0.6492003848226743	0.7750389104078416	0.7247621302252019	0.6624843225055784	0.7553373998277365	0.8280598187706829	0.762243556486831	0.5004301551883062	0.7034472858416485	0.6612930847768381	0.8205849909083124	0.7785577208826744	0.5738552280980995	0.792848544070759	0.5764281001143386	0.8082610951327991	0.6876297643212966	0.7935224874454122	0.7643424518845734	0.873734341394126	0.8398442576297139	0.8682350037525247
BritoIL_2016__W3.22.SA__bin.45	0.7860320374239624	0.8152782306817984	0.7694729718063333	0.5325663711272233	0.5387867003224676	0.7598052043033262	0.6596644350240408	0.7290636449805039	0.5244342278243653	0.4904161036119151	0.8450017064976183	0.5572513176711296	0.7802715455947983	0.6995718770981757	0.6377622202451004	1.0	0.6643281163263288	0.7887973239970245	0.8396947896579534	0.589331236331804	0.7573794280034694	0.7352710021099735	0.6208354636596524	0.749869943857794	0.819736595494757	0.7286633001919419	0.47362890856169765	0.6530893869267521	0.6074093755829042	0.8274956800784408	0.752526086153304	0.5190195086449872	0.789584146883148	0.5455178605216648	0.8116505253910296	0.6593638409481596	0.7990788044049557	0.7631909134705063	0.8618336328091277	0.8589735159621269	0.8540642600353466
HMP_2012__SRS044366__bin.1	0.7754590213087513	0.822838837915062	0.7717951639885559	0.5432148351427667	0.5398484764985386	0.7481881536681073	0.6436951297084886	0.729199144773037	0.5314423875366269	0.4986596213500369	0.8367152596738443	0.5516209241046784	0.7779333509559656	0.6807404868143169	0.6125745264540307	0.6936127921628481	1.0	0.7756364930463772	0.8189111081428704	0.5825738632701689	0.7437294097757038	0.7370690822749635	0.6260782575637989	0.7669193615127318	0.8104391678256817	0.7438069369031929	0.4825353799249575	0.6467537149972025	0.6041740418627807	0.8345921372547738	0.7417870283104785	0.5205395514448535	0.760087633675916	0.5423134655279831	0.8193188261085211	0.6272378952599167	0.8081824745725034	0.7692241589474245	0.8533537021071499	0.866501088649001	0.844174677024789
HMP_2012__SRS018975__bin.26	0.7104193727454432	0.7422104320138355	0.6967622320867509	0.4658934227858398	0.5071473456458773	0.8416067741586806	0.6684615793301688	0.6602221534188653	0.4924063689109792	0.46101066431676746	0.8028671458067306	0.49312049890169074	0.7252409593304986	0.6701946911085502	0.5731459276453313	0.6461297195693235	0.6085244916541325	1.0	0.7941121832628303	0.5433210159039571	0.7251665784233079	0.6902112161278325	0.5875904799766964	0.6765936475773991	0.9148653723900271	0.6903599779422137	0.4214348919736406	0.6182486044419692	0.5475841777520478	0.7652113535309861	0.7241135206535261	0.4946172772557476	0.7451021271840231	0.4979237467458352	0.7537867393132407	0.5964751510976679	0.7300709549885589	0.7134305170572275	0.8204173758196098	0.7902832153803595	0.8163949442967615
HMP_2012__SRS043239__bin.8	0.7287748451515597	0.7608096853875765	0.7274787685681094	0.49151361587684966	0.5370718571026942	0.7599432767574392	0.6478264636559262	0.6826115324293214	0.5165779334562808	0.47502674373577725	0.855561547724086	0.5055925792984919	0.7387551652983894	0.6825920824396652	0.603452549982053	0.6638454751367245	0.6200801693210009	0.766431086034377	1.0	0.5971740933210504	0.7240000495090646	0.6977160407601056	0.5948125109406192	0.7046391761691654	0.8065242338030211	0.7057128155981844	0.4365900278134852	0.623808909156171	0.5661064480252072	0.7810740991560473	0.7282871808654539	0.4932315804177504	0.7603761274363322	0.5100243478506877	0.7616969585520721	0.621073886974342	0.7422915270540515	0.7272577459583806	0.849497748221652	0.8005675860617838	0.8453520713354893
HMP_2012__SRS055401__bin.42	0.7238285154408661	0.7379226093373249	0.7446029156619964	0.5248729611467186	0.5605958671342651	0.759708878035297	0.6384243480235248	0.6876628552954039	0.542241560153113	0.45634725351747696	0.8158320397047318	0.5133692505509747	0.7255911409680866	0.6973002855443483	0.6361824423543464	0.6503071391022999	0.615709134704374	0.7319160593399162	0.8335170327080316	1.0	0.7162701047160475	0.6579701918354554	0.6330421949154842	0.7136747854715431	0.7671557364304735	0.7039164245997567	0.5104604988758388	0.6840744241604576	0.5972378458554114	0.7581950240750659	0.7105453971090178	0.5764594968792495	0.731974797071011	0.5497802271027736	0.7447677761845648	0.6700237665693463	0.7331949623757684	0.7072220261555662	0.8027300705099569	0.7805168426741956	0.7982107203763165
HMP_2012__SRS018573__bin.10	0.7344514968788832	0.7726791553109504	0.7166756807457314	0.4824816823600413	0.5059784688180095	0.7316321331488482	0.6319036520923172	0.6886563199921047	0.534970645171776	0.4711110188598554	0.7979700111184521	0.5108844515164604	0.7367723121954811	0.7967535999855878	0.6026083520370579	0.6631034619154833	0.6236605672486197	0.7750884796153227	0.8017903880022542	0.5683103360090984	1.0	0.6915383449524225	0.5857908610945428	0.6852040778362137	0.8102892089920432	0.7002032182024608	0.42439080556102754	0.6240510250398192	0.5601169885169379	0.7822040539466197	0.7336780223175804	0.5405549356880379	0.7724708067202604	0.5129119339487972	0.7711842933360173	0.6431740576240507	0.7431073625770684	0.7286396677701571	0.8403027633994188	0.8165976283507603	0.8296668028242983
HMP_2012__SRS019333__bin.8	0.7279714853789826	0.7790089046579128	0.7264375564938178	0.4989820181718302	0.5017867349932148	0.7115760552866289	0.6081644448083722	0.6970770684985304	0.5052866686117367	0.4562903804095936	0.7912926580495293	0.5177667839803606	0.7589032666842094	0.6552181804161125	0.5719507648179757	0.6533813611939444	0.6273256373218135	0.7487675702232564	0.7842462840284574	0.5298664977052678	0.7018879369352109	1.0	0.5714034157444147	0.7272234018957278	0.7737063362909529	0.6834326935536827	0.4616664851444612	0.5956545173987047	0.5603793204603614	0.8015929169770432	0.6987998069769715	0.4790055657093159	0.7341537077036699	0.5127154317459283	0.7939753442495753	0.5967345082722452	0.7512912588710696	0.7272381091693093	0.8049127858676616	0.830251430779223	0.8046889968128941
HMP_2012__SRS013945__bin.12	0.7736822310473401	0.7985266344217347	0.7982733728576398	0.5540109352378333	0.5650958046539466	0.8178695495684949	0.6949770295299951	0.7423612065967308	0.5448227472358598	0.5115858319111593	0.8581765571794852	0.5591277287543372	0.7740371005443355	0.7281128424338992	0.6648747947620858	0.7016118758947565	0.6776642509928258	0.8106639800383381	0.8502663037763777	0.6483268560382409	0.7561278177244676	0.7266812321554228	1.0	0.7485805220120191	0.8558608062311445	0.7879917621747535	0.5138363717980864	0.7220381034803498	0.6480053503401085	0.8113246843582423	0.7871050939443693	0.5554213140079426	0.783196979868486	0.5585099929632715	0.7930549714082353	0.6866143427938238	0.7891509014291839	0.7852655353979795	0.8666934251073708	0.8425344961459756	0.8602749379231136
HMP_2012__SRS058186__bin.5	0.772199685516042	0.8342761391616795	0.8074877012503519	0.5696170744902276	0.5533910673747331	0.772918903249836	0.6572558830915155	0.7373051960637259	0.5374705276622853	0.4770891021027954	0.83883244881209	0.5504177108736283	0.8200539982101716	0.7131538898429771	0.6318304617992999	0.7063202680360595	0.6918802972261032	0.7780174702074482	0.8395314424971307	0.6091959592350591	0.7371703690720364	0.7708400395717221	0.623927072080195	1.0	0.8089804888489651	0.7367220693246684	0.5460771244099213	0.6496849261737954	0.6042621340079177	0.8832979693369715	0.7391476911720342	0.5268680701032944	0.7724297340706122	0.5534517395209934	0.8407149706835559	0.6405550321646643	0.8097768107686318	0.7661076121634169	0.8528561412852046	0.87994962526523	0.8473139092580639
HMP_2012__SRS015899__bin.22	0.7008325041999229	0.7373014452029105	0.6882897041197166	0.46236519295057094	0.4962388569144878	0.815036468594689	0.654400109712272	0.6661207603808484	0.48990200353032487	0.4625709034604733	0.792167970596557	0.4885351022128424	0.7160020958922658	0.6615906270811307	0.5693305023319052	0.634648437621751	0.600959012700373	0.864692700012779	0.789824810142013	0.5382491680672182	0.7165246837027753	0.6740866747727228	0.5863293245180261	0.6649380981059049	1.0	0.679195498749287	0.41680516340306134	0.6062600409412399	0.5441649036398639	0.751187943563287	0.7167930770448195	0.49057419898439963	0.7309961063918134	0.49283216619746895	0.744115172950938	0.593545815436115	0.7195466195771991	0.7017547383545861	0.8124425768115772	0.7852074057168821	0.8019471850386816
HMP_2012__SRS019980__bin.58	0.7545675410231522	0.7735277490373436	0.7607607057319593	0.5038653946665593	0.5305280846235076	0.7515575218479721	0.6435365202258355	0.7192140719729759	0.5208678799733828	0.47382304845158574	0.8248949959918377	0.5252961404309123	0.7594249251084911	0.6842470603390487	0.6208364546675604	0.6682923587276608	0.6533792870311949	0.7729669345065446	0.8186948569984485	0.5850616567782251	0.733492894024515	0.7053684760695886	0.6395004607130345	0.7173441432009341	0.8045916228175617	1.0	0.44955664062660255	0.6461924918954711	0.5798588404800605	0.7978569254235647	0.7630716554408035	0.510275992953511	0.7629457080662935	0.5200166070023459	0.7736832345583186	0.6215264985891432	0.7549691777646679	0.7509306567396615	0.8463794847726752	0.8238935707762707	0.8432271081416157
HMP_2012__SRS056157__bin.2	0.75818259276393	0.8130928018274435	0.8069200833222254	0.5973821975844918	0.5711577816633604	0.7839836021442144	0.6455473052264572	0.7127513322931123	0.547076534652689	0.47003614637320934	0.8214884046721083	0.5644512311459943	0.8019626984064756	0.7137575762327795	0.6491704368144147	0.6918462877439489	0.6750968999845797	0.7515322350899478	0.8066770166043319	0.6757320097958501	0.7080592298705474	0.7588928441680977	0.6641647783257669	0.8468562064342112	0.7864038148406606	0.71600528996814	1.0	0.6725852105663455	0.6426742827571608	0.8395544038200679	0.7263401993147086	0.5749795484186289	0.7364281215124501	0.5610548311470397	0.8191714299902513	0.6509705680181699	0.7927549129533652	0.7513185716040574	0.819226316023324	0.8616734751483883	0.8081589394972962
HMP_2012__SRS056892__bin.11	0.7448796156439396	0.7777503644301142	0.7730146563056768	0.5253476682122773	0.5931985287193531	0.8174708926748605	0.6856950350869924	0.7094427891804748	0.5369821231491282	0.48556498909534695	0.8547152736710071	0.5320152326137643	0.7537135146129884	0.7256509833021324	0.6575632903048406	0.6874399679075496	0.6520285668008875	0.7944581197289469	0.8305545929494543	0.6525389572967006	0.7502646120467223	0.7055654222680925	0.6725148126245372	0.7260210634955911	0.8242561670615445	0.7416251699732187	0.4846609764090356	1.0	0.6110268830772593	0.7949967606212074	0.8116056395324748	0.5756008859324325	0.7808607330789542	0.5523691724140528	0.7849061898501976	0.6811777966950803	0.7603255199014627	0.7442675237209162	0.8702840671530757	0.8252293932191516	0.8641405476056847
OhJ_2014__MET0103__bin.1	0.6964324684263243	0.7167145098083103	0.6955651366187489	0.48637356447259694	0.503126124966659	0.6968395548069767	0.5933081154278744	0.6600516295579218	0.48786248407560145	0.4572591941834677	0.7627469797268185	0.5113014267141927	0.6936388206525692	0.6388085285762515	0.6122080216068209	0.6332025807318042	0.6032381320097663	0.6968796572453915	0.7464723843417698	0.5642212572767272	0.6669175400604708	0.6573913457072671	0.5977496936360228	0.6687608533052803	0.7327111859689961	0.6590887047285439	0.4586492566127056	0.605144863064162	1.0	0.7328818544859707	0.6943042413458006	0.4910925955976849	0.6991006795031773	0.49841035799353517	0.7252936337845324	0.6001861499234323	0.7033380150598646	0.686150856047168	0.771412836883798	0.7574763069198156	0.7664858326478614
HMP_2012__SRS053630__bin.6	0.7590388599908312	0.8036818772041706	0.7617503624910407	0.5145111666997784	0.5191380268559852	0.7385805717973738	0.6255367849285683	0.7275110119344893	0.5185555532383447	0.4601548896867411	0.8143365343771026	0.5321694105491387	0.7805526986785678	0.6673051192186658	0.596059302546383	0.6768427588321405	0.653825538175255	0.7640981848556128	0.8081067741462207	0.5620098413161856	0.7307592536288436	0.7378305272520453	0.5872138991669384	0.767032139591705	0.79361847465819	0.7115533568883908	0.47010999311788393	0.6177677869405171	0.5750357368785195	1.0	0.7220111731025978	0.5014596598602868	0.7578201290735194	0.5253853491054895	0.810577164765761	0.6190871335895193	0.782334877693346	0.7530831404255351	0.8357113404174126	0.8493047087064806	0.8243783502751931
HMP_2012__SRS051930__bin.3	0.7320135365385205	0.752608996550665	0.7261737833258314	0.482499986252935	0.5308079582152068	0.7462892743827764	0.6379961806725692	0.6920284305015165	0.5024257678128576	0.4890506591128508	0.8217103862611047	0.5214913758769646	0.740852113787992	0.6689789229999396	0.6071073111604958	0.6607731035138283	0.6238433808667564	0.7762170276645936	0.8088871240275916	0.5654101063708612	0.7358147963981119	0.6905009351931933	0.6115656807271648	0.6890429607564499	0.8129535058550714	0.7305610609277777	0.4366158182370921	0.6770390235970335	0.5848162488737226	0.7750909466543179	1.0	0.5060388892685697	0.7524385329446449	0.5162227150217714	0.7603654833978659	0.6186532746687153	0.7416235205212259	0.728238592489075	0.8566581749082285	0.8033678738160831	0.8431483449712057
HMP_2012__SRS043755__bin.13	0.7022111127216241	0.731724339742871	0.7195805859653825	0.4997103811537168	0.543459509425603	0.7481836604649763	0.6270825071857744	0.6646727908700325	0.55639636485958	0.4522982171621729	0.7715719548314933	0.5036540107697736	0.7200854361922369	0.7253324873582332	0.6231547396028475	0.634648696988675	0.6096337237763673	0.7383541226244554	0.7628779197764001	0.6387919694355031	0.7549562016447288	0.6591298307411672	0.6009686779542354	0.683968133722409	0.7748105444232647	0.6803231479025196	0.48131643935643903	0.6686656474854575	0.5760390315408325	0.7496588295460451	0.7046976231563805	1.0	0.7256661370206179	0.5412661731204174	0.7390958094149371	0.6469417726642472	0.7223717568295625	0.6928071149423087	0.7831102165167523	0.7816968546682237	0.7832332840151729
