	HMP_2012__SRS024561__bin.10	HMP_2012__SRS055450__bin.3	HMP_2012__SRS022725__bin.69	HMP_2012__SRS011126__bin.17	HMP_2012__SRS018665__bin.22	HMP_2012__SRS013170__bin.26	HMP_2012__SRS015989__bin.4	HMP_2012__SRS065310__bin.4	HMP_2012__SRS013949__bin.36	HMP_2012__SRS015574__bin.2	HMP_2012__SRS017227__bin.77	HMP_2012__SRS017511__bin.29	HMP_2012__SRS011343__bin.4	HMP_2012__SRS014690__bin.45	HMP_2012__SRS047113__bin.20	HMP_2012__SRS063603__bin.83	HMP_2012__SRS018975__bin.44	HMP_2012__SRS015803__bin.9	HMP_2012__SRS014691__bin.4	HMP_2012__SRS019129__bin.15	HMP_2012__SRS054430__bin.1	HMP_2012__SRS014578__bin.23	HMP_2012__SRS016746__bin.27	HMP_2012__SRS055378__bin.12	HMP_2012__SRS015044__bin.36	HMP_2012__SRS064449__bin.5	HMP_2012__SRS049318__bin.21	HMP_2012__SRS063999__bin.42	HMP_2012__SRS021477__bin.5	HMP_2012__SRS018573__bin.17	HMP_2012__SRS015899__bin.12	HMP_2012__SRS022602__bin.26	HMP_2012__SRS023964__bin.27	HMP_2012__SRS024649__bin.51	HMP_2012__SRS016043__bin.36	HMP_2012__SRS047634__bin.69	HMP_2012__SRS017445__bin.35	HMP_2012__SRS020226__bin.29	HMP_2012__SRS045197__bin.68	HMP_2012__SRS024289__bin.20	HMP_2012__SRS018157__bin.38	HMP_2012__SRS011255__bin.52	HMP_2012__SRS024381__bin.23	HMP_2012__SRS075410__bin.10	HMP_2012__SRS012285__bin.18
HMP_2012__SRS017227__bin.77	0.9922550845278876	0.9638831614642496	0.9636919389527522	0.9648127456133059	0.9644201073868848	0.9641057652492105	0.9650054625047189	0.9646308988186172	0.9644557599699193	0.9636708339431649	1.0	0.9639261079266331	0.9636733389657937	0.9640265230419623	0.9988030181840555	0.965180143726905	0.964798901941651	0.9642422606342911	0.9649578148070027	0.9634979935777959	0.9635331257630375	0.9635107675567058	0.964170065800852	0.9644755430551647	0.963890093260901	0.9637902036946207	0.9641074907454658	0.9651809747984681	0.9647592641678756	0.9639284971140291	0.9646989875842066	0.9637295462259351	0.9646583382161105	0.9638122924171248	0.971906585579551	0.9636687321455679	0.9655317261880886	0.9642814263416977	0.9633324305737051	0.9636033127914181	0.9638953099232006	0.9700430259105056	0.9645409326283844	0.9657136570020176	0.9633641950723342
HMP_2012__SRS017511__bin.29	0.9657619448480721	0.9640260324513936	0.9646220494589801	0.9655147413879188	0.9652902903735752	0.9652989133675272	0.9655242213427572	0.965353423762822	0.9659302300816585	0.9646594243183837	0.9639261079266331	1.0	0.9652776743996391	0.9651195365125986	0.9648168179531156	0.9652452601498503	0.965622861413141	0.9657141150825644	0.965786398640899	0.9640741598579419	0.9641925845586352	0.9645339752079436	0.9645475108834783	0.9663497316987192	0.9644760053468207	0.9646428439646402	0.9645672736971812	0.9655538119232128	0.9648181732035435	0.96530281878518	0.9657085221041221	0.9647374682286061	0.9660863737543781	0.9648327520923988	0.9645547672923169	0.9652833092936643	0.9822571633552781	0.9646181850393727	0.9636587123104156	0.965594667983214	0.9648430844266485	0.965553257005236	0.9649178686511949	0.9644315746390072	0.9648510225126982
HMP_2012__SRS011343__bin.4	0.9652669223479513	0.9640774064787044	0.9641351994224666	0.9661819367215719	0.9657171110455606	0.9667960943641939	0.9661116906212099	0.9696874787765536	0.9913725913171212	0.9694870512716152	0.9636733389657937	0.9652776743996391	1.0	0.9660700807689973	0.9638184143288983	0.9654791540279899	0.9649593090787161	0.965174150105357	0.9667286477226628	0.9694644684078695	0.9674918145764911	0.9646562992902612	0.9653112882205834	0.9673657008255768	0.9660092466259156	0.9648252479221588	0.9649338070751645	0.9661028369251854	0.9656721689754603	0.966107351400572	0.9650681469101616	0.9648736436299532	0.9668856659602725	0.969050305568516	0.9636987924127335	0.9643749996123807	0.9654650745512501	0.9649835560478077	0.9647952444798437	0.9991927146503228	0.9644589929305104	0.9649321388082268	0.9648304702666841	0.9639598315133221	0.9686756267570378
HMP_2012__SRS014690__bin.45	0.9656098816527131	0.9650735239174657	0.9644798926242506	0.9657996909727594	0.9950232568585705	0.9659391984841958	0.9655154693068184	0.9678854095984308	0.966645880565742	0.966101347573168	0.9640265230419623	0.9651195365125986	0.9660700807689973	1.0	0.9644212514353965	0.9660452453971015	0.9659725794680991	0.9653927085816707	0.9996417865777524	0.9654632104254867	0.9657018013751627	0.9644142056423782	0.9656327384034051	0.9658446194012918	0.9649809434298791	0.9664201316317426	0.9655411270873849	0.9656214388225484	0.9657684477145875	0.9661385367864022	0.9659757313299047	0.9657620116534531	0.9655608370180462	0.9672576003032094	0.9648594598681731	0.9651124838545218	0.9655264200652751	0.9669688202621614	0.9644599895891798	0.9667272043568157	0.9650591196697044	0.9652000787958037	0.9668671771720486	0.9644175503294916	0.9656746151667384
HMP_2012__SRS047113__bin.20	0.9925687547680444	0.964168139626853	0.9636549371592755	0.9651402099268307	0.9644073866134629	0.9646366204685264	0.9653100833098417	0.9649439011014121	0.9644596068177144	0.9639372530852283	0.9988030181840555	0.9648168179531156	0.9638184143288983	0.9644212514353965	1.0	0.9657111583549699	0.9649015042400978	0.9641727466880794	0.9649717490561297	0.9637940038070655	0.9634657421813468	0.9634242885785339	0.9638822170353031	0.964507691778229	0.9639303222269557	0.9639211898608485	0.9644727889539708	0.9650202329379909	0.9650784433220276	0.9642836739875588	0.9650071205118189	0.9644279156932037	0.9644882140910668	0.9638925423904929	0.9721962860529435	0.9641859822681478	0.9655657642437259	0.9643274299144955	0.96391718898031	0.9638953408715933	0.9642946330335088	0.9705341267574263	0.9647416750557376	0.9662212394946161	0.963696159844768
HMP_2012__SRS063603__bin.83	0.9664632894093222	0.965241554277105	0.9645021454343908	0.9656259313585124	0.9659357096086268	0.9675924844298791	0.9658044994382168	0.9665231886748593	0.9652403916801368	0.9651392229260527	0.965180143726905	0.9652452601498503	0.9654791540279899	0.9660452453971015	0.9657111583549699	1.0	0.9658713732885743	0.9653588413750117	0.9666218609315326	0.9651108345420324	0.9649411685276941	0.9644657269771897	0.9654373065889634	0.965742127514361	0.9677368802523066	0.9658611917302662	0.9657044761503648	0.9659165729703562	0.9654870662010974	0.9660610150555616	0.9660505197680563	0.9654791732737332	0.9654119947271887	0.9655788019132049	0.965516541638372	0.9729310039830634	0.9666193927630539	0.9654849131920359	0.9651566669728447	0.9655608022656734	0.9729253263261947	0.9655178843300467	0.9661232700593163	0.9651187148262611	0.9650256030995888
HMP_2012__SRS018975__bin.44	0.9654702169091375	0.9649209167947149	0.9654722710451655	0.9657530635875433	0.9660824836736349	0.9649930938016946	0.9663995723738357	0.9661656678512518	0.9652518597527445	0.9654919022784987	0.964798901941651	0.965622861413141	0.9649593090787161	0.9659725794680991	0.9649015042400978	0.9658713732885743	1.0	0.9656604532759682	0.9659562839918651	0.9658393812850464	0.9643378055172178	0.9642517612681131	0.9649094753854638	0.9649521439154786	0.9644167716774321	0.9661070896088033	0.9655031730481469	0.9657245672347493	0.9654730771165523	0.9656783838389541	0.999782820122581	0.9650549032307605	0.9654154465934311	0.9653287516359306	0.9657956408773809	0.9647886252655812	0.9667334693840124	0.9663295234613749	0.9644277880245282	0.9656924752997715	0.9647237197606046	0.9653757667168276	0.9663431310465742	0.9648622532558427	0.9652739252839825
HMP_2012__SRS015803__bin.9	0.965011956161979	0.9644682027985255	0.9649311438449523	0.9648768607203363	0.9653513922390081	0.9651210773403978	0.9654824368429002	0.9654463526907046	0.9657065205447339	0.965188167574963	0.9642422606342911	0.9657141150825644	0.965174150105357	0.9653927085816707	0.9641727466880794	0.9653588413750117	0.9656604532759682	1.0	0.9659060002095422	0.9656042596049363	0.9657049820812312	0.9642653348427663	0.964503262485546	0.9656205044106018	0.964524360943184	0.9653218077931945	0.9652352159025278	0.9654183259170994	0.964677847161418	0.9655063408828889	0.9656487017158488	0.9650111489191949	0.9650835728206653	0.9653473032635784	0.9648339354694359	0.9646444080606663	0.9645146537806699	0.9656439273397135	0.9644372949960478	0.9657484102526153	0.9645667860955692	0.9649975813030494	0.9655901342325078	0.9645622624017324	0.9651079523667153
HMP_2012__SRS014691__bin.4	0.9666182730021523	0.9656134205607846	0.9658867059567594	0.966289065048607	0.9951264402085883	0.9665891694332522	0.9658502214008797	0.967945434132056	0.9674230473907917	0.9670781573699769	0.9649578148070027	0.965786398640899	0.9667286477226628	0.9996417865777524	0.9649717490561297	0.9666218609315326	0.9659562839918651	0.9659060002095422	1.0	0.9660243706218237	0.9658616017035038	0.9647297953705509	0.9669310502496823	0.9667338823934294	0.9659469762675632	0.9669665231076809	0.9659358185638207	0.9659981606094857	0.9659247406062693	0.9669389789767916	0.9660327873963277	0.966490824905644	0.9661322725125631	0.9681578898532077	0.9651233429519863	0.9657100612815385	0.9668628598861367	0.9670996438335084	0.9653097998042025	0.9673588895515914	0.9656559390511601	0.9654382717969455	0.9667947141979103	0.9651153692598753	0.96662561625043
HMP_2012__SRS019129__bin.15	0.9658512748527639	0.9645919764490614	0.9644541650594824	0.9659731472978516	0.9649497630528049	0.965862042489354	0.9663230876834866	0.9744465759525108	0.9699797483175309	0.9755344028676342	0.9634979935777959	0.9640741598579419	0.9694644684078695	0.9654632104254867	0.9637940038070655	0.9651108345420324	0.9658393812850464	0.9656042596049363	0.9660243706218237	1.0	0.9871307380452186	0.964486623081829	0.9650599950485944	0.9664225259147807	0.96554028119358	0.9657230536643359	0.9646380917327975	0.9663760296045267	0.9659931475198453	0.9662030565065866	0.9660693859822669	0.9646935200500061	0.9660884756053552	0.9743143186600434	0.9651558364328284	0.9644379988395413	0.9648011990723555	0.9659437901165326	0.9646890249184304	0.9701626869270259	0.9644727668578837	0.9654849924437005	0.9650532401030747	0.9642140995740229	0.9748289763899484
HMP_2012__SRS054430__bin.1	0.9658476153716857	0.9638818787077083	0.9636114031449634	0.9665694119004945	0.964990320722787	0.9659942097366333	0.965308500282571	0.9738210086322088	0.9673117629681025	0.9752977442343977	0.9635331257630375	0.9641925845586352	0.9674918145764911	0.9657018013751627	0.9634657421813468	0.9649411685276941	0.9643378055172178	0.9657049820812312	0.9658616017035038	0.9871307380452186	1.0	0.9633665820122086	0.9635523643736168	0.9653667181395156	0.9655082906427187	0.9649298163384779	0.9643002428637651	0.9653357098232332	0.9662086527721754	0.9658428554167667	0.9643860941891621	0.9640982007311071	0.9649479675450569	0.9746244561979289	0.9645663320799279	0.9644923195711139	0.9647050496214739	0.9652776694449107	0.9647264262538353	0.968395757424657	0.9642137499878085	0.9652783276585636	0.9646378910901674	0.9645683450943582	0.9745323235314719
HMP_2012__SRS014578__bin.23	0.963892332138133	0.9646665047549815	0.9640724179712779	0.964423377657104	0.9643004666922336	0.9640303679873836	0.9653971566129887	0.9641985043495955	0.9650137819379306	0.9637235243955842	0.9635107675567058	0.9645339752079436	0.9646562992902612	0.9644142056423782	0.9634242885785339	0.9644657269771897	0.9642517612681131	0.9642653348427663	0.9647297953705509	0.964486623081829	0.9633665820122086	1.0	0.9667876634877033	0.9637450240558032	0.9632787572587577	0.964158985294033	0.9650589393975538	0.9982135464477924	0.9641519748418808	0.9643560097759577	0.964460090164396	0.964997985839427	0.9805742282042139	0.9644310602909902	0.9633124360020962	0.9636875955572964	0.9651197938209933	0.9640063481570497	0.9636609116996754	0.9648331592835518	0.9637618984453313	0.9633778390878946	0.9642074793958068	0.9646778796877428	0.9639130337815569
HMP_2012__SRS016746__bin.27	0.9644300337638673	0.9644999829646997	0.9647753917049958	0.9654352500294678	0.9656823899879632	0.9652525300878001	0.9653458157606093	0.965125302491014	0.9647890006899967	0.9648556312384869	0.964170065800852	0.9645475108834783	0.9653112882205834	0.9656327384034051	0.9638822170353031	0.9654373065889634	0.9649094753854638	0.964503262485546	0.9669310502496823	0.9650599950485944	0.9635523643736168	0.9667876634877033	1.0	0.9646704094203236	0.9650339966832504	0.9651016122091833	0.9650623105394979	0.9693196713745038	0.965288449661232	0.9650262841459005	0.9649852121900306	0.9664727923017968	0.9678331264349085	0.9654932181454527	0.9637820324188368	0.9639531503636857	0.9655491832227916	0.9650842937600239	0.9647919893905117	0.9654961959444008	0.963554087440087	0.9638557147559202	0.9649921010579198	0.9642277239061782	0.9644135900546394
HMP_2012__SRS055378__bin.12	0.9659064096830199	0.9642510468807247	0.9644157082318342	0.9681882098721577	0.9657149330053725	0.967813979887301	0.9665022917777527	0.9669643237513602	0.9668627602313103	0.9673234677611999	0.9644755430551647	0.9663497316987192	0.9673657008255768	0.9658446194012918	0.964507691778229	0.965742127514361	0.9649521439154786	0.9656205044106018	0.9667338823934294	0.9664225259147807	0.9653667181395156	0.9637450240558032	0.9646704094203236	1.0	0.966941043932384	0.966895414004098	0.9649359865330285	0.9652789713544131	0.9678160594923433	0.9658201285737604	0.9650848886654517	0.9661073744688903	0.966049368394514	0.9672926381561849	0.964473548486284	0.9642071629227386	0.9661466955167707	0.9671439420553408	0.9653355168746612	0.9676719041637162	0.9640574884313101	0.9663972113527136	0.9665868491576481	0.9645084617478539	0.967348210585828
HMP_2012__SRS015044__bin.36	0.9650171515194137	0.9635983862837841	0.9637168578866951	0.9657806672818072	0.965448046342303	0.9960051783168788	0.9651079718129467	0.9654392242241525	0.9659387282621987	0.9653421421294713	0.963890093260901	0.9644760053468207	0.9660092466259156	0.9649809434298791	0.9639303222269557	0.9677368802523066	0.9644167716774321	0.964524360943184	0.9659469762675632	0.96554028119358	0.9655082906427187	0.9632787572587577	0.9650339966832504	0.966941043932384	1.0	0.964768229715555	0.964126091149389	0.9649041513973512	0.9658679478480031	0.9654622166928112	0.964504764038445	0.9649432698224636	0.9687068992865203	0.9655709761562252	0.9642309594537272	0.9641248690605542	0.9662433022637625	0.9645829831590004	0.9648696210285906	0.9666722870292195	0.9642903281163534	0.9642718228414856	0.9640531638163075	0.9641779946202496	0.9654033143074348
HMP_2012__SRS064449__bin.5	0.96550514204359	0.9649427975767656	0.965170151068733	0.96603180440614	0.966381327842799	0.9655648743734349	0.9699091999314716	0.9659726810243147	0.9657339633511478	0.9654058270692865	0.9637902036946207	0.9646428439646402	0.9648252479221588	0.9664201316317426	0.9639211898608485	0.9658611917302662	0.9661070896088033	0.9653218077931945	0.9669665231076809	0.9657230536643359	0.9649298163384779	0.964158985294033	0.9651016122091833	0.966895414004098	0.964768229715555	1.0	0.9648484954970331	0.966212855457814	0.9658799660979241	0.964908703728875	0.9664527431198613	0.9647407501501972	0.965443127221451	0.9657599729751858	0.9647917009050465	0.9642528384850617	0.9653720626961527	0.9976594885764479	0.9639327223992837	0.9655167209510083	0.9643456512354643	0.9652974585971974	0.989696332999694	0.9646787204189563	0.9652086666170616
HMP_2012__SRS049318__bin.21	0.9652837057112811	0.9790615629407973	0.9640242195383965	0.9655224969598702	0.9658114960652803	0.9647656509182206	0.9658736208930203	0.9651849614471377	0.9654741486981896	0.9648548760471297	0.9641074907454658	0.9645672736971812	0.9649338070751645	0.9655411270873849	0.9644727889539708	0.9657044761503648	0.9655031730481469	0.9652352159025278	0.9659358185638207	0.9646380917327975	0.9643002428637651	0.9650589393975538	0.9650623105394979	0.9649359865330285	0.964126091149389	0.9648484954970331	1.0	0.9662491435486598	0.9651806487845319	0.9654150098035643	0.9655351594665019	0.9641188677092897	0.9654757501449831	0.9652882898731815	0.9635228117811595	0.9642896374235969	0.9657600359160462	0.965194351496046	0.9652324728974371	0.9650218581917555	0.9640713769221908	0.9642370887612469	0.96579137869427	0.9646451142985927	0.9650748275171916
HMP_2012__SRS063999__bin.42	0.9654786105667243	0.9662421075861752	0.9652393873072365	0.9666434544012759	0.96542940397351	0.9660068930287296	0.9669386704485732	0.96593629735943	0.9664478839353143	0.9656569599667191	0.9651809747984681	0.9655538119232128	0.9661028369251854	0.9656214388225484	0.9650202329379909	0.9659165729703562	0.9657245672347493	0.9654183259170994	0.9659981606094857	0.9663760296045267	0.9653357098232332	0.9982135464477924	0.9693196713745038	0.9652789713544131	0.9649041513973512	0.966212855457814	0.9662491435486598	1.0	0.9661557636836295	0.9660715353263258	0.9661520279995758	0.9655098581497011	0.9803887304767245	0.9660958521712608	0.965227085634982	0.9650411716840582	0.9664777274489905	0.9662223461903988	0.9654080850765447	0.9665551959032528	0.9653540960399359	0.9649095139147885	0.9660365836890139	0.9662783577387997	0.9655355397893347
HMP_2012__SRS021477__bin.5	0.9658125966003465	0.965205620957302	0.964820562156598	0.9999178927343744	0.9653660547316956	0.9660694954652473	0.9665055821247355	0.9666459701079024	0.9659856740142749	0.9667037653307474	0.9647592641678756	0.9648181732035435	0.9656721689754603	0.9657684477145875	0.9650784433220276	0.9654870662010974	0.9654730771165523	0.964677847161418	0.9659247406062693	0.9659931475198453	0.9662086527721754	0.9641519748418808	0.965288449661232	0.9678160594923433	0.9658679478480031	0.9658799660979241	0.9651806487845319	0.9661557636836295	1.0	0.9668458923555747	0.9658119705547127	0.9660023289057664	0.9656357213133975	0.9663454299529676	0.9655080602758729	0.9641260626576742	0.9656578656476013	0.9661794716292906	0.9648441551614145	0.9663841814228578	0.9640257036835913	0.9666532432589208	0.9658704211228666	0.9655500514704628	0.966211501709173
