	HMP_2012__SRS024561__bin.10	HMP_2012__SRS055450__bin.3	HMP_2012__SRS022725__bin.69	HMP_2012__SRS011126__bin.17	HMP_2012__SRS018665__bin.22	HMP_2012__SRS013170__bin.26	HMP_2012__SRS015989__bin.4	HMP_2012__SRS065310__bin.4	HMP_2012__SRS013949__bin.36	HMP_2012__SRS015574__bin.2	HMP_2012__SRS017227__bin.77	HMP_2012__SRS017511__bin.29	HMP_2012__SRS011343__bin.4	HMP_2012__SRS014690__bin.45	HMP_2012__SRS047113__bin.20	HMP_2012__SRS063603__bin.83	HMP_2012__SRS018975__bin.44	HMP_2012__SRS015803__bin.9	HMP_2012__SRS014691__bin.4	HMP_2012__SRS019129__bin.15	HMP_2012__SRS054430__bin.1	HMP_2012__SRS014578__bin.23	HMP_2012__SRS016746__bin.27	HMP_2012__SRS055378__bin.12	HMP_2012__SRS015044__bin.36	HMP_2012__SRS064449__bin.5	HMP_2012__SRS049318__bin.21	HMP_2012__SRS063999__bin.42	HMP_2012__SRS021477__bin.5	HMP_2012__SRS018573__bin.17	HMP_2012__SRS015899__bin.12	HMP_2012__SRS022602__bin.26	HMP_2012__SRS023964__bin.27	HMP_2012__SRS024649__bin.51	HMP_2012__SRS016043__bin.36	HMP_2012__SRS047634__bin.69	HMP_2012__SRS017445__bin.35	HMP_2012__SRS020226__bin.29	HMP_2012__SRS045197__bin.68	HMP_2012__SRS024289__bin.20	HMP_2012__SRS018157__bin.38	HMP_2012__SRS011255__bin.52	HMP_2012__SRS024381__bin.23	HMP_2012__SRS075410__bin.10	HMP_2012__SRS012285__bin.18
HMP_2012__SRS017227__bin.77	0.7365392119859004	0.9202441193216349	0.8968090482800974	0.9080304765316632	0.9311111395433638	0.9284997792946384	0.9269426869758247	0.8396047774714203	0.8472744487163905	0.9397474362993149	1.0	0.8868120549908199	0.9449720759738224	0.9188610323893115	0.9149766180261903	0.830820064356404	0.9125802056078354	0.8365264174721879	0.6065878951105765	0.9287780599678858	0.8855530748415079	0.7360594177216809	0.7212862324635196	0.8957016831182789	0.9029881586775591	0.9364675627091104	0.9076197726414913	0.8196875579751403	0.9388377463743547	0.7655283814300428	0.9245673855050954	0.9065930129160616	0.7959268665596192	0.9110525406705605	0.9426210840791469	0.9271032581229169	0.5741486850438532	0.9271198909907432	0.8102042644114203	0.9417478585182674	0.9271096553797732	0.956631716320042	0.9401472648528311	0.9128584862810827	0.9396348445786447
HMP_2012__SRS017511__bin.29	0.6233767536019066	0.8308899103165244	0.8099940337286522	0.8144846138719429	0.8369352862891073	0.8408676774603627	0.8283786170171874	0.7573911294747732	0.7585392606837202	0.8447254206054178	0.7722382876411279	1.0	0.8606967557633568	0.8292287131961555	0.8126730065495287	0.7362963771753075	0.8229772195392879	0.7462351490815786	0.516782714636751	0.8369960074447479	0.7940717211550835	0.6359878134311854	0.6467271018572317	0.7964699282654751	0.8055820011353185	0.8454479466500584	0.8020128227482618	0.7238245860516264	0.8524163956033427	0.6851613650784277	0.8345365221038933	0.8058995337840812	0.6982320116361789	0.8124234370290977	0.8372962707740165	0.8280538423957337	0.5194661440562066	0.8364038369085467	0.7260417438447411	0.8462662895641502	0.8369848659483001	0.8544508328547132	0.853504919806294	0.8179980847767606	0.8411044342598788
HMP_2012__SRS011343__bin.4	0.6258007073430119	0.8669235314949711	0.8404431602372404	0.8426359130497472	0.8759081874874695	0.8768432778997143	0.8681875085181632	0.7980636208784587	0.8196348990265483	0.9050222827256649	0.7773048242140531	0.813022962600067	1.0	0.8491789148425738	0.8098146079329556	0.7546447998290842	0.8521599430841986	0.7569354292970089	0.5357184014953027	0.8949609835235701	0.8338059653190384	0.6428901818664026	0.6573501421579487	0.8053485908655822	0.8338343811222243	0.8678965096447971	0.8225627791918441	0.7341285899289132	0.8834531094518855	0.7142754154364115	0.8671224421172721	0.8322246784936046	0.7183667648765939	0.8492520592248485	0.8795385694537483	0.8484785179159008	0.5234922390653095	0.8689799936959014	0.7386393355753753	0.9523340688114985	0.8618102655772539	0.8846923542019343	0.8812072085630497	0.8535096937355257	0.888180657152284
HMP_2012__SRS014690__bin.45	0.6456244994739136	0.9220190691826949	0.9050580899621405	0.8800016093997766	0.9570841423966057	0.8982666433707887	0.9330842438108382	0.8463822401632328	0.8370218167367656	0.9413252525297063	0.7916571361171908	0.8204306687662353	0.8894347865147731	1.0	0.8375575484432088	0.7586010568024423	0.9214034186517308	0.8253459520564216	0.5893021212660685	0.9321511226390188	0.8519390787068142	0.6611965446407263	0.7164744664867299	0.84294683303745	0.8714359649040616	0.9203396715391429	0.8641214633853284	0.7607924860872349	0.938305423291432	0.770327077434727	0.9321478156531765	0.8309000347784677	0.7511476618783349	0.837627546310203	0.9257504515413585	0.8713565972438477	0.5466464132155973	0.9386311613968928	0.7581220950196242	0.9292641239987411	0.882408543928622	0.9429048894336842	0.9585083509659981	0.9188537325673619	0.9301526008616903
HMP_2012__SRS047113__bin.20	0.6975868886250731	0.9240252797557269	0.8963519178949751	0.8997791814059667	0.9296613312206669	0.9222559617408307	0.9268324692431245	0.8430502344241018	0.8546161199981699	0.9356375203781608	0.8610384012444825	0.8782307060656483	0.9264580167745073	0.9148289197708496	1.0	0.7908959889036851	0.9124413337732046	0.82619806729549	0.5773810240492399	0.929175506233249	0.8713761790436653	0.6996060422902525	0.7108263720492303	0.8746354807560328	0.891679088214259	0.9324510623132253	0.8865697986625666	0.8012789177240033	0.9433884456730873	0.758729799433144	0.9262057730697637	0.8686291909177818	0.7776282108396163	0.8806423726078989	0.952310287449461	0.9022131224519774	0.5544557435710966	0.9267000262477936	0.7739643559778748	0.9359186607364313	0.9088364762457468	0.9568392358761586	0.9442637734695007	0.909362636145379	0.937582626368678
HMP_2012__SRS063603__bin.83	0.6821763282055462	0.8825382896493928	0.8674561382840454	0.8717692362065881	0.8859783243426713	0.899478645612109	0.8864336417817112	0.8163631535476871	0.8103816196946763	0.9023614736492196	0.827030317773364	0.8416807135811322	0.9132394211928297	0.8764771548455009	0.8366066305681661	1.0	0.8766019691364825	0.7928210131226944	0.5969307146955455	0.8908218830018856	0.8488931965385685	0.6854043059656774	0.6766106297199384	0.8397422712252751	0.877726571370531	0.8886331752564584	0.8557917333457299	0.7708371409121505	0.8936321149717926	0.7341519282852745	0.8832909962409247	0.8473654950892582	0.7627955344503363	0.8650069762273352	0.8786805091658902	0.8927635093957779	0.5518453729240868	0.8904952006994695	0.7834140911513673	0.9003160476153784	0.8954693049181288	0.8879855419200896	0.8999817236216777	0.863364649408756	0.8937855856050914
HMP_2012__SRS018975__bin.44	0.6332337870685198	0.9492073872025826	0.9304538971243665	0.8801449143248913	0.9352361571830244	0.9038089410413548	0.9517461717628859	0.8633870803104184	0.8387809030562031	0.956766971673802	0.7786759564383653	0.8064060777989267	0.8839637353921633	0.912532294311234	0.8273288067166709	0.7514043556176135	1.0	0.8302584254513834	0.5553224136302872	0.9487303074980663	0.8633848968792764	0.6545577214585975	0.6998044191554598	0.8237583509417957	0.8672184561067566	0.9398126288565535	0.8536102215145479	0.7450964230485175	0.9657627079786395	0.7735006787741563	0.9777088056140382	0.8174957245688952	0.7316814221123714	0.8333359716459632	0.9430965092940475	0.8611845441459755	0.5357577788828365	0.9586501810337346	0.7511254222892293	0.9454633486519223	0.8752130892330098	0.9492854448659073	0.9688822852227018	0.9343404045570392	0.946564343805251
HMP_2012__SRS015803__bin.9	0.6540489954813535	0.9355033295449916	0.910537974933704	0.8743492778131478	0.9196512779724649	0.89152451263865	0.9259789640618321	0.8385698188953731	0.8300725014426711	0.9329116902875552	0.7951461795211853	0.814560366891474	0.8746891948344775	0.9105756759271252	0.8345242590690651	0.7570560145550158	0.9249002291855551	1.0	0.574585638718677	0.9183153250281694	0.8522875077758298	0.6628284623041752	0.7067744428614081	0.833549505964966	0.8556854618280482	0.9219528628127738	0.8570201986112657	0.7491442786614202	0.9479762775620105	0.7521311702692398	0.9389931037586067	0.8170340385243344	0.736336886347923	0.8342250834438519	0.9240331063368681	0.8631314080287306	0.5517996447593491	0.9401192689169295	0.7454404600980591	0.9202982756660154	0.8703189200003162	0.9339819120362853	0.954165321288474	0.9064650514831388	0.9213387014683321
HMP_2012__SRS014691__bin.4	0.7450632323079562	0.9330025248659645	0.9156613618046244	0.9045696569760258	0.9650032183280555	0.9360723856386952	0.9436036421514292	0.8640574540719689	0.861100096457626	0.9507881676186402	0.8743893015029315	0.8554592618686221	0.9388047369362623	0.9859656920696339	0.8844251365253492	0.8644115623737798	0.9381463168125826	0.8713618599538553	1.0	0.9399177804786732	0.8908119961564495	0.7612784416283818	0.7683956496319672	0.8949598585042244	0.9196921102088317	0.9483287748037189	0.9037166617177572	0.8231975979653527	0.942798599059031	0.8102514353374265	0.9465305685835852	0.8920458422705719	0.8101748963034413	0.8944388397789036	0.9350690787835642	0.9180709581396035	0.6127558294157028	0.9468404133476698	0.8449291506749267	0.9354038217876198	0.9246256503512497	0.9486856495766377	0.9602236784106439	0.9192854389559707	0.9330052913370723
HMP_2012__SRS019129__bin.15	0.6223722739506744	0.9299534895076724	0.905413804322615	0.8773557115871792	0.9226528867236243	0.8986455537444847	0.9402152019196525	0.8676502355777932	0.8467865936411776	0.9713331256292822	0.7705774296464449	0.7974582968657034	0.902684636782406	0.8976424174840811	0.8191992849602275	0.742473160797435	0.9224894126663733	0.8015467405767556	0.5409823623168944	1.0	0.8814749393739474	0.6399749269010891	0.6838963723089808	0.816986016068226	0.8587106461418265	0.9170050703495745	0.8378379812864665	0.7373566351094507	0.9533180722162571	0.7608613384385361	0.9335918488013584	0.8253380542659564	0.7206647661922911	0.8460111533890879	0.9362589174302091	0.849794940902536	0.5318787680637507	0.9368814988235706	0.735272340879501	0.964188035503593	0.8678667856276581	0.9398208472945309	0.9460249000711749	0.9152986771870361	0.9476325718874513
HMP_2012__SRS054430__bin.1	0.6234504959909867	0.8865045318677882	0.8622857779692509	0.8454723738204585	0.8741395494801673	0.865835422256303	0.8908354083948367	0.8286489894159388	0.8182989097679535	0.922718998692032	0.7675204775441474	0.7903425500994976	0.8785530403462927	0.8570311733287646	0.8025434127262676	0.7391183331198667	0.8769889124903455	0.7771309093510006	0.5356120474993638	0.9208332848182014	1.0	0.6420858512686846	0.6691966614935675	0.8025040461620095	0.8330613713647611	0.883666812489292	0.8205111997875314	0.7241939695968143	0.904458457462764	0.725044509168251	0.8871299612267065	0.8093455114631554	0.7032437494490067	0.8328828356789707	0.8920962473684007	0.8358647143068629	0.5248317079377964	0.8885593556303335	0.7293371280483444	0.9229269206863533	0.8527379999900198	0.8962890636912197	0.8972255443536425	0.8694876413938869	0.902389217775279
HMP_2012__SRS014578__bin.23	0.7374790441847516	0.9252147731403584	0.8911739397852959	0.8999006084663794	0.9338808559328923	0.9259088266737426	0.9269096441997832	0.8442083725096515	0.86306975659811	0.9317128014147955	0.8823958881354425	0.8755473819993956	0.9369469620394897	0.920012822734893	0.8912337587638638	0.8254351830690817	0.9196293677440729	0.8359579549271665	0.6331156331532117	0.9247178154722555	0.8881132020485699	1.0	0.7426334461713553	0.886595487194904	0.9145593258554497	0.9325909133437735	0.9001590571301922	0.8521443569996641	0.9357245075287552	0.7738167729348264	0.9260990203491895	0.8985914931277197	0.8086482904809599	0.9109402776520897	0.923467752202182	0.9104103428547764	0.5784771315112575	0.9234585492824023	0.81511027398626	0.9311913026272802	0.9134833511512086	0.9295355439769191	0.9368541659317112	0.9031277656691213	0.9284449979830267
HMP_2012__SRS016746__bin.27	0.6612235062316391	0.9152986119232146	0.8908050987104388	0.8718660188738753	0.9203172341941039	0.8883514240455864	0.9175552555202364	0.8484689339414364	0.8371446087551251	0.9264769356707738	0.7991048552565834	0.8228059917289476	0.8853612295305628	0.9213179819199189	0.8368490621533795	0.7530442363097073	0.9086300316454575	0.8237769721711335	0.5905680235586788	0.913234038180085	0.8554103809857933	0.6863095301376028	1.0	0.839389912434574	0.8547462870629259	0.9108299756546144	0.8610987671383363	0.7677832941751804	0.9237773265435577	0.7467881455336671	0.9187728791696346	0.8322790753714709	0.7393519945851894	0.8433638447990531	0.9152362423765632	0.8679884758087665	0.5638965374270436	0.9121035901470291	0.7631566078054071	0.9174050016123946	0.8758307375553264	0.932377236532962	0.9345020535881979	0.9035376999103438	0.9166813731222692
HMP_2012__SRS055378__bin.12	0.705670242719291	0.9478918933695163	0.9227371340386035	0.926936945668354	0.9598060631363398	0.9588760160934794	0.9577546166864231	0.8604190119756758	0.8693684626452849	0.9700924952596801	0.8698667243208855	0.8882576745966069	0.9508255487712445	0.9501719686182123	0.9026177997460232	0.8192583729084814	0.937569427359412	0.8516348201660541	0.6029506783068547	0.9563120186680384	0.8992101123511739	0.7182311586261397	0.7357951933280152	1.0	0.9248177803622772	0.9708734365642062	0.9315207045743156	0.82053322697124	0.9679335684233807	0.791681887877455	0.9490878456457397	0.9029129048531432	0.8033407140673808	0.9131620605419	0.9456093330251815	0.9414704062385841	0.5817198849897738	0.9620501044982717	0.8126057718831309	0.9589667220842994	0.9388635409133721	0.9670731040584097	0.975295042979729	0.9357565500908303	0.9670221595978121
HMP_2012__SRS015044__bin.36	0.6582276093814292	0.9217545604169524	0.8905539935079779	0.8893864581904631	0.9181713756686326	0.951747588350935	0.9263052621954008	0.8370782471540255	0.8271733415626572	0.9390607141224341	0.8066588945274996	0.8264144150322316	0.9055559365427697	0.9035580395921913	0.8464551044666941	0.7876851597860376	0.9079264389887075	0.8041826681296576	0.5699532528688337	0.9245925341745531	0.8586367896493393	0.6815051661866228	0.6892058702509943	0.8506966351209253	1.0	0.9272836373611302	0.8693463402368217	0.7695875051433274	0.9432633840808302	0.7606775476615005	0.9208516207196087	0.8460367805056462	0.7566028894070315	0.8636526768161661	0.925545764184154	0.8783488776116674	0.5335979289535043	0.9281940063091483	0.7621776848168975	0.9185131211996526	0.8891561514195584	0.925628628903214	0.9356735472957528	0.9037889178439171	0.9321480821103644
HMP_2012__SRS064449__bin.5	0.6458758255930167	0.9410496831320606	0.9331493156945959	0.8896231116589249	0.9349215588130917	0.9186572473113371	0.9516635770615981	0.8505603951216304	0.8320260255070403	0.9474870396909634	0.7955572729085928	0.8247946649014886	0.8963430706163613	0.9074852136446959	0.841767656264181	0.7583798404492074	0.9356949111460017	0.823986530734913	0.558890263858251	0.9389578819167617	0.8661475477992067	0.6608749478951828	0.698425198134172	0.8492821627344174	0.8818270897224573	1.0	0.8660763537334223	0.7648416529849064	0.9624693145424477	0.7676698508348455	0.9548776358787657	0.8385525105147114	0.7476952959200366	0.8430067590885203	0.9424599777939731	0.8725946867488279	0.5380211636588532	0.9719881241776678	0.7550636099956468	0.9362394642293297	0.8850329965473596	0.9419442284166494	0.9854861929707001	0.9265054419983033	0.9349009070993527
HMP_2012__SRS049318__bin.21	0.6802454302294809	0.9485434151827908	0.9073085611130014	0.9108085469358437	0.935077478167177	0.9312461012816151	0.9345121640013611	0.8448664511738687	0.8465877944123096	0.9436446164606253	0.8380850440437034	0.8504439813239575	0.9233807322974557	0.9261293287588371	0.8699304846697667	0.7938487675324184	0.9237576084079997	0.8325453196476503	0.5789023808173605	0.9324806954368455	0.8741647291217723	0.6933504404370345	0.7176967553211598	0.8857013912517485	0.8986055583909871	0.9413727269290386	1.0	0.796631034743488	0.9498099079429889	0.7619259432535632	0.9333218734641412	0.8699434803977165	0.776167488941817	0.8831016549468829	0.9380913056217156	0.903432289894522	0.5526226560432498	0.9421731456277646	0.7840399465048581	0.9385739197005785	0.9076115978601943	0.9440923783599864	0.9571832114097766	0.9213043694000227	0.938559742542815
HMP_2012__SRS063999__bin.42	0.6966083494717691	0.9349087929968456	0.9038352425923407	0.9013540208987998	0.9482935906908635	0.9323612535528563	0.9342837984395902	0.8438618902702482	0.8497608206788124	0.9403769929656293	0.8583198297442479	0.8703910000783756	0.9345457200600477	0.9246549969755087	0.8916039718303632	0.8108657949790095	0.9143817745424243	0.825275503361774	0.5979898352975221	0.930623594515857	0.874944149066226	0.7443263154862665	0.7256769602086799	0.8847236726904174	0.9020922245452042	0.9427436658174868	0.9033870953696143	1.0	0.940539772898548	0.7619520998276408	0.9284625736780159	0.9010371694244356	0.808854826425011	0.8938889197776279	0.9325468092788581	0.9162627871005946	0.5683370924556526	0.9318233429103311	0.7929238290395381	0.9368708605833417	0.9170559206009058	0.9429680743669837	0.9500004354195737	0.9101689226982884	0.9316217101539175
HMP_2012__SRS021477__bin.5	0.613107457350496	0.9425346659683457	0.9114758514947935	0.8994844248239592	0.909733516339203	0.9037159588018351	0.9346125020608964	0.8410100967022016	0.8151122349895226	0.9439711822966266	0.7632795844608669	0.7958388875684127	0.8731808850750531	0.8854214396681346	0.8150253782817662	0.7298563951761761	0.9201906478730248	0.8108177689060267	0.5317419658845576	0.9341714572215112	0.8484111203631131	0.6345860289685323	0.6778978804362807	0.8103065105603714	0.8584563326601505	0.9210883405531888	0.8362683445787632	0.7302464702110097	1.0	0.753824165616498	0.9372837358994376	0.8124519232519567	0.7141706978754433	0.8186483952053016	0.9298244610333244	0.8407240416766569	0.5269736886587504	0.9399331255360281	0.7321021871767253	0.9300304206517166	0.8619878119755117	0.932481132070565	0.950196259752526	0.9144867106636633	0.9310035278386151
