	HMP_2012__SRS024561__bin.10	HMP_2012__SRS055450__bin.3	HMP_2012__SRS022725__bin.69	HMP_2012__SRS011126__bin.17	HMP_2012__SRS018665__bin.22	HMP_2012__SRS013170__bin.26	HMP_2012__SRS015989__bin.4	HMP_2012__SRS065310__bin.4	HMP_2012__SRS013949__bin.36	HMP_2012__SRS015574__bin.2	HMP_2012__SRS017227__bin.77	HMP_2012__SRS017511__bin.29	HMP_2012__SRS011343__bin.4	HMP_2012__SRS014690__bin.45	HMP_2012__SRS047113__bin.20	HMP_2012__SRS063603__bin.83	HMP_2012__SRS018975__bin.44	HMP_2012__SRS015803__bin.9	HMP_2012__SRS014691__bin.4	HMP_2012__SRS019129__bin.15	HMP_2012__SRS054430__bin.1	HMP_2012__SRS014578__bin.23	HMP_2012__SRS016746__bin.27	HMP_2012__SRS055378__bin.12	HMP_2012__SRS015044__bin.36	HMP_2012__SRS064449__bin.5	HMP_2012__SRS049318__bin.21	HMP_2012__SRS063999__bin.42	HMP_2012__SRS021477__bin.5	HMP_2012__SRS018573__bin.17	HMP_2012__SRS015899__bin.12	HMP_2012__SRS022602__bin.26	HMP_2012__SRS023964__bin.27	HMP_2012__SRS024649__bin.51	HMP_2012__SRS016043__bin.36	HMP_2012__SRS047634__bin.69	HMP_2012__SRS017445__bin.35	HMP_2012__SRS020226__bin.29	HMP_2012__SRS045197__bin.68	HMP_2012__SRS024289__bin.20	HMP_2012__SRS018157__bin.38	HMP_2012__SRS011255__bin.52	HMP_2012__SRS024381__bin.23	HMP_2012__SRS075410__bin.10	HMP_2012__SRS012285__bin.18
HMP_2012__SRS017227__bin.77	0.7308347780471733	0.8870078110506215	0.8642476506074195	0.8760793771630725	0.8979823051875355	0.8951719902505805	0.8945047563604726	0.8099087111446612	0.8171587223398608	0.905607195634512	1.0	0.8548212926297204	0.910644395683131	0.8858064062130159	0.9138814076523986	0.8018910291267104	0.8804563803041257	0.8066141238636872	0.5853317297542813	0.8948757972581357	0.8532597222311072	0.7092011745363588	0.6954425942156003	0.8638823672409272	0.8703813404812017	0.9025582630168184	0.8750430215523584	0.7911468362366217	0.905752413365149	0.7379146222099963	0.8919292207501424	0.8737104729491995	0.7677974884369582	0.8780836377361388	0.9161396393226585	0.8934204213233365	0.5543587709590128	0.8940044908743131	0.7804960432966344	0.9074713562824261	0.8936366486050782	0.9279739247810539	0.9068105196491744	0.8815599071118305	0.9052105657094238
HMP_2012__SRS017511__bin.29	0.6020335459316547	0.8009995036463332	0.7813381048648788	0.7863969013270079	0.8078855055259037	0.8116886553383644	0.7998196191725099	0.731150119966063	0.732696002598197	0.8148723379483268	0.7443806469978402	1.0	0.8308113627665672	0.8003048313428122	0.7840805842155077	0.710706588133972	0.794685617609358	0.7206498166388222	0.4991017168488951	0.806926222681747	0.7656380651454439	0.6134318538725893	0.6237990163172786	0.76966850148544	0.7769645104342899	0.8155553116805777	0.7735953219084715	0.6988915882258894	0.8224268296147661	0.6613881970329081	0.8059190314028648	0.7774814758694685	0.6745524321608208	0.78385274061315	0.8076181096111562	0.7993065532610881	0.5102493411197537	0.8068103511186898	0.6996564519570317	0.817150216897082	0.8075590596799828	0.8250177846137049	0.8235621481027982	0.7889031809529433	0.8115404734356085
HMP_2012__SRS011343__bin.4	0.60406472278016	0.8357813898590313	0.8103008338985799	0.8141395984215548	0.8458795243615522	0.8477286564429413	0.8387661016306988	0.77387230043292	0.8125635737818961	0.8774073842148109	0.7490679353445758	0.7847929145720974	1.0	0.8203663428492947	0.7805142313183197	0.7285938229306059	0.8222996699030863	0.730574509656374	0.5178943258377005	0.8676328741374619	0.8067004463912193	0.6201680636892869	0.6345475125384732	0.7790666040115747	0.8054917223186665	0.8373684650888177	0.793718634083914	0.7092437133982091	0.8531260803925169	0.6900667297778148	0.8368322483583297	0.8029916578568906	0.6945785278614319	0.8229679674965309	0.8476102572630003	0.8182514703862602	0.5054134736161898	0.8385514044510725	0.7126357183488735	0.9515652634697485	0.831180660835814	0.8536680855273578	0.8502155654402792	0.8227490605682845	0.8603589547404664
HMP_2012__SRS014690__bin.45	0.6234213965290979	0.889816192215245	0.8729103294253947	0.8499052824138351	0.9523209804551624	0.8676709615226685	0.9009072715658192	0.819201021197228	0.8091036910922479	0.909415594973602	0.763178476372413	0.7918136667803903	0.8592563360470827	1.0	0.8077582990187622	0.7328429440772158	0.8900504370457373	0.7967829641726666	0.5890910253364721	0.8999576154647886	0.8227191029690669	0.6376673403731713	0.6918512010696997	0.8141556631305802	0.8409190995518484	0.8894347865147731	0.8343448116974703	0.7346375350609394	0.9061857721343451	0.7442426754397327	0.9004321679331503	0.8024516890705772	0.7252787651273934	0.8102016103918723	0.8932190806469126	0.840957129889034	0.5278015543935787	0.9076270667972558	0.7311784278699539	0.8983449087023884	0.8515764125927816	0.9100918735783406	0.9267502635943298	0.8861586658737249	0.8982247548834535
HMP_2012__SRS047113__bin.20	0.6924029493851033	0.8909157349502616	0.8637739511116783	0.8684130680299466	0.8965722548781163	0.8896418741406255	0.8946807280993467	0.8134961820296528	0.8242427270735155	0.9018958612767987	0.8600077539353629	0.8473317552549768	0.8929372966699015	0.8822804516546947	1.0	0.7637770815824771	0.8804160154886063	0.7965976598526752	0.5571563766486143	0.8955337813919999	0.8395410970614511	0.6740174535787302	0.6851528994179733	0.8435926486913429	0.8595165108254088	0.8988093374719763	0.8550724463184459	0.7732503678303189	0.9104438525981704	0.7316307585612357	0.8937951660714759	0.8377302401071103	0.7500132442995331	0.8488446154698235	0.9258325246283771	0.8699012456865725	0.5353634837805492	0.8936422546132303	0.7460375463851491	0.9021276365186275	0.8763861363488596	0.9286451322383107	0.9109706145114177	0.8786454934464798	0.9035447765686668
HMP_2012__SRS063603__bin.83	0.6592983781147056	0.8518626304102378	0.8366633064451935	0.8418029806416856	0.8557981014218004	0.8703287773994434	0.8561215996861812	0.7890339182835743	0.782213072004473	0.8709044514762155	0.7982332409750034	0.8124283193437316	0.8817136237982645	0.8467165881376753	0.807920358293432	1.0	0.8466847477573227	0.7653567746458873	0.5770062782861979	0.8597418509322545	0.8191319930231358	0.6610489622264831	0.6532251439662797	0.8109744875768388	0.8494083738926712	0.8582962976642533	0.8264419075444508	0.744564369468132	0.8627902489471978	0.7092355570442702	0.8533037260249896	0.8181137376594646	0.7364119584826913	0.8352323997521545	0.8483805664148941	0.8685972975158772	0.5334244392749817	0.859759681545252	0.756117333075214	0.869309885228165	0.8712247657025612	0.8573659217503549	0.8694932858189951	0.8332493808638041	0.8625259737902725
HMP_2012__SRS018975__bin.44	0.6113683617552385	0.9159100622878319	0.8983274371594869	0.8500026474102595	0.9035152695527623	0.8721693862211304	0.9197670934000881	0.8341749550622578	0.8096348266000866	0.9237507635185775	0.7512657077400997	0.7786841443051477	0.852989035354663	0.8814811741837653	0.7982908101020808	0.7257599568554006	1.0	0.8017477274575745	0.5364171750877057	0.9163210932003042	0.8325946967732708	0.6311584357680956	0.6752479149597239	0.7948873868095649	0.8363600237775651	0.9079596436422033	0.8241633774186276	0.7195579206966893	0.9324178934365513	0.7469528853769613	0.9774964669354834	0.7889282573653956	0.7063765468927319	0.8044431732023128	0.9108384976028655	0.8308610524465618	0.5179349763288771	0.9263719726044896	0.7244062295473911	0.9130268414648858	0.8443388270280391	0.91641716417055	0.9362727411176657	0.9015097880488805	0.9136938796787518
HMP_2012__SRS015803__bin.9	0.6311651005552383	0.9022632149582948	0.8786064496670455	0.8436393863494431	0.8877866415651021	0.8604290981131869	0.894016426687682	0.8095941731290426	0.8016064271680655	0.9004353248579068	0.7667135496762275	0.7866324438939288	0.8442274002307059	0.879063118151873	0.8046255470444549	0.730830717066814	0.8931395745503701	1.0	0.5549957160726023	0.886729189507692	0.823058292424715	0.6391425091470515	0.6816862559812322	0.8048924944010984	0.8253294732380714	0.8899812042305378	0.8272260764393723	0.7232376153756813	0.9144917145986152	0.7261874140706188	0.9067374715646339	0.7884469562224578	0.7106266330762977	0.8053169346173562	0.8915384984910482	0.8326148861764442	0.5322188433213602	0.9078204630046841	0.7189305809175814	0.8887765966826775	0.8394807235428718	0.9012902860958127	0.9213326206629415	0.8743419808466792	0.8891913076103104
HMP_2012__SRS014691__bin.4	0.720191734890918	0.9009197594276724	0.8844251365253492	0.8740757681107031	0.960300217444629	0.9047974297639094	0.9113797866866344	0.836360467496731	0.8330480794235412	0.9194864691898113	0.8437487896688902	0.8261909197040983	0.907569433814023	0.9856125059248589	0.8534452709020725	0.8355591130324765	0.9062083300289373	0.8416536488831756	1.0	0.9079834823231717	0.8604011014243638	0.7344279952121606	0.7429856125059249	0.8651880185980632	0.8883738129533555	0.917002178134919	0.8729322933861052	0.7952073654526777	0.9106724922400485	0.783463695599651	0.9143795635246317	0.8621541219497351	0.7827361136982739	0.8659580197230946	0.9024569952066277	0.8865903612457973	0.5924508536407682	0.9156890265157034	0.8156183892867483	0.9048712023267866	0.8928702506607256	0.9158974340058318	0.9283391767350846	0.8872165058732182	0.9018668147036095
HMP_2012__SRS019129__bin.15	0.6011190542282725	0.8970256744499072	0.8732301146812973	0.8475020580216136	0.8903136844239478	0.8679676300136246	0.9085516570059514	0.84547880118317	0.8213658469787287	0.9475688806963145	0.7424498073606849	0.7688089375725482	0.875120681538206	0.8666407301982759	0.7895393587677029	0.7165688918422731	0.8909766035716958	0.773976946973368	0.5226021460746854	1.0	0.870131007472569	0.6172472561038718	0.6600010296742567	0.7895536892857086	0.8291197187396999	0.8855729367636702	0.8082104314494363	0.7125637774396247	0.9208987251677334	0.735146550777006	0.9019145041295776	0.7961982728010484	0.6962259253932003	0.8242807804930866	0.9036357585700479	0.8195745322280081	0.5131572731890339	0.9049748658636977	0.7093091575725377	0.9354192552270564	0.8370338799983652	0.9073829236485923	0.9129643950318748	0.8825438898651923	0.9237796900468184
HMP_2012__SRS054430__bin.1	0.6021581748551892	0.8544856536596211	0.8309084084208962	0.8172077351417556	0.8435362042093392	0.8363920044844616	0.8599309920762315	0.80695579467509	0.7915501610425153	0.899925757986561	0.7395314048152516	0.7620424260670973	0.8499928752063279	0.8276365479182572	0.7732230847750644	0.7132057080409256	0.8457135633338712	0.7504791908895789	0.5173271100894287	0.908982840059194	1.0	0.618564051895112	0.6448060254130579	0.7747106973371015	0.8043276606668696	0.8526764550797007	0.7912191492275559	0.6990902996904457	0.8738955876734971	0.7002790590393116	0.8555357983456063	0.7802885513714257	0.6785936267195842	0.8117479808002058	0.8604860051864063	0.8061850971494727	0.5063077988490547	0.8577065039663199	0.7036108010763151	0.8937585144056674	0.8222217047274808	0.8651684084985204	0.8654977569375252	0.8386802553392982	0.87940746112829
HMP_2012__SRS014578__bin.23	0.7108503958022414	0.8925237013529826	0.8591562149618002	0.8678851843728287	0.9005417452110306	0.8926042269010547	0.8948359349476277	0.8139844501332122	0.8328742098909914	0.8979135447039498	0.8501979394662613	0.844495196842785	0.9038317890322669	0.887273435618674	0.8586362499942481	0.7961039439112715	0.8867542375611035	0.8060852773223184	0.6107855152177948	0.8918779631484416	0.8555785798974488	1.0	0.7179688542518257	0.8544519891344193	0.8809755708494448	0.8991659087039682	0.8687065449631654	0.8506220406861084	0.9021806318417956	0.7462348554451375	0.8931855446671381	0.8671389809606928	0.7929396733270242	0.878539097837774	0.8895879699432641	0.8773511542762134	0.5582997298943044	0.8902199037681355	0.7854899097653715	0.8984442464112448	0.880380448703692	0.895493943711875	0.9033217938944762	0.8712273780728166	0.8949402347051307
HMP_2012__SRS016746__bin.27	0.6377038084404424	0.8828054956075538	0.859426838041171	0.8417301879236965	0.8887341462636743	0.8574834596671025	0.8857581266456169	0.818878836524457	0.8076679105138754	0.8939164885945236	0.7704729808745203	0.7936354712621683	0.8546491890187072	0.8896548058216301	0.8066239293523135	0.7270169992451867	0.8767457271544958	0.7945355772195231	0.5710385592634724	0.8813256363642806	0.8242326951085974	0.6635155870710765	1.0	0.80973461049155	0.8248592255545042	0.8790434779527196	0.8310139658172359	0.7442274503967199	0.8917115833714284	0.7206701891285627	0.8866022417599552	0.8043750819486232	0.7155693524552694	0.81426207258256	0.8820882458210632	0.8367002257352342	0.5444698411348423	0.8802568491330279	0.7362873818610932	0.8857510391971338	0.8439102870771008	0.8986771277406278	0.9017871001350158	0.8712160998479743	0.8840599739890641
HMP_2012__SRS055378__bin.12	0.6816114105651356	0.9140057505113084	0.8899021866356527	0.8974494220910092	0.9268990479598607	0.92801361335391	0.9256720319881511	0.8319944880578729	0.8405599914512709	0.9383932365637092	0.8389651813250033	0.8583675655257592	0.9197960233499586	0.9177184833958335	0.8705818105909806	0.7911923240365905	0.9047096290000721	0.8223560446223772	0.5828928501313373	0.9242014766438286	0.8680675150783178	0.6921917052477764	0.7097998503972426	1.0	0.8942442699907306	0.9387330733923295	0.8988578500443589	0.7920434692929157	0.9367816520418788	0.764622302739321	0.9159503378487521	0.8723108158817492	0.7760667894303912	0.8832949386057123	0.912015188904545	0.9077725093750233	0.5620267445992658	0.9304409305192111	0.7844372128161352	0.9279651539889513	0.9051184272326721	0.9345767509362598	0.9427073625928493	0.9025451106985852	0.9354471556837866
HMP_2012__SRS015044__bin.36	0.6352009326567001	0.888201206967494	0.8582418964019568	0.8589522470625887	0.886446760846706	0.9479455264481323	0.8939845928770631	0.8081481735472957	0.7989987656014265	0.9065148813605816	0.777530517075847	0.7970568737713162	0.8747754080373064	0.8719162894893248	0.815923741599232	0.7622719791523797	0.8756194852100764	0.7756537740593425	0.5505446212225118	0.8927313354363828	0.8290209390572852	0.6564794495496732	0.6651070955058748	0.8225734924335939	1.0	0.8946137932610982	0.8381594888675536	0.742578178576327	0.9110678690623143	0.7344054313537238	0.8881657751565858	0.8163774973711881	0.7329264389887075	0.8339179582133224	0.8924398802176199	0.8468379966168335	0.5155854249531385	0.8953201435559822	0.7354020939057285	0.8879011795364148	0.85740467699904	0.8925576052667672	0.9020390435696979	0.8714133863667535	0.8998988478946646
HMP_2012__SRS064449__bin.5	0.6235964307317066	0.9080591139001793	0.900647865998638	0.8594042197972762	0.903490737434655	0.8870231695924167	0.923027258631737	0.8216181052487417	0.8035157912242172	0.9147095091902844	0.7667503061073095	0.7956322712374343	0.8648144253307399	0.877011979624367	0.8113976808125472	0.7324896564804806	0.9039814873690315	0.7954121674462689	0.5404281752417474	0.906773272986852	0.8357715942199114	0.6371885191688663	0.6740512847268078	0.8211670283433902	0.850758760266755	1.0	0.8356324668852487	0.7389998375036209	0.9296298289005517	0.7407313206607896	0.9228441105388412	0.8089857780342938	0.7218572847018083	0.8141421848752283	0.9092775650107796	0.8414019035445406	0.5193906005355315	0.969713174869473	0.7278305211677348	0.9039548575276312	0.853477721420338	0.9092563698308896	0.9753320714049306	0.8937800842481228	0.9023744579604476
HMP_2012__SRS049318__bin.21	0.656629829685078	0.9286823985860647	0.8746674275074666	0.8794061424898869	0.9031085781255906	0.8984342510680127	0.9026206476125667	0.8154523931042306	0.8173586301085025	0.9104801094476579	0.8080040688442781	0.8203104324978262	0.8910012853956372	0.8942159559184909	0.8390242807455295	0.7666233081925068	0.8918909020452913	0.8036020613587388	0.5591825450833617	0.8995063986238706	0.8429572605950626	0.6691240406789913	0.6926220889569392	0.8546451457411818	0.8663690644966164	0.9082820592794223	1.0	0.7697440550451778	0.9167381431703906	0.7355747419757287	0.9011550839287739	0.8387289232921251	0.7493708886242486	0.852447686287853	0.9038723725000944	0.8711703952591584	0.5337008761483497	0.90938019829118	0.7567808164152584	0.9057443480397717	0.8750023628596273	0.9103288864315149	0.924439293410457	0.8887317587236777	0.905780381649087
HMP_2012__SRS063999__bin.42	0.6725604613571827	0.9033482425461193	0.8724173757865183	0.8712879644000956	0.9155105160525799	0.9006673977249662	0.9033951338848201	0.8151168297703731	0.8212495469961744	0.9080815882498343	0.8284339699614084	0.8404093479893329	0.9028672713863022	0.8928666885939498	0.860415872584175	0.7832287098250083	0.8830409435073249	0.7967360948759155	0.5776570809605757	0.8993323343245269	0.8446148311945301	0.7429966110959644	0.7034129525935264	0.8540051567075045	0.8704325324069391	0.9108910493142811	0.8728970071938011	1.0	0.9087079225596241	0.7361002349256068	0.8970359984807206	0.869960269638595	0.792992156418788	0.8635823776990151	0.9001194389384337	0.8842313136340586	0.5492851415415059	0.9003485366218006	0.765495075404622	0.9055373981871808	0.8852836892497586	0.9098788662746105	0.9177351751358006	0.8794765318897947	0.8995138707929259
HMP_2012__SRS021477__bin.5	0.5921469053787187	0.9097397575397603	0.8794106434313704	0.8994105706173641	0.8782258555255689	0.8730524203635811	0.9033082003654223	0.8129590207972405	0.787386741713636	0.9125404962898663	0.7363810502588277	0.7678398216680962	0.8432064791983386	0.8551120893615096	0.7865634233401136	0.7046669097267549	0.8884192963358432	0.78217793974849	0.513622720466509	0.9024032262846081	0.8197421656029754	0.6118373730370774	0.6543669940349727	0.7842276540315295	0.8291554563435823	0.8896607751467072	0.8071500233784972	0.705531836103993	1.0	0.7288317980846796	0.9052398519379187	0.7848304499853592	0.6896287369838462	0.7910971354449742	0.897753011769344	0.8105639600833616	0.5088762874426525	0.9081440905972674	0.7063645162783513	0.8987666867598652	0.8309784070063718	0.9013859105937617	0.917766461556545	0.8829826905503543	0.8995463167294862
