	FengQ_2015__SID532915__bin.39	LiJ_2014__O2.UC4-1__bin.77	XieH_2016__YSZC12003_37405__bin.120	BritoIL_2016__W3.19.ST__bin.19	XieH_2016__YSZC12003_36034__bin.36	LeChatelierE_2013__MH0035__bin.33	CosteaPI_2017__mickey1-11-7-0__bin.18	QinN_2014__LD-14__bin.48	VogtmannE_2016__MMRS32573774ST-27-0-0__bin.48	KarlssonFH_2013__S54__bin.2	BritoIL_2016__W2.39.ST__bin.88	LiJ_2014__V1.UC40-1__bin.3	BritoIL_2016__W1.33.ST__bin.18	RampelliS_2015__H3__bin.17	ZeeviD_2015__PNP_Main_85__bin.49	LiJ_2014__MH0374__bin.29	QinN_2014__HD-62__bin.20	VogtmannE_2016__MMRS21365932ST-27-0-0__bin.54	BritoIL_2016__W1.27.ST__bin.61	BritoIL_2016__W2.54.ST__bin.69	BritoIL_2016__W1.1.ST__bin.26	ZeeviD_2015__PNP_Main_357__bin.31	CosteaPI_2017__mickey1-11-0-0__bin.22	LiJ_2014__MH0355__bin.90	NielsenHB_2014__MH0035__bin.16	NielsenHB_2014__V1_CD30_0__bin.6	QinJ_2012__CON-110__bin.2	Obregon-TitoAJ_2015__SM25__bin.30	XieH_2016__YSZC12003_36702__bin.37	NielsenHB_2014__V1_UC40_0__bin.55	ZeeviD_2015__PNP_Main_772__bin.19	BritoIL_2016__W1.3.ST__bin.35	Bengtsson-PalmeJ_2015__TRAVELRES18__bin.133	KarlssonFH_2013__S297__bin.5	RaymondF_2016__P13E0__bin.45	CM_madagascar__A10_01_1FE__bin.2	Bengtsson-PalmeJ_2015__TRAVELRES16__bin.48	ZeeviD_2015__PNP_Main_378__bin.15	BritoIL_2016__W2.35.ST__bin.39	LeChatelierE_2013__MH0257__bin.30	CosteaPI_2017__SID713A063-11-90-0__bin.82	LeChatelierE_2013__MH0421__bin.62	VogtmannE_2016__MMRS57276462ST-27-0-0__bin.52	LiJ_2014__O2.UC48-1__bin.1	ZeeviD_2015__PNP_Main_499__bin.37	QinJ_2012__CON-041__bin.36	KarlssonFH_2013__S77__bin.33
BritoIL_2016__W2.39.ST__bin.88	0.9852902929650497	0.9855029054094531	0.9835642801176315	0.9969808047866433	0.9850468806619157	0.9859962338270805	0.984477280357131	0.9826208773256829	0.9861173798535772	0.985645320960667	1.0	0.9858602174539463	0.9939045024992305	0.9867146361083556	0.9860575956331804	0.9858224868503268	0.9827215634534926	0.9857886021982034	0.9941536867060783	0.9928948652342804	0.9941192296236895	0.9860462268057898	0.9830022290525829	0.9856893255009024	0.9862232159048909	0.985409856441489	0.9824546940820069	0.9832763509006004	0.9853530118532795	0.9857994620066649	0.9863113499409025	0.9986637385237674	0.9877517815886239	0.9863300392561383	0.9865679963858331	0.9878938040530251	0.9858961279991021	0.9858123672381716	0.9925083028778678	0.9856758597337574	0.9858518343849807	0.9861135890961136	0.9872017260552717	0.9857952524215597	0.985819082653731	0.9828045646016487	0.9861244553019254
LiJ_2014__V1.UC40-1__bin.3	0.9926278711255415	0.9939326470773449	0.9852241475862162	0.9867662621594386	0.9940940924316273	0.9944368591830396	0.9861705595578828	0.9833370496695214	0.9921260068220255	0.9940644987932267	0.9858602174539463	1.0	0.9870425833723809	0.9865359950716712	0.9949045084023483	0.9923621390194379	0.9832474568400924	0.9926533805906544	0.986117798618924	0.988015057850047	0.9871396827398331	0.9943038392744972	0.9850666175080337	0.994311102846441	0.9940156054395506	0.9952850747886923	0.9828023774479512	0.9843213710440692	0.9944107762019534	0.9993606610571903	0.9942841501899916	0.9869824641311774	0.9872381570463679	0.9927401218587381	0.9951198923363551	0.9872210306298831	0.9930949870168158	0.9940955551493109	0.9868159119617527	0.9939885113580793	0.9940253837958916	0.9945685340306706	0.9942099396123554	0.9952167080495803	0.9936795358837206	0.9836842182425944	0.9944177402623283
BritoIL_2016__W1.33.ST__bin.18	0.9866871849089476	0.9870369424437975	0.9843814377994187	0.9949003576946435	0.9869614179893527	0.987307750041584	0.9861208389345488	0.9840484311412876	0.9871227974153688	0.9871178093045602	0.9939045024992305	0.9870425833723809	1.0	0.9874775896755121	0.9872358746654952	0.9872395352629871	0.9840571528427732	0.986952691516399	0.9997736353297173	0.9931169018833389	0.9997944142731816	0.987472306930435	0.9850028353856124	0.9871271185952115	0.9870751025247424	0.986539883800454	0.9839445585332167	0.9848589070319961	0.9870578929162782	0.9870103671939046	0.9875113524146437	0.9945231229517071	0.9887227629298385	0.9877946242389635	0.9873621745439937	0.9884884991038951	0.9871143104605551	0.9869373321275763	0.992409762881248	0.9873123576910057	0.987254249086174	0.9873125266200872	0.9880475324867364	0.987146231877345	0.9868845502499631	0.984168093116486	0.9869912327151505
RampelliS_2015__H3__bin.17	0.9864554906713711	0.9861952319797367	0.9850876594465696	0.9876151672373973	0.9865301016391506	0.9869365994621858	0.9853896021030601	0.9834957545925058	0.9860443731359981	0.9862680616381272	0.9867146361083556	0.9865359950716712	0.9874775896755121	1.0	0.9867173900158712	0.9864327543046165	0.9836705822448586	0.9868937332890259	0.9867427447756744	0.988714340623004	0.9874800460451421	0.9869315771713985	0.984359322083462	0.9871017923511843	0.9866811399056277	0.9862225178389574	0.9831185128038523	0.9849053334962581	0.9869258932616113	0.9865557862969492	0.9870982892352556	0.9879665509168759	0.9880590024686309	0.9868400759173389	0.9871957269377987	0.9887813612403018	0.986818720379147	0.9869937389281802	0.9878424207861454	0.986900852173746	0.9867462673769279	0.9868515146543935	0.9873204132538163	0.9865747278634142	0.9866536658547611	0.9828923899918527	0.9864873008196956
ZeeviD_2015__PNP_Main_85__bin.49	0.9924854320562277	0.9925739973392311	0.9850537063790967	0.9869025469270326	0.9933992771460456	0.99396611177974	0.9858713164968147	0.9833755293570815	0.9919059773551527	0.9935235052890953	0.9860575956331804	0.9949045084023483	0.9872358746654952	0.9867173900158712	1.0	0.9922401736860935	0.9832876974781866	0.9928817005995397	0.9865403297963977	0.9878896722533345	0.9872710542648677	0.9936271539893154	0.9848589898415856	0.9932316934513954	0.9933667917240722	0.9942506691394971	0.9829597017650156	0.9844466404646217	0.9934289894945433	0.9946173824155997	0.993582936939357	0.9870403261500372	0.9871259838519426	0.9931283722152443	0.994427303140996	0.9874389590837325	0.9924463595111174	0.9935848966856945	0.9867239154147962	0.993350225599722	0.9934066186668165	0.9935534098569218	0.9938293903474399	0.9941618183004424	0.9934866977750612	0.9839199401899938	0.993372671009483
LiJ_2014__MH0374__bin.29	0.992660423451235	0.9923754598873603	0.9853085880398148	0.9869246271294592	0.9925838555560805	0.9926530838260392	0.9860188518797368	0.9838203041708287	0.9916325448033645	0.9927960513823174	0.9858224868503268	0.9923621390194379	0.9872395352629871	0.9864327543046165	0.9922401736860935	1.0	0.9836003873332252	0.9929564559253917	0.9867272020894363	0.9879328562073634	0.9873200317144871	0.9925865684833715	0.9849448909990064	0.9926926823239556	0.9926403439263465	0.9921826149611556	0.9830651164519753	0.9841310012560224	0.9924177824287083	0.9924233659978873	0.9928086650403399	0.987031436351869	0.9871559555228496	0.9933861455220797	0.993079011128486	0.987266680771435	0.9919173061563116	0.9928743034707861	0.987009086233499	0.9923721033401315	0.9927363014278587	0.9925741541117583	0.993333104459303	0.9926446946595778	0.9930211695023692	0.9837131161779379	0.9925543370401924
QinN_2014__HD-62__bin.20	0.984233867387075	0.982690330451274	0.9863751063927473	0.9842053113843078	0.9832662289450061	0.9830645260823715	0.9902896318367759	0.997603241603771	0.9830887370240416	0.9832199044003912	0.9827215634534926	0.9832474568400924	0.9840571528427732	0.9836705822448586	0.9832876974781866	0.9836003873332252	1.0	0.9844213731395783	0.9830716660714642	0.9853857047306249	0.9839261551758439	0.9835662276381152	0.989889668559444	0.9831204781405922	0.9830693904848922	0.9830533370054163	0.9891596726015733	0.9799315813741459	0.9832454875881037	0.9828328277281924	0.9835894038504998	0.9842388860988238	0.9844862491016722	0.984845885237269	0.9835672420953289	0.9857673005376066	0.983262000437236	0.983416015971017	0.9840852301000838	0.9830818169602512	0.9830645077016323	0.9834488302245711	0.9841548650572398	0.9832830715980202	0.9832716088405629	0.9884551629362865	0.983838537932297
VogtmannE_2016__MMRS21365932ST-27-0-0__bin.54	0.9926888516222424	0.9925197470109433	0.9855619791481239	0.986477060765343	0.992279796434999	0.9926783806961328	0.9858270940120483	0.9842821710396821	0.9916347415665148	0.992727395836628	0.9857886021982034	0.9926533805906544	0.986952691516399	0.9868937332890259	0.9928817005995397	0.9929564559253917	0.9844213731395783	1.0	0.9861946670243794	0.9877897562745198	0.9871295434331656	0.992003740042071	0.9847544594567087	0.9925738973383509	0.9921969528935027	0.992275430923013	0.9832405562563039	0.9839289071943412	0.9923004111601116	0.99242042341317	0.992757514266501	0.9868961221261332	0.9870308281461943	0.9931347147517109	0.993046300193291	0.9871126913284088	0.9915191845420028	0.9926148014335703	0.9866660544139594	0.9923799201004776	0.9921884455006547	0.9923212170735514	0.9931868046282794	0.9927248553440626	0.9926281307964833	0.9837588571134296	0.9925266463581729
BritoIL_2016__W1.27.ST__bin.61	0.9857931896582528	0.9861920352232374	0.9839471847064403	0.9942514007845443	0.9861602481093525	0.9859551536948559	0.9850495011089547	0.9832391834818022	0.986618177031052	0.9862455601628346	0.9941536867060783	0.986117798618924	0.9997736353297173	0.9867427447756744	0.9865403297963977	0.9867272020894363	0.9830716660714642	0.9861946670243794	1.0	0.9929359736363965	0.9999132515786836	0.9865067259806668	0.9836385080449911	0.9862416501299645	0.9860374706040594	0.9855988274007833	0.9827456545968523	0.9835747864786238	0.9863125753457961	0.9861278240089487	0.9865867018814708	0.994423890370342	0.9877962830560936	0.9871862372287025	0.9865178841641922	0.9877653849956812	0.9863673568427223	0.9861183921421013	0.9920165893536184	0.9863887744734602	0.9864498395560952	0.9864629453246427	0.9874022982638601	0.9863779066081999	0.9860592813732807	0.9831808031173574	0.986484433920436
BritoIL_2016__W2.54.ST__bin.69	0.9875932166916375	0.9874875864678984	0.9856424544153957	0.993482025910499	0.9872845416508448	0.9872346640584502	0.9862351941875168	0.9854311111685481	0.9869221894451775	0.9876275467344676	0.9928948652342804	0.988015057850047	0.9931169018833389	0.988714340623004	0.9878896722533345	0.9879328562073634	0.9853857047306249	0.9877897562745198	0.9929359736363965	1.0	0.9932050344080224	0.9876819835172235	0.9855234216654487	0.9874690939387865	0.9872486488774747	0.9877600206541228	0.9846444792976766	0.984913752745618	0.987638390575387	0.987615485781267	0.9876268420315107	0.9936730093034236	0.9900689567801116	0.9878909071160679	0.9880425324288409	0.988805483843238	0.987644559890375	0.9877479422085438	0.9997416024158488	0.98758709522175	0.9875324305020341	0.9878011648451948	0.9880815737064828	0.9880314743432063	0.9874282932198726	0.984632273835052	0.9873163119720886
BritoIL_2016__W1.1.ST__bin.26	0.9867504385877126	0.9870008698885341	0.9844830323639119	0.9949145533517316	0.9869893010488713	0.9874139554762776	0.9861792485743465	0.9838341032849603	0.9871007914394789	0.9871363518512745	0.9941192296236895	0.9871396827398331	0.9997944142731816	0.9874800460451421	0.9872710542648677	0.9873200317144871	0.9839261551758439	0.9871295434331656	0.9999132515786836	0.9932050344080224	1.0	0.9874280513220973	0.9849831951849173	0.9871412815447735	0.9869973874530374	0.9866658805685017	0.9839406748303348	0.9849395101749931	0.9871780022288942	0.9870605985030312	0.987521194841983	0.9947899706935851	0.9887257019055364	0.9878573450475823	0.9873833999029346	0.9887415880845816	0.9871586251536144	0.9870087324112701	0.9924859509976236	0.9872441204386687	0.9873160277390906	0.9872419968780671	0.9880797095397249	0.9871661581988308	0.9868551432777861	0.9839964271757942	0.9870298751330365
ZeeviD_2015__PNP_Main_357__bin.31	0.9925209399944508	0.9942463746887359	0.9852404618023082	0.9869670769432582	0.994249324488868	0.9955007526936284	0.9858901848396546	0.9833863982274381	0.9922446331280048	0.9950855426736849	0.9860462268057898	0.9943038392744972	0.987472306930435	0.9869315771713985	0.9936271539893154	0.9925865684833715	0.9835662276381152	0.992003740042071	0.9865067259806668	0.9876819835172235	0.9874280513220973	1.0	0.9848765502959395	0.9948102262152401	0.9948308930745254	0.9945576066461586	0.982901249851977	0.984322932830012	0.9945039269444044	0.9939222277248432	0.9997537677216584	0.9873138260677926	0.9871261575275709	0.9931053763823671	0.995151016277118	0.9874455878323104	0.9935267771306274	0.9946651692913862	0.9867833354643964	0.9947170123451684	0.9949127624322285	0.9955979147054045	0.9947622221389655	0.9943521082751565	0.9946508905774838	0.9832021161056174	0.994888916665643
CosteaPI_2017__mickey1-11-0-0__bin.22	0.9852734933173856	0.9840704173419267	0.9878159647788304	0.9847503820133768	0.9847753521208668	0.9849054356313777	0.9996691605455229	0.9895566395752754	0.9840358175280265	0.9853271662827267	0.9830022290525829	0.9850666175080337	0.9850028353856124	0.984359322083462	0.9848589898415856	0.9849448909990064	0.989889668559444	0.9847544594567087	0.9836385080449911	0.9855234216654487	0.9849831951849173	0.9848765502959395	1.0	0.9849763570758394	0.9846515446777141	0.9849107501151851	0.989587539350454	0.9809173030283539	0.9847357912152156	0.9848006235131505	0.985043062209837	0.9846855884194575	0.9863126526260501	0.985253115322927	0.9851902749306555	0.9859033128689587	0.9853149732820512	0.9851054416752691	0.984608447049261	0.9847028161542543	0.9849536547948226	0.9850423883359107	0.9857881537315714	0.9849351011954759	0.984594647440831	0.9894155366845567	0.9849761932375629
LiJ_2014__MH0355__bin.90	0.9926424814729068	0.995399006866547	0.9854437303038452	0.9864620566416455	0.9945248609362668	0.9943887380989214	0.9861910513166168	0.9832340587425499	0.9923704304595311	0.9948740788727832	0.9856893255009024	0.994311102846441	0.9871271185952115	0.9871017923511843	0.9932316934513954	0.9926926823239556	0.9831204781405922	0.9925738973383509	0.9862416501299645	0.9874690939387865	0.9871412815447735	0.9948102262152401	0.9849763570758394	1.0	0.9941856385055821	0.9940802587696903	0.9829769760729667	0.9843212532185398	0.9950760227950474	0.9937681514318605	0.9947128614531291	0.9866890214531846	0.987116679237901	0.9932659111795626	0.9944909195481283	0.9871723222197384	0.9926880202305517	0.9940665681976397	0.9861520904142388	0.9956726900715451	0.9941316265174467	0.9948206303456694	0.9946897884001977	0.9940761440460528	0.9942348631875143	0.9838822178437595	0.9941711456427677
NielsenHB_2014__MH0035__bin.16	0.9923438048337149	0.9941873116961525	0.9850101545949542	0.9869037027622437	0.9936279513806459	0.9997455923417831	0.9859970595161568	0.9831317707723577	0.9922625411142104	0.9946010964834832	0.9862232159048909	0.9940156054395506	0.9870751025247424	0.9866811399056277	0.9933667917240722	0.9926403439263465	0.9830693904848922	0.9921969528935027	0.9860374706040594	0.9872486488774747	0.9869973874530374	0.9948308930745254	0.9846515446777141	0.9941856385055821	1.0	0.995440470673769	0.983081738458513	0.9845248099764344	0.9940457660887876	0.9938092735208757	0.9949341042048956	0.9871885626324067	0.986670327238754	0.9931484723520059	0.9954866901266087	0.9872335273761842	0.9949420401604344	0.9962910835040262	0.9865373090969817	0.9940131556443533	0.9964032553547141	0.9959973712782594	0.9950872997474347	0.995579923592649	0.9958980772085246	0.9836266152809932	0.9937076974169525
NielsenHB_2014__V1_CD30_0__bin.6	0.9925174350247311	0.9936890189095863	0.9851899886594961	0.986412106348715	0.9933912689361033	0.996080253372422	0.9857891289695307	0.9831746291837682	0.9923938749671531	0.9944581674836497	0.985409856441489	0.9952850747886923	0.986539883800454	0.9862225178389574	0.9942506691394971	0.9921826149611556	0.9830533370054163	0.992275430923013	0.9855988274007833	0.9877600206541228	0.9866658805685017	0.9945576066461586	0.9849107501151851	0.9940802587696903	0.995440470673769	1.0	0.9827419545589633	0.9843052016189476	0.9940147872904185	0.9946884260520317	0.994648227987919	0.9866582659966228	0.9866021850264675	0.9929396027525658	0.9960199599880424	0.9872208533176501	0.9934620446804325	0.9949056409022782	0.9862817764138945	0.9940511785518513	0.9952524425868281	0.995284398524622	0.9944103262591378	0.9962602360718242	0.9948259964152879	0.9837011453476362	0.9936997588057784
QinJ_2012__CON-110__bin.2	0.9836983320293752	0.9825596550051022	0.9859637951858845	0.9838698039201712	0.9827507251464631	0.9832066028185299	0.9895701867935129	0.9891355651808632	0.9826546778730821	0.9830156559089211	0.9824546940820069	0.9828023774479512	0.9839445585332167	0.9831185128038523	0.9829597017650156	0.9830651164519753	0.9891596726015733	0.9832405562563039	0.9827456545968523	0.9846444792976766	0.9839406748303348	0.982901249851977	0.989587539350454	0.9829769760729667	0.983081738458513	0.9827419545589633	1.0	0.9796829468354561	0.9827682834104299	0.9827208133425799	0.9827707785190188	0.9839018739694552	0.9846985813479912	0.9838423800309207	0.983362002279217	0.9851479695616154	0.983423050594312	0.9831668738152917	0.9835349775598313	0.9822289312963892	0.9830078058424515	0.9831168972882827	0.9841121485738791	0.9832309759776078	0.9827629902449603	0.9885943435901642	0.9832145118017664
