	FengQ_2015__SID532915__bin.39	LiJ_2014__O2.UC4-1__bin.77	XieH_2016__YSZC12003_37405__bin.120	BritoIL_2016__W3.19.ST__bin.19	XieH_2016__YSZC12003_36034__bin.36	LeChatelierE_2013__MH0035__bin.33	CosteaPI_2017__mickey1-11-7-0__bin.18	QinN_2014__LD-14__bin.48	VogtmannE_2016__MMRS32573774ST-27-0-0__bin.48	KarlssonFH_2013__S54__bin.2	BritoIL_2016__W2.39.ST__bin.88	LiJ_2014__V1.UC40-1__bin.3	BritoIL_2016__W1.33.ST__bin.18	RampelliS_2015__H3__bin.17	ZeeviD_2015__PNP_Main_85__bin.49	LiJ_2014__MH0374__bin.29	QinN_2014__HD-62__bin.20	VogtmannE_2016__MMRS21365932ST-27-0-0__bin.54	BritoIL_2016__W1.27.ST__bin.61	BritoIL_2016__W2.54.ST__bin.69	BritoIL_2016__W1.1.ST__bin.26	ZeeviD_2015__PNP_Main_357__bin.31	CosteaPI_2017__mickey1-11-0-0__bin.22	LiJ_2014__MH0355__bin.90	NielsenHB_2014__MH0035__bin.16	NielsenHB_2014__V1_CD30_0__bin.6	QinJ_2012__CON-110__bin.2	Obregon-TitoAJ_2015__SM25__bin.30	XieH_2016__YSZC12003_36702__bin.37	NielsenHB_2014__V1_UC40_0__bin.55	ZeeviD_2015__PNP_Main_772__bin.19	BritoIL_2016__W1.3.ST__bin.35	Bengtsson-PalmeJ_2015__TRAVELRES18__bin.133	KarlssonFH_2013__S297__bin.5	RaymondF_2016__P13E0__bin.45	CM_madagascar__A10_01_1FE__bin.2	Bengtsson-PalmeJ_2015__TRAVELRES16__bin.48	ZeeviD_2015__PNP_Main_378__bin.15	BritoIL_2016__W2.35.ST__bin.39	LeChatelierE_2013__MH0257__bin.30	CosteaPI_2017__SID713A063-11-90-0__bin.82	LeChatelierE_2013__MH0421__bin.62	VogtmannE_2016__MMRS57276462ST-27-0-0__bin.52	LiJ_2014__O2.UC48-1__bin.1	ZeeviD_2015__PNP_Main_499__bin.37	QinJ_2012__CON-041__bin.36	KarlssonFH_2013__S77__bin.33
VogtmannE_2016__MMRS21365932ST-27-0-0__bin.54	0.8059627199417432	0.8451946579486289	0.829318447529693	0.8169715214522416	0.8457796073503135	0.5432866398017548	0.5900610836197269	0.827786748111493	0.5540457912064783	0.8559299965740323	0.5807936876162794	0.8185973197564644	0.8377777453446017	0.8417967279704905	0.8299944232007141	0.8324233266913602	0.8255206933052291	1.0	0.6692120735400078	0.5302307074239029	0.8401920539059871	0.8532806328361328	0.7989632991299886	0.8333339734618097	0.8607582296197176	0.8473700705626422	0.8368071825487663	0.844125387341741	0.8479627015060431	0.7863621140217326	0.8386146493145761	0.837902570397489	0.7872954213402447	0.7207894013160017	0.7829753222790827	0.5664269001445666	0.815720198306681	0.8279177183977533	0.8252710431994543	0.8594300910569955	0.8659113918799959	0.8302260216834558	0.7444785078144323	0.83508459681892	0.8564734656504499	0.8070627167154957	0.5021815578473863
BritoIL_2016__W1.27.ST__bin.61	0.7211275548091926	0.7714852077420837	0.7682259874610434	0.8113097429089676	0.7551239733520391	0.425952152109516	0.5330706302944653	0.7536713363874419	0.5138289753510218	0.7817192279855868	0.7291766205150905	0.7275183004404618	0.9368188621696054	0.7869821445635169	0.7601949190272732	0.7454954327636911	0.7596481447597728	0.7466254043494265	1.0	0.517994058329159	0.9335120776693704	0.7674238233319207	0.7311867444091689	0.756029836049136	0.7790453475551777	0.7843069786136702	0.7643531459017426	0.7902970706868574	0.7579641142963902	0.6981081867448377	0.7590452361434931	0.8438878050055556	0.7483132913711222	0.6499851951011425	0.7053893688399516	0.5179653483950504	0.7420468126188302	0.7375342108860357	0.7879891347897126	0.769625918128695	0.7807538028878764	0.747359007441872	0.6631249177803193	0.7601293575359506	0.7767352691256368	0.7455751349688283	0.48146516649404997
BritoIL_2016__W2.54.ST__bin.69	0.7707102454903337	0.7983453773224098	0.799193105451283	0.828396591833859	0.7999930985498328	0.4742711062161936	0.6150123794762374	0.7893757925884176	0.575116246301254	0.8113931439843798	0.6132979442305314	0.7559342406823234	0.830052939873991	0.8048028341955353	0.7836211333906536	0.7834934565625601	0.7947589237188465	0.793972733520631	0.6952267845280989	1.0	0.8307218054193637	0.805662639862201	0.7810543690492965	0.7988744885018965	0.8047476225941976	0.8009311206517269	0.7983102949507265	0.8167239391177071	0.7901499052488404	0.7627114647465298	0.8025782667583026	0.8279140654430012	0.7730653653598961	0.7009354340580816	0.7581674349322651	0.6152401273317556	0.7780447616555429	0.7769025716528685	0.8522307499863409	0.8025385834198411	0.8047154158267507	0.785503503923762	0.7381762342812282	0.7992862750285404	0.8048315902378987	0.7737514845306871	0.5138049132573982
BritoIL_2016__W1.1.ST__bin.26	0.777786909424985	0.8317504193627447	0.8394732246243346	0.8712593063307263	0.8267705326310445	0.5374003325550235	0.5704074459451328	0.8183957522186234	0.528117850103685	0.8479180822758152	0.6331236397310794	0.7984901473603261	0.9813502819966804	0.8545115799885822	0.8369174233296302	0.8082239125553463	0.8219917052030332	0.8026085610170959	0.7992932838854637	0.5299563686635133	1.0	0.8406450921717487	0.7864364953455505	0.8219403396874921	0.8492653263691479	0.8534743634711934	0.8292885435821724	0.8528891634905656	0.8349178371889268	0.7637949429916157	0.8278077491484331	0.9090247009426305	0.8181029687800396	0.6824587498220552	0.7598757541558371	0.5459655322714858	0.800162828684265	0.814671385445361	0.8568905371512098	0.8330829875944942	0.8515466890522475	0.8000938521348242	0.7162088287048112	0.8287752553233019	0.8484654919128666	0.8083798435846673	0.48317155641914844
ZeeviD_2015__PNP_Main_357__bin.31	0.8003963281127117	0.8771729923843268	0.8304288717682496	0.8111792293644646	0.8833708344748596	0.5650020196709302	0.5751339739665525	0.828047727740974	0.5375437256910265	0.8879426014690798	0.576700234311366	0.8503674914948592	0.8393194853568319	0.8401768301283211	0.8768225960931368	0.8409045762715619	0.8287319051146044	0.820288794481683	0.6612583546807997	0.5172344021958659	0.8459843994266645	1.0	0.791945094488846	0.8805931407987558	0.8786606074077247	0.8931468540763753	0.842785048675177	0.8572539416813557	0.8906560496713511	0.815869887407961	0.9534512003934481	0.8419483806079098	0.7969027035529224	0.7003753560270009	0.7972390692233904	0.5441683940329985	0.829930415505756	0.8515678480203164	0.834901316736832	0.8880555848885784	0.8972792411058788	0.8438303299189694	0.7450654676147428	0.8577416903648774	0.8913690267401477	0.8266118044781311	0.5084168955257827
CosteaPI_2017__mickey1-11-0-0__bin.22	0.687065702792355	0.7271037691733414	0.7324500173650517	0.7185945520226867	0.7235723056139708	0.45788257123089504	0.5567242402448062	0.7432888177271199	0.4770801827842604	0.7294436073365292	0.5060552071910457	0.6977667449689207	0.7315069036335345	0.736427571326608	0.710866078533788	0.7054576169679799	0.7582914703413122	0.7110838253431307	0.5832883254894347	0.46423141187441375	0.7327104931401209	0.7331859810707263	1.0	0.7213008337959457	0.722316415853335	0.7248774191431236	0.7573432291339078	0.7402280564541932	0.7180072851177406	0.6768213478014751	0.7257149068713646	0.7267824473510776	0.688107605892632	0.6091605433210182	0.6783264328902283	0.5027216642009205	0.6927739507817008	0.6987313940991641	0.718010019771547	0.7297040831115985	0.7330177998616265	0.7117921006790145	0.6307061969989909	0.7186919740645433	0.7281056779616984	0.7325084705901656	0.4296606021160751
LiJ_2014__MH0355__bin.90	0.8551265593786741	0.9469083990687848	0.896181098650318	0.8770100382043242	0.935181581341527	0.5982743990736197	0.6231192972531728	0.8788493415173265	0.5826046630065941	0.9405157624063325	0.6214480091606572	0.9048489917878029	0.8968648440440015	0.9065823286667811	0.9256865053559384	0.8996880638280556	0.8859059807777695	0.8742049495591716	0.71087642702136	0.5596699810388579	0.9026289345578702	0.9609362597797348	0.8501912633697004	1.0	0.9304062422690839	0.9373601384090853	0.8999003996103014	0.9096912146170825	0.9350740032507118	0.8747791022910507	0.9514863101843011	0.9012783661668112	0.8457777412468904	0.755106333085944	0.8513452096322279	0.5907112966665298	0.881606080458742	0.9027155611103994	0.8951278809372429	0.9552499317060434	0.9505966756355366	0.8905950962118813	0.8028758403782882	0.9124322399047833	0.9327685282108434	0.8758105626374442	0.5504565420775385
NielsenHB_2014__MH0035__bin.16	0.8023438034575805	0.8885646518767981	0.836888370903011	0.8316355825556108	0.8716337529118111	0.6123148415349968	0.5761031413347772	0.8306865478042788	0.5405214038574246	0.8902001749317974	0.5844700429296911	0.8483429823491436	0.8445996501364051	0.8504757073878934	0.8676706403158293	0.8431976669810282	0.8330580190461457	0.8334206008966742	0.6760935468611939	0.5203577623010076	0.8607979478239138	0.8849715587077658	0.785808211679375	0.8587395985493751	1.0	0.9042821102486829	0.8402672618711157	0.8586949730908486	0.887060773924452	0.8086151678958501	0.8789203465315607	0.8557020923389989	0.8058989649868653	0.7031354590918422	0.8094143354822971	0.5458452210596464	0.8565321258675933	0.8810675748443315	0.8436104524723992	0.8969568412315437	0.9423357262495873	0.8521711029330826	0.7582270751581972	0.8667706935688764	0.9156984181762466	0.8200534166738565	0.5029527178391758
NielsenHB_2014__V1_CD30_0__bin.6	0.8186256142016932	0.9035481477997964	0.8487182735148796	0.8472118770185789	0.8955314788323228	0.590299595411938	0.5885174813293305	0.8465189801407487	0.5514317593285082	0.9135088722657689	0.6013537088756032	0.8738290535794743	0.8736834200813424	0.868241885104272	0.894587895125677	0.8533356897642406	0.8528525202938763	0.8367289199303994	0.6941586555600897	0.5281607399395317	0.8822200461476147	0.9174019135634849	0.8042336871519398	0.8823156181307638	0.9222157833337632	1.0	0.8540445153059291	0.8716032124322463	0.9041625391200399	0.8254195685911021	0.8998928986982488	0.8688923055451471	0.825464699805367	0.7195614611287506	0.8213486572136367	0.5538551917583576	0.8696758441054083	0.8846514429093931	0.8664006074130485	0.9078257525535165	0.9298080671855871	0.8749838817091912	0.7678059706700202	0.9156524153163963	0.9104141604304684	0.8434090981493927	0.5164042482505018
QinJ_2012__CON-110__bin.2	0.7896078801675339	0.8511367264554889	0.8545285669643481	0.8326527411974425	0.8526354992786968	0.5487841883990611	0.5988151552470053	0.8760681489288636	0.5365761258607296	0.8571800679800531	0.5885039299436792	0.8243284453586859	0.8494144193555805	0.8464017955117483	0.8402698695773618	0.817406798834606	0.8859145887968239	0.8212898116243101	0.6723975125497722	0.5232413450204442	0.8520233244635838	0.8604248960641004	0.8351602454278194	0.8419209321944771	0.8517368387126687	0.8488674577442942	1.0	0.8603743841027549	0.8487468321649615	0.7846954034492131	0.8463561839645632	0.8574469520743264	0.8060318067035405	0.6978140760250253	0.7777262606032712	0.5562833298841957	0.8101353381304618	0.8256696510188903	0.8471470354190627	0.8560171620042996	0.8696651923959142	0.8150840025225825	0.7231661802063225	0.8389806836982445	0.8507382850887559	0.8541994853057312	0.4917931256236248
