	QinJ_2012__T2D-085__bin.44	ZeeviD_2015__PNP_Main_698__bin.21	ZeeviD_2015__PNP_Main_499__bin.29	LiuW_2016__SRR3992966__bin.54	YuJ_2015__SZAXPI017462-33__bin.25	LiJ_2017__nHM512811__bin.32	QinJ_2012__T2D-099__bin.60	WenC_2017__N237__bin.59	LiJ_2017__H2M514911__bin.38	CosteaPI_2017__SID713B072-11-90-0__bin.31	LiuW_2016__SRR3993011__bin.14	QinJ_2012__T2D-024__bin.69	CosteaPI_2017__SID713B032-11-90-0__bin.64	LiJ_2017__H1M513730__bin.22	FerrettiP_2018__CA_C10002MS2016FE_t0M15__bin.75	CosteaPI_2017__SID713B065-11-0-0__bin.29	LiJ_2017__H2M614904__bin.70	BritoIL_2016__WL.15.ST__bin.69	CosteaPI_2017__SID713B007-11-0-0__bin.28	LiuW_2016__SRR3993012__bin.63	ZeeviD_2015__PNP_Main_589__bin.39	LiJ_2014__MH0360__bin.37	LiJ_2014__MH0372__bin.22	LiJ_2014__MH0367__bin.74	BritoIL_2016__M1.35.ST__bin.76	LeChatelierE_2013__MH0040__bin.22	CosteaPI_2017__SID713A055-11-0-0__bin.73	CosteaPI_2017__SID713A014-11-90-0__bin.30	LiJ_2014__MH0309__bin.74	LiJ_2017__H2F514910__bin.5	CosteaPI_2017__SID713A062-11-0-0__bin.42	XieH_2016__YSZC12003_37753__bin.69	XieH_2016__YSZC12003_37652__bin.106	CosteaPI_2017__SID713B033-11-90-0__bin.34	ZeeviD_2015__PNP_Main_714__bin.43	ZeeviD_2015__PNP_Main_635__bin.40	BritoIL_2016__W3.18.ST__bin.24	NielsenHB_2014__MH0040__bin.23	CosteaPI_2017__SID713B055-11-90-0__bin.21	ZeeviD_2015__PNP_Main_317__bin.30	QinJ_2012__T2D-104__bin.69	BritoIL_2016__W2.9.ST__bin.19	QinN_2014__HD-60__bin.3	LiJ_2017__nHM511717__bin.27
LiuW_2016__SRR3993011__bin.14	0.9821693530935067	0.9820899824437282	0.9836910440404986	0.985162152387663	0.9838797269482735	0.9839322279076663	0.983713884996595	0.9817754883161623	0.9836010058279105	0.9843635678048629	1.0	0.9811139744430736	0.9853623946464488	0.9843726232870136	0.984233767762696	0.9850226541528451	0.9828399278052515	0.9833304902049457	0.984815151492728	0.9845920175909711	0.9854511034278548	0.9745299752861495	0.9849230667671539	0.9852672646724653	0.9834372232956388	0.9841826654542764	0.9843715983472042	0.9843997423078068	0.9836836922661221	0.9851219700007169	0.9846610203833529	0.9851218360102154	0.9854466371476348	0.9857952002717261	0.9854174995258941	0.9846245664437009	0.9840150052151643	0.9854057585116506	0.98464107700657	0.9847615642270096	0.9818416336050764	0.9853537662698795	0.9838364227597657	0.9830542573103348
QinJ_2012__T2D-024__bin.69	0.9931694112726152	0.9766983683821865	0.9771067332092885	0.9829390936393496	0.9847352550958871	0.984218255584181	0.982624410317392	0.9778068158452645	0.983541495157665	0.9800529357136705	0.9811139744430736	1.0	0.9819466641948471	0.9843534557081208	0.9812153300098947	0.980675959978801	0.9805894198551101	0.9848326620549007	0.980790318815342	0.980664772220957	0.9826626139511394	0.9687029436003296	0.9809650520089276	0.9827732860174142	0.9853626593963384	0.9771855763397874	0.9805045722426156	0.982671486563882	0.9810140106467852	0.9829212756842098	0.9803731438774516	0.981385480975032	0.9832726563791327	0.98360676060455	0.9807733828482598	0.9805329614246282	0.9826997287915851	0.9823383294164185	0.9824405500737924	0.9791952714197024	0.9933812762041659	0.9844681941100959	0.9840887133560179	0.9836081979859475
CosteaPI_2017__SID713B032-11-90-0__bin.64	0.9823618197915817	0.9827252948562464	0.9840248389591983	0.9853491756670728	0.9834719740777028	0.9838294043815187	0.9834569287334578	0.9821548977607683	0.9837888363397926	0.9845300437150795	0.9853623946464488	0.9819466641948471	1.0	0.9839540615292595	0.9861889939777051	0.9968364037669821	0.9825665569344224	0.9833513834915376	0.9849869585983454	0.9877831753547396	0.9859957971660706	0.9750884005259677	0.9853014629105353	0.9859563205559857	0.9835425900215375	0.984606155924548	0.9846602682620283	0.9844963913722928	0.9843619137583203	0.985637463077402	0.9854873988484175	0.9849604583141269	0.9856886987808453	0.9863014351984614	0.9860922255456113	0.985164211806086	0.9838012993156398	0.9858610635841206	0.9857940754308027	0.9847691689955522	0.9824501833369919	0.9850782188532333	0.9844202382080989	0.9828390001026873
LiJ_2017__H1M513730__bin.22	0.98494197013483	0.98447266995308	0.9833962774640483	0.9841235885546453	0.9858915201379364	0.9853621730075716	0.9931533298061468	0.9839308058744759	0.9849375260506983	0.9832205271188873	0.9843726232870136	0.9843534557081208	0.9839540615292595	1.0	0.9835692634360454	0.9837141583023139	0.9845818512758627	0.9861210314096924	0.9842891503352541	0.9832685461861912	0.9842879600689607	0.9757677852609425	0.9840867652126855	0.9836539469434916	0.9861067926560142	0.9839319348662863	0.9842234424117072	0.9834440640604093	0.9822010825410467	0.9838852691202944	0.9841630374203931	0.9835167153632629	0.984550113501604	0.984406953999243	0.9838725870487838	0.9841116285484955	0.9838442124053548	0.9843396819637725	0.9837021338012656	0.9840772137677459	0.9846674573439353	0.9857567659025689	0.9859471326366105	0.9840064130602831
FerrettiP_2018__CA_C10002MS2016FE_t0M15__bin.75	0.9819371222120785	0.9816651216215313	0.9840646992019102	0.9855165347524532	0.9836797590095255	0.9842527971640633	0.9828151134737163	0.9813522538020649	0.9836772121886631	0.9831834488990759	0.984233767762696	0.9812153300098947	0.9861889939777051	0.9835692634360454	1.0	0.985004441894965	0.9816111622237719	0.9829171994592512	0.9849328985304687	0.9851964975448257	0.9855538235326634	0.9752177416260599	0.9844732998645946	0.9849352867111901	0.9824040520925322	0.9840652764733749	0.9845159370612329	0.9842703996066101	0.9840709048430267	0.9935363833633959	0.9881020633975816	0.9850220857744355	0.985639392171561	0.9872065670366353	0.9851439477092735	0.9847656677767319	0.9833889037750825	0.9853772574217959	0.9881393634132152	0.9852599792686939	0.9819178757354526	0.9848155745136994	0.9842051341013475	0.9831809835531005
CosteaPI_2017__SID713B065-11-0-0__bin.29	0.9810728886399761	0.9815265556667261	0.983707282531387	0.9853702471513113	0.9840532497221574	0.9843158369446676	0.9828158516818366	0.9807954266557635	0.9837053070612323	0.9836743217913889	0.9850226541528451	0.980675959978801	0.9968364037669821	0.9837141583023139	0.985004441894965	1.0	0.9818583118545634	0.9833936055394362	0.984547653151199	0.9872282779063914	0.9858611387722972	0.9724335152711648	0.9847288493976065	0.9853824287449162	0.9829710165087384	0.9842254874679639	0.9836007177598967	0.9848126785852847	0.9835949901434956	0.9855224739938241	0.9847698708936103	0.9845134688639188	0.9858069132407977	0.9861849745950877	0.9856149240857625	0.9847932787944054	0.9837663110580948	0.9852808087603501	0.9853347620334876	0.984400324785877	0.9809669505600227	0.985030714495154	0.9838690859585937	0.9830182358694316
LiJ_2017__H2M614904__bin.70	0.9830664755969152	0.9878634151930127	0.9793261956018463	0.9834945180004198	0.9853878011312023	0.9849196218400691	0.9836145030595844	0.982096444939508	0.9849548819808434	0.9798197053830731	0.9828399278052515	0.9805894198551101	0.9825665569344224	0.9845818512758627	0.9816111622237719	0.9818583118545634	1.0	0.9852192624306336	0.9822604494686397	0.9817570208569104	0.9830470488858639	0.9719773402511015	0.9818799984142782	0.9826548701351505	0.9843852367249115	0.9805490723374346	0.9823850419792195	0.9829127615420046	0.9803147393450248	0.9837516674662005	0.9813781140354331	0.9823051842657485	0.9835807525539109	0.9839499977862066	0.9817757685497988	0.9812429168464708	0.9830311374325725	0.9829215639242025	0.9830023593940237	0.9796989828739813	0.9832125767631864	0.987757283222765	0.9849172248908024	0.9839602633741664
BritoIL_2016__WL.15.ST__bin.69	0.9859936895869275	0.98428305646187	0.9833454145651632	0.9833638405677738	0.9850007578076476	0.9845277020654776	0.9854079751625109	0.9837041559450692	0.9844953752055559	0.9827418040997872	0.9833304902049457	0.9848326620549007	0.9833513834915376	0.9861210314096924	0.9829171994592512	0.9833936055394362	0.9852192624306336	1.0	0.9837068276774371	0.9827376416196718	0.9834475390044968	0.9762721118345915	0.9828743935771836	0.9834795927028063	0.9986082506993906	0.9825510316464559	0.9835952414272412	0.9832697482896884	0.9819904290818169	0.9840501238701349	0.9833271869723026	0.9835885859871342	0.9840276836753642	0.9835360814457458	0.9835861783590467	0.9834929807178597	0.9838574943669103	0.9834360723312561	0.9831248573790361	0.9834755177521598	0.9858193423258644	0.985938154343167	0.9845562034221323	0.9842613417890872
CosteaPI_2017__SID713B007-11-0-0__bin.28	0.9822327604550969	0.9816555393762039	0.9830636022720614	0.9845897750144048	0.9844139675910122	0.9835451741771952	0.9837871340505662	0.9817039097895365	0.983619024141189	0.9856075312330751	0.984815151492728	0.980790318815342	0.9849869585983454	0.9842891503352541	0.9849328985304687	0.984547653151199	0.9822604494686397	0.9837068276774371	1.0	0.9838128618618773	0.9852749931113238	0.9754876944701842	0.9844554030874786	0.9851872214861388	0.9837666673695605	0.9830568275614666	0.9845619384243116	0.9843848158262857	0.983480054145885	0.9849739605566464	0.9849374822796366	0.9838231291322405	0.9851117334633576	0.9853731337792622	0.9842805955187082	0.9837657956857522	0.9834802575547722	0.9850895798045441	0.985212815471145	0.9840747091887759	0.9820104052651779	0.9854788507609846	0.9842491708351258	0.982601329144557
LiuW_2016__SRR3993012__bin.63	0.9818058134575065	0.9811304414818747	0.9832342989483095	0.9845567789200033	0.983228373379752	0.9834125386543318	0.9816188721877288	0.9816518649109904	0.9831044938210635	0.9829271966795404	0.9845920175909711	0.980664772220957	0.9877831753547396	0.9832685461861912	0.9851964975448257	0.9872282779063914	0.9817570208569104	0.9827376416196718	0.9838128618618773	1.0	0.9850659821675198	0.9740784000327862	0.9843246345271678	0.9847443334100362	0.9829400139323117	0.9838283414499337	0.9843371148545024	0.9837605119220422	0.9829447573101359	0.9849192573350731	0.9849889366213243	0.984084126850134	0.9848224896747713	0.9849859920359646	0.9846037917619018	0.9836703818933981	0.9832397922537551	0.9848555591235373	0.9841705383289262	0.9839190964301062	0.9811005468234694	0.9849305434200311	0.9830480585568405	0.9829334629712495
ZeeviD_2015__PNP_Main_589__bin.39	0.9832653059000517	0.9834128605923057	0.984603492193942	0.9852632992144391	0.9838759133409812	0.9839146008835886	0.9832014147338684	0.9830265599503768	0.9838078714945524	0.9845447553703047	0.9854511034278548	0.9826626139511394	0.9859957971660706	0.9842879600689607	0.9855538235326634	0.9858611387722972	0.9830470488858639	0.9834475390044968	0.9852749931113238	0.9850659821675198	1.0	0.976053735431456	0.985481495638097	0.9858871109301166	0.9829981619480501	0.9848490281483668	0.9850525636085741	0.9842970776282731	0.984309992404662	0.9853352047701793	0.9851058002542857	0.985234437092134	0.9852545422314627	0.9888662712050631	0.985722674503555	0.9850068591003858	0.9844979412582634	0.9856690838285158	0.9849124468075394	0.9858210588518527	0.9830438568351588	0.9849564414898067	0.9844018078539648	0.9830173149859157
LiJ_2014__MH0360__bin.37	0.973039276471925	0.9689826214988763	0.9720248756716732	0.9771675442410579	0.9764718655275005	0.9773311452766251	0.973192639210611	0.9706077451448298	0.9759770519128482	0.9725059950252462	0.9745299752861495	0.9687029436003296	0.9750884005259677	0.9757677852609425	0.9752177416260599	0.9724335152711648	0.9719773402511015	0.9762721118345915	0.9754876944701842	0.9740784000327862	0.976053735431456	1.0	0.9747331180040406	0.9755310331748321	0.9744240457902612	0.9722422360216731	0.9763061306482476	0.9751442198436907	0.9740773128355716	0.9755811720554589	0.9740273070852362	0.9751343676636661	0.9773241805921165	0.9771458242633655	0.9739366312934107	0.9750295450992653	0.9755559724478886	0.9761386990897887	0.9766004904967074	0.9740070380439233	0.9706298205275753	0.9773002875880982	0.975281021091453	0.9752479576973309
LiJ_2014__MH0372__bin.22	0.982541226581301	0.9814814163339255	0.9833229269471692	0.9853306852958427	0.98383771607929	0.9841609395345563	0.9829438523186128	0.9813580819765062	0.9835226363781795	0.9838078971164473	0.9849230667671539	0.9809650520089276	0.9853014629105353	0.9840867652126855	0.9844732998645946	0.9847288493976065	0.9818799984142782	0.9828743935771836	0.9844554030874786	0.9843246345271678	0.985481495638097	0.9747331180040406	1.0	0.9867616833963646	0.9835027117512993	0.9991374450683039	0.9843864501003748	0.9841925324271684	0.9840696809240704	0.984839564485272	0.9846084256957028	0.9849827379654306	0.9857421448725578	0.9856645000574913	0.9851253819909911	0.9844595202935782	0.9835687381392932	0.9990658276435419	0.9850906263054391	0.9847728651254166	0.9821114376974011	0.9855780606450957	0.9839230018823594	0.9833619121791096
LiJ_2014__MH0367__bin.74	0.9832597143949213	0.9830435149443004	0.9850441160825514	0.9856728748139734	0.9837192590758487	0.9840173253215734	0.9832529745647651	0.9824075217026248	0.983622800100732	0.9843145825305628	0.9852672646724653	0.9827732860174142	0.9859563205559857	0.9836539469434916	0.9849352867111901	0.9853824287449162	0.9826548701351505	0.9834795927028063	0.9851872214861388	0.9847443334100362	0.9858871109301166	0.9755310331748321	0.9867616833963646	1.0	0.9832823330015925	0.9864642417596087	0.9847828520489288	0.9839720490414844	0.9836617209592714	0.9852224661042138	0.9858030328066071	0.9856670665566969	0.986001410171174	0.9862477985454378	0.985410482358519	0.9845611629388695	0.9838804746844285	0.9863914333207587	0.9858401281056668	0.9853007010487326	0.9826631046321299	0.985316049771387	0.9837768611040789	0.9827857179705899
BritoIL_2016__M1.35.ST__bin.76	0.9859249443842395	0.9844148296993003	0.9826783502725809	0.9833581399517863	0.9854000664242275	0.9845876921668993	0.9858675150449676	0.9831012578679311	0.984563177060196	0.9823946835477793	0.9834372232956388	0.9853626593963384	0.9835425900215375	0.9861067926560142	0.9824040520925322	0.9829710165087384	0.9843852367249115	0.9986082506993906	0.9837666673695605	0.9829400139323117	0.9829981619480501	0.9744240457902612	0.9835027117512993	0.9832823330015925	1.0	0.9830081353726	0.9833413526390006	0.9829256237516504	0.9820110256135913	0.9837872560368445	0.9832985641659376	0.983567195123889	0.9838866631428232	0.9833147082845592	0.9829097975316016	0.9829104802145207	0.983392497325334	0.9833941280455907	0.983078677683031	0.9832005239661313	0.9855399698632641	0.9853093522455559	0.9850085364277601	0.9842120751686817
LeChatelierE_2013__MH0040__bin.22	0.9803304546454187	0.978265510909945	0.9812883798224377	0.9852467249252814	0.9836457255625246	0.9840101346577996	0.9824747460246821	0.978928256522981	0.9832271105166244	0.9829970280977939	0.9841826654542764	0.9771855763397874	0.984606155924548	0.9839319348662863	0.9840652764733749	0.9842254874679639	0.9805490723374346	0.9825510316464559	0.9830568275614666	0.9838283414499337	0.9848490281483668	0.9722422360216731	0.9991374450683039	0.9864642417596087	0.9830081353726	1.0	0.984063938861106	0.9837944001970605	0.9838667416261978	0.9842204521939049	0.9832615980755723	0.9836946766017205	0.9856568178241693	0.9854631410554616	0.9844137574839109	0.9831018985379422	0.9834729399280946	0.9992842391632725	0.9846035562292026	0.9839445709179678	0.9800850225691119	0.984875946127792	0.9834902191739096	0.9832182505227111
CosteaPI_2017__SID713A055-11-0-0__bin.73	0.9823408667184407	0.9825179050276982	0.9838360029322538	0.9850513217423642	0.9838603324975089	0.9841452611859923	0.9827820961716484	0.9820358616893415	0.9836672556336877	0.9843525580443406	0.9843715983472042	0.9805045722426156	0.9846602682620283	0.9842234424117072	0.9845159370612329	0.9836007177598967	0.9823850419792195	0.9835952414272412	0.9845619384243116	0.9843371148545024	0.9850525636085741	0.9763061306482476	0.9843864501003748	0.9847828520489288	0.9833413526390006	0.984063938861106	1.0	0.9843297450005957	0.9832723949608777	0.984870851453665	0.984606636852274	0.9836524255587155	0.9854299595681378	0.985480221731122	0.9845783175072399	0.984703391246495	0.9841262269677773	0.9849218601179835	0.9846425771523675	0.9840878369375579	0.9815504744115592	0.9851930079917265	0.9843921733467935	0.9830959116880236
CosteaPI_2017__SID713A014-11-90-0__bin.30	0.9824037605985496	0.9827192565810093	0.9839147916602189	0.9837510963393805	0.9832199562338761	0.9826375069724685	0.9832687091002315	0.9820478164338154	0.983207964211044	0.9848641701049548	0.9843997423078068	0.982671486563882	0.9844963913722928	0.9834440640604093	0.9842703996066101	0.9848126785852847	0.9829127615420046	0.9832697482896884	0.9843848158262857	0.9837605119220422	0.9842970776282731	0.9751442198436907	0.9841925324271684	0.9839720490414844	0.9829256237516504	0.9837944001970605	0.9843297450005957	1.0	0.9832847965220918	0.9838240548013296	0.9842289267009741	0.9838206543561943	0.9843378169337277	0.9841691561351099	0.9843491752735215	0.9837058410791293	0.9828200564907779	0.9843741839642076	0.9843719779018626	0.9839865319953133	0.9823697750378615	0.9846088714623155	0.9832354530656361	0.9820526498517113
LiJ_2014__MH0309__bin.74	0.9817525977499917	0.9815508646142936	0.9823039069610109	0.9833922258124929	0.9821568831955165	0.9827765632101878	0.9816304442030286	0.9808512643317104	0.9821376707650576	0.9823567914415551	0.9836836922661221	0.9810140106467852	0.9843619137583203	0.9822010825410467	0.9840709048430267	0.9835949901434956	0.9803147393450248	0.9819904290818169	0.983480054145885	0.9829447573101359	0.984309992404662	0.9740773128355716	0.9840696809240704	0.9836617209592714	0.9820110256135913	0.9838667416261978	0.9832723949608777	0.9832847965220918	1.0	0.9836640145864413	0.9842760230337416	0.9830396977825138	0.9837592930515799	0.9840281736089601	0.983445313884004	0.9832867433438974	0.98255160828206	0.9830326532279932	0.9839371677558268	0.9829275241267899	0.9808620922011548	0.9837869465295783	0.982250050831817	0.9819622626397949
