	HMP_2012__SRS022532__bin.7	HMP_2012__SRS052874__bin.11	HMP_2012__SRS023987__bin.2	HMP_2012__SRS019329__bin.12	HMP_2012__SRS043676__bin.6	HMP_2012__SRS045262__bin.3	HMP_2012__SRS011343__bin.24	HMP_2012__SRS046686__bin.6	HMP_2012__SRS017687__bin.7	HMP_2012__SRS019976__bin.6	HMP_2012__SRS024289__bin.15	HMP_2012__SRS017215__bin.13	HMP_2012__SRS022625__bin.1	HMP_2012__SRS014472__bin.1	HMP_2012__SRS019391__bin.4	HMP_2012__SRS045049__bin.14	HMP_2012__SRS063272__bin.1	HMP_2012__SRS011098__bin.13	HMP_2012__SRS015745__bin.9	QinN_2014__LD-57__bin.29	HMP_2012__SRS021473__bin.7	HMP_2012__SRS011310__bin.15	HMP_2012__SRS019387__bin.27	HMP_2012__SRS017013__bin.8	HMP_2012__SRS024347__bin.8	HMP_2012__SRS013881__bin.7	HMP_2012__SRS011144__bin.2	HMP_2012__SRS015650__bin.18	HMP_2012__SRS015060__bin.15	HMP_2012__SRS024281__bin.7	BackhedF_2015__SID536_B__bin.13	HMP_2012__SRS011090__bin.2	HMP_2012__SRS015985__bin.1	HMP_2012__SRS018978__bin.5
HMP_2012__SRS024289__bin.15	0.7554956211298488	0.5626807847076741	0.7108042634903154	0.7143805704308364	0.7465974907615537	0.5631882687980998	0.7066762755867395	0.4447323307402768	0.6319695218366348	0.5781091329977491	1.0	0.696040428179302	0.7205358948800783	0.7114323790448588	0.49203650349701256	0.5179811076568221	0.7276786294601794	0.724385182504486	0.4286514286249105	0.7136229840376495	0.5545366009901139	0.5992227589975734	0.6465659289948643	0.6512081605105623	0.6918162470823565	0.6204128195888859	0.7211458117223625	0.5595324074868462	0.5117706671075954	0.6963191284584703	0.5910718157583169	0.7173542400139766	0.6871298186940292	0.39034313931946174
HMP_2012__SRS017215__bin.13	0.871337559783736	0.6049026972953646	0.8137900316789158	0.858177770042322	0.7916626120397674	0.6342216812345935	0.7077082025426542	0.5084485449774433	0.7066516826191908	0.6585511108194869	0.7443649953818958	1.0	0.8627814165930346	0.8288276465685067	0.5488709972491558	0.5772802619279709	0.8448695114485055	0.7928942918452788	0.5160849597716137	0.8045788461356672	0.6676032623110985	0.651202180657122	0.7025546095686229	0.7454487623981223	0.785456391584096	0.7111402241045577	0.8284078189147094	0.5919831268207592	0.5858603158327296	0.7079322959790519	0.6087712284045937	0.8770066232677939	0.7661632256554177	0.43666190861992366
HMP_2012__SRS022625__bin.1	0.8734531066886	0.6336393025915432	0.911478855187189	0.878412445654665	0.8199421561354278	0.6526640602409162	0.7416831761046327	0.5179261090183124	0.716653340282293	0.6935672891870679	0.7841595408706911	0.8780072782996099	1.0	0.8246559048332052	0.5743083153809111	0.5819906505935193	0.8484906101333713	0.8213987214593268	0.5275952355487952	0.8271604728687829	0.672791144716612	0.6707596491793947	0.7369111421588517	0.776257645694729	0.7927297358320162	0.7462316889537006	0.8401863769833253	0.6108469412411136	0.6068592117005089	0.7405797175259213	0.638386437984779	0.8901158971033364	0.810978677219126	0.443826319014968
HMP_2012__SRS014472__bin.1	0.9314261795904681	0.6325263603862414	0.7936164138999778	0.863095912384284	0.8465580834741788	0.6642806004775909	0.7374683380835648	0.5073796620614344	0.8131284239049168	0.6451237250273006	0.7749726993851132	0.8442392304171896	0.8254233294515861	1.0	0.5693277025343126	0.6219623817917359	0.8853153277659714	0.8286597550421178	0.5134911482570653	0.8476704985703993	0.6731119529115369	0.6809487020313469	0.7466769147813006	0.7582762776914328	0.8323085218699449	0.7090717337816222	0.9000395349153341	0.657166581328645	0.580628004766846	0.7337317788219728	0.6331754579933029	0.9007424407882515	0.8035964312092473	0.46053418580730526
HMP_2012__SRS019391__bin.4	0.9224358471723296	0.6863880801241481	0.8659134599228469	0.8953133387732874	0.8663270572806491	0.6862243645033514	0.8063399304984107	0.5705601400716385	0.7685069738546153	0.7201238379422152	0.8153822027333615	0.8505164366174974	0.8745007750642153	0.866110780328965	1.0	0.663978858281727	0.8716262734274899	0.855813067780852	0.5680156546599928	0.8669284967717864	0.7268344550725562	0.742676095537543	0.8172158176862847	0.8118338820678834	0.843095810689596	0.7929971074034788	0.8515271651606265	0.7016076012301075	0.6384185415695502	0.7796379127464674	0.6902819269156235	0.8997922534938206	0.8235628138062244	0.47229457782480533
HMP_2012__SRS045049__bin.14	0.9486251796736281	0.6907051661452609	0.8426676249260168	0.913301767142978	0.8795789295679378	0.7194909951805192	0.8021865223640822	0.5723860657816859	0.8069721822947493	0.709476621290268	0.8422998224401792	0.8777847298554156	0.8696009131647924	0.9284619937431301	0.6515430793946055	1.0	0.9280451509258476	0.8764809334573433	0.5641625095121332	0.9099890082015727	0.7375581297032214	0.7504777204701107	0.7919988162678617	0.8119599222118881	0.8936991629322736	0.7774617400862434	0.9046385389363322	0.7102206814915025	0.6482624503255263	0.7899171387503171	0.6701589583157183	0.9315261689354866	0.852876469096136	0.4929119810602858
HMP_2012__SRS063272__bin.1	0.9210515860914349	0.6252883815326146	0.8020461869288674	0.8652128637608142	0.8424915045304507	0.664138402991614	0.7499150872712602	0.5184158502268164	0.7417998364975332	0.6534189753509679	0.7830889655978948	0.8501775753177303	0.8390149787732167	0.8746145353804902	0.5660279700010463	0.6141688708537548	1.0	0.8396987570567094	0.5157282994120738	0.8604487980442375	0.6611028079114603	0.6855761391595123	0.7299450683190749	0.7504349154425898	0.8349900874531161	0.7197930311689866	0.8728066076931212	0.6285338103740693	0.588065550947917	0.748813320135256	0.636057609719276	0.888360605194141	0.8070262415304099	0.46534973132885205
HMP_2012__SRS011098__bin.13	0.9317910257425311	0.6610910220557883	0.852260124491033	0.878960604432432	0.8853972948977291	0.6890304893637468	0.8036845671129237	0.5344368983734211	0.7730670739409529	0.6906955675075865	0.8419958696391887	0.8617954921408916	0.877294921904511	0.8842272073164319	0.6002821264891268	0.6265129999993956	0.9069689715256528	1.0	0.5328661041462561	0.8856620151253161	0.6676195789014352	0.7199634710261293	0.7844409779659696	0.7870646092626695	0.8522274877506456	0.7626638107504214	0.8765908144498563	0.6640271199224937	0.6170670811935619	0.7896126925492135	0.6750462504918175	0.884706483892862	0.8562575208044111	0.4784540096955294
HMP_2012__SRS015745__bin.9	0.85008802186171	0.6064456853869198	0.8181951754405855	0.8613698759349772	0.804202375003061	0.633498916619126	0.7302241042947957	0.5241867387650818	0.699705324030195	0.6454537456680637	0.7476987793032078	0.8417674390762647	0.8456184522119744	0.8222475368843798	0.5978865683445994	0.6051650375895524	0.8359337799879735	0.799650270686498	1.0	0.8167802954378283	0.8149228119470291	0.6572371565628211	0.7212495929952556	0.7530526489546667	0.8044010023880634	0.7251377920797557	0.8210539586256436	0.656608623330827	0.6123736698087282	0.7015619005466335	0.6067322892849142	0.9009847020634574	0.7702652083728245	0.45984869853714105
QinN_2014__LD-57__bin.29	0.9351334326687796	0.6659065241028705	0.8495897454083402	0.8961792317591329	0.8960962852590245	0.6993045116284381	0.7922923467428171	0.5485414338805198	0.7747437524155163	0.6872784712358968	0.8249263849811537	0.8696880430215848	0.8785921694897528	0.8995403681983118	0.6047358845192379	0.6468889352374163	0.9242722496473271	0.8807932570506027	0.5412890246753816	1.0	0.6911457015380565	0.7124893987761184	0.7863280125357406	0.7958842908344719	0.9010039531821102	0.7597887388705933	0.8897418620768001	0.6694876490858154	0.6194859360602697	0.7888061894918805	0.6722146655422808	0.9115411640038636	0.8614595097861844	0.47570719404612427
HMP_2012__SRS021473__bin.7	0.8518957182701106	0.5906953125861252	0.7932982218253575	0.9294641774426475	0.7768552049916768	0.6157177740296105	0.6982746028596312	0.5371330378895613	0.7013978459062297	0.6437504823009337	0.734814410600699	0.8272074224735699	0.8191791789308904	0.8188078072119148	0.5811912281862178	0.601022753580051	0.8140385399786134	0.7610901654705603	0.6190725215244016	0.7922654088258315	1.0	0.6334292423190131	0.7127491428823406	0.790978354334094	0.7985056939070234	0.7175163431116403	0.801362982438734	0.6269154237082603	0.5941603002943414	0.6867558785593809	0.6043637210481639	0.9407500192920374	0.7422700940349021	0.44619588583523495
HMP_2012__SRS011310__bin.15	0.949945962924901	0.6628939919521691	0.8287688080934414	0.8597115775598765	0.848498974120293	0.6740011746878436	0.7933158970835756	0.5209511098935538	0.7573853657417136	0.6833829001881079	0.8264646127079998	0.8398473049232903	0.8500688103165992	0.8621792826085242	0.6181181615489816	0.636533078793729	0.8786586183576889	0.8542913756541283	0.5196796071178338	0.8500960619271335	0.6593053851333859	1.0	0.7670145071797236	0.7600445492117471	0.8251292837918178	0.7487329793970653	0.8644576606787229	0.641550960870273	0.6085184231644427	0.7672626402651151	0.650606384191771	0.871958307904473	0.8140278382373085	0.4542398844531713
HMP_2012__SRS019387__bin.27	0.9224132347454816	0.6503883580666556	0.8257019721024705	0.8648525586552811	0.8457993077433261	0.6476369486818107	0.7922938515586139	0.511294509616979	0.7471281193002819	0.6719851081910131	0.8053986693748963	0.8183266663903167	0.8434598325319185	0.8538430349444537	0.6142864730144255	0.6066941893964517	0.8449223283866689	0.8406553121372906	0.5150640959210745	0.8473356408555796	0.6700193531338087	0.6927327298540872	1.0	0.7820440743657768	0.8125770757337092	0.7348666006881114	0.8403172152213563	0.6436387259575527	0.5884168773835184	0.7550669198723263	0.6721645197728403	0.8633622119051567	0.821995859932018	0.4548841402752446
HMP_2012__SRS017013__bin.8	0.8286872791571764	0.6060634961066502	0.8073714483735009	0.8993113702399393	0.7897514120612392	0.6374353946811125	0.711390972878354	0.5104218560719374	0.6937715289357782	0.6591759545297029	0.7418909032749158	0.7941207308657187	0.8126008879621595	0.7930396561886343	0.5581147242371018	0.56885557138499	0.7944412028658845	0.7714187550166308	0.4918392190198059	0.7843750647904344	0.6800445462003928	0.6278028712158684	0.715242560577205	1.0	0.7612791631001076	0.7064192141031375	0.7803860473244142	0.5879689716758435	0.5871485396606314	0.7084865843075346	0.6121530564794877	0.9142201304990418	0.7724062352833156	0.40471052374365796
HMP_2012__SRS024347__bin.8	0.9446478517957964	0.6553352078959148	0.8394071139402662	0.8981603072502047	0.8832021386830085	0.706297714171248	0.783390336852466	0.5363190317562772	0.7827937165057955	0.686816977898462	0.8226003496875317	0.8733106061168114	0.8661128298723171	0.9085099700515133	0.604938408995922	0.6534866122103764	0.9225883554546556	0.8717927792245048	0.5483379950094099	0.9267838639235733	0.7165206337901034	0.7113513667242884	0.7756478740531357	0.7945511560214759	1.0	0.7558932488543653	0.8904098070783285	0.6718081120582845	0.6178625040495992	0.7826447159839847	0.6667507499486844	0.9152984585555975	0.8527720279651104	0.48404086942113606
HMP_2012__SRS013881__bin.7	0.8476203338381744	0.6300338597185109	0.840524906025615	0.870138172089688	0.8130673432179273	0.6457115846541196	0.7444668460942349	0.521907848830666	0.7093942229467923	0.6830987591200975	0.7673493274681741	0.8224625308290647	0.8480808002855407	0.8050998588374508	0.5918614484756696	0.591341815948474	0.8272723472534398	0.8115309544710585	0.5141744563312529	0.8129406506339453	0.6697252957500105	0.67143403785986	0.7296637501647968	0.7669280907041728	0.786275398808318	1.0	0.8132885729077234	0.6308409622205287	0.651478991218339	0.7327005135229864	0.6280273578808254	0.8676763486811431	0.7916099926363955	0.43102553466521326
HMP_2012__SRS011144__bin.2	0.8859828599901437	0.6081549029891596	0.7758214854274987	0.8182867521575096	0.80606564024535	0.6296538652343121	0.717242775692687	0.48868839029842476	0.7416849995170061	0.6231331737179239	0.7569181382519766	0.8130524073019957	0.8103127126742531	0.8672306871994591	0.5393372667780373	0.5839129715808529	0.8512798794534364	0.7915572653481568	0.4940548080822083	0.8078737295484798	0.6347572286733602	0.6578601675143165	0.7080615241543375	0.7189771879490547	0.7859911009042629	0.6901732829564252	1.0	0.6163679835574661	0.5654424088355697	0.7224536530444174	0.6158833523165428	0.8575997327979105	0.7800074331953845	0.4425632844899993
HMP_2012__SRS015650__bin.18	0.7868886048464004	0.5798924504211018	0.7326112022904306	0.77023430296638	0.7603319309212946	0.5940570641206436	0.704318416060517	0.4849322641173433	0.6978325755174474	0.5992482118043261	0.7398932480014081	0.731984139153011	0.7422110438744801	0.7977494483975855	0.5598532452236284	0.577543026363467	0.7723265761321343	0.7554213114832999	0.4977691816344758	0.7658434858659832	0.6256123663451364	0.6150904944241573	0.6832629835416554	0.6824612778199105	0.7471209757432451	0.6744524714332174	0.776529686832843	1.0	0.5591429862094239	0.6867056426743968	0.5947817620886703	0.7710820758265098	0.7229068501834779	0.4118457177157025
HMP_2012__SRS015060__bin.15	0.7467863646396645	0.5771079351065004	0.7242212504138617	0.756447963800905	0.7107686789537578	0.5865467387705551	0.6473574936541221	0.4755573336276349	0.6371344222491999	0.6247275411102527	0.6789013353934444	0.7267313210462422	0.7397251958944929	0.7070928981348638	0.5110611411543979	0.5288461538461539	0.7249123992936762	0.7042441507559872	0.46572053305374683	0.7109128407460545	0.5948225913254608	0.5852872199536475	0.6266402714932127	0.683689714159585	0.6893265092153184	0.6987459993378214	0.7146507008056506	0.5609321542876062	1.0	0.6239060258249641	0.536483969760512	0.7682333627634919	0.7045235073391458	0.36564879704226905
HMP_2012__SRS024281__bin.7	0.9493872124745537	0.6956419382088601	0.8924471340931437	0.9039986982592679	0.929241389815956	0.7200412679508662	0.8450942377200149	0.5477046433368877	0.784853415684591	0.7311129883258783	0.9272617745218873	0.8815242830039745	0.9061853457229508	0.8969713755522012	0.6265028873717301	0.6468785919042805	0.9266081344947446	0.904623256844525	0.5355963772832394	0.908694658708507	0.6901587015828613	0.7408019553807592	0.8072004265278143	0.8281432191771336	0.8765174280926729	0.7888749636481976	0.9165965019179904	0.6915456093946906	0.6262993172785309	1.0	0.7425856171497417	0.90364487404966	0.8728774009499938	0.48330102062012714
BackhedF_2015__SID536_B__bin.13	0.8232775543627624	0.6089968478852227	0.8069273611414918	0.787935448952006	0.8089430039317304	0.6131907870752077	0.734778566741263	0.4702140577588576	0.6998578183103095	0.6512250901605784	0.7969725395837189	0.7675483614051029	0.7909298177718699	0.7837443141345987	0.5616499245623776	0.555684322996416	0.7969444958579417	0.7830621505050676	0.4690053731778589	0.7840878497753697	0.614970161475773	0.6360415159316406	0.7275797423342476	0.7245075521753518	0.7560812819347927	0.6846511080076054	0.7911808091175762	0.6064806245898605	0.5452913182233738	0.7518922503968187	1.0	0.7877019849349105	0.754311021745105	0.4252298183327444
HMP_2012__SRS011090__bin.2	0.869777467262397	0.5924148211843611	0.7899591291956753	0.9113302343249012	0.7933334620383642	0.6185323765331769	0.686676472598612	0.5100945616732767	0.7062817273119554	0.6362284486469536	0.7198568034783752	0.8229317927688992	0.8207486771644751	0.8297749001188086	0.5448673564212766	0.5748502369129159	0.8283812333455255	0.7637852219144317	0.5183313357964694	0.7913021835852039	0.7124251315008867	0.6344131859347664	0.6955164211096426	0.8052727668329223	0.7724618541768522	0.7039759940767858	0.8199195732697739	0.585152726781308	0.581131390270004	0.6809515336856721	0.58623437081763	1.0	0.7530507005640933	0.4268460606085904
HMP_2012__SRS015985__bin.1	0.8807676158372513	0.6301688400011828	0.8303663621041426	0.8434454005145037	0.8431532570448564	0.6955037109317248	0.7510157012330347	0.511864336615512	0.7288009698690086	0.6668819302758804	0.7815115763328306	0.8148289423105355	0.8475342263224814	0.8390384103610397	0.5652355184955202	0.596526804459032	0.8529288269907448	0.8378390845382773	0.5022437091575741	0.8475886336083267	0.6371051775629084	0.6712741358407995	0.7505301753452202	0.7711203761199326	0.8157018244182265	0.7279399154321535	0.8452195511398918	0.6217776989266389	0.604033235755049	0.7455140601437062	0.6362736923031432	0.8535095656287885	1.0	0.45013040007096605
HMP_2012__SRS018978__bin.5	0.9171848169466171	0.6294443910794327	0.8085723875997941	0.8568858313735183	0.8449380648071898	0.6470390153399825	0.7765648929935577	0.5323339805489928	0.7524761665261788	0.6507420674708834	0.8102388150233181	0.847540238717887	0.8465073559171664	0.8775575181887747	0.5915828146434072	0.6291918366642095	0.8975827088727547	0.8544099346704327	0.5472163430768251	0.8542005519501195	0.6989475820073328	0.6836216303143007	0.7579999848899068	0.7373790248161696	0.8449877122563363	0.7233644133560273	0.8752176123246554	0.646483179768017	0.5721361246712205	0.7533385211320051	0.6546167270890514	0.8829280770355724	0.8215012309329511	1.0
