	HMP_2012__SRS022532__bin.7	HMP_2012__SRS052874__bin.11	HMP_2012__SRS023987__bin.2	HMP_2012__SRS019329__bin.12	HMP_2012__SRS043676__bin.6	HMP_2012__SRS045262__bin.3	HMP_2012__SRS011343__bin.24	HMP_2012__SRS046686__bin.6	HMP_2012__SRS017687__bin.7	HMP_2012__SRS019976__bin.6	HMP_2012__SRS024289__bin.15	HMP_2012__SRS017215__bin.13	HMP_2012__SRS022625__bin.1	HMP_2012__SRS014472__bin.1	HMP_2012__SRS019391__bin.4	HMP_2012__SRS045049__bin.14	HMP_2012__SRS063272__bin.1	HMP_2012__SRS011098__bin.13	HMP_2012__SRS015745__bin.9	QinN_2014__LD-57__bin.29	HMP_2012__SRS021473__bin.7	HMP_2012__SRS011310__bin.15	HMP_2012__SRS019387__bin.27	HMP_2012__SRS017013__bin.8	HMP_2012__SRS024347__bin.8	HMP_2012__SRS013881__bin.7	HMP_2012__SRS011144__bin.2	HMP_2012__SRS015650__bin.18	HMP_2012__SRS015060__bin.15	HMP_2012__SRS024281__bin.7	BackhedF_2015__SID536_B__bin.13	HMP_2012__SRS011090__bin.2	HMP_2012__SRS015985__bin.1	HMP_2012__SRS018978__bin.5
HMP_2012__SRS024289__bin.15	0.9694654912424749	0.9853542237479843	0.9635289108928273	0.9616618604183983	0.9871192715754813	0.9692419476499149	0.9716111306912204	0.9712024224993131	0.973612240129273	0.9658409087025229	1.0	0.9632991542124285	0.9635791314990358	0.9723154485044978	0.9710152585198422	0.9773406224527901	0.9654600526909619	0.9667644548637007	0.9610790064872365	0.9671477774401818	0.9614765042775755	0.9702820033789383	0.9696505946196332	0.9617194661181784	0.966349745586279	0.9636971938993585	0.9725102511541787	0.9737635907443546	0.9651224696315142	0.9989157463204821	0.9880871637473972	0.9620099664763976	0.9685931939308224	0.9695076547229101
HMP_2012__SRS017215__bin.13	0.9625903651364156	0.9676815608306805	0.9646965975052699	0.9636806603987533	0.9627180598050702	0.9629409139569526	0.9631770581246974	0.9666295555856916	0.9635272565887008	0.9636986937541691	0.9632991542124285	1.0	0.9642733997211891	0.9618074937203461	0.9680973714017097	0.9680125144968579	0.9621970057464342	0.9624947489562784	0.9628328691257994	0.9629944986592209	0.9641784157609307	0.9643692137437302	0.9625373186306635	0.9631197769925472	0.9632496561137419	0.9657756293768629	0.9615592442607028	0.9640408530176208	0.9669300844923907	0.9635775244184539	0.9621552300536725	0.9635746536044602	0.9621478624073274	0.9646569222971855
HMP_2012__SRS022625__bin.1	0.9611335235021292	0.9672399796740162	0.9988545630297646	0.9628275371141625	0.9636247065172832	0.9640080494620542	0.9621280845606215	0.9653072774631145	0.9654790678503438	0.9656925456818085	0.9635791314990358	0.9642733997211891	1.0	0.961599744185855	0.9666450225194378	0.9685078032858294	0.9600287576329107	0.9621970139547188	0.9621430126636856	0.9627969247482784	0.9626119802815456	0.9637633536846173	0.9621270295673328	0.9627527737683885	0.9631669604087119	0.9644420077362956	0.9609456926505621	0.9637470575865401	0.9641270616845576	0.9638879189077052	0.9639618557304159	0.9624389775630695	0.9624404628165606	0.9634114777570804
HMP_2012__SRS014472__bin.1	0.9720065991307779	0.972967818020798	0.9619234743982095	0.9608352692575238	0.9712301839528656	0.9679444000115961	0.971777720943057	0.9668025983681497	0.9920451434625638	0.964880981646801	0.9723154485044978	0.9618074937203461	0.961599744185855	1.0	0.9733655403496345	0.9852480484331003	0.9648712228471404	0.967971773493495	0.9596551005258206	0.9669367480385357	0.9615078450148856	0.9734095026425804	0.9712026058216812	0.9617331885224962	0.9667239211032049	0.9617984385159671	0.9811402446123301	0.9937349493124734	0.9634089833823523	0.9728112185662764	0.9710704730076063	0.9615610022348181	0.9672526663903714	0.9685629810376762
HMP_2012__SRS019391__bin.4	0.9888046317158198	0.9742476339684177	0.9659679481757527	0.9716935099681923	0.970984120984867	0.9716184264882967	0.9882250103387807	0.973677176163573	0.9716915763154649	0.9680845335684944	0.9710152585198422	0.9680973714017097	0.9666450225194378	0.9733655403496345	1.0	0.9774767058579252	0.9686040936568584	0.9704826658531454	0.9660654419684167	0.9696346235462617	0.9721218170846933	0.988044023055718	0.9884692314261946	0.9739219867264293	0.9712546527481108	0.9684270117090725	0.9702936233036745	0.9722272029474976	0.9704311959790314	0.9718581179653584	0.9688418261753127	0.9733177687782558	0.9711158890336216	0.9712636443413042
HMP_2012__SRS045049__bin.14	0.9755913645929056	0.9782457274295291	0.9688026465373567	0.9675363510288272	0.9773214467671142	0.9740910661361174	0.9756847459699435	0.9722184882142398	0.9823638996401951	0.971717248759978	0.9773406224527901	0.9680125144968579	0.9685078032858294	0.9852480484331003	0.9774767058579252	1.0	0.971232663295065	0.9727748226437227	0.9654334679685568	0.9805322956504288	0.9680228359184235	0.9765815297603623	0.9749396016000905	0.9679674686688083	0.9831368297164179	0.9688288468565661	0.978721694039532	0.9835567121996053	0.9698082692056867	0.9776159103437572	0.9762779823794437	0.9680262426977552	0.9745334823043986	0.9754102719364904
HMP_2012__SRS063272__bin.1	0.9650062756752882	0.9697307581136334	0.9607718926159513	0.9611064726398822	0.9649192603017586	0.9659845260893706	0.9646723051496238	0.9653191232152802	0.9652739852092341	0.9622862545215389	0.9654600526909619	0.9621970057464342	0.9600287576329107	0.9648712228471404	0.9686040936568584	0.971232663295065	1.0	0.9650618065504948	0.9618704247601915	0.9627789739831297	0.9624012675670094	0.965697393024723	0.9648901576535486	0.961298880640418	0.9647294159431993	0.9626295221488802	0.9632886657289504	0.9664684657575955	0.9642599212711559	0.9651105269214617	0.9634684798415085	0.961549871977778	0.9659354069307892	0.9672382280794575
HMP_2012__SRS011098__bin.13	0.9667163946760761	0.9709597321694675	0.9618347244580286	0.9624467444310284	0.9676659672154424	0.9702145687835839	0.9672752485790648	0.9668810438476162	0.9691204511925973	0.9640106089469019	0.9667644548637007	0.9624947489562784	0.9621970139547188	0.967971773493495	0.9704826658531454	0.9727748226437227	0.9650618065504948	1.0	0.9623645181632996	0.9654871447717887	0.9630174140072495	0.9677796572464711	0.9668630838003633	0.9626034452439952	0.9659188582743058	0.9637922918552072	0.966304165715771	0.9690547964655898	0.9652982169179762	0.9675738150366444	0.9667889080288938	0.9624604202033726	0.9700051667767783	0.9738302433306091
HMP_2012__SRS015745__bin.9	0.9595317936281513	0.9664591331449928	0.9619472018534222	0.9682421518808741	0.9614689287200556	0.9633573141486811	0.9609959248361426	0.9703227436235944	0.9608216500404422	0.962389131827737	0.9610790064872365	0.9628328691257994	0.9621430126636856	0.9596551005258206	0.9660654419684167	0.9654334679685568	0.9618704247601915	0.9623645181632996	1.0	0.9614182365319164	0.9685188874432809	0.9630510261533876	0.9602427486022841	0.9679871274047291	0.9612924030280549	0.9766720491098957	0.9604348772240676	0.9618539826370424	0.9754007432059161	0.9614114197582736	0.9615748554105384	0.9682442852598561	0.9614079873397003	0.9613383456867068
QinN_2014__LD-57__bin.29	0.9659564867788532	0.9699878326611812	0.9628704150459645	0.9616745607292853	0.9668190623373417	0.9671975307899185	0.9666640114402327	0.9652900820822663	0.967465993875678	0.9652986030761534	0.9671477774401818	0.9629944986592209	0.9627969247482784	0.9669367480385357	0.9696346235462617	0.9805322956504288	0.9627789739831297	0.9654871447717887	0.9614182365319164	1.0	0.9616140884878791	0.9679327813326472	0.9665479823150633	0.9615121162483168	0.9860322170269796	0.9630268068900811	0.9658200723644922	0.967570804476757	0.9648009562869365	0.9665867848257522	0.9650547801773818	0.9609654004610458	0.9661540715726018	0.9672763110513048
HMP_2012__SRS021473__bin.7	0.9617533186511714	0.9670485150836151	0.9619663115547163	0.9957042317209315	0.9609652783259379	0.9635467605450977	0.9617715171506691	0.9792016747436447	0.9625154225180551	0.9632461544389312	0.9614765042775755	0.9641784157609307	0.9626119802815456	0.9615078450148856	0.9721218170846933	0.9680228359184235	0.9624012675670094	0.9630174140072495	0.9685188874432809	0.9616140884878791	1.0	0.9644300718773386	0.9613337109835306	0.9908493589324804	0.9623895103422806	0.9713698859020574	0.9615632300127507	0.9620811306861269	0.9710407607120078	0.9613209449596234	0.9599924301067423	0.9919670832045537	0.9618810874833962	0.9621771531104173
HMP_2012__SRS011310__bin.15	0.9965590053577751	0.9728111057740159	0.9638756158892948	0.963999622954088	0.9696726895308995	0.9704597397843879	0.997682176078683	0.9695328191227952	0.9710673529601139	0.9658606511788003	0.9702820033789383	0.9643692137437302	0.9637633536846173	0.9734095026425804	0.988044023055718	0.9765815297603623	0.965697393024723	0.9677796572464711	0.9630510261533876	0.9679327813326472	0.9644300718773386	1.0	0.9955522727166479	0.9640607426194736	0.9692335370872376	0.9653395501909404	0.968804001290846	0.9719982517072123	0.9665384443140222	0.9708397475980973	0.9691351764853717	0.9635240609604645	0.9702226517521503	0.9698025570020745
HMP_2012__SRS019387__bin.27	0.9975718798691428	0.9712545236904949	0.9616278549862688	0.9604411668889676	0.9684690548757141	0.9689972097488774	0.9972981832837251	0.965553846816467	0.968889085389218	0.963646335139595	0.9696505946196332	0.9625373186306635	0.9621270295673328	0.9712026058216812	0.9884692314261946	0.9749396016000905	0.9648901576535486	0.9668630838003633	0.9602427486022841	0.9665479823150633	0.9613337109835306	0.9955522727166479	1.0	0.9606526611154638	0.9677657709791506	0.9618213499713992	0.9674031675756669	0.9706532009978496	0.9636061632752801	0.970351054019858	0.9671644926328246	0.9604959129046584	0.9681658549423257	0.9679928578751325
HMP_2012__SRS017013__bin.8	0.9606751130859453	0.9668219763722038	0.962466763319618	0.9900800904253112	0.9619578955105996	0.9628428077172916	0.9619076644317209	0.9848014474369851	0.9629971481753445	0.9627526784318166	0.9617194661181784	0.9631197769925472	0.9627527737683885	0.9617331885224962	0.9739219867264293	0.9679674686688083	0.961298880640418	0.9626034452439952	0.9679871274047291	0.9615121162483168	0.9908493589324804	0.9640607426194736	0.9606526611154638	1.0	0.9622041766590773	0.9705441619546997	0.9615704301740478	0.9636882399344732	0.9705907871983664	0.9624387866099341	0.9609791783796546	0.99460580939749	0.9613022518149036	0.961797759387359
HMP_2012__SRS024347__bin.8	0.9679537147027157	0.9694103972950127	0.9632037852417408	0.9617442817768551	0.9667777365543601	0.9682544684553618	0.9688656685791853	0.966584281113035	0.9668389771941949	0.965582488963784	0.966349745586279	0.9632496561137419	0.9631669604087119	0.9667239211032049	0.9712546527481108	0.9831368297164179	0.9647294159431993	0.9659188582743058	0.9612924030280549	0.9860322170269796	0.9623895103422806	0.9692335370872376	0.9677657709791506	0.9622041766590773	1.0	0.9632549903281082	0.9661724719272762	0.9676195366883488	0.9648654436148008	0.9661374975906165	0.9655119655203109	0.9618817057585427	0.9670458656532138	0.9686694111320728
HMP_2012__SRS013881__bin.7	0.9621267933381031	0.9710432513872046	0.9643434814877159	0.9713610398095516	0.9633600284748176	0.9643173719132391	0.9624595609037625	0.9706926847541335	0.9630422031622682	0.9627539939049936	0.9636971938993585	0.9657756293768629	0.9644420077362956	0.9617984385159671	0.9684270117090725	0.9688288468565661	0.9626295221488802	0.9637922918552072	0.9766720491098957	0.9630268068900811	0.9713698859020574	0.9653395501909404	0.9618213499713992	0.9705441619546997	0.9632549903281082	1.0	0.9630244366089707	0.9632121991226631	0.9892271972549244	0.9637245031857029	0.9622640156961051	0.9710907812026336	0.9622051977805038	0.9632225788210158
HMP_2012__SRS011144__bin.2	0.9671406703810818	0.972840303858355	0.9612930637879391	0.9607300161935327	0.9722783995081826	0.9673779261663061	0.9676735764739363	0.9665625830602814	0.9815938867038753	0.9645010422323039	0.9725102511541787	0.9615592442607028	0.9609456926505621	0.9811402446123301	0.9702936233036745	0.978721694039532	0.9632886657289504	0.966304165715771	0.9604348772240676	0.9658200723644922	0.9615632300127507	0.968804001290846	0.9674031675756669	0.9615704301740478	0.9661724719272762	0.9630244366089707	1.0	0.9806797333767788	0.9638635152769306	0.9725555932426174	0.9714797394053678	0.9612809740116762	0.967655175116007	0.967848783724125
HMP_2012__SRS015650__bin.18	0.9706365503080082	0.974557591638556	0.9634897499692635	0.9623014243528996	0.9733222043974369	0.9703632887189293	0.9709867624663204	0.9687558930077912	0.9906742061251695	0.965231898258956	0.9737635907443546	0.9640408530176208	0.9637470575865401	0.9937349493124734	0.9722272029474976	0.9835567121996053	0.9664684657575955	0.9690547964655898	0.9618539826370424	0.967570804476757	0.9620811306861269	0.9719982517072123	0.9706532009978496	0.9636882399344732	0.9676195366883488	0.9632121991226631	0.9806797333767788	1.0	0.965525806764984	0.9740163645538796	0.9719519102942027	0.9635288253447958	0.9701177958807109	0.9704518287511603
HMP_2012__SRS015060__bin.15	0.9635426047488549	0.9715251449798487	0.9645267808756061	0.9710514029770176	0.9660437636591606	0.9664374282650009	0.9648699591801072	0.9725227864772193	0.9639836655508546	0.964146162381791	0.9651224696315142	0.9669300844923907	0.9641270616845576	0.9634089833823523	0.9704311959790314	0.9698082692056867	0.9642599212711559	0.9652982169179762	0.9754007432059161	0.9648009562869365	0.9710407607120078	0.9665384443140222	0.9636061632752801	0.9705907871983664	0.9648654436148008	0.9892271972549244	0.9638635152769306	0.965525806764984	1.0	0.9651094399865563	0.9637413486968562	0.9698784471256668	0.9660237519458776	0.9661179053881981
HMP_2012__SRS024281__bin.7	0.9700887738818663	0.9857703103537515	0.9635042555997797	0.9618795731835753	0.9873147301585883	0.9701441872183618	0.9707989007801707	0.9726879442128126	0.9744358408153146	0.9656204067098025	0.9989157463204821	0.9635775244184539	0.9638879189077052	0.9728112185662764	0.9718581179653584	0.9776159103437572	0.9651105269214617	0.9675738150366444	0.9614114197582736	0.9665867848257522	0.9613209449596234	0.9708397475980973	0.970351054019858	0.9624387866099341	0.9661374975906165	0.9637245031857029	0.9725555932426174	0.9740163645538796	0.9651094399865563	1.0	0.9885030355529406	0.9628370146399174	0.9686878037674903	0.9690713230648444
BackhedF_2015__SID536_B__bin.13	0.9671108264915348	0.9821951351482031	0.9624190672797223	0.9600611104338859	0.9899526013774981	0.9676179739567196	0.9679642229785497	0.9714143855479531	0.9717862874384666	0.9636548024429658	0.9880871637473972	0.9621552300536725	0.9639618557304159	0.9710704730076063	0.9688418261753127	0.9762779823794437	0.9634684798415085	0.9667889080288938	0.9615748554105384	0.9650547801773818	0.9599924301067423	0.9691351764853717	0.9671644926328246	0.9609791783796546	0.9655119655203109	0.9622640156961051	0.9714797394053678	0.9719519102942027	0.9637413486968562	0.9885030355529406	1.0	0.9610087456187352	0.9673419728656845	0.968753091386326
HMP_2012__SRS011090__bin.2	0.9604853649055282	0.9672999060225704	0.9618442275911538	0.9905432817909652	0.961041668721986	0.9625765753302166	0.9612661982897098	0.9823109419911826	0.9625763145607886	0.9625734715819672	0.9620099664763976	0.9635746536044602	0.9624389775630695	0.9615610022348181	0.9733177687782558	0.9680262426977552	0.961549871977778	0.9624604202033726	0.9682442852598561	0.9609654004610458	0.9919670832045537	0.9635240609604645	0.9604959129046584	0.99460580939749	0.9618817057585427	0.9710907812026336	0.9612809740116762	0.9635288253447958	0.9698784471256668	0.9628370146399174	0.9610087456187352	1.0	0.9611458092267271	0.961230322396102
HMP_2012__SRS015985__bin.1	0.9683449112153486	0.9717197330290245	0.9625263868591305	0.9609892976138391	0.968968879100531	0.9795810084842466	0.968961281330467	0.9667859375162471	0.9670503730223002	0.9647794023751756	0.9685931939308224	0.9621478624073274	0.9624404628165606	0.9672526663903714	0.9711158890336216	0.9745334823043986	0.9659354069307892	0.9700051667767783	0.9614079873397003	0.9661540715726018	0.9618810874833962	0.9702226517521503	0.9681658549423257	0.9613022518149036	0.9670458656532138	0.9622051977805038	0.967655175116007	0.9701177958807109	0.9660237519458776	0.9686878037674903	0.9673419728656845	0.9611458092267271	1.0	0.9719528922101878
HMP_2012__SRS018978__bin.5	0.9684467675999822	0.9737054634679981	0.9637438281616031	0.9614980105374131	0.9697775983792822	0.970984298660724	0.9686079334216338	0.9661148563029044	0.9691549267492262	0.9664606739709487	0.9695076547229101	0.9646569222971855	0.9634114777570804	0.9685629810376762	0.9712636443413042	0.9754102719364904	0.9672382280794575	0.9738302433306091	0.9613383456867068	0.9672763110513048	0.9621771531104173	0.9698025570020745	0.9679928578751325	0.961797759387359	0.9686694111320728	0.9632225788210158	0.967848783724125	0.9704518287511603	0.9661179053881981	0.9690713230648444	0.968753091386326	0.961230322396102	0.9719528922101878	1.0
