	XieH_2016__YSZC12003_35561__bin.47	LiJ_2017__H2M614904__bin.16	CosteaPI_2017__SID713A087-11-0-0__bin.36	CosteaPI_2017__SID713A028-11-0-0__bin.59	ZeeviD_2015__PNP_Main_325__bin.53	BritoIL_2016__W3.22.ST__bin.120	VogtmannE_2016__MMRS51307502ST-27-0-0__bin.6	KarlssonFH_2013__S577__bin.19	SchirmerM_2016__G88966__bin.7	LiuW_2016__SRR3992982__bin.9	ZeeviD_2015__PNP_Main_531__bin.33	CosteaPI_2017__mickey1-11-0-0__bin.41	LiuW_2016__SRR3992961__bin.76	ZeeviD_2015__PNP_Main_127__bin.13	ZeeviD_2015__PNP_Main_226__bin.36	LiJ_2014__MH0392__bin.10	XieH_2016__YSZC12003_35520__bin.42	CosteaPI_2017__mickey1-11-30-0__bin.16	XieH_2016__YSZC12003_36058__bin.60	XieH_2016__YSZC12003_36588__bin.70	CosteaPI_2017__SID713B063-11-0-0__bin.57	ZeeviD_2015__PNP_Main_82__bin.26	LeChatelierE_2013__MH0250__bin.95	LiJ_2014__MH0262__bin.26	CosteaPI_2017__SID713A014-11-90-0__bin.68	LiJ_2014__MH0309__bin.67	ZeeviD_2015__PNP_Main_456__bin.43	ZeeviD_2015__PNP_Main_393__bin.68	FengQ_2015__SID31223__bin.2	CosteaPI_2017__SID713A076-11-90-0__bin.51	BackhedF_2015__SID566_M__bin.4	XieH_2016__YSZC12003_37316__bin.86	XieH_2016__YSZC12003_35515__bin.33	FengQ_2015__SID530295__bin.12	LiJ_2014__MH0338__bin.65	ZeeviD_2015__PNP_Main_172__bin.64	Obregon-TitoAJ_2015__SM20__bin.14	FengQ_2015__SID530451__bin.2	KarlssonFH_2013__S126__bin.31	XieH_2016__YSZC12003_37798__bin.92	ZeeviD_2015__PNP_Main_45__bin.37	LeChatelierE_2013__MH0412__bin.12	LeChatelierE_2013__MH0415__bin.49	LiuW_2016__SRR3993036__bin.1
ZeeviD_2015__PNP_Main_531__bin.33	0.989545100588759	0.9879021460265539	0.9893288810900233	0.9896927704114463	0.9899719027549587	0.989476819462563	0.9893333683633223	0.9898081500021447	0.9880265884526076	0.9896376758063266	1.0	0.9894034114909337	0.9898712538399914	0.9900301060402387	0.9873133978453514	0.9866731850228232	0.9875486696428686	0.9894370880948062	0.9875665392053723	0.9891037954015383	0.9898816276854352	0.9893283039135173	0.9898381193234872	0.9890993891574543	0.9894315853135808	0.9876187879464745	0.9899650905176703	0.9899388724111465	0.9894994485533086	0.9896669748041466	0.9881000496257604	0.988924096185545	0.9896739737861996	0.9876989478605843	0.987314536523407	0.9898417294423226	0.9825327363489105	0.9868836492182963	0.9886823481044255	0.9874721651198092	0.9953355086884844	0.9887208006522568	0.987976416151363	0.9897001110599084
CosteaPI_2017__mickey1-11-0-0__bin.41	0.9894198808334586	0.9880038406993609	0.9897631862132328	0.9900147188384609	0.9894334184344186	0.9893574726311092	0.9892826529884047	0.9899139449165002	0.9880657261575196	0.9896747905870558	0.9894034114909337	1.0	0.9896971172202551	0.9898560952454412	0.987611914529774	0.9866961136721576	0.9877183199073938	0.9992209351818071	0.9878129568782424	0.9989335563120646	0.989596938991309	0.9893547163936237	0.989651738703148	0.9991725348892506	0.9894067257661135	0.9878753347578387	0.989113583132607	0.9900504348945995	0.9981781368020564	0.99910979932472	0.988275338114857	0.9894431540128537	0.9897430383083817	0.9875062165236628	0.9875652420676782	0.9898217283141985	0.9824334514789319	0.9872488055861816	0.9894982725539394	0.98766307375493	0.9898878438607229	0.9974509343038565	0.9877992308424934	0.9895870717477576
LiuW_2016__SRR3992961__bin.76	0.9898398448411734	0.987942678306704	0.9898164517450517	0.9899229447394817	0.9933043485644897	0.9940485755925103	0.989508994910208	0.9941940659835604	0.9881465531626323	0.9901852228989788	0.9898712538399914	0.9896971172202551	1.0	0.9922643188956213	0.9874960530470477	0.9865772325519324	0.9877180587691565	0.9898009569246736	0.9877879102238796	0.9893974764339115	0.9902771440592094	0.9898518244119281	0.9962747701690399	0.9896469191939121	0.9897458041203141	0.9879505434034943	0.9901361692550079	0.9901850287819347	0.9900535650453081	0.9898212931320999	0.9880603321922576	0.9896127312193814	0.9938781248547337	0.9875267085203968	0.9875143479878927	0.9905156716762088	0.9827101801971148	0.9870604391162099	0.9895537151107865	0.9876107983659259	0.9905335523654836	0.9883944964130743	0.9882006407827195	0.9901081996235788
ZeeviD_2015__PNP_Main_127__bin.13	0.9897792206716177	0.988068685239088	0.9897823702145021	0.9900078301859985	0.9928309200056722	0.9928029350671119	0.9899598631320965	0.993098135939637	0.9883182780005021	0.9901979128983657	0.9900301060402387	0.9898560952454412	0.9922643188956213	1.0	0.9878306701940875	0.986883822733001	0.9878896980007634	0.9899216041264581	0.9879780000312499	0.9899818219711004	0.990408750602893	0.9901694910802462	0.9926595212230481	0.9897846920606026	0.989924666704301	0.987812349274499	0.9899113704536157	0.9904567667394044	0.9904889803887112	0.9902951666258776	0.9882029134943162	0.9897152309023466	0.9929351251552915	0.9876329755485951	0.9878139939029742	0.9906789640316178	0.982899554179171	0.9872576399764895	0.9898795058299533	0.9875515561070771	0.990450514827687	0.9888419107635268	0.9880235341212801	0.9899236465487473
ZeeviD_2015__PNP_Main_226__bin.36	0.9875726529532478	0.9982811577296974	0.9931853458511186	0.9882591564447637	0.9877711910024054	0.9872918450009394	0.9874788230049042	0.9877728084734382	0.9968239474243737	0.9873306363717127	0.9873133978453514	0.987611914529774	0.9874960530470477	0.9878306701940875	1.0	0.9975543968235862	0.9964621725607	0.9878638181057423	0.9964615715670206	0.9873278181192985	0.9877092219580121	0.9876232807417802	0.9870602922365443	0.9868792799280914	0.9873009950164066	0.9974449788017472	0.9877886362657164	0.987682207252701	0.9869469153290906	0.9876756847797454	0.9925797387933277	0.9926630549164668	0.9874667995133009	0.9978081501622842	0.9964753208889754	0.9877332462121032	0.9827647342697138	0.9978183205503197	0.987980801501287	0.997807243257273	0.9877256751064601	0.9864724562327234	0.9978284001023491	0.9870516964868935
LiJ_2014__MH0392__bin.10	0.9867983205497797	0.9974583538599084	0.9925174316402143	0.9872190658152747	0.9870113704490261	0.9866728804706377	0.9861258772223157	0.9867588629699123	0.9959487346015252	0.9864677722899416	0.9866731850228232	0.9866961136721576	0.9865772325519324	0.986883822733001	0.9975543968235862	1.0	0.9957208710607119	0.9867650562662659	0.9955460956377491	0.9866579462283019	0.9868471946667	0.9869597453379213	0.9867287109641318	0.9868256707028447	0.9865637469988469	0.9977251051746763	0.9866588791125777	0.9868850734217492	0.9868091772791591	0.9867972256594538	0.9920677288012252	0.992433017414851	0.9867455195601934	0.9980920108524478	0.9956244833309144	0.986790843567722	0.9816423454808129	0.997285432528153	0.9869800736657567	0.9973851619421802	0.9865143480472096	0.9860745943813285	0.9978043039364365	0.9863770533227568
XieH_2016__YSZC12003_35520__bin.42	0.9875151920502423	0.9965141262639365	0.9937701464153683	0.9884832374380769	0.9878604629615331	0.9870109101885924	0.9871628717539848	0.9876731852307106	0.9996582873898502	0.9877222445119505	0.9875486696428686	0.9877183199073938	0.9877180587691565	0.9878896980007634	0.9964621725607	0.9957208710607119	1.0	0.9879351892780638	0.9996910302977391	0.9876283800864651	0.987971516846317	0.9876741361476701	0.9876983859449772	0.9874820711576655	0.9879731984892781	0.9955781398089091	0.9877852546824872	0.9877352660673253	0.9875323897534399	0.9877025733123108	0.9927913916888598	0.9931471584704152	0.9874333942754904	0.9958404914970085	0.9991678807770615	0.9878817251003521	0.9827660274657628	0.9962301838408144	0.9878881177308622	0.9960896637872405	0.987826901732879	0.9869694553295489	0.9970678962956033	0.9875519197729874
CosteaPI_2017__mickey1-11-30-0__bin.16	0.9896181131949082	0.9880151867468013	0.9896992597960557	0.9898712561528495	0.9892139466939521	0.9893099369244217	0.9896211405840967	0.9896388766323307	0.9881952557777265	0.9898925759820628	0.9894370880948062	0.9992209351818071	0.9898009569246736	0.9899216041264581	0.9878638181057423	0.9867650562662659	0.9879351892780638	1.0	0.9877879760188722	0.9992260861399774	0.98972204395957	0.9895813787302818	0.9895569488722261	0.9992413286232485	0.9898450369509039	0.9878412889473747	0.989481733242111	0.9899341541095089	0.9981676912579586	0.9990790056959876	0.9883037424925506	0.9895112939896533	0.98975293365786	0.9877443247145645	0.9875691617574843	0.9899682868768584	0.9825650254020668	0.9872360582060558	0.989375163376163	0.9878054474667344	0.9900540489048953	0.9976757732101339	0.9881414187178266	0.9897208625237723
XieH_2016__YSZC12003_36058__bin.60	0.9874434909310041	0.9964687481279091	0.9936165739877098	0.9884689279179512	0.9880622062898599	0.9871876962290006	0.98731142087731	0.9877919578709716	0.999501617790293	0.98774594651678	0.9875665392053723	0.9878129568782424	0.9877879102238796	0.9879780000312499	0.9964615715670206	0.9955460956377491	0.9996910302977391	0.9877879760188722	1.0	0.9877015929071165	0.9879300173638347	0.9878239666011909	0.9880106973714143	0.9874969023208101	0.9880096695976689	0.9954665929689737	0.9877123735539037	0.9876332133310461	0.9874837295887944	0.987625831273685	0.992647453738451	0.9929592755081238	0.9876422192627246	0.9957424786316335	0.9990923033394737	0.9879200608635951	0.9825947451651008	0.9962124038237351	0.9879463531986142	0.9960753634881782	0.9878229909638908	0.9869621170033966	0.9968612743894288	0.987509880631334
XieH_2016__YSZC12003_36588__bin.70	0.9891726590293131	0.9880964734981592	0.989637353998552	0.990014172098753	0.9891438591141267	0.9891474234103717	0.9886709035645206	0.9896434191839711	0.9882677977490036	0.9894785515024138	0.9891037954015383	0.9989335563120646	0.9893974764339115	0.9899818219711004	0.9873278181192985	0.9866579462283019	0.9876283800864651	0.9992260861399774	0.9877015929071165	1.0	0.9890664287313707	0.9892492596997802	0.989422805772562	0.9991948441268552	0.9883170874758856	0.987592711065443	0.9892211556804593	0.9892441011170392	0.9980235402559648	0.9991680665790974	0.9879210708768124	0.9892898753491637	0.9886543606800877	0.9868774738583328	0.9873206416160599	0.9893102156684934	0.9816250103432721	0.9863471700676553	0.9883752980078958	0.9875892391865646	0.9896574657214988	0.997583834341642	0.9879419629592948	0.9891415147108178
CosteaPI_2017__SID713B063-11-0-0__bin.57	0.9897933377108213	0.9881357467581486	0.9900467802901985	0.989769839852003	0.9900648737166972	0.9895564966086093	0.9895114568597607	0.9900033167043771	0.9883804342080785	0.9900042251135897	0.9898816276854352	0.989596938991309	0.9902771440592094	0.990408750602893	0.9877092219580121	0.9868471946667	0.987971516846317	0.98972204395957	0.9879300173638347	0.9890664287313707	1.0	0.989616231463036	0.9899455310188493	0.9896970317565783	0.9897243610796871	0.9878804000409971	0.9898259315410547	0.9899117760103722	0.990043596372837	0.9898813418451254	0.988000567245912	0.9895741292901842	0.9900201691033476	0.9876770280245583	0.9876815160809802	0.9902299618130319	0.9831053538938688	0.9871417474266527	0.9894340010544194	0.9876421797024806	0.9902695196369895	0.9883357811405463	0.9884052759376072	0.9897665994167294
ZeeviD_2015__PNP_Main_82__bin.26	0.9893113140625139	0.9878559597431686	0.9892047729638824	0.9897673647151983	0.990069965301761	0.989631785716676	0.9890839131307906	0.9899973197051225	0.9880434835021841	0.9894965754440601	0.9893283039135173	0.9893547163936237	0.9898518244119281	0.9901694910802462	0.9876232807417802	0.9869597453379213	0.9876741361476701	0.9895813787302818	0.9878239666011909	0.9892492596997802	0.989616231463036	1.0	0.9895228682260292	0.9890989031458781	0.9892519044042034	0.9875336505589333	0.988970033618259	0.9899006451947182	0.9895140501470278	0.9893213197933335	0.9878615824002213	0.9892269331933023	0.9899464626072569	0.9873599272293898	0.9876050191641979	0.9900398840661158	0.9821396121425708	0.9869371060260053	0.9890394683209848	0.9872448420819572	0.9901277960347421	0.9884504794944374	0.9880340038674607	0.9891846443988546
LeChatelierE_2013__MH0250__bin.95	0.9895801994391984	0.9882371892154721	0.9896169881636717	0.9897851299651789	0.9943692153242354	0.9949517695816955	0.989503821857736	0.9954753073454431	0.9881646795389156	0.9896356043298451	0.9898381193234872	0.989651738703148	0.9962747701690399	0.9926595212230481	0.9870602922365443	0.9867287109641318	0.9876983859449772	0.9895569488722261	0.9880106973714143	0.989422805772562	0.9899455310188493	0.9895228682260292	1.0	0.9884197560778613	0.9893810067880906	0.9878048085525903	0.9896562166894796	0.9900431703047511	0.9892400847441062	0.9896596858638743	0.9871879680342434	0.9892259383553226	0.9948814315749749	0.987660673168483	0.9875803986704215	0.9902712390394793	0.9822066109701468	0.9869342407668984	0.989405639483223	0.9876599874027367	0.9901029146034422	0.9884652067989763	0.9870454804470834	0.9895593130320368
LiJ_2014__MH0262__bin.26	0.9899759799251218	0.9882804660612846	0.9893559914321651	0.9898788969114487	0.9888517956045206	0.9887979851063862	0.9893829033532087	0.9895539199384464	0.9880859675315335	0.9895282041486189	0.9890993891574543	0.9991725348892506	0.9896469191939121	0.9897846920606026	0.9868792799280914	0.9868256707028447	0.9874820711576655	0.9992413286232485	0.9874969023208101	0.9991948441268552	0.9896970317565783	0.9890989031458781	0.9884197560778613	1.0	0.9886269268378974	0.9868372576182183	0.9895057427074824	0.989737744718985	0.9978566889614097	0.9992361781648168	0.9878054332162683	0.989275001036928	0.9890053027944798	0.9876406186622123	0.9874410804896037	0.988944186324612	0.9821630670847015	0.986608109636263	0.9885843706900352	0.9879033532719603	0.9901241201906956	0.9979277196281408	0.9879810509462147	0.9891410085106451
CosteaPI_2017__SID713A014-11-90-0__bin.68	0.9898037747408908	0.9880082069910783	0.9896075579646376	0.9895809194820032	0.9895026122876031	0.9892412310687588	0.9888540114641483	0.9895248568014203	0.9878614500697994	0.9989638084935969	0.9894315853135808	0.9894067257661135	0.9897458041203141	0.989924666704301	0.9873009950164066	0.9865637469988469	0.9879731984892781	0.9898450369509039	0.9880096695976689	0.9883170874758856	0.9897243610796871	0.9892519044042034	0.9893810067880906	0.9886269268378974	1.0	0.9876756049724167	0.9892929232616653	0.9896296388489577	0.9891689373886827	0.9895832178914588	0.9874091920504561	0.9889263625384163	0.9887380097133555	0.9875130834984828	0.9876513277329538	0.9895903048345307	0.9818828355531278	0.9867624780780007	0.988708411762125	0.9874120399550717	0.9898098718761417	0.9884250312019616	0.9878206061009226	0.9982803034536386
LiJ_2014__MH0309__bin.67	0.98765598786115	0.9977165381676738	0.9930678102770705	0.9879963902980577	0.9879500477767295	0.9874889475749076	0.9877330867622129	0.9878214460003805	0.9960878272820541	0.987838053026885	0.9876187879464745	0.9878753347578387	0.9879505434034943	0.987812349274499	0.9974449788017472	0.9977251051746763	0.9955781398089091	0.9878412889473747	0.9954665929689737	0.987592711065443	0.9878804000409971	0.9875336505589333	0.9878048085525903	0.9868372576182183	0.9876756049724167	1.0	0.9877944502133778	0.9877464498485593	0.9869777816689295	0.9878511135610067	0.9919581044735086	0.9924860932909271	0.9876102471029237	0.9986140527491524	0.9957004114116139	0.9870404983758592	0.9827838595452421	0.9972771782172113	0.987819070753558	0.9974978657384544	0.9878845089216006	0.9865990564932217	0.9976964462745477	0.9874986890147976
ZeeviD_2015__PNP_Main_456__bin.43	0.9898175444393389	0.9878119277459918	0.9892250773434261	0.9899932081286456	0.9899506911440153	0.9895273538737491	0.9895941889507573	0.9899614371115805	0.9878184518295853	0.9894097432527633	0.9899650905176703	0.989113583132607	0.9901361692550079	0.9899113704536157	0.9877886362657164	0.9866588791125777	0.9877852546824872	0.989481733242111	0.9877123735539037	0.9892211556804593	0.9898259315410547	0.988970033618259	0.9896562166894796	0.9895057427074824	0.9892929232616653	0.9877944502133778	1.0	0.9903479881621228	0.9897782402003904	0.9897540534300834	0.9875573916081656	0.9891931086299612	0.9898244217957742	0.9878241493575382	0.9872894973310942	0.9899171227396276	0.982529405985565	0.9871528861048178	0.9891853319983578	0.9873928186566433	0.9901647818718624	0.9883079560152697	0.9880070295430797	0.9894073279569651
ZeeviD_2015__PNP_Main_393__bin.68	0.9896489731179561	0.9879087032014195	0.989857425805184	0.9898299035733946	0.9898452013106429	0.9896364442473953	0.9901808222824107	0.9900379323880953	0.9882363891469134	0.9899298912936919	0.9899388724111465	0.9900504348945995	0.9901850287819347	0.9904567667394044	0.987682207252701	0.9868850734217492	0.9877352660673253	0.9899341541095089	0.9876332133310461	0.9892441011170392	0.9899117760103722	0.9899006451947182	0.9900431703047511	0.989737744718985	0.9896296388489577	0.9877464498485593	0.9903479881621228	1.0	0.9898518589416369	0.990018238187827	0.9881678116099777	0.9894623135711264	0.9896739742936109	0.9873983523784214	0.9876860846201542	0.9902126147914151	0.9823785024686694	0.9869913031553204	0.9895157021909141	0.9876077879139732	0.9901604787085376	0.9888856915550891	0.9882363916079936	0.9896742321475572
FengQ_2015__SID31223__bin.2	0.9895847507222904	0.9881220428746665	0.9896841570131857	0.9900238337878214	0.9893820633043082	0.9894941944344927	0.9895492491423229	0.9901601436146042	0.9883119779258531	0.9901481915042396	0.9894994485533086	0.9981781368020564	0.9900535650453081	0.9904889803887112	0.9869469153290906	0.9868091772791591	0.9875323897534399	0.9981676912579586	0.9874837295887944	0.9980235402559648	0.990043596372837	0.9895140501470278	0.9892400847441062	0.9978566889614097	0.9891689373886827	0.9869777816689295	0.9897782402003904	0.9898518589416369	1.0	0.9983317010918311	0.9882583090264607	0.989371142473145	0.9897898866817321	0.9874193030918688	0.9876905515896968	0.9898847575267425	0.9827056335493161	0.9867321609254157	0.9891590415956583	0.9874930054995812	0.9900265740428449	0.9968512594459704	0.9873470794691085	0.9897774377768684
