	XieH_2016__YSZC12003_35561__bin.47	LiJ_2017__H2M614904__bin.16	CosteaPI_2017__SID713A087-11-0-0__bin.36	CosteaPI_2017__SID713A028-11-0-0__bin.59	ZeeviD_2015__PNP_Main_325__bin.53	BritoIL_2016__W3.22.ST__bin.120	VogtmannE_2016__MMRS51307502ST-27-0-0__bin.6	KarlssonFH_2013__S577__bin.19	SchirmerM_2016__G88966__bin.7	LiuW_2016__SRR3992982__bin.9	ZeeviD_2015__PNP_Main_531__bin.33	CosteaPI_2017__mickey1-11-0-0__bin.41	LiuW_2016__SRR3992961__bin.76	ZeeviD_2015__PNP_Main_127__bin.13	ZeeviD_2015__PNP_Main_226__bin.36	LiJ_2014__MH0392__bin.10	XieH_2016__YSZC12003_35520__bin.42	CosteaPI_2017__mickey1-11-30-0__bin.16	XieH_2016__YSZC12003_36058__bin.60	XieH_2016__YSZC12003_36588__bin.70	CosteaPI_2017__SID713B063-11-0-0__bin.57	ZeeviD_2015__PNP_Main_82__bin.26	LeChatelierE_2013__MH0250__bin.95	LiJ_2014__MH0262__bin.26	CosteaPI_2017__SID713A014-11-90-0__bin.68	LiJ_2014__MH0309__bin.67	ZeeviD_2015__PNP_Main_456__bin.43	ZeeviD_2015__PNP_Main_393__bin.68	FengQ_2015__SID31223__bin.2	CosteaPI_2017__SID713A076-11-90-0__bin.51	BackhedF_2015__SID566_M__bin.4	XieH_2016__YSZC12003_37316__bin.86	XieH_2016__YSZC12003_35515__bin.33	FengQ_2015__SID530295__bin.12	LiJ_2014__MH0338__bin.65	ZeeviD_2015__PNP_Main_172__bin.64	Obregon-TitoAJ_2015__SM20__bin.14	FengQ_2015__SID530451__bin.2	KarlssonFH_2013__S126__bin.31	XieH_2016__YSZC12003_37798__bin.92	ZeeviD_2015__PNP_Main_45__bin.37	LeChatelierE_2013__MH0412__bin.12	LeChatelierE_2013__MH0415__bin.49	LiuW_2016__SRR3993036__bin.1
ZeeviD_2015__PNP_Main_531__bin.33	0.856756319659073	0.7206086363860718	0.713762054636132	0.758341235860777	0.8732340082774381	0.8495090981457153	0.6327335813834306	0.8966449176509383	0.7352957855637363	0.851152088735144	1.0	0.811742893238692	0.8239805214512926	0.7730567396219599	0.8624314370417977	0.5786235845024348	0.806806045197206	0.8592646501306936	0.8231613890385381	0.6310795640115224	0.8058787452991776	0.8318168881999776	0.8132362346373291	0.7173452338570531	0.7078443480388604	0.831160532100014	0.7050598229203751	0.8540122260763452	0.7433931194977668	0.8561556225563862	0.7098932292405067	0.8477343112514139	0.8601641205300837	0.7387466433949047	0.7722334065301656	0.8422319467941993	0.764066761391979	0.8012569481856742	0.70713390819626	0.8485030355156912	0.8416863836039096	0.5832705856901769	0.6852473202293151	0.76458869576267
CosteaPI_2017__mickey1-11-0-0__bin.41	0.9130477123776445	0.7523410564657824	0.6382531124859403	0.7637401633819305	0.8212267003315159	0.8285280024310481	0.6290596922236034	0.9303281405031576	0.773048303823904	0.8656514525614212	0.7882178806441055	1.0	0.8313032110433213	0.7001321576469413	0.9187266162033841	0.6391841304771239	0.8696666588486989	0.9384197371735191	0.8340197848971138	0.6237336166836792	0.7992549816600673	0.8035281808846608	0.7752993686821047	0.6963229378155442	0.6940815604391795	0.9025877813321206	0.7426413378106496	0.8779749491917072	0.7274289321233838	0.9447777844627068	0.7527831115579817	0.8943901322290284	0.8728981988421929	0.7046424452427835	0.841050857240169	0.8968726769163624	0.8064053629899444	0.8560368817729519	0.6699791056312823	0.9084609446620446	0.8781906231294236	0.5993323795412621	0.6134195077331598	0.7788653817326724
LiuW_2016__SRR3992961__bin.76	0.9297834679159086	0.7996823563230344	0.6739347123847436	0.7468802281743969	0.8733830491553056	0.8610314246446907	0.7049369699161144	0.9794491580789277	0.7895519976192724	0.9257126583351866	0.8368988249423884	0.8695362327651905	1.0	0.7449074881456937	0.9423612188856125	0.6189907826802065	0.8947189338777435	0.923665787226735	0.9018845827086857	0.6249820672118235	0.8912593057171062	0.8550476065527608	0.8246879961515836	0.6955143230312465	0.6967836177780196	0.9191928565371613	0.7507697099341513	0.9160094866449393	0.7769609137215562	0.9291605535191729	0.7531968361495144	0.9331769647536049	0.9350131755994617	0.7821042240315895	0.8391926218776282	0.9048711585834457	0.8336519903128279	0.8789903453601677	0.689344910581385	0.9379778854722817	0.9129583793985996	0.6043650939678101	0.642513267596665	0.8601935834483965
ZeeviD_2015__PNP_Main_127__bin.13	0.8854858426261143	0.7535951681039514	0.7897238201776628	0.7747396549157488	0.9341402141812788	0.8854061593332301	0.6714206913421322	0.9580359365473909	0.7830081863773689	0.8825783289857553	0.909409361489744	0.8482039447553879	0.8627686917547559	1.0	0.8969732085002925	0.5954608937253422	0.8328707790246395	0.8950305421737725	0.8592669507674613	0.6337805275033989	0.8447652091624669	0.931455072521062	0.8624691072815087	0.6918702657159853	0.72573628289175	0.861514143166787	0.7383466272656461	0.8921378533320897	0.7590062196207447	0.8898085068401004	0.7447324092953959	0.8959095291952791	0.907909586023674	0.7921353207623157	0.8342426906021277	0.8678505092009495	0.7983110848108201	0.8352248335144223	0.7221023541162597	0.8868064851081808	0.8664341232274327	0.6056022914197154	0.7256992208950596	0.7968446651417714
ZeeviD_2015__PNP_Main_226__bin.36	0.8862031946537281	0.7589669577867437	0.6323645259115613	0.7317170307319364	0.7832654278506359	0.7969371777101617	0.6125778254911298	0.8984349395718797	0.7628541414201011	0.8401442401876617	0.7570908950110098	0.8305809295222678	0.8144882750686008	0.6693524633349575	1.0	0.6247897495986285	0.8811604116644087	0.8771529203198802	0.8516734987003541	0.5850020074332649	0.7873056465801956	0.7744142835214851	0.739841258354126	0.664493599030532	0.6683618837514064	0.9170157971860903	0.718624693872189	0.8519754203509943	0.6988269306737186	0.886612517441161	0.7332533740320645	0.8913801138267671	0.8488077782392391	0.7266774743862118	0.8308989843908812	0.8612432626529372	0.7856950904773911	0.8607813916698203	0.6445487930739634	0.9250128028608344	0.8571445033895891	0.5527134459309029	0.6237553798520077	0.7620078389001387
LiJ_2014__MH0392__bin.10	0.8880802275418592	0.7652060838332742	0.660696539000977	0.8245089009515437	0.8157808173926189	0.8342196025296116	0.5985249531786713	0.9050611826689697	0.7985010176115384	0.8360469641022482	0.7712305680987881	0.8773771097592726	0.8122996621025786	0.6746729505695545	0.9486337130363457	1.0	0.8873943545655345	0.9043424157845966	0.8278619799613112	0.6366517920881053	0.7731699089328656	0.8095953629387838	0.8002066017373584	0.678470447273165	0.7436920682289639	0.9349687437886504	0.7696677575313052	0.866542416344493	0.6833177495527829	0.9075170278464428	0.8128994510216708	0.8946786055222573	0.8408851680668741	0.6897523578633237	0.8833687001167384	0.8842246415963764	0.8207897897309419	0.888607929811399	0.7100206041841051	0.9423460775064458	0.8810584279791382	0.6401987351942421	0.6755309916603445	0.7458273727705629
XieH_2016__YSZC12003_35520__bin.42	0.8960891780920124	0.7563163068595283	0.6183926377596666	0.7281761249640324	0.7852833757415714	0.809183061190619	0.6152515474669467	0.9153521094947642	0.7713809700111071	0.8461739782004307	0.7544729970332238	0.8375284917561725	0.8237684834283795	0.6620703403887155	0.9386551989291715	0.6225913970363663	1.0	0.8845348564290464	0.8658655748877762	0.565910847441315	0.7908884321260325	0.7750371460810761	0.7409442617283901	0.6538039256508789	0.6959270414631775	0.9160503477933805	0.7207071356811555	0.8609636670571956	0.7189772527514615	0.8960336922075232	0.7378620944988447	0.9073842382770111	0.8931921274859395	0.7548393020759577	0.8472542343586273	0.8677756641856783	0.7874355406240149	0.8542155032471518	0.6339880995053409	0.9248426508700481	0.8696769150241045	0.552444472378341	0.5965989607935759	0.7657356495334767
CosteaPI_2017__mickey1-11-30-0__bin.16	0.8836133481926951	0.7304483742316238	0.6164672568356568	0.7307983636011056	0.7901161880597085	0.8023046028975755	0.6106650966208971	0.9044603785399042	0.7446203736802387	0.8326237754460729	0.7646636901215617	0.86002855053468	0.8092866338171971	0.6770696217170973	0.8891916834301763	0.6037933427255714	0.8417515355841996	1.0	0.8149257148731464	0.5966786055563733	0.784065437264756	0.7713279736830423	0.7453731545537169	0.6892991568013122	0.6634863894320967	0.863606479242453	0.7122933181936063	0.8506657508066343	0.7061294867211977	0.9088583757969968	0.7154030368236479	0.8661442526278408	0.8503176305392592	0.690458467383	0.8015915404438649	0.865717162796457	0.7791898844193985	0.8180686100655822	0.6437640912776014	0.8798111272321169	0.8547450661545326	0.573052220376484	0.5910984012167855	0.7589591904918775
XieH_2016__YSZC12003_36058__bin.60	0.9026048699877294	0.7863286203756801	0.6727320561279754	0.7214565978324093	0.8404243511718678	0.8199400449303333	0.6582329800156619	0.9289459458903955	0.7893674812088027	0.8987412929494729	0.805536029564406	0.8405209534438709	0.8689502827157981	0.714792582589804	0.9494009631452056	0.6078127601324479	0.9060995085616332	0.8961371423403647	1.0	0.6242921828208274	0.851044434989754	0.8243236299434157	0.7855331931572705	0.7043641617903073	0.6932466790399789	0.9217228706906652	0.7264958450746201	0.8934425555617216	0.7539236965373224	0.9040580148027566	0.7407585539256492	0.9235264556626401	0.9008367401049471	0.7761000840645303	0.8455427300624215	0.8754221210981418	0.7924510462848205	0.8782081717300645	0.6885501643266307	0.9388461372451088	0.8639398106184396	0.576929322078141	0.6591507015996925	0.8107736197693467
XieH_2016__YSZC12003_36588__bin.70	0.83901040041848	0.702333107085264	0.6465881091864611	0.8097851500511934	0.8780094320406516	0.8205699421206459	0.5956356003028972	0.8723920285789885	0.7385352794727585	0.8312133009503095	0.8133169207615198	0.8278412347595533	0.7930256494932427	0.6943309632551029	0.858834738981234	0.6155871611100546	0.7799183747493621	0.8641171689802393	0.8221737544570079	1.0	0.7831429172737355	0.8425631492648517	0.8642606323622261	0.7524600248083376	0.7491874355852799	0.8169156861643779	0.719361939841473	0.8317607626296838	0.7620138739917807	0.8858938276233329	0.7222312074812094	0.8239778741568988	0.8431918166321429	0.633047737440356	0.7748741481015803	0.8150411882016256	0.7465962974266594	0.8057417835069894	0.8032129030424389	0.8502864868998308	0.8146635817528112	0.6437398196827699	0.6750391986622717	0.7479328077069612
CosteaPI_2017__SID713B063-11-0-0__bin.57	0.9353547014239364	0.8072064546082928	0.6888657568427279	0.7349434772289124	0.8616555638326622	0.8438575921074774	0.7273559468269903	0.9555300116372829	0.7892522593486081	0.938896316358687	0.8412823704756156	0.8592700030532108	0.9160520503927789	0.7496526081930199	0.9362503830217359	0.6055624348726011	0.8829025126774028	0.9197734594303925	0.9078714187125099	0.634362380495848	1.0	0.8485020903805222	0.8081492773428186	0.7046322744666611	0.7136006016524613	0.9140282704300642	0.75226291160105	0.9190712757542718	0.7861020254792362	0.9205151101047027	0.7447011443785017	0.9245385513090162	0.9172464752407624	0.7906368932017548	0.8304837612487797	0.8981954263230626	0.8242874425330358	0.876994522309543	0.6964560280084131	0.9319841101480068	0.8881039341471209	0.6163879035843159	0.6569007772257879	0.8812470913644563
ZeeviD_2015__PNP_Main_82__bin.26	0.8641047723387587	0.7232854438560734	0.6724718550591934	0.7673218480855011	0.88441247549486	0.8433449457840789	0.6205497343515788	0.9115886174823468	0.7436807718451561	0.8474192412726445	0.8213697783506518	0.8171171222553076	0.8312760508887699	0.781852534146464	0.8710857235296526	0.5997785010139075	0.8183874230884695	0.8558675195483744	0.8317805417910827	0.6455616985114667	0.8025864361943447	1.0	0.8419782057856241	0.6387248875783762	0.7217429357015197	0.8469598590121622	0.703609780175737	0.8519031439686376	0.6902228833547557	0.8629537242368732	0.7184344501438031	0.8771168007914234	0.8735921048470013	0.6967397858739437	0.8002578969936387	0.8476478954226135	0.7762305456019852	0.8151971532817573	0.7095672318381979	0.8646616307448058	0.8401396397634233	0.5955030313525801	0.6466723043827453	0.7679943297918729
LeChatelierE_2013__MH0250__bin.95	0.8473379499456396	0.7097093462298559	0.6947332058677036	0.8267886694837642	0.9071075477862219	0.8779013158951783	0.5991607620088155	0.9315675594616452	0.7383548364637392	0.8361134765447173	0.8294750879673517	0.8143821933728584	0.8281715108961691	0.7477942554775407	0.8596105335882646	0.6123513124139741	0.8081604781567827	0.854312676403327	0.8187497656881805	0.6839993144705624	0.7895981619241954	0.8697140592447394	1.0	0.6816267399326253	0.7489917897138451	0.8355163161361847	0.7070802337226926	0.845401329284425	0.7047081947546286	0.8584820878655933	0.7233197834155434	0.8491792391694383	0.8923209991591553	0.6815999614389692	0.7811377646384635	0.842195943593781	0.7751629471338979	0.8067894192815865	0.7591547636262365	0.8574387977527488	0.8296068381561401	0.6027881767594809	0.7004070331035739	0.7503976606307943
LiJ_2014__MH0262__bin.26	0.8106568796812674	0.6892132839126042	0.6523299128621322	0.7586263134730864	0.7636838607852992	0.7551753832487323	0.5664776857773905	0.8449579810062928	0.6912582796011102	0.7849324995272104	0.7900941472986799	0.7898298477993452	0.7542245990541895	0.6477795661208525	0.8337157097424729	0.5606521084102183	0.7700582789071071	0.8531292887220454	0.7927712641092269	0.6430701770112642	0.7434316947728268	0.7124485064186608	0.7360555988986172	1.0	0.6981410549656207	0.8070844989211144	0.6668646503178823	0.8105556709014349	0.6965616196643455	0.8564512500440982	0.6902022382755412	0.8138429320704019	0.8378826197921577	0.6674823130428044	0.7379565889518183	0.8130754803513275	0.7121853635910956	0.7719997524722413	0.7391311891337627	0.8133224297741194	0.7907019783135609	0.5414108735243036	0.6923299359955676	0.7115538208049395
CosteaPI_2017__SID713A014-11-90-0__bin.68	0.8534564175770123	0.6896746234717434	0.7241035020546976	0.8622750941063841	0.8548898046966027	0.825534717375622	0.5582467597644362	0.8646535071320107	0.7252304894705918	0.8499580608068408	0.7912725390146021	0.7990446433759847	0.7668850009127424	0.6896347093340972	0.8510920918940843	0.6237253156004994	0.8319121748098355	0.8334447603009292	0.7919105782443298	0.6498350313472724	0.7641373821138879	0.8170711592767792	0.8208782636410967	0.7085669239758942	1.0	0.8208465671200247	0.7002154776460284	0.8400980948629918	0.6705633821831507	0.8386013147012574	0.7238557996122459	0.8338867506781001	0.8480756396387301	0.6806105923903697	0.7747075849187952	0.8366672399432514	0.7533335642092276	0.8002279801626735	0.8068689882998749	0.839542818771619	0.8047112769765276	0.5899039536714257	0.6972988107347899	0.7445090179537313
LiJ_2014__MH0309__bin.67	0.8421014763540965	0.7234418373325886	0.5964567681556119	0.6907296510595204	0.7392513408421393	0.7583471273578563	0.5908505708050539	0.8592658745951166	0.7199437536564846	0.8034017615879924	0.7118062909745484	0.7960467472408578	0.775046103744555	0.6271786576873974	0.8946028602533784	0.6007390988983218	0.8389222178902764	0.8310923383468486	0.8066354316888877	0.542848264830881	0.7498328303629527	0.7345624967116935	0.701528337445684	0.6275455989754424	0.6288550757288573	1.0	0.6784348694952623	0.8125824887163307	0.6792942136146909	0.8518101312669503	0.6960660386394572	0.8543081200599516	0.8084854273494472	0.7128203260291331	0.7966538192247555	0.8316099234234903	0.7523411618638279	0.8363648709477384	0.6038252729912775	0.8974259698199784	0.8136702717748852	0.530033200092275	0.6041548905943864	0.7282552436404712
ZeeviD_2015__PNP_Main_456__bin.43	0.8847854968441928	0.7403094715746614	0.6441238417025725	0.7508922849012185	0.8008740844236795	0.8083434911804119	0.6228382245794709	0.897882918145155	0.7628376823148468	0.8434118597888283	0.774604247778013	0.8402436498793461	0.8120908858584887	0.6895506183835785	0.89935799329784	0.6344086517743879	0.8467167896088252	0.8793651581134037	0.8156184903006741	0.6132332182078616	0.7916832759244313	0.7828432087989935	0.761615856279107	0.6651827460626685	0.6881724586104988	0.870332413983274	1.0	0.8551870784108877	0.7029895510221977	0.8853762191579784	0.7402708207982712	0.8696228549540199	0.839543320886245	0.6956170596450705	0.8170024188463493	0.8557235742622749	0.7961517671769531	0.8359955257399749	0.6685355566952087	0.883784614798863	0.8574542060409434	0.5800777745921334	0.6239954403621405	0.7630932389408303
ZeeviD_2015__PNP_Main_393__bin.68	0.8510477170898181	0.7174243407844744	0.6075414561075131	0.6945612784315501	0.7838936513209723	0.7838252682073505	0.6050648784790487	0.8786541648781556	0.7260475438217936	0.8164892941153096	0.75148744823329	0.7956315203645373	0.7935998950226796	0.6673313998161973	0.8540066728981548	0.5720834255504263	0.810154615143995	0.8411492613930656	0.803386073039634	0.5679111315233678	0.7747021291636884	0.7591662250257245	0.7293465670059793	0.6475746866043488	0.6613012105197255	0.8349263980534839	0.6849594575925355	1.0	0.6881023085307473	0.8500025643667608	0.6870987401335412	0.8523881185264179	0.8520669951212344	0.686710619758931	0.7728202073948945	0.8384448940685504	0.7438326979402359	0.7980928504068564	0.6314501332315595	0.8477094198201063	0.8151738432742205	0.5398606555445536	0.5775776390914841	0.7453172583731195
FengQ_2015__SID31223__bin.2	0.8716830404286948	0.7381860179611975	0.6637567238124052	0.697505389232009	0.8078634786074399	0.7729575465248545	0.6823695747670484	0.8988942255942701	0.732319391634981	0.889781550644235	0.8237353123427232	0.8301028972394913	0.8476416837095371	0.714934791019983	0.8820949493950387	0.5680724731702066	0.8519414326484184	0.8792451293270224	0.8536828600603361	0.6551735172702704	0.8344032280117879	0.7745465335819701	0.7655822261528302	0.7007741293590232	0.6646923119441673	0.8789216299481295	0.7090291818549431	0.8664919226976124	1.0	0.9021257283827068	0.7033696882245644	0.869903212011369	0.9138601447019704	0.7485158884159876	0.7873957427249004	0.8563569664369395	0.7624222888744723	0.8199004483026465	0.6477277950549978	0.8676462801935177	0.8471151244687134	0.5771019459418574	0.6316366101221559	0.8092488239692094
