	XieH_2016__YSZC12003_35561__bin.47	LiJ_2017__H2M614904__bin.16	CosteaPI_2017__SID713A087-11-0-0__bin.36	CosteaPI_2017__SID713A028-11-0-0__bin.59	ZeeviD_2015__PNP_Main_325__bin.53	BritoIL_2016__W3.22.ST__bin.120	VogtmannE_2016__MMRS51307502ST-27-0-0__bin.6	KarlssonFH_2013__S577__bin.19	SchirmerM_2016__G88966__bin.7	LiuW_2016__SRR3992982__bin.9	ZeeviD_2015__PNP_Main_531__bin.33	CosteaPI_2017__mickey1-11-0-0__bin.41	LiuW_2016__SRR3992961__bin.76	ZeeviD_2015__PNP_Main_127__bin.13	ZeeviD_2015__PNP_Main_226__bin.36	LiJ_2014__MH0392__bin.10	XieH_2016__YSZC12003_35520__bin.42	CosteaPI_2017__mickey1-11-30-0__bin.16	XieH_2016__YSZC12003_36058__bin.60	XieH_2016__YSZC12003_36588__bin.70	CosteaPI_2017__SID713B063-11-0-0__bin.57	ZeeviD_2015__PNP_Main_82__bin.26	LeChatelierE_2013__MH0250__bin.95	LiJ_2014__MH0262__bin.26	CosteaPI_2017__SID713A014-11-90-0__bin.68	LiJ_2014__MH0309__bin.67	ZeeviD_2015__PNP_Main_456__bin.43	ZeeviD_2015__PNP_Main_393__bin.68	FengQ_2015__SID31223__bin.2	CosteaPI_2017__SID713A076-11-90-0__bin.51	BackhedF_2015__SID566_M__bin.4	XieH_2016__YSZC12003_37316__bin.86	XieH_2016__YSZC12003_35515__bin.33	FengQ_2015__SID530295__bin.12	LiJ_2014__MH0338__bin.65	ZeeviD_2015__PNP_Main_172__bin.64	Obregon-TitoAJ_2015__SM20__bin.14	FengQ_2015__SID530451__bin.2	KarlssonFH_2013__S126__bin.31	XieH_2016__YSZC12003_37798__bin.92	ZeeviD_2015__PNP_Main_45__bin.37	LeChatelierE_2013__MH0412__bin.12	LeChatelierE_2013__MH0415__bin.49	LiuW_2016__SRR3993036__bin.1
ZeeviD_2015__PNP_Main_531__bin.33	0.8658082579048904	0.7294332128788619	0.7214608491462645	0.7662390375404184	0.882079588165427	0.8585437085904937	0.6395554841440119	0.9058774850954657	0.7442064759768416	0.8600643544028892	1.0	0.8204367235963693	0.8324118093689845	0.7808416480524076	0.8735133534335825	0.5864389478559209	0.8169785145768813	0.8684378829837843	0.8335249893145227	0.6380316878223364	0.8141162768961603	0.8407895386289194	0.8215850842288656	0.7252509118098941	0.7154050452255607	0.8415803164581555	0.7122067532216583	0.8626918791422633	0.7512819947344488	0.8650946675530099	0.718442661256192	0.8572288960510467	0.8691388712985454	0.7479471806617539	0.7821554104220947	0.8508753690033994	0.7776501821519448	0.8119061946363629	0.7152286167058906	0.8592678006399734	0.8456308212222505	0.5899244612891674	0.6935867182930121	0.7725458320337483
CosteaPI_2017__mickey1-11-0-0__bin.41	0.9228111644659087	0.7614758419696385	0.6448543665559574	0.771443241043923	0.8299969305978604	0.837440485720142	0.6358745807614768	0.9398070865459233	0.7823855067113854	0.8746827349698719	0.796659756262957	1.0	0.8399571915276343	0.7073070126151408	0.9302506406484699	0.6478024202388831	0.8804804379149683	0.9391513969858675	0.8443094202093108	0.624399503593036	0.8076570876166449	0.812174003489533	0.7834062613764178	0.6968995979185171	0.7015128787422997	0.9136656717452866	0.7508150231428843	0.886798205674417	0.728756627002377	0.9456195756475062	0.7617139500758173	0.9039328117049255	0.8819442674071302	0.7135574778692026	0.851640804489281	0.9060951596242073	0.8208244149015905	0.8670933577525858	0.6770897172988853	0.9198085549642226	0.8871617411769984	0.6008640214062757	0.6209961382638197	0.7870609913659043
LiuW_2016__SRR3992961__bin.76	0.9393271777871286	0.8094420596280539	0.6808683682682714	0.7544831970441432	0.8792703368484265	0.8661864679313749	0.7124108760427016	0.9851689841962138	0.7990231763621053	0.9348883793932664	0.8454622979461425	0.8785882242513161	1.0	0.7507147782707406	0.95429365613952	0.6274123933299094	0.9058444623283453	0.9331833645590507	0.9130346437468301	0.6316794636109729	0.9000099730301532	0.8638137400623022	0.8277716357422734	0.7027903685061307	0.7040025983210111	0.930403715727042	0.7582489492319433	0.9250892106213304	0.7847665430970898	0.9387154630499233	0.7622984261278457	0.9429718669885769	0.9407724671836643	0.7919828570544789	0.849802965989834	0.9135354285229729	0.8483192777606228	0.8905131950655367	0.6966220226905102	0.9497444611017158	0.921683447489863	0.6114614115730882	0.650185034374955	0.8687874555280186
ZeeviD_2015__PNP_Main_127__bin.13	0.8946296549095718	0.7626951236913254	0.7978762240496532	0.7825591185174707	0.940885497578925	0.8918246794600562	0.6782302155340417	0.9646941242528148	0.7922631846508976	0.8913150770055637	0.9185673808719329	0.8568962183791677	0.869494826454112	1.0	0.9080232428135244	0.6033748654186245	0.8430807414128898	0.9041428517600434	0.8697227577337577	0.6401941060306663	0.8529460272319198	0.9407026583952526	0.8688468592119755	0.6990108770783287	0.7331227388321394	0.8721435238175833	0.7458714479936797	0.9007337657644747	0.7662944612699046	0.8985285769613981	0.7536229646014693	0.9052195027638984	0.9143694920468044	0.8020543464765468	0.8445341893830969	0.8760158847717815	0.8122000680705339	0.8460049329517595	0.7294851038569802	0.8979850010099394	0.8747878972814408	0.6124359059094736	0.7344958858095174	0.8049556831174575
ZeeviD_2015__PNP_Main_226__bin.36	0.897354935865849	0.7602737484425682	0.6367034396481668	0.7404100695249505	0.7929624137506643	0.8071951386465706	0.6203452785215704	0.9095562581443941	0.7652847259450263	0.8509249173864003	0.7668192254488146	0.8409993007402381	0.8248015498952033	0.677598381515573	1.0	0.6263214834079072	0.8842888731039436	0.8879289880277694	0.8546977856466909	0.5925104070779654	0.7971026584316576	0.7841191055559577	0.7495400880504942	0.6733281491926246	0.6769585841856666	0.9193647937229797	0.727508565586371	0.8626007577081058	0.7080694207759893	0.8976757564289721	0.7387349805502533	0.8979684590979135	0.8595810802526186	0.728273741067383	0.8338379957565027	0.8719391252200456	0.7994742414737095	0.8626634467836586	0.6523899979579956	0.9270455883254504	0.8677961148445427	0.5602928317346851	0.6251128749071764	0.7720039807562976
LiJ_2014__MH0392__bin.10	0.8999612271807261	0.7671559227231117	0.6656775165239398	0.8351833240483862	0.8265161292128698	0.8454875157120901	0.606945793639018	0.9172060334426064	0.801749116063705	0.8475157400849362	0.7816474388943168	0.8892070188601071	0.8233513153363997	0.683639689929425	0.9509593823223939	1.0	0.8912079482879771	0.9164718694097853	0.831565694033465	0.6452608976817493	0.7834748004669535	0.8202921818879143	0.8109692085025854	0.6875281697829562	0.7538205924262826	0.9371005489783292	0.7800748301414578	0.8780580836429094	0.6924517579344306	0.9196590791385435	0.8193991472779242	0.9015002421551529	0.8521803761943288	0.6910709136667889	0.8872508811368135	0.8960608495306669	0.8361393469929369	0.8910266818585199	0.7193869695332424	0.9448166199619831	0.8931024974174783	0.6492396608148171	0.6770175163559708	0.7561280650823468
XieH_2016__YSZC12003_35520__bin.42	0.9074181190383364	0.7589619523960572	0.6222692842910131	0.7366600640100877	0.7949335004129525	0.8198319317828057	0.6232523173949721	0.9267763093932201	0.7716446507188123	0.8566922360025808	0.7639856345571981	0.8479426521467145	0.8340117669357159	0.6701865013154574	0.9419877891772082	0.6252669951300088	1.0	0.8953369269854863	0.8661331837996931	0.5729997829667173	0.8005174426997762	0.7847093669011477	0.7501725954725482	0.6620919455118793	0.7043987048710715	0.9201189853055701	0.7296192489862778	0.8716542748191307	0.728054350633472	0.9071897921685357	0.7432196740179735	0.9136453047648135	0.9045593684233268	0.7579921769813126	0.8479598380401403	0.8784206065736533	0.8012441604789267	0.857447924287792	0.6417610335890922	0.9284732936126417	0.880394038164468	0.5597381655482742	0.5983533949995925	0.7753877383069636
CosteaPI_2017__mickey1-11-30-0__bin.16	0.8928831600909318	0.7393088527684907	0.6228834170924715	0.7382761738545325	0.7987313469450694	0.8109739657440311	0.6170695749895447	0.9139297170880324	0.7535154306060797	0.8411253863784511	0.7728269935726251	0.8606990909154628	0.8176256328662914	0.6839628702866501	0.9001156506928528	0.6118916948784265	0.8520311298955873	1.0	0.8250006425038492	0.5971407410522578	0.7922077133171189	0.7794487550611781	0.7532392707698131	0.6898225053911914	0.6702931920292141	0.8742360629233225	0.7198650508278954	0.8593154880809695	0.7074257090322023	0.9096962008163303	0.7238696020915253	0.8753252821760087	0.8591211014618715	0.6990254968891132	0.8116814208914215	0.8744897935343086	0.7930160999782717	0.8286453916119371	0.6506774326948013	0.8906724795742186	0.8633317212327662	0.5743872265562028	0.5981921109872831	0.7668416613514075
XieH_2016__YSZC12003_36058__bin.60	0.9140825558905804	0.7891151848494752	0.6770539801163749	0.729872813859754	0.8505783804115257	0.8305817101068586	0.6666923587602845	0.9404267148444806	0.7897610840830286	0.9098911477377598	0.8156777265991273	0.850890796269919	0.8796931747411778	0.7234903839632006	0.9527722796697435	0.6105320113209641	0.9063795523820681	0.9072160869502662	1.0	0.6320655826658528	0.8614420252769094	0.8344843391274143	0.7950654737313758	0.7132824013269452	0.7016598120160894	0.9259204449459542	0.7355338097675174	0.9046299208066906	0.7634796138375561	0.9153851450370069	0.7462453574386833	0.930074856483965	0.9121083754169826	0.7794184748762155	0.8463109236615961	0.8861264749830946	0.8064881785538845	0.881547116216644	0.6969509650978046	0.9425452848842109	0.8745896972649225	0.5845506247289484	0.6612261089221447	0.8210283620159866
XieH_2016__YSZC12003_36588__bin.70	0.8481940870078343	0.7107940630521564	0.6533586334165467	0.8179530888275185	0.8876458403401436	0.8295729460543848	0.6024609383723267	0.8815215780430647	0.747302786911538	0.8400518633660163	0.8222766149950363	0.8287250233297174	0.8015238247337638	0.7013572854021272	0.8698577344019099	0.62391142083562	0.7896880957198512	0.8647864391914891	0.8324110848470863	1.0	0.7918001203197609	0.851719767291567	0.8734998095049904	0.7530663606114517	0.7580435925667021	0.8271787316889633	0.7272003188676679	0.8408043694073812	0.7635229463589062	0.8866314459552462	0.7310616493281245	0.8328983189745887	0.8528681510615275	0.6414653837070261	0.7848252284417508	0.8238479450562316	0.7605717963171867	0.8168947080283326	0.8126598314034577	0.8609718020015849	0.8231773214168497	0.6452989688907776	0.6832781924155241	0.7561433794694427
CosteaPI_2017__SID713B063-11-0-0__bin.57	0.9449999972592362	0.8168983434275663	0.6957911187194713	0.7425397780748766	0.8703021253526678	0.8527634298794776	0.7350657152927492	0.9651785963890985	0.7985308409923977	0.9483760700626922	0.849881790858895	0.8683030122638216	0.9250461407579528	0.7569123432488685	0.947900821626161	0.6136334360023439	0.893651788156502	0.9293250211449924	0.9189632896620036	0.6413748986602599	1.0	0.8574051873887593	0.8163573166607192	0.7119676546023728	0.7210094342570256	0.9252418312906421	0.7599951543296667	0.9284375618384824	0.7940074844776844	0.9299247002563711	0.7537456647969176	0.9342792257232738	0.9264927158721467	0.8005014501381071	0.8408416556625001	0.9070574118748523	0.838452805966533	0.8884180256743787	0.7038933645561142	0.9436455118074843	0.8968305259690107	0.6236624387644856	0.6646067086222783	0.8903584864186933
ZeeviD_2015__PNP_Main_82__bin.26	0.8734407057272939	0.73217703119807	0.6798105644439167	0.7752547471660626	0.8932828047412812	0.8521805361913892	0.6273984705577969	0.9207990762579737	0.7526802051354374	0.8564145266418379	0.8302297377943534	0.8259091594911953	0.8397984732539456	0.7896148499722867	0.8820020148526684	0.6077031042522931	0.8286006417870904	0.8648783596216474	0.8420331657400384	0.6525773885414717	0.8110077529830034	1.0	0.8508931251837399	0.6457644281546365	0.7295845805181479	0.8576516441062967	0.7114571283838611	0.8605945941181442	0.6975372237030877	0.8722683995298331	0.7272622631990737	0.8866689445666641	0.8824639895638305	0.7056593716832834	0.8103015694177926	0.8561755026891491	0.7903464395541607	0.8259869330115929	0.7174306532405375	0.8758330192147259	0.8485163664003874	0.6024611689774908	0.6545040978867898	0.7763912775441404
LeChatelierE_2013__MH0250__bin.95	0.856260008462004	0.7181568898386328	0.7020223118409143	0.8353213687023677	0.9122441984393493	0.8823556505299464	0.605516369693172	0.9358017748785595	0.7471981662087545	0.8448700439702865	0.8379906489500153	0.822897754355522	0.8312681759025692	0.7533240144175409	0.8708794592886561	0.6205873059228673	0.8182259783522657	0.863328459647488	0.8286851224044945	0.6913114499483175	0.7976177852043467	0.8789226476432248	1.0	0.6896126223107698	0.7570306935094288	0.8458313918925433	0.7144705624019237	0.8539035010202606	0.7123732707787721	0.8674518121006657	0.732707252151652	0.858427995308408	0.89691190411157	0.6901155224216328	0.7909611872512947	0.8504699625636659	0.789205589207196	0.8174702892612885	0.7672836431605049	0.8681518019248381	0.8378996020715843	0.609822351473085	0.7095995544058655	0.7583149900651789
LiJ_2014__MH0262__bin.26	0.8188652008936446	0.697386326636011	0.6593480188236763	0.766382954359467	0.7722935471016986	0.7637307059919646	0.5725565742620868	0.8538776553569228	0.6995932563722493	0.7932391378399964	0.7988015723796035	0.790483945685007	0.7621148355299494	0.6544651289486605	0.8448000953097539	0.5681369314307625	0.7798200103059455	0.8537770249129749	0.802808861725095	0.6435883659640078	0.7511709855826647	0.7203005727260267	0.7446791652762508	1.0	0.7061724053972618	0.8178496430800087	0.6739371198525937	0.818960047978745	0.6980577745982156	0.8571059262656447	0.6987228608656878	0.8226660243282773	0.8471972975520777	0.675835218226371	0.7473424020255636	0.8221651854520765	0.7251192673178343	0.7824786203681802	0.7476662701210284	0.8232813737096604	0.7985887447740123	0.5425351584842741	0.7007522414853053	0.7193654036003723
CosteaPI_2017__SID713A014-11-90-0__bin.68	0.8622480933662117	0.6980454398978198	0.731707732248921	0.871353799503069	0.8639591185314884	0.8345130504555788	0.5645391061698453	0.8738067580504761	0.7341419076727299	0.850839693670733	0.7997243576611959	0.8075997692023688	0.7748302621947962	0.696653727833713	0.8620391311161812	0.6322199832478016	0.842039213292347	0.8419951903464137	0.8015210808278896	0.6575167419263385	0.7720709039436929	0.8259485330673956	0.8296887225538944	0.7167182126449162	1.0	0.8310892392071878	0.7077938810453043	0.84890151010444	0.6779058225922237	0.8474287958198159	0.7330859439429416	0.8432243109968732	0.8577354479217354	0.6892167848340365	0.7843938069693606	0.8454683072942499	0.7672336626445346	0.8109631222716779	0.816083871342647	0.8502456773869388	0.8129958084285746	0.5968120343472894	0.70589619858927	0.7457915531119234
LiJ_2014__MH0309__bin.67	0.8526263058230794	0.7250975699583009	0.6006203825992484	0.6991216342917426	0.7482679336933495	0.7679550532896781	0.5981884972000491	0.869859505555608	0.7227713600525949	0.8132929877789664	0.7207297994548943	0.8058170087180033	0.7844988890582695	0.6349168019088142	0.8968944445718546	0.6021088331671755	0.8426482908225555	0.8413217261170012	0.8103088917158957	0.5496681564662834	0.7590319944922832	0.7438354088449939	0.7101892310826252	0.6359159974260148	0.6367020432244246	1.0	0.6868178590684638	0.8226630314296905	0.6882568445117769	0.8622859452942703	0.7017091099920001	0.8607759099446934	0.81862802631005	0.7138096285214109	0.8000938938001761	0.8425286751575801	0.7655204697927726	0.8386483609730959	0.6112711232945212	0.8996770826728615	0.8236491861413111	0.5372326241383513	0.6055498071084982	0.7374746435025985
ZeeviD_2015__PNP_Main_456__bin.43	0.8938874662454693	0.749443746102473	0.651139822933294	0.7584822590051983	0.8090040156426038	0.8168985809396292	0.6293875121072114	0.9069877719327292	0.7722448197864284	0.852439412023622	0.7824561241578313	0.8494915692272902	0.8201810125465036	0.696578137159491	0.910476148721265	0.6429868166239874	0.8571871118697688	0.888712877227251	0.8257651844190067	0.6199151875053001	0.79982070654773	0.7915742461223753	0.7695761855837219	0.6722373780697802	0.6956205209086278	0.8810865598559191	1.0	0.8635218010569545	0.7102495513337114	0.894541645057806	0.7495977723307745	0.8791234465416496	0.8481739815664641	0.704191186353853	0.827520621919836	0.8644396127769083	0.8103083351264602	0.8468754308552032	0.6758445915737846	0.8950689108730403	0.8659712219010298	0.586940306471813	0.6315698387801123	0.771262974690664
ZeeviD_2015__PNP_Main_393__bin.68	0.8599490730622744	0.7262051022119627	0.6137666296874199	0.7016976107956606	0.7919355978925063	0.7920335520822889	0.6110650346512946	0.8874954546021604	0.7346901528778432	0.8247950701319655	0.7591251027479384	0.8036272621295703	0.8014662633295091	0.6737612606889044	0.8646573428447467	0.5796859644121339	0.8202143256154365	0.849702233124503	0.8134457835110755	0.5740859418641884	0.7825971444505486	0.7669115367395208	0.7366815800380451	0.6542891690851033	0.6682310073987756	0.8452841295268582	0.691635128035829	1.0	0.6951568583873506	0.8585726318766036	0.695325967979145	0.8614659768597088	0.8609572619401306	0.6954747474560788	0.7824552956945899	0.8467321881626058	0.7571752599135878	0.8086118366549199	0.6381405892129335	0.8583462283247477	0.823274469950011	0.5459282707342914	0.5844529142988628	0.7530935273072716
FengQ_2015__SID31223__bin.2	0.880857389720749	0.7470595593775546	0.6706753049534387	0.7045339368885295	0.8165333783284507	0.7811643068473065	0.689576163448643	0.9078271140189852	0.7409799820213475	0.8986347278910575	0.8324767775738129	0.8316179914528671	0.8561573975755001	0.7217998434868113	0.8937612912047151	0.575665981072959	0.8626972051631897	0.8808591352209949	0.8645032160842029	0.6564710057863333	0.8427944295268821	0.7827544575712527	0.7739094259922442	0.7022793324043393	0.6719704661358407	0.890518151747973	0.7163515553861773	0.8753753552820293	1.0	0.903633258761684	0.7117265615681574	0.879248620327514	0.9232870096962539	0.7580527199257581	0.7972089451069264	0.8651077410026735	0.7758399492641261	0.8309250278552748	0.6548267445547665	0.8786353679078143	0.8556488751705499	0.5789248300319135	0.6397310765954599	0.817606860979633
