	QinJ_2012__DLM022__bin.16	BritoIL_2016__W1.13.ST__bin.62	LiJ_2014__O2.UC48-1__bin.24	CosteaPI_2017__SID713A062-11-90-0__bin.59	QinJ_2012__T2D-051__bin.12	VogtmannE_2016__MMRS77018926ST-27-0-0__bin.32	ZeeviD_2015__PNP_Main_706__bin.57	XieH_2016__YSZC12003_37255__bin.24	BritoIL_2016__W2.43.ST__bin.21	BritoIL_2016__WL.14.ST__bin.72	Obregon-TitoAJ_2015__SM31__bin.23	QinJ_2012__T2D-049__bin.53	ZeeviD_2015__PNP_Main_203__bin.18	GeversD_2014__SKBSTL013__bin.55	LiJ_2014__MH0252__bin.78	ZellerG_2014__CCIS45793747ST-4-0__bin.81	ZeeviD_2015__PNP_Main_531__bin.7	XieH_2016__YSZC12003_37182R1__bin.25	CosteaPI_2017__SID713A052-11-90-0__bin.33	CosteaPI_2017__SID713A005-11-90-0__bin.76	BritoIL_2016__W1.1.ST__bin.13	HMP_2012__SRS042628__bin.54	YuJ_2015__SZAXPI003413-4__bin.43	XieH_2016__YSZC12003_36699__bin.3	ZeeviD_2015__PNP_Main_625__bin.19	FerrettiP_2018__CA_C10032MS2544FE_t0M15__bin.10	LiJ_2014__MH0391__bin.68	ZellerG_2014__CCIS44757994ST-4-0__bin.11	ZellerG_2014__CCIS11015875ST-4-0__bin.14	CosteaPI_2017__pluto1-11-7-0__bin.43	XieH_2016__YSZC12003_37137__bin.63	HeQ_2017__SZAXPI029584-102__bin.27	VogtmannE_2016__MMRS77487595ST-27-0-0__bin.58	ZeeviD_2015__PNP_Main_448__bin.21	LiJ_2017__nHM512811__bin.17	ZellerG_2014__CCIS46047672ST-4-0__bin.1	VogtmannE_2016__MMRS44197125ST-27-0-0__bin.43	BritoIL_2016__W2.67.ST__bin.48	XieH_2016__YSZC12003_37798__bin.56	XieH_2016__YSZC12003_37207R1__bin.4	CosteaPI_2017__SID713B061-11-90-0__bin.58	NielsenHB_2014__V1_UC35_4__bin.63	CosteaPI_2017__SID713A052-11-0-0__bin.94
Obregon-TitoAJ_2015__SM31__bin.23	0.8000085995950372	0.6688693356682537	0.673576310982204	0.8003147972971212	0.7100014593252184	0.6062043472255881	0.7191626339777818	0.7535186676360756	0.776561021944603	0.8076941619173449	1.0	0.7719954187611893	0.7467295479479542	0.7049198804395697	0.6988096075718131	0.6952160192213979	0.4572958443108467	0.5714860882005738	0.7153846755216436	0.5574583245382929	0.6446933983775431	0.7786816039026525	0.8033735168955983	0.7576380039558137	0.7771395401561999	0.7971388104935907	0.7047048905636383	0.6603707207242423	0.7795650168473884	0.7830654429182334	0.4380803097938964	0.6354612119174752	0.6827159866471743	0.5812212206734264	0.8038582213431525	0.7681692504540847	0.7502820927766007	0.7225718522224741	0.7440213269956923	0.7900460990412754	0.6876001657376498	0.808226424731393	0.5166089451424014
QinJ_2012__T2D-049__bin.53	0.7533767819482104	0.5808913308913309	0.5640982033839177	0.7344691023262452	0.6300580372008944	0.480980130980131	0.5986077414648843	0.6476107226107226	0.699975024975025	0.7407536907536908	0.469760001902859	1.0	0.6498560962846677	0.6025272346700918	0.5940079761508333	0.5896742146742147	0.3911346589918019	0.49189144189144196	0.6298181976753405	0.46134222919937207	0.5298376226947656	0.6704343275771848	0.7268152482438197	0.6634536098821813	0.6737623487623488	0.6848373848373848	0.6039686503972218	0.5693493014921586	0.6912730127015841	0.6598833705976562	0.35854304425732997	0.5370474763331906	0.5720228184513899	0.4963845678131392	0.7450196628768057	0.6873214087499802	0.6272977022977023	0.6459944817087674	0.6668315811172955	0.7201294737009023	0.562271855128998	0.7053109588823875	0.4462775319918177
ZeeviD_2015__PNP_Main_203__bin.18	0.7437824922077846	0.5896508225656139	0.5962673407950467	0.7395338442807378	0.6891558721916129	0.5227746454953855	0.6480702596334933	0.7134154533003592	0.7224120930790594	0.7439992125405454	0.4842187041898419	0.6925228528000013	1.0	0.6688365455539381	0.6246437633126696	0.6287255408080584	0.40520280883069876	0.5062409541440054	0.6334388912030133	0.477714137009496	0.5385567862191215	0.7418987573856008	0.7668376490110709	0.6971318563680714	0.7198220105056554	0.7510977539662356	0.6465113940820563	0.5934161799260362	0.7037395030049352	0.7270206741903403	0.3826338997915598	0.5748141401356762	0.6360931872083464	0.5624724875016158	0.7552935947946564	0.7288520243706873	0.6876244663314612	0.6458447572690027	0.6902204632999114	0.745305448932156	0.6083242575533162	0.7711429061478446	0.4544802809844595
GeversD_2014__SKBSTL013__bin.55	0.8519030277763733	0.6787472615243003	0.7173057217244322	0.8405631843609432	0.7600548365892343	0.6031575927624783	0.7999393227051754	0.8081679068706716	0.8077463647799261	0.8454870230047437	0.5582832246886419	0.7842060510122686	0.8168768529535292	1.0	0.712376723446718	0.7193860861184177	0.4571064153856155	0.5871410571677118	0.7172499976781647	0.5468928168608581	0.605636280894598	0.8278059895094323	0.8578102926441162	0.8038111119939818	0.8205453526661376	0.8626371301703402	0.7480488844355515	0.6668460499390647	0.8219358740058674	0.9094602919733639	0.44400868469580346	0.6432696187340116	0.7996870166067976	0.6301992341039419	0.8586941379335253	0.8397887233105037	0.8521713287398832	0.7406597727078069	0.7830337821870862	0.8376046502748536	0.7272132507654316	0.8598504118935754	0.504743767420214
LiJ_2014__MH0252__bin.78	0.749799773084084	0.60849684603988	0.6032911838841216	0.7528950316631834	0.6606770497888884	0.5396002496360266	0.6524540808978532	0.6947229928944993	0.7175405432768198	0.7500835368082427	0.5098440345212593	0.7122122495618775	0.7028014656847903	0.6562561345486849	1.0	0.6270988177462126	0.41919126863298606	0.5297122483735871	0.6634410130317421	0.4977092139554714	0.5532998108717155	0.7371749015976801	0.7512917903874919	0.7354228863761566	0.7391897666340441	0.7330116076949877	0.667976004140954	0.6053217343524745	0.7209590168181103	0.7207232600221593	0.39694362227958757	0.5761824795625952	0.6259262128760286	0.548214879010658	0.7438759082696925	0.731532899242964	0.684659599983459	0.6674674158916242	0.6980963114043072	0.7514486447073788	0.6109832246681461	0.7581159039348094	0.48047900457396703
ZellerG_2014__CCIS45793747ST-4-0__bin.81	0.7668819889923295	0.6233934169088292	0.6374540150646137	0.7603965253176909	0.681673041330109	0.5580355556810102	0.6758119848215037	0.7369537593156148	0.7430562078385244	0.7707734618680918	0.5193461585818997	0.7239156704784867	0.7243025790498012	0.678553925564631	0.6420881577263209	1.0	0.42771988208778783	0.5347947608199347	0.6735961423998746	0.5138213961899969	0.5807692326410671	0.7498030173028433	0.766945743738043	0.7506220954481545	0.7383826443035134	0.7613465196965663	0.6851216377280145	0.6087059781997703	0.7528428046442656	0.7460351604989223	0.4107713399544178	0.5964631203129919	0.6409186718183096	0.5604981435688738	0.7697465724524017	0.7721205850446939	0.7156027329858781	0.6782293117066854	0.7141173934139888	0.7509997571479533	0.636703558439498	0.7882359353867552	0.4766801200535929
ZeeviD_2015__PNP_Main_531__bin.7	0.8415403610216075	0.7100267375341114	0.6694864381645851	0.8393655027402728	0.7261552464298577	0.628678438969307	0.7456332479938738	0.7787339258422811	0.8074037659687001	0.8398376278875077	0.5694129423942423	0.8003778623601066	0.7780800892981722	0.7186750643290792	0.7154245394751785	0.7129389871536532	1.0	0.6064585422203186	0.743657947764463	0.5718035829593648	0.6311518231169346	0.798762740078071	0.840489030796837	0.7854783390280387	0.8065373919871763	0.8125087205246267	0.7374724593664113	0.6924875316778126	0.8153585068514931	0.7937737887799702	0.45755091975170437	0.6606377421060999	0.6753652885804121	0.6117946920803035	0.842981884022701	0.8295433527699632	0.7576967755961593	0.751551847777767	0.7824654991709417	0.8315397445007966	0.6728521550647185	0.8280093516472463	0.5509870822665901
XieH_2016__YSZC12003_37182R1__bin.25	0.8452157604507817	0.6887270617006545	0.6649940206213301	0.8395028436477349	0.7451407539974084	0.6013089939206981	0.7343067731916303	0.7805955550829843	0.8217767241716143	0.842513350316007	0.5618796834996692	0.7947776036238814	0.7675677476093695	0.7288955475887443	0.7138372494473798	0.7038622238420599	0.47886015812205873	1.0	0.7344009315916805	0.569206744303577	0.6354916958055956	0.7913001481553601	0.8639500793941066	0.790322694288172	0.793710475089979	0.8145169193677424	0.734721198258518	0.6877457646334644	0.8142466143009315	0.8098166857652356	0.4506850183736987	0.6458644926111278	0.6896981102345057	0.6225132093986737	0.8518382345876471	0.8318715295103315	0.7622269806731877	0.7725145865453411	0.7893349918876453	0.8276734740414258	0.6926945251694371	0.8287034516419752	0.5405210994882779
CosteaPI_2017__SID713A052-11-90-0__bin.33	0.7602826562505725	0.6148625376038341	0.5960615365448809	0.7564842567723543	0.6511335197188827	0.521287159550183	0.638714635906944	0.6824587502885555	0.7289207836987149	0.7629575209500533	0.5029496795658659	0.7276772464283228	0.6867701375173592	0.6367084873823334	0.6393059458944491	0.6339388115539498	0.4198827639780001	0.5251464763237833	1.0	0.4963390079549744	0.5547170139715878	0.721629029243966	0.7560898974390918	0.7132196943325846	0.7115992026704676	0.723860067934235	0.6423371538706758	0.6037389478621236	0.7272292981961151	0.701445709407096	0.3899132867491599	0.5655318950133927	0.6055133358494161	0.5487292560578357	0.7631535555547413	0.7354916071539807	0.6648078494454236	0.6726790052434677	0.7029319998094617	0.7487756997702547	0.6000701693958835	0.7346621242822752	0.5285651732616128
CosteaPI_2017__SID713A005-11-90-0__bin.76	0.8395072320721965	0.6946447728862328	0.7004701035682982	0.8346229321860674	0.7360357138689819	0.6153737388574335	0.7526276448902577	0.7841250644341837	0.8198547202200818	0.8448857275623184	0.5873199017374408	0.7987745321786544	0.776161651382066	0.7275279992696887	0.7187196490112999	0.7246650966804469	0.4838147507778433	0.6099506284863955	0.7437993895311525	1.0	0.670539009535916	0.8004740159501631	0.8448472901264523	0.7962253065213915	0.7943995283177513	0.8216660843852722	0.7458990344653388	0.6899979614431335	0.8190653800192599	0.8019167925607088	0.4818468913380552	0.6690907418631037	0.6672519223865805	0.5964419289278082	0.849620396001683	0.8222316637987306	0.7705998916887968	0.7624470369884817	0.7791048607569566	0.8189294762281619	0.6909335011768033	0.8280137523654466	0.5549130250056112
BritoIL_2016__W1.1.ST__bin.13	0.7097680873203164	0.5813966430815763	0.5772426173629698	0.7135029322234147	0.6084320186747352	0.51764439783476	0.6178122743903498	0.6644664354109249	0.6988683649701672	0.7152924922214132	0.5052512480968374	0.6823947120927284	0.6508897763790334	0.5993096025594027	0.5943417227361428	0.609285186936263	0.39724453711920155	0.506554742155294	0.6183590985723344	0.49878789859194045	1.0	0.6615531032144685	0.7144525988699988	0.6832621764113017	0.6699801182692378	0.6836160038231741	0.6057831635336176	0.5780947644775659	0.6826581680011355	0.6676442446627203	0.3771187522401411	0.5512421741852013	0.569806114832057	0.5202922318289457	0.737582087448981	0.693616606299864	0.6340674018243811	0.6338769579215984	0.6647171269826845	0.7222122944048296	0.5742659740567411	0.7001876868060668	0.46595496129342556
HMP_2012__SRS042628__bin.54	0.7838223439044795	0.6214916940994969	0.633635583368643	0.787605792944602	0.7123444477037906	0.5521919103027932	0.6891487674239214	0.7601038644981151	0.7433234466499353	0.7799754462588139	0.5194276588116423	0.7349538802516216	0.7631880751387938	0.6972345534152515	0.6739958497658702	0.6695379333572352	0.42791043316710664	0.536869506643634	0.6846904164357963	0.5068157274317439	0.563087252697109	1.0	0.787233792901144	0.7633293134730507	0.7708092956552915	0.8012263833208392	0.7106248166617777	0.613306823984442	0.7663531175646165	0.7654252903534218	0.4062240474560803	0.6057581782427778	0.6662029703508143	0.6530608519930902	0.7827132970459459	0.7776639179513923	0.7192203643949024	0.6878389448409983	0.7152900274871528	0.7731586323783449	0.6518722770878829	0.8595886705126952	0.48774333735319364
YuJ_2015__SZAXPI003413-4__bin.43	0.74108260213275	0.5567921020302553	0.5295095162393186	0.7517850564150935	0.5918839960607629	0.4628048142408869	0.5824236629457983	0.630210565699107	0.6777792192340276	0.721989558441335	0.4419252806419752	0.6570433932485376	0.6505138353519295	0.5958099733800462	0.5664498987237617	0.5647533604645663	0.3713071443827884	0.4833729216152019	0.5915886966257023	0.44111034021075207	0.5014764971753033	0.6491871381327615	1.0	0.6413405590907071	0.6677039178780871	0.6734085008966496	0.5846541771251884	0.5529270481381083	0.6559553725145034	0.6663306321558148	0.3468539142226816	0.5161092292541396	0.5717402024377971	0.4965875713341657	0.731827258431444	0.6769112395838859	0.6069704284852143	0.6158613067430049	0.6337125876401418	0.7111304951139412	0.5418715963514752	0.7033745844663896	0.42265842599667136
XieH_2016__YSZC12003_36699__bin.3	0.7344754972223697	0.587990118311125	0.5876839390456343	0.7267094906107083	0.6455477049106791	0.5243953679686282	0.6366676831489055	0.699927858568225	0.6962821030400227	0.7252292126295655	0.47858658761974016	0.6887284465641048	0.6791027301396038	0.6411179823115629	0.6367331166209661	0.6347211402379227	0.3984766758479293	0.5077682700336509	0.6408216797965718	0.4773890316216513	0.5507214348943127	0.7228456235089709	0.7364718354171219	1.0	0.7182233042751103	0.7235608648576575	0.6508881462121221	0.5814562363243014	0.7310840680195346	0.7086687827604612	0.38286606015187974	0.5568174476089828	0.6205924486480993	0.5530967933894908	0.7248757072679303	0.7480996514741668	0.6691802996688409	0.6458567648950657	0.6683971556604686	0.7357495980368313	0.5931173864142828	0.7488054276036246	0.45902033334856
ZeeviD_2015__PNP_Main_625__bin.19	0.7276848950085949	0.5657257854857083	0.5603119569036555	0.7310334803386321	0.6192247636964664	0.5000807504990774	0.616708893269111	0.6637466498390505	0.679601320999384	0.7200135975962348	0.4698792760343548	0.6694724510809538	0.6711725445151898	0.6264336167872803	0.6125827397186889	0.5976289290041612	0.3916351936672701	0.48810328500908345	0.6119808530719066	0.4558940774038832	0.5168863080241574	0.6986651351645183	0.7339050468668018	0.6874609049413003	1.0	0.7052508307453783	0.6230775472646458	0.5683121648854289	0.6843352697696917	0.691227029437299	0.3673745925054083	0.5409251407422112	0.5898678212806321	0.5259335151598229	0.7163636750379331	0.7002632072365053	0.6442459951691507	0.621585829508517	0.6555884860029842	0.7127456587743886	0.5785485708343379	0.7314478682656054	0.43750659790663193
FerrettiP_2018__CA_C10032MS2544FE_t0M15__bin.10	0.7785614822501508	0.6160678304678082	0.6370481348185942	0.805988742564498	0.7125083039549871	0.5557338624184246	0.6900687024095107	0.741847746800308	0.739007804766248	0.778217695342216	0.5174026793389989	0.7305010873899553	0.7518184128546703	0.7069814959762555	0.6521193638293041	0.6615153602552734	0.4235382819196418	0.5377212044635635	0.6682891886417541	0.506206558845282	0.5661777111910884	0.779623289046983	0.7945879568020967	0.7434829546391569	0.7570961550415525	1.0	0.6882013432638275	0.614054161026743	0.7507553374714621	0.7782959248354114	0.4105086312502722	0.5962427854435634	0.6689332076587097	0.5861647124093542	0.7875955086967938	0.7865696451806192	0.7270594125514782	0.6809623665394274	0.7121898887745752	0.7617979590136656	0.647892434023994	0.8308978589222005	0.46912831624336054
LiJ_2014__MH0391__bin.68	0.893332654672987	0.7198785635825385	0.7330609935040164	0.8753213374644045	0.8138784946218904	0.6489087524745105	0.8076041702583671	0.8573034525750508	0.8612736156013068	0.8930863666440629	0.5920167650997822	0.8338343926455111	0.837576876071695	0.7934907715875562	0.7691465681952395	0.7704726924043129	0.49755654909970776	0.6277859965005208	0.7675467906206952	0.594763697582382	0.6493663009015784	0.894956513743693	0.8928827685401524	0.8656340083267245	0.8657281450844466	0.8907329477010106	1.0	0.7084573667212332	0.8732760522108729	0.8697207476866712	0.4739577774749347	0.7080277309374434	0.7699330479676038	0.689465275850802	0.8930392982652019	0.8861120369716643	0.82015062975849	0.7927354882988558	0.8371915721331116	0.8828342169600505	0.738050241663287	0.9176883515066533	0.540119498951634
ZellerG_2014__CCIS44757994ST-4-0__bin.11	0.7588636922622853	0.6094898912883072	0.5774406020955285	0.7541940085592012	0.6392975552166855	0.5380107235968321	0.6287569482020758	0.6793413350386147	0.7244365192582026	0.7601790545526096	0.49861773820650296	0.7064759702887501	0.6909729942446751	0.6357563087215309	0.6264518667912834	0.6152481676422844	0.41991539180481086	0.5281656746519751	0.6484017905455262	0.4944989915883713	0.556960991686753	0.6942127010674406	0.758955679079148	0.6950213980028531	0.7097078065817306	0.7143184613114271	0.6367470116582222	1.0	0.7211171233213635	0.6919258202567761	0.3911791037434207	0.5784706576811453	0.5974194500467312	0.5382758620689655	0.7522057159722564	0.7285592011412269	0.6647995474445374	0.6657533572728614	0.7098002853067047	0.7309513502877663	0.5847503566333808	0.727475035663338	0.4875744011018741
ZellerG_2014__CCIS11015875ST-4-0__bin.14	0.861397957709369	0.6961079209249457	0.6805324039113901	0.8543449992682391	0.739224763720749	0.6000555483600376	0.7381250184109147	0.7968412247384715	0.8270879613892139	0.8641225393081797	0.5595038427962707	0.8153405119146089	0.7789049024233207	0.7448586205397075	0.7092230383550204	0.7232990301948353	0.4699690509600094	0.5943866231319642	0.7423986885350149	0.5579650410043218	0.6251724781254954	0.824545267939011	0.8558421865480388	0.8306523144916227	0.8123297720974229	0.8301459266640077	0.7460631034980972	0.6854513327631988	1.0	0.8140397077258511	0.44515791772203095	0.645319512951231	0.7058915394891327	0.6195863143429325	0.8549715548444202	0.8946769428015544	0.7745657712688733	0.7589014142855607	0.797445336532819	0.8470886440542448	0.6887977941503088	0.857571292906783	0.5289751561362469
