	QinJ_2012__DLM022__bin.16	BritoIL_2016__W1.13.ST__bin.62	LiJ_2014__O2.UC48-1__bin.24	CosteaPI_2017__SID713A062-11-90-0__bin.59	QinJ_2012__T2D-051__bin.12	VogtmannE_2016__MMRS77018926ST-27-0-0__bin.32	ZeeviD_2015__PNP_Main_706__bin.57	XieH_2016__YSZC12003_37255__bin.24	BritoIL_2016__W2.43.ST__bin.21	BritoIL_2016__WL.14.ST__bin.72	Obregon-TitoAJ_2015__SM31__bin.23	QinJ_2012__T2D-049__bin.53	ZeeviD_2015__PNP_Main_203__bin.18	GeversD_2014__SKBSTL013__bin.55	LiJ_2014__MH0252__bin.78	ZellerG_2014__CCIS45793747ST-4-0__bin.81	ZeeviD_2015__PNP_Main_531__bin.7	XieH_2016__YSZC12003_37182R1__bin.25	CosteaPI_2017__SID713A052-11-90-0__bin.33	CosteaPI_2017__SID713A005-11-90-0__bin.76	BritoIL_2016__W1.1.ST__bin.13	HMP_2012__SRS042628__bin.54	YuJ_2015__SZAXPI003413-4__bin.43	XieH_2016__YSZC12003_36699__bin.3	ZeeviD_2015__PNP_Main_625__bin.19	FerrettiP_2018__CA_C10032MS2544FE_t0M15__bin.10	LiJ_2014__MH0391__bin.68	ZellerG_2014__CCIS44757994ST-4-0__bin.11	ZellerG_2014__CCIS11015875ST-4-0__bin.14	CosteaPI_2017__pluto1-11-7-0__bin.43	XieH_2016__YSZC12003_37137__bin.63	HeQ_2017__SZAXPI029584-102__bin.27	VogtmannE_2016__MMRS77487595ST-27-0-0__bin.58	ZeeviD_2015__PNP_Main_448__bin.21	LiJ_2017__nHM512811__bin.17	ZellerG_2014__CCIS46047672ST-4-0__bin.1	VogtmannE_2016__MMRS44197125ST-27-0-0__bin.43	BritoIL_2016__W2.67.ST__bin.48	XieH_2016__YSZC12003_37798__bin.56	XieH_2016__YSZC12003_37207R1__bin.4	CosteaPI_2017__SID713B061-11-90-0__bin.58	NielsenHB_2014__V1_UC35_4__bin.63	CosteaPI_2017__SID713A052-11-0-0__bin.94
Obregon-TitoAJ_2015__SM31__bin.23	0.9698342959453408	0.9697408476831951	0.9700342168543574	0.9697811762123962	0.9699532120959682	0.9692586215337564	0.9696171977728062	0.9702430435260395	0.9700367673985967	0.9702334695819648	1.0	0.969883955625181	0.969947787528243	0.970001362637205	0.9708221707334733	0.9697310608986446	0.9674653427682232	0.9676161859504679	0.9697827164026463	0.9711329699276707	0.9687706808578959	0.9702773700822174	0.9695892500511079	0.9698594424734922	0.9704072069844101	0.9706397986964772	0.9706000057427121	0.9708897811561331	0.9705249002586502	0.9704921288928614	0.9726305984181811	0.968843026183658	0.9697499972238365	0.9703652945687109	0.9696717981200476	0.9700823549737961	0.9703907178186537	0.9695095354271034	0.9711009790599867	0.9701076674349007	0.9696794856482409	0.9706236958578057	0.9690681585710567
QinJ_2012__T2D-049__bin.53	0.9731997365755435	0.9720280972777694	0.9691832278295648	0.9725415244548357	0.9719650973350881	0.9689644074199193	0.9690351554402982	0.9705440440211479	0.9723264067666875	0.9727823194663604	0.969883955625181	1.0	0.9703331490463444	0.970067367252048	0.9705442092710994	0.9695688364443917	0.9686266078409428	0.9683069849182703	0.9707740448098724	0.9710733629781435	0.9695530712072642	0.9706444986629981	0.9728825916989519	0.9703318461569681	0.9706145054864725	0.9702355277583077	0.9708884435112047	0.971775645033385	0.9711314300735248	0.9696991057234051	0.9721771957055452	0.9710765750363962	0.9701317229676125	0.9704435330115417	0.9731042267523443	0.9704392993375667	0.9699347807431563	0.9724915076616051	0.9723362426609278	0.9718545712514091	0.9691226430306956	0.9709282685915392	0.9703250897280749
ZeeviD_2015__PNP_Main_203__bin.18	0.9709965966266288	0.9706786431587673	0.9714242845747298	0.9708994444888144	0.9717199563254528	0.9708142923827044	0.9715203281020328	0.9727303936703086	0.9712618771877909	0.9716717913520176	0.969947787528243	0.9703331490463444	1.0	0.9719181239951356	0.9722079394239861	0.9709439671398105	0.9701654977373277	0.9692277081655036	0.9708024471143979	0.9715769911185078	0.9692355649155886	0.9727116128103156	0.97122888796859	0.9711294970760509	0.9723091654345617	0.9721052453161547	0.9729853622498253	0.9717807853368007	0.9724208745580306	0.9722340703797505	0.9743308121691443	0.970204615981381	0.9722718176775638	0.9731950202616175	0.9707223923773864	0.9719841937850071	0.971497534370199	0.9704753337950464	0.9732407563498252	0.9717976485830245	0.9710243928096743	0.9731306156698714	0.9702189254390909
GeversD_2014__SKBSTL013__bin.55	0.9691958470716479	0.9697964930904962	0.9877152460680759	0.9686158324608077	0.9707390268879631	0.9755395959622933	0.9887186158781177	0.9719551008580082	0.9696208254880586	0.9695764980844045	0.970001362637205	0.970067367252048	0.9719181239951356	1.0	0.9722275621728693	0.970248661979623	0.9701867816091954	0.9686799847456127	0.970107184255171	0.9711685413024596	0.9690774504397103	0.9721984718854926	0.9696802321342646	0.9712184961700095	0.9716137609292397	0.9725567209769451	0.973645666070986	0.9715582771540086	0.971838848004451	0.9905081998903085	0.9853165965739489	0.9690167402716311	0.9984146636845251	0.9727179331984773	0.9696974993896615	0.9723536194134621	0.9947432453593842	0.9696275601943728	0.9723458251883517	0.9712504180544479	0.9857394437613738	0.9721843031287336	0.9689300175114696
LiJ_2014__MH0252__bin.78	0.97045466569712	0.970499761960355	0.9717287732291916	0.9700679113924439	0.9711615519032677	0.9717741279674444	0.9717481887777134	0.9726143166289138	0.9713361923360283	0.9716246993059177	0.9708221707334733	0.9705442092710994	0.9722079394239861	0.9722275621728693	1.0	0.9713669361370029	0.9702912454726688	0.9697065147308217	0.971863907344252	0.971789562778594	0.9700461328720046	0.9722513899694015	0.9712445281219507	0.9728980777574465	0.9731164864650085	0.97196033139108	0.9731602415086604	0.973147238959084	0.9728676974743778	0.9723736888243619	0.9744336811251934	0.9700644277406597	0.9724194052191198	0.9738849292027253	0.9706084827375769	0.9725470445608153	0.9718425221500455	0.9711220745523224	0.9740533033740056	0.9728730661090554	0.9716302192739447	0.9721769649138526	0.9712131926243054
ZellerG_2014__CCIS45793747ST-4-0__bin.81	0.9699991258773545	0.9699265428018231	0.9716150386514677	0.9691452560435736	0.9705851781838744	0.971101296215525	0.9713306426228132	0.9713250773914371	0.9703411778239182	0.9701615234958859	0.9697310608986446	0.9695688364443917	0.9709439671398105	0.970248661979623	0.9713669361370029	1.0	0.9694876102709602	0.9675484822470228	0.970767645637486	0.9716862180614023	0.9691313157563477	0.9715789307729903	0.9697538263861881	0.9708904098810072	0.9714138086024287	0.9714744543134836	0.9721151495648883	0.9711249162413709	0.97200732412916	0.9715189111286595	0.9734783345847361	0.969487127765187	0.9715526596713948	0.9719754339857996	0.9699991536618843	0.9718791560255057	0.9708914285412436	0.9697244450629741	0.9718350810705915	0.9710255914913593	0.970731135435464	0.9715544912650933	0.9695962366767606
ZeeviD_2015__PNP_Main_531__bin.7	0.9679555485056871	0.9687643886803146	0.9697577873374468	0.9681649885050373	0.9687550053029155	0.9690874669254278	0.9692907482064915	0.9702103919493774	0.969075075846974	0.9690650047690944	0.9674653427682232	0.9686266078409428	0.9701654977373277	0.9701867816091954	0.9702912454726688	0.9694876102709602	1.0	0.9659474566219308	0.9686085151119728	0.9692334558494935	0.9681327350599642	0.9695570275244173	0.9686180362152799	0.9687013224779228	0.9700261473618482	0.9699673933359222	0.9707203575787409	0.9699178068495049	0.9702031214858188	0.9700865589281802	0.9716866878334588	0.9674305447486995	0.9696956637707222	0.9702570330621786	0.9685029903286146	0.9707677396142553	0.9698001385086131	0.9684995332373674	0.9712852942361139	0.9694008501865398	0.9693139760593387	0.9698288107587835	0.9679232860782871
XieH_2016__YSZC12003_37182R1__bin.25	0.968482039907728	0.9681395610579628	0.967251695178965	0.9685978056671904	0.9687663169886552	0.9671468250207077	0.9669406221691406	0.9688900019478532	0.968727843288862	0.9689762524273561	0.9676161859504679	0.9683069849182703	0.9692277081655036	0.9686799847456127	0.9697065147308217	0.9675484822470228	0.9659474566219308	1.0	0.967908759370568	0.9695215152834283	0.9685260208713649	0.968550909846412	0.9690650247331798	0.9681986035540475	0.9685714911032808	0.968779592915756	0.968615416834148	0.9705343729492564	0.9686411070175371	0.9682554270200309	0.9707977935190832	0.9671049855172547	0.9685931976215963	0.968953357254735	0.968387870985406	0.9684769972013193	0.9682082759047144	0.9683601575327893	0.9700715090905656	0.9693747721281394	0.9672630999923973	0.9686430532481116	0.9674808678953252
CosteaPI_2017__SID713A052-11-90-0__bin.33	0.9722650294300774	0.9716760775735712	0.969544489749697	0.9718808126825267	0.9710842566957867	0.9691959332125798	0.9692952945494178	0.9708884126408028	0.971596514706026	0.9722948761426576	0.9697827164026463	0.9707740448098724	0.9708024471143979	0.970107184255171	0.971863907344252	0.970767645637486	0.9686085151119728	0.967908759370568	1.0	0.9719880417730682	0.9702307278811344	0.9707384277172868	0.9715416722578094	0.970545155825587	0.9713957014458773	0.9704069164123567	0.9709626564807488	0.9727905063080948	0.9715020136741385	0.9699770720646542	0.9728040023220416	0.9699323249502159	0.9700198625106301	0.9705025813177884	0.9717494749574688	0.9711319581693402	0.9703506511825979	0.9712581004197438	0.973146732003764	0.9712607075000327	0.9699349095604174	0.9703477447589042	0.9977546392162593
CosteaPI_2017__SID713A005-11-90-0__bin.76	0.9715105214161575	0.9713099728388663	0.971404910690914	0.9714013414583487	0.9714861380631157	0.9708636723944504	0.9706944920269437	0.971883156436843	0.9714562934659994	0.9718578300905834	0.9711329699276707	0.9710733629781435	0.9715769911185078	0.9711685413024596	0.971789562778594	0.9716862180614023	0.9692334558494935	0.9695215152834283	0.9719880417730682	1.0	0.9705868326772787	0.9715715065252073	0.97093893713862	0.9712069938430471	0.9718628005028218	0.9720151904777757	0.9718803883550716	0.9726473266075621	0.9722954854889845	0.9714224660823668	0.973467120945499	0.969904134599599	0.9719452742884338	0.9716596836216564	0.9711447181159295	0.9718501595790423	0.971280238499378	0.9711866407291644	0.973101613080215	0.9720898021370986	0.9704496944900229	0.9720843167575486	0.9709365167054981
BritoIL_2016__W1.1.ST__bin.13	0.9700730971197292	0.9708848704151642	0.9686829550829044	0.9701839973729538	0.9698559943745514	0.9687720371131262	0.9688224593587067	0.9700497840999469	0.9703828528649452	0.9717800951970045	0.9687706808578959	0.9695530712072642	0.9692355649155886	0.9690774504397103	0.9700461328720046	0.9691313157563477	0.9681327350599642	0.9685260208713649	0.9702307278811344	0.9705868326772787	1.0	0.9694160636368534	0.9701726713974216	0.968840157391956	0.9699611708328129	0.9688634947649946	0.9698518340502126	0.9713955286049004	0.9700343527926608	0.9687986664197074	0.9720985815024125	0.9692017943177544	0.9690354814257172	0.9706583580910978	0.9705335998253246	0.9697345428380532	0.969402164282854	0.9709102312744927	0.9723472808097224	0.9711939920368947	0.9690355797902449	0.969788494000058	0.9697980515009054
HMP_2012__SRS042628__bin.54	0.9708685707949335	0.9702611789417693	0.971585623622295	0.9703249764692151	0.9716073780510214	0.971096423718373	0.971039350233118	0.972838701388128	0.970431077523602	0.9706267278713491	0.9702773700822174	0.9706444986629981	0.9727116128103156	0.9721984718854926	0.9722513899694015	0.9715789307729903	0.9695570275244173	0.968550909846412	0.9707384277172868	0.9715715065252073	0.9694160636368534	1.0	0.9707804039425341	0.9715210509926343	0.9717816297883951	0.9728756229931639	0.9731485669396306	0.9723641374558608	0.9727804657931276	0.9721277182912021	0.9738156406073222	0.9700851637472605	0.9722663189386007	0.9749853532447024	0.9705344917427495	0.9722573571439438	0.9718380821850238	0.9706576966359318	0.9736915584876551	0.9712219376224198	0.9714869899069449	0.973183047533485	0.9698879775730461
YuJ_2015__SZAXPI003413-4__bin.43	0.9729491173904984	0.9725937527778716	0.9696333532395771	0.9730205599604441	0.9724575959320828	0.9690962015988449	0.9690702593051288	0.9708507169589655	0.9730541664094173	0.9722690884381582	0.9695892500511079	0.9728825916989519	0.97122888796859	0.9696802321342646	0.9712445281219507	0.9697538263861881	0.9686180362152799	0.9690650247331798	0.9715416722578094	0.97093893713862	0.9701726713974216	0.9707804039425341	1.0	0.9700910251934665	0.9706161369524322	0.9699737616267275	0.9712705129823275	0.972555800201586	0.9711463364941382	0.9697019163822125	0.9727225582362979	0.9717971037963751	0.9704806363388616	0.9715845906388875	0.9732398387022211	0.9710286859962985	0.9701572132144792	0.9729519789205023	0.972810548558722	0.9718323241148688	0.9696068045462823	0.9709384526034488	0.9709836369249768
XieH_2016__YSZC12003_36699__bin.3	0.9699979347152624	0.9699929259341229	0.9709274259893582	0.969478879580117	0.9708031500936054	0.9707884445873334	0.9707806367204536	0.9733739747829954	0.9700282133943964	0.9709685221886311	0.9698594424734922	0.9703318461569681	0.9711294970760509	0.9712184961700095	0.9728980777574465	0.9708904098810072	0.9687013224779228	0.9681986035540475	0.970545155825587	0.9712069938430471	0.968840157391956	0.9715210509926343	0.9700910251934665	1.0	0.9722168991488034	0.9712135197524869	0.9723365524771259	0.972486428707611	0.9720865943751851	0.9716335186477707	0.974035355888373	0.9695235638484634	0.971605808470966	0.972725976545961	0.9702338263240519	0.9723493183877514	0.9705447695628092	0.9701403780545625	0.9730964755927685	0.971617229872939	0.9710251163718266	0.972195418033146	0.9696658839648123
ZeeviD_2015__PNP_Main_625__bin.19	0.9708354485726207	0.9707989528180024	0.9716255861529581	0.9703452927459244	0.9713065856017004	0.9712395219796487	0.9711633833028248	0.9726869546092929	0.9711567580468485	0.9711882489583521	0.9704072069844101	0.9706145054864725	0.9723091654345617	0.9716137609292397	0.9731164864650085	0.9714138086024287	0.9700261473618482	0.9685714911032808	0.9713957014458773	0.9718628005028218	0.9699611708328129	0.9717816297883951	0.9706161369524322	0.9722168991488034	1.0	0.9722684411852232	0.9729914098806364	0.9728855847199043	0.9727270843959841	0.9716264933825235	0.9741273152089106	0.9700447287594903	0.9721978404375218	0.9735357724608705	0.971166005203416	0.9730181648608354	0.9715682378330984	0.9707963186258828	0.9731825902894115	0.97243496762287	0.9712214659654705	0.9724929534239918	0.970128160672064
FerrettiP_2018__CA_C10032MS2544FE_t0M15__bin.10	0.9704946427451325	0.9700198677965921	0.9718009585674384	0.9708366780625155	0.9712319331363931	0.9699076380355647	0.9712037117490713	0.9716682673295294	0.970818769845414	0.9704384948684863	0.9706397986964772	0.9702355277583077	0.9721052453161547	0.9725567209769451	0.97196033139108	0.9714744543134836	0.9699673933359222	0.968779592915756	0.9704069164123567	0.9720151904777757	0.9688634947649946	0.9728756229931639	0.9699737616267275	0.9712135197524869	0.9722684411852232	1.0	0.9724014518947824	0.9726791548944824	0.9720466254578504	0.9724440983189078	0.9743188802598222	0.9703696719777134	0.9730873874078918	0.9727989310457112	0.9701450945177024	0.9721683466946384	0.9723349640925705	0.9701555029688463	0.9729458217435133	0.9712380005585273	0.9716198674245187	0.9733183475554573	0.969745389956854
LiJ_2014__MH0391__bin.68	0.971045342268208	0.9708740228968755	0.9734902472688209	0.971212055885266	0.9714958985870443	0.9714156496204921	0.9732102813847103	0.9729845903089392	0.9713092872780826	0.9715133859758482	0.9706000057427121	0.9708884435112047	0.9729853622498253	0.973645666070986	0.9731602415086604	0.9721151495648883	0.9707203575787409	0.968615416834148	0.9709626564807488	0.9718803883550716	0.9698518340502126	0.9731485669396306	0.9712705129823275	0.9723365524771259	0.9729914098806364	0.9724014518947824	1.0	0.9728682199673366	0.9727635141437684	0.9742659095340103	0.9754158556805075	0.970478113083838	0.9739489544065162	0.9913717256391329	0.9712505438997808	0.9726855895983553	0.9733133369013411	0.9709550744825903	0.9735950196767577	0.9718884455046035	0.97247177803771	0.9731689112482907	0.9696680285102846
ZellerG_2014__CCIS44757994ST-4-0__bin.11	0.9724140191546199	0.97223054843686	0.9711086090951131	0.9724545391119033	0.97219766097095	0.9705934815269701	0.9706732441385219	0.9728811457884975	0.972560800445367	0.9736570355328542	0.9708897811561331	0.971775645033385	0.9717807853368007	0.9715582771540086	0.973147238959084	0.9711249162413709	0.9699178068495049	0.9705343729492564	0.9727905063080948	0.9726473266075621	0.9713955286049004	0.9723641374558608	0.972555800201586	0.972486428707611	0.9728855847199043	0.9726791548944824	0.9728682199673366	1.0	0.9731661511928257	0.9717554404145078	0.9735645875901819	0.9707441056484406	0.9716130776806293	0.9734049839969114	0.9725482439347666	0.9725732259473161	0.9710999065166046	0.9722940625413082	0.9750281943011361	0.9732651108320906	0.9711269343066886	0.9728130381643637	0.972346889625939
ZellerG_2014__CCIS11015875ST-4-0__bin.14	0.9715161119358318	0.9713872225143906	0.971954709219432	0.9712149222727422	0.970821852784101	0.9709426502064339	0.9714445537084604	0.9726178599720118	0.9715927566417957	0.97196004615561	0.9705249002586502	0.9711314300735248	0.9724208745580306	0.971838848004451	0.9728676974743778	0.97200732412916	0.9702031214858188	0.9686411070175371	0.9715020136741385	0.9722954854889845	0.9700343527926608	0.9727804657931276	0.9711463364941382	0.9720865943751851	0.9727270843959841	0.9720466254578504	0.9727635141437684	0.9731661511928257	1.0	0.9726578125803114	0.9744257120515518	0.9697978583539865	0.9724373640870255	0.9727052774837441	0.9713700747077801	0.9905701890621441	0.9716957834911917	0.9714917281837918	0.9743689943845227	0.9725146952250584	0.9714144408212521	0.97256296899633	0.9703509984783948
