	QinJ_2012__DLM022__bin.16	BritoIL_2016__W1.13.ST__bin.62	LiJ_2014__O2.UC48-1__bin.24	CosteaPI_2017__SID713A062-11-90-0__bin.59	QinJ_2012__T2D-051__bin.12	VogtmannE_2016__MMRS77018926ST-27-0-0__bin.32	ZeeviD_2015__PNP_Main_706__bin.57	XieH_2016__YSZC12003_37255__bin.24	BritoIL_2016__W2.43.ST__bin.21	BritoIL_2016__WL.14.ST__bin.72	Obregon-TitoAJ_2015__SM31__bin.23	QinJ_2012__T2D-049__bin.53	ZeeviD_2015__PNP_Main_203__bin.18	GeversD_2014__SKBSTL013__bin.55	LiJ_2014__MH0252__bin.78	ZellerG_2014__CCIS45793747ST-4-0__bin.81	ZeeviD_2015__PNP_Main_531__bin.7	XieH_2016__YSZC12003_37182R1__bin.25	CosteaPI_2017__SID713A052-11-90-0__bin.33	CosteaPI_2017__SID713A005-11-90-0__bin.76	BritoIL_2016__W1.1.ST__bin.13	HMP_2012__SRS042628__bin.54	YuJ_2015__SZAXPI003413-4__bin.43	XieH_2016__YSZC12003_36699__bin.3	ZeeviD_2015__PNP_Main_625__bin.19	FerrettiP_2018__CA_C10032MS2544FE_t0M15__bin.10	LiJ_2014__MH0391__bin.68	ZellerG_2014__CCIS44757994ST-4-0__bin.11	ZellerG_2014__CCIS11015875ST-4-0__bin.14	CosteaPI_2017__pluto1-11-7-0__bin.43	XieH_2016__YSZC12003_37137__bin.63	HeQ_2017__SZAXPI029584-102__bin.27	VogtmannE_2016__MMRS77487595ST-27-0-0__bin.58	ZeeviD_2015__PNP_Main_448__bin.21	LiJ_2017__nHM512811__bin.17	ZellerG_2014__CCIS46047672ST-4-0__bin.1	VogtmannE_2016__MMRS44197125ST-27-0-0__bin.43	BritoIL_2016__W2.67.ST__bin.48	XieH_2016__YSZC12003_37798__bin.56	XieH_2016__YSZC12003_37207R1__bin.4	CosteaPI_2017__SID713B061-11-90-0__bin.58	NielsenHB_2014__V1_UC35_4__bin.63	CosteaPI_2017__SID713A052-11-0-0__bin.94
Obregon-TitoAJ_2015__SM31__bin.23	0.8248920490229036	0.689740292229875	0.694384073549991	0.8252529714206791	0.7319955751174626	0.6254309569785713	0.7416974818822168	0.7766287763297449	0.800548028738283	0.8324740253140807	1.0	0.7959667899275289	0.7698657160205243	0.7267205053434757	0.7198121639968833	0.716916315516536	0.4726741352846596	0.590612369344789	0.737675216748884	0.5740288320968158	0.6654757530509018	0.8025350563794662	0.8285709818392188	0.7811833042771259	0.8008385908130266	0.8212509023059944	0.726050779305726	0.6801706368130422	0.8032406140632045	0.8068745944509158	0.45040769898290245	0.6558969768514538	0.7040123625693505	0.5989715666116814	0.8290003101066089	0.7918598318127685	0.7731752571409213	0.7452962821084123	0.7661626782787259	0.814390119325896	0.7091004562997245	0.832687712221067	0.5330986686263319
QinJ_2012__T2D-049__bin.53	0.7741234955520669	0.5976075511789798	0.582034632034632	0.7552059052059052	0.6482311339454196	0.4963857571000428	0.6177358355929784	0.6672656708370994	0.7198971663257377	0.7614793936222508	0.4843466057751772	1.0	0.6697247197247197	0.6211189604046747	0.6120359798931228	0.6081818974676118	0.40380333951762526	0.5079912151340723	0.6487793952079667	0.47508483579912153	0.5464761429047144	0.6907104799961943	0.7470739577882435	0.6837388801674515	0.6941606013034585	0.705846534417963	0.6220783185068899	0.5858855430284001	0.7118223046794475	0.6805032269317983	0.3688042116613545	0.5530433851862423	0.5896341753484611	0.5115027829313543	0.7656113727542299	0.7082580118294404	0.6467421467421467	0.6642674785531928	0.6858034822320537	0.7409848088419517	0.5801864801864802	0.7264295228580943	0.45992578849721705
ZeeviD_2015__PNP_Main_203__bin.18	0.7659990722848914	0.6074624457037412	0.6138073242178423	0.7616997295431637	0.7092124307065252	0.5384908829600364	0.6670681414351533	0.7334154026055445	0.7437871392324636	0.765689833915338	0.4992214121378595	0.71369596460826	1.0	0.6881614089102897	0.6425001668704317	0.6475404988200781	0.41766359427925914	0.5223137451385785	0.6524900025600882	0.49168943004664767	0.5556510777295144	0.7627119360096253	0.7895539954695734	0.7178567415231933	0.7403221486490255	0.7726506544278119	0.664461583046978	0.6106481923496455	0.7236984740015867	0.747783580456473	0.3927145636908529	0.5924669195211367	0.6542339041851104	0.5779648228680929	0.778073732228299	0.7498599555744441	0.7077984678337176	0.665493222525734	0.7091980671756989	0.7669348140725426	0.6264768033201724	0.7924351507706034	0.46843064907105975
GeversD_2014__SKBSTL013__bin.55	0.8789792386650582	0.699886281668543	0.7262272447245323	0.8677983119741688	0.7829651590560347	0.6182809957267912	0.8090667150984303	0.8314868723434334	0.8330538531630104	0.8720168286619727	0.5755489076539041	0.8084037021405257	0.8404790823281506	1.0	0.7327263196021716	0.741445068989465	0.4711530027521487	0.6061248982262211	0.739351289547304	0.5631286368969549	0.6249616897181911	0.8514783899052795	0.8846321335808581	0.8276315938831508	0.8445180437557595	0.8869787350847883	0.7682968358029061	0.6863675248513768	0.8457532601146883	0.9181754296169178	0.45062539922667405	0.6638374674040127	0.8009568025129481	0.6478745920019483	0.8855278460282686	0.8636659611727229	0.8566746572197209	0.7638600666005546	0.805303794085202	0.8623982391201379	0.7377337443153733	0.8844520623572716	0.5209290230439569
LiJ_2014__MH0252__bin.78	0.7726273051049427	0.6269932975673796	0.6208431822794545	0.77612610707066	0.68029572267776	0.5552733234055639	0.6714229966494967	0.7142841525327457	0.7387149258292959	0.7719889555546154	0.5251672756258369	0.73382772547452	0.7228921274816849	0.6750026023557617	1.0	0.6455838616868114	0.43202622984481404	0.5462603791216444	0.682648062159941	0.512157398081529	0.5703850488363549	0.7582142943718293	0.7735351588958026	0.7559094865017352	0.7596107731349427	0.7541579465963325	0.686398781669719	0.622024818155935	0.7410658393631144	0.7411998785091996	0.4073582738039502	0.593963105012066	0.643679269990489	0.5629154559968972	0.7664016145537994	0.7521825327980006	0.7044964429718095	0.6873156664668755	0.7166921040010685	0.7724015299475299	0.6288227893166047	0.7798126589041207	0.4947204261874466
ZellerG_2014__CCIS45793747ST-4-0__bin.81	0.7906007011075319	0.6427222984413181	0.6560767276197725	0.784605321623225	0.7023320123285132	0.5746419635682996	0.6957589467131995	0.7587097012822491	0.7657679843134125	0.7944795203696412	0.5355568977038071	0.7466366938248905	0.7459777325600353	0.6993608465072862	0.6610150436866011	1.0	0.441181380304845	0.5527317448505876	0.693879885085721	0.5287935412062496	0.5992678424469363	0.7717365965380686	0.790866426994246	0.7731275206850082	0.760111332333049	0.7837020482793762	0.7047741597635526	0.626805025820672	0.774523798283878	0.7679059583433305	0.42196248787564805	0.6152357295221946	0.6596849542206858	0.5766587549136172	0.7935538598631755	0.794461513304058	0.7370574216120801	0.6994041608001756	0.7348133518984558	0.7734088202500646	0.6559010370609744	0.8113141799801338	0.4916274445199876
ZeeviD_2015__PNP_Main_531__bin.7	0.8693998007664328	0.7329199399054451	0.690364590938442	0.8669653547752781	0.7495757363367631	0.6487324007644858	0.7692565407990759	0.8026443875514714	0.8331694685915095	0.8666473598307488	0.5885615920514243	0.8263017512435874	0.8020075864508195	0.7407594887420055	0.7373296861260104	0.7353770998212089	1.0	0.6278380237587652	0.7677590441980524	0.5899544423569266	0.6519269520184567	0.8238429689046373	0.8677197815569422	0.8108570937208978	0.831459434553071	0.8376660144525457	0.7597166924631953	0.7139651698190349	0.8403997975215863	0.8182504761812052	0.47088318228573467	0.6828787303565113	0.6964713918119546	0.6305490929031965	0.8703967798144597	0.8545229913589741	0.7812916759956	0.7759960867152744	0.8055980089622656	0.8577873068099591	0.6941529490786259	0.8537685645773101	0.569246644017639
XieH_2016__YSZC12003_37182R1__bin.25	0.8727221833987852	0.7113923337127426	0.6875087673000047	0.8667197455289172	0.7691645972102211	0.6217349613982587	0.75941247720502	0.8056596244296851	0.8483050527190961	0.8694881305970603	0.5806844611096984	0.8207909433710885	0.7919374788223666	0.7524626905346468	0.7361374174592733	0.7274697203879839	0.4957414141310621	1.0	0.7587501657380001	0.5871006835131204	0.6561431310166097	0.8169938617690634	0.8915295231421491	0.8162815887020168	0.8194650393703814	0.8407659753817418	0.7585272601378812	0.7086258702446004	0.8406071231149904	0.8363667924460623	0.464241906380929	0.6678328643561775	0.7120616910464329	0.6424594174093117	0.8796457082024777	0.858948154591439	0.7872551801532027	0.7977554430921362	0.8136874287006333	0.8538219663220383	0.716138685715274	0.8555302687229495	0.5586891869646342
CosteaPI_2017__SID713A052-11-90-0__bin.33	0.7819705874809003	0.6327855051646873	0.6147851314164691	0.7783714287808113	0.6705221665671226	0.537855289819758	0.6589474224197632	0.7029219232643609	0.7502299284382088	0.7846976670049943	0.5186209973214712	0.7495845715269813	0.7074252228748567	0.6563279787183367	0.6578142691207024	0.6530283682226073	0.43349068011183134	0.542557830208383	1.0	0.5106431217503142	0.5717372146963662	0.7433815419678943	0.77823722752106	0.7348650292586227	0.7325533782075475	0.7459345720766111	0.6615467130309881	0.6206258633767052	0.7485618021992517	0.7231569999010666	0.40081381842432146	0.5830632513896472	0.6242277702254582	0.5654073122739648	0.7853398177427806	0.7573549618740175	0.6851212483190491	0.692585220090066	0.7223288911036931	0.7709317323229917	0.6186705556023758	0.7571122087420441	0.5297546636082826
CosteaPI_2017__SID713A005-11-90-0__bin.76	0.8641257233616558	0.7151628134281183	0.7210897287621155	0.8591947494462607	0.7576389255913016	0.6338415540255321	0.7753496605493945	0.8068100154230211	0.8439440103835988	0.8693511554910965	0.6047780478312706	0.8225686777453424	0.7988678802371865	0.7491264063125251	0.7395836264759804	0.745780976626607	0.4991725655547037	0.6291254179213172	0.7652351238543413	1.0	0.6908593718362044	0.8238961420482898	0.8701343182468686	0.8198306968226654	0.8173988426213508	0.8453222670125121	0.7674802819385921	0.7094020027276852	0.8424037674178211	0.825507768823533	0.49498013951416453	0.689852448293069	0.6865118232866342	0.6138383005711391	0.8748648683895333	0.8460477736144849	0.7933857409467827	0.7850674679956867	0.8006408069665107	0.8424422048536873	0.7119725062512312	0.8517921111281181	0.5715234883620367
BritoIL_2016__W1.1.ST__bin.13	0.7316645409791369	0.5988317057953152	0.5959045881152794	0.7354305308636554	0.6273426387049407	0.5343304492740156	0.6376940051527075	0.6849817878444712	0.7201985926552986	0.7360641525348441	0.5215385416592208	0.7038239910302454	0.671549621103431	0.6184331317248908	0.6126942859681137	0.6286920843753286	0.41032032358103976	0.5230161412695511	0.6373320085653804	0.5139034260500709	1.0	0.6824243253537509	0.7364179799467165	0.7052372583838716	0.6907288027767028	0.7055854694876191	0.6246141341031419	0.595117794404319	0.7037463838634277	0.6891465356058618	0.3879429097173363	0.568758928653485	0.5880136751997108	0.5360199368726967	0.7599758396635934	0.7152644106807885	0.6540808605409424	0.6528687591328829	0.6836211095578332	0.7436334041668922	0.5926159844213824	0.7220004064164789	0.48046596976792394
HMP_2012__SRS042628__bin.54	0.8073413513249242	0.6405406168855861	0.6521664874026271	0.8116927957585042	0.733160805275795	0.5686272720358962	0.7097022044044631	0.781325684734309	0.7659724259313582	0.8035791966798127	0.5353393522592701	0.757181317427724	0.7845985028736568	0.7171730604174136	0.6932320763121584	0.6891235618135002	0.44134632726008494	0.5543017937268451	0.7053294655758722	0.5216453179492194	0.5808519930901861	1.0	0.8109288050150473	0.7857053768347403	0.7931918777093315	0.823565072846387	0.7302326086720338	0.630737807329183	0.7877965733407212	0.7873711200199907	0.4171467683582673	0.6244381430418391	0.6852062622904512	0.6698160642308486	0.8064765381397825	0.799853981291353	0.740061927577328	0.7086318351205415	0.7346166465673653	0.7960679247742902	0.671004639136056	0.883275425616288	0.5028862596829743
YuJ_2015__SZAXPI003413-4__bin.43	0.761686905190246	0.572481676383356	0.5460925147327181	0.7726301861963283	0.6086476145969665	0.4775633352781047	0.601012834057486	0.6491323070483388	0.6965482936423179	0.7425820351865046	0.4557860770616846	0.6753573338188095	0.6697842737282413	0.6144396406521244	0.5832206847219813	0.5823677567420732	0.3833370126305016	0.49880339221642295	0.6089174695418702	0.45431316361738944	0.5168940663448954	0.6687270730808762	1.0	0.6611137949274438	0.6879175942557092	0.6942543474240859	0.6019478294774777	0.5685298962008151	0.6754444184823043	0.6871499590737918	0.35658051855154194	0.5310874330021488	0.5891309739004038	0.5111109996172575	0.7519495496683616	0.6971073556795686	0.6256413086638848	0.6329822232607079	0.6514244614010668	0.7317419656334532	0.558857047837075	0.7244275706460893	0.43528892756132836
XieH_2016__YSZC12003_36699__bin.3	0.7571928464342256	0.6061798004814093	0.6052810161859364	0.7495877485494552	0.6649625156741973	0.5401747114857143	0.6558306367746812	0.7190739394118971	0.7177957232847274	0.7469132068203901	0.4934597392784787	0.7097865016920109	0.699291631223536	0.6601171464915518	0.6544705259246182	0.653751580794494	0.4113514316555615	0.5244463978462099	0.6602698245930264	0.4915420035564532	0.5684337407904446	0.7440349571122686	0.7591780732846657	1.0	0.7387480148760324	0.7450069939739477	0.6694062303365215	0.5979067873440965	0.7520771012066508	0.7293581058697116	0.3930720356682383	0.5743206956195377	0.6387286317531767	0.568604937799106	0.7471144456118215	0.7693733489879829	0.6894893678838527	0.665735371400799	0.6868765558454107	0.7572422301867241	0.6108157002472069	0.7702211034058739	0.473379893981314
ZeeviD_2015__PNP_Main_625__bin.19	0.7495450398710513	0.5827424760230103	0.5766747653508668	0.7533745830516914	0.6375173121191925	0.5148892103152657	0.635020743030641	0.6823846528358788	0.6997854006248907	0.7413738771741579	0.4842083536194343	0.6897408263493999	0.6902871724090119	0.644735225022098	0.6295060748009599	0.6152155998934882	0.40373673919243197	0.5039414121647279	0.6300016071318841	0.46909304190675166	0.5328938142754277	0.7189528117717684	0.7561228573544403	0.7071065166046661	1.0	0.7253663709228876	0.6403731224524203	0.5841510798508204	0.7035223761602468	0.7114122907774264	0.3771320101280821	0.5576290708099156	0.6067364035854798	0.5402302925452714	0.7376325686851928	0.7196815357878333	0.6630990702269365	0.6402844938558718	0.6736541452185463	0.7329494336435728	0.5956917048360489	0.7521369339390015	0.45097814458199603
FerrettiP_2018__CA_C10032MS2544FE_t0M15__bin.10	0.8022316125804865	0.6351084662494709	0.6555335526296315	0.8302001364153216	0.7336129297706353	0.5729760655808414	0.7105293092082033	0.7634784130999304	0.7612211750746457	0.801923768953209	0.5330532294614808	0.7529110885866552	0.7733919927673663	0.7269308624653623	0.6709320769253864	0.6809395319846568	0.4366520821519623	0.5550500943616833	0.6886690287744991	0.5207805019965436	0.5843730455841143	0.8013596708779506	0.8191850009112679	0.7655195685791452	0.7786904551983921	1.0	0.7077337676973086	0.6313018613967897	0.7723449861449224	0.8003502989846657	0.42132882731452526	0.6144491142518491	0.6874338485062607	0.6025548483891279	0.8118326971372657	0.8090878990814167	0.7477458277251244	0.7019105333686846	0.7319933678304256	0.7843576534027504	0.666816782721177	0.8536753273058566	0.4837644201270532
LiJ_2014__MH0391__bin.68	0.9199700732679521	0.7414747398787934	0.7530234592084084	0.9012669603514585	0.8377580345996369	0.6680031897036279	0.8298352223625152	0.8811069169171963	0.8867140743757009	0.9192733517994625	0.6099492701391089	0.8588364587284204	0.8608319390694362	0.8149687296299276	0.7903596297798349	0.7925734855064968	0.5125642469688785	0.6481271984627248	0.7905008349164181	0.611972115816672	0.6695520677521949	0.9196504461370817	0.9192936021485073	0.8902617166056693	0.8897592890266642	0.9160135929099696	1.0	0.7282151397082527	0.8977269804157233	0.8926934004112462	0.48590329418448286	0.7295658927202184	0.7905271056395032	0.6954659468488541	0.9194736660629873	0.9109953374939591	0.842637821412719	0.8164491943371267	0.8598971391729867	0.9083699071056286	0.7589425815035501	0.9429897943713881	0.5570148577358249
ZellerG_2014__CCIS44757994ST-4-0__bin.11	0.7803915588568056	0.6268985193565841	0.5946200009838162	0.7755570859363471	0.6575798120911014	0.5543110826897536	0.6477534556544837	0.6982778297014117	0.7448753012937184	0.7807462246052438	0.5135678095331792	0.7269949333464509	0.7110379261154016	0.6543676521225835	0.6437380097397806	0.6335417384032662	0.43293915096659946	0.544200895272763	0.6665379507108072	0.5084052339023071	0.5733617000344335	0.7139431354223031	0.7803723744404545	0.7146849328545428	0.7294874317477495	0.7343824093659305	0.65450489448571	1.0	0.7410010330070342	0.7120369914899897	0.40180087559643857	0.5959043730631118	0.6148738255693836	0.5529824388804171	0.7734379457917261	0.7491047272369521	0.684584091691672	0.684724285503468	0.727979241477692	0.7510300555856166	0.6021358650204142	0.7478055979143096	0.5014407988587731
ZellerG_2014__CCIS11015875ST-4-0__bin.14	0.8866532907961324	0.7166121859448622	0.7001688427004171	0.8796662609641381	0.761442237420611	0.6180133792994454	0.7598220769195161	0.8192747198384795	0.8512702011570704	0.8890515024007832	0.5764961235380565	0.8395779259794723	0.8009956622715819	0.7664425249815657	0.7290025562532351	0.7441291976301236	0.48440274057279337	0.6136293605813313	0.7641761705951857	0.5738636549605199	0.6444848848143034	0.8476170080849048	0.8812700562076461	0.8545044436350137	0.8351055348703895	0.8540186292740792	0.766952185860698	0.7043518025396074	1.0	0.8369230136201026	0.45684130890265334	0.66541651684663	0.7258992358359865	0.6369722964243782	0.8801707784766003	0.9031938904285219	0.7971278505356348	0.7811712568097006	0.8184223237076005	0.8710291455886046	0.7090668670397634	0.881764286986768	0.545137952107775
