	ZeeviD_2015__PNP_Main_399__bin.40	ZeeviD_2015__PNP_Main_673__bin.15	FengQ_2015__SID31137__bin.38	ZeeviD_2015__PNP_Main_554__bin.3	SchirmerM_2016__G88838__bin.17	ZeeviD_2015__PNP_Main_297__bin.51	LiSS_2016__FAT_012-22-2-0__bin.44	Bengtsson-PalmeJ_2015__TRAVELRES58__bin.9	ZellerG_2014__CCMD46947453ST-21-0__bin.36	ZeeviD_2015__PNP_Main_329__bin.14	Bengtsson-PalmeJ_2015__TRAVELRES14__bin.37	ZeeviD_2015__PNP_Main_547__bin.17	HeQ_2017__SZAXPI029551-166__bin.67	BritoIL_2016__W3.16.ST__bin.17	CosteaPI_2017__SID713A055-11-0-0__bin.81	ZeeviD_2015__PNP_Main_332__bin.16	LiJ_2017__H1M511841__bin.27	LeChatelierE_2013__MH0288__bin.31	BritoIL_2016__M2.40.ST__bin.30	SchirmerM_2016__G89030__bin.25	SchirmerM_2016__G89127__bin.19	LeChatelierE_2013__MH0456__bin.68	BritoIL_2016__M1.22.ST__bin.92	BackhedF_2015__SID184_12M__bin.44	ZellerG_2014__CCIS35092938ST-4-0__bin.32	BritoIL_2016__M2.3.ST__bin.65	FengQ_2015__SID31333__bin.4	Bengtsson-PalmeJ_2015__TRAVELRES17__bin.73	SchirmerM_2016__G89023__bin.6	VatanenT_2016__G80547__bin.9	ZeeviD_2015__PNP_Main_165__bin.9	SchirmerM_2016__G88746__bin.5	Bengtsson-PalmeJ_2015__TRAVELRES46__bin.88	Bengtsson-PalmeJ_2015__TRAVELRES66__bin.115	LeChatelierE_2013__MH0448__bin.77	ZeeviD_2015__PNP_Main_114__bin.9	ZeeviD_2015__PNP_Main_160__bin.36	BritoIL_2016__WL.44.ST__bin.44	Bengtsson-PalmeJ_2015__TRAVELRES18__bin.111	ZeeviD_2015__PNP_Main_366__bin.36	ZeeviD_2015__PNP_Validation_42__bin.95	LiSS_2016__FAT_012-22-14-0__bin.25	ZeeviD_2015__PNP_Main_303__bin.2	ZeeviD_2015__PNP_Validation_77__bin.59
Bengtsson-PalmeJ_2015__TRAVELRES14__bin.37	0.9869895591191239	0.9863695946595209	0.9796556215195172	0.9874188814797518	0.980360322866812	0.9867735932217949	0.9877090619935538	0.9907775441337741	0.9866937094617138	0.9860952838017155	1.0	0.9874277482522976	0.9861069330890941	0.9866135618100111	0.9878729172070432	0.9865352931516251	0.9864746061033132	0.9865005389237976	0.9865176085443313	0.9868785676031483	0.9876792117585882	0.9873302838173752	0.9873453729339363	0.9884372726217505	0.9874981552611951	0.9893583318527125	0.9870290352075395	0.9869510372653924	0.988103425320013	0.988538850994779	0.9874147575261941	0.9883144901431433	0.9795444204952335	0.9884381600451101	0.9868287398167644	0.986772646963677	0.98856708063784	0.9870486466560561	0.9881241024100634	0.9873952269084524	0.9877716774044828	0.9870820098593716	0.9859994223617886	0.9875004375387033
ZeeviD_2015__PNP_Main_547__bin.17	0.9902605831781801	0.9884229338803969	0.9801766919661502	0.9900309551381152	0.9823275156218937	0.9904506257990328	0.9906878468541891	0.9877770088009789	0.9900723518753809	0.9908837876649923	0.9874277482522976	1.0	0.9882990773877927	0.9883599969746903	0.9909954156526638	0.9912927855244563	0.9876131807678428	0.989935031856666	0.9874624631908835	0.9921546542494173	0.9925522756935381	0.9904582246830245	0.9890513928942924	0.9902092903694609	0.9901549771634753	0.9897539351790406	0.9899846928918545	0.9897046527683816	0.9909878231954813	0.9908509724304743	0.9906592631080031	0.9899907116232197	0.9809389646404238	0.9879692906771846	0.989823314070474	0.9894735793521833	0.9933551740504497	0.9887680116482748	0.9899485421362374	0.9916640157010717	0.9903880181280609	0.9905028249698874	0.9896436204143018	0.9907205945120451
HeQ_2017__SZAXPI029551-166__bin.67	0.9878348143480081	0.9863997604882181	0.9797101424716982	0.9882637547426915	0.9834694251956085	0.9882952935403784	0.988232816304155	0.9870580229615437	0.9872596146808253	0.9881424046236894	0.9861069330890941	0.9882990773877927	1.0	0.9867343717561138	0.9882297207485035	0.987432131300182	0.9884130086915197	0.9872562389021723	0.9856765171530223	0.9885900555158494	0.9889267155251634	0.98857983263565	0.9877264881142653	0.9881239551941775	0.988463118455558	0.9895495498935956	0.9875908756997746	0.9871236223713179	0.9888942038640174	0.9888833676130182	0.9884249712019301	0.9882848558684542	0.9800062551236693	0.9859513248316647	0.9870823925650418	0.9871432867814979	0.9890748508290581	0.9871316316417548	0.9877672773557515	0.9889464351567445	0.987654633799382	0.988168677379319	0.9872058920946927	0.9882486915643036
BritoIL_2016__W3.16.ST__bin.17	0.9880604600880315	0.9877891622575756	0.9819367855054434	0.9878191313895504	0.9820619679247263	0.987976564148462	0.9888589967609955	0.9870430962667246	0.9885095199196992	0.9883416239294581	0.9866135618100111	0.9883599969746903	0.9867343717561138	1.0	0.9890568867411302	0.9875647673205856	0.9862962532663153	0.9882382142314954	0.9901814161237116	0.9879578416881738	0.9886703267973856	0.9882940790211082	0.9902207812558502	0.9887695566250291	0.9887332861062013	0.9921350828605665	0.9882829155032691	0.9882583607094093	0.9886136595370199	0.9892965298808102	0.9882706643357932	0.9891949764203213	0.9821851042773119	0.986510417795502	0.9878479427329543	0.9869454001017849	0.9886548455266769	0.9914307932705588	0.9885642650476983	0.9883860624693489	0.988188104155697	0.9882875672251155	0.9873090462189564	0.9888019876221706
CosteaPI_2017__SID713A055-11-0-0__bin.81	0.9903829882369887	0.9885574683820864	0.9791965010370638	0.990078572012706	0.9812547733184532	0.9900747548886548	0.9905370131813509	0.988666958892293	0.9896105703481074	0.9902923197966471	0.9878729172070432	0.9909954156526638	0.9882297207485035	0.9890568867411302	1.0	0.9900926274732732	0.9877606373467468	0.9908296258576942	0.9888648373734591	0.9905559680265352	0.991140349023358	0.9900289572575884	0.9892947557766403	0.9902176797426698	0.9909739957163854	0.9898751851197882	0.990897965794061	0.9894065255030728	0.9908609614892475	0.9912621493224536	0.9899252258032674	0.991270819062348	0.9811115865526794	0.9881193619216423	0.9894693740481402	0.9888245919923563	0.9892381290861998	0.9892434998764741	0.9891776227170183	0.9907409877411454	0.9902407103839471	0.9901600216880042	0.9892190335100076	0.9906523292329676
ZeeviD_2015__PNP_Main_332__bin.16	0.9897832200651594	0.9877770149713674	0.9797507713878304	0.9897143488572168	0.9812889622015002	0.9906482292684909	0.9904335981363609	0.98750252570038	0.9898669781724782	0.9900537923790323	0.9865352931516251	0.9912927855244563	0.987432131300182	0.9875647673205856	0.9900926274732732	1.0	0.9881320270743641	0.9891115357396795	0.9869227762174186	0.9904397026197955	0.990747293887849	0.9904180995235524	0.9886279595080733	0.9895830368706917	0.9902193746534482	0.9893357569434548	0.9895252483307532	0.9883407284451112	0.9909048724898262	0.9904842397741466	0.9908014971042453	0.9901039287803393	0.9800277305685104	0.987521068183429	0.9896063180347161	0.98981269463177	0.9904560745940798	0.9882431776021106	0.9890003960811823	0.992248771066957	0.9898105785356436	0.9897388532269785	0.9888577226839703	0.9903013267870312
LiJ_2017__H1M511841__bin.27	0.9880048056286802	0.98584000450251	0.9798270710124344	0.9883558407050264	0.9835397604480746	0.9886332049213205	0.9875657587739112	0.9859244924167382	0.9881952232871125	0.9876464627619685	0.9864746061033132	0.9876131807678428	0.9884130086915197	0.9862962532663153	0.9877606373467468	0.9881320270743641	1.0	0.9874621672875776	0.9861483535923085	0.9878379259425893	0.9879092477732293	0.9876617584684093	0.9871306074062837	0.9885052466151588	0.988082156379085	0.9896155251700997	0.9875014749617714	0.9870343323907156	0.9884383265930393	0.9885675778388099	0.9888288515798676	0.9881149411984079	0.9800989427888329	0.9863997678460454	0.9870347959863599	0.9873814895213113	0.9890050465382914	0.9871965622274083	0.9876725910233902	0.9887872145958374	0.9881416379659524	0.9872422394085858	0.9869650326153445	0.9885426751231399
LeChatelierE_2013__MH0288__bin.31	0.988681386285805	0.9873308828912714	0.979179023764209	0.9889650058496081	0.9812284034650954	0.9890920886719031	0.9904045393871709	0.9879741776380639	0.9883170612405833	0.9895677039785895	0.9865005389237976	0.989935031856666	0.9872562389021723	0.9882382142314954	0.9908296258576942	0.9891115357396795	0.9874621672875776	1.0	0.9876316336223595	0.9898471150988457	0.9906126360640027	0.99083222182197	0.9887815004921647	0.9907218079686337	0.9903032939860933	0.9899311147869237	0.9893960666040117	0.9894433765099304	0.9902027541104206	0.9905954937834303	0.9890317962679593	0.9912621726133876	0.9804165288387183	0.9870453207720274	0.9896465294451878	0.9882377453581944	0.9890965068423976	0.9889258811344259	0.9899741848267118	0.9900736982687764	0.9892725238132255	0.9897052647904716	0.9878809603130759	0.9900829573253601
BritoIL_2016__M2.40.ST__bin.30	0.9872042487330096	0.9867190456185513	0.981040241698267	0.9876815247827572	0.9809978850717013	0.9875451926386114	0.9874524381365576	0.9869470963014229	0.9878128751021066	0.9874011625021649	0.9865176085443313	0.9874624631908835	0.9856765171530223	0.9901814161237116	0.9888648373734591	0.9869227762174186	0.9861483535923085	0.9876316336223595	1.0	0.9878090981255659	0.9883832258456839	0.9873595714457066	0.9889020463013474	0.9887717072626085	0.9886832624589889	0.9899330345012207	0.9884613835059023	0.988138933759773	0.9883089561381109	0.9891710472324964	0.9875044108834503	0.9888850137624611	0.9819713903722367	0.9869998662778885	0.9878268204748748	0.9866775134423547	0.9874574156793582	0.9893644748583659	0.9884568728982089	0.9885969459741151	0.9874234851038319	0.9872689910789716	0.9868507957700967	0.987925184934651
SchirmerM_2016__G89030__bin.25	0.9900334058463878	0.9882658160358903	0.9800478731408501	0.9904271913112399	0.9826391182874316	0.9903659483707937	0.9903333089686427	0.9880776548915529	0.9899058204099037	0.9902871948596279	0.9868785676031483	0.9921546542494173	0.9885900555158494	0.9879578416881738	0.9905559680265352	0.9904397026197955	0.9878379259425893	0.9898471150988457	0.9878090981255659	1.0	0.9966695962196653	0.9904239847626602	0.9889789637434838	0.9903356134748719	0.9901923676475342	0.9902070610716688	0.990034516624236	0.9888367426441944	0.9910166944285186	0.9903937261859161	0.9904718150947985	0.9899137074400768	0.9811302563712871	0.9879290938630778	0.9898856480488948	0.9895549350661146	0.9925999345637907	0.989196802469056	0.9897276012288477	0.9910782829111713	0.9901549718012211	0.9898864724888139	0.9897253207367345	0.9903759669429439
SchirmerM_2016__G89127__bin.19	0.9904475458238207	0.9888542987271876	0.9802334663837877	0.9910534310811703	0.9825845324235838	0.9909526533883066	0.9911841875359836	0.988484881128358	0.9902335929382652	0.9913862053184639	0.9876792117585882	0.9925522756935381	0.9889267155251634	0.9886703267973856	0.991140349023358	0.990747293887849	0.9879092477732293	0.9906126360640027	0.9883832258456839	0.9966695962196653	1.0	0.9917254334413069	0.9895847486581072	0.9904094881163386	0.9906494196460913	0.9907383508700185	0.9907172746106534	0.9897294365159199	0.9908748069275779	0.9901883748061818	0.9907911305223287	0.9899434908968552	0.9810877893849455	0.9879978038207887	0.9903777788311134	0.9897174391672816	0.9928110189938715	0.9893757498138583	0.9897533936042634	0.9912682126941975	0.9905487394827355	0.9913868416568763	0.9900225961686769	0.9908407573480985
LeChatelierE_2013__MH0456__bin.68	0.989926767801821	0.9878581388756095	0.9796926976388528	0.989136176391041	0.9804934926095547	0.990000261400011	0.9942159870619758	0.9877067323631065	0.9894674372827005	0.9927589141917772	0.9873302838173752	0.9904582246830245	0.98857983263565	0.9882940790211082	0.9900289572575884	0.9904180995235524	0.9876617584684093	0.99083222182197	0.9873595714457066	0.9904239847626602	0.9917254334413069	1.0	0.9886245539316973	0.9903515105041919	0.990240395213331	0.9903120251057861	0.990559367320769	0.9889877154204582	0.9905980345335947	0.9903368283413303	0.9900432557967138	0.9903912697364999	0.9809006733964625	0.9873314528805716	0.9900600723062553	0.9888158797677021	0.9898866964793657	0.9884838225658937	0.9887462160184277	0.990899532115423	0.9900297511812969	0.9936615269136201	0.9880904117063116	0.990385848663816
BritoIL_2016__M1.22.ST__bin.92	0.98870038818295	0.9876944127462397	0.9810350863186081	0.9884115640734124	0.9813388324328136	0.9890810825170067	0.9894248604771211	0.9884200241078277	0.9884681283110502	0.9885803360585904	0.9873453729339363	0.9890513928942924	0.9877264881142653	0.9902207812558502	0.9892947557766403	0.9886279595080733	0.9871306074062837	0.9887815004921647	0.9889020463013474	0.9889789637434838	0.9895847486581072	0.9886245539316973	1.0	0.9904025559931722	0.9890107848463819	0.9917978915654391	0.9884146158278961	0.9884682183421183	0.9898807512725218	0.9900326549522114	0.98932834751913	0.9904062408191076	0.9810618054415066	0.9876269828842116	0.9890320258493431	0.9881918568915453	0.989095900222764	0.9909751635776771	0.9893234752365314	0.9897588485940215	0.9889415095856686	0.9884327515750512	0.9880009337731209	0.9898152333722964
BackhedF_2015__SID184_12M__bin.44	0.989109176548045	0.9882714849035839	0.9806795372763498	0.9902308889534082	0.9828255196355168	0.9902691788069287	0.9901664617038285	0.9883170571806268	0.989390136657153	0.9897464433307578	0.9884372726217505	0.9902092903694609	0.9881239551941775	0.9887695566250291	0.9902176797426698	0.9895830368706917	0.9885052466151588	0.9907218079686337	0.9887717072626085	0.9903356134748719	0.9904094881163386	0.9903515105041919	0.9904025559931722	1.0	0.990294554877702	0.9904457044230717	0.9898975882930987	0.9905132689792738	0.9904723921194417	0.9910480388742138	0.9903777977298793	0.9914623638572133	0.9811750539173746	0.9882276911643595	0.9892335224648677	0.9891665560511236	0.9903493652878091	0.9895534971640716	0.9907175584758358	0.9905419093257904	0.9903723852690886	0.9901047358005967	0.9888226803699239	0.9908065711371824
ZellerG_2014__CCIS35092938ST-4-0__bin.32	0.989762000834265	0.9883779436358892	0.9795542491163831	0.9894878144274332	0.9819449949978293	0.9904782702340497	0.9905054965293155	0.9881812457708026	0.9904417104007751	0.9909721969913469	0.9874981552611951	0.9901549771634753	0.988463118455558	0.9887332861062013	0.9909739957163854	0.9902193746534482	0.988082156379085	0.9903032939860933	0.9886832624589889	0.9901923676475342	0.9906494196460913	0.990240395213331	0.9890107848463819	0.990294554877702	1.0	0.9900131138538161	0.9901797759535599	0.9895836899118662	0.9908844359633114	0.9929918306894299	0.9900738366473275	0.9910447681646238	0.98090803844309	0.98767822686347	0.9898376971309617	0.9889824025263463	0.9893847718189048	0.9889327907845334	0.9895356130781034	0.9907578076417515	0.9897284593845486	0.9897614441520574	0.9887369923497483	0.990748454465555
BritoIL_2016__M2.3.ST__bin.65	0.9902341034168832	0.9891553200392706	0.9831736602464025	0.9892159806885462	0.9842272338741668	0.9901373484303295	0.9900290416263311	0.9896943772979834	0.9900316743289771	0.9905575885826045	0.9893583318527125	0.9897539351790406	0.9895495498935956	0.9921350828605665	0.9898751851197882	0.9893357569434548	0.9896155251700997	0.9899311147869237	0.9899330345012207	0.9902070610716688	0.9907383508700185	0.9903120251057861	0.9917978915654391	0.9904457044230717	0.9900131138538161	1.0	0.9899102017574909	0.9899431842125032	0.9908234998256478	0.9903264855002544	0.988925911304119	0.9906255950333809	0.9830813618647718	0.9892133898193167	0.9894836628864069	0.9893076545971244	0.9905105221960102	0.9918472598167751	0.9908004566837733	0.9906177739671956	0.9906623579831394	0.9906823383667087	0.9896547949369562	0.9910500328089936
FengQ_2015__SID31333__bin.4	0.989689406542233	0.9875793221996738	0.9787691051748378	0.9901505824415191	0.9820487485091148	0.9898540740276821	0.9902019511398658	0.98797118811359	0.9895682656924988	0.9901158834360739	0.9870290352075395	0.9899846928918545	0.9875908756997746	0.9882829155032691	0.990897965794061	0.9895252483307532	0.9875014749617714	0.9893960666040117	0.9884613835059023	0.990034516624236	0.9907172746106534	0.990559367320769	0.9884146158278961	0.9898975882930987	0.9901797759535599	0.9899102017574909	1.0	0.9897461280620634	0.99053058191613	0.9908896108080066	0.9904398894416369	0.9904513007509171	0.9803728614219821	0.9878915627532636	0.989997906552611	0.9894813997142193	0.9908987457512572	0.9891200428617156	0.9903875875595128	0.9908283208431549	0.9900114791849546	0.9893381224483883	0.9892471664038417	0.9901192113290079
Bengtsson-PalmeJ_2015__TRAVELRES17__bin.73	0.9882213713182283	0.9871924294391393	0.9793622129800988	0.9890333652183606	0.9816530503812021	0.9890474047417551	0.9894086160147615	0.9880336815160877	0.988459893912332	0.9890192222708949	0.9869510372653924	0.9897046527683816	0.9871236223713179	0.9882583607094093	0.9894065255030728	0.9883407284451112	0.9870343323907156	0.9894433765099304	0.988138933759773	0.9888367426441944	0.9897294365159199	0.9889877154204582	0.9884682183421183	0.9905132689792738	0.9895836899118662	0.9899431842125032	0.9897461280620634	1.0	0.9898277746123759	0.9899225082718015	0.9890458795312543	0.9910039069756111	0.9805254426304445	0.986751205319929	0.989493109951521	0.9884143783233531	0.9898700547540659	0.9889558232931727	0.999470281863538	0.9893230141203789	0.9893602581856569	0.988747761179436	0.9879615837845556	0.989188726808047
SchirmerM_2016__G89023__bin.6	0.9904943278332593	0.9886682932388656	0.9810575543380003	0.9908202830408004	0.9826291119653985	0.9912695367484894	0.9904451023129438	0.9881428967417325	0.990664297944412	0.9910568078576778	0.988103425320013	0.9909878231954813	0.9888942038640174	0.9886136595370199	0.9908609614892475	0.9909048724898262	0.9884383265930393	0.9902027541104206	0.9883089561381109	0.9910166944285186	0.9908748069275779	0.9905980345335947	0.9898807512725218	0.9904723921194417	0.9908844359633114	0.9908234998256478	0.99053058191613	0.9898277746123759	1.0	0.9908540788777728	0.9906095239921568	0.9900526573979817	0.9814464559128163	0.9880624788054595	0.9899115234139421	0.9897312050837602	0.991539720259083	0.988734488512641	0.9899536930951978	0.9911760409563802	0.9904134229430068	0.9902795779580715	0.9899910735607137	0.9908409034040543
