	ZeeviD_2015__PNP_Main_399__bin.40	ZeeviD_2015__PNP_Main_673__bin.15	FengQ_2015__SID31137__bin.38	ZeeviD_2015__PNP_Main_554__bin.3	SchirmerM_2016__G88838__bin.17	ZeeviD_2015__PNP_Main_297__bin.51	LiSS_2016__FAT_012-22-2-0__bin.44	Bengtsson-PalmeJ_2015__TRAVELRES58__bin.9	ZellerG_2014__CCMD46947453ST-21-0__bin.36	ZeeviD_2015__PNP_Main_329__bin.14	Bengtsson-PalmeJ_2015__TRAVELRES14__bin.37	ZeeviD_2015__PNP_Main_547__bin.17	HeQ_2017__SZAXPI029551-166__bin.67	BritoIL_2016__W3.16.ST__bin.17	CosteaPI_2017__SID713A055-11-0-0__bin.81	ZeeviD_2015__PNP_Main_332__bin.16	LiJ_2017__H1M511841__bin.27	LeChatelierE_2013__MH0288__bin.31	BritoIL_2016__M2.40.ST__bin.30	SchirmerM_2016__G89030__bin.25	SchirmerM_2016__G89127__bin.19	LeChatelierE_2013__MH0456__bin.68	BritoIL_2016__M1.22.ST__bin.92	BackhedF_2015__SID184_12M__bin.44	ZellerG_2014__CCIS35092938ST-4-0__bin.32	BritoIL_2016__M2.3.ST__bin.65	FengQ_2015__SID31333__bin.4	Bengtsson-PalmeJ_2015__TRAVELRES17__bin.73	SchirmerM_2016__G89023__bin.6	VatanenT_2016__G80547__bin.9	ZeeviD_2015__PNP_Main_165__bin.9	SchirmerM_2016__G88746__bin.5	Bengtsson-PalmeJ_2015__TRAVELRES46__bin.88	Bengtsson-PalmeJ_2015__TRAVELRES66__bin.115	LeChatelierE_2013__MH0448__bin.77	ZeeviD_2015__PNP_Main_114__bin.9	ZeeviD_2015__PNP_Main_160__bin.36	BritoIL_2016__WL.44.ST__bin.44	Bengtsson-PalmeJ_2015__TRAVELRES18__bin.111	ZeeviD_2015__PNP_Main_366__bin.36	ZeeviD_2015__PNP_Validation_42__bin.95	LiSS_2016__FAT_012-22-14-0__bin.25	ZeeviD_2015__PNP_Main_303__bin.2	ZeeviD_2015__PNP_Validation_77__bin.59
Bengtsson-PalmeJ_2015__TRAVELRES14__bin.37	0.8374060573799409	0.764586707920672	0.8626599268489966	0.8414663054168755	0.7910743161240642	0.831095275820315	0.6868556227642817	0.8197507709134311	0.8528014533165046	0.725003101674627	1.0	0.5999827415199522	0.8248652417677397	0.7493448362142519	0.7548904225139298	0.8462168926557196	0.7706510882892549	0.821498451935133	0.7647294889202637	0.7499790333726327	0.5371552895855123	0.7048890016350504	0.8393990999252132	0.7673082108085216	0.6950884029252083	0.3686463321571229	0.7796525292683721	0.8299675831681995	0.6298936281553041	0.6402778268731862	0.7305757193285967	0.5623835139235733	0.8005373694610849	0.8702682134146215	0.594666575175929	0.8355946100865765	0.42449068423288827	0.6956882910569884	0.7222407051995157	0.7688701379084247	0.8238560712075184	0.8360752830148139	0.8483336556302499	0.8019582483405174
ZeeviD_2015__PNP_Main_547__bin.17	0.8992753742172379	0.8153912938177444	0.8796881061210918	0.8675980107426465	0.8491539704074366	0.8942278286677189	0.8128097952247151	0.8689393022000463	0.8816046032876521	0.8211053801488865	0.8883480050983442	1.0	0.8751706118628866	0.827689715260346	0.8598335033465581	0.8964470656812057	0.8573638645613761	0.8914472401414565	0.8461568459228639	0.8555520435452786	0.6467267152008243	0.8089521712091327	0.8672100932438729	0.8643243154487631	0.8046219651613141	0.3672834691728737	0.8631805745694424	0.8873982229684104	0.7573642750560838	0.7501298189513091	0.8325155936677087	0.6761750924126211	0.8687273843071979	0.8992050769985448	0.7170870474552407	0.8756688498143538	0.4432470541873539	0.7950328087895127	0.7842680981985439	0.8371428952602229	0.8540244901142612	0.8869323114751743	0.8816235886678832	0.8860153689218562
HeQ_2017__SZAXPI029551-166__bin.67	0.8554392756677551	0.7649632316361695	0.8540532033249817	0.820177465018045	0.7868806136201235	0.8391103231817072	0.7180628996807077	0.8193308429136101	0.8650383060321825	0.7396828785151551	0.8611594019374621	0.6170905505757212	1.0	0.7633123185325217	0.7866367575097009	0.8517517660573279	0.7795956836744846	0.8325573233716544	0.799615402009823	0.7689568276997386	0.5531644310174842	0.7267027867977605	0.8205920927666271	0.7953815678790126	0.7230829345948244	0.37896071709615853	0.7998451477518385	0.8307262317175755	0.6587917544795897	0.6647564604683557	0.7456432428521035	0.5785091853071267	0.8306006856191829	0.8767564242879239	0.6178980978137975	0.8108345921108568	0.43766961838689544	0.7155186917155856	0.7322318803874924	0.7780048300876471	0.7996385574861836	0.8293658474813896	0.8411016941487197	0.8231902095751513
BritoIL_2016__W3.16.ST__bin.17	0.8178057394142209	0.7374017415215058	0.7979222349414455	0.7720273173720507	0.7614165356429692	0.7946594381490693	0.6978875472772786	0.7774371801940502	0.7996792971156446	0.7189295379402368	0.8038998154824467	0.5997129065994675	0.7843717387368262	1.0	0.7585816649112156	0.8006336726131411	0.7296143051480881	0.7983657760277383	0.7780997034260482	0.7430380222157201	0.5332810106044613	0.7264269809797834	0.8043087804404702	0.7654920573428357	0.6964364652489463	0.3738701878301695	0.7612410524973445	0.7994506485254769	0.6391947554333783	0.6423218502169559	0.7058634793177126	0.5653341968690386	0.7791384744194277	0.8233847650143119	0.6055878741146373	0.7794794024798891	0.42152687438864384	0.7133144490665747	0.7135497898106009	0.7383906931472717	0.7484579232685075	0.7910642643817175	0.8025762561637525	0.7799270332157621
CosteaPI_2017__SID713A055-11-0-0__bin.81	0.7049118751535867	0.6272376148843456	0.6907465563116663	0.6779152024353348	0.6630961379798793	0.6884492587197487	0.5983921408502555	0.6643522390086488	0.6982507710865663	0.6175419974716022	0.678433153343057	0.5219070186241194	0.6771686430091111	0.6354849630722493	1.0	0.6870505109587262	0.6409858944806616	0.6813708039513767	0.6479079984639002	0.646027740117587	0.4715963259434228	0.631467495388119	0.6732003853330505	0.6467064021909044	0.6062445631506116	0.30515530896565857	0.6500100133022749	0.6776277287805978	0.5610542029551544	0.5641444668796401	0.6057988699762578	0.5010519417864292	0.6645497019524227	0.706400322169825	0.5286447408049698	0.6643310600178339	0.3654338313822188	0.5912635417065719	0.6057951325072904	0.6421516733427206	0.6530196101882159	0.685868847853556	0.7005103825330634	0.6748112344579689
ZeeviD_2015__PNP_Main_332__bin.16	0.8573754893609418	0.7537881768540908	0.864637256960325	0.8271800336268669	0.7859714869184753	0.8538588599371927	0.6894425176785023	0.7788877156100342	0.8701255904717692	0.7373592566490034	0.8390535545481317	0.6003275406651082	0.8089477842038945	0.739982812018392	0.7580075136426597	1.0	0.7602383088565525	0.8225373543084895	0.7612269098778663	0.7446952466399764	0.5277607207544018	0.726842699729535	0.8214631913635375	0.7606424085440968	0.6990402288798638	0.3833761772925527	0.7728811998461947	0.8181135623208654	0.6375906174650098	0.6391259213799317	0.7245631101656156	0.5574792288980758	0.8123840060367545	0.8581101535888073	0.5980015621064452	0.8312189687692106	0.4473892101947204	0.6840689539762757	0.7200705937413343	0.7889201088732526	0.8062596278640479	0.8478750232374501	0.8772602178633366	0.8051425121461852
LiJ_2017__H1M511841__bin.27	0.8010717244552715	0.7228969756890724	0.7927264884731833	0.7916103338634468	0.7588717189105035	0.771997337071131	0.6766802537487493	0.7455001866858597	0.7910266930175168	0.688970196151571	0.8006583871997949	0.6016033740993803	0.7758153059361783	0.7065820357435912	0.740994162511391	0.7965833427246343	1.0	0.7645633873204116	0.7276301913341036	0.7234406509989764	0.5306310630148489	0.6926841106030007	0.7784382692690591	0.7276327116832224	0.6854571895298937	0.34089450070623784	0.747580554858459	0.7767957217433759	0.6351344588252364	0.6432913887231659	0.7014610463841451	0.5599603657098581	0.761709271968353	0.7977880696034014	0.5879009560404307	0.785697594830836	0.3988236450513125	0.6612452756955893	0.6907225588888573	0.7382239387799998	0.7653482960459683	0.7745817750674824	0.8058121410977849	0.7624092089236201
LeChatelierE_2013__MH0288__bin.31	0.8574840948917112	0.7599968469774676	0.8412688561626075	0.8167530359433869	0.7909874203674555	0.8477518128987869	0.7198614382134204	0.796054013701381	0.8611821195088276	0.7473861835551328	0.8454897689055624	0.6196591668244962	0.8207581592483252	0.7659198212050752	0.7803006713726598	0.8537864269513518	0.7574005968628853	1.0	0.7862632367203002	0.7716783674476818	0.550819482683165	0.7327067949418956	0.8239953574953303	0.7865332410253886	0.7247043952206741	0.39330888670840497	0.8022922901822226	0.8509258793597938	0.6516277478823209	0.6660970538856544	0.7305103794719686	0.5851524739634885	0.8140915139822639	0.8568438601128026	0.6227176700162181	0.8165604304945787	0.4520492684738051	0.7066465643646392	0.7471992849344374	0.7750279188731583	0.7891958330167828	0.8417025750991829	0.8457911607652714	0.8201336182467268
BritoIL_2016__M2.40.ST__bin.30	0.6288377476201101	0.5533528392160569	0.6202826740938503	0.5945803578985086	0.5966162202919068	0.6195770330321353	0.5201074728707391	0.5939662193576468	0.6277067434884828	0.5426143451771851	0.6063501100778074	0.4531292763002426	0.607290140479726	0.5750831766158027	0.5716178964642107	0.6087258782318525	0.5553117625528818	0.6057340480605312	1.0	0.5510792900943163	0.40668199219398316	0.5543937147385556	0.5989131259129643	0.5709636397009928	0.5260490915146113	0.27303637788507723	0.5797316695445538	0.610513337385457	0.483141278793068	0.4814865395120525	0.5264049346512627	0.4238797948145274	0.5962307006620057	0.6329017785012492	0.4482274340494894	0.5857010412052613	0.3167451811420174	0.5324081045403936	0.5370849000506699	0.556020151438046	0.5633288122478185	0.6131067331566666	0.6190604422237146	0.6003887071051021
SchirmerM_2016__G89030__bin.25	0.9043885951853136	0.8134792419163261	0.8822054662534523	0.8619159386148304	0.8424472601324985	0.8891742323452497	0.7896560637912347	0.852200151966348	0.8895267316062381	0.8040318494419999	0.892211910187311	0.687418085149804	0.8762344173681952	0.8239668164204462	0.8551590843594635	0.893489565403455	0.8283852194380049	0.8919769106799855	0.8268321612904689	1.0	0.6126503120752229	0.7982958000640683	0.8833256305717043	0.8518715649359296	0.7907931315828206	0.3978422097869461	0.8647734501679422	0.8974441536039236	0.7291638923669274	0.7362114039076707	0.7933030912329929	0.6459926193663507	0.8680716888672487	0.9036345353626847	0.6807638885739529	0.8624469550454188	0.4712762575874951	0.765163343210184	0.785877931361179	0.8415451918482382	0.8314670112226694	0.8793050775972496	0.8911140089802794	0.8741210709216145
SchirmerM_2016__G89127__bin.19	0.8950545019971865	0.8007625569662059	0.8703488593139711	0.8591959387798067	0.8456488912621458	0.8738359203032069	0.7924441148114122	0.8533788741417829	0.8814892956590772	0.8010156455262057	0.8795576511338765	0.715222028465086	0.8675972305528964	0.8139549400219835	0.8592345262732596	0.871552448631818	0.8363107178465455	0.8763390002093939	0.8398539576865436	0.8432536293523714	1.0	0.8132121307730154	0.8603546985096716	0.8445814930976621	0.7989506471633369	0.33857915174475056	0.8439147239093217	0.8693257232743304	0.7737235058553684	0.7568392076171712	0.7868432536293524	0.688076294284114	0.8454542514054644	0.8867825918197919	0.706334420781862	0.8528590779064469	0.414172618882109	0.7705224462881952	0.758991027840309	0.8039040329037827	0.839613353315602	0.8892266555595215	0.8829817237146818	0.8633463641785488
LeChatelierE_2013__MH0456__bin.68	0.47377613233386967	0.4115303525208117	0.4436310020287032	0.44090296126091705	0.4397298649863049	0.4528915746934075	0.3943581602836956	0.43370639229846153	0.4486593877298435	0.4127129196644299	0.4378090005542611	0.339345756674003	0.4323348382687682	0.42056749877578253	0.43640709669434385	0.4552986821501025	0.41410427642022674	0.442173349189864	0.43427679690905274	0.41678194938466256	0.30846319006850237	1.0	0.43929485075309554	0.41768921558603694	0.39936997196407525	0.20240560072753494	0.42132237008496876	0.4424060312215807	0.36282145797570936	0.3611666388639262	0.3890846082235125	0.3228459961363159	0.4302725565427023	0.452291465993661	0.3451989689667605	0.4297195869409631	0.24442031286154772	0.38503129153594895	0.3985417014200922	0.4100363229351084	0.4181776110809167	0.469141002943503	0.45447428605253104	0.43633068400122693
BritoIL_2016__M1.22.ST__bin.92	0.7802637678592821	0.7251812622729664	0.7951075463442837	0.7616596436217036	0.7201792959939995	0.7597946084891164	0.6419959424336023	0.7129909837645257	0.7890804455510009	0.6728844270705829	0.788503258033096	0.5501928515993271	0.7383491460359295	0.7042674113351425	0.70364920541495	0.7782427976894268	0.7038331371394938	0.7520698016011501	0.7095503211154922	0.6974883064999192	0.49356922604134656	0.6643962221400407	1.0	0.7048862683410856	0.6483179850719059	0.3561396735195612	0.7151870960012917	0.7508913363925682	0.5877578950658118	0.594461799496841	0.64997825373593	0.5208002364743446	0.7433364628855079	0.7941624953772912	0.5535251084708861	0.7679719199737483	0.39632631376082755	0.6466967815529177	0.6576399053060884	0.7131257585148995	0.7328364029856188	0.7685145999468714	0.7976692432300103	0.7302428028981129
BackhedF_2015__SID184_12M__bin.44	0.9332770785679866	0.8397425187124252	0.9257142496406919	0.8842281137749122	0.8692371306702804	0.9195827607902882	0.8097007905828681	0.9006554872595582	0.9241158287021353	0.831204981282314	0.9318217495512595	0.7089169414522567	0.9252050107424156	0.8665297473375433	0.8738703629274082	0.9316130036888256	0.8505223907293269	0.9280651657446356	0.8744919710701803	0.8695973856264164	0.626383204375246	0.8166807303580034	0.9112699618491685	1.0	0.8289298197252214	0.4311090255229694	0.888674484816474	0.9232800035352122	0.7418335546348105	0.7696969186838069	0.8381129542379409	0.6628139868145002	0.9031103554361253	0.9423310094924656	0.7144428147864458	0.8972743093184405	0.49226314604424487	0.8166584248525417	0.8189622047940003	0.8712997586375966	0.8596297706951953	0.9023868995136979	0.9199358611503328	0.9177612847971146
ZellerG_2014__CCIS35092938ST-4-0__bin.32	0.8050475171305006	0.7118051650707458	0.7856934899199735	0.7706305615105169	0.7473165448484675	0.7859352585219513	0.7148921230065356	0.7666987849266486	0.7975644458307063	0.7225946277214151	0.7859258542327334	0.6144535304681338	0.7831214168188659	0.7340114348319983	0.7627219461236108	0.797142036506667	0.7459889726872012	0.7961608556649283	0.7501570320376705	0.7515978475149362	0.5516924389906533	0.7270311011599799	0.7803592987064792	0.7717849380120194	1.0	0.33107329977308236	0.759252938938342	0.7898368630112456	0.6581219556062691	0.6637950930769934	0.7183450645310571	0.5881685421039824	0.7801622004782864	0.8053935166046441	0.6238029613323056	0.7688174929183743	0.3892161015537845	0.697674828675402	0.6996712809072945	0.7366132881822959	0.7454627243363805	0.7826531615848892	0.7933967783256212	0.7869058595383199
BritoIL_2016__M2.3.ST__bin.65	0.9390338242008758	0.8163927641109363	0.944187769153196	0.8559383694613159	0.84257391755659	0.9083392734547199	0.7465172274469741	0.8476211045669405	0.9533295338455524	0.7784764491980015	0.8735616420356933	0.5878149769895574	0.860156129384056	0.8258178479569814	0.8046025812427938	0.9162221156467725	0.777524661084595	0.9055569972440026	0.8159969385107103	0.7924568123063985	0.4899811777536158	0.7722220762284554	0.8983984666274674	0.8412164492636987	0.6938510710285224	1.0	0.8537876075380961	0.8964365841400401	0.6335073761525751	0.702151090409195	0.7800515394495232	0.556359159995664	0.8826344246732386	0.9451888301628962	0.6115965403857082	0.8576703117660391	0.9116939364773821	0.7369311854730363	0.8602653509708403	0.8218078554136131	0.8444643543443913	0.8697191773397235	0.9077241834659869	0.9060924293837275
FengQ_2015__SID31333__bin.4	0.891086500754967	0.794896484941783	0.8554094590463363	0.8520621540381037	0.8190430152746978	0.8734289624906308	0.7603518937800958	0.8238560270888068	0.8727426640947612	0.7753581243918752	0.8727965903112823	0.652633306383157	0.8576642732220254	0.7943537311510415	0.8096714923517883	0.8726029990735553	0.8055277087642905	0.8726557614148998	0.8185087965685857	0.8137582460556271	0.576960470143498	0.7593858773834223	0.8523081196587828	0.8192032420906923	0.7517213713863615	0.4033463739080911	1.0	0.8833409114539283	0.6850119258409774	0.7044699790036918	0.7861747923258726	0.615170492195053	0.84446127321737	0.8851142692648499	0.6430615969298524	0.8378729638003783	0.46842717012285867	0.735697525911741	0.7856910082107514	0.8151979596492236	0.8330882729489028	0.8569605166985051	0.8605716334134597	0.8486108761807514
Bengtsson-PalmeJ_2015__TRAVELRES17__bin.73	0.8610029357356449	0.7701671365613455	0.8431597868582464	0.841688828022184	0.8329434413600169	0.8516658927010986	0.726240923783968	0.8148904672048909	0.8640830398991675	0.7537724003029921	0.8709032705469676	0.6289019955947601	0.8349609641344234	0.7819522623856007	0.7911827563623061	0.8657936432032065	0.7845599869377401	0.8675587938064815	0.8079571418233417	0.7915845881333441	0.5570919307452943	0.7474220037259441	0.8387854571081859	0.7977727974073305	0.7330011524026085	0.39695815167567483	0.8279901829407321	1.0	0.6605732484771303	0.6728452998592316	0.7524861749870086	0.5970874651397302	0.8305382691123736	0.8694326753595667	0.6285958034217157	0.8294887790750741	0.45142217536811247	0.724388133853254	0.843015418339602	0.7958592781501338	0.80643781771529	0.8553900186442669	0.8532670377580042	0.8332325420459674
SchirmerM_2016__G89023__bin.6	0.9366423930537066	0.8324807764906913	0.9094205130243002	0.8760168093941862	0.8780002583003835	0.9139829919132111	0.820668501261698	0.8870457390371357	0.9112355699497308	0.8217583301873671	0.9028502453853643	0.733177194063065	0.9044740606807209	0.854007133064436	0.8948086590236245	0.9216848139243776	0.8762433189612351	0.9074996522879453	0.8733876095292972	0.878526296965964	0.6772824812732222	0.8372931113274653	0.8968338333763834	0.8755722346957023	0.8342829183969481	0.3831920960082656	0.8770708736513739	0.9023202328677303	1.0	0.7926265175147529	0.8289018259850186	0.7007033718134674	0.904494426672495	0.9198931033797612	0.7454067237576745	0.8926737070078881	0.45109479624073595	0.8004664308847782	0.799908104671263	0.860333505533589	0.8588388404299708	0.9006189274573307	0.9131708358997794	0.9072209859126945
